domain,mode,horizon,comparison,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions
OSI,v18_rule,osi_target_t24h,F2_minus_F0,28680,0.008492701524253245,0.0028144565793908724,2.0685730828839315,-8.299437331765771e-05,0.008492701524253245,0.0028144565793908724,2.0685730828839315,-8.299437331765771e-05,0.0,0.0,0.0,0
OSI,v18_rule,osi_target_t24h,F2_minus_F1,28680,0.008492701524253245,0.0028144565793908724,2.0685730828839315,-8.299437331765771e-05,0.008492701524253245,0.0028144565793908724,2.0685730828839315,-8.299437331765771e-05,0.0,0.0,0.0,0
P,raw,osi_target_t24h,F1_minus_F0,28680,0.01363012843468114,0.0043960020609303575,5.328181904864508,6.563508394135092e-05,0.01363012843468114,0.0043960020609303575,5.328181904864508,6.563508394135092e-05,0.0,0.0,0.0,0
P,raw,osi_target_t24h,F2_minus_F0,28680,0.01363012843468114,0.0043960020609303575,5.328181904864508,6.563508394135092e-05,0.01363012843468114,0.0043960020609303575,5.328181904864508,6.563508394135092e-05,0.0,0.0,0.0,0
P,raw,osi_target_t24h,F2_minus_F1,28680,0.01363012843468114,0.0043960020609303575,5.328181904864508,6.563508394135092e-05,0.01363012843468114,0.0043960020609303575,5.328181904864508,6.563508394135092e-05,0.0,0.0,0.0,0
P,aligned,osi_target_t24h,F1_minus_F0,28680,0.013489642760063404,0.004309354368968637,5.218912844255678,0.00011698370071080408,0.013537063521941839,0.004338378970108111,5.255669906700495,0.00017290763663087974,4.742076187843475e-05,0.3515346011891962,-0.036757062444817024,27624
P,aligned,osi_target_t24h,F2_minus_F0,28680,0.013489642760063404,0.004309354368968637,5.218912844255678,0.00011698370071080408,0.013411932285436487,0.004263352646647321,5.158956324403551,0.0001256074080797595,-7.771047462691756e-05,-0.5760751119146201,0.059956519852127244,27599
P,aligned,osi_target_t24h,F2_minus_F1,28680,0.013537063521941839,0.004338378970108111,5.255669906700495,0.00017290763663087974,0.013411932285436487,0.004263352646647321,5.158956324403551,0.0001256074080797595,-0.0001251312365053523,-0.9243602669259166,0.09671358229694427,27447
OSI,C0_direct_osi,osi_target_t48h,F1_minus_F0,22944,0.007743302763035277,0.002251557437795284,1.3756932773306025,-0.00016308958938848276,0.007743302763035277,0.002251557437795284,1.3756932773306025,-0.00016308958938848276,0.0,0.0,0.0,0
OSI,C0_direct_osi,osi_target_t48h,F2_minus_F0,22944,0.007743302763035277,0.002251557437795284,1.3756932773306025,-0.00016308958938848276,0.007743302763035277,0.002251557437795284,1.3756932773306025,-0.00016308958938848276,0.0,0.0,0.0,0
OSI,C0_direct_osi,osi_target_t48h,F2_minus_F1,22944,0.007743302763035277,0.002251557437795284,1.3756932773306025,-0.00016308958938848276,0.007743302763035277,0.002251557437795284,1.3756932773306025,-0.00016308958938848276,0.0,0.0,0.0,0
OSI,C1_component_osi,osi_target_t48h,F1_minus_F0,22944,0.007691202257793633,0.0022350036403240283,1.357242962755131,-0.0001565905410230873,0.007691202257793633,0.0022350036403240283,1.357242962755131,-0.0001565905410230873,0.0,0.0,0.0,0
OSI,C1_component_osi,osi_target_t48h,F2_minus_F0,22944,0.007691202257793633,0.0022350036403240283,1.357242962755131,-0.0001565905410230873,0.007691202257793633,0.0022350036403240283,1.357242962755131,-0.0001565905410230873,0.0,0.0,0.0,0
OSI,C1_component_osi,osi_target_t48h,F2_minus_F1,22944,0.007691202257793633,0.0022350036403240283,1.357242962755131,-0.0001565905410230873,0.007691202257793633,0.0022350036403240283,1.357242962755131,-0.0001565905410230873,0.0,0.0,0.0,0
OSI,C2_equal_blend,osi_target_t48h,F1_minus_F0,22944,0.007702283879539482,0.002225234652350598,1.3611568601934998,-0.00016897742632658718,0.007702283879539482,0.002225234652350598,1.3611568601934998,-0.00016897742632658718,0.0,0.0,0.0,0
OSI,C2_equal_blend,osi_target_t48h,F2_minus_F0,22944,0.007702283879539482,0.002225234652350598,1.3611568601934998,-0.00016897742632658718,0.007702283879539482,0.002225234652350598,1.3611568601934998,-0.00016897742632658718,0.0,0.0,0.0,0
OSI,C2_equal_blend,osi_target_t48h,F2_minus_F1,22944,0.007702283879539482,0.002225234652350598,1.3611568601934998,-0.00016897742632658718,0.007702283879539482,0.002225234652350598,1.3611568601934998,-0.00016897742632658718,0.0,0.0,0.0,0
OSI,C3_aligned_component,osi_target_t48h,F1_minus_F0,22944,0.0077553023367515905,0.0022194744096616097,1.3799603256890398,-0.00012047498065460201,0.007772678407453099,0.0022304944873138403,1.3861509677317774,-0.00010137681027498308,1.7376070701508387e-05,0.2240540722592499,-0.00619064204273756,9745
OSI,C3_aligned_component,osi_target_t48h,F2_minus_F0,22944,0.0077553023367515905,0.0022194744096616097,1.3799603256890398,-0.00012047498065460201,0.007738439927520654,0.0022094994375028896,1.3739659344317916,-0.00012252600600626414,-1.6862409230936765e-05,-0.21743071383597545,0.0059943912572482105,9741
OSI,C3_aligned_component,osi_target_t48h,F2_minus_F1,22944,0.007772678407453099,0.0022304944873138403,1.3861509677317774,-0.00010137681027498308,0.007738439927520654,0.0022094994375028896,1.3739659344317916,-0.00012252600600626414,-3.423847993244515e-05,-0.4404978327626985,0.01218503329998577,9789
OSI,v18_rule,osi_target_t48h,F1_minus_F0,22944,0.007691202257793633,0.0022350036403240283,1.357242962755131,-0.0001565905410230873,0.007691202257793633,0.0022350036403240283,1.357242962755131,-0.0001565905410230873,0.0,0.0,0.0,0
