horizon,rank,feature,importance,importance_fraction
osi_target_t01h,32,blh_t,0.16263057650522578,0.0016263057650522572
osi_target_t01h,33,min_t2m_next_1h,0.15426793766759467,0.0015426793766759462
osi_target_t01h,34,last_N_t,0.14575201000745502,0.00145752010007455
osi_target_t01h,35,gust_t,0.14541849408782756,0.001454184940878275
osi_target_t01h,36,gust_max_next_48h,0.14055157747244953,0.001405515774724495
osi_target_t01h,37,gust_gt30_frac_next_48h,0.13785961371025396,0.0013785961371025391
osi_target_t01h,38,gust_peak4h_mean_next_48h,0.13254055571561926,0.0013254055571561923
osi_target_t01h,39,t2m_t,0.1306828576021802,0.0013068285760218018
osi_target_t01h,40,is_full_next_48h,0.13056181395224686,0.0013056181395224682
osi_target_t01h,41,frac_zero_72h,0.13021579185178875,0.0013021579185178872
osi_target_t01h,42,soil_moist_x_gust,0.11086877931105459,0.0011086877931105455
osi_target_t01h,43,pct_unmapped,0.09990185165518124,0.0009990185165518121
osi_target_t01h,44,cumul_tp_since_onset,0.09191114624353144,0.0009191114624353142
osi_target_t01h,45,log_customers,0.09122344000714303,0.00091223440007143
osi_target_t01h,46,gust_mean_next_24h,0.0813809642724858,0.0008138096427248578
osi_target_t01h,47,temp_change_6h,0.0801826645962573,0.0008018266459625727
osi_target_t01h,48,tree_canopy_std,0.07932111042983721,0.0007932111042983719
osi_target_t01h,49,total_tp_next_24h,0.07022235746420259,0.0007022235746420257
osi_target_t01h,50,sp_t,0.0695521030827939,0.0006955210308279388
osi_target_t01h,51,tp_rate_next_48h,0.05998744672679634,0.0005998744672679632
osi_target_t01h,52,R_t_max_72h,0.05894837815444759,0.0005894837815444758
osi_target_t01h,53,N_t_max_72h,0.05757923900087659,0.0005757923900087657
osi_target_t01h,54,pct_water,0.05721642514941983,0.0005721642514941982
osi_target_t01h,55,outage_pct_mean_72h,0.056469310655137786,0.0005646931065513776
osi_target_t01h,56,cumul_gust_obs,0.056156544250043385,0.0005615654425004337
osi_target_t01h,57,gust_mean_obs,0.05283165904516975,0.0005283165904516973
osi_target_t01h,58,wind_sin_t,0.05257287195987616,0.0005257287195987615
osi_target_t01h,59,wind_speed_max_next_48h,0.05228601053606572,0.000522860105360657
osi_target_t01h,60,storm_onset_mean_osi,0.05017560467151904,0.0005017560467151902
osi_target_t01h,61,total_tp_next_48h,0.04756953622874788,0.00047569536228747865
osi_target_t01h,62,pct_developed,0.04405367798894159,0.00044053677988941574
osi_target_t01h,63,pressure_change_3h,0.043883691817715606,0.00043883691817715595
osi_target_t01h,64,sdwe_t,0.041094565532206286,0.00041094565532206274
osi_target_t01h,65,gust_trend_last6h_obs,0.040923169880520145,0.00040923169880520134
osi_target_t01h,66,osi_mean_72h,0.033981186638748946,0.00033981186638748934
osi_target_t01h,67,dewpoint_c_t,0.03297827335508749,0.0003297827335508748
osi_target_t01h,68,total_tp_next_6h,0.03275653844454404,0.0003275653844454403
osi_target_t01h,69,wind_cos_t,0.03110071600644184,0.00031100716006441834
osi_target_t01h,70,gust_peak4h_mean_next_6h,0.03086744369618283,0.0003086744369618282
osi_target_t01h,71,d2m_t,0.03056883131528382,0.0003056883131528381
osi_target_t01h,72,n_utilities,0.028572246726583348,0.0002857224672658334
osi_target_t01h,73,last_R_t,0.027580493912179507,0.00027580493912179497
osi_target_t01h,74,hours_since_peak,0.027338491240430796,0.00027338491240430787
osi_target_t01h,75,gust_max_next_1h,0.027010691888925985,0.00027010691888925976
osi_target_t01h,76,pre_event_max_outage_pct,0.025084192285894258,0.0002508419228589425
osi_target_t01h,77,N_t_mean_72h,0.02505795236133475,0.00025057952361334747
osi_target_t01h,78,temp_c_t,0.024099865321131675,0.0002409986532113167
osi_target_t01h,79,wind_speed_at_t48h,0.02400940452883514,0.00024009404528835133
osi_target_t01h,80,gust_max_obs,0.023121138416543407,0.000231211384165434
osi_target_t01h,81,outage_pct_max_72h,0.02311232422448002,0.00023112324224480014
osi_target_t01h,82,R_t_mean_72h,0.02271958855300914,0.00022719588553009133
osi_target_t01h,83,gust_gt40_next_48h,0.02236977890996467,0.00022369778909964662
osi_target_t01h,84,wind_speed_max_next_6h,0.022321043477212605,0.000223210434772126
osi_target_t01h,85,gust_mean_next_48h,0.020976869099198898,0.00020976869099198893
osi_target_t01h,86,wind_speed_max_next_24h,0.020021028622846007,0.00020021028622846002
osi_target_t01h,87,tp_rate_next_24h,0.019934088538364203,0.00019934088538364197
osi_target_t01h,88,gust_max_next_24h,0.01976919741025516,0.00019769197410255153
osi_target_t01h,89,gust_at_t48h,0.01955177991939119,0.00019551779919391185
osi_target_t01h,90,gust_peak4h_mean_next_24h,0.01936277075775842,0.00019362770757758415
osi_target_t01h,91,soil_moist_t,0.018873698354165948,0.00018873698354165942
osi_target_t01h,92,hour_of_day,0.018454114068105803,0.00018454114068105798
osi_target_t01h,93,storm_onset_max_osi,0.0167483663717239,0.00016748366371723895
osi_target_t01h,94,gust_gt30_obs,0.01657536597938059,0.00016575365979380584
osi_target_t01h,95,gust_mean_next_6h,0.016426632048455906,0.00016426632048455902
osi_target_t01h,96,gust_peak4h_mean_next_1h,0.01518608887607935,0.00015186088876079345
osi_target_t01h,97,pct_agriculture,0.012655823233864903,0.000126558232338649
osi_target_t01h,98,wind_speed_at_t6h,0.011643484679954649,0.00011643484679954646
osi_target_t01h,99,osi_std_72h,0.011255515261419817,0.00011255515261419814
osi_target_t01h,100,gust_max_next_6h,0.009687641950270581,9.687641950270578e-05
osi_target_t01h,101,gust_exceed_30,0.009206853813365171,9.206853813365168e-05
osi_target_t01h,102,lcc_t,0.008946010060712262,8.94601006071226e-05
osi_target_t01h,103,wind_speed_at_t24h,0.008725235867866868,8.725235867866866e-05
osi_target_t01h,104,gust_gt30_frac_next_1h,0.008641707181835111,8.64170718183511e-05
osi_target_t01h,105,gust_gt40_next_24h,0.008202932365827907,8.202932365827905e-05
osi_target_t01h,106,gust_x_phase,0.0077373994440678275,7.737399444067825e-05
osi_target_t01h,107,wind_speed_at_t1h,0.0073894724925343165,7.389472492534315e-05
osi_target_t01h,108,gust_gt30_frac_next_24h,0.006631063458281062,6.63106345828106e-05
osi_target_t01h,109,gust_change_1h,0.0061918915557437355,6.191891555743733e-05
osi_target_t01h,110,gust_at_t24h,0.0058171728225101926,5.817172822510191e-05
osi_target_t01h,111,hcc_t,0.005534385547684153,5.534385547684152e-05
osi_target_t01h,112,gust_at_t6h,0.004954325270537842,4.954325270537841e-05
osi_target_t01h,113,osi_max_72h,0.004621828730044989,4.621828730044987e-05
osi_target_t01h,114,gust_gt40_obs,0.0037002782246565173,3.700278224656516e-05
osi_target_t01h,115,gust_exceed30_x_hso,0.0033602738448594172,3.3602738448594165e-05
osi_target_t01h,116,gust_mean_next_1h,0.0030871139626408315,3.0871139626408305e-05
osi_target_t01h,117,gust_gt30_next_6h,0.002751418617059849,2.751418617059848e-05
osi_target_t01h,118,gust_gt40_next_6h,0.002688389243417747,2.6883892434177464e-05
osi_target_t01h,119,is_metro,0.0020593023966959355,2.059302396695935e-05
osi_target_t01h,120,et0_t,0.001937694636678846,1.9376946366788454e-05
osi_target_t01h,121,rural_urban_code,0.0019355740786411023,1.9355740786411017e-05
osi_target_t01h,122,tp_at_t6h,0.0015848762208833971,1.5848762208833967e-05
osi_target_t01h,123,wind_change_1h,0.0013751706689494364,1.375170668949436e-05
osi_target_t01h,124,is_snowing,0.0011870514317148069,1.1870514317148066e-05
osi_target_t01h,125,mcc_t,0.001171978603228789,1.1719786032287885e-05
osi_target_t01h,126,gust_at_t1h,0.0010961584268129939,1.0961584268129936e-05
osi_target_t01h,127,diffuse_rad_t,0.000979056960311563,9.790569603115627e-06
osi_target_t01h,128,wind_speed_t,0.000893806657763003,8.938066577630028e-06
osi_target_t01h,129,wind_speed_max_next_1h,0.0008614675074802889,8.614675074802886e-06
osi_target_t01h,130,vpd_t,0.000851141628817267,8.511416288172667e-06
osi_target_t01h,131,t2m_at_t6h,0.0006388918831513835,6.388918831513832e-06
osi_target_t01h,132,r2_t,0.0006223983964502393,6.223983964502391e-06
osi_target_t01h,133,gust_gt30_frac_next_6h,0.0006024128637886596,6.0241286378865945e-06
osi_target_t01h,134,gust_gt30_next_24h,0.00059078239881635,5.907823988163499e-06
osi_target_t01h,135,sdswrf_t,0.000504819745435485,5.048197454354849e-06
osi_target_t01h,136,tp_at_t24h,0.0004378051603745226,4.378051603745225e-06
osi_target_t01h,137,tp_at_t48h,0.0004091406036246976,4.091406036246975e-06
osi_target_t01h,138,hour_sin,0.0004001974796332617,4.001974796332616e-06
osi_target_t01h,139,gust_change_3h,0.00019368178758451588,1.9368178758451584e-06
osi_target_t01h,140,tp_rate_next_1h,0.00018103200031124354,1.8103200031124348e-06
osi_target_t01h,141,tp_at_t1h,3.208871431393082e-05,3.2088714313930814e-07
osi_target_t01h,142,csnow_t,1.0738108928499907e-05,1.0738108928499904e-07
osi_target_t01h,143,tp_t,4.104399261796402e-06,4.104399261796401e-08
osi_target_t01h,144,rain_t,2.324332221867553e-06,2.3243322218675523e-08
osi_target_t01h,145,hour_cos,0.0,0.0
osi_target_t01h,146,gust_gt30_next_1h,0.0,0.0
osi_target_t01h,147,gust_gt40_next_1h,0.0,0.0
osi_target_t01h,148,total_tp_next_1h,0.0,0.0
osi_target_t01h,149,is_worsening,0.0,0.0
osi_target_t01h,150,tcc_t,0.0,0.0
osi_target_t01h,151,direct_rad_t,0.0,0.0
osi_target_t01h,152,icing_risk_t,0.0,0.0
osi_target_t01h,153,window_len_next_6h,0.0,0.0
osi_target_t01h,154,is_full_next_6h,0.0,0.0
osi_target_t01h,155,is_full_next_1h,0.0,0.0
osi_target_t01h,156,has_weather_at_t6h,0.0,0.0
osi_target_t01h,157,is_full_next_24h,0.0,0.0
osi_target_t01h,158,window_len_next_24h,0.0,0.0
osi_target_t01h,159,window_len_next_1h,0.0,0.0
osi_target_t01h,160,has_weather_at_t1h,0.0,0.0
osi_target_t01h,161,window_len_next_48h,0.0,0.0
osi_target_t01h,162,has_weather_at_t24h,0.0,0.0
osi_target_t01h,163,has_weather_at_t48h,0.0,0.0
osi_target_t06h,1,last_P_t,17.113725244029652,0.1711372524402965
osi_target_t06h,2,days_since_onset,12.058608132836211,0.12058608132836211
osi_target_t06h,3,gust_mean_obs,9.972501337720026,0.09972501337720026
osi_target_t06h,4,frac_zero_72h,7.410510868157329,0.07410510868157329
osi_target_t06h,5,mslma_t,6.771244445507793,0.06771244445507793
osi_target_t06h,6,last_outage_pct,6.110683402230079,0.06110683402230079
osi_target_t06h,7,cumul_gust_since_onset,5.170785902518621,0.05170785902518621
osi_target_t06h,8,last_osi,3.322117881398946,0.033221178813989456
osi_target_t06h,9,t2m_at_t24h,2.696898967565613,0.02696898967565613
osi_target_t06h,10,wind_sin_t,2.2232075569553,0.022232075569553
osi_target_t06h,11,gust_x_hso,1.9586819730549638,0.01958681973054964
osi_target_t06h,12,hours_since_obs,1.6382425724589917,0.01638242572458992
osi_target_t06h,13,wind_speed_max_next_6h,1.391440762308763,0.01391440762308763
osi_target_t06h,14,pct_forest,1.3767152220375658,0.013767152220375658
osi_target_t06h,15,t2m_at_t48h,1.2644880397165963,0.012644880397165962
osi_target_t06h,16,storm_onset_max_osi,1.2007423860405186,0.012007423860405186
osi_target_t06h,17,gust_peak4h_mean_next_1h,1.1364224950002881,0.011364224950002881
osi_target_t06h,18,wind_speed_max_next_48h,0.8639654557734175,0.008639654557734175
osi_target_t06h,19,total_tp_next_24h,0.8415472591434047,0.008415472591434046
osi_target_t06h,20,gust_last_obs,0.8312272915228078,0.008312272915228078
osi_target_t06h,21,gust_max_last6h_obs,0.7832441397694953,0.007832441397694952
osi_target_t06h,22,min_t2m_next_48h,0.7519741219486549,0.007519741219486549
osi_target_t06h,23,gust_peak4h_mean_next_6h,0.7150149314605156,0.007150149314605157
osi_target_t06h,24,log_customers,0.6962056880893944,0.006962056880893944
osi_target_t06h,25,gust_gt30_since_onset,0.6505424442862231,0.006505424442862231
osi_target_t06h,26,last_D_t,0.6120823449325848,0.006120823449325848
osi_target_t06h,27,wind_cos_t,0.6071932000261702,0.006071932000261702
osi_target_t06h,28,pct_wetland,0.5689604243882619,0.005689604243882619
osi_target_t06h,29,pressure_change_6h,0.5047592447083452,0.005047592447083452
osi_target_t06h,30,t2m_at_t6h,0.4845124299207263,0.004845124299207263
osi_target_t06h,31,osi_trend_last6h,0.441053391352318,0.00441053391352318
osi_target_t06h,32,gust_mean_next_48h,0.43524837118756665,0.004352483711875667
osi_target_t06h,33,gust_peak4h_mean_next_48h,0.3537846598169927,0.003537846598169927
osi_target_t06h,34,last_N_t,0.31506759081991825,0.0031506759081991824
osi_target_t06h,35,outage_pct_mean_72h,0.3120957123910307,0.0031209571239103067
osi_target_t06h,36,sp_t,0.29955070330828065,0.0029955070330828066
osi_target_t06h,37,total_tp_next_6h,0.26983401279149416,0.0026983401279149417
osi_target_t06h,38,pop_density,0.2685614143988037,0.002685614143988037
osi_target_t06h,39,tp_rate_next_24h,0.2402800674686908,0.002402800674686908
osi_target_t06h,40,gust_mean_next_24h,0.22844359007742043,0.0022844359007742044
osi_target_t06h,41,pct_forest_classified,0.21208595445453582,0.002120859544545358
osi_target_t06h,42,tree_canopy_std,0.2055435821921395,0.002055435821921395
osi_target_t06h,43,pressure_change_3h,0.2025719265731314,0.0020257192657313137
osi_target_t06h,44,storm_phase,0.19337614794743677,0.0019337614794743677
osi_target_t06h,45,N_t_mean_72h,0.17475372417568288,0.001747537241756829
osi_target_t06h,46,gust_gt30_next_48h,0.16146286913794,0.0016146286913794
osi_target_t06h,47,pct_unmapped,0.15946134014689858,0.0015946134014689858
osi_target_t06h,48,R_t_max_72h,0.15316655491891748,0.0015316655491891748
osi_target_t06h,49,gust_max_next_6h,0.1514615024084755,0.001514615024084755
osi_target_t06h,50,temp_change_6h,0.150553548047598,0.0015055354804759799
osi_target_t06h,51,tp_rate_next_48h,0.13897398693475546,0.0013897398693475545
osi_target_t06h,52,pre_event_max_outage_pct,0.13809463062599064,0.0013809463062599064
osi_target_t06h,53,pre_event_mean_osi,0.1314939592683969,0.0013149395926839692
osi_target_t06h,54,cumul_tp_since_onset,0.12702477958243574,0.0012702477958243573
osi_target_t06h,55,tp_rate_next_6h,0.12584328801026828,0.0012584328801026829
osi_target_t06h,56,total_tp_next_48h,0.12066291808441454,0.0012066291808441453
osi_target_t06h,57,n_utilities,0.11345478693110266,0.0011345478693110264
osi_target_t06h,58,min_t2m_next_6h,0.10639925249076508,0.001063992524907651
osi_target_t06h,59,gust_max_next_48h,0.09677221963836963,0.0009677221963836963
osi_target_t06h,60,gust_max_obs,0.09660479735176394,0.0009660479735176395
osi_target_t06h,61,soil_gust_x_phase,0.09304170434546923,0.0009304170434546922
osi_target_t06h,62,wind_speed_max_next_24h,0.08641303759991795,0.0008641303759991794
osi_target_t06h,63,gust_trend_last6h_obs,0.08190122450944917,0.0008190122450944917
osi_target_t06h,64,gust_mean_next_1h,0.07905928372868462,0.0007905928372868462
osi_target_t06h,65,N_t_max_72h,0.07787060322257852,0.0007787060322257852
osi_target_t06h,66,hours_since_peak,0.07681747115791299,0.0007681747115791299
osi_target_t06h,67,storm_onset_mean_osi,0.07505273603648112,0.0007505273603648112
osi_target_t06h,68,gust_mean_next_6h,0.0748848660144844,0.0007488486601448439
osi_target_t06h,69,hour_of_day,0.07322492040222735,0.0007322492040222735
osi_target_t06h,70,gust_gt30_obs,0.07312656943838079,0.0007312656943838079
osi_target_t06h,71,diffuse_rad_t,0.07065445193026514,0.0007065445193026514
osi_target_t06h,72,osi_std_72h,0.06400882154847744,0.0006400882154847744
osi_target_t06h,73,forest_x_customers,0.06267838138701158,0.0006267838138701158
osi_target_t06h,74,min_t2m_next_24h,0.05776278945515258,0.0005776278945515258
osi_target_t06h,75,tree_canopy_pct,0.05554285769607967,0.0005554285769607967
osi_target_t06h,76,temp_c_t,0.05196433503713215,0.0005196433503713216
osi_target_t06h,77,pct_agriculture,0.04796860591690847,0.0004796860591690847
osi_target_t06h,78,R_t_mean_72h,0.046298752801318045,0.0004629875280131805
osi_target_t06h,79,last_R_t,0.0431279981085578,0.00043127998108557803
osi_target_t06h,80,soil_moist_t,0.04054047661065549,0.00040540476610655493
osi_target_t06h,81,pct_water,0.039045219977513146,0.00039045219977513145
osi_target_t06h,82,outage_pct_max_72h,0.0389732534501625,0.000389732534501625
osi_target_t06h,83,gust_gt30_frac_next_24h,0.03640928203807382,0.0003640928203807382
osi_target_t06h,84,min_t2m_next_1h,0.034960685944997315,0.00034960685944997313
osi_target_t06h,85,csnow_t,0.03485485915243311,0.0003485485915243311
osi_target_t06h,86,gust_max_next_24h,0.03431420658212416,0.00034314206582124163
osi_target_t06h,87,gust_gt40_next_6h,0.03191600950044369,0.0003191600950044369
osi_target_t06h,88,soil_moist_x_gust,0.029561551581914668,0.00029561551581914667
osi_target_t06h,89,t2m_t,0.02918779327077005,0.0002918779327077005
osi_target_t06h,90,total_tp_next_1h,0.027686175120556673,0.0002768617512055667
osi_target_t06h,91,r2_t,0.026940838874091374,0.00026940838874091376
osi_target_t06h,92,gust_gt30_frac_next_48h,0.02605670806167828,0.0002605670806167828
osi_target_t06h,93,osi_mean_72h,0.02444863617064256,0.0002444863617064256
osi_target_t06h,94,gust_peak4h_mean_next_24h,0.022777558471710358,0.0002277755847171036
osi_target_t06h,95,gust_gt40_obs,0.02229347568686283,0.0002229347568686283
osi_target_t06h,96,gust_gt40_next_48h,0.02155566854423272,0.0002155566854423272
osi_target_t06h,97,osi_max_72h,0.020488136739795756,0.00020488136739795756
osi_target_t06h,98,wind_speed_at_t6h,0.019329313755311182,0.0001932931375531118
osi_target_t06h,99,pct_developed,0.01909789507488195,0.0001909789507488195
osi_target_t06h,100,gust_max_next_1h,0.018968967804164,0.00018968967804164
osi_target_t06h,101,d2m_t,0.016607452900142986,0.00016607452900142987
osi_target_t06h,102,vpd_t,0.016074391237316903,0.00016074391237316902
osi_target_t06h,103,gust_at_t1h,0.014100663099103338,0.00014100663099103337
osi_target_t06h,104,gust_gt30_next_6h,0.013661850389321746,0.00013661850389321746
osi_target_t06h,105,wind_speed_max_next_1h,0.012700160104729689,0.00012700160104729688
osi_target_t06h,106,gust_at_t48h,0.012606343782286056,0.00012606343782286056
osi_target_t06h,107,cumul_gust_obs,0.012129995666531074,0.00012129995666531075
osi_target_t06h,108,blh_t,0.0116834902421924,0.000116834902421924
osi_target_t06h,109,gust_gt30_frac_next_6h,0.01143489467024642,0.00011434894670246421
osi_target_t06h,110,tp_at_t6h,0.010733791269016397,0.00010733791269016397
osi_target_t06h,111,dewpoint_c_t,0.009007564793789617,9.007564793789616e-05
osi_target_t06h,112,wind_speed_at_t48h,0.008469917747835048,8.469917747835048e-05
osi_target_t06h,113,rural_urban_code,0.008236777166379697,8.236777166379697e-05
osi_target_t06h,114,t2m_at_t1h,0.00757659424329751,7.57659424329751e-05
osi_target_t06h,115,sdswrf_t,0.007238729739828603,7.238729739828603e-05
osi_target_t06h,116,gust_change_1h,0.006784189039873863,6.784189039873863e-05
osi_target_t06h,117,gust_at_t6h,0.006711555290791391,6.711555290791391e-05
osi_target_t06h,118,wind_speed_at_t24h,0.005765098230931855,5.765098230931855e-05
osi_target_t06h,119,gust_exceed_30,0.005217637112184924,5.2176371121849245e-05
osi_target_t06h,120,gust_gt30_next_24h,0.005142848160934681,5.142848160934681e-05
osi_target_t06h,121,gust_change_3h,0.0051232065969276566,5.1232065969276564e-05
osi_target_t06h,122,gust_at_t24h,0.005111404330119436,5.111404330119436e-05
osi_target_t06h,123,hcc_t,0.004520347700974724,4.5203477009747234e-05
osi_target_t06h,124,wind_speed_at_t1h,0.004317869563918994,4.317869563918994e-05
osi_target_t06h,125,hour_sin,0.003648487902360994,3.6484879023609935e-05
osi_target_t06h,126,lcc_t,0.0035731797210182196,3.5731797210182194e-05
osi_target_t06h,127,tp_at_t48h,0.0033534076028166283,3.353407602816628e-05
osi_target_t06h,128,gust_t,0.0031089748221981824,3.108974822198182e-05
osi_target_t06h,129,hour_cos,0.0030348980373023963,3.034898037302396e-05
osi_target_t06h,130,tp_at_t1h,0.002884960310656956,2.8849603106569563e-05
osi_target_t06h,131,wind_speed_t,0.002700435930100244,2.700435930100244e-05
osi_target_t06h,132,et0_t,0.002092653984189323,2.092653984189323e-05
osi_target_t06h,133,tp_rate_next_1h,0.0018111979444301758,1.811197944430176e-05
osi_target_t06h,134,gust_gt40_next_24h,0.0015636382698732063,1.5636382698732063e-05
osi_target_t06h,135,gust_x_phase,0.0015326091418473616,1.5326091418473616e-05
osi_target_t06h,136,gust_exceed30_x_hso,0.0013909047098310298,1.3909047098310298e-05
osi_target_t06h,137,is_metro,0.0013332698675340715,1.3332698675340715e-05
osi_target_t06h,138,gust_gt40_next_1h,0.0010551677968756174,1.0551677968756174e-05
osi_target_t06h,139,wind_change_1h,0.0010407803051367074,1.0407803051367073e-05
osi_target_t06h,140,icing_risk_t,0.0008909344811683478,8.909344811683477e-06
osi_target_t06h,141,mcc_t,0.00054480929753428,5.4480929753428e-06
osi_target_t06h,142,tp_t,0.00032984918020794953,3.2984918020794953e-06
osi_target_t06h,143,sdwe_t,0.0001936052774675641,1.936052774675641e-06
osi_target_t06h,144,is_worsening,0.00013870132829622912,1.3870132829622912e-06
osi_target_t06h,145,tp_at_t24h,8.719022016090746e-05,8.719022016090746e-07
osi_target_t06h,146,gust_gt30_next_1h,0.0,0.0
osi_target_t06h,147,direct_rad_t,0.0,0.0
osi_target_t06h,148,is_snowing,0.0,0.0
osi_target_t06h,149,tcc_t,0.0,0.0
osi_target_t06h,150,rain_t,0.0,0.0
osi_target_t06h,151,window_len_next_1h,0.0,0.0
osi_target_t06h,152,gust_gt30_frac_next_1h,0.0,0.0
osi_target_t06h,153,window_len_next_6h,0.0,0.0
osi_target_t06h,154,is_full_next_6h,0.0,0.0
osi_target_t06h,155,window_len_next_24h,0.0,0.0
osi_target_t06h,156,has_weather_at_t6h,0.0,0.0
osi_target_t06h,157,is_full_next_24h,0.0,0.0
osi_target_t06h,158,has_weather_at_t24h,0.0,0.0
osi_target_t06h,159,has_weather_at_t1h,0.0,0.0
osi_target_t06h,160,is_full_next_1h,0.0,0.0
osi_target_t06h,161,is_full_next_48h,0.0,0.0
osi_target_t06h,162,window_len_next_48h,0.0,0.0
osi_target_t06h,163,has_weather_at_t48h,0.0,0.0
osi_target_t24h,1,last_P_t,21.016755201103347,0.2101675520110333
osi_target_t24h,2,cumul_tp_since_onset,12.079680220194946,0.12079680220194935
osi_target_t24h,3,tp_rate_next_24h,7.70260804944489,0.07702608049444883
osi_target_t24h,4,cumul_gust_since_onset,5.749543599814553,0.05749543599814548
osi_target_t24h,5,pct_forest,5.6028683209255234,0.056028683209255185
osi_target_t24h,6,last_D_t,3.629729201292884,0.036297292012928806
osi_target_t24h,7,hours_since_obs,2.5581539909478104,0.025581539909478083
osi_target_t24h,8,frac_zero_72h,2.192519343088106,0.021925193430881038
osi_target_t24h,9,last_osi,2.1657128278384206,0.02165712827838419
osi_target_t24h,10,mslma_t,2.1099517302347586,0.02109951730234757
osi_target_t24h,11,gust_gt30_next_24h,1.9008728426622514,0.019008728426622497
osi_target_t24h,12,gust_x_phase,1.4575333558010062,0.014575333558010049
osi_target_t24h,13,min_t2m_next_48h,1.3470868924051083,0.01347086892405107
osi_target_t24h,14,gust_mean_next_24h,1.3382869683333734,0.013382869683333722
osi_target_t24h,15,pct_forest_classified,1.3149498790615337,0.013149498790615326
osi_target_t24h,16,total_tp_next_48h,1.1389201746284252,0.011389201746284243
osi_target_t24h,17,N_t_mean_72h,1.07196817964123,0.01071968179641229
osi_target_t24h,18,gust_max_next_24h,1.0607957401009112,0.010607957401009102
osi_target_t24h,19,gust_peak4h_mean_next_24h,1.0400826526769142,0.010400826526769134
osi_target_t24h,20,pressure_change_6h,0.9795306191731342,0.009795306191731334
osi_target_t24h,21,gust_gt30_since_onset,0.9422320685336391,0.009422320685336383
osi_target_t24h,22,gust_max_last6h_obs,0.8479717496592301,0.008479717496592293
osi_target_t24h,23,pct_wetland,0.8210010344959768,0.00821001034495976
osi_target_t24h,24,tp_rate_next_48h,0.795359610992055,0.007953596109920543
osi_target_t24h,25,gust_peak4h_mean_next_48h,0.7845991393235326,0.00784599139323532
osi_target_t24h,26,wind_speed_max_next_48h,0.7743298127650686,0.00774329812765068
osi_target_t24h,27,pct_unmapped,0.7598515084747526,0.007598515084747519
osi_target_t24h,28,total_tp_next_24h,0.7234888459005279,0.007234888459005272
osi_target_t24h,29,pct_developed,0.7052482854631521,0.007052482854631515
osi_target_t24h,30,sp_t,0.6930318651967025,0.006930318651967019
osi_target_t24h,31,pre_event_mean_osi,0.6871724245490811,0.006871724245490806
osi_target_t24h,32,gust_last_obs,0.6533392547092078,0.006533392547092073
osi_target_t24h,33,last_R_t,0.5880200199367114,0.005880200199367109
osi_target_t24h,34,tree_canopy_pct,0.5494684699201091,0.0054946846992010865
osi_target_t24h,35,storm_onset_mean_osi,0.5345600380962683,0.005345600380962678
osi_target_t24h,36,pop_density,0.5182793993611514,0.00518279399361151
osi_target_t24h,37,forest_x_customers,0.506747850378234,0.0050674785037823356
osi_target_t24h,38,last_outage_pct,0.4763537034083734,0.00476353703408373
osi_target_t24h,39,tree_canopy_std,0.4563713560445944,0.00456371356044594
