horizon,candidate,fold,candidate_rmse,baseline_rmse,rmse_difference,rmse_change_pct,candidate_mae,baseline_mae
osi_target_t24h,PD__tweedie_p17__tweedie_p15,4,0.007401104833968206,0.007334385371080194,6.671946288801158e-05,0.9096803550995514,0.0022675548330191564,0.002321535491945628
osi_target_t24h,PD__tweedie_p17__tweedie_p17,0,0.004445648752668771,0.004547115912935345,-0.00010146716026657437,-2.2314619246438627,0.001756091608018772,0.001882336260677331
osi_target_t24h,PD__tweedie_p17__tweedie_p17,1,0.008257651892693332,0.008263032601321604,-5.380708628271655e-06,-0.06511784338610882,0.002503906484140601,0.0025469453473298403
osi_target_t24h,PD__tweedie_p17__tweedie_p17,2,0.01263118395060948,0.012661692112489091,-3.0508161879610682e-05,-0.24094853680353134,0.0034967095410803227,0.0036515297094518776
osi_target_t24h,PD__tweedie_p17__tweedie_p17,3,0.005754427223707765,0.00582143408872206,-6.70068650142951e-05,-1.1510370811224746,0.0023691363032087415,0.0024798964271421945
osi_target_t24h,PD__tweedie_p17__tweedie_p17,4,0.007523637375465176,0.007334385371080194,0.00018925200438498196,2.5803389760675977,0.002243925509579136,0.002321535491945628
osi_target_t24h,PD__tweedie_p17__quantile_q50,0,0.004468700007347248,0.004547115912935345,-7.841590558809765e-05,-1.7245196095622917,0.0017827302342199283,0.001882336260677331
osi_target_t24h,PD__tweedie_p17__quantile_q50,1,0.008312810567493192,0.008263032601321604,4.977796617158803e-05,0.6024176422059213,0.002472017275852423,0.0025469453473298403
osi_target_t24h,PD__tweedie_p17__quantile_q50,2,0.012627134802042373,0.012661692112489091,-3.4557310446717976e-05,-0.27292805842776824,0.003528069346623719,0.0036515297094518776
osi_target_t24h,PD__tweedie_p17__quantile_q50,3,0.005775245775640115,0.00582143408872206,-4.6188313081945744e-05,-0.7934181230605519,0.0023899030139112464,0.0024798964271421945
osi_target_t24h,PD__tweedie_p17__quantile_q50,4,0.007437698856319351,0.007334385371080194,0.00010331348523915686,1.4086181733308667,0.0022351627334426622,0.002321535491945628
osi_target_t24h,PD__tweedie_p17__quantile_q90,0,0.004456799635349516,0.004547115912935345,-9.031627758582933e-05,-1.9862321373621317,0.001816663981376715,0.001882336260677331
osi_target_t24h,PD__tweedie_p17__quantile_q90,1,0.008220672958917114,0.008263032601321604,-4.235964240448947e-05,-0.512640388199781,0.002570462318454889,0.0025469453473298403
osi_target_t24h,PD__tweedie_p17__quantile_q90,2,0.012633914693715985,0.012661692112489091,-2.7777418773106133e-05,-0.2193815686428513,0.003613860083862944,0.0036515297094518776
osi_target_t24h,PD__tweedie_p17__quantile_q90,3,0.0059803408510228145,0.00582143408872206,0.0001589067623007541,2.7296841272944405,0.0026764118994764556,0.0024798964271421945
osi_target_t24h,PD__tweedie_p17__quantile_q90,4,0.007378984715854427,0.007334385371080194,4.45993447742328e-05,0.6080856475048302,0.002323947144241466,0.002321535491945628
osi_target_t24h,PD__quantile_q50__dart_huber,0,0.0045282861637413845,0.004547115912935345,-1.882974919396093e-05,-0.4141031272238971,0.0018607273841658198,0.001882336260677331
osi_target_t24h,PD__quantile_q50__dart_huber,1,0.008304389450643984,0.008263032601321604,4.135684932238086e-05,0.5005044917257839,0.0025437555560475257,0.0025469453473298403
osi_target_t24h,PD__quantile_q50__dart_huber,2,0.01265422811902029,0.012661692112489091,-7.463993468801236e-06,-0.058949415311082554,0.0036218398469065913,0.0036515297094518776
osi_target_t24h,PD__quantile_q50__dart_huber,3,0.005862394943048926,0.00582143408872206,4.09608543268658e-05,0.7036213706553829,0.0024690778322687904,0.0024798964271421945
osi_target_t24h,PD__quantile_q50__dart_huber,4,0.007337338231681807,0.007334385371080194,2.9528606016130526e-06,0.040260505171385574,0.002303599362146657,0.002321535491945628
osi_target_t24h,PD__quantile_q50__tweedie_p13,0,0.004523046927536244,0.004547115912935345,-2.406898539910121e-05,-0.5293242103336593,0.001848472387690506,0.001882336260677331
osi_target_t24h,PD__quantile_q50__tweedie_p13,1,0.008305950983001308,0.008263032601321604,4.291838167970463e-05,0.5194023036147799,0.0025318392022961023,0.0025469453473298403
osi_target_t24h,PD__quantile_q50__tweedie_p13,2,0.0126473140448315,0.012661692112489091,-1.4378067657591989e-05,-0.11355565693632608,0.0036038721349092194,0.0036515297094518776
osi_target_t24h,PD__quantile_q50__tweedie_p13,3,0.005819758826425314,0.00582143408872206,-1.675262296746416e-06,-0.028777484571917977,0.0024244552288990033,0.0024798964271421945
osi_target_t24h,PD__quantile_q50__tweedie_p13,4,0.007354896728120898,0.007334385371080194,2.051135704070426e-05,0.27966020331549046,0.002269275413162266,0.002321535491945628
osi_target_t24h,PD__quantile_q50__tweedie_p15,0,0.00451706190368814,0.004547115912935345,-3.0054009247205277e-05,-0.6609466268873709,0.0018448043292685012,0.001882336260677331
osi_target_t24h,PD__quantile_q50__tweedie_p15,1,0.008306244713393895,0.008263032601321604,4.321211207229149e-05,0.5229570565336905,0.0025227142721613045,0.0025469453473298403
osi_target_t24h,PD__quantile_q50__tweedie_p15,2,0.012649019333351975,0.012661692112489091,-1.2672779137115966e-05,-0.10008756353043768,0.003604028034056937,0.0036515297094518776
osi_target_t24h,PD__quantile_q50__tweedie_p15,3,0.005821930571505698,0.00582143408872206,4.964827836377236e-07,0.008528530531659584,0.0024287131466616024,0.0024798964271421945
osi_target_t24h,PD__quantile_q50__tweedie_p15,4,0.007354711979484365,0.007334385371080194,2.032660840417099e-05,0.2771412650925065,0.002266767890064391,0.002321535491945628
osi_target_t24h,PD__quantile_q50__tweedie_p17,0,0.004516117707971777,0.004547115912935345,-3.099820496356865e-05,-0.6817113431260236,0.0018430846349129842,0.001882336260677331
osi_target_t24h,PD__quantile_q50__tweedie_p17,1,0.008298028368783837,0.008263032601321604,3.499576746223386e-05,0.42352207900808736,0.002530463891100477,0.0025469453473298403
osi_target_t24h,PD__quantile_q50__tweedie_p17,2,0.01264538095389994,0.012661692112489091,-1.6311158589151983e-05,-0.128822897004921,0.003599815443342377,0.0036515297094518776
osi_target_t24h,PD__quantile_q50__tweedie_p17,3,0.0058165747412271184,0.00582143408872206,-4.859347494941962e-06,-0.0834733747884564,0.0024188341211072244,0.0024798964271421945
osi_target_t24h,PD__quantile_q50__tweedie_p17,4,0.0074098677051736474,0.007334385371080194,7.54823340934534e-05,1.0291569132852452,0.002226493853771627,0.002321535491945628
osi_target_t24h,PD__quantile_q50__quantile_q50,0,0.004527576670500168,0.004547115912935345,-1.9539242435177677e-05,-0.42970627556675467,0.0018548285023276868,0.001882336260677331
osi_target_t24h,PD__quantile_q50__quantile_q50,1,0.008327853962894453,0.008263032601321604,6.482136157284941e-05,0.7844742324081055,0.002529973020315564,0.0025469453473298403
osi_target_t24h,PD__quantile_q50__quantile_q50,2,0.012645172389290192,0.012661692112489091,-1.6519723198899633e-05,-0.1304701066187297,0.003612995629274168,0.0036515297094518776
osi_target_t24h,PD__quantile_q50__quantile_q50,3,0.005850080189276691,0.00582143408872206,2.864610055463082e-05,0.4920797885546335,0.0024440250942074524,0.0024798964271421945
osi_target_t24h,PD__quantile_q50__quantile_q50,4,0.0073321755209889,0.007334385371080194,-2.2098500912937774e-06,-0.03012999698662755,0.0022996613578817725,0.002321535491945628
osi_target_t24h,PD__quantile_q50__quantile_q90,0,0.004538349700372758,0.004547115912935345,-8.766212562587652e-06,-0.19278621285307995,0.0018775472861570755,0.001882336260677331
osi_target_t24h,PD__quantile_q50__quantile_q90,1,0.008262819829453621,0.008263032601321604,-2.1277186798215886e-07,-0.0025749852172740617,0.00256590400643239,0.0025469453473298403
osi_target_t24h,PD__quantile_q50__quantile_q90,2,0.01264858206927876,0.012661692112489091,-1.3110043210331351e-05,-0.1035410045818419,0.003647805470665465,0.0036515297094518776
osi_target_t24h,PD__quantile_q50__quantile_q90,3,0.0060949117813455,0.00582143408872206,0.0002734776926234398,4.697771862662692,0.002706468509154981,0.0024798964271421945
osi_target_t24h,PD__quantile_q50__quantile_q90,4,0.007323837364847238,0.007334385371080194,-1.0548006232955973e-05,-0.143815816858317,0.0023155571598940734,0.002321535491945628
osi_target_t24h,PD__quantile_q90__dart_huber,0,0.004566761578870398,0.004547115912935345,1.964566593505232e-05,0.432046737123315,0.0019250835904039332,0.001882336260677331
osi_target_t24h,PD__quantile_q90__dart_huber,1,0.008230760647377829,0.008263032601321604,-3.227195394377505e-05,-0.3905582308680877,0.002574280276244367,0.0025469453473298403
osi_target_t24h,PD__quantile_q90__dart_huber,2,0.012666416002892198,0.012661692112489091,4.723890403107028e-06,0.037308523703938334,0.0036955681670658904,0.0036515297094518776
osi_target_t24h,PD__quantile_q90__dart_huber,3,0.005875322344553708,0.00582143408872206,5.388825583164773e-05,0.9256869529115974,0.0025456574098464972,0.0024798964271421945
osi_target_t24h,PD__quantile_q90__dart_huber,4,0.007344715095453721,0.007334385371080194,1.03297243735272e-05,0.1408396730046002,0.0023454157320641177,0.002321535491945628
osi_target_t24h,PD__quantile_q90__tweedie_p13,0,0.004558966402061629,0.004547115912935345,1.1850489126283628e-05,0.2606155055905335,0.0019109130843058156,0.001882336260677331
osi_target_t24h,PD__quantile_q90__tweedie_p13,1,0.00823068999987779,0.008263032601321604,-3.234260144381433e-05,-0.391413213577807,0.0025701140430029047,0.0025469453473298403
osi_target_t24h,PD__quantile_q90__tweedie_p13,2,0.012658557389145904,0.012661692112489091,-3.1347233431875537e-06,-0.024757538845032734,0.003676835087253166,0.0036515297094518776
osi_target_t24h,PD__quantile_q90__tweedie_p13,3,0.005923309889889978,0.00582143408872206,0.000101875801167918,1.7500121038093175,0.0026102801689534914,0.0024798964271421945
osi_target_t24h,PD__quantile_q90__tweedie_p13,4,0.007347805495471637,0.007334385371080194,1.3420124391442557e-05,0.18297544664558352,0.0023422921414196665,0.002321535491945628
osi_target_t24h,PD__quantile_q90__tweedie_p15,0,0.004552662080366862,0.004547115912935345,5.546167431516938e-06,0.1219711029520898,0.0019071612860962347,0.001882336260677331
osi_target_t24h,PD__quantile_q90__tweedie_p15,1,0.008229837958383394,0.008263032601321604,-3.3194642938209895e-05,-0.40172470011676786,0.00256618160691055,0.0025469453473298403
osi_target_t24h,PD__quantile_q90__tweedie_p15,2,0.012660125463924065,0.012661692112489091,-1.5666485650260575e-06,-0.01237313742198376,0.0036767502398788216,0.0036515297094518776
osi_target_t24h,PD__quantile_q90__tweedie_p15,3,0.005927901722332861,0.00582143408872206,0.00010646763361080083,1.8288901323655349,0.002614990186424676,0.0024798964271421945
osi_target_t24h,PD__quantile_q90__tweedie_p15,4,0.00734736662696263,0.007334385371080194,1.298125588243635e-05,0.1769917344897287,0.002341288036360438,0.002321535491945628
osi_target_t24h,PD__quantile_q90__tweedie_p17,0,0.0045513834811721785,0.004547115912935345,4.267568236833094e-06,0.09385219815252199,0.0019054167127204055,0.001882336260677331
osi_target_t24h,PD__quantile_q90__tweedie_p17,1,0.00822685761699321,0.008263032601321604,-3.617498432839303e-05,-0.43779307275887414,0.002569241341821284,0.0025469453473298403
osi_target_t24h,PD__quantile_q90__tweedie_p17,2,0.012656425543580534,0.012661692112489091,-5.266568908557714e-06,-0.04159451092136113,0.0036724059862665542,0.0036515297094518776
osi_target_t24h,PD__quantile_q90__tweedie_p17,3,0.005916400164905642,0.00582143408872206,9.496607618358129e-05,1.6313175539951708,0.0026025334046138908,0.0024798964271421945
osi_target_t24h,PD__quantile_q90__tweedie_p17,4,0.00734966088133413,0.007334385371080194,1.5275510253935816e-05,0.20827253383994826,0.0023405230115268708,0.002321535491945628
osi_target_t24h,PD__quantile_q90__quantile_q50,0,0.00456508962972853,0.004547115912935345,1.7973716793184824e-05,0.3952772952643402,0.0019189586463559999,0.001882336260677331
osi_target_t24h,PD__quantile_q90__quantile_q50,1,0.008238514214955566,0.008263032601321604,-2.4518386366037537e-05,-0.2967238246417647,0.0025697780256652538,0.0025469453473298403
osi_target_t24h,PD__quantile_q90__quantile_q50,2,0.012656908039306526,0.012661692112489091,-4.7840731825649074e-06,-0.03778383757923054,0.0036864527381846052,0.0036515297094518776
osi_target_t24h,PD__quantile_q90__quantile_q50,3,0.005948863606712922,0.00582143408872206,0.00012742951799086123,2.188971240569959,0.0025544839901501925,0.0024798964271421945
osi_target_t24h,PD__quantile_q90__quantile_q50,4,0.007339799883334683,0.007334385371080194,5.414512254489287e-06,0.07382366729513645,0.0023422170626935393,0.002321535491945628
osi_target_t24h,PD__quantile_q90__quantile_q90,0,0.004582120768469917,0.004547115912935345,3.5004855534571944e-05,0.7698254499075352,0.0019409976165138615,0.001882336260677331
osi_target_t24h,PD__quantile_q90__quantile_q90,1,0.008248799921055311,0.008263032601321604,-1.4232680266292388e-05,-0.17224523916336,0.002610287271882757,0.0025469453473298403
osi_target_t24h,PD__quantile_q90__quantile_q90,2,0.01266301098849072,0.012661692112489091,1.3188760016290269e-06,0.010416269720603388,0.003721204145024442,0.0036515297094518776
osi_target_t24h,PD__quantile_q90__quantile_q90,3,0.0062695637166860175,0.00582143408872206,0.0004481296279639571,7.697924963749481,0.002852175050591172,0.0024798964271421945
osi_target_t24h,PD__quantile_q90__quantile_q90,4,0.007334032299764729,0.007334385371080194,-3.5307131546463005e-07,-0.0048139182440176675,0.002358206395060761,0.002321535491945628
osi_target_t48h,P__dart_huber,0,0.003537732775629056,0.003539081885677486,-1.3491100484303194e-06,-0.038120340020675325,0.0014504270867686882,0.0014438742657880853
osi_target_t48h,P__dart_huber,1,0.005626733820484498,0.005640082137699659,-1.3348317215161089e-05,-0.236668844340715,0.0017416562761065355,0.001741807681507056
osi_target_t48h,P__dart_huber,2,0.012976753100476818,0.01296807009821058,8.683002266238193e-06,0.06695678077368594,0.003214927342384253,0.003224491123350797
osi_target_t48h,P__dart_huber,3,0.005007093626603185,0.004992649684802682,1.4443941800503304e-05,0.289304131320689,0.0019116508952195606,0.0018993291074240392
osi_target_t48h,P__dart_huber,4,0.006862891927069051,0.006861674057187713,1.2178698813383737e-06,0.017748873980139024,0.0019290574620327934,0.0019289553211435631
osi_target_t48h,P__tweedie_p13,0,0.0034599233012025075,0.003539081885677486,-7.915858447497858e-05,-2.2366983028940357,0.0013877862620484663,0.0014438742657880853
osi_target_t48h,P__tweedie_p13,1,0.005630029304206131,0.005640082137699659,-1.0052833493528514e-05,-0.1782391328369659,0.001724490688560499,0.001741807681507056
osi_target_t48h,P__tweedie_p13,2,0.012984632835438163,0.01296807009821058,1.656273722758228e-05,0.12771936843454235,0.0031134907438347243,0.003224491123350797
osi_target_t48h,P__tweedie_p13,3,0.0049794606555610185,0.004992649684802682,-1.3189029241663167e-05,-0.26416892981315776,0.0018581339504378579,0.0018993291074240392
osi_target_t48h,P__tweedie_p13,4,0.006875732417574009,0.006861674057187713,1.4058360386296279e-05,0.20488236936246906,0.0018800839130394419,0.0019289553211435631
osi_target_t48h,P__tweedie_p15,0,0.0034565300768328606,0.003539081885677486,-8.255180884462554e-05,-2.332576965192845,0.0013793446334968958,0.0014438742657880853
osi_target_t48h,P__tweedie_p15,1,0.005626714756616808,0.005640082137699659,-1.3367381082851279e-05,-0.23700685125666032,0.0017241476854141756,0.001741807681507056
osi_target_t48h,P__tweedie_p15,2,0.01298059969455189,0.01296807009821058,1.2529596341310373e-05,0.09661882027487412,0.003105121010407131,0.003224491123350797
osi_target_t48h,P__tweedie_p15,3,0.004982890793979466,0.004992649684802682,-9.758890823215877e-06,-0.19546516257532565,0.0018567912435465852,0.0018993291074240392
osi_target_t48h,P__tweedie_p15,4,0.006880169950748732,0.006861674057187713,1.8495893561018897e-05,0.26955366003786896,0.0018746900829749906,0.0019289553211435631
osi_target_t48h,P__tweedie_p17,0,0.003501846951354411,0.003539081885677486,-3.723493432307521e-05,-1.0521071714605812,0.001415520160991112,0.0014438742657880853
osi_target_t48h,P__tweedie_p17,1,0.005630178573055268,0.005640082137699659,-9.903564644391481e-06,-0.1755925605798181,0.0017242572273320656,0.001741807681507056
osi_target_t48h,P__tweedie_p17,2,0.012995331733930547,0.01296807009821058,2.7261635719966898e-05,0.21022122423388634,0.003091006608157725,0.003224491123350797
osi_target_t48h,P__tweedie_p17,3,0.004980233930711624,0.004992649684802682,-1.2415754091057822e-05,-0.24868065806520345,0.0018614604753163153,0.0018993291074240392
osi_target_t48h,P__tweedie_p17,4,0.006885642642256917,0.006861674057187713,2.39685850692041e-05,0.34931104085447195,0.0018665879469526477,0.0019289553211435631
osi_target_t48h,P__quantile_q50,0,0.003498573606771967,0.003539081885677486,-4.05082789055192e-05,-1.1445985205782994,0.0014146293767535977,0.0014438742657880853
osi_target_t48h,P__quantile_q50,1,0.00575576699737359,0.005640082137699659,0.00011568485967393058,2.0511201228908593,0.0017247463569594955,0.001741807681507056
osi_target_t48h,P__quantile_q50,2,0.013429584652999284,0.01296807009821058,0.00046151455478870423,3.558853023568931,0.0032059606092450133,0.003224491123350797
osi_target_t48h,P__quantile_q50,3,0.004972230861595871,0.004992649684802682,-2.0418823206810356e-05,-0.4089776871180062,0.0018570742582441847,0.0018993291074240392
osi_target_t48h,P__quantile_q50,4,0.0068446645370258165,0.006861674057187713,-1.7009520161896316e-05,-0.24789169552695833,0.001893201304709802,0.0019289553211435631
osi_target_t48h,P__quantile_q90,0,0.0037324793381598937,0.003539081885677486,0.00019339745248240755,5.464622145790932,0.0018111166977777598,0.0014438742657880853
osi_target_t48h,P__quantile_q90,1,0.005742582931013545,0.005640082137699659,0.0001025007933138861,1.817363485342649,0.0027488820474963964,0.001741807681507056
osi_target_t48h,P__quantile_q90,2,0.012775226100081326,0.01296807009821058,-0.00019284399812925443,-1.4870678263519288,0.003300507624799084,0.003224491123350797
osi_target_t48h,P__quantile_q90,3,0.005128928261474339,0.004992649684802682,0.00013627857667165757,2.7295841942702515,0.003037862968342111,0.0018993291074240392
osi_target_t48h,P__quantile_q90,4,0.006807863257837812,0.006861674057187713,-5.3810799349900997e-05,-0.7842226095472027,0.002151539003402923,0.0019289553211435631
osi_target_t48h,D__dart_huber,0,0.0035367125185550366,0.003539081885677486,-2.3693671224495234e-06,-0.06694863806452345,0.0014479715044510243,0.0014438742657880853
osi_target_t48h,D__dart_huber,1,0.005641335835746762,0.005640082137699659,1.2536980471024306e-06,0.022228365057341826,0.0017442301781624473,0.001741807681507056
osi_target_t48h,D__dart_huber,2,0.012970579804384088,0.01296807009821058,2.5097061735080556e-06,0.019352965819141588,0.0032188427252302565,0.003224491123350797
osi_target_t48h,D__dart_huber,3,0.004992162312613793,0.004992649684802682,-4.873721888886198e-07,-0.009761794230667142,0.0019035131081041714,0.0018993291074240392
osi_target_t48h,D__dart_huber,4,0.006866315996149911,0.006861674057187713,4.641938962198465e-06,0.06765023991974761,0.001932790309303756,0.0019289553211435631
osi_target_t48h,D__tweedie_p13,0,0.0035190697428660973,0.003539081885677486,-2.0012142811388824e-05,-0.5654614235510391,0.0014295025351869718,0.0014438742657880853
osi_target_t48h,D__tweedie_p13,1,0.005657308673627225,0.005640082137699659,1.722653592756574e-05,0.3054305860622053,0.001744665813236578,0.001741807681507056
osi_target_t48h,D__tweedie_p13,2,0.013198553339627198,0.01296807009821058,0.00023048324141661768,1.7773133524966234,0.0031467330540202684,0.003224491123350797
osi_target_t48h,D__tweedie_p13,3,0.00498304057905699,0.004992649684802682,-9.60910574569155e-06,-0.1924650506712089,0.0018801903665936334,0.0018993291074240392
osi_target_t48h,D__tweedie_p13,4,0.006872351341574891,0.006861674057187713,1.0677284387178472e-05,0.15560757182853102,0.0019186622357705947,0.0019289553211435631
osi_target_t48h,D__tweedie_p15,0,0.0035222558798242375,0.003539081885677486,-1.682600585324861e-05,-0.4754342057284089,0.0014315968813948666,0.0014438742657880853
osi_target_t48h,D__tweedie_p15,1,0.0056594770524204625,0.005640082137699659,1.9394914720803277e-05,0.3438764586629617,0.0017373587415919732,0.001741807681507056
osi_target_t48h,D__tweedie_p15,2,0.013341080852034526,0.01296807009821058,0.000373010753823946,2.876378296840154,0.0031564575472854566,0.003224491123350797
osi_target_t48h,D__tweedie_p15,3,0.0049880891812180556,0.004992649684802682,-4.560503584626063e-06,-0.09134435365069082,0.0018925451680824878,0.0018993291074240392
osi_target_t48h,D__tweedie_p15,4,0.006870482805335221,0.006861674057187713,8.80874814750826e-06,0.1283760795702804,0.0019176566027431165,0.0019289553211435631
osi_target_t48h,D__tweedie_p17,0,0.003519154511789315,0.003539081885677486,-1.992737388817117e-05,-0.5630661999886599,0.0014293502618275401,0.0014438742657880853
osi_target_t48h,D__tweedie_p17,1,0.005645924296057753,0.005640082137699659,5.8421583580938255e-06,0.10358285953042667,0.0017357581254507399,0.001741807681507056
osi_target_t48h,D__tweedie_p17,2,0.013146874922125549,0.01296807009821058,0.00017880482391496866,1.3788082772597132,0.0031825740283482153,0.003224491123350797
osi_target_t48h,D__tweedie_p17,3,0.004988065632995973,0.004992649684802682,-4.584051806708414e-06,-0.09181601145904494,0.0018915040227305978,0.0018993291074240392
osi_target_t48h,D__tweedie_p17,4,0.0068715026590855455,0.006861674057187713,9.82860189783271e-06,0.14323912526181815,0.0019165558329055827,0.0019289553211435631
osi_target_t48h,D__quantile_q50,0,0.0035252504936386336,0.003539081885677486,-1.383139203885251e-05,-0.39081864974155334,0.0014358287780073678,0.0014438742657880853
osi_target_t48h,D__quantile_q50,1,0.005733278350075072,0.005640082137699659,9.319621237541265e-05,1.6523910485712001,0.001764205256651271,0.001741807681507056
osi_target_t48h,D__quantile_q50,2,0.01344421277223831,0.01296807009821058,0.00047614267402773004,3.6716540735959757,0.0032780423851203216,0.003224491123350797
osi_target_t48h,D__quantile_q50,3,0.004985854119796009,0.004992649684802682,-6.7955650066729364e-06,-0.1361113924607693,0.0018946504073883842,0.0018993291074240392
osi_target_t48h,D__quantile_q50,4,0.006858882146455261,0.006861674057187713,-2.7919107324515108e-06,-0.04068847790178465,0.0019206398141957488,0.0019289553211435631
osi_target_t48h,D__quantile_q90,0,0.0035949865557418303,0.003539081885677486,5.590467006434414e-05,1.5796376537821288,0.0015729303568525214,0.0014438742657880853
osi_target_t48h,D__quantile_q90,1,0.005671171631484117,0.005640082137699659,3.1089493784457536e-05,0.5512241315892785,0.002443855183366891,0.001741807681507056
osi_target_t48h,D__quantile_q90,2,0.012928450946637441,0.01296807009821058,-3.9619151573138875e-05,-0.30551308924992027,0.0032708319732335026,0.003224491123350797
osi_target_t48h,D__quantile_q90,3,0.005004828288909076,0.004992649684802682,1.217860410639409e-05,0.24393067559826953,0.002480358269207609,0.0018993291074240392
osi_target_t48h,D__quantile_q90,4,0.006828709113631766,0.006861674057187713,-3.296494355594683e-05,-0.48042129779416465,0.0019600809690630693,0.0019289553211435631
osi_target_t48h,PD__dart_huber__dart_huber,0,0.0035363408886773993,0.003539081885677486,-2.740997000086863e-06,-0.07744938061986506,0.0014480021707226635,0.0014438742657880853
osi_target_t48h,PD__dart_huber__dart_huber,1,0.005623548398211434,0.005640082137699659,-1.6533739488224994e-05,-0.29314714014020415,0.0017409094364529035,0.001741807681507056
osi_target_t48h,PD__dart_huber__dart_huber,2,0.012980817826196018,0.01296807009821058,1.274772798543801e-05,0.09830088740188092,0.0032074845306729674,0.003224491123350797
osi_target_t48h,PD__dart_huber__dart_huber,3,0.005000172556232274,0.004992649684802682,7.522871429592806e-06,0.15067893612668026,0.0019046971698401373,0.0018993291074240392
osi_target_t48h,PD__dart_huber__dart_huber,4,0.006867249044162267,0.006861674057187713,5.574986974554545e-06,0.08124820456480997,0.0019274999864110362,0.0019289553211435631
osi_target_t48h,PD__dart_huber__tweedie_p13,0,0.003520655578264715,0.003539081885677486,-1.8426307412771226e-05,-0.520652191952431,0.001430954636842994,0.0014438742657880853
osi_target_t48h,PD__dart_huber__tweedie_p13,1,0.005624524025604142,0.005640082137699659,-1.5558112095517482e-05,-0.27584903403309324,0.0017393775403917032,0.001741807681507056
osi_target_t48h,PD__dart_huber__tweedie_p13,2,0.01298841273015064,0.01296807009821058,2.0342631940060626e-05,0.1568670726330268,0.0031307710323784793,0.003224491123350797
osi_target_t48h,PD__dart_huber__tweedie_p13,3,0.00500205800343375,0.004992649684802682,9.40831863106839e-06,0.18844339629329188,0.0018862153754230346,0.0018993291074240392
osi_target_t48h,PD__dart_huber__tweedie_p13,4,0.006897714734842605,0.006861674057187713,3.6040677654892474e-05,0.5252461331523017,0.0018885710081256923,0.0019289553211435631
osi_target_t48h,PD__dart_huber__tweedie_p15,0,0.003500770249905328,0.003539081885677486,-3.8311635772158084e-05,-1.082530357017275,0.0014153470857734551,0.0014438742657880853
osi_target_t48h,PD__dart_huber__tweedie_p15,1,0.005624798614766772,0.005640082137699659,-1.528352293288758e-05,-0.2709805027612755,0.0017362545624602618,0.001741807681507056
osi_target_t48h,PD__dart_huber__tweedie_p15,2,0.012989521564824217,0.01296807009821058,2.1451466613637074e-05,0.1654175713978967,0.003123138809084103,0.003224491123350797
osi_target_t48h,PD__dart_huber__tweedie_p15,3,0.004998985045208116,0.004992649684802682,6.335360405434337e-06,0.12689374992038704,0.001886849210561631,0.0018993291074240392
osi_target_t48h,PD__dart_huber__tweedie_p15,4,0.006871968758853406,0.006861674057187713,1.0294701665693531e-05,0.15003192486109374,0.001904904041561871,0.0019289553211435631
osi_target_t48h,PD__dart_huber__tweedie_p17,0,0.00352055802316182,0.003539081885677486,-1.8523862515665984e-05,-0.5234087007319976,0.0014300772940846096,0.0014438742657880853
osi_target_t48h,PD__dart_huber__tweedie_p17,1,0.005623886375772752,0.005640082137699659,-1.6195761926907082e-05,-0.2871547174579381,0.0017359333600714256,0.001741807681507056
osi_target_t48h,PD__dart_huber__tweedie_p17,2,0.012994255870838757,0.01296807009821058,2.6185772628176465e-05,0.20192497750139982,0.003126239334596639,0.003224491123350797
osi_target_t48h,PD__dart_huber__tweedie_p17,3,0.005001326918365157,0.004992649684802682,8.677233562475253e-06,0.1738001684534085,0.001884180740540177,0.0018993291074240392
osi_target_t48h,PD__dart_huber__tweedie_p17,4,0.006873577508916424,0.006861674057187713,1.1903451728711469e-05,0.17347737052946233,0.0019039797147528696,0.0019289553211435631
osi_target_t48h,PD__dart_huber__quantile_q50,0,0.003510660579637773,0.003539081885677486,-2.842130603971293e-05,-0.8030700322231188,0.0014279526006459092,0.0014438742657880853
osi_target_t48h,PD__dart_huber__quantile_q50,1,0.005621857923229521,0.005640082137699659,-1.822421447013854e-05,-0.3231196643099121,0.0017266142979306988,0.001741807681507056
osi_target_t48h,PD__dart_huber__quantile_q50,2,0.013169001026792818,0.01296807009821058,0.00020093092858223735,1.5494281497596463,0.0032270585010013278,0.003224491123350797
osi_target_t48h,PD__dart_huber__quantile_q50,3,0.004992979904653799,0.004992649684802682,3.302198511171209e-07,0.006614120195980178,0.001890393083313722,0.0018993291074240392
osi_target_t48h,PD__dart_huber__quantile_q50,4,0.006860130431075489,0.006861674057187713,-1.5436261122233827e-06,-0.022496348549327916,0.0019052307309431517,0.0019289553211435631
osi_target_t48h,PD__dart_huber__quantile_q90,0,0.0035754869108547385,0.003539081885677486,3.6405025177252415e-05,1.028657328460869,0.0014965247237484303,0.0014438742657880853
osi_target_t48h,PD__dart_huber__quantile_q90,1,0.0056178629270442395,0.005640082137699659,-2.221921065541973e-05,-0.3939518984466761,0.001750781806875206,0.001741807681507056
osi_target_t48h,PD__dart_huber__quantile_q90,2,0.013001605083448844,0.01296807009821058,3.353498523826423e-05,0.25859657593068075,0.003332596832204975,0.003224491123350797
osi_target_t48h,PD__dart_huber__quantile_q90,3,0.005011685626288651,0.004992649684802682,1.9035941485969626e-05,0.3812793343765719,0.0019460213182773943,0.0018993291074240392
osi_target_t48h,PD__dart_huber__quantile_q90,4,0.006852999430587019,0.006861674057187713,-8.674626600693389e-06,-0.1264214319770307,0.0019356998574824329,0.0019289553211435631
