horizon,candidate,fipsCode,candidate_rmse,baseline_rmse,rmse_difference,candidate_mae,baseline_mae
osi_target_t24h,PD__tweedie_p13__tweedie_p17,42063,0.005315940948604715,0.0052377530198020284,7.81879288026862e-05,0.003155936633834073,0.003264623139386677
osi_target_t24h,PD__tweedie_p13__tweedie_p17,42065,0.0036909296866350517,0.0036775936193722283,1.3336067262823426e-05,0.0017427993170649502,0.0017780611731163418
osi_target_t24h,PD__tweedie_p13__tweedie_p17,42067,0.0015779922201859817,0.0019781325359786326,-0.00040014031579265093,0.0006570510743421792,0.0008280363804704493
osi_target_t24h,PD__tweedie_p13__tweedie_p17,42069,0.00046540788576751195,0.0005601521380210459,-9.474425225353399e-05,0.00022530469092062677,0.0002730167679875769
osi_target_t24h,PD__tweedie_p13__tweedie_p17,42075,0.007162297148424175,0.006985204221173513,0.0001770929272506619,0.0027992978368919117,0.0027068099794994157
osi_target_t24h,PD__tweedie_p13__tweedie_p17,42077,0.004621499797070418,0.0037641955711093496,0.0008573042259610681,0.0022341095724532447,0.0017983695926131148
osi_target_t24h,PD__tweedie_p13__tweedie_p17,42079,0.0014678289526933528,0.001941035125915189,-0.00047320617322183607,0.0008571943960400736,0.0011657605826445204
osi_target_t24h,PD__tweedie_p13__tweedie_p17,42081,0.0018409396737113005,0.0019260962977656697,-8.515662405436924e-05,0.0011035654843161737,0.0011625452644211105
osi_target_t24h,PD__tweedie_p13__tweedie_p17,42083,0.004404365606973561,0.0046539973761944905,-0.0002496317692209293,0.0030626372976204955,0.0032955806849122296
osi_target_t24h,PD__tweedie_p13__tweedie_p17,42085,0.001975291296258594,0.0020655422024383687,-9.02509061797745e-05,0.000973734513293691,0.0010768099589326143
osi_target_t24h,PD__tweedie_p13__tweedie_p17,42089,0.006294086538988524,0.00607186507752237,0.00022222146146615423,0.0029455859345668698,0.00282703731582881
osi_target_t24h,PD__tweedie_p13__tweedie_p17,42091,0.0037294910149349918,0.003219569483692222,0.0005099215312427698,0.0016030986243928522,0.0014072879292447566
osi_target_t24h,PD__tweedie_p13__tweedie_p17,42095,0.004398386633437168,0.004344395660311317,5.399097312585102e-05,0.002010401772559245,0.001983201462750252
osi_target_t24h,PD__tweedie_p13__tweedie_p17,42097,0.0018402588340833083,0.002099852959161531,-0.0002595941250782229,0.0009216415606739495,0.0010950646571117784
osi_target_t24h,PD__tweedie_p13__tweedie_p17,42101,0.004886337522368341,0.005229995928700151,-0.00034365840633181037,0.0024967813446444597,0.002684262842357535
osi_target_t24h,PD__tweedie_p13__tweedie_p17,42103,0.0035611198801350926,0.0035147018445986604,4.64180355364322e-05,0.0017028439507992244,0.001667716086236237
osi_target_t24h,PD__tweedie_p13__tweedie_p17,42109,0.00672222731439469,0.006701731447742539,2.04958666521508e-05,0.0015680465461892703,0.0015823199235106328
osi_target_t24h,PD__tweedie_p13__tweedie_p17,42113,0.004053591030374946,0.004759032091959827,-0.0007054410615848807,0.002421720854531639,0.002904603622971404
osi_target_t24h,PD__tweedie_p13__tweedie_p17,42115,0.004663009615383683,0.004605432937692557,5.757667769112646e-05,0.002169677567949315,0.0021749830837279197
osi_target_t24h,PD__tweedie_p13__tweedie_p17,42119,0.0034061724080409533,0.003907697706445256,-0.0005015252984043031,0.001376278288114023,0.00156621521366168
osi_target_t24h,PD__tweedie_p13__tweedie_p17,42121,0.0037123023960093735,0.003844788278732354,-0.00013248588272298054,0.001973442865597086,0.0020156230401453096
osi_target_t24h,PD__tweedie_p13__tweedie_p17,42125,0.005241724731276941,0.005338851051608283,-9.712632033134251e-05,0.002786726693468892,0.0030093627213824536
osi_target_t24h,PD__tweedie_p13__tweedie_p17,42127,0.003797420865263212,0.0036889944280464404,0.00010842643721677148,0.0014886377176975935,0.0014327713649514864
osi_target_t24h,PD__tweedie_p13__tweedie_p17,42129,0.002272436718356803,0.001925345520674562,0.0003470911976822409,0.0013048158802950506,0.0010929990830155782
osi_target_t24h,PD__tweedie_p13__tweedie_p17,42131,0.0029957611164109083,0.002938247592568852,5.751352384205646e-05,0.0013944013209686188,0.0014239393713317945
osi_target_t24h,PD__tweedie_p13__tweedie_p17,42133,0.0014218981172711934,0.0013108179773035124,0.00011108013996768105,0.0006808433974466213,0.0006397732934846048
osi_target_t24h,PD__tweedie_p13__tweedie_p17,54007,0.025158932712912047,0.024142064059151883,0.0010168686537601647,0.014074308555216656,0.013397437194662425
osi_target_t24h,PD__tweedie_p13__tweedie_p17,54009,0.0055511381139174455,0.005726458918590187,-0.00017532080467274128,0.0035076601053377547,0.003636001375519777
osi_target_t24h,PD__tweedie_p13__tweedie_p17,54013,0.04616818179407649,0.046077439783804484,9.074201027200329e-05,0.025357067017026683,0.025399785852775143
osi_target_t24h,PD__tweedie_p13__tweedie_p17,54015,0.05026037995496999,0.05019906122141272,6.131873355727513e-05,0.027556390040116376,0.0276865063206767
osi_target_t24h,PD__tweedie_p13__tweedie_p17,54019,0.006263836590970126,0.006173531306715456,9.030528425466988e-05,0.0034155582179831046,0.003429018251707885
osi_target_t24h,PD__tweedie_p13__tweedie_p17,54023,0.0009400098434894983,0.001039171389186044,-9.916154569654574e-05,0.000491246302997728,0.0005768322703820917
osi_target_t24h,PD__tweedie_p13__tweedie_p17,54025,0.0013672955969931916,0.0014914808777358418,-0.00012418528074265023,0.0006479782206886127,0.0007032826730841041
osi_target_t24h,PD__tweedie_p13__tweedie_p17,54027,0.0007981269659563014,0.0013440057518371966,-0.0005458787858808952,0.00034860513587867467,0.0007430263003987872
osi_target_t24h,PD__tweedie_p13__tweedie_p17,54029,0.0035442332804857257,0.004781502009230031,-0.001237268728744305,0.0023607096198150187,0.0030304238618956048
osi_target_t24h,PD__tweedie_p13__tweedie_p17,54031,0.0018047316476985339,0.002692656831491702,-0.0008879251837931683,0.0008892709039529832,0.0015166591604076085
osi_target_t24h,PD__tweedie_p13__tweedie_p17,54033,0.002886370071497121,0.0033432876101131734,-0.00045691753861605263,0.0016500494968507051,0.0018492955765555825
osi_target_t24h,PD__tweedie_p13__tweedie_p17,54035,0.003469118091429902,0.0035311846754173776,-6.206658398747551e-05,0.0019787191353443988,0.0020444076500479333
osi_target_t24h,PD__tweedie_p13__tweedie_p17,54037,0.0033218175082972983,0.003538320403802488,-0.0002165028955051899,0.0013306391188925507,0.0016898987557861002
osi_target_t24h,PD__tweedie_p13__tweedie_p17,54039,0.0026065587144434603,0.003214531880320235,-0.0006079731658767749,0.0014678946775201127,0.0018969991765843523
osi_target_t24h,PD__tweedie_p13__tweedie_p17,54041,0.01612330243282957,0.015948437816134146,0.00017486461669542416,0.0046986149724080935,0.004125820375606753
osi_target_t24h,PD__tweedie_p13__tweedie_p17,54043,0.009041571759203042,0.008811871635321168,0.0002297001238818746,0.004027331274856832,0.004035055111230038
osi_target_t24h,PD__tweedie_p13__tweedie_p17,54045,0.00867263078736277,0.009007243930040501,-0.0003346131426777317,0.003972475500526442,0.004643928954013841
osi_target_t24h,PD__tweedie_p13__tweedie_p17,54047,0.004467391323441101,0.004001249004973203,0.000466142318467898,0.0027807658446782984,0.002909160281755143
osi_target_t24h,PD__tweedie_p13__tweedie_p17,54053,0.0013051567646224643,0.0013955137177609368,-9.035695313847243e-05,0.0007421372612899504,0.0008031328241608747
osi_target_t24h,PD__tweedie_p13__tweedie_p17,54055,0.001372368660172646,0.001520811910512772,-0.00014844325034012586,0.0007373884701447101,0.0008460854351997352
osi_target_t24h,PD__tweedie_p13__tweedie_p17,54057,0.001503271616715037,0.001627762995089773,-0.00012449137837473607,0.0007052536173149768,0.0007920540987627761
osi_target_t24h,PD__tweedie_p13__tweedie_p17,54059,0.014159729703050166,0.014003257702869951,0.00015647200018021473,0.006859482543894939,0.006954811828370762
osi_target_t24h,PD__tweedie_p13__tweedie_p17,54063,0.001441126816173322,0.0016092493919971022,-0.00016812257582378008,0.0008742999590579535,0.0010057100578480277
osi_target_t24h,PD__tweedie_p13__tweedie_p17,54067,0.0056415664871674025,0.005453846225232137,0.00018772026193526574,0.002230784651398295,0.0020426679843328858
osi_target_t24h,PD__tweedie_p13__tweedie_p17,54069,0.007611270179596125,0.007700157869898506,-8.888769030238053e-05,0.004321994925161807,0.00441622580601629
osi_target_t24h,PD__tweedie_p13__tweedie_p17,54071,0.007769805222581242,0.008335521968047639,-0.0005657167454663969,0.005013605569006818,0.0055257391675837516
osi_target_t24h,PD__tweedie_p13__tweedie_p17,54073,0.00458888219324641,0.0050512212731425605,-0.00046233907989615044,0.0025923679366061125,0.002839250917389158
osi_target_t24h,PD__tweedie_p13__tweedie_p17,54075,0.0024910327372282383,0.0037327254461666567,-0.0012416927089384184,0.0015150721374571096,0.002356870293916208
osi_target_t24h,PD__tweedie_p13__tweedie_p17,54077,0.0007595621462222776,0.0008587473635107641,-9.918521728848647e-05,0.00037141555147654953,0.00046047798978787134
osi_target_t24h,PD__tweedie_p13__tweedie_p17,54079,0.0014276829264137881,0.0014299821686892206,-2.2992422754324494e-06,0.0007762705461345861,0.0008051318059202814
osi_target_t24h,PD__tweedie_p13__tweedie_p17,54081,0.001343080020981244,0.0013705431020793754,-2.746308109813139e-05,0.0008375737328882239,0.0008476682453450869
osi_target_t24h,PD__tweedie_p13__tweedie_p17,54083,0.0036386113796798058,0.003973468754033608,-0.00033485737435380233,0.002173729072172016,0.0023706596083039023
osi_target_t24h,PD__tweedie_p13__tweedie_p17,54085,0.010926576751639782,0.011066854782671056,-0.00014027803103127366,0.005683495106400453,0.005935726764247247
osi_target_t24h,PD__tweedie_p13__tweedie_p17,54087,0.01157116160701827,0.011547469150901461,2.3692456116809757e-05,0.0052138011917718845,0.005227839312068148
osi_target_t24h,PD__tweedie_p13__tweedie_p17,54089,0.0013312257956353737,0.0015097693921208384,-0.00017854359648546473,0.0008511562621164315,0.0009742328606959252
osi_target_t24h,PD__tweedie_p13__tweedie_p17,54091,0.0032444624079842844,0.0028234680311656126,0.0004209943768186718,0.0023404066622951486,0.002024605529015809
osi_target_t24h,PD__tweedie_p13__tweedie_p17,54093,0.0036169997367833224,0.004150666654582565,-0.0005336669177992428,0.002508406710312845,0.0028935440917573353
osi_target_t24h,PD__tweedie_p13__tweedie_p17,54095,0.013016551072363021,0.011446313715543208,0.0015702373568198136,0.005329010663405634,0.004656165800523941
osi_target_t24h,PD__tweedie_p13__tweedie_p17,54097,0.0022512281392069117,0.002464081913959649,-0.00021285377475273749,0.0014761497736102967,0.0014882095070478637
osi_target_t24h,PD__tweedie_p13__tweedie_p17,54099,0.005905288893391514,0.0061554538106534905,-0.0002501649172619762,0.004252652943798481,0.0046289910343363305
osi_target_t24h,PD__tweedie_p13__tweedie_p17,54101,0.005109754154731635,0.005499895190002927,-0.00039014103527129206,0.003351182265018667,0.003886033150621795
osi_target_t24h,PD__tweedie_p13__tweedie_p17,54103,0.00796678869151507,0.008136079765281662,-0.00016929107376659203,0.005658356161882059,0.0059074202615343515
osi_target_t24h,PD__tweedie_p13__tweedie_p17,54105,0.007016693012643504,0.007437486207061041,-0.0004207931944175368,0.003424204977468141,0.0036669579835388777
osi_target_t24h,PD__tweedie_p13__tweedie_p17,54107,0.0009528026057040458,0.0010974138092630485,-0.00014461120355900266,0.0005636494643413431,0.0006597240121343056
osi_target_t24h,PD__tweedie_p13__tweedie_p17,54109,0.008514813826909691,0.008953288230055628,-0.00043847440314593623,0.006049277784828762,0.006702689325946639
osi_target_t24h,PD__tweedie_p13__quantile_q50,18009,0.0022472461951602647,0.002353608262439342,-0.00010636206727907731,0.001333939709405803,0.0013860089970777942
osi_target_t24h,PD__tweedie_p13__quantile_q50,18013,0.032219790438360936,0.03242683168859347,-0.00020704125023253417,0.014563221893959314,0.014755866671806674
osi_target_t24h,PD__tweedie_p13__quantile_q50,18023,0.001109362471355124,0.001263181751950949,-0.00015381928059582492,0.0004864510167922421,0.0005803381212467931
osi_target_t24h,PD__tweedie_p13__quantile_q50,18025,0.013515796674577377,0.013503400788462322,1.239588611505471e-05,0.0027524530121425124,0.002761273696524238
osi_target_t24h,PD__tweedie_p13__quantile_q50,18027,0.003488732605701811,0.0036374049270948305,-0.0001486723213930197,0.0013834066353308311,0.001452149455235708
osi_target_t24h,PD__tweedie_p13__quantile_q50,18029,0.0016970123602603187,0.001688052088721397,8.960271538921687e-06,0.0005949584081377774,0.000620129319992128
osi_target_t24h,PD__tweedie_p13__quantile_q50,18033,0.003634400358044485,0.0036031102256720775,3.129013237240753e-05,0.0013483721236990014,0.0013287608404420259
osi_target_t24h,PD__tweedie_p13__quantile_q50,18035,0.00199147906867437,0.001990791264310525,6.878043638451452e-07,0.0007484708285206456,0.0007406643583554649
osi_target_t24h,PD__tweedie_p13__quantile_q50,18037,0.0025817428027854602,0.0026467893041546282,-6.5046501369168e-05,0.0011382848925249967,0.0012131521050963072
osi_target_t24h,PD__tweedie_p13__quantile_q50,18039,0.001200994900909211,0.0015399027137713698,-0.0003389078128621587,0.000598778309156228,0.0008478635559563586
osi_target_t24h,PD__tweedie_p13__quantile_q50,18041,0.005915266204473727,0.005928093357614986,-1.28271531412592e-05,0.0023232516710478797,0.0023284461574646646
osi_target_t24h,PD__tweedie_p13__quantile_q50,18043,0.0021917534428438994,0.0023386357023633493,-0.00014688225951944986,0.0009613735885726338,0.001063721610020556
osi_target_t24h,PD__tweedie_p13__quantile_q50,18045,0.0022115261224075456,0.0024998501838807714,-0.0002883240614732258,0.0008787106900396917,0.0010063995112982753
osi_target_t24h,PD__tweedie_p13__quantile_q50,18047,0.003447819845128253,0.003382206038767147,6.561380636110588e-05,0.001300063186078786,0.0014602691639959743
osi_target_t24h,PD__tweedie_p13__quantile_q50,18051,0.0014442084183071348,0.0014684496017504482,-2.4241183443313424e-05,0.00046884196632672876,0.0005027196405277078
osi_target_t24h,PD__tweedie_p13__quantile_q50,18059,0.0011740393714000372,0.001198116377387095,-2.4077005987057807e-05,0.0003512840608215028,0.00037734131029683294
osi_target_t24h,PD__tweedie_p13__quantile_q50,18061,0.004332686835017878,0.0043804269229276134,-4.7740087909735156e-05,0.0017675879551609017,0.0017991146724487689
osi_target_t24h,PD__tweedie_p13__quantile_q50,18065,0.0025360997233847453,0.0024817027934637653,5.439692992098002e-05,0.0008408768025980756,0.0008433326987751892
osi_target_t24h,PD__tweedie_p13__quantile_q50,18067,0.001953911554410455,0.0019573236776787833,-3.412123268328217e-06,0.0005492107211523518,0.0005509409820968978
osi_target_t24h,PD__tweedie_p13__quantile_q50,18069,0.0008052546111603088,0.0008526373806754464,-4.738276951513759e-05,0.0003489638655630374,0.00037056123958924974
osi_target_t24h,PD__tweedie_p13__quantile_q50,18071,0.006124627137820673,0.006404613750936566,-0.0002799866131158934,0.0026439277478001472,0.0027981669482870556
osi_target_t24h,PD__tweedie_p13__quantile_q50,18073,0.0041197280235329,0.004313025687076095,-0.0001932976635431946,0.002386205293597658,0.002485410829964021
osi_target_t24h,PD__tweedie_p13__quantile_q50,18077,0.005383507800871593,0.005329801068162962,5.3706732708631334e-05,0.0018364938225588245,0.0018055585063364878
osi_target_t24h,PD__tweedie_p13__quantile_q50,18083,0.0032119631983761345,0.0034193381669326826,-0.00020737496855654809,0.0016678270334989135,0.0017747783304512164
osi_target_t24h,PD__tweedie_p13__quantile_q50,18085,0.0014014500905086753,0.0014220220176209724,-2.0571927112297134e-05,0.0008592266032827558,0.000910691309546507
osi_target_t24h,PD__tweedie_p13__quantile_q50,18087,0.0027018852926948573,0.002805232306482898,-0.00010334701378804075,0.002062456953790151,0.0021218163779627005
osi_target_t24h,PD__tweedie_p13__quantile_q50,18089,0.0012287157235489708,0.0015663761600079387,-0.00033766043645896797,0.0007187768300223942,0.0009034789781856536
osi_target_t24h,PD__tweedie_p13__quantile_q50,18091,0.001541606460029285,0.0015272712746366383,1.4335185392646633e-05,0.0007495410806001512,0.0007684557109306483
osi_target_t24h,PD__tweedie_p13__quantile_q50,18093,0.009386264349515252,0.009344857334033695,4.140701548155726e-05,0.0032485572793009565,0.003214092408253409
osi_target_t24h,PD__tweedie_p13__quantile_q50,18095,0.001545034613587612,0.0015003388464026857,4.469576718492624e-05,0.0005442604538198643,0.0005554687026095739
osi_target_t24h,PD__tweedie_p13__quantile_q50,18097,0.0007093046169495454,0.0007567865685004869,-4.748195155094149e-05,0.0003069292334566384,0.00032756941813681727
osi_target_t24h,PD__tweedie_p13__quantile_q50,18099,0.009581699315415837,0.009552560563225393,2.9138752190443346e-05,0.002943991150298791,0.0030472964780636678
osi_target_t24h,PD__tweedie_p13__quantile_q50,18101,0.004362424416819023,0.003977904865682319,0.0003845195511367038,0.0016723461209854833,0.0018538084773500687
osi_target_t24h,PD__tweedie_p13__quantile_q50,18103,0.0012979824020200009,0.0014518449782654462,-0.0001538625762454453,0.0005327341886697663,0.0006041125299608613
osi_target_t24h,PD__tweedie_p13__quantile_q50,18105,0.0028945412578657613,0.0028922373706763674,2.303887189393939e-06,0.0010846791221473734,0.0010925801337275836
osi_target_t24h,PD__tweedie_p13__quantile_q50,18107,0.0011072221198301913,0.0012961011753553522,-0.00018887905552516094,0.0005704373605339053,0.0007112955007824406
osi_target_t24h,PD__tweedie_p13__quantile_q50,18109,0.0032982278321975287,0.0034894055419791435,-0.00019117770978161483,0.0016169619774505724,0.0017032017796362296
osi_target_t24h,PD__tweedie_p13__quantile_q50,18111,0.003474343742211062,0.0036895591638023586,-0.00021521542159129653,0.002390244321581831,0.0025480672422936524
osi_target_t24h,PD__tweedie_p13__quantile_q50,18113,0.0009710714768432598,0.0009824428153672328,-1.1371338523972997e-05,0.0005391778294181799,0.0005466429017040825
osi_target_t24h,PD__tweedie_p13__quantile_q50,18117,0.015379959845929785,0.014699568309781212,0.0006803915361485724,0.0049932913604435036,0.004635949707900344
osi_target_t24h,PD__tweedie_p13__quantile_q50,18121,0.027311425363262684,0.027186437451490332,0.00012498791177235208,0.009470687648903936,0.009486191545502983
osi_target_t24h,PD__tweedie_p13__quantile_q50,18123,0.002614770495224292,0.0024125033259916576,0.00020226716923263431,0.0013545640450091092,0.0012950889713377923
osi_target_t24h,PD__tweedie_p13__quantile_q50,18125,0.0029042560130799156,0.003282080084651905,-0.00037782407157198935,0.0011941716356842103,0.0013382808911369785
osi_target_t24h,PD__tweedie_p13__quantile_q50,18127,0.0019132099304425174,0.0019660254547924547,-5.281552434993728e-05,0.0011961586001696695,0.001246773678723306
osi_target_t24h,PD__tweedie_p13__quantile_q50,18129,0.001227764691179917,0.0013962918735360636,-0.0001685271823561466,0.0006247199539601162,0.0007136058256750129
osi_target_t24h,PD__tweedie_p13__quantile_q50,18131,0.01975089912900791,0.019645766540244504,0.00010513258876340692,0.00507633791628195,0.005170221145769618
osi_target_t24h,PD__tweedie_p13__quantile_q50,18133,0.0013300131007058713,0.0011332384905685625,0.00019677461013730877,0.00050951861028666,0.000500387498565236
osi_target_t24h,PD__tweedie_p13__quantile_q50,18135,0.001666390413511047,0.0017334007108998671,-6.701029738882011e-05,0.0009523020634713206,0.0009900499836049965
osi_target_t24h,PD__tweedie_p13__quantile_q50,18137,0.0038507953339449335,0.0038407036370845574,1.0091696860376094e-05,0.0014301818509561946,0.001448885072842847
osi_target_t24h,PD__tweedie_p13__quantile_q50,18139,0.0032346354081825113,0.00323411667272544,5.187354570712448e-07,0.0010168037260420164,0.0010276404434183357
osi_target_t24h,PD__tweedie_p13__quantile_q50,18141,0.0012245676683850443,0.001441077939553492,-0.00021651027116844756,0.0007080719362235956,0.0008356331248023743
osi_target_t24h,PD__tweedie_p13__quantile_q50,18143,0.0044344987551541435,0.0044159711555173025,1.8527599636841002e-05,0.002151183725548818,0.0021424701462898405
osi_target_t24h,PD__tweedie_p13__quantile_q50,18145,0.0014470711108963182,0.0014231810258699996,2.3890085026318604e-05,0.0005412289553138834,0.0005458933663394748
osi_target_t24h,PD__tweedie_p13__quantile_q50,18147,0.001327414249945865,0.001457002100407611,-0.00012958785046174597,0.0005456231150270762,0.0006007961368538063
osi_target_t24h,PD__tweedie_p13__quantile_q50,18149,0.0033616935518329854,0.003046456266626271,0.0003152372852067145,0.002091737538845148,0.0019179180741397109
osi_target_t24h,PD__tweedie_p13__quantile_q50,18151,0.011897352292685289,0.01168760940710926,0.00020974288557602978,0.008742957152501969,0.008572373373602381
osi_target_t24h,PD__tweedie_p13__quantile_q50,18153,0.001959905029779984,0.002040431820026826,-8.052679024684196e-05,0.000829907264887882,0.0009331076678119109
osi_target_t24h,PD__tweedie_p13__quantile_q50,18155,0.001927427768560041,0.002375157672671219,-0.0004477299041111783,0.00069730808222003,0.0008001864048755284
osi_target_t24h,PD__tweedie_p13__quantile_q50,18157,0.0009692876572555672,0.0010168517605905355,-4.7564103334968235e-05,0.0004413061197275535,0.0004666222841416068
osi_target_t24h,PD__tweedie_p13__quantile_q50,18159,0.0041068839752922285,0.004127509460089772,-2.0625484797543933e-05,0.0012142653777129145,0.0013208817066148453
osi_target_t24h,PD__tweedie_p13__quantile_q50,18161,0.002004676776005707,0.002131262183633563,-0.00012658540762785575,0.0008599880874597825,0.0009895831388761875
osi_target_t24h,PD__tweedie_p13__quantile_q50,18163,0.000591736462946497,0.0005758808850221324,1.585557792436467e-05,0.00023584971198050317,0.00021913628597003808
osi_target_t24h,PD__tweedie_p13__quantile_q50,18165,0.014756796439763313,0.014712709374086055,4.4087065677258716e-05,0.003679396757822556,0.003868607962858632
osi_target_t24h,PD__tweedie_p13__quantile_q50,18167,0.00161576862280143,0.0016807356788868673,-6.496705608543727e-05,0.0006399623099529497,0.0006953708910010322
osi_target_t24h,PD__tweedie_p13__quantile_q50,18169,0.0014459379957453967,0.0014827531130727643,-3.6815117327367594e-05,0.0004863995462779468,0.000537514741848049
osi_target_t24h,PD__tweedie_p13__quantile_q50,18171,0.004072611115309257,0.004512436155652538,-0.0004398250403432804,0.0016431938118024957,0.0018443012751460275
osi_target_t24h,PD__tweedie_p13__quantile_q50,18173,0.001564364422256519,0.0016475873962374932,-8.32229739809742e-05,0.000679116458660489,0.0007513664119986506
osi_target_t24h,PD__tweedie_p13__quantile_q50,18175,0.003963661404646661,0.004593339486998584,-0.0006296780823519229,0.0015442318675064316,0.0019040329063527918
osi_target_t24h,PD__tweedie_p13__quantile_q50,18177,0.0015212291255943535,0.0016429079325318856,-0.00012167880693753205,0.0007954268825324679,0.0008766969454819149
osi_target_t24h,PD__tweedie_p13__quantile_q50,18179,0.005059638580272171,0.004944395665274879,0.00011524291499729125,0.0015251796155922445,0.001481177716875757
osi_target_t24h,PD__tweedie_p13__quantile_q50,18181,0.0017635520670505843,0.001821061535325833,-5.750946827524873e-05,0.0007446484253708325,0.0007644629660840763
osi_target_t24h,PD__tweedie_p13__quantile_q50,18183,0.0031123994173097905,0.0031131596375259377,-7.602202161472241e-07,0.0007776960959911678,0.0008069656447503716
osi_target_t24h,PD__tweedie_p13__quantile_q50,39017,0.0008006329336879944,0.0007866527080549752,1.3980225633019238e-05,0.00031416918228900116,0.0003111018906882013
osi_target_t24h,PD__tweedie_p13__quantile_q50,39023,0.0009139077234034551,0.000969904483906558,-5.599676050310287e-05,0.0006253810542867613,0.0006712577875169073
osi_target_t24h,PD__tweedie_p13__quantile_q50,39025,0.0018474879906960062,0.0018142627252951116,3.322526540089463e-05,0.000700369466345601,0.0007097305399032722
osi_target_t24h,PD__tweedie_p13__quantile_q50,39027,0.001265971613087685,0.0012823006122481412,-1.632899916045611e-05,0.000569351138229721,0.0005794334870776387
osi_target_t24h,PD__tweedie_p13__quantile_q50,39029,0.0034009229785559644,0.0034284501605387828,-2.7527181982818418e-05,0.001973880887941865,0.001983877005776643
osi_target_t24h,PD__tweedie_p13__quantile_q50,39031,0.011421993894627018,0.011450339704887819,-2.8345810260800228e-05,0.006789794872335427,0.006875998534079448
osi_target_t24h,PD__tweedie_p13__quantile_q50,39033,0.0017314259601503923,0.0023540173479370346,-0.0006225913877866422,0.001011516815135934,0.001309162713071998
osi_target_t24h,PD__tweedie_p13__quantile_q50,39035,0.006762971495521442,0.006120153240558258,0.0006428182549631841,0.0042750672192399175,0.0038050695872490926
osi_target_t24h,PD__tweedie_p13__quantile_q50,39037,0.00111859905192216,0.0012350764631969603,-0.00011647741127480027,0.0005082271841545993,0.0005920690359854357
osi_target_t24h,PD__tweedie_p13__quantile_q50,39039,0.004931546264613929,0.004913980289912956,1.7565974700973347e-05,0.0022871409383239394,0.0022903047074182403
osi_target_t24h,PD__tweedie_p13__quantile_q50,39045,0.0026393344036139813,0.0027041738112550803,-6.483940764109896e-05,0.0015542559100491162,0.0015809238483662392
osi_target_t24h,PD__tweedie_p13__quantile_q50,39049,0.00165480142466629,0.0015742583953072102,8.054302935907981e-05,0.0010327073420447733,0.0009883403268300464
osi_target_t24h,PD__tweedie_p13__quantile_q50,39051,0.002027149789626734,0.0020606721417666934,-3.352235213995936e-05,0.0010835016668876221,0.0011122148039824818
osi_target_t24h,PD__tweedie_p13__quantile_q50,39053,0.0030453741657913225,0.0030556848898034275,-1.0310724012104963e-05,0.0011792133784614548,0.0012155895917255557
osi_target_t24h,PD__tweedie_p13__quantile_q50,39055,0.0037964882460824237,0.0037041475976479395,9.234064843448428e-05,0.002282307524884105,0.0022708617399892863
osi_target_t24h,PD__tweedie_p13__quantile_q50,39059,0.012693929185397164,0.012702342842446677,-8.413657049512538e-06,0.006358891327759531,0.006440149976912818
osi_target_t24h,PD__tweedie_p13__quantile_q50,39061,0.0017236531462653229,0.0017630606489031375,-3.94075026378146e-05,0.0008243015415459177,0.0008456805049386095
osi_target_t24h,PD__tweedie_p13__quantile_q50,39063,0.00150574901621112,0.0016961575850080184,-0.00019040856879689845,0.0007215658569521932,0.0008038301874786652
osi_target_t24h,PD__tweedie_p13__quantile_q50,39065,0.001405976109388992,0.0015827560415087125,-0.00017677993211972056,0.0008510650877297759,0.0009692423120178469
osi_target_t24h,PD__tweedie_p13__quantile_q50,39069,0.0030542102911888663,0.003038127109539465,1.608318164940132e-05,0.0013090415559793226,0.0012846368466675083
osi_target_t24h,PD__tweedie_p13__quantile_q50,39073,0.0028219920511133164,0.0029451981223145582,-0.0001232060712012418,0.001964403423981767,0.0020581965702901133
osi_target_t24h,PD__tweedie_p13__quantile_q50,39075,0.01448062551551371,0.014501461954065507,-2.083643855179708e-05,0.0064391527240987255,0.006657722103440178
osi_target_t24h,PD__tweedie_p13__quantile_q50,39077,0.0022065482915572254,0.0024388962171326732,-0.00023234792557544782,0.0013540988569448922,0.0015255652520456667
osi_target_t24h,PD__tweedie_p13__quantile_q50,39081,0.007123862441249671,0.007262271124978694,-0.00013840868372902264,0.0034595506006676645,0.003637161296773227
osi_target_t24h,PD__tweedie_p13__quantile_q50,39085,0.0021612781476588214,0.002111030177831482,5.024796982733932e-05,0.0012121434301667784,0.0011824620855599827
osi_target_t24h,PD__tweedie_p13__quantile_q50,39087,0.003950875866396333,0.0039196905862838695,3.118528011246315e-05,0.0013171783266828023,0.0013883865108972702
osi_target_t24h,PD__tweedie_p13__quantile_q50,39089,0.00814370201403779,0.007888079886977992,0.0002556221270597972,0.003906387678567215,0.003787330323677563
osi_target_t24h,PD__tweedie_p13__quantile_q50,39091,0.010195078835906488,0.010392864669063561,-0.00019778583315707352,0.00688040560160644,0.007025337342995786
osi_target_t24h,PD__tweedie_p13__quantile_q50,39093,0.001463741009941261,0.0014892108890226972,-2.5469879081436086e-05,0.0008903444922089048,0.0009137795428451107
osi_target_t24h,PD__tweedie_p13__quantile_q50,39095,0.0013064067085945025,0.00125984610108397,4.656060751053251e-05,0.0007654849720495038,0.0006985415438681389
osi_target_t24h,PD__tweedie_p13__quantile_q50,39097,0.00246386433975337,0.0023147497272587247,0.00014911461249464538,0.0010737227452491456,0.001020215724353262
