pair,horizon,fipsCode,countyName,stateAbbr,improved_splits,worsened_splits,split42_sse_reduction,split20260917_sse_reduction,split20260918_sse_reduction
I3_minus_B0,24,39145,Scioto County,OH,0,3,-2.3611508691486925e-05,-1.833818891421241e-05,-1.6626148519573267e-05
I3_minus_B0,24,39147,Seneca County,OH,0,3,-0.00020574309365683629,-0.00014150519997835088,-7.72548416164288e-05
I3_minus_B0,24,39149,Shelby County,OH,0,3,-0.003775328129502653,-0.006442306166871591,-0.0005050451801072347
I3_minus_B0,24,39151,Stark County,OH,2,1,4.6953823440298284e-05,7.085065110100982e-05,-8.960570130545987e-06
I3_minus_B0,24,39153,Summit County,OH,1,2,-1.656498028199631e-05,-3.1674518466723745e-06,8.335380660914025e-06
I3_minus_B0,24,39155,Trumbull County,OH,3,0,2.3004275233000533e-05,0.00030279271896093123,3.646755642861812e-05
I3_minus_B0,24,39157,Tuscarawas County,OH,3,0,0.004587006039032088,0.006926871511529639,0.014516026964336431
I3_minus_B0,24,39159,Union County,OH,3,0,0.0024336294695768584,0.001598735186821962,0.00035705704065791674
I3_minus_B0,24,39161,Van Wert County,OH,3,0,0.0005583740133730062,0.0003904834829459927,0.00015221993567762445
I3_minus_B0,24,39163,Vinton County,OH,3,0,0.00016002912521831327,0.0005075156736792158,0.00012550310423173816
I3_minus_B0,24,39165,Warren County,OH,3,0,1.2395193156581176e-05,4.3619316444384426e-05,1.660564055074547e-06
I3_minus_B0,24,39167,Washington County,OH,3,0,2.313221914346784e-05,1.2135882805842674e-05,6.303155852049164e-05
I3_minus_B0,24,39169,Wayne County,OH,2,1,0.00019135877533416057,2.805626070291145e-05,-0.00012088977212865995
I3_minus_B0,24,39171,Williams County,OH,3,0,0.0008397589911410559,0.00029118858733721224,6.713575559599925e-05
I3_minus_B0,24,39173,Wood County,OH,1,2,-3.6805831513326073e-07,0.0006387660710016033,-0.00039304667957626763
I3_minus_B0,24,39175,Wyandot County,OH,3,0,0.0008281901517631688,0.0011658077311462746,0.0001164253838852712
I3_minus_B0,24,42005,Armstrong County,PA,1,2,-0.0008775401282832048,-8.530300366448203e-05,0.0005422247097932233
I3_minus_B0,24,42007,Beaver County,PA,2,1,0.000811636196232291,5.2471341810422095e-05,-4.0301614202180834e-05
I3_minus_B0,24,42009,Bedford County,PA,0,3,-0.0003661093297451707,-0.00014997577400772434,-0.00020243770429975586
I3_minus_B0,24,42013,Blair County,PA,3,0,0.00010874740601155355,0.00018217757320361288,0.00019119209986669182
I3_minus_B0,24,42015,Bradford County,PA,2,1,1.8569412123769103e-05,-4.9542679726688205e-05,0.0002525473169159749
I3_minus_B0,24,42019,Butler County,PA,0,3,-1.0601487058238416e-05,-2.938788559294931e-05,-0.0004873328588155107
I3_minus_B0,24,42021,Cambria County,PA,3,0,0.0002038066253344489,8.309936027809978e-05,0.0003801429848729722
I3_minus_B0,24,42023,Cameron County,PA,1,2,0.00019568976895937076,-0.002932893959207185,-0.0005110170752100351
I3_minus_B0,24,42025,Carbon County,PA,3,0,2.6146238096632122e-05,0.00013840586945652666,6.650172259783905e-05
I3_minus_B0,24,42027,Centre County,PA,3,0,1.6273990045225894e-05,1.6831761173995987e-05,3.5808060494711095e-05
I3_minus_B0,24,42029,Chester County,PA,3,0,0.00024056373493376929,0.0005520586423383381,0.0003219450423741291
I3_minus_B0,24,42031,Clarion County,PA,3,0,0.0012588181817892105,0.00024064753725446084,0.00037837591402358297
I3_minus_B0,24,42033,Clearfield County,PA,2,1,-4.0914905746865715e-05,5.9792171398746676e-05,8.63345218588918e-05
I3_minus_B0,24,42035,Clinton County,PA,3,0,1.4125739596264689e-05,0.0013926300381796172,0.0018249898758014365
I3_minus_B0,24,42039,Crawford County,PA,2,1,-0.0016139011279747099,0.0006853363008191039,0.00041895925810120187
I3_minus_B0,24,42041,Cumberland County,PA,3,0,0.00021461073714324386,0.00024254493439413187,0.00029212747318889984
I3_minus_B0,24,42043,Dauphin County,PA,3,0,5.475245320440313e-05,0.00027586215418577806,4.018819028127823e-05
I3_minus_B0,24,42045,Delaware County,PA,2,1,-0.00022271225486558157,9.449282113463517e-05,9.667682945002469e-05
I3_minus_B0,24,42047,Elk County,PA,0,3,-0.002157628349598137,-0.0018539842522281025,-0.00048035892580690354
I3_minus_B0,24,42049,Erie County,PA,0,3,-0.000225152835465473,-0.0002789931406687561,-0.000899460898028477
I3_minus_B0,24,42051,Fayette County,PA,3,0,0.00019212060489171793,0.0011089523540662501,0.0002903343954675969
I3_minus_B0,24,42053,Forest County,PA,2,1,0.000700066478546018,8.646138871919173e-05,-8.873397324941218e-05
I3_minus_B0,24,42055,Franklin County,PA,2,1,9.432094125440962e-05,-4.979663734323546e-06,1.2690895535262471e-06
I3_minus_B0,24,42057,Fulton County,PA,3,0,0.0002783499219439771,0.0004314104466504971,0.002136267184541168
I3_minus_B0,24,42059,Greene County,PA,0,3,-0.0015799233285047239,-0.00048299424698665383,-2.2386087860683246e-05
I3_minus_B0,24,42061,Huntingdon County,PA,3,0,4.7106482857240485e-05,0.0001337698508841237,9.124154884855351e-06
I3_minus_B0,24,42063,Indiana County,PA,3,0,0.00023709630707010026,0.0007891641857220022,0.0015661618142724107
I3_minus_B0,24,42065,Jefferson County,PA,3,0,8.406079210518391e-05,7.254057864084689e-05,0.00036246458458621413
I3_minus_B0,24,42067,Juniata County,PA,2,1,-2.5988452400405612e-05,0.00011387897471416684,5.335295560372083e-05
I3_minus_B0,24,42069,Lackawanna County,PA,3,0,0.00020729645642036698,0.00011648198153834141,3.0121688572625586e-05
I3_minus_B0,24,42075,Lebanon County,PA,0,3,-0.0004947119758695884,-0.00020531366619114862,-0.0001229982950746904
I3_minus_B0,24,42077,Lehigh County,PA,0,3,-0.00014236172875428318,-0.0002766173228657765,-8.89765151427112e-05
I3_minus_B0,24,42079,Luzerne County,PA,1,2,0.00020224854225320429,-3.263959101231027e-05,-4.665652029542584e-05
I3_minus_B0,24,42081,Lycoming County,PA,0,3,-1.6669824307595353e-05,-4.5474161924779024e-05,-7.639167006463451e-05
I3_minus_B0,24,42083,McKean County,PA,3,0,0.0006232450307352084,0.00030109555373939627,0.0003176912921285461
I3_minus_B0,24,42085,Mercer County,PA,3,0,2.8007152039360246e-05,0.00037570736491349447,0.00014286026882190264
I3_minus_B0,24,42089,Monroe County,PA,1,2,-0.00015798943642382013,-0.00036893294189738364,0.00011117792592139301
I3_minus_B0,24,42091,Montgomery County,PA,3,0,0.00015309478651833342,0.00030809272019915535,0.0004194245286922758
I3_minus_B0,24,42095,Northampton County,PA,0,3,-0.00011683887283117514,-0.0001690618876136309,-0.00015106251019597638
I3_minus_B0,24,42097,Northumberland County,PA,3,0,7.040324375305119e-05,0.0002006792774172034,1.1969965544195778e-05
I3_minus_B0,24,42101,Philadelphia County,PA,2,1,-0.00024373026767296252,8.20874041264929e-05,0.00023897255076867074
I3_minus_B0,24,42103,Pike County,PA,0,3,-8.959398075088524e-05,-4.232117273713742e-05,-5.5441429198985204e-05
I3_minus_B0,24,42109,Snyder County,PA,2,1,0.0001590743873576099,9.164233302329759e-05,-3.5137293770992097e-05
I3_minus_B0,24,42113,Sullivan County,PA,3,0,0.0002078157904399809,0.0002548585187053514,0.0008830118439948969
I3_minus_B0,24,42115,Susquehanna County,PA,1,2,-0.00012896813378925672,0.00011023194993248437,-0.00017520117144037865
I3_minus_B0,24,42119,Union County,PA,2,1,-5.4761097642403236e-05,0.0002086586442244633,0.00015319799642284212
I3_minus_B0,24,42121,Venango County,PA,3,0,8.086364094101687e-06,0.00013352587712588126,0.00033309161005565854
I3_minus_B0,24,42125,Washington County,PA,0,3,-0.0002110526328851733,-0.0009209848426184552,-0.000787520522193632
I3_minus_B0,24,42127,Wayne County,PA,1,2,-0.00011652993629606302,3.301761099887518e-05,-4.6161317773870986e-05
I3_minus_B0,24,42129,Westmoreland County,PA,1,2,3.3869341617307424e-05,-0.00017274798527439907,-5.7972871620863044e-05
I3_minus_B0,24,42131,Wyoming County,PA,1,2,-1.245395714885686e-05,-1.3567374009951401e-05,6.30336843706952e-07
I3_minus_B0,24,42133,York County,PA,3,0,8.899120560355292e-05,5.3309285708439194e-05,4.336376149013753e-05
I3_minus_B0,24,54007,Braxton County,WV,3,0,0.000488309528096198,0.0016912311887158082,0.0010889032951533206
I3_minus_B0,24,54009,Brooke County,WV,0,3,-0.0008224993322031525,-1.7727073530328027e-05,-0.0011736106920263475
I3_minus_B0,24,54013,Calhoun County,WV,3,0,0.0015200130020714409,0.0012209087058797086,0.0037311798148289
I3_minus_B0,24,54015,Clay County,WV,2,1,0.012913907219251841,-0.008337637462688174,0.0023755136279099975
I3_minus_B0,24,54019,Fayette County,WV,2,1,0.00018340747367499594,0.00039997137111342975,-0.0006610453614627641
I3_minus_B0,24,54023,Grant County,WV,3,0,7.968081827924435e-05,9.169404411398159e-05,4.510111353702001e-05
I3_minus_B0,24,54025,Greenbrier County,WV,3,0,0.00011607952012859075,0.0003796539083235418,0.00011226528163324527
I3_minus_B0,24,54027,Hampshire County,WV,1,2,-1.0573807374711922e-05,1.9445501027546153e-07,-2.0289826414598275e-05
I3_minus_B0,24,54029,Hancock County,WV,0,3,-0.0006190667103775525,-0.0005752664830933427,-7.26447735669225e-05
I3_minus_B0,24,54031,Hardy County,WV,1,2,-0.0001428651373932514,-0.0004952701997617808,0.0001484282530067421
I3_minus_B0,24,54033,Harrison County,WV,2,1,-2.2071211060423288e-05,4.5668341606005646e-05,0.001007759569340533
I3_minus_B0,24,54035,Jackson County,WV,0,3,-0.00018936596281638862,-0.00027928295149703443,-5.37145432880806e-05
I3_minus_B0,24,54037,Jefferson County,WV,2,1,0.00011047445778183669,0.00035128004421596665,-8.71287293514821e-05
I3_minus_B0,24,54039,Kanawha County,WV,3,0,0.00014273944683191112,0.00033672852972039115,0.0009955124713359412
I3_minus_B0,24,54041,Lewis County,WV,2,1,1.993982379834558e-05,-0.0003596128195406667,0.000322512184655354
I3_minus_B0,24,54043,Lincoln County,WV,2,1,6.445692468259705e-05,-0.00040942039828857114,0.001251541371699423
I3_minus_B0,24,54045,Logan County,WV,2,1,0.0010092917037921,0.0005157590912585781,-6.169460878404157e-05
I3_minus_B0,24,54047,McDowell County,WV,2,1,0.0009136520283523314,-0.00046557219434704197,9.910665434276558e-05
I3_minus_B0,24,54053,Mason County,WV,2,1,3.437558333100081e-05,5.058940274497645e-05,-5.2890948211397736e-05
I3_minus_B0,24,54055,Mercer County,WV,3,0,4.317816420914606e-05,7.500313115028201e-06,3.1456366050731764e-05
I3_minus_B0,24,54057,Mineral County,WV,2,1,0.0001461564675465845,9.806511565792583e-06,-2.8349038004160985e-05
I3_minus_B0,24,54059,Mingo County,WV,1,2,-0.0004790885008833373,0.00024098140785466793,-0.0002698714018294669
I3_minus_B0,24,54063,Monroe County,WV,3,0,0.00010977986930657194,9.148086450428002e-05,5.5078964482415445e-05
I3_minus_B0,24,54067,Nicholas County,WV,1,2,7.695998533680014e-05,-5.957555970459785e-05,-5.460622168680911e-05
I3_minus_B0,24,54069,Ohio County,WV,3,0,8.989824302589426e-05,0.0014568778498631665,0.0005506717238731966
I3_minus_B0,24,54071,Pendleton County,WV,2,1,-0.00018644363909231867,0.0013096754934793058,0.004776271463512435
I3_minus_B0,24,54073,Pleasants County,WV,3,0,0.0007412562838729929,0.00020274487392947993,3.285968094669236e-05
I3_minus_B0,24,54075,Pocahontas County,WV,2,1,0.00014167650040644098,-0.0012596956456004636,0.0004044898900337976
I3_minus_B0,24,54077,Preston County,WV,2,1,-3.881504376502219e-06,2.6619745713405736e-06,1.1964243567128315e-05
I3_minus_B0,24,54079,Putnam County,WV,2,1,-3.292412980775351e-05,1.9705681644042387e-05,2.4468040619753583e-05
I3_minus_B0,24,54081,Raleigh County,WV,1,2,-1.2801543667799394e-05,3.509285996154926e-05,-1.3698618579105232e-05
I3_minus_B0,24,54083,Randolph County,WV,3,0,0.0004484099099068659,0.0004417091603009472,0.00047655440060734126
I3_minus_B0,24,54085,Ritchie County,WV,2,1,0.00048302036603226593,-0.0005143097474848979,0.0012380225465816082
I3_minus_B0,24,54087,Roane County,WV,1,2,-4.448212135214728e-05,0.0006692721992740333,-0.0003740156662806818
I3_minus_B0,24,54089,Summers County,WV,3,0,0.00012611853135274825,0.0003443479811892229,0.0001401598703027146
I3_minus_B0,24,54091,Taylor County,WV,3,0,3.442263555104375e-05,0.0011463364477854558,0.00047420795148438687
I3_minus_B0,24,54093,Tucker County,WV,3,0,0.0007706864635597319,3.114547013160509e-05,0.00015549363603846022
I3_minus_B0,24,54095,Tyler County,WV,0,3,-0.0011354295896900991,-0.00016161694760035566,-0.00028909463164951757
I3_minus_B0,24,54097,Upshur County,WV,3,0,0.0004541772795789076,1.655543053920896e-05,0.00047895502179659414
I3_minus_B0,24,54099,Wayne County,WV,3,0,0.000154468798112279,0.0014073641362273084,0.0006738862961103518
I3_minus_B0,24,54101,Webster County,WV,1,2,-0.0003654614508630375,0.00047866475721832554,-6.747075856662448e-05
I3_minus_B0,24,54103,Wetzel County,WV,0,3,-0.00229841752056518,-0.002729358762961551,-0.000788301537447458
I3_minus_B0,24,54105,Wirt County,WV,1,2,3.0935598539017124e-05,-0.00018887152386162613,-0.0014574887911885282
I3_minus_B0,24,54107,Wood County,WV,3,0,2.0048639554167216e-05,3.7900335414290295e-05,7.74580878991067e-06
I3_minus_B0,24,54109,Wyoming County,WV,0,3,-0.0022639222377244667,-0.0043057823244146455,-2.2871874042769413e-05
I3_minus_B0,48,18009,Blackford County,IN,3,0,2.759734818976546e-05,0.00027923663049536336,0.0003977543564632214
I3_minus_B0,48,18013,Brown County,IN,3,0,0.0001203743273766461,0.0006836939113338721,0.0019775931146269847
I3_minus_B0,48,18023,Clinton County,IN,3,0,0.00012881602178204478,0.00014645508223597398,0.00025234496134846014
I3_minus_B0,48,18025,Crawford County,IN,2,1,1.918061269609632e-05,2.7216515366704165e-05,-1.0094138528867781e-05
I3_minus_B0,48,18027,Daviess County,IN,1,2,-1.0997706578027041e-05,-2.2483775445080633e-05,7.124141585560721e-07
I3_minus_B0,48,18029,Dearborn County,IN,1,2,-1.263144907388441e-06,1.2576715504866882e-05,-8.152775504375085e-06
I3_minus_B0,48,18033,DeKalb County,IN,3,0,5.768463565372162e-05,0.00019004934102911627,2.3559856118427706e-05
I3_minus_B0,48,18035,Delaware County,IN,2,1,1.2964047007536149e-05,-2.90060253526966e-07,3.139204964318468e-05
I3_minus_B0,48,18037,Dubois County,IN,3,0,8.128391397015089e-05,1.1508823431747456e-05,1.3680196544020118e-06
I3_minus_B0,48,18039,Elkhart County,IN,3,0,9.570283527015872e-05,1.152373177085547e-05,9.349640178273286e-05
I3_minus_B0,48,18041,Fayette County,IN,3,0,0.0001931554235116629,0.00023203506468102032,0.00013081868284168944
I3_minus_B0,48,18043,Floyd County,IN,1,2,0.00020744013591965133,-3.6703891863150895e-05,-1.8054681416492297e-05
I3_minus_B0,48,18045,Fountain County,IN,2,1,4.0338548977256346e-05,9.694709425042052e-05,-2.8116618803185925e-05
I3_minus_B0,48,18047,Franklin County,IN,1,2,4.795326133202096e-05,-3.145641399806222e-05,-1.89684616848593e-05
I3_minus_B0,48,18051,Gibson County,IN,2,1,3.8627060515912405e-05,-2.8285322859649867e-06,4.4369030763122405e-05
I3_minus_B0,48,18059,Hancock County,IN,2,1,1.7796825028749993e-05,8.43451783955335e-06,-5.707066690284661e-06
I3_minus_B0,48,18061,Harrison County,IN,0,3,-0.00013349606577230718,-0.0001256640126522969,-0.00014070522185904858
I3_minus_B0,48,18065,Henry County,IN,1,2,-0.0001058366135720688,2.894451295149317e-05,-8.470443464220906e-05
I3_minus_B0,48,18067,Howard County,IN,2,1,-3.2978550464340256e-05,9.772058004581296e-06,8.871896169853168e-05
I3_minus_B0,48,18069,Huntington County,IN,2,1,8.817873025270047e-05,-1.8081678362309364e-06,3.0459362439989277e-05
I3_minus_B0,48,18071,Jackson County,IN,3,0,0.00010304862223810648,5.2553193995663714e-05,0.0003681557476544195
I3_minus_B0,48,18073,Jasper County,IN,3,0,0.00036539830081492555,0.000345047956986185,0.0005491133774845193
I3_minus_B0,48,18077,Jefferson County,IN,2,1,-4.887492050188868e-05,2.3572925581010095e-05,1.533420784560489e-05
I3_minus_B0,48,18083,Knox County,IN,1,2,5.683909343548888e-05,-2.4591099976598542e-05,-0.00015059424318950387
I3_minus_B0,48,18085,Kosciusko County,IN,3,0,7.971447669859045e-05,0.00013376963706740434,0.00011024338907355638
I3_minus_B0,48,18087,LaGrange County,IN,3,0,9.410861712219219e-07,9.741594273440923e-05,0.0036378412428202415
I3_minus_B0,48,18089,Lake County,IN,3,0,8.551789671951027e-05,6.099604935621628e-05,8.624889435162892e-05
I3_minus_B0,48,18091,LaPorte County,IN,0,3,-6.0600696395682286e-05,-2.2639325613717356e-05,-0.00011170352004414669
I3_minus_B0,48,18093,Lawrence County,IN,0,3,-9.067515765130013e-05,-0.0001283669125967616,-0.00012855529796058007
I3_minus_B0,48,18095,Madison County,IN,3,0,2.9454957809533393e-07,5.290415304823922e-06,5.006388613802968e-05
I3_minus_B0,48,18097,Marion County,IN,0,3,-1.1487789040678326e-05,-2.8988783070400414e-06,-6.760517060431485e-06
I3_minus_B0,48,18099,Marshall County,IN,2,1,3.5208260183787823e-05,-1.638704538202071e-06,2.9893552057947553e-05
I3_minus_B0,48,18101,Martin County,IN,1,2,-4.5233352472047065e-05,-7.614471021023374e-05,7.14238877735414e-05
I3_minus_B0,48,18103,Miami County,IN,3,0,0.00018021608538479328,0.0004166433476515864,0.000736984892947397
I3_minus_B0,48,18105,Monroe County,IN,1,2,-6.0967630788801605e-05,7.631794465842262e-05,-4.034678949644806e-05
I3_minus_B0,48,18107,Montgomery County,IN,2,1,2.7980774849532925e-05,2.4628972534543043e-05,-3.257175954976273e-06
I3_minus_B0,48,18109,Morgan County,IN,2,1,-2.6543336033188898e-05,0.00016308962877415898,1.0474039450135346e-05
I3_minus_B0,48,18111,Newton County,IN,3,0,0.00017551165940019693,0.00111289546863915,0.00022737260895368044
I3_minus_B0,48,18113,Noble County,IN,2,1,-1.1160525557915596e-05,8.30002919206669e-06,0.00016263102628534884
I3_minus_B0,48,18117,Orange County,IN,0,3,-0.0004475006901003896,-0.0001163801236901056,-3.0191006352798654e-05
I3_minus_B0,48,18121,Parke County,IN,0,3,-0.00024627784209583234,-0.00026970904000815253,-0.0004102184838897904
I3_minus_B0,48,18123,Perry County,IN,3,0,0.00011827461777165135,8.691955348192541e-05,6.450252577742044e-05
I3_minus_B0,48,18125,Pike County,IN,3,0,2.277013322944782e-05,7.061689780707211e-05,0.00014976137581054316
I3_minus_B0,48,18127,Porter County,IN,2,1,6.330479160554205e-05,-1.2542814694075104e-05,0.00014769060935741968
I3_minus_B0,48,18129,Posey County,IN,2,1,5.759618119588364e-05,-5.3401075098042286e-05,9.549009473389339e-05
I3_minus_B0,48,18131,Pulaski County,IN,0,3,-0.0011025473431183763,-0.0004057225146048109,-0.0007620504653639976
I3_minus_B0,48,18133,Putnam County,IN,3,0,7.116750874996259e-06,1.3381317419719008e-05,4.8131808721382996e-05
I3_minus_B0,48,18135,Randolph County,IN,2,1,1.8008179810099543e-05,-1.2074903986309846e-05,8.750074886295362e-06
I3_minus_B0,48,18137,Ripley County,IN,3,0,0.00016937572550062587,7.442051874034382e-05,0.00018131472908885777
I3_minus_B0,48,18139,Rush County,IN,2,1,5.078522496196675e-05,3.5710882489860642e-06,-5.1955839090207974e-05
I3_minus_B0,48,18141,St. Joseph County,IN,3,0,0.0001083691991058951,1.2717157651632512e-05,6.195647608222039e-05
I3_minus_B0,48,18143,Scott County,IN,1,2,-0.00011301098479633094,0.0001548817609235098,-0.0001468262418077114
I3_minus_B0,48,18145,Shelby County,IN,1,2,-8.918424122199585e-06,-8.632467469687371e-06,3.078111234593552e-05
I3_minus_B0,48,18147,Spencer County,IN,3,0,0.00018712520642124697,6.295507568401302e-05,0.00014623910440636611
I3_minus_B0,48,18149,Starke County,IN,3,0,0.00017190286640058824,1.2275840785328743e-05,5.8441164423247754e-05
I3_minus_B0,48,18151,Steuben County,IN,2,1,7.816430976204884e-05,7.64406754786744e-05,-0.00020268587043495954
I3_minus_B0,48,18153,Sullivan County,IN,3,0,1.3265377104420352e-05,3.023962377190264e-05,0.00012372562347481684
I3_minus_B0,48,18155,Switzerland County,IN,2,1,-4.401246245871527e-06,9.313873408573365e-05,0.00011179579658145925
I3_minus_B0,48,18157,Tippecanoe County,IN,2,1,1.13464085702863e-05,-1.207502620059258e-07,1.7342902942503154e-05
I3_minus_B0,48,18159,Tipton County,IN,3,0,0.0013558001723106275,1.6072461969762796e-05,0.0001603594958330015
I3_minus_B0,48,18161,Union County,IN,3,0,0.001121781597871875,4.667671879403625e-05,0.0003182337050910779
I3_minus_B0,48,18163,Vanderburgh County,IN,3,0,4.919146822811219e-05,9.948457543433351e-06,5.383548807296594e-06
I3_minus_B0,48,18165,Vermillion County,IN,0,3,-0.0006826620844757793,-0.00023533571317328576,-0.0003311423550871103
I3_minus_B0,48,18167,Vigo County,IN,3,0,4.131031129789932e-05,1.3287425404711156e-05,4.71476730163309e-05
I3_minus_B0,48,18169,Wabash County,IN,3,0,6.249461186851906e-05,4.0204703698241926e-05,8.102786063450176e-06
I3_minus_B0,48,18171,Warren County,IN,3,0,0.001416800600956359,0.00013274534205204866,0.0010257633057239447
I3_minus_B0,48,18173,Warrick County,IN,3,0,2.850224940507488e-05,3.342041767178892e-05,2.7526750454382028e-05
I3_minus_B0,48,18175,Washington County,IN,2,1,0.00011333395926343406,0.00024220816340606857,-2.2706733983845974e-06
I3_minus_B0,48,18177,Wayne County,IN,1,2,-2.584399799799909e-05,-1.6650482387595958e-05,3.945586219393236e-06
I3_minus_B0,48,18179,Wells County,IN,0,3,-0.00017684476990667726,-6.041161194078387e-05,-7.148164282922038e-05
I3_minus_B0,48,18181,White County,IN,3,0,9.545246385868269e-06,8.170836213870941e-05,1.708800686667243e-05
I3_minus_B0,48,18183,Whitley County,IN,0,3,-2.04315150292597e-05,-2.197223153740821e-05,-2.408578333770381e-05
I3_minus_B0,48,39017,Butler County,OH,2,1,1.9927599348800232e-05,-6.348617788890304e-06,6.980333769246108e-05
I3_minus_B0,48,39023,Clark County,OH,2,1,1.8246653306881305e-05,-2.0258437968658297e-05,3.6504635799688114e-05
I3_minus_B0,48,39025,Clermont County,OH,2,1,-8.3597685145699e-06,4.104353674136749e-05,1.8014107604579036e-05
I3_minus_B0,48,39027,Clinton County,OH,2,1,-3.052157793507771e-05,2.158677407916262e-07,6.295040586763256e-05
I3_minus_B0,48,39029,Columbiana County,OH,0,3,-0.00017068288892771683,-0.00011297604768215801,-0.0004376526420877732
I3_minus_B0,48,39031,Coshocton County,OH,3,0,0.00038273318410037525,0.000518711603733226,0.000940841398096709
I3_minus_B0,48,39033,Crawford County,OH,3,0,0.0003367304783260752,4.7815161475649735e-05,6.445103390982315e-05
I3_minus_B0,48,39035,Cuyahoga County,OH,3,0,0.0001815464703660446,0.00036009529983725393,0.00026692557705288236
I3_minus_B0,48,39037,Darke County,OH,3,0,0.00012636088348229226,4.733587167286191e-05,0.0002561069149303082
I3_minus_B0,48,39039,Defiance County,OH,2,1,9.748124528390741e-06,1.0913784012683404e-05,-5.504592155126996e-06
I3_minus_B0,48,39045,Fairfield County,OH,1,2,-3.147181416213944e-05,3.2249802977396715e-05,-2.385523002058413e-05
I3_minus_B0,48,39049,Franklin County,OH,3,0,7.036652921201981e-05,2.441749895328874e-05,0.00015591358809421887
I3_minus_B0,48,39051,Fulton County,OH,3,0,1.9151014977867742e-05,9.013388880495827e-05,3.0274676290364227e-05
I3_minus_B0,48,39053,Gallia County,OH,2,1,4.895551252823973e-06,2.5742446009568726e-06,-8.7251494185604e-05
I3_minus_B0,48,39055,Geauga County,OH,3,0,3.7060559955455594e-05,9.352319380401632e-05,1.9972943460671612e-05
I3_minus_B0,48,39059,Guernsey County,OH,2,1,-1.3859071386900478e-05,0.00014640126476131855,0.00036283741502531226
I3_minus_B0,48,39061,Hamilton County,OH,1,2,-3.719840596666738e-05,-2.062539430657567e-06,1.553304494705495e-05
I3_minus_B0,48,39063,Hancock County,OH,3,0,0.00010264735591142255,0.0001451437614614381,8.212903511405512e-05
I3_minus_B0,48,39065,Hardin County,OH,3,0,0.00018793972484554462,9.122454750462461e-05,0.00028172299947115995
I3_minus_B0,48,39069,Henry County,OH,2,1,6.85800806721248e-05,-1.42251310917114e-06,8.259081237886009e-05
I3_minus_B0,48,39073,Hocking County,OH,3,0,6.736836858475267e-05,2.6710185273125014e-05,2.672482339168762e-05
I3_minus_B0,48,39075,Holmes County,OH,3,0,8.060819951619596e-05,4.2045383156809443e-05,0.00011935849495420259
I3_minus_B0,48,39077,Huron County,OH,3,0,1.4845208160339319e-05,2.207458593310018e-05,0.0001907225421956155
I3_minus_B0,48,39081,Jefferson County,OH,0,3,-0.000155297242285065,-4.613691363217875e-05,-1.9402241200275832e-05
I3_minus_B0,48,39085,Lake County,OH,1,2,-0.00010860535282211897,8.661592336334814e-05,-0.00021735226475449575
I3_minus_B0,48,39087,Lawrence County,OH,2,1,9.70814678132281e-05,8.226770495980702e-05,-7.49414057021067e-06
I3_minus_B0,48,39089,Licking County,OH,3,0,6.984679137594897e-05,5.3270137869345426e-05,9.81238686483368e-05
I3_minus_B0,48,39091,Logan County,OH,0,3,-0.003418199256087078,-0.0002135303480186295,-0.00012803061098479
I3_minus_B0,48,39093,Lorain County,OH,3,0,0.00017148908406450588,8.128733780841718e-05,2.910083326556842e-05
I3_minus_B0,48,39095,Lucas County,OH,3,0,1.6126812844013142e-06,5.5151935397992625e-06,1.7895806774410303e-05
I3_minus_B0,48,39097,Madison County,OH,2,1,-1.9353588657591587e-06,4.1158630010918395e-05,0.00010434564535082019
I3_minus_B0,48,39099,Mahoning County,OH,2,1,5.9878822512217215e-05,8.172013550103991e-05,-6.61892187644961e-05
I3_minus_B0,48,39101,Marion County,OH,0,3,-0.00023551120719188853,-0.0007410132082789869,-0.0003532133235068617
I3_minus_B0,48,39103,Medina County,OH,3,0,0.0005186858773210032,0.00014587743699569005,0.0001671452666758156
I3_minus_B0,48,39105,Meigs County,OH,2,1,7.357223618908787e-05,0.00013125329130649478,-1.5770696980531036e-05
I3_minus_B0,48,39107,Mercer County,OH,1,2,-0.00018068706427412824,-0.0004198649152375132,0.0004832825178259459
I3_minus_B0,48,39109,Miami County,OH,2,1,-5.834753871935389e-06,0.00016468926815863411,4.099066731688545e-05
I3_minus_B0,48,39111,Monroe County,OH,3,0,5.4681019330902114e-05,0.00039650551386550257,0.0005586234853246383
I3_minus_B0,48,39113,Montgomery County,OH,0,3,-3.6650932424097456e-05,-3.4420267951879366e-05,-1.4880524256257973e-05
I3_minus_B0,48,39115,Morgan County,OH,0,3,-4.953964813286804e-06,-0.00024039953120397195,-4.8665525691576894e-05
I3_minus_B0,48,39117,Morrow County,OH,2,1,0.0001526400599384985,-0.00021674582124489236,0.00032384123332451515
I3_minus_B0,48,39119,Muskingum County,OH,3,0,0.0011600600312822538,0.0004120658054252023,0.0014909717293374695
I3_minus_B0,48,39121,Noble County,OH,2,1,0.00012281832252232223,-1.7441945591819457e-05,0.0001562527689738944
I3_minus_B0,48,39123,Ottawa County,OH,2,1,2.645856715679326e-05,-7.062897636665405e-06,1.507880257346568e-06
I3_minus_B0,48,39125,Paulding County,OH,3,0,0.0005210003308217317,0.0003308100358412891,3.707751647469108e-05
I3_minus_B0,48,39127,Perry County,OH,1,2,-0.000768989452101751,-0.0010524625854063073,4.8638895041265215e-05
