cv_seed,pair,candidate,reference,horizon,fipsCode,countyName,stateAbbr,fold,n,rmse,mae,sse,sae,bias,baseline_rmse,rmse_delta,rmse_change_pct,sse_reduction
20260917,I2_minus_I1,I2,I1,1,42131,Wyoming County,PA,2,143,0.015944449408224107,0.0038237462253845,0.03635424177119278,0.5467957102299835,-0.0033130071550476078,0.015944449408224107,0.0,0.0,0.0
20260917,I2_minus_I1,I2,I1,1,54013,Calhoun County,WV,4,143,0.04615164973049988,0.02303608500467995,0.3045863925170852,3.294160155669233,-0.021679575846617016,0.04615164973049988,0.0,0.0,0.0
20260917,I2_minus_I1,I2,I1,1,54015,Clay County,WV,4,143,0.0510220437486503,0.026702841424110602,0.37226459960535346,3.8185063236478163,-0.02453433996035779,0.0510220437486503,0.0,0.0,0.0
20260917,I2_minus_I1,I2,I1,1,54101,Webster County,WV,4,143,0.006439222122852846,0.004738524411436951,0.005929292161283564,0.6776089908354841,0.0039603098193876805,0.006439222122852846,0.0,0.0,0.0
20260917,I2_minus_I1,I2,I1,1,54105,Wirt County,WV,0,143,0.0036795614520404698,0.0018731720561557291,0.0019361016645459302,0.26786360403026926,0.0005386372645227312,0.0036795614520404698,0.0,0.0,0.0
20260917,I2_minus_I1,I2,I1,6,18013,Brown County,IN,0,138,0.028246171684595135,0.012410696792134761,0.11010277764731609,1.712676157314597,-0.01054360326496065,0.028246171684595135,0.0,0.0,0.0
20260917,I2_minus_I1,I2,I1,6,39115,Morgan County,OH,0,138,0.0323039682239418,0.007378825244548273,0.14400939809585495,1.0182778837476616,-0.006945921721494684,0.0323039682239418,0.0,0.0,0.0
20260917,I2_minus_I1,I2,I1,6,39117,Morrow County,OH,4,138,0.012302845469638527,0.007580347260619419,0.020887680917673127,1.0460879219654797,0.00022272184551267417,0.012302845469638527,0.0,0.0,0.0
20260917,I2_minus_I1,I2,I1,6,39149,Shelby County,OH,1,138,0.01902575860188928,0.011089629860245953,0.04995316967207623,1.5303689207139415,0.010150050665873834,0.01902575860188928,0.0,0.0,0.0
20260917,I2_minus_I1,I2,I1,6,39157,Tuscarawas County,OH,3,138,0.019177961667145277,0.01287585822541984,0.05075560149149612,1.7768684351079378,-0.012502406190999892,0.019177961667145277,0.0,0.0,0.0
20260917,I2_minus_I1,I2,I1,6,42053,Forest County,PA,3,138,0.06985949208102035,0.02393363813632717,0.6734881114669041,3.3028420628131494,-0.01762681683979271,0.06985949208102035,0.0,0.0,0.0
20260917,I2_minus_I1,I2,I1,6,42131,Wyoming County,PA,2,138,0.016229201708142776,0.003924465051075973,0.03634740435553465,0.5415761770484843,-0.003470866350386283,0.016229201708142776,0.0,0.0,0.0
20260917,I2_minus_I1,I2,I1,6,54013,Calhoun County,WV,4,138,0.046980119800456036,0.023847597807775053,0.3045841685921977,3.2909684974729574,-0.022475152204800782,0.046980119800456036,0.0,0.0,0.0
20260917,I2_minus_I1,I2,I1,6,54015,Clay County,WV,4,138,0.05193574077166444,0.027581088229665977,0.37223032139121087,3.8061901756939047,-0.025512512770181708,0.05193574077166444,0.0,0.0,0.0
20260917,I2_minus_I1,I2,I1,6,54101,Webster County,WV,4,138,0.006492577704425849,0.004739230399312541,0.005817192004225051,0.6540137951051307,0.00393281962639192,0.006492577704425849,0.0,0.0,0.0
20260917,I2_minus_I1,I2,I1,6,54105,Wirt County,WV,0,138,0.0037454336106106925,0.0019337942321034005,0.0019359016645459305,0.26686360403026926,0.0005653994842518158,0.0037454336106106925,0.0,0.0,0.0
20260917,I2_minus_I1,I2,I1,24,18013,Brown County,IN,0,120,0.030147467186997953,0.013576235679765085,0.10906437333493418,1.6291482815718101,-0.013337000652363172,0.029202743275026283,0.0009447239119716698,3.235051936985589,-0.006728347560483058
20260917,I2_minus_I1,I2,I1,24,39115,Morgan County,OH,0,120,0.034613279505524557,0.00813659348229568,0.14376949417530796,0.9763912178754816,-0.008069359661573842,0.034568431058612806,4.484844691175077e-05,0.12973816149106643,-0.00037232307282000776
20260917,I2_minus_I1,I2,I1,24,39117,Morrow County,OH,4,120,0.011297239159015551,0.0071591055319299955,0.015315313513919328,0.8590926638315994,-0.0028010548698203046,0.012005957585089022,-0.0007087184260734705,-5.903056220635616,0.0019818485902754653
20260917,I2_minus_I1,I2,I1,24,39149,Shelby County,OH,1,120,0.01677989412376008,0.011394109047103407,0.033787781616551764,1.3672930856524088,0.010503741215429307,0.012575129744527434,0.004204764379232645,33.437145100331975,-0.014811715045547933
20260917,I2_minus_I1,I2,I1,24,39157,Tuscarawas County,OH,3,120,0.024320560209164965,0.015675192135962156,0.07097875786651418,1.8810230563154589,-0.015675192135962156,0.026381678676078678,-0.0020611184669137132,-7.812688844484383,0.012540398505629546
20260917,I2_minus_I1,I2,I1,24,42053,Forest County,PA,3,120,0.009692946212742455,0.005926062770837797,0.011274384753974197,0.7111275325005357,-0.0012469069504494046,0.009637882951674991,5.5063261067463815e-05,0.5713211225282011,-0.0001277302191517067
