split_seed,domain,mode,horizon,comparison,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions
20260918,OSI,C1_component_osi,osi_target_t24h,F2_minus_F0,28680,0.008094958237266874,0.002818108889202019,1.8793530453935594,-1.765012952478964e-05,0.008094958237266874,0.002818108889202019,1.8793530453935594,-1.765012952478964e-05,0.0,0.0,0.0,0
20260918,OSI,C2_equal_blend,osi_target_t24h,F2_minus_F0,28680,0.008138086784558686,0.0028236708893098423,1.8994321327930908,-6.211636473420419e-07,0.008138086784558686,0.0028236708893098423,1.8994321327930908,-6.211636473420419e-07,0.0,0.0,0.0,0
20260918,OSI,C3_aligned_component,osi_target_t24h,F2_minus_F0,28680,0.00781254741394307,0.0027011018256662732,1.7505095286877133,-3.229570696974946e-07,0.00778593176264101,0.0026878308643844308,1.7386026342705612,-2.0486238966605316e-06,-2.6615651302060693e-05,-0.34067826909517374,0.011906894417152092,13530
20260918,OSI,v18_rule,osi_target_t24h,F2_minus_F0,28680,0.008094958237266874,0.002818108889202019,1.8793530453935594,-1.765012952478964e-05,0.008094958237266874,0.002818108889202019,1.8793530453935594,-1.765012952478964e-05,0.0,0.0,0.0,0
20260918,P,raw,osi_target_t24h,F2_minus_F0,28680,0.013144117680816062,0.004453566109821855,4.9549813531328155,0.0002177579735443462,0.013144117680816062,0.004453566109821855,4.9549813531328155,0.0002177579735443462,0.0,0.0,0.0,0
20260918,P,aligned,osi_target_t24h,F2_minus_F0,28680,0.012643041412790237,0.004268945061946372,4.584397510027371,0.00031003312729824056,0.012578776099439262,0.004235588160633077,4.537910442023764,0.0003066978925431472,-6.426531335097449e-05,-0.5083058043767963,0.04648706800360625,27687
20260918,OSI,C0_direct_osi,osi_target_t48h,F2_minus_F0,22944,0.0074109081985547385,0.0022779802965589716,1.2601202801519995,-4.1053581039796424e-05,0.0074109081985547385,0.0022779802965589716,1.2601202801519995,-4.1053581039796424e-05,0.0,0.0,0.0,0
20260918,OSI,C1_component_osi,osi_target_t48h,F2_minus_F0,22944,0.007386039443917857,0.0022817618160767186,1.2516773089381812,9.232167604194413e-06,0.007386039443917857,0.0022817618160767186,1.2516773089381812,9.232167604194413e-06,0.0,0.0,0.0,0
20260918,OSI,C2_equal_blend,osi_target_t48h,F2_minus_F0,22944,0.00738168056554288,0.002262974292109194,1.2502003877029932,-2.7401805582575556e-05,0.00738168056554288,0.002262974292109194,1.2502003877029932,-2.7401805582575556e-05,0.0,0.0,0.0,0
20260918,OSI,C3_aligned_component,osi_target_t48h,F2_minus_F0,22944,0.0068208124125698115,0.002160228939948222,1.0674347702615494,4.776562000748714e-05,0.006814159182570262,0.0021531248142159986,1.0653533685438896,3.838761417332969e-05,-6.6532299995494815e-06,-0.09754307254203898,0.002081401717659803,9530
20260918,OSI,v18_rule,osi_target_t48h,F2_minus_F0,22944,0.007386039443917857,0.0022817618160767186,1.2516773089381812,9.232167604194413e-06,0.007386039443917857,0.0022817618160767186,1.2516773089381812,9.232167604194413e-06,0.0,0.0,0.0,0
20260918,P,raw,osi_target_t48h,F2_minus_F0,22944,0.011963121349790372,0.0035636903778492072,3.2836597546295656,0.0002714339454750321,0.011963121349790372,0.0035636903778492072,3.2836597546295656,0.0002714339454750321,0.0,0.0,0.0,0
20260918,P,aligned,osi_target_t48h,F2_minus_F0,22944,0.011049603092061952,0.0034112069259818766,2.8013185065228576,0.00039500797635381394,0.011027093164480022,0.0033950463738964495,2.7899166042519514,0.0003728495044802393,-2.2509927581930086e-05,-0.2037170692411716,0.011401902270906206,22150
