model,fipsCode,outer_fold,horizon,rmse,mae,n,sse,sae,evaluation_status
B3_mlp_convex,54109,3,osi_target_t48h,0.012548216608646658,0.008684746677242098,96,0.015115942806005478,0.8337357044219971,strict_nested_cv
B4_gru_no_future,18009,0,osi_target_t01h,0.006309237464721022,0.003513002696671357,143,0.0056923264637589455,0.5023593902587891,strict_nested_cv
B4_gru_no_future,18013,1,osi_target_t01h,0.02973977955620051,0.014101846768267182,143,0.12647698819637299,2.016563892364502,strict_nested_cv
B4_gru_no_future,18023,3,osi_target_t01h,0.002108523907838709,0.000856542509615786,143,0.0006357599049806595,0.12248557060956955,strict_nested_cv
B4_gru_no_future,18025,2,osi_target_t01h,0.012047163527452512,0.0021073301185379977,143,0.02075418084859848,0.3013482093811035,strict_nested_cv
B4_gru_no_future,18027,2,osi_target_t01h,0.0029593851258762427,0.001209952181426587,143,0.0012523882323876023,0.17302316427230835,strict_nested_cv
B4_gru_no_future,18029,1,osi_target_t01h,0.0014851904805513482,0.0004986624682804088,143,0.0003154281002935022,0.07130873203277588,strict_nested_cv
B4_gru_no_future,18033,1,osi_target_t01h,0.0032447476948161374,0.0012972910027691307,143,0.0015055593103170395,0.18551260232925415,strict_nested_cv
B4_gru_no_future,18035,1,osi_target_t01h,0.0021087198605609656,0.0010583749037094323,143,0.0006358780665323138,0.15134760737419128,strict_nested_cv
B4_gru_no_future,18037,3,osi_target_t01h,0.00293251564491169,0.0012949238681593434,143,0.0012297496432438493,0.1851741075515747,strict_nested_cv
B4_gru_no_future,18039,4,osi_target_t01h,0.0024691814899894123,0.0017237303285188713,143,0.0008718506433069706,0.24649342894554138,strict_nested_cv
B4_gru_no_future,18041,2,osi_target_t01h,0.0051082488049800446,0.002028944521940515,143,0.003731471486389637,0.2901390790939331,strict_nested_cv
B4_gru_no_future,18043,4,osi_target_t01h,0.0020094297450169965,0.0008602780857269157,143,0.0005774065502919257,0.12301976978778839,strict_nested_cv
B4_gru_no_future,18045,3,osi_target_t01h,0.0023003804263945836,0.0009116119949572061,143,0.0007567202555947006,0.13036051392555237,strict_nested_cv
B4_gru_no_future,18047,4,osi_target_t01h,0.0031370527656458523,0.001263447726121778,143,0.0014072773046791553,0.1806730329990387,strict_nested_cv
B4_gru_no_future,18051,1,osi_target_t01h,0.001306010655795777,0.0003853257517761818,143,0.0002439099334878847,0.055101580917835236,strict_nested_cv
B4_gru_no_future,18059,3,osi_target_t01h,0.001274084037158871,0.0004088831255440372,143,0.00023213047825265676,0.058470286428928375,strict_nested_cv
B4_gru_no_future,18061,3,osi_target_t01h,0.004031484270398347,0.001648767860807801,143,0.002324159722775221,0.23577380180358887,strict_nested_cv
B4_gru_no_future,18065,3,osi_target_t01h,0.00228650004296845,0.0009982248760985334,143,0.0007476157625205815,0.14274615049362183,strict_nested_cv
B4_gru_no_future,18067,2,osi_target_t01h,0.0017405260126916538,0.0005156098478481864,143,0.00043320859549567103,0.07373221218585968,strict_nested_cv
B4_gru_no_future,18069,0,osi_target_t01h,0.0012358938277485247,0.0006744148737019891,143,0.00021842301066499203,0.09644132107496262,strict_nested_cv
B4_gru_no_future,18071,0,osi_target_t01h,0.0042658200950979434,0.0016545509706638831,143,0.0026022023521363735,0.23660078644752502,strict_nested_cv
B4_gru_no_future,18073,2,osi_target_t01h,0.003796944269283355,0.002128146371999153,143,0.0020616003312170506,0.3043249249458313,strict_nested_cv
B4_gru_no_future,18077,2,osi_target_t01h,0.004728497965704075,0.0014375923846610594,143,0.0031972932629287243,0.20557570457458496,strict_nested_cv
B4_gru_no_future,18083,2,osi_target_t01h,0.00356021506630435,0.0017157188832224184,143,0.0018125437200069427,0.245347797870636,strict_nested_cv
B4_gru_no_future,18085,3,osi_target_t01h,0.005066400086057132,0.004070614213942081,143,0.0036705825477838516,0.5820978283882141,strict_nested_cv
B4_gru_no_future,18087,2,osi_target_t01h,0.0016369266769830253,0.001220921120169602,143,0.0003831725916825235,0.17459172010421753,strict_nested_cv
B4_gru_no_future,18089,4,osi_target_t01h,0.0030419297017317765,0.0022566430342413806,143,0.001323227072134614,0.32269996404647827,strict_nested_cv
B4_gru_no_future,18091,0,osi_target_t01h,0.0014123752303138392,0.0007107257885757469,143,0.0002852569450624287,0.10163378715515137,strict_nested_cv
B4_gru_no_future,18093,1,osi_target_t01h,0.007607250702327356,0.0024564608833239692,143,0.00827544741332531,0.35127389430999756,strict_nested_cv
B4_gru_no_future,18095,0,osi_target_t01h,0.0014782848656772283,0.0006956096068578218,143,0.0003125016519334167,0.09947217255830765,strict_nested_cv
B4_gru_no_future,18097,1,osi_target_t01h,0.0007115801633621955,0.0003253174289858288,143,7.240752165671438e-05,0.04652039334177971,strict_nested_cv
B4_gru_no_future,18099,3,osi_target_t01h,0.008851691871109587,0.0031897809982895722,143,0.011204399168491364,0.4561387300491333,strict_nested_cv
B4_gru_no_future,18101,4,osi_target_t01h,0.0033370948356466713,0.0016362814311470537,143,0.0015924768522381783,0.23398824036121368,strict_nested_cv
B4_gru_no_future,18103,0,osi_target_t01h,0.0033477775468777533,0.0016608603200057059,143,0.0016026889206841588,0.2375030219554901,strict_nested_cv
B4_gru_no_future,18105,3,osi_target_t01h,0.0022438715506359432,0.0007306994524620753,143,0.0007199991378001869,0.1044900193810463,strict_nested_cv
B4_gru_no_future,18107,1,osi_target_t01h,0.0009677589284955452,0.0004949204693812961,143,0.00013392770779319108,0.07077363133430481,strict_nested_cv
B4_gru_no_future,18109,2,osi_target_t01h,0.0022949511962434732,0.0010050125476062442,143,0.0007531525334343314,0.14371679723262787,strict_nested_cv
B4_gru_no_future,18111,2,osi_target_t01h,0.004426904010034991,0.0030840448315712864,143,0.002802439732477069,0.44101840257644653,strict_nested_cv
B4_gru_no_future,18113,1,osi_target_t01h,0.0011092967659934163,0.0006725033753310571,143,0.000175967114046216,0.09616798907518387,strict_nested_cv
B4_gru_no_future,18117,4,osi_target_t01h,0.013553927590676872,0.0038977842580041056,143,0.02627038210630417,0.557383120059967,strict_nested_cv
B4_gru_no_future,18121,1,osi_target_t01h,0.023938316211478752,0.008404325594628144,143,0.08194514364004135,1.2018184661865234,strict_nested_cv
B4_gru_no_future,18123,3,osi_target_t01h,0.0054150730453714395,0.002096595207511747,143,0.004193190950900316,0.2998131215572357,strict_nested_cv
B4_gru_no_future,18125,0,osi_target_t01h,0.0029915682973573458,0.0009855364175176352,143,0.0012797757517546415,0.14093171060085297,strict_nested_cv
B4_gru_no_future,18127,2,osi_target_t01h,0.0029322642361773598,0.0020948822326267015,143,0.0012295388150960207,0.29956814646720886,strict_nested_cv
B4_gru_no_future,18129,4,osi_target_t01h,0.0011889120713012254,0.0005974157851138901,143,0.00020213221432641149,0.08543046563863754,strict_nested_cv
B4_gru_no_future,18131,4,osi_target_t01h,0.017809949748316414,0.004278081098825417,143,0.04535878822207451,0.6117655634880066,strict_nested_cv
B4_gru_no_future,18133,4,osi_target_t01h,0.0009143627385115084,0.0003548138827338678,143,0.00011955646914429963,0.0507383830845356,strict_nested_cv
B4_gru_no_future,18135,0,osi_target_t01h,0.0043562308284786425,0.0025204639008530854,143,0.0027136746793985367,0.3604263365268707,strict_nested_cv
B4_gru_no_future,18137,0,osi_target_t01h,0.003289502644098011,0.001227584232676325,143,0.0015473783714696765,0.17554454505443573,strict_nested_cv
B4_gru_no_future,18139,2,osi_target_t01h,0.002810385510632213,0.00080931766926013,143,0.0011294521391391754,0.11573242396116257,strict_nested_cv
B4_gru_no_future,18141,4,osi_target_t01h,0.0017477131656935014,0.0011984958194649674,143,0.00043679369264282286,0.17138490080833435,strict_nested_cv
B4_gru_no_future,18143,2,osi_target_t01h,0.004079868323347415,0.001789906609103725,143,0.002380281686782837,0.25595661997795105,strict_nested_cv
