cv_seed,pair,candidate,reference,horizon,fipsCode,countyName,stateAbbr,fold,n,rmse,mae,sse,sae,bias,baseline_rmse,rmse_delta,rmse_change_pct,sse_reduction
20260917,I3_minus_I1,I3,I1,1,18149,Starke County,IN,4,143,0.0018862255223215884,0.0009475907021270599,0.0005087720811112009,0.13550547040416958,0.00036939034736100415,0.0018862255223215884,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,18151,Steuben County,IN,4,143,0.011495615856188853,0.008700503169071368,0.018897333299567665,1.2441719531772057,-0.008649421634070445,0.011495615856188853,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,18153,Sullivan County,IN,1,143,0.002472918702800837,0.0010086503894268138,0.0008744917482246907,0.14423700568803435,0.0007190496290516653,0.002472918702800837,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,18155,Switzerland County,IN,1,143,0.0033466058403992553,0.0012967318018283912,0.0016015672030922,0.18543264766145995,0.0012198087249053143,0.0033466058403992553,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,18157,Tippecanoe County,IN,3,143,0.0010549434571183456,0.0003856254460331479,0.00015914551477350336,0.055144438782740154,0.00033107999148769345,0.0010549434571183456,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,18159,Tipton County,IN,3,143,0.003887820322316871,0.0011084474315787934,0.002161466000782668,0.15850798271576746,0.00014444551503504967,0.003887820322316871,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,18161,Union County,IN,0,143,0.002130277005881718,0.0008690295262656361,0.0006489454574157382,0.12427122225598597,0.0006149409387036631,0.002130277005881718,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,18163,Vanderburgh County,IN,0,143,0.001009270845283999,0.0004266768233350787,0.00014566375239705973,0.06101478573691625,0.0003049307830094175,0.001009270845283999,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,18165,Vermillion County,IN,2,143,0.01382559276298332,0.0030452256709044847,0.027334023180443517,0.4354672709393413,-0.002203391293880509,0.01382559276298332,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,18167,Vigo County,IN,0,143,0.0015656662600199145,0.0006524425461201946,0.00035053744980035874,0.09329928409518783,4.43559072261023e-05,0.0015656662600199145,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,18169,Wabash County,IN,4,143,0.0013694454343253643,0.0004132154061460511,0.00026817945405602575,0.05908980307888531,9.154839661708806e-05,0.0013694454343253643,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,18171,Warren County,IN,2,143,0.0037817682363563243,0.0016722634217920238,0.002045153252072448,0.2391336693162594,0.0010340734434244278,0.0037817682363563243,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,18173,Warrick County,IN,1,143,0.0014198016731962893,0.0005473932416511103,0.00028826466114317053,0.07827723355610877,0.0002149517700310859,0.0014198016731962893,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,18175,Washington County,IN,2,143,0.003271494693004838,0.0010303687952168804,0.0015304828862693115,0.14734273771601392,-9.446021187786816e-05,0.003271494693004838,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,18177,Wayne County,IN,2,143,0.0024685278872140456,0.0014183017450244892,0.0008713890799833419,0.20281714953850197,0.0012546653813881256,0.0024685278872140456,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,18179,Wells County,IN,0,143,0.004780025347726004,0.0014802980031102505,0.0032673558524611438,0.21168261444476583,-0.0011359756938004715,0.004780025347726004,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,18181,White County,IN,3,143,0.0022772396363387403,0.0009279984932771177,0.0007415723116676443,0.13270378453862783,0.0004675561641673024,0.0022772396363387403,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,18183,Whitley County,IN,2,143,0.0026696947346097535,0.0006743553965230746,0.001019199606568435,0.09643282170279968,-2.305258055269334e-05,0.0026696947346097535,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,39017,Butler County,OH,3,143,0.0008067207607898813,0.0003061152996052268,9.30641691821849e-05,0.04377448784354743,-6.197863136537092e-05,0.0008067207607898813,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,39023,Clark County,OH,1,143,0.0037637425351510208,0.0018963718390637549,0.0020257033755394197,0.27118117298611694,0.001336917149477561,0.0037637425351510208,0.0,0.0,0.0
