fipsCode,countyName,stateAbbr,target_day,n,true_P_mean,true_P_max,true_P_peak_hour,W0_P_mean,W0_P_max,W0_P_peak_hour,W1_P_mean,W1_P_max,W1_P_peak_hour,true_OSI_mean,true_OSI_max,true_OSI_peak_hour,W0_OSI_mean,W0_OSI_max,W0_OSI_peak_hour,W1_OSI_mean,W1_OSI_max,W1_OSI_peak_hour,rmse,sse,mae,bias,baseline_rmse,rmse_delta,rmse_change_pct,sse_reduction
39107,Mercer County,OH,5,24,0.00462316975,0.006248483,122,0.021677720860468253,0.03387400688097884,125,0.019640781450645753,0.0325178792725156,125,0.0030958333333333337,0.004,122,0.015551090965829142,0.02320932494408803,125,0.014736315201900144,0.022666873900702735,125,0.01271209845403338,0.003878338730520908,0.01164048186856681,0.01164048186856681,0.013741620042932641,-0.0010295215888992612,-7.491995744917624,0.0006536321831829657
39107,Mercer County,OH,6,24,0.00011880208333333334,0.00285125,154,0.005702884282353725,0.012685491362427392,150,0.004286504408601865,0.010071660459360319,148,0.00015416666666666668,0.0015,154,0.004074305355892077,0.007488718004082167,150,0.0033918141537312373,0.006786192678374436,147,0.0038647839526823715,0.00035847732002186817,0.0032376474870645707,0.0032376474870645707,0.004431886941927437,-0.000567102989245066,-12.795971482937507,0.0001129216047627783
39107,Mercer County,OH,7,24,0.0,0.0,168,0.000424780929568537,0.0022850045071108127,180,0.000437563484759193,0.0029712848784725536,173,0.0,0.0,168,9.402222201016886e-05,0.002256533328244053,180,0.00019243276117402212,0.0017974974912498972,180,0.0005569349112787275,7.444235889625059e-06,0.00019243276117402212,0.00019243276117402212,0.00046061293681518283,9.63219744635447e-05,20.911695431210408,-2.352293228148877e-06
39107,Mercer County,OH,8,24,0.00011627441666666668,0.000727979,205,0.00014996796771511085,0.0007697689813274774,203,9.670663776038483e-05,0.00042381527073620035,203,8.75e-05,0.0004,203,0.0,0.0,192,0.0,0.0,192,0.0001695582495781317,6.9e-07,8.75e-05,-8.75e-05,0.0001695582495781317,0.0,0.0,0.0
39109,Miami County,OH,4,24,0.0027085548749999997,0.006968835,110,0.005173804791524465,0.011768614666384722,111,0.004915159709325341,0.012577674421814466,111,0.0018916666666666665,0.004,110,0.0032305709413277066,0.0069900721273252284,113,0.003034276855644134,0.006974577551350494,113,0.002840248011427662,0.00019360821039405088,0.0023729265356985953,0.0011426101889774672,0.0025760037137007984,0.0002642442977268634,10.257916024012204,-3.434912720204353e-05
39109,Miami County,OH,5,24,0.000276432375,0.001979149,121,0.0044481402166210585,0.00934437316552092,123,0.004458805464448722,0.008480535144551596,123,0.00020416666666666665,0.0011,121,0.002906043653790036,0.005811917972300511,123,0.0029103097529211016,0.00546638276391278,123,0.0029420298898343833,0.00020773295694429393,0.002706143086254434,0.002706143086254434,0.0029524712024057505,-1.044131257136715e-05,-0.353646550823572,1.4771118805522669e-06
39109,Miami County,OH,6,24,6.853345833333333e-05,0.000167257,144,0.0013733068033137295,0.004798698091216411,145,0.001371249035567769,0.0032928025331811226,157,5e-05,0.0001,144,0.0004146617948748033,0.0021053151728808,145,0.0003132144454868013,0.0017203137372805318,157,0.0006010670326438321,8.670757865550277e-06,0.0003215477788201346,0.00026321444548680126,0.0008029938594056311,-0.00020192682676179895,-25.146746067431124,6.804421452285331e-06
39109,Miami County,OH,7,24,0.00013822304166666668,0.000975664,171,7.070255039844903e-05,0.00028501596355779514,183,0.00018026387316819934,0.00111611340384922,176,9.583333333333334e-05,0.0006,172,0.0,0.0,168,0.0,0.0,168,0.00019895560643855536,9.499999999999998e-07,9.583333333333334e-05,-9.583333333333334e-05,0.00019895560643855536,0.0,0.0,0.0
39109,Miami County,OH,8,24,0.00010570470833333333,0.001561063,203,0.00022322896258842941,0.0008519848754440213,197,0.0002688782856420675,0.0014735806929277906,203,7.916666666666668e-05,0.0008,203,0.0,0.0,192,0.0,0.0,192,0.0001925703334715224,8.900000000000001e-07,7.916666666666668e-05,-7.916666666666668e-05,0.0001925703334715224,0.0,0.0,0.0
39111,Monroe County,OH,4,24,0.0037740957916666666,0.005717999,105,0.025490360134563825,0.04402202431235457,97,0.026453990825813806,0.044448446031412465,97,0.0025,0.0036,105,0.017936997313306276,0.029077302188009472,97,0.018322449589806267,0.02924787087563263,97,0.017142298970991503,0.00705260193626055,0.01582244958980627,0.01582244958980627,0.01700307408780763,0.00013922488318387355,0.8188218345981824,-0.00011409325380914472
39111,Monroe County,OH,5,24,0.007093350583333334,0.034567901,143,0.005269004474685995,0.01037852868419022,143,0.009277954234906028,0.0179064706457617,141,0.0047625,0.0184,142,0.0043468430387675495,0.007699868078469176,129,0.005984602196379713,0.00929462765884324,141,0.0043319454893052415,0.00045037804133548866,0.00373878306500029,0.0012221021963797136,0.004598231688591995,-0.0002662861992867539,-5.791056591328314,5.707159055182951e-05
39111,Monroe County,OH,6,24,0.0033407535,0.007407407,145,0.007025263259733097,0.01262143242366485,155,0.00908475240861367,0.013900291257517943,156,0.0027375,0.0076,146,0.005344569240669305,0.01029881559288334,155,0.0062025716879836,0.010764451836667228,155,0.004628760958654574,0.0005142102722967554,0.0035581368648219306,0.0034650716879836003,0.00444277626682894,0.00018598469182563426,4.1862268243001655,-4.0492009326391647e-05
39111,Monroe County,OH,7,24,0.00022736479166666666,0.004157464,179,0.0005444163032215982,0.0013733084105959337,178,0.0011804233032372566,0.003638716989640429,170,0.00019583333333333334,0.0022,179,0.0,0.0,168,0.00023047395233093216,0.0020253358331254264,169,0.0008228468942377966,1.62498482725629e-05,0.0004263072856642654,3.4640618997598845e-05,0.000495395464923395,0.0003274514293144016,66.09899615553338,-1.03598482725629e-05
39111,Monroe County,OH,8,24,0.0,0.0,192,0.00026448617842704444,0.0005502244587420957,215,0.00024902749449092046,0.0005996645046497437,192,0.0,0.0,192,0.0,0.0,192,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
39113,Montgomery County,OH,4,24,0.0034604948749999997,0.008742889,113,0.0028587031199894717,0.008503164075724108,110,0.0028414366050072393,0.007867869039492131,113,0.002441666666666667,0.0052,113,0.0015088756112133352,0.0041461538945655844,110,0.0014750243097321934,0.004280281242889849,113,0.0015196894556248712,5.542694499689802e-05,0.0011123412008307888,-0.0009666423569344732,0.0013395932491373325,0.0001800962064875387,13.444096303375419,-1.2358703241674454e-05
39113,Montgomery County,OH,5,24,0.0044778045416666665,0.015297269,121,0.0010836178233875457,0.003092139781833495,127,0.0016683497199558755,0.0034166459432684575,129,0.0031999999999999997,0.0089,126,0.0006363777559854019,0.0019136800626412956,127,0.0009164842643151957,0.0020490678149684303,129,0.0031709068971541824,0.00024131161321007914,0.002283515735684804,-0.002283515735684804,0.0033529908216687423,-0.00018208392451455994,-5.430492780888052,2.850952559459673e-05
39113,Montgomery County,OH,6,24,2.6004166666666667e-05,8.92e-05,153,0.00012220092654067108,0.0006349230846990373,156,9.6001569768228e-05,0.0006312674885965668,146,1.25e-05,0.0001,144,0.0,0.0,144,0.0,0.0,144,3.535533905932738e-05,3.0000000000000004e-08,1.25e-05,-1.25e-05,3.535533905932738e-05,0.0,0.0,0.0
39113,Montgomery County,OH,7,24,0.00014259058333333333,0.000653952,181,5.188289983731644e-06,6.699363455058277e-05,169,4.262626193601802e-06,0.00010230302864644324,172,9.583333333333334e-05,0.0004,181,0.0,0.0,168,0.0,0.0,168,0.0001541103500742244,5.699999999999999e-07,9.583333333333334e-05,-9.583333333333334e-05,0.0001541103500742244,0.0,0.0,0.0
39113,Montgomery County,OH,8,24,0.00020637725,0.001831808,204,0.00019346536790962367,0.0013262270171894512,200,6.141740927636863e-05,0.0006699609003662157,200,0.00015416666666666668,0.001,203,0.0,0.0,192,0.0,0.0,192,0.0003195048252113469,2.4500000000000003e-06,0.00015416666666666668,-0.00015416666666666668,0.0003195048252113469,0.0,0.0,0.0
39115,Morgan County,OH,4,24,0.014673303333333332,0.017367141,112,0.01423331201214328,0.01877515481150865,96,0.012965674494425962,0.01911506166315613,101,0.009595833333333333,0.0111,113,0.007733916219363159,0.010046012327654315,112,0.007226861212276232,0.009163847560971276,101,0.002689499719479127,0.00017360180978587928,0.002368972121057102,-0.002368972121057102,0.0020927022883412113,0.0005967974311379158,28.518028315005562,-6.849614096279428e-05
39115,Morgan County,OH,5,24,0.010135656750000001,0.013777932,128,0.007766758067649894,0.015765415323607933,143,0.008776187429123856,0.021566058674258985,143,0.006733333333333334,0.0091,120,0.005216673414865269,0.00807599772728646,143,0.005620445159454854,0.010396255067546881,143,0.0018246802239773026,7.990699007457262e-05,0.0014445053151941913,-0.0011128881738784802,0.001993753854486667,-0.0001690736305093646,-8.480165699937725,1.549431630015798e-05
39115,Morgan County,OH,6,24,0.004539600375,0.012851685,144,0.006845719253633521,0.01576190314486442,145,0.012330940648496809,0.0223662956178554,146,0.003241666666666667,0.0084,144,0.004011480433159262,0.009038626991575021,145,0.006336525114688347,0.011891537182110367,146,0.0035543825522990017,0.00030320724787410156,0.003094858448021681,0.003094858448021681,0.001958051777473782,0.0015963307748252196,81.52648429372773,-0.00021119204555566384
39115,Morgan County,OH,7,24,0.03670680425,0.612899491,179,0.0006183474281951524,0.0016174405964862971,178,0.0007245760536001115,0.0031719745823600076,168,0.030245833333333333,0.3277,179,0.0,0.0,168,5.921213296424722e-05,0.0014210911911419332,168,0.07709083103180234,0.14263190950017354,0.030305045466297576,-0.030186621200369083,0.07709028527209724,5.457597050950724e-07,0.00070794874240665,-2.0195001735612284e-06
39115,Morgan County,OH,8,24,2.4121041666666667e-05,0.000463124,203,0.0004460088987342267,0.0012347514020098758,204,0.0003496624642453268,0.0005154826293557308,203,2.0833333333333333e-05,0.0002,203,0.0,0.0,192,0.0,0.0,192,5.4006172486732163e-05,6.999999999999999e-08,2.0833333333333333e-05,-2.0833333333333333e-05,5.4006172486732163e-05,0.0,0.0,0.0
39117,Morrow County,OH,4,24,0.13475727666666668,0.222674537,113,0.12625648951752308,0.14769539884023616,96,0.12236861919226039,0.14716752712516817,96,0.09268749999999999,0.1347,113,0.08992047632919442,0.1050285722036681,96,0.08836532819908936,0.1048174235176409,96,0.022062400987519604,0.011681988896018545,0.018292539976576885,-0.0043221718009106465,0.021786268024401766,0.00027613296311783733,1.267463352642828,-0.00029059350967284604
39117,Morrow County,OH,5,24,0.04727678275,0.061876654,120,0.0314337875517073,0.06129493971857095,120,0.029638429066875544,0.0577788001754578,120,0.03157083333333333,0.0406,120,0.02419543900036139,0.04286952939965209,120,0.023477295606428684,0.041463073582406834,120,0.009014340769175136,0.0019502001480675114,0.008165460525438548,-0.008093537726904645,0.008383134754000016,0.0006312060151751203,7.529474757326793,-0.00026355338877816193
39117,Morrow County,OH,6,24,0.021545729083333336,0.035518013,155,0.008644133826543663,0.01645051065883169,155,0.007340836473083001,0.013293642494778574,155,0.014383333333333331,0.0215,155,0.0057846214177743995,0.010108369235543285,144,0.005263302476390136,0.009586426506301758,144,0.00956981635518135,0.002197953241725515,0.009120030856943198,-0.009120030856943198,0.009094688950893864,0.00047512740428748597,5.2242292930841705,-0.00021283243100125296
39117,Morrow County,OH,7,24,0.0067211140833333335,0.012008956,168,0.0023688205622271158,0.0036325400950627086,181,0.0024677695114130103,0.004600667456489787,172,0.004662499999999999,0.0085,168,0.001708135260351169,0.00263172554335169,168,0.0016777516392686822,0.00326219648162992,172,0.0035543981818211413,0.0003032099144384024,0.0029847483607313174,-0.0029847483607313174,0.003649781763259193,-9.538358143805188e-05,-2.613405064331187,1.6491851627662855e-05
39117,Morrow County,OH,8,24,0.001102517125,0.002035416,200,0.001709271518850585,0.0027621839207271973,204,0.0018207546933185984,0.0025605904876840825,202,0.0007833333333333334,0.0014,192,0.0010758477192169954,0.0018298620615977315,204,0.0012684172791015728,0.0016188768292771986,215,0.0008474257362370091,1.723512908248409e-05,0.0007036302443021404,0.0004850839457682396,0.0009580469121611299,-0.00011062117592412074,-11.546530187606907,4.7933641791513295e-06
39119,Muskingum County,OH,4,24,0.03597437879166667,0.055827838,97,0.11369129247478794,0.1498983045904644,96,0.11151195593770284,0.14988324040507536,96,0.024829166666666663,0.0411,96,0.07753036969969336,0.09985264030073628,96,0.07665863508485933,0.09984661462658065,96,0.05314817685986796,0.0677934888846673,0.051829468418192665,0.051829468418192665,0.05391875104029955,-0.0007705741804315894,-1.429139521157774,0.0019800722452320008
39119,Muskingum County,OH,5,24,0.008908487583333333,0.027148616,128,0.03584651797480833,0.057432037012351216,125,0.03784837894069339,0.06067749925047895,129,0.006183333333333333,0.0168,127,0.025814770073418165,0.03839119452183765,125,0.026615514459772196,0.039202285391109294,129,0.0226398884613216,0.012301549188985988,0.020432181126438863,0.020432181126438863,0.02187950897317704,0.000760379488144558,3.4753041719388644,-0.0008124392792099554
39119,Muskingum County,OH,6,24,0.0008612227083333333,0.002071223,156,0.0037263039977030016,0.007656076775607168,155,0.0037863075436215033,0.008359055839212167,144,0.0005916666666666667,0.0012,156,0.003089755387873323,0.005128053863905744,156,0.0031137568062407236,0.005514244743342374,144,0.0026955359988715044,0.00017438194370909276,0.0025220901395740566,0.0025220901395740566,0.0026200458773471577,7.549012152434668e-05,2.881251896275261,-9.63057412340065e-06
39119,Muskingum County,OH,7,24,0.00020331175,0.001225545,179,0.0019508825349940917,0.00686766280708755,180,0.003164776476707745,0.018731844786634748,180,0.0001375,0.0007,179,0.0021336149414488323,0.004878889113329358,179,0.002615460877041212,0.009342703616677557,180,0.003285233544839753,0.0002590262266593689,0.0024862942103745446,0.0024779608770412113,0.0023372090503969933,0.0009480244944427597,40.562246423003124,-0.0001279251191731861
39119,Muskingum County,OH,8,24,0.00021531204166666667,0.001135984,206,0.00038834383344758843,0.0023236522949902434,205,0.000997760170029666,0.0028613209839250934,205,0.0001625,0.0007,205,0.0001883496890081612,0.0017365259658407729,205,0.00022374179446114494,0.0019515934414147127,205,0.000473797658773804,5.387621315028912e-06,0.0002529084611278116,6.124179446114495e-05,0.00038186175987670344,9.193589889710055e-05,24.07570187881212,-1.8879796272817175e-06
39121,Noble County,OH,4,24,0.03157885083333333,0.057441608,96,0.015332659173391133,0.030848180573450124,97,0.012977850330543267,0.022169935707593545,97,0.02172916666666667,0.0374,96,0.008476384878763114,0.016507341682524792,97,0.0075344613416239705,0.013036043736182161,97,0.016867394721948377,0.006828216112944288,0.014194705325042698,-0.014194705325042698,0.015193714006306655,0.0016736807156417215,11.015612870868875,-0.0012878414256137522
39121,Noble County,OH,5,24,0.008165829208333334,0.015075377,126,0.00441120228146033,0.008558181454828517,138,0.003392788416486918,0.008055824297987258,120,0.0055249999999999995,0.0093,126,0.0023089039306304605,0.004696471247128334,126,0.001923625398276242,0.003947358345981718,120,0.0038841756645974666,0.0003620836942428281,0.0036013746017237573,-0.0036013746017237573,0.003501845415446146,0.0003823302491513204,10.917964781224088,-6.777358271447951e-05
39121,Noble County,OH,6,24,0.004550550916666667,0.006519967,154,0.0009978650840844173,0.00421203564318025,156,0.00047496416203010263,0.004613816812566327,155,0.0030791666666666663,0.0042,153,0.00041989268501333024,0.0025051423288866828,144,0.0002500626580248357,0.0017626282992994728,155,0.0031689933591791115,0.00024102045385251142,0.0028291040086418314,-0.0028291040086418314,0.003006949708935145,0.00016204365024396648,5.388971081307226,-2.4018536602947758e-05
39121,Noble County,OH,7,24,5.66125e-06,0.00013587,180,0.003252763760854729,0.014233311666703857,180,0.0021283117451292,0.009850308240766858,181,4.166666666666667e-06,0.0001,180,0.001681664026054283,0.006523360980111926,180,0.0012359859504510425,0.004933009010764764,179,0.0019408366322649134,9.040432399539387e-05,0.0012318192837843759,0.0012318192837843759,0.0025564446596346873,-0.0006156080273697739,-24.080631866982937,6.644549915119923e-05
39121,Noble County,OH,8,24,0.0,0.0,192,9.740380917371262e-05,0.0011867005351853916,203,0.0,0.0,192,0.0,0.0,192,0.0,0.0,192,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
39123,Ottawa County,OH,4,24,0.0024779875833333335,0.027424933,102,0.002976274064760469,0.005516251866603599,115,0.001539297171929477,0.003032394306459694,116,0.0019333333333333331,0.0146,102,0.0018544172415411676,0.003286671867559648,115,0.0010200341689332376,0.002242101399668209,116,0.0032345855122063913,0.0002511010424586116,0.001514286686692093,-0.0009132991644000958,0.0030216247380345815,0.00021296077417180988,7.047889550650499,-3.197585707855031e-05
39123,Ottawa County,OH,5,24,0.0005075837083333333,0.002326222,130,0.002734439068934813,0.00574375020772565,126,0.0015142866025213357,0.004874362704549815,127,0.00038333333333333334,0.0013,130,0.0014027408460330407,0.0031706690455090775,127,0.0009049849744212387,0.003027886946447639,127,0.0010351640653586936,2.5717551413038502e-05,0.0007716516410879055,0.0005216516410879055,0.001380796889112681,-0.00034563282375398735,-25.031402263376744,2.004084976255967e-05
39123,Ottawa County,OH,6,24,2.0399999999999998e-05,6.12e-05,157,0.0004543579984708322,0.0013821684821262031,146,0.00046555804156666307,0.0017699241098911354,152,0.0,0.0,144,0.0,0.0,144,0.0,0.0,144,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
39123,Ottawa County,OH,7,24,1.4025e-05,6.12e-05,180,0.0002803711129812329,0.0011700490125127962,181,0.0001038730770592889,0.0010864859856766326,168,0.0,0.0,168,0.0,0.0,168,0.0,0.0,168,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
39123,Ottawa County,OH,8,24,0.00012498074999999997,0.000459123,210,3.6661108402051834e-05,0.00010196529160984557,200,0.0,0.0,192,7.5e-05,0.0003,210,0.0,0.0,192,0.0,0.0,192,0.00014433756729740642,4.999999999999999e-07,7.5e-05,-7.5e-05,0.00014433756729740642,0.0,0.0,0.0
39125,Paulding County,OH,4,24,0.013638422249999999,0.06432212,113,0.005171009004243175,0.012615874090874845,96,0.008915666815229517,0.017927483407196805,96,0.009391666666666666,0.0353,113,0.004405221035938657,0.01013094439419957,96,0.005903084160333194,0.012255588120728354,96,0.013539738690346801,0.004399788571268978,0.010731582889125733,-0.0034885825063334726,0.014080828176817328,-0.0005410894864705269,-3.842739075258206,0.0003586847602122887
39125,Paulding County,OH,5,24,0.019028202458333334,0.158205912,125,0.0016370258457349591,0.006294911689106748,130,0.00394782285191135,0.007517979658344233,130,0.01425416666666667,0.0901,125,0.0020809140881873733,0.004721855378326392,130,0.0030639284902446912,0.005211082566021387,130,0.025555696000320777,0.015674246353459473,0.012576047497471968,-0.011190238176421974,0.02593115051783152,-0.00037545451751074335,-1.4478899316579197,0.00046394325882294363
39125,Paulding County,OH,6,24,5.0980500000000004e-05,0.000408038,163,0.0006759663981824758,0.0019128324268538268,145,0.0027309834227359185,0.00802141118105769,144,3.3333333333333335e-05,0.0002,157,0.0004927697587003062,0.001611187594965006,154,0.0015406474990195835,0.003944086240152702,144,0.001807523767863146,7.841141211336441e-05,0.0015406474990195833,0.0015073141656862501,0.0008023731220157035,0.0010051506458474426,125.27222289330004,-6.296014906696696e-05
39125,Paulding County,OH,7,24,0.0,0.0,168,0.00022592043106025604,0.0011169498463064458,174,0.00026971212754861536,0.0018618527114840767,169,0.0,0.0,168,0.0,0.0,168,0.0001429050456284155,0.0012208591400486724,168,0.0004047988279634844,3.932690186894655e-06,0.0001429050456284155,0.0001429050456284155,0.0,0.0004047988279634844,,-3.932690186894655e-06
39125,Paulding County,OH,8,24,0.00010621974999999999,0.000407914,207,0.00017529376066385244,0.0013624792398492988,195,0.0002592497746230298,0.0015678304055156897,194,7.5e-05,0.0003,210,0.0,0.0,192,0.0,0.0,192,0.00011902380714238083,3.4e-07,7.5e-05,-7.5e-05,0.00011902380714238083,0.0,0.0,0.0
39127,Perry County,OH,4,24,0.005951236833333334,0.013047733,98,0.028154508359223413,0.04275893701942184,101,0.026240724978000684,0.03904116573117965,96,0.004275,0.0081,96,0.019269276252847252,0.027639299645163345,97,0.01850376290035816,0.026132082227219126,97,0.014673665253659447,0.005167594847434861,0.01422876290035816,0.01422876290035816,0.015607588451078387,-0.0009339231974189403,-5.98377641969674,0.0006787287667627895
39127,Perry County,OH,5,24,0.0010987777916666667,0.004295346,138,0.00813107538404602,0.01587992784838922,126,0.009102422571194911,0.01564690725556491,128,0.0007916666666666668,0.0024,138,0.005893086950715747,0.009898717200367476,126,0.0062816258255753024,0.009697522321453399,128,0.006206014949554213,0.0009243509172981692,0.005489959158908636,0.005489959158908636,0.005781274166614459,0.00042474078293975454,7.346836885760166,-0.00012219577354864036
39127,Perry County,OH,6,24,0.0004304693333333333,0.001903519,159,0.0020887249195176423,0.005822418171826204,144,0.0029799381368280343,0.006690178762973165,149,0.0003125,0.001,159,0.001605240208213618,0.003956365427943938,144,0.0019752431583797223,0.004344351753846082,149,0.002051892191149227,0.00010104627753838023,0.0017044098250463893,0.0016627431583797227,0.0016953125004119161,0.000356579690737311,21.03327207524699,-3.2068250161110555e-05
39127,Perry County,OH,7,24,8.384504166666668e-05,0.000380724,177,0.0006283764171145157,0.0017331814608911996,180,0.000533132615528225,0.0020305920875869593,177,5.4166666666666664e-05,0.0002,176,0.00010386578729902791,0.0013127694571780587,177,0.0001125650696344135,0.0014608872980065167,177,0.0003696343733248181,3.2791096786375433e-06,0.0001500650696344135,5.839840296774683e-05,0.00034038447248382165,2.9249900840996434e-05,8.593194815132655,-4.984315400433942e-07
39127,Perry County,OH,8,24,4.533333333333334e-06,5.44e-05,202,0.00014700990926505474,0.0010251470516290549,201,4.1058378192734256e-05,0.00036208372921178007,204,0.0,0.0,192,0.0,0.0,192,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
39129,Pickaway County,OH,4,24,0.0011136028333333335,0.010046951,110,0.002424294505399789,0.0054206801012104955,109,0.0015390574038128505,0.003793963103076437,113,0.0008458333333333333,0.0054,110,0.0010964338303636474,0.003342018950005563,109,0.0009059034467458511,0.002521140309808216,113,0.0010855530818418388,2.8282211843911538e-05,0.0007249773214090045,6.007011341251775e-05,0.0009341346504284402,0.00015141843141339866,16.209486645629802,-7.339630760765998e-06
39129,Pickaway County,OH,5,24,0.0007333052499999999,0.004104147,126,0.0010624997869267477,0.002839839086400785,127,0.0009476276452482875,0.0037178095148458533,127,0.0005333333333333333,0.0022,126,0.00037588684238055715,0.0015052284104617375,127,0.0004045052423211025,0.0018564165818397648,127,0.0006518593777272673,1.0198095559943521e-05,0.0004361824462475401,-0.00012882809101223084,0.0008583855547052245,-0.0002065261769779572,-24.05983836119886,7.4857226926947795e-06
39129,Pickaway County,OH,6,24,0.00015321591666666667,0.001017828,148,0.00041298807644646524,0.0013049326216453304,157,0.00010365177907926909,0.00044105602085748024,155,0.00010833333333333333,0.0006,148,0.0,0.0,144,0.0,0.0,144,0.00021015867021530817,1.0599999999999998e-06,0.00010833333333333333,-0.00010833333333333333,0.00021015867021530817,0.0,0.0,0.0
39129,Pickaway County,OH,7,24,4.6521291666666666e-05,0.000952318,183,1.4663269165162923e-05,0.0001221754639155179,184,8.855148547105668e-06,7.602575147827128e-05,168,3.3333333333333335e-05,0.0005,183,0.0,0.0,168,0.0,0.0,168,0.00010801234497346434,2.8e-07,3.3333333333333335e-05,-3.3333333333333335e-05,0.00010801234497346434,0.0,0.0,0.0
39129,Pickaway County,OH,8,24,0.000129983,0.00082091,202,4.865308840995439e-05,0.0002455167097424273,215,9.972303870427976e-06,5.6502404021791624e-05,201,9.166666666666667e-05,0.0005,202,0.0,0.0,192,0.0,0.0,192,0.00016329931618554522,6.4e-07,9.166666666666667e-05,-9.166666666666667e-05,0.00016329931618554522,0.0,0.0,0.0
39131,Pike County,OH,4,24,0.012200442958333335,0.048680196,119,0.0023117754245325474,0.007039593327932654,111,0.0014978944435079134,0.007429103891548424,111,0.007320833333333333,0.03,119,0.0014750708450105305,0.004163286674191713,112,0.0010749828684347219,0.00418863860062841,111,0.013316145485884157,0.004255673534429592,0.007169412166966114,-0.006245850464898611,0.012992235128686911,0.0003239103571972459,2.4931072597512483,-0.0002045173670915234
39131,Pike County,OH,5,24,0.0015506289166666665,0.018909236,134,0.0019157003279968799,0.005777482336613499,125,0.002963931436806911,0.00892824943658723,129,0.002466666666666667,0.01,134,0.001537035810011994,0.0037126642944163694,125,0.0019336014105422936,0.005067037173939196,129,0.003493395581155592,0.00029289150447449797,0.002572638649761564,-0.0005330652561243732,0.003419936514423909,7.345906673168279e-05,2.1479658005890467,-1.2188326169939039e-05
39131,Pike County,OH,6,24,1.9343875e-05,0.000331609,157,0.0008949323588990033,0.003562379331134086,148,0.0007661903398824277,0.0032098971165476424,145,1.25e-05,0.0002,157,0.00045173793072885685,0.002188345256727632,148,0.0004721514398778051,0.002236471057559985,145,0.0008926079748912899,1.912197592414871e-05,0.00048465143987780503,0.0004596514398778051,0.0008642201712344698,2.8387803656820072e-05,3.28478836779178,-1.196939819303835e-06
39131,Pike County,OH,7,24,0.0005225713333333334,0.001659365,179,9.776621578173033e-05,0.0018386065325012915,179,0.0001868095323228757,0.0012060340853943432,178,0.00036666666666666667,0.0011,182,0.0,0.0,168,0.0,0.0,168,0.0005155902766086006,6.38e-06,0.00036666666666666667,-0.00036666666666666667,0.0005155902766086006,0.0,0.0,0.0
39131,Pike County,OH,8,24,0.000798940125,0.002587236,201,1.2764088340942627e-05,0.00026844673359210436,205,3.91984652112423e-05,0.0006662172434445755,202,0.00055,0.0015,201,0.0,0.0,192,0.0,0.0,192,0.0008159861109929098,1.598e-05,0.00055,-0.00055,0.0008159861109929098,0.0,0.0,0.0
39133,Portage County,OH,4,24,0.026005641708333332,0.034020646,108,0.010522395195759758,0.01286364397392777,113,0.011095876618771436,0.013716705095054084,113,0.017704166666666667,0.0231,96,0.007962001272084221,0.009860771126960169,112,0.008191393841288893,0.009907060842196771,112,0.01035842147888117,0.0025751254928195228,0.009513132968950087,-0.009512772825377774,0.010545937525961833,-0.0001875160470806627,-1.7780879757635426,9.407766641623743e-05
39133,Portage County,OH,5,24,0.00881846925,0.020187068,129,0.0068964010204230234,0.011517000364498672,128,0.008630588247354383,0.0170006950833708,129,0.006250000000000001,0.0122,129,0.005073418843782095,0.007888835657102154,129,0.005767093734554639,0.01052559902682722,129,0.00255393454879463,0.00015654196030864392,0.002037325589593317,-0.00048290626544536124,0.0027595231470615433,-0.00020558859826691348,-7.450149439254849,2.621727167139874e-05
39133,Portage County,OH,6,24,0.0005267284583333333,0.001192098,154,0.0015471397709547455,0.008353183102043967,144,0.0014659593362232228,0.005760825518163698,145,0.0005166666666666667,0.002,144,0.0008395706616182004,0.0043581057493792125,144,0.0008063812196341404,0.0032689318097295773,144,0.0007090113324071516,1.2064729667562347e-05,0.0005730478863008071,0.00028971455296747373,0.0008698602905520454,-0.00016084895814489383,-18.491355438562806,6.095036534340586e-06
39133,Portage County,OH,7,24,0.00035752033333333327,0.007480088,178,0.0002758631306902676,0.000808508120571571,169,0.000283868274908498,0.0012140792707941758,172,0.00030833333333333337,0.0039,178,0.0,0.0,168,0.0,0.0,168,0.0008519585279421372,1.742e-05,0.00030833333333333337,-0.00030833333333333337,0.0008519585279421372,0.0,0.0,0.0
39133,Portage County,OH,8,24,4.366666666666666e-06,2.62e-05,203,0.00014131157192083003,0.0010579625512995897,214,1.0216954050517519e-05,4.8403334408247415e-05,200,0.0,0.0,192,0.0,0.0,192,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
39135,Preble County,OH,4,24,0.009985352125000001,0.033793402,114,0.0015521353349435638,0.006021154153957642,112,0.0028316432191104446,0.011689784976313946,113,0.006333333333333333,0.0205,114,0.001114605642068579,0.0039687240398626035,112,0.0016388851034488943,0.006196725346085617,113,0.008267752560176056,0.0016405375775111457,0.004883135462423086,-0.004694448229884439,0.008519513795174844,-0.00025176123499878744,-2.955112710086538,0.00010143318983704143
