outer_fold,feature,is_new,gain,split_count
2,exposure_weighted_age_48h,True,0.38592215760581894,143
2,recent6_exposure_fraction,True,0.3107470538743655,142
3,last_osi,False,3.316472785663791,71
3,last_P_t,False,1.078929143041023,60
3,last_N_t,False,0.5771213826810708,88
3,last_D_t,False,0.9242324204533361,44
3,last_R_t,False,0.14962651488895062,63
3,last_outage_pct,False,0.016277351722237654,11
3,osi_mean_72h,False,0.17835881166683976,40
3,osi_max_72h,False,0.02466700499644503,11
3,osi_std_72h,False,0.10101978640159359,13
3,outage_pct_mean_72h,False,0.1053888785536401,19
3,outage_pct_max_72h,False,0.5677783013670705,18
3,N_t_mean_72h,False,0.2751837160467403,44
3,N_t_max_72h,False,0.3167576567357173,35
3,R_t_mean_72h,False,0.4294438306824304,36
3,R_t_max_72h,False,0.17245006484881742,62
3,pre_event_mean_osi,False,0.07536438565875869,53
3,pre_event_max_outage_pct,False,0.058675214255345054,42
3,storm_onset_max_osi,False,0.1306283360318048,8
3,storm_onset_mean_osi,False,0.059597087354632095,25
3,osi_trend_last6h,False,0.16845590178127168,80
3,is_worsening,False,0.0,0
3,frac_zero_72h,False,0.17234557944175322,37
3,hours_since_peak,False,0.10694714865530841,40
3,gust_mean_obs,False,0.2632661141542485,66
3,gust_max_obs,False,0.04087503673508763,32
3,gust_gt30_obs,False,0.016737033816752955,17
3,gust_gt40_obs,False,0.00589632589253597,5
3,cumul_gust_obs,False,0.021209361410001293,8
3,gust_last_obs,False,0.18973516387632117,76
3,gust_max_last6h_obs,False,0.19000186817720532,43
3,gust_trend_last6h_obs,False,0.046445598141872324,51
3,gust_t,False,0.01233441503427457,15
3,wind_speed_t,False,0.04363008064683527,29
3,wind_sin_t,False,0.12887472042348236,100
3,wind_cos_t,False,0.07291836955118924,23
3,t2m_t,False,0.03422651176515501,20
3,d2m_t,False,0.795674600332859,67
3,tp_t,False,0.0027595750289037824,2
3,rain_t,False,0.012016517139272764,10
3,csnow_t,False,0.0,0
3,sdwe_t,False,0.0009590829722583294,2
3,r2_t,False,0.0581943253200734,45
3,vpd_t,False,0.035381771231186576,37
3,soil_moist_t,False,0.8591819808789296,155
3,blh_t,False,0.05646059304126538,45
3,tcc_t,False,0.00425772306334693,3
3,lcc_t,False,0.021122894293512218,9
3,mcc_t,False,0.06806525287538534,33
3,hcc_t,False,0.018138473096769303,9
3,sp_t,False,0.46114602607121924,93
3,mslma_t,False,3.7911279272084357,58
3,sdswrf_t,False,0.048194797403994016,16
3,direct_rad_t,False,0.07750616954581346,32
3,diffuse_rad_t,False,0.13095728283224162,52
3,et0_t,False,0.028311871428741142,36
3,temp_c_t,False,0.012474450777517632,13
3,dewpoint_c_t,False,0.12042296468280256,20
3,icing_risk_t,False,0.0,0
3,gust_exceed_30,False,0.03508548135869205,8
3,soil_moist_x_gust,False,0.05775254432228394,25
3,is_snowing,False,0.0,0
3,gust_x_hso,False,1.0373738429916557,48
3,gust_x_phase,False,0.013221731031080708,7
3,soil_gust_x_phase,False,0.16449633371667005,12
3,gust_exceed30_x_hso,False,0.011677553833578713,8
3,gust_max_next_1h,False,0.033402471781300846,17
3,gust_mean_next_1h,False,0.02552528356318362,13
3,wind_speed_max_next_1h,False,0.07956093225220684,43
3,total_tp_next_1h,False,0.039044206554535776,4
3,min_t2m_next_1h,False,0.04035595562891103,30
3,gust_gt30_next_1h,False,0.000600429018959403,1
3,gust_gt40_next_1h,False,0.0,0
3,gust_peak4h_mean_next_1h,False,0.0,0
3,gust_max_next_6h,False,0.025399716018000618,28
3,gust_mean_next_6h,False,0.05514965011388995,23
3,wind_speed_max_next_6h,False,0.17202409665333107,58
3,total_tp_next_6h,False,0.21526323290891014,31
3,min_t2m_next_6h,False,0.3014706142130308,81
3,gust_gt30_next_6h,False,0.0,0
3,gust_gt40_next_6h,False,0.0,0
3,gust_peak4h_mean_next_6h,False,0.011183875845745206,14
3,gust_max_next_24h,False,0.5685139739362057,129
3,gust_mean_next_24h,False,0.2545030957844574,48
3,wind_speed_max_next_24h,False,0.27932614924066,105
3,total_tp_next_24h,False,3.1613745880749775,154
3,min_t2m_next_24h,False,0.6416642020922154,192
3,gust_gt30_next_24h,False,0.06387319143686909,21
3,gust_gt40_next_24h,False,0.010259898990625516,7
3,gust_peak4h_mean_next_24h,False,0.4531841646967223,99
3,gust_max_next_48h,False,0.13097253674641252,71
3,gust_mean_next_48h,False,0.18635221633303445,56
3,wind_speed_max_next_48h,False,0.2782830996438861,55
3,total_tp_next_48h,False,0.6624575799432932,133
3,min_t2m_next_48h,False,1.1504809995967662,77
3,gust_gt30_next_48h,False,0.34445769857848063,47
3,gust_gt40_next_48h,False,0.0018883369775721803,5
3,gust_peak4h_mean_next_48h,False,0.17955165707826382,70
3,gust_change_1h,False,0.031038543485919945,37
3,gust_change_3h,False,0.023127578067942522,35
3,pressure_change_3h,False,0.023866953953984194,26
3,pressure_change_6h,False,0.07860113958304282,66
3,temp_change_6h,False,0.11237819409143412,51
3,wind_change_1h,False,0.010891594960412476,27
3,cumul_gust_since_onset,False,4.7409959651122335,186
3,cumul_tp_since_onset,False,0.24795963225187734,64
3,gust_gt30_since_onset,False,0.6238233594995108,64
3,gust_at_t1h,False,0.02429986714560073,23
3,wind_speed_at_t1h,False,0.02797587594250217,20
3,t2m_at_t1h,False,0.04276717208267655,28
3,tp_at_t1h,False,0.0010288509947713464,3
3,gust_at_t6h,False,0.08373131639382336,42
3,wind_speed_at_t6h,False,0.08431852047942812,56
3,t2m_at_t6h,False,0.2776544749503955,87
3,tp_at_t6h,False,0.11822047091845889,28
3,gust_at_t24h,False,0.05199197526962962,50
3,wind_speed_at_t24h,False,0.17117057685391046,81
3,t2m_at_t24h,False,1.0043035535054514,97
3,tp_at_t24h,False,0.08912129665259272,77
3,gust_at_t48h,False,0.09799369061511243,53
3,wind_speed_at_t48h,False,0.12380063048476586,84
3,t2m_at_t48h,False,0.44833469096920453,107
3,tp_at_t48h,False,0.026177540814387612,24
3,hour_of_day,False,0.022751259224605747,15
3,hour_sin,False,0.02458336402196437,20
3,hour_cos,False,0.15538056252989918,53
3,days_since_onset,False,0.0,0
3,hours_since_obs,False,5.384749780627317,89
3,storm_phase,False,0.0,0
3,log_customers,False,0.32141111022792757,178
3,rural_urban_code,False,0.1534547414048575,30
3,is_metro,False,0.0,0
3,pop_density,False,0.6761647957537207,156
3,n_utilities,False,0.007179699983680621,10
3,pct_forest,False,5.0408245415455895,295
3,pct_developed,False,0.46164628746919334,96
3,pct_agriculture,False,0.14416398077446502,33
3,pct_water,False,0.12206240884552244,61
3,pct_wetland,False,0.49931038459180854,126
3,pct_unmapped,False,0.4734832252433989,122
3,pct_forest_classified,False,0.46052566112484783,94
3,tree_canopy_pct,False,0.28106778480287176,48
3,tree_canopy_std,False,0.2664856835617684,70
3,forest_x_customers,False,0.12902747334737796,31
3,window_len_next_1h,False,0.0,0
3,is_full_next_1h,False,0.0,0
3,tp_rate_next_1h,False,0.0007759639993309975,2
3,gust_gt30_frac_next_1h,False,0.0,0
3,has_weather_at_t1h,False,0.0,0
3,window_len_next_6h,False,0.0,0
3,is_full_next_6h,False,0.0,0
3,tp_rate_next_6h,False,0.001410808996297419,2
3,gust_gt30_frac_next_6h,False,0.0,0
3,has_weather_at_t6h,False,0.0,0
3,window_len_next_24h,False,0.0,0
3,is_full_next_24h,False,0.0,0
3,tp_rate_next_24h,False,2.439590904134093,31
3,gust_gt30_frac_next_24h,False,0.0550285802455619,8
3,has_weather_at_t24h,False,0.0,0
3,window_len_next_48h,False,0.0,0
3,is_full_next_48h,False,0.0,0
3,tp_rate_next_48h,False,0.16551640897523612,23
3,gust_gt30_frac_next_48h,False,0.011076609836891294,8
3,has_weather_at_t48h,False,0.0,0
3,nbr8_mean_last_P_t,False,0.6112757754162885,66
3,nbr8_max_last_P_t,False,0.08883521100506186,31
3,nbr8_mean_last_N_t,False,0.3195573005650658,63
3,nbr8_max_last_N_t,False,0.06058975658379495,18
3,nbr8_mean_last_D_t,False,0.15600733368773945,30
3,nbr8_max_last_D_t,False,0.26460147570469417,40
3,nbr8_mean_last_R_t,False,0.182130215500365,49
3,nbr8_max_last_R_t,False,0.02635735916555859,19
3,nbr8_mean_osi_trend_last6h,False,0.4368938117986545,48
3,nbr8_max_osi_trend_last6h,False,0.07785406002949458,33
3,nbr8_mean_gust_t,False,0.039606713253306225,25
3,nbr8_max_gust_t,False,0.08849352551624179,27
3,nbr8_mean_gust_at_t24h,False,0.20340009788924363,68
3,nbr8_max_gust_at_t24h,False,0.08121870565810241,58
3,nbr8_mean_gust_max_next_6h,False,0.1409346783257206,45
3,nbr8_max_gust_max_next_6h,False,0.08978877177287359,36
3,nbr8_mean_gust_mean_next_6h,False,0.08206830308336066,34
3,nbr8_max_gust_mean_next_6h,False,0.10769154920853907,47
3,self_minus_nbr8_mean_last_P_t,False,0.25901589538989356,87
3,self_minus_nbr8_mean_gust_at_t24h,False,0.09823339518334251,44
3,exposure_decay_6h,True,0.3066730163554894,108
3,exposure_decay_24h,True,0.8727703402764746,95
3,hours_since_last_high_gust,True,0.052028481964953244,38
3,has_high_gust_48h,True,0.0,0
3,high_gust_episode_count_48h,True,1.2783595773071283,26
3,max_lull_between_episodes_48h,True,0.34846049414773006,139
3,exposure_weighted_age_48h,True,0.26933899530558847,102
3,recent6_exposure_fraction,True,0.6410058182518696,135
4,last_osi,False,3.542584346017975,92
4,last_P_t,False,1.453750871718512,61
4,last_N_t,False,0.45876357335509965,105
4,last_D_t,False,1.0342773000593297,43
4,last_R_t,False,0.06517335990793072,57
4,last_outage_pct,False,0.038867997194756754,8
4,osi_mean_72h,False,0.07030061444675084,40
4,osi_max_72h,False,0.11827962190727703,35
4,osi_std_72h,False,0.043892049172427505,19
4,outage_pct_mean_72h,False,0.020128680858761072,12
4,outage_pct_max_72h,False,0.01457038678927347,8
4,N_t_mean_72h,False,0.06336179781646933,33
4,N_t_max_72h,False,0.027798761570011266,19
4,R_t_mean_72h,False,0.07512842518190155,48
4,R_t_max_72h,False,0.08331042926147347,65
4,pre_event_mean_osi,False,0.09018646812182851,74
4,pre_event_max_outage_pct,False,0.036462516072788276,38
4,storm_onset_max_osi,False,0.12211834748450201,25
4,storm_onset_mean_osi,False,0.10753939150890801,33
4,osi_trend_last6h,False,1.0737240719827241,126
4,is_worsening,False,0.0008522560237906873,1
4,frac_zero_72h,False,0.08753187541151419,64
4,hours_since_peak,False,0.1900699158286443,58
4,gust_mean_obs,False,0.09165767525701085,36
4,gust_max_obs,False,0.05122028938785661,26
4,gust_gt30_obs,False,0.0176060418743873,18
4,gust_gt40_obs,False,0.01121353865164565,10
4,cumul_gust_obs,False,0.0017770520062185824,3
4,gust_last_obs,False,0.23193293075019028,60
4,gust_max_last6h_obs,False,0.1456944173987722,43
4,gust_trend_last6h_obs,False,0.0945466733246576,78
4,gust_t,False,0.010817996066180058,11
4,wind_speed_t,False,0.04806195402488811,37
4,wind_sin_t,False,0.15465515216783388,68
4,wind_cos_t,False,0.03585635486524552,37
4,t2m_t,False,0.028110827930504456,33
4,d2m_t,False,0.8365551537062856,58
4,tp_t,False,0.00020707199291791767,1
4,rain_t,False,0.11411581192805897,7
4,csnow_t,False,0.0008835910120978951,5
4,sdwe_t,False,0.0013168280274840072,4
4,r2_t,False,0.029177789838286117,45
4,vpd_t,False,0.048870447135414,61
4,soil_moist_t,False,0.38156869239901425,147
4,blh_t,False,0.06132922269171104,62
4,tcc_t,False,0.0028916980081703514,4
4,lcc_t,False,0.004240017005940899,10
4,mcc_t,False,0.07874970806733472,37
4,hcc_t,False,0.15133212841465138,21
4,sp_t,False,0.48588496213778853,118
4,mslma_t,False,3.3669829837454017,61
4,sdswrf_t,False,0.03794431341520976,37
4,direct_rad_t,False,0.07961239408177789,40
4,diffuse_rad_t,False,0.13300437438010704,55
4,et0_t,False,0.03036917587451171,41
4,temp_c_t,False,0.0033869099570438266,7
4,dewpoint_c_t,False,0.2627558832318755,35
4,icing_risk_t,False,0.0,0
4,gust_exceed_30,False,0.0007533049792982638,1
4,soil_moist_x_gust,False,0.027160423240275122,29
4,is_snowing,False,0.0,0
4,gust_x_hso,False,0.5780641545425169,63
4,gust_x_phase,False,0.01780516117287334,11
4,soil_gust_x_phase,False,0.08875446053571068,13
4,gust_exceed30_x_hso,False,0.0016396399587392807,1
4,gust_max_next_1h,False,0.012028504046611488,12
4,gust_mean_next_1h,False,0.015131569802179001,15
4,wind_speed_max_next_1h,False,0.016771648050053045,24
4,total_tp_next_1h,False,0.006944078006199561,10
4,min_t2m_next_1h,False,0.05462077471020166,30
4,gust_gt30_next_1h,False,0.0,0
4,gust_gt40_next_1h,False,0.0,0
4,gust_peak4h_mean_next_1h,False,0.008950776071287692,7
4,gust_max_next_6h,False,0.04650695327291032,49
4,gust_mean_next_6h,False,0.05782862073101569,31
4,wind_speed_max_next_6h,False,0.10058672170271166,61
4,total_tp_next_6h,False,0.07787609593651723,52
4,min_t2m_next_6h,False,0.16298345261020586,85
4,gust_gt30_next_6h,False,0.00048210799286607653,2
4,gust_gt40_next_6h,False,0.0,0
4,gust_peak4h_mean_next_6h,False,0.0692816203008988,38
4,gust_max_next_24h,False,0.27965458847756963,89
4,gust_mean_next_24h,False,0.24777702338178642,79
4,wind_speed_max_next_24h,False,0.1421616326115327,89
4,total_tp_next_24h,False,3.2206916017166805,199
4,min_t2m_next_24h,False,0.2681792223738739,128
4,gust_gt30_next_24h,False,0.25052064038754907,27
4,gust_gt40_next_24h,False,0.06794418931531254,16
4,gust_peak4h_mean_next_24h,False,0.3678867851704126,95
4,gust_max_next_48h,False,0.14746803609887138,58
4,gust_mean_next_48h,False,0.07830258524336386,60
4,wind_speed_max_next_48h,False,0.8302567247592378,61
4,total_tp_next_48h,False,0.9491742833561148,160
4,min_t2m_next_48h,False,0.22457845481403638,68
4,gust_gt30_next_48h,False,0.16386002705257852,41
4,gust_gt40_next_48h,False,0.009171504061669111,9
4,gust_peak4h_mean_next_48h,False,0.1808747262257384,49
4,gust_change_1h,False,0.008809039856714662,25
4,gust_change_3h,False,0.02277779737050878,32
4,pressure_change_3h,False,0.040348516558879055,32
4,pressure_change_6h,False,0.5600474955135724,57
4,temp_change_6h,False,0.04059676165343262,47
4,wind_change_1h,False,0.010180514109379146,26
4,cumul_gust_since_onset,False,6.096675144537585,141
4,cumul_tp_since_onset,False,0.16874943208676996,80
4,gust_gt30_since_onset,False,0.6845246957236668,77
4,gust_at_t1h,False,0.015823228983208537,24
4,wind_speed_at_t1h,False,0.05306586579536088,39
4,t2m_at_t1h,False,0.02647145964874653,35
4,tp_at_t1h,False,0.0011986429890384898,4
4,gust_at_t6h,False,0.08796853281091899,51
4,wind_speed_at_t6h,False,0.05683431588840904,39
4,t2m_at_t6h,False,0.10415475555055309,62
4,tp_at_t6h,False,0.02555444977770094,22
4,gust_at_t24h,False,0.037953403807478026,60
4,wind_speed_at_t24h,False,0.03383938104525441,38
4,t2m_at_t24h,False,0.8901620452961652,99
4,tp_at_t24h,False,0.040971355309011415,58
4,gust_at_t48h,False,0.21290087007946568,62
4,wind_speed_at_t48h,False,0.17252033502154518,82
4,t2m_at_t48h,False,0.49562000983860344,111
4,tp_at_t48h,False,0.01916560481186025,24
4,hour_of_day,False,0.03412183924228884,24
4,hour_sin,False,0.01382984690280864,18
4,hour_cos,False,0.14211930305464193,54
4,days_since_onset,False,0.0,0
4,hours_since_obs,False,4.888632656860864,96
4,storm_phase,False,0.0,0
4,log_customers,False,0.19601174343551975,130
4,rural_urban_code,False,0.048278242713422514,29
4,is_metro,False,0.00512736989185214,2
4,pop_density,False,1.7187280577854835,164
4,n_utilities,False,0.049273938217083924,26
4,pct_forest,False,4.406534633031697,274
4,pct_developed,False,0.20071600740629947,98
4,pct_agriculture,False,0.09905202785739675,39
4,pct_water,False,0.4307649566544569,87
4,pct_wetland,False,0.3494609163608402,92
4,pct_unmapped,False,0.2801191176477005,106
4,pct_forest_classified,False,0.5416935495886719,84
4,tree_canopy_pct,False,0.14161515665182378,62
4,tree_canopy_std,False,0.5153808120521717,97
4,forest_x_customers,False,0.10813257151312428,34
4,window_len_next_1h,False,0.0,0
4,is_full_next_1h,False,0.0,0
4,tp_rate_next_1h,False,0.0,0
4,gust_gt30_frac_next_1h,False,0.0,0
4,has_weather_at_t1h,False,0.0,0
4,window_len_next_6h,False,0.0,0
4,is_full_next_6h,False,0.0,0
4,tp_rate_next_6h,False,0.004925680987071246,6
4,gust_gt30_frac_next_6h,False,0.0004846480005653575,2
4,has_weather_at_t6h,False,0.0,0
4,window_len_next_24h,False,0.0,0
4,is_full_next_24h,False,0.0,0
4,tp_rate_next_24h,False,2.1392917307675816,41
4,gust_gt30_frac_next_24h,False,0.018330805643927306,4
4,has_weather_at_t24h,False,0.0,0
4,window_len_next_48h,False,0.0,0
4,is_full_next_48h,False,0.0,0
4,tp_rate_next_48h,False,0.049103454570285976,31
4,gust_gt30_frac_next_48h,False,0.003192457079421729,7
4,has_weather_at_t48h,False,0.0,0
4,nbr8_mean_last_P_t,False,0.32866718086006586,78
4,nbr8_max_last_P_t,False,0.13913743355078623,49
4,nbr8_mean_last_N_t,False,0.25949339907674585,48
4,nbr8_max_last_N_t,False,0.10551586118526757,23
4,nbr8_mean_last_D_t,False,0.3702654912121943,27
4,nbr8_max_last_D_t,False,0.438683396561828,46
4,nbr8_mean_last_R_t,False,0.60286803724739,74
4,nbr8_max_last_R_t,False,0.04163946346670855,27
4,nbr8_mean_osi_trend_last6h,False,0.2016839963325765,66
4,nbr8_max_osi_trend_last6h,False,0.060435409235651605,59
4,nbr8_mean_gust_t,False,0.014372318968526088,22
4,nbr8_max_gust_t,False,0.16428876253485214,21
4,nbr8_mean_gust_at_t24h,False,0.1189999469279428,65
4,nbr8_max_gust_at_t24h,False,0.10619828260678332,89
4,nbr8_mean_gust_max_next_6h,False,0.07351086173730437,38
4,nbr8_max_gust_max_next_6h,False,0.08140551424730802,63
4,nbr8_mean_gust_mean_next_6h,False,0.032693818044208456,23
4,nbr8_max_gust_mean_next_6h,False,0.05301635123032611,61
4,self_minus_nbr8_mean_last_P_t,False,0.2003403513226658,111
4,self_minus_nbr8_mean_gust_at_t24h,False,0.0378875246969983,50
4,exposure_decay_6h,True,0.3189131641629501,98
4,exposure_decay_24h,True,0.11213041042356053,62
4,hours_since_last_high_gust,True,0.04594854354218114,38
4,has_high_gust_48h,True,0.0,0
4,high_gust_episode_count_48h,True,0.6188042460998986,28
4,max_lull_between_episodes_48h,True,0.21429189432092244,141
4,exposure_weighted_age_48h,True,0.24665814953914378,118
4,recent6_exposure_fraction,True,0.5514450363843935,159
