horizon,rank,feature,importance,importance_fraction
osi_target_t24h,78,gust_at_t48h,0.07162906538605739,0.0007162906538605742
osi_target_t24h,79,hour_of_day,0.06989997609408943,0.0006989997609408947
osi_target_t24h,80,R_t_max_72h,0.06970768455622349,0.0006970768455622352
osi_target_t24h,81,pre_event_max_outage_pct,0.06769684364026492,0.0006769684364026495
osi_target_t24h,82,cumul_gust_obs,0.06570710069396385,0.0006570710069396388
osi_target_t24h,83,tp_at_t6h,0.061073530251658806,0.0006107353025165883
osi_target_t24h,84,gust_mean_obs,0.05960853766401246,0.0005960853766401249
osi_target_t24h,85,gust_peak4h_mean_next_1h,0.05679365874197713,0.0005679365874197716
osi_target_t24h,86,gust_gt40_next_48h,0.05550691762668785,0.0005550691762668787
osi_target_t24h,87,wind_speed_at_t6h,0.05549468724045249,0.0005549468724045252
osi_target_t24h,88,R_t_mean_72h,0.05272900084444042,0.0005272900084444044
osi_target_t24h,89,storm_onset_max_osi,0.04921160006012823,0.0004921160006012825
osi_target_t24h,90,pressure_change_6h,0.04742544723610468,0.000474254472361047
osi_target_t24h,91,rain_t,0.04517882584501671,0.00045178825845016725
osi_target_t24h,92,t2m_at_t1h,0.0380038666674574,0.00038003866667457413
osi_target_t24h,93,direct_rad_t,0.03715389723027209,0.00037153897230272106
osi_target_t24h,94,wind_speed_at_t48h,0.033768559590057444,0.0003376855959005746
osi_target_t24h,95,gust_t,0.031504050845983685,0.000315040508459837
osi_target_t24h,96,wind_speed_t,0.0312091334211879,0.00031209133421187916
osi_target_t24h,97,wind_speed_at_t24h,0.031157470263948685,0.00031157470263948697
osi_target_t24h,98,osi_std_72h,0.028555137847093567,0.0002855513784709358
osi_target_t24h,99,temp_c_t,0.0279790734733555,0.0002797907347335551
osi_target_t24h,100,tp_at_t48h,0.027408752571184983,0.00027408752571184993
osi_target_t24h,101,wind_speed_max_next_1h,0.02692027481861122,0.0002692027481861123
osi_target_t24h,102,r2_t,0.02340054019947037,0.00023400540199470382
osi_target_t24h,103,sdswrf_t,0.022872791942293445,0.00022872791942293454
osi_target_t24h,104,min_t2m_next_1h,0.022391522681592505,0.00022391522681592516
osi_target_t24h,105,tp_at_t24h,0.0209979173490715,0.00020997917349071507
osi_target_t24h,106,wind_speed_at_t1h,0.019558563201478047,0.00019558563201478056
osi_target_t24h,107,blh_t,0.019105466114663686,0.00019105466114663694
osi_target_t24h,108,hour_cos,0.018087632560164237,0.00018087632560164244
osi_target_t24h,109,gust_exceed_30,0.017142009062235085,0.00017142009062235091
osi_target_t24h,110,gust_mean_next_1h,0.01582468763661149,0.00015824687636611497
osi_target_t24h,111,gust_max_next_1h,0.012012596361885848,0.00012012596361885853
osi_target_t24h,112,gust_gt40_obs,0.010960661520453925,0.0001096066152045393
osi_target_t24h,113,gust_at_t6h,0.00928624618226798,9.286246182267984e-05
osi_target_t24h,114,et0_t,0.009037582045347105,9.037582045347109e-05
osi_target_t24h,115,hour_sin,0.008808286903706879,8.808286903706883e-05
osi_target_t24h,116,tp_at_t1h,0.008120609607982917,8.12060960798292e-05
osi_target_t24h,117,wind_cos_t,0.007224668851426221,7.224668851426225e-05
osi_target_t24h,118,gust_exceed30_x_hso,0.006212866626173775,6.212866626173778e-05
osi_target_t24h,119,gust_change_3h,0.005085915873131161,5.085915873131163e-05
osi_target_t24h,120,mcc_t,0.004951244651561967,4.9512446515619695e-05
osi_target_t24h,121,vpd_t,0.004191031146714789,4.191031146714791e-05
osi_target_t24h,122,total_tp_next_1h,0.0034016030160174356,3.4016030160174374e-05
osi_target_t24h,123,gust_at_t1h,0.0031726141250920823,3.172614125092084e-05
osi_target_t24h,124,soil_moist_x_gust,0.0031572812982288965,3.157281298228898e-05
osi_target_t24h,125,gust_gt30_next_6h,0.0029012448531547993,2.9012448531548006e-05
osi_target_t24h,126,hcc_t,0.0013352072057644848,1.3352072057644853e-05
osi_target_t24h,127,gust_gt40_next_6h,0.0013305860527834344,1.330586052783435e-05
osi_target_t24h,128,tp_t,0.000898580270137417,8.985802701374175e-06
osi_target_t24h,129,tcc_t,0.0007116483904172961,7.116483904172964e-06
osi_target_t24h,130,wind_change_1h,0.0002560498369630282,2.560498369630283e-06
osi_target_t24h,131,days_since_onset,0.0,0.0
osi_target_t24h,132,gust_change_1h,0.0,0.0
osi_target_t24h,133,lcc_t,0.0,0.0
osi_target_t24h,134,sdwe_t,0.0,0.0
osi_target_t24h,135,icing_risk_t,0.0,0.0
osi_target_t24h,136,is_snowing,0.0,0.0
osi_target_t24h,137,is_worsening,0.0,0.0
osi_target_t24h,138,csnow_t,0.0,0.0
osi_target_t24h,139,gust_gt30_next_1h,0.0,0.0
osi_target_t24h,140,gust_gt40_next_1h,0.0,0.0
osi_target_t24h,141,is_metro,0.0,0.0
osi_target_t48h,1,pct_forest,15.89280190927982,0.1589280190927982
osi_target_t48h,2,last_D_t,9.287479037015816,0.09287479037015815
osi_target_t48h,3,cumul_gust_since_onset,8.295865409099108,0.08295865409099107
osi_target_t48h,4,total_tp_next_48h,5.34171509416409,0.053417150941640894
osi_target_t48h,5,last_outage_pct,5.130925927294213,0.05130925927294214
osi_target_t48h,6,hours_since_obs,4.8415531963150436,0.04841553196315043
osi_target_t48h,7,pct_wetland,3.7741169258242344,0.03774116925824234
osi_target_t48h,8,storm_onset_max_osi,3.2270286479922734,0.032270286479922736
osi_target_t48h,9,t2m_at_t48h,2.8406653178366503,0.028406653178366503
osi_target_t48h,10,gust_mean_next_48h,2.7587285978513867,0.027587285978513867
osi_target_t48h,11,min_t2m_next_6h,2.6864364828409624,0.026864364828409624
osi_target_t48h,12,min_t2m_next_24h,2.5191690290159925,0.025191690290159927
osi_target_t48h,13,wind_speed_max_next_24h,2.0701147291956303,0.020701147291956302
osi_target_t48h,14,tree_canopy_pct,1.9149721576336847,0.019149721576336848
osi_target_t48h,15,gust_gt30_next_24h,1.8011508271443462,0.01801150827144346
osi_target_t48h,16,forest_x_customers,1.740721271505113,0.01740721271505113
osi_target_t48h,17,gust_max_next_48h,1.711066061623447,0.01711066061623447
osi_target_t48h,18,min_t2m_next_48h,1.6789288829770272,0.016789288829770273
osi_target_t48h,19,gust_max_next_24h,1.3557750790342538,0.013557750790342538
osi_target_t48h,20,gust_peak4h_mean_next_24h,1.3524101550688188,0.013524101550688188
osi_target_t48h,21,osi_trend_last6h,1.1338776870328626,0.011338776870328627
osi_target_t48h,22,frac_zero_72h,1.1071562442204654,0.011071562442204655
osi_target_t48h,23,gust_mean_next_24h,0.9575706512309108,0.009575706512309108
osi_target_t48h,24,gust_gt30_next_48h,0.9239164890339087,0.009239164890339087
osi_target_t48h,25,mslma_t,0.7570053175837649,0.0075700531758376485
osi_target_t48h,26,pop_density,0.7373141155200875,0.007373141155200875
osi_target_t48h,27,cumul_tp_since_onset,0.7038444259467921,0.007038444259467921
osi_target_t48h,28,pre_event_mean_osi,0.6822157456278761,0.006822157456278761
osi_target_t48h,29,gust_last_obs,0.6552435697254911,0.0065524356972549115
osi_target_t48h,30,storm_onset_mean_osi,0.5965775699891164,0.005965775699891164
osi_target_t48h,31,gust_trend_last6h_obs,0.5935531193384289,0.0059355311933842895
osi_target_t48h,32,pct_developed,0.4954776055344583,0.004954776055344583
osi_target_t48h,33,soil_moist_t,0.45400977911063034,0.004540097791106304
osi_target_t48h,34,blh_t,0.41397189703498166,0.004139718970349817
osi_target_t48h,35,last_N_t,0.39832696882016133,0.003983269688201613
osi_target_t48h,36,gust_peak4h_mean_next_48h,0.3945051909836172,0.003945051909836172
osi_target_t48h,37,gust_max_last6h_obs,0.3835329816080027,0.003835329816080027
osi_target_t48h,38,osi_mean_72h,0.3679896252329184,0.003679896252329184
osi_target_t48h,39,rural_urban_code,0.33458766433396786,0.0033458766433396786
osi_target_t48h,40,t2m_at_t24h,0.3333710530859956,0.0033337105308599555
osi_target_t48h,41,gust_gt30_since_onset,0.3278893329677941,0.003278893329677941
osi_target_t48h,42,gust_x_hso,0.2972184734775037,0.002972184734775037
osi_target_t48h,43,pct_agriculture,0.2622917010649687,0.0026229170106496866
osi_target_t48h,44,sp_t,0.2581560106163604,0.002581560106163604
osi_target_t48h,45,pressure_change_3h,0.2533171045418165,0.0025331710454181647
osi_target_t48h,46,osi_std_72h,0.2489373530181091,0.002489373530181091
osi_target_t48h,47,total_tp_next_24h,0.23379963822639765,0.0023379963822639767
osi_target_t48h,48,R_t_mean_72h,0.22771915042067212,0.002277191504206721
osi_target_t48h,49,gust_gt40_next_24h,0.22214986866070724,0.0022214986866070725
osi_target_t48h,50,pressure_change_6h,0.21534038727861504,0.0021534038727861506
osi_target_t48h,51,wind_speed_max_next_6h,0.21356303961512715,0.0021356303961512714
osi_target_t48h,52,temp_change_6h,0.20101843758783988,0.0020101843758783986
osi_target_t48h,53,dewpoint_c_t,0.1986929175666039,0.001986929175666039
osi_target_t48h,54,gust_max_obs,0.1888024489220978,0.001888024489220978
osi_target_t48h,55,log_customers,0.18860924774164523,0.0018860924774164523
osi_target_t48h,56,pct_water,0.18335199975744937,0.0018335199975744937
osi_target_t48h,57,wind_speed_max_next_48h,0.18278235522305555,0.0018278235522305555
osi_target_t48h,58,N_t_mean_72h,0.17352603700801564,0.0017352603700801564
osi_target_t48h,59,last_P_t,0.16369700272123022,0.0016369700272123023
osi_target_t48h,60,hours_since_peak,0.16193500972394909,0.0016193500972394909
osi_target_t48h,61,last_osi,0.15741188043234314,0.0015741188043234314
osi_target_t48h,62,outage_pct_mean_72h,0.1310275312998221,0.001310275312998221
osi_target_t48h,63,gust_gt40_obs,0.12079300622290318,0.0012079300622290317
osi_target_t48h,64,last_R_t,0.10876085718351224,0.0010876085718351223
osi_target_t48h,65,t2m_at_t1h,0.10795715985177638,0.0010795715985177639
osi_target_t48h,66,storm_phase,0.1045393835587529,0.001045393835587529
osi_target_t48h,67,diffuse_rad_t,0.10296976080322481,0.0010296976080322482
osi_target_t48h,68,gust_mean_obs,0.09179771401394024,0.0009179771401394024
osi_target_t48h,69,soil_gust_x_phase,0.09002284757857734,0.0009002284757857734
osi_target_t48h,70,r2_t,0.08943208582162537,0.0008943208582162537
osi_target_t48h,71,vpd_t,0.08726005379642963,0.0008726005379642963
osi_target_t48h,72,gust_gt40_next_48h,0.08437870180321835,0.0008437870180321835
osi_target_t48h,73,pre_event_max_outage_pct,0.0812217768961817,0.0008122177689618169
osi_target_t48h,74,gust_at_t48h,0.08004398945616362,0.0008004398945616361
osi_target_t48h,75,hour_of_day,0.07898120909209343,0.0007898120909209343
osi_target_t48h,76,tp_at_t48h,0.07814275911213585,0.0007814275911213585
osi_target_t48h,77,wind_sin_t,0.07567203499498898,0.0007567203499498898
osi_target_t48h,78,outage_pct_max_72h,0.06939413388770103,0.0006939413388770103
osi_target_t48h,79,lcc_t,0.06134506456682587,0.0006134506456682586
osi_target_t48h,80,n_utilities,0.06084388203540716,0.0006084388203540716
osi_target_t48h,81,gust_max_next_6h,0.059282237810350566,0.0005928223781035057
osi_target_t48h,82,N_t_max_72h,0.058138317805572014,0.0005813831780557201
osi_target_t48h,83,temp_c_t,0.05787835139102442,0.0005787835139102443
osi_target_t48h,84,tree_canopy_std,0.05182788874944207,0.0005182788874944208
osi_target_t48h,85,hour_cos,0.04991860564542666,0.0004991860564542666
osi_target_t48h,86,wind_speed_max_next_1h,0.04828486593018288,0.00048284865930182876
osi_target_t48h,87,cumul_gust_obs,0.04537858631609434,0.0004537858631609434
osi_target_t48h,88,wind_speed_at_t48h,0.04306265266960612,0.0004306265266960612
osi_target_t48h,89,t2m_at_t6h,0.04197231042810125,0.0004197231042810125
osi_target_t48h,90,sdswrf_t,0.04168049739588116,0.0004168049739588116
osi_target_t48h,91,gust_gt30_obs,0.04167221170912509,0.00041672211709125093
osi_target_t48h,92,R_t_max_72h,0.040208184726043664,0.00040208184726043666
osi_target_t48h,93,wind_speed_at_t6h,0.033264330894490546,0.00033264330894490545
osi_target_t48h,94,gust_peak4h_mean_next_1h,0.03285518505258575,0.0003285518505258575
osi_target_t48h,95,hour_sin,0.03245982866628956,0.0003245982866628956
osi_target_t48h,96,wind_speed_t,0.0322634689578383,0.000322634689578383
osi_target_t48h,97,direct_rad_t,0.02638506575646331,0.0002638506575646331
osi_target_t48h,98,min_t2m_next_1h,0.026139343839662633,0.00026139343839662636
osi_target_t48h,99,osi_max_72h,0.026070692647418525,0.0002607069264741852
osi_target_t48h,100,t2m_t,0.02588719234723067,0.0002588719234723067
osi_target_t48h,101,gust_at_t24h,0.023022701141153908,0.0002302270114115391
osi_target_t48h,102,d2m_t,0.02125556760679263,0.0002125556760679263
osi_target_t48h,103,gust_change_3h,0.0209853918751331,0.000209853918751331
osi_target_t48h,104,gust_t,0.020175947937982237,0.00020175947937982235
osi_target_t48h,105,hcc_t,0.020062546851666724,0.00020062546851666723
osi_target_t48h,106,gust_mean_next_6h,0.01974135319075982,0.0001974135319075982
osi_target_t48h,107,wind_speed_at_t24h,0.018555512493603092,0.00018555512493603093
osi_target_t48h,108,gust_at_t1h,0.016883633990767647,0.00016883633990767648
osi_target_t48h,109,gust_at_t6h,0.01646932350939779,0.00016469323509397789
osi_target_t48h,110,gust_mean_next_1h,0.011902404986309944,0.00011902404986309944
osi_target_t48h,111,gust_max_next_1h,0.010800048675934667,0.00010800048675934667
osi_target_t48h,112,wind_cos_t,0.009735632243337402,9.735632243337402e-05
osi_target_t48h,113,soil_moist_x_gust,0.00896333398668541,8.963333986685409e-05
osi_target_t48h,114,gust_x_phase,0.007982751238758506,7.982751238758506e-05
osi_target_t48h,115,days_since_onset,0.00745831134279937,7.45831134279937e-05
osi_target_t48h,116,et0_t,0.006777836088164165,6.777836088164166e-05
osi_target_t48h,117,gust_gt30_next_6h,0.006712807467970562,6.712807467970561e-05
osi_target_t48h,118,wind_change_1h,0.0061005851055617585,6.1005851055617583e-05
osi_target_t48h,119,gust_peak4h_mean_next_6h,0.004489406341575178,4.489406341575178e-05
osi_target_t48h,120,is_metro,0.0030768980112652585,3.0768980112652585e-05
osi_target_t48h,121,wind_speed_at_t1h,0.0021496683148837306,2.1496683148837306e-05
osi_target_t48h,122,tp_at_t24h,0.0015858629055654151,1.585862905565415e-05
osi_target_t48h,123,gust_change_1h,0.0014929043525028828,1.4929043525028827e-05
osi_target_t48h,124,is_snowing,0.0014565713850837859,1.4565713850837859e-05
osi_target_t48h,125,gust_gt40_next_6h,0.0011986636829329593,1.1986636829329593e-05
osi_target_t48h,126,tcc_t,0.0011954085318610112,1.1954085318610112e-05
osi_target_t48h,127,total_tp_next_6h,0.0010165853282981872,1.0165853282981871e-05
osi_target_t48h,128,mcc_t,0.0008328398666974701,8.328398666974701e-06
osi_target_t48h,129,gust_exceed30_x_hso,0.0007897891866286491,7.89789186628649e-06
osi_target_t48h,130,gust_exceed_30,0.0007400786404692121,7.4007864046921205e-06
osi_target_t48h,131,gust_gt30_next_1h,0.0007139319461658729,7.139319461658729e-06
osi_target_t48h,132,sdwe_t,0.0004665121858790273,4.665121858790273e-06
osi_target_t48h,133,tp_at_t1h,0.00011358259465404338,1.1358259465404338e-06
osi_target_t48h,134,tp_t,0.0,0.0
osi_target_t48h,135,csnow_t,0.0,0.0
osi_target_t48h,136,icing_risk_t,0.0,0.0
osi_target_t48h,137,tp_at_t6h,0.0,0.0
osi_target_t48h,138,gust_gt40_next_1h,0.0,0.0
osi_target_t48h,139,total_tp_next_1h,0.0,0.0
osi_target_t48h,140,is_worsening,0.0,0.0
osi_target_t48h,141,rain_t,0.0,0.0
