split_seed,horizon,model,fipsCode,countyName,fold,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions,fraction_of_total_sse_reduction
42,osi_target_t01h,v18_rule,42119,Union County,4,143,0.0033608403045536565,0.0016123218938203536,0.001615220400037861,0.0014911488869946952,0.0033608403045536565,0.0016123218938203536,0.001615220400037861,0.0014911488869946952,0.0,0.0,0.0,0,0.0
42,osi_target_t01h,v18_rule,42103,Pike County,0,143,0.0029681338424333145,0.001623434233930307,0.001259804046443507,-0.0003278621573206155,0.0029681338424333145,0.001623434233930307,0.001259804046443507,-0.0003278621573206155,0.0,0.0,0.0,0,0.0
42,osi_target_t01h,v18_rule,42109,Snyder County,2,143,0.006039154458943046,0.0013656784835454302,0.005215408280792949,-0.0006929316771881292,0.006039154458943046,0.0013656784835454302,0.005215408280792949,-0.0006929316771881292,0.0,0.0,0.0,0,0.0
42,osi_target_t01h,v18_rule,42115,Susquehanna County,3,143,0.004229663238276146,0.0020064094114573884,0.0025582773086191258,-0.0009254086969185683,0.004229663238276146,0.0020064094114573884,0.0025582773086191258,-0.0009254086969185683,0.0,0.0,0.0,0,0.0
42,osi_target_t01h,v18_rule,42125,Washington County,4,143,0.0159403963166085,0.008319032968027825,0.03633576156646805,0.007820369174600002,0.0159403963166085,0.008319032968027825,0.03633576156646805,0.007820369174600002,0.0,0.0,0.0,0,0.0
42,osi_target_t01h,v18_rule,42095,Northampton County,0,143,0.003417549551010371,0.0016914260991864219,0.0016701892255064,-0.0010486992947083618,0.003417549551010371,0.0016914260991864219,0.0016701892255064,-0.0010486992947083618,0.0,0.0,0.0,0,0.0
42,osi_target_t01h,v18_rule,42101,Philadelphia County,0,143,0.004341062732546365,0.0021464309776939965,0.0026948100676501175,0.002047130278393298,0.004341062732546365,0.0021464309776939965,0.0026948100676501175,0.002047130278393298,0.0,0.0,0.0,0,0.0
42,osi_target_t01h,v18_rule,42091,Montgomery County,1,143,0.0033022312171111803,0.001473533627267145,0.0015593765346106929,-0.0012485974961246513,0.0033022312171111803,0.001473533627267145,0.0015593765346106929,-0.0012485974961246513,0.0,0.0,0.0,0,0.0
42,osi_target_t01h,v18_rule,54019,Fayette County,2,143,0.005710538121996114,0.0029095181535768134,0.0046632651269162394,-0.0017856499264755563,0.005710538121996114,0.0029095181535768134,0.0046632651269162394,-0.0017856499264755563,0.0,0.0,0.0,0,0.0
42,osi_target_t01h,v18_rule,42127,Wayne County,3,143,0.0024524068771650817,0.001246874339195835,0.000860044827236822,-0.0004743152913322921,0.0024524068771650817,0.001246874339195835,0.000860044827236822,-0.0004743152913322921,0.0,0.0,0.0,0,0.0
42,osi_target_t01h,v18_rule,42121,Venango County,1,143,0.022392841955259195,0.008752280299222669,0.07170583002914996,-0.0069879840138051584,0.022392841955259195,0.008752280299222669,0.07170583002914996,-0.0069879840138051584,0.0,0.0,0.0,0,0.0
42,osi_target_t01h,v18_rule,42129,Westmoreland County,3,143,0.005700992733408201,0.0028306797277763774,0.004647688494931354,-0.0027164471513793672,0.005700992733408201,0.0028306797277763774,0.004647688494931354,-0.0027164471513793672,0.0,0.0,0.0,0,0.0
42,osi_target_t01h,v18_rule,54007,Braxton County,4,143,0.02363440232221156,0.012187202706064975,0.07987765115732676,-0.010850373272740991,0.02363440232221156,0.012187202706064975,0.07987765115732676,-0.010850373272740991,0.0,0.0,0.0,0,0.0
42,osi_target_t01h,v18_rule,54009,Brooke County,0,143,0.022918928129630513,0.011256340543266727,0.07511464912539714,-0.0031805756866086204,0.022918928129630513,0.011256340543266727,0.07511464912539714,-0.0031805756866086204,0.0,0.0,0.0,0,0.0
42,osi_target_t01h,v18_rule,42133,York County,3,143,0.002529379846608246,0.0010087711584491575,0.0009148800244051974,0.0005431093473717025,0.002529379846608246,0.0010087711584491575,0.0009148800244051974,0.0005431093473717025,0.0,0.0,0.0,0,0.0
42,osi_target_t01h,v18_rule,42131,Wyoming County,3,143,0.01573563462776582,0.0035037636353800407,0.035408258190811615,-0.003176502044045787,0.01573563462776582,0.0035037636353800407,0.035408258190811615,-0.003176502044045787,0.0,0.0,0.0,0,0.0
42,osi_target_t01h,v18_rule,54029,Hancock County,4,143,0.011976000471279146,0.006261266893753726,0.020509715982195205,0.004428990168389409,0.011976000471279146,0.006261266893753726,0.020509715982195205,0.004428990168389409,0.0,0.0,0.0,0,0.0
42,osi_target_t01h,v18_rule,54015,Clay County,2,143,0.05007024721654765,0.0264978276678463,0.35850524085464636,-0.023972505950862068,0.05007024721654765,0.0264978276678463,0.35850524085464636,-0.023972505950862068,0.0,0.0,0.0,0,0.0
42,osi_target_t01h,v18_rule,54027,Hampshire County,4,143,0.0023157965190360574,0.001495631048876765,0.0007668966330138716,0.001358139724941601,0.0023157965190360574,0.001495631048876765,0.0007668966330138716,0.001358139724941601,0.0,0.0,0.0,0,0.0
42,osi_target_t01h,v18_rule,54025,Greenbrier County,0,143,0.0016258466203519838,0.0008537023252842682,0.0003780029443061254,0.0007231953081006528,0.0016258466203519838,0.0008537023252842682,0.0003780029443061254,0.0007231953081006528,0.0,0.0,0.0,0,0.0
42,osi_target_t01h,v18_rule,54033,Harrison County,4,143,0.0034954584933461035,0.002041418035769872,0.0017472069012548737,0.0009603132038291527,0.0034954584933461035,0.002041418035769872,0.0017472069012548737,0.0009603132038291527,0.0,0.0,0.0,0,0.0
42,osi_target_t01h,v18_rule,54031,Hardy County,4,143,0.0020291594163731083,0.001345555401813714,0.0005888007749989583,0.0010971965081639577,0.0020291594163731083,0.001345555401813714,0.0005888007749989583,0.0010971965081639577,0.0,0.0,0.0,0,0.0
42,osi_target_t01h,v18_rule,54041,Lewis County,4,143,0.014285282976354332,0.003309341252951151,0.0291819112891762,-0.0026360190953831366,0.014285282976354332,0.003309341252951151,0.0291819112891762,-0.0026360190953831366,0.0,0.0,0.0,0,0.0
42,osi_target_t01h,v18_rule,54039,Kanawha County,3,143,0.0029531675699172154,0.0016946538611652799,0.0012471314135295373,0.0008673451181056054,0.0029531675699172154,0.0016946538611652799,0.0012471314135295373,0.0008673451181056054,0.0,0.0,0.0,0,0.0
42,osi_target_t01h,v18_rule,54103,Wetzel County,3,143,0.0117620143839702,0.00811980444112289,0.019783332478727232,0.006590487427942702,0.0117620143839702,0.00811980444112289,0.019783332478727232,0.006590487427942702,0.0,0.0,0.0,0,0.0
42,osi_target_t01h,v18_rule,54105,Wirt County,2,143,0.006176705928420044,0.0029660906173189635,0.005455692546043642,0.002082326346764197,0.006176705928420044,0.0029660906173189635,0.005455692546043642,0.002082326346764197,0.0,0.0,0.0,0,0.0
42,osi_target_t01h,v18_rule,54099,Wayne County,1,143,0.009452481295070859,0.0075498383777279805,0.012776964576614017,0.007518414692127066,0.009452481295070859,0.0075498383777279805,0.012776964576614017,0.007518414692127066,0.0,0.0,0.0,0,0.0
42,osi_target_t01h,v18_rule,54101,Webster County,1,143,0.005806427975730203,0.003972748955525394,0.004821188634739955,0.0032864599807621614,0.005806427975730203,0.003972748955525394,0.004821188634739955,0.0032864599807621614,0.0,0.0,0.0,0,0.0
42,osi_target_t01h,v18_rule,54107,Wood County,3,143,0.0013617950735498822,0.0008308836510336043,0.00026519147259529625,0.000608506028655982,0.0013617950735498822,0.0008308836510336043,0.00026519147259529625,0.000608506028655982,0.0,0.0,0.0,0,0.0
42,osi_target_t01h,v18_rule,54089,Summers County,1,143,0.0020268872647763608,0.0014761285425496141,0.0005874828937281014,0.0014565481229691945,0.0020268872647763608,0.0014761285425496141,0.0005874828937281014,0.0014565481229691945,0.0,0.0,0.0,0,0.0
42,osi_target_t01h,v18_rule,54055,Mercer County,0,143,0.0021387421815006994,0.0010722847527168296,0.0006541131910070431,0.00014699177210107973,0.0021387421815006994,0.0010722847527168296,0.0006541131910070431,0.00014699177210107973,0.0,0.0,0.0,0,0.0
42,osi_target_t01h,v18_rule,54057,Mineral County,0,143,0.0016786928248153602,0.001012793055086291,0.00040297537281238,0.0003631349800536646,0.0016786928248153602,0.001012793055086291,0.00040297537281238,0.0003631349800536646,0.0,0.0,0.0,0,0.0
42,osi_target_t01h,v18_rule,54059,Mingo County,1,143,0.014026611427231833,0.008621463410457811,0.028134653422668743,0.00012025562810044564,0.014026611427231833,0.008621463410457811,0.028134653422668743,0.00012025562810044564,0.0,0.0,0.0,0,0.0
42,osi_target_t01h,v18_rule,54063,Monroe County,2,143,0.0017813351189990359,0.0010066484013130208,0.00045376113728364117,0.0005823518261252512,0.0017813351189990359,0.0010066484013130208,0.00045376113728364117,0.0005823518261252512,0.0,0.0,0.0,0,0.0
42,osi_target_t01h,v18_rule,54067,Nicholas County,3,143,0.005089105117655852,0.0021474820013889025,0.0037035556984927904,-0.0007015939290417951,0.005089105117655852,0.0021474820013889025,0.0037035556984927904,-0.0007015939290417951,0.0,0.0,0.0,0,0.0
42,osi_target_t01h,v18_rule,54069,Ohio County,3,143,0.008179273210236308,0.0053360103272217015,0.009566772965419579,0.003838616319081607,0.008179273210236308,0.0053360103272217015,0.009566772965419579,0.003838616319081607,0.0,0.0,0.0,0,0.0
42,osi_target_t01h,v18_rule,54071,Pendleton County,0,143,0.006433592403427043,0.0043147604141779835,0.005918928903521083,0.004297977197394767,0.006433592403427043,0.0043147604141779835,0.005918928903521083,0.004297977197394767,0.0,0.0,0.0,0,0.0
42,osi_target_t01h,v18_rule,54073,Pleasants County,2,143,0.005663628264487243,0.0036019700802468286,0.004586965971916726,0.0025588177357762565,0.005663628264487243,0.0036019700802468286,0.004586965971916726,0.0025588177357762565,0.0,0.0,0.0,0,0.0
42,osi_target_t01h,v18_rule,54075,Pocahontas County,4,143,0.0034277248638586804,0.0022326472668881977,0.0016801495771510463,0.0018098913297311338,0.0034277248638586804,0.0022326472668881977,0.0016801495771510463,0.0018098913297311338,0.0,0.0,0.0,0,0.0
42,osi_target_t01h,v18_rule,54077,Preston County,0,143,0.004215197552441265,0.0019250024940473823,0.0025408083280732767,8.774821859438459e-07,0.004215197552441265,0.0019250024940473823,0.0025408083280732767,8.774821859438459e-07,0.0,0.0,0.0,0,0.0
42,osi_target_t01h,v18_rule,54109,Wyoming County,3,143,0.00986670606921546,0.006136752871100689,0.013921320077849925,0.006131158465506283,0.00986670606921546,0.006136752871100689,0.013921320077849925,0.006131158465506283,0.0,0.0,0.0,0,0.0
42,osi_target_t01h,v18_rule,54093,Tucker County,2,143,0.005085780200750744,0.0038002932479414423,0.0036987179157998043,0.0036984260574323773,0.005085780200750744,0.0038002932479414423,0.0036987179157998043,0.0036984260574323773,0.0,0.0,0.0,0,0.0
42,osi_target_t01h,v18_rule,54091,Taylor County,1,143,0.0075594934720693875,0.0048798275410254135,0.008171869642259135,0.004863044324242197,0.0075594934720693875,0.0048798275410254135,0.008171869642259135,0.004863044324242197,0.0,0.0,0.0,0,0.0
42,osi_target_t01h,v18_rule,18177,Wayne County,1,143,0.0019057416954028302,0.0010458482143670686,0.0005193547515723501,0.0008947992633181178,0.0019057612147209853,0.0010458635400215533,0.0005193653904774772,0.0008948145889726024,1.951931815507603e-08,0.0010242373456037512,-1.0638905127095116e-08,1,-4.642726477027809e-07
42,osi_target_t01h,v18_rule,54037,Jefferson County,1,143,0.0032304401917725473,0.0014335201466166428,0.0014923113680645817,0.0004679397090018896,0.0032314121963964546,0.0014360861855970885,0.0014932095439718254,0.0004705057479823354,9.720046239072855e-07,0.030088921825055515,-8.981759072436771e-07,1,-3.919562225410389e-05
42,osi_target_t01h,v18_rule,42047,Elk County,4,143,0.013488220855674733,0.005094786986846135,0.026016290564758612,-0.001999318826419512,0.013488494204147761,0.005095124872918397,0.026017345053031868,-0.001998980940347251,2.7334847302849796e-07,0.0020265717469492017,-1.0544882732554939e-06,1,-4.6016959146390615e-05
42,osi_target_t01h,v18_rule,39085,Lake County,2,143,0.0022665992940260715,0.00120607575298378,0.0007346585474341664,-0.000728979386744155,0.002268304779943973,0.0012109217215991066,0.0007357645401844848,-0.0007241334181288285,1.7054859179016849e-06,0.07524426229181813,-1.1059927503184177e-06,1,-4.826457012222793e-05
42,osi_target_t01h,v18_rule,39155,Trumbull County,1,143,0.004208311207060445,0.0014431550783266702,0.0025325132998122875,-0.0005369366790387793,0.004209475734807031,0.001444524390049508,0.0025339150925558747,-0.0005355673673159416,1.1645277465856946e-06,0.02767209194585174,-1.4017927435871873e-06,1,-6.117302681253154e-05
42,osi_target_t01h,v18_rule,39063,Hancock County,0,143,0.002293788732376993,0.001425750240299185,0.0007523897450754904,0.0013712047857537307,0.0022983729249459865,0.0014361348099976533,0.000755400088603842,0.0013815893554521986,4.5841925689934886e-06,0.19985243210445258,-3.010343528351612e-06,1,-0.00013136879629119743
42,osi_target_t01h,v18_rule,39163,Vinton County,2,143,0.003098672475940141,0.001952313061542313,0.0013730532691803073,0.0007807741728405581,0.0031034745114506945,0.001958761254238478,0.00137731222818105,0.0007872223655367235,4.80203551055363e-06,0.1549707349789209,-4.258959000742572e-06,1,-0.00018585729904635758
42,osi_target_t01h,v18_rule,42049,Erie County,0,143,0.007940562076753956,0.004323481388432523,0.009016511231553984,-0.0024643505434639975,0.007942690232202117,0.004327517520287234,0.009021344921834807,-0.002460314411609287,2.1281554481618337e-06,0.02680106808046201,-4.833690280823047e-06,1,-0.0002109380766200765
42,osi_target_t01h,v18_rule,18131,Pulaski County,4,143,0.017574032594450655,0.004470425342214035,0.044165066893206414,-0.003023015588847329,0.017575016910751317,0.0044812873675965075,0.04417001437608685,-0.0029877960498182407,9.843163006617583e-07,0.005600970041297337,-4.947482880435228e-06,2,-0.00021590388756394707
42,osi_target_t01h,v18_rule,42061,Huntingdon County,2,143,0.001968892589543141,0.0010009289942887795,0.0005543449381695791,0.0007674317078599173,0.0019861462251857843,0.0010175784131738234,0.0005641030863782228,0.0007840811267449615,1.725363564264318e-05,0.8763116756230316,-9.75814820864361e-06,2,-0.00042583717510225836
42,osi_target_t01h,v18_rule,42083,McKean County,2,143,0.004384243607265554,0.0033158347923347444,0.002748687657122389,0.0021815547749750707,0.004394096307568648,0.003322563852774831,0.0027610557775069452,0.002188283835415157,9.852700303093591e-06,0.22472976380156773,-1.236812038455607e-05,1,-0.0005397341107423192
42,osi_target_t01h,v18_rule,18121,Parke County,1,143,0.023976366948325653,0.008517743282229559,0.08220586260182908,-0.005884603781551461,0.023978605828292362,0.008527019064620264,0.08222121585801215,-0.005875327999160756,2.2388799667087678e-06,0.009337861618208265,-1.5353256183070485e-05,1,-0.0006700028634355823
42,osi_target_t01h,v18_rule,18013,Brown County,1,143,0.02903644457539684,0.013504842920406553,0.12056546124195322,-0.008268995810901089,0.029040645430954554,0.013527973143652507,0.12060034944763828,-0.008245865587655131,4.200855557714295e-06,0.014467527340711328,-3.488820568506301e-05,1,-0.0015224912181753872
20260917,osi_target_t01h,v18_rule,39117,Morrow County,4,143,0.052351514015340675,0.020577272923198345,0.3919173858168728,-0.018087446050433435,0.050715804600786875,0.0202421295734124,0.36780927559164295,-0.01775230270064749,-0.0016357094145538,-3.124473943722972,0.02410811022522985,2,0.9974829035395565
20260917,osi_target_t01h,v18_rule,39161,Van Wert County,4,143,0.0067207704374533245,0.003612840039746597,0.006459132004031356,-0.0011396040306410986,0.006679063005510063,0.0035983915573000553,0.0063792132163149546,-0.0011251555481945565,-4.170743194326174e-05,-0.6205751607112786,7.991878771640166e-05,1,0.0033066724713781553
20260917,osi_target_t01h,v18_rule,54023,Grant County,4,143,0.0009681626231350128,0.0004812802323082451,0.00013403945767150065,0.0003004809865889005,0.0009225641796241139,0.00045895652918192387,0.00012171082717014854,0.0003274879977133923,-4.55984435108989e-05,-4.70979176651608,1.2328630501352118e-05,1,0.0005101021205836885
20260917,osi_target_t01h,v18_rule,42083,McKean County,2,143,0.0034551495047826825,0.0020275595868066176,0.0017071423083572024,-2.336561373596758e-05,0.003444853080695652,0.002005639460932492,0.0016969828229037004,-1.4454878618416893e-06,-1.02964240870306e-05,-0.2980022737881005,1.0159485453502086e-05,3,0.0004203528586003273
20260917,osi_target_t01h,v18_rule,42061,Huntingdon County,0,143,0.0017147384765547234,0.0009590120095048813,0.0004204669101457416,0.0007818280717645928,0.001696628443579137,0.0009389452094470497,0.00041163237480533227,0.0008040081383348905,-1.8110032975586455e-05,-1.0561396518012134,8.834535340409308e-06,3,0.0003655325067143575
20260917,osi_target_t01h,v18_rule,39113,Montgomery County,2,143,0.0012700320331042359,0.0007223921096378117,0.00023065633521085566,-0.0006551561674113411,0.0012539814843863114,0.0007130827733053437,0.00022486314753526865,-0.0006458468310788732,-1.605054871792449e-05,-1.2637908572032952,5.793187675587016e-06,1,0.00023969550534685334
20260917,osi_target_t01h,v18_rule,18131,Pulaski County,0,143,0.017731889052878022,0.004058709963187861,0.04496204418185128,-0.003606076367357613,0.017730834207560324,0.004044749389225856,0.04495669488252677,-0.003587338439993127,-1.0548453176981165e-06,-0.005948860352966712,5.349299324504397e-06,1,0.00022132944358802233
20260917,osi_target_t01h,v18_rule,39131,Pike County,2,143,0.005626915602886404,0.0021262429340764464,0.004527691625886924,-0.0015517437715729034,0.005624845073451543,0.0021173298052076426,0.00452436014034749,-0.0015428306427040996,-2.0705294348603853e-06,-0.03679688093772837,3.331485539433826e-06,3,0.00013784157438838886
20260917,osi_target_t01h,v18_rule,39141,Ross County,0,143,0.0026387069801827655,0.0016281616751286892,0.0009956767573989307,0.0014967961633053127,0.0026347320003693446,0.0016187523753962633,0.0009926792180691454,0.0015062054630377384,-3.974979813420841e-06,-0.15064119825632938,2.9975393297852846e-06,1,0.00012402441361907847
20260917,osi_target_t01h,v18_rule,42013,Blair County,0,143,0.0014831041318546926,0.001005695469436798,0.000314542494827198,0.0006747785437154199,0.0014762763982057107,0.0010035806598140537,0.0003116530565575894,0.0006768933533381642,-6.8277336489818916e-06,-0.46036778553394386,2.8894382696085987e-06,1,0.00011955168811826759
20260917,osi_target_t01h,v18_rule,18141,St. Joseph County,4,143,0.0013954921216484417,0.0008725218249928428,0.0002784779514063503,0.0004185580754411072,0.001389670481439786,0.0008703739994686862,0.0002761593187188673,0.0004207059009652638,-5.821640208655658e-06,-0.41717470979190097,2.3186326874829848e-06,1,9.593437410667895e-05
20260917,osi_target_t01h,v18_rule,39027,Clinton County,4,143,0.0014373757302526327,0.0007191022013759277,0.0002954450055584584,0.00026318170545498206,0.0014323350526758204,0.0007137193359112129,0.0002933764695467098,0.00028848760347169485,-5.040677576812359e-06,-0.3506861477288514,2.068536011748585e-06,3,8.558652203754144e-05
20260917,osi_target_t01h,v18_rule,54037,Jefferson County,1,143,0.0031367885569917016,0.0011634557089171577,0.001407040270532194,9.953892766913391e-05,0.0031351038869812777,0.001156103350026563,0.0014055293226496117,0.00011875999535196554,-1.6846700104239387e-06,-0.05370683996754888,1.5109478825822437e-06,2,6.25160855386255e-05
20260917,osi_target_t01h,v18_rule,42041,Cumberland County,3,143,0.0024433191691532255,0.0012374186977894158,0.0008536826244162799,0.00108092400000035,0.00244247150507148,0.001233352615033846,0.0008530903885913182,0.0010880467284335913,-8.476640817453238e-07,-0.03469313761570447,5.922358249616606e-07,1,2.450399905856866e-05
20260917,osi_target_t01h,v18_rule,42035,Clinton County,4,143,0.00548872254175196,0.003483061301905633,0.004308028745068062,0.001589634423225671,0.00548860466273552,0.003481709418173495,0.0043078437035637,0.001590986306957809,-1.1787901643949689e-07,-0.0021476585041924068,1.8504150436221556e-07,1,7.656167792587339e-06
20260917,osi_target_t01h,v18_rule,42055,Franklin County,4,143,0.0010693485938430682,0.0005202942776653189,0.00016352141736704302,0.00033137765484872917,0.0010692820223824006,0.0005199673864976188,0.0001635010582047981,0.0003317567683363999,-6.657146066758705e-08,-0.006225421817629417,2.0359162244910824e-08,2,8.423686502160476e-07
20260917,osi_target_t01h,v18_rule,39063,Hancock County,1,143,0.0023548205926813403,0.001388467477366107,0.000792960743391402,0.0013271499417925163,0.0023547963851817504,0.0013883476290179394,0.0007929444402401005,0.0013272697901406838,-2.4207499589937176e-08,-0.001027997617530918,1.630315130151435e-08,1,6.745495414261234e-07
20260917,osi_target_t01h,v18_rule,18065,Henry County,3,143,0.0024191026174857633,0.0009390434062135631,0.0008368442187714854,-0.0001856448880712326,0.0024191026174857633,0.0009390434062135631,0.0008368442187714854,-0.0001856448880712326,0.0,0.0,0.0,0,0.0
20260917,osi_target_t01h,v18_rule,18061,Harrison County,3,143,0.003862976622196802,0.0015321157822257541,0.002133930138860379,-0.0005934162132216731,0.003862976622196802,0.0015321157822257541,0.002133930138860379,-0.0005934162132216731,0.0,0.0,0.0,0,0.0
20260917,osi_target_t01h,v18_rule,18113,Noble County,4,143,0.0009249894179427588,0.0005133137174759915,0.00012235157553276997,0.00016167960140721385,0.0009249894179427588,0.0005133137174759915,0.00012235157553276997,0.00016167960140721385,0.0,0.0,0.0,0,0.0
20260917,osi_target_t01h,v18_rule,18099,Marshall County,0,143,0.00876660241576836,0.002605308408371352,0.010990024462010257,-0.0017082944045910921,0.00876660241576836,0.002605308408371352,0.010990024462010257,-0.0017082944045910921,0.0,0.0,0.0,0,0.0
20260917,osi_target_t01h,v18_rule,18073,Jasper County,3,143,0.0037809979380576124,0.002072235144166359,0.002044320193286216,0.001889546928305262,0.0037809979380576124,0.002072235144166359,0.002044320193286216,0.001889546928305262,0.0,0.0,0.0,0,0.0
20260917,osi_target_t01h,v18_rule,18067,Howard County,3,143,0.0017332932675116995,0.0006433275554784047,0.00042961569382179787,0.00017253172586399306,0.0017332932675116995,0.0006433275554784047,0.00042961569382179787,0.00017253172586399306,0.0,0.0,0.0,0,0.0
20260917,osi_target_t01h,v18_rule,18083,Knox County,2,143,0.0015939532845198974,0.0006999128473304373,0.0003633182514721429,0.0005755028525248802,0.0015939532845198974,0.0006999128473304373,0.0003633182514721429,0.0005755028525248802,0.0,0.0,0.0,0,0.0
20260917,osi_target_t01h,v18_rule,18085,Kosciusko County,1,143,0.002528599286900708,0.0018474714650236629,0.0009143154525812118,0.001371736696719757,0.002528599286900708,0.0018474714650236629,0.0009143154525812118,0.001371736696719757,0.0,0.0,0.0,0,0.0
20260917,osi_target_t01h,v18_rule,18087,LaGrange County,3,143,0.0013818126389492826,0.001062592463045443,0.0002730450821898772,0.0009653471801706551,0.0013818126389492826,0.001062592463045443,0.0002730450821898772,0.0009653471801706551,0.0,0.0,0.0,0,0.0
20260917,osi_target_t01h,v18_rule,18089,Lake County,0,143,0.0023954653629179455,0.0013777115754630613,0.0008205703656063635,0.00030949701298199026,0.0023954653629179455,0.0013777115754630613,0.0008205703656063635,0.00030949701298199026,0.0,0.0,0.0,0,0.0
20260917,osi_target_t01h,v18_rule,18093,Lawrence County,3,143,0.00756888070132324,0.00242679621489176,0.008192177575133464,-0.001812063313096976,0.00756888070132324,0.00242679621489176,0.008192177575133464,-0.001812063313096976,0.0,0.0,0.0,0,0.0
20260917,osi_target_t01h,v18_rule,18095,Madison County,3,143,0.001455176538876885,0.0007661322903034182,0.00030280804257957263,0.0001085682351435691,0.001455176538876885,0.0007661322903034182,0.00030280804257957263,0.0001085682351435691,0.0,0.0,0.0,0,0.0
20260917,osi_target_t01h,v18_rule,18097,Marion County,4,143,0.0007077787924595789,0.00031502175130715865,7.163596712494217e-05,8.188026089104905e-05,0.0007077787924595789,0.00031502175130715865,7.163596712494217e-05,8.188026089104905e-05,0.0,0.0,0.0,0,0.0
20260917,osi_target_t01h,v18_rule,18077,Jefferson County,2,143,0.005362600349372933,0.0015653382724871467,0.0041123199985145424,-0.0012889698432653198,0.005362600349372933,0.0015653382724871467,0.0041123199985145424,-0.0012889698432653198,0.0,0.0,0.0,0,0.0
20260917,osi_target_t01h,v18_rule,18125,Pike County,0,143,0.003259256551224076,0.001140487570969858,0.0015190537171376791,0.0010521029254016768,0.003259256551224076,0.001140487570969858,0.0015190537171376791,0.0010521029254016768,0.0,0.0,0.0,0,0.0
20260917,osi_target_t01h,v18_rule,18117,Orange County,4,143,0.012725005559506758,0.003458384841197653,0.023155384607995343,-0.0032858484783994803,0.012725005559506758,0.003458384841197653,0.023155384607995343,-0.0032858484783994803,0.0,0.0,0.0,0,0.0
20260917,osi_target_t01h,v18_rule,18103,Miami County,3,143,0.004021819506026347,0.0024068408081831007,0.0023130295958847234,0.0023648827662250587,0.004021819506026347,0.0024068408081831007,0.0023130295958847234,0.0023648827662250587,0.0,0.0,0.0,0,0.0
20260917,osi_target_t01h,v18_rule,18101,Martin County,0,143,0.0034270374726321708,0.0017493188354503007,0.0016794757749519888,0.0004346340700483624,0.0034270374726321708,0.0017493188354503007,0.0016794757749519888,0.0004346340700483624,0.0,0.0,0.0,0,0.0
20260917,osi_target_t01h,v18_rule,18069,Huntington County,0,143,0.0011155018663407922,0.0006441833853234409,0.00017794125117480002,-3.865985215760374e-06,0.0011155018663407922,0.0006441833853234409,0.00017794125117480002,-3.865985215760374e-06,0.0,0.0,0.0,0,0.0
20260917,osi_target_t01h,v18_rule,18071,Jackson County,3,143,0.004700213729339056,0.0018384734720983287,0.003159157301509832,0.001814697248322105,0.004700213729339056,0.0018384734720983287,0.003159157301509832,0.001814697248322105,0.0,0.0,0.0,0,0.0
20260917,osi_target_t01h,v18_rule,18023,Clinton County,1,143,0.0015555204857432283,0.0006192945742185096,0.0003460090893640594,0.0005480737468273128,0.0015555204857432283,0.0006192945742185096,0.0003460090893640594,0.0005480737468273128,0.0,0.0,0.0,0,0.0
20260917,osi_target_t01h,v18_rule,18009,Blackford County,3,143,0.005801130533945502,0.0037707618103164147,0.0048123955124781,0.0021580036289060617,0.005801130533945502,0.0037707618103164147,0.0048123955124781,0.0021580036289060617,0.0,0.0,0.0,0,0.0
20260917,osi_target_t01h,v18_rule,18043,Floyd County,4,143,0.0018248891421507106,0.0007391098335126713,0.0004762215145029566,0.0003374841069599329,0.0018248891421507106,0.0007391098335126713,0.0004762215145029566,0.0003374841069599329,0.0,0.0,0.0,0,0.0
20260917,osi_target_t01h,v18_rule,18037,Dubois County,4,143,0.0025271583978043817,0.0009475092766594194,0.0009132737281658291,0.0005572478213292228,0.0025271583978043817,0.0009475092766594194,0.0009132737281658291,0.0005572478213292228,0.0,0.0,0.0,0,0.0
20260917,osi_target_t01h,v18_rule,18039,Elkhart County,2,143,0.0010839669179440036,0.0006941030066619459,0.00016802275192517418,0.0005740691412726208,0.0010839669179440036,0.0006941030066619459,0.00016802275192517418,0.0005740691412726208,0.0,0.0,0.0,0,0.0
20260917,osi_target_t01h,v18_rule,18041,Fayette County,1,143,0.005548726536290039,0.002076984309013253,0.004402736362957682,-0.0020503198369617123,0.005548726536290039,0.002076984309013253,0.004402736362957682,-0.0020503198369617123,0.0,0.0,0.0,0,0.0
20260917,osi_target_t01h,v18_rule,18029,Dearborn County,3,143,0.0015818165808879736,0.00044076748163143016,0.000357806548466813,-0.00012306605032730324,0.0015818165808879736,0.00044076748163143016,0.000357806548466813,-0.00012306605032730324,0.0,0.0,0.0,0,0.0
20260917,osi_target_t01h,v18_rule,18027,Daviess County,4,143,0.0019708990362174695,0.000692807024743305,0.0005554753505677019,0.00042923559864615064,0.0019708990362174695,0.000692807024743305,0.0005554753505677019,0.00042923559864615064,0.0,0.0,0.0,0,0.0
20260917,osi_target_t01h,v18_rule,18033,DeKalb County,4,143,0.003403888046829305,0.0014764910015856458,0.0016568628984546811,-0.0007217892016360046,0.003403888046829305,0.0014764910015856458,0.0016568628984546811,-0.0007217892016360046,0.0,0.0,0.0,0,0.0
