split_seed,horizon,model,fipsCode,countyName,fold,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions
20260917,osi_target_t01h,C1_component_osi,18097,Marion County,4,143,0.0007474553310895652,0.00032806470044157663,7.989259449231224e-05,8.975220725437943e-05,0.0007474553310895652,0.00032806470044157663,7.989259449231224e-05,8.975220725437943e-05,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,18099,Marshall County,0,143,0.008790839581686274,0.0025949719315504645,0.011050877058784722,-0.0018510226792937767,0.008790839581686274,0.0025949719315504645,0.011050877058784722,-0.0018510226792937767,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,18101,Martin County,0,143,0.003215550558984453,0.001756910493066241,0.0014785864518260879,0.0011260728856440322,0.003215550558984453,0.001756910493066241,0.0014785864518260879,0.0011260728856440322,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,18103,Miami County,3,143,0.004129681398791864,0.0026178945460288284,0.0024387603891404355,0.0025759365040707864,0.004129681398791864,0.0026178945460288284,0.0024387603891404355,0.0025759365040707864,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,18105,Monroe County,1,143,0.0019510025787809891,0.0006840456548897085,0.00054431678192464,-9.58097507205788e-05,0.0019510025787809891,0.0006840456548897085,0.00054431678192464,-9.58097507205788e-05,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,18107,Montgomery County,4,143,0.0008775121046768791,0.00044430813627728094,0.00011011393162118579,0.00016479102076806233,0.0008775121046768791,0.00044430813627728094,0.00011011393162118579,0.00016479102076806233,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,18109,Morgan County,0,143,0.0021594150138858014,0.0010271628726641186,0.0006668194679139445,0.0007474425929438388,0.0021594150138858014,0.0010271628726641186,0.0006668194679139445,0.0007474425929438388,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,18111,Newton County,1,143,0.00497836503634457,0.0030995316093462132,0.003544128936219024,0.002623277547462557,0.00497836503634457,0.0030995316093462132,0.003544128936219024,0.002623277547462557,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,18113,Noble County,4,143,0.0012212686730970574,0.00058814929436915,0.0002132840955800194,0.00033133303588753617,0.0012212686730970574,0.00058814929436915,0.0002132840955800194,0.00033133303588753617,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,18117,Orange County,4,143,0.012620892187310506,0.003462310965576612,0.022778029503331295,-0.0031239041172206787,0.012620892187310506,0.003462310965576612,0.022778029503331295,-0.0031239041172206787,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,18121,Parke County,2,143,0.02328983220223767,0.010415637149802691,0.0775655286131993,-0.0031939113601055337,0.02328983220223767,0.010415637149802691,0.0775655286131993,-0.0031939113601055337,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,18123,Perry County,2,143,0.004718682130894084,0.0018303033158421805,0.0031840324304959365,0.0018052836590748073,0.004718682130894084,0.0018303033158421805,0.0031840324304959365,0.0018052836590748073,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,18125,Pike County,0,143,0.002797450499649607,0.0009525916188913101,0.0011190792896125467,0.000774165859509342,0.002797450499649607,0.0009525916188913101,0.0011190792896125467,0.000774165859509342,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,18127,Porter County,3,143,0.0036805851049681267,0.002714859892410752,0.001937179060232593,0.0026327148072072637,0.0036805851049681267,0.002714859892410752,0.001937179060232593,0.0026327148072072637,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,18129,Posey County,1,143,0.0014438698929687458,0.0006058383871022599,0.00029812071829848555,0.0003060240909714784,0.0014438698929687458,0.0006058383871022599,0.00029812071829848555,0.0003060240909714784,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,18131,Pulaski County,0,143,0.017564502724821778,0.004126851180629321,0.044117181103748855,-0.0034167092337558515,0.017563437826424753,0.0041128906066673155,0.04411183180442436,-0.0033979713063913655,-1.0648983970254489e-06,-0.00606278705244101,5.3492993244974585e-06,1
20260917,osi_target_t01h,C1_component_osi,18133,Putnam County,1,143,0.0014682296997923325,0.000635118662892118,0.00030826487854337644,-0.00031786175802181346,0.0014682296997923325,0.000635118662892118,0.00030826487854337644,-0.00031786175802181346,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,18135,Randolph County,2,143,0.003258098124483333,0.0021009578538852464,0.0015179740845929393,0.001391047113991323,0.003258098124483333,0.0021009578538852464,0.0015179740845929393,0.001391047113991323,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,18137,Ripley County,4,143,0.003683427092362987,0.0014812562350996655,0.0019401718256997719,0.00019109843816877373,0.003683427092362987,0.0014812562350996655,0.0019401718256997719,0.00019109843816877373,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,18139,Rush County,2,143,0.002949168540624726,0.0009421053487642436,0.0012437560965845125,-0.0002939024079568728,0.002949168540624726,0.0009421053487642436,0.0012437560965845125,-0.0002939024079568728,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,18141,St. Joseph County,4,143,0.0016323307966652038,0.0011129363159583176,0.0003810240476530572,0.0006605625889154475,0.001627356634282687,0.001110788490434161,0.0003787054149655742,0.0006627104144396041,-4.9741623825167586e-06,-0.3047275952079542,2.318632687483039e-06,1
20260917,osi_target_t01h,C1_component_osi,18143,Scott County,1,143,0.0035067848673934862,0.001546646553103437,0.0017585482351837331,-0.0011330570322002533,0.0035067848673934862,0.001546646553103437,0.0017585482351837331,-0.0011330570322002533,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,18145,Shelby County,2,143,0.0014620573567438264,0.000591978653073216,0.00030567847516045047,-9.770885338544768e-05,0.0014620573567438264,0.000591978653073216,0.00030567847516045047,-9.770885338544768e-05,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,18147,Spencer County,0,143,0.0021125611851816853,0.0007898541006428241,0.0006381968108424834,0.0007856582964470199,0.0021125611851816853,0.0007898541006428241,0.0006381968108424834,0.0007856582964470199,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,18149,Starke County,4,143,0.0030009235800795204,0.0016171874691294076,0.0012877925536872517,0.00114345452043216,0.0030009235800795204,0.0016171874691294076,0.0012877925536872517,0.00114345452043216,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,18151,Steuben County,4,143,0.010352384162595506,0.007864092423214676,0.01532557567254403,-0.007724812630206483,0.010352384162595506,0.007864092423214676,0.01532557567254403,-0.007724812630206483,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,18153,Sullivan County,1,143,0.002586127815494338,0.0010490716489764767,0.000956392162164513,0.0006260460074787635,0.002586127815494338,0.0010490716489764767,0.000956392162164513,0.0006260460074787635,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,18155,Switzerland County,1,143,0.0051331509191134515,0.0020614602375232847,0.003767941085250524,0.001985935761998809,0.0051331509191134515,0.0020614602375232847,0.003767941085250524,0.001985935761998809,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,18157,Tippecanoe County,3,143,0.0013164819167014864,0.00047787707728790885,0.00024783682309128873,0.0004233316227424543,0.0013164819167014864,0.00047787707728790885,0.00024783682309128873,0.0004233316227424543,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,18159,Tipton County,3,143,0.00421900278233592,0.001392177649516662,0.0025453977802622286,0.00041195143204164755,0.00421900278233592,0.001392177649516662,0.0025453977802622286,0.00041195143204164755,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,18161,Union County,0,143,0.00223515947780481,0.0009257954040991755,0.0007144191184445559,0.0006888089092741025,0.0022360685348119815,0.000926740172097028,0.0007150003564097969,0.0006897536772719551,9.090570071714453e-07,0.04067078954312908,-5.812379652409775e-07,1
20260917,osi_target_t01h,C1_component_osi,18163,Vanderburgh County,0,143,0.0009140712687173876,0.0003720550560067739,0.0001194802586541299,0.0002450196712900897,0.0009140712687173876,0.0003720550560067739,0.0001194802586541299,0.0002450196712900897,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,18165,Vermillion County,2,143,0.013928364357310624,0.002961071462824063,0.027741904714810143,-0.002434244569954665,0.013928364357310624,0.002961071462824063,0.027741904714810143,-0.002434244569954665,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,18167,Vigo County,0,143,0.0019204027838475642,0.0007329393529945742,0.0005273763998659549,0.00023079676657400026,0.0019204027838475642,0.0007329393529945742,0.0005273763998659549,0.00023079676657400026,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,18169,Wabash County,4,143,0.0014028570566702613,0.0005458561205256443,0.0002814251327672855,0.0002781035429106986,0.0014028570566702613,0.0005458561205256443,0.0002814251327672855,0.0002781035429106986,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,18171,Warren County,2,143,0.003409906595695131,0.0015014731210113185,0.0016627272077652175,0.0007576240729174019,0.003409906595695131,0.0015014731210113185,0.0016627272077652175,0.0007576240729174019,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,18173,Warrick County,1,143,0.0014412933993484393,0.00037146411813830194,0.0002970577128097693,-0.0001636367256493077,0.0014412933993484393,0.00037146411813830194,0.0002970577128097693,-0.0001636367256493077,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,18175,Washington County,2,143,0.003555701585710179,0.001066157143227661,0.0018079509686269289,-0.00046051940900489544,0.003555701585710179,0.001066157143227661,0.0018079509686269289,-0.00046051940900489544,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,18177,Wayne County,2,143,0.0031105604310322304,0.001919440053411988,0.0013836088258997882,0.001792288820497067,0.0031105604310322304,0.001919440053411988,0.0013836088258997882,0.001792288820497067,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,18179,Wells County,0,143,0.00482146152234553,0.001502539477948042,0.003324248243238562,-0.0012431560038411262,0.00482146152234553,0.001502539477948042,0.003324248243238562,-0.0012431560038411262,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,18181,White County,3,143,0.0022413726803230507,0.0010096165690727638,0.0007183964633700908,0.0005532143332876079,0.0022413726803230507,0.0010096165690727638,0.0007183964633700908,0.0005532143332876079,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,18183,Whitley County,2,143,0.0027083354343964347,0.0010487797356743902,0.0010489165580046475,0.0004529921871843758,0.0027083354343964347,0.0010487797356743902,0.0010489165580046475,0.0004529921871843758,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39017,Butler County,3,143,0.0008029602126281306,0.0003017498498167896,9.219854973812523e-05,-1.6104201530014175e-06,0.0008029602126281306,0.0003017498498167896,9.219854973812523e-05,-1.6104201530014175e-06,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39023,Clark County,1,143,0.003925449757142394,0.0018422831735689568,0.0022035092788064473,0.0009482599244406351,0.003925449757142394,0.0018422831735689568,0.0022035092788064473,0.0009482599244406351,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39025,Clermont County,4,143,0.0019589439210196836,0.0006226612635030306,0.0005487569638550962,-0.0003528760258285651,0.0019589439210196836,0.0006226612635030306,0.0005487569638550962,-0.0003528760258285651,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39027,Clinton County,4,143,0.0012207707304475164,0.0006497399866463253,0.00021311020821338292,0.0001511016472661688,0.001214831630112551,0.0006443571211816106,0.00021104167220163428,0.00017640754528288163,-5.939100334965324e-06,-0.48650415568106675,2.068536011748639e-06,3
20260917,osi_target_t01h,C1_component_osi,39029,Columbiana County,1,143,0.011396864886150156,0.007100782772614021,0.018574059680342224,0.006579203379990055,0.011396864886150156,0.007100782772614021,0.018574059680342224,0.006579203379990055,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39031,Coshocton County,2,143,0.010874891495163292,0.00714740796671159,0.01691164689951521,0.006563060732450462,0.010874891495163292,0.00714740796671159,0.01691164689951521,0.006563060732450462,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39033,Crawford County,2,143,0.0049433032180014646,0.002633570217074373,0.0034943832788298197,0.0008672968600087302,0.0049433032180014646,0.002633570217074373,0.0034943832788298197,0.0008672968600087302,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39035,Cuyahoga County,0,143,0.006146694855848771,0.0041991771139264274,0.005402805644081237,-0.0041991771139264274,0.006146694855848771,0.0041991771139264274,0.005402805644081237,-0.0041991771139264274,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39037,Darke County,1,143,0.002178397552115005,0.0012242462716845648,0.0006785944729936724,0.0011959815206916682,0.002178397552115005,0.0012242462716845648,0.0006785944729936724,0.0011959815206916682,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39039,Defiance County,0,143,0.009376338045610902,0.005073990529696621,0.012571947265816577,-0.00483964588039813,0.009376338045610902,0.005073990529696621,0.012571947265816577,-0.00483964588039813,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39045,Fairfield County,0,143,0.0036149913206229875,0.002276604924646702,0.0018687472014896728,0.001517711362082703,0.0036149913206229875,0.002276604924646702,0.0018687472014896728,0.001517711362082703,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39049,Franklin County,2,143,0.006489736200688552,0.0038266847623323794,0.00602268466149743,-0.0005325741792868629,0.006489736200688552,0.0038266847623323794,0.00602268466149743,-0.0005325741792868629,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39051,Fulton County,4,143,0.004750551630718015,0.0023415376959016495,0.003227186933844815,-0.001931912996755017,0.004750551630718015,0.0023415376959016495,0.003227186933844815,-0.001931912996755017,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39053,Gallia County,0,143,0.002519012693666703,0.0009341291426519341,0.0009073957679721188,-0.0004905862904588315,0.002519012693666703,0.0009341291426519341,0.0009073957679721188,-0.0004905862904588315,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39055,Geauga County,4,143,0.013656435954828346,0.0066550313006291315,0.026669248747330964,-0.0024510351867819686,0.013656435954828346,0.0066550313006291315,0.026669248747330964,-0.0024510351867819686,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39059,Guernsey County,1,143,0.026175327403605734,0.015317770985743991,0.09797613035009133,-0.014510227634281555,0.026175327403605734,0.015317770985743991,0.09797613035009133,-0.014510227634281555,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39061,Hamilton County,1,143,0.0007511089177590985,0.0003573591330740271,8.067553870622592e-05,0.0001825339582488522,0.0007511089177590985,0.0003573591330740271,8.067553870622592e-05,0.0001825339582488522,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39063,Hancock County,1,143,0.0022510728678465973,0.0011548794821782504,0.00072462805505878,0.0010208346738773875,0.002251047544656497,0.0011547596338300828,0.0007246117519074783,0.001020954522225555,-2.5323190100401405e-08,-0.0011249387108724918,1.630315130162277e-08,1
20260917,osi_target_t01h,C1_component_osi,39065,Hardin County,0,143,0.002808204143790048,0.0014390957321431053,0.0011276995033875422,0.0003518505162508792,0.002808204143790048,0.0014390957321431053,0.0011276995033875422,0.0003518505162508792,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39069,Henry County,0,143,0.0032923866111807037,0.0017539588201721243,0.0015500927724399198,-0.0015656154296748803,0.0032923866111807037,0.0017539588201721243,0.0015500927724399198,-0.0015656154296748803,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39073,Hocking County,3,143,0.003073457908082417,0.0022023742855461406,0.0013507985223238715,0.0012107837311983386,0.003073457908082417,0.0022023742855461406,0.0013507985223238715,0.0012107837311983386,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39075,Holmes County,0,143,0.01208077552758426,0.0064767782303623055,0.02087015464074666,-0.0048607125053030005,0.01208077552758426,0.0064767782303623055,0.02087015464074666,-0.0048607125053030005,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39077,Huron County,3,143,0.004766850736165995,0.0031173545917273426,0.0032493698295467392,0.0020451322983484274,0.004766850736165995,0.0031173545917273426,0.0032493698295467392,0.0020451322983484274,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39081,Jefferson County,3,143,0.011205404301748217,0.005677614957352867,0.017955235235886154,-0.0036083354990279442,0.011205404301748217,0.005677614957352867,0.017955235235886154,-0.0036083354990279442,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39085,Lake County,4,143,0.0025300921701199484,0.0012759634157235372,0.0009153953936702244,-0.0005589576241745351,0.002531277446758936,0.0012782214422775871,0.0009162532682832728,-0.0005566995976204852,1.1852766389876604e-06,0.04684717232776858,-8.578746130483757e-07,1
20260917,osi_target_t01h,C1_component_osi,39087,Lawrence County,2,143,0.003554099957815051,0.0012232222727087065,0.0018063225909501553,0.00011522805733722307,0.003554099957815051,0.0012232222727087065,0.0018063225909501553,0.00011522805733722307,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39089,Licking County,0,143,0.025092943906742167,0.01174817285892702,0.09004078424868797,-0.011073591785727992,0.025092943906742167,0.01174817285892702,0.09004078424868797,-0.011073591785727992,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39091,Logan County,1,143,0.044408359843519284,0.02161829780566455,0.28201064663078396,0.021576339763706508,0.044408359843519284,0.02161829780566455,0.28201064663078396,0.021576339763706508,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39093,Lorain County,1,143,0.0026282987921934357,0.0014263493025753909,0.0009878374993695027,9.78406819761052e-05,0.0026282987921934357,0.0014263493025753909,0.0009878374993695027,9.78406819761052e-05,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39095,Lucas County,2,143,0.0011328043790901161,0.0008055869399708204,0.0001835041438638613,2.1211771130038443e-05,0.0011328043790901161,0.0008055869399708204,0.0001835041438638613,2.1211771130038443e-05,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39097,Madison County,2,143,0.009660836723266595,0.004011103982559397,0.013346442565687152,0.00020079115239093626,0.009660836723266595,0.004011103982559397,0.013346442565687152,0.00020079115239093626,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39099,Mahoning County,3,143,0.0020547536438767864,0.001143681495977278,0.0006037477927945652,0.0007067525688415919,0.0020547536438767864,0.001143681495977278,0.0006037477927945652,0.0007067525688415919,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39101,Marion County,0,143,0.007079823047093728,0.005215430275147817,0.007167716896076811,-0.004806103743889396,0.007079823047093728,0.005215430275147817,0.007167716896076811,-0.004806103743889396,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39103,Medina County,2,143,0.00867044308015277,0.00601265783695851,0.010750251398482175,0.005800099879262479,0.00867044308015277,0.00601265783695851,0.010750251398482175,0.005800099879262479,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39105,Meigs County,2,143,0.0036561909830629346,0.0016326662789483176,0.001911585748162191,-0.0004284806825232103,0.003656549426993075,0.001634155628294748,0.001911960580822204,-0.00042699133317678,3.584439301402599e-07,0.009803752916637265,-3.7483266001302196e-07,3
20260917,osi_target_t01h,C1_component_osi,39107,Mercer County,1,143,0.028364773446260913,0.013863430660780527,0.11505213329005227,0.013818577352471597,0.028364773446260913,0.013863430660780527,0.11505213329005227,0.013818577352471597,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39109,Miami County,3,143,0.003355894973684774,0.0023646577814716127,0.0016104704436395907,0.002289534306717639,0.003355894973684774,0.0023646577814716127,0.0016104704436395907,0.002289534306717639,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39111,Monroe County,4,143,0.01936781984085924,0.010279264443041981,0.05364107969048127,0.009459261980196065,0.01936781984085924,0.010279264443041981,0.05364107969048127,0.009459261980196065,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39113,Montgomery County,2,143,0.001352547611506707,0.0007615701125240818,0.0002616020609191272,-0.0006575211404440253,0.001337487659556273,0.0007522607761916138,0.00025580887324354025,-0.0006482118041115574,-1.5059951950434055e-05,-1.1134507814965278,5.793187675586962e-06,1
20260917,osi_target_t01h,C1_component_osi,39115,Morgan County,0,143,0.03171976764499825,0.007006529246064822,0.14387854330173297,-0.006512959910575911,0.03171976764499825,0.007006529246064822,0.14387854330173297,-0.006512959910575911,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39117,Morrow County,4,143,0.05245016781084735,0.020829119463599475,0.39339587478420485,-0.01760003324976018,0.05081763394721199,0.02049397611381353,0.3692877645589751,-0.017264889899974233,-0.0016325338636353631,-3.112542689134612,0.02410811022522974,2
20260917,osi_target_t01h,C1_component_osi,39119,Muskingum County,3,143,0.007145051074926011,0.004848030284185754,0.007300400945452094,0.003792788354555786,0.007145051074926011,0.004848030284185754,0.007300400945452094,0.003792788354555786,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39121,Noble County,0,143,0.009970778827370009,0.0058451628793154764,0.014216549550679195,-0.002368162871933803,0.009970778827370009,0.0058451628793154764,0.014216549550679195,-0.002368162871933803,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39123,Ottawa County,1,143,0.0021764686612690655,0.0010174866994027466,0.0006773932641885493,0.0006608381657325253,0.0021764686612690655,0.0010174866994027466,0.0006773932641885493,0.0006608381657325253,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39125,Paulding County,2,143,0.021027528692286412,0.010737842613934612,0.06322844569540474,0.002861209376482484,0.021027528692286412,0.010737842613934612,0.06322844569540474,0.002861209376482484,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39127,Perry County,4,143,0.014153652845109742,0.008684695556575956,0.02864660210696328,0.008579023775687478,0.014153652845109742,0.008684695556575956,0.02864660210696328,0.008579023775687478,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39129,Pickaway County,2,143,0.0010022337410576661,0.0004976790326087264,0.00014363956345516565,-0.0003013734205598069,0.0010022337410576661,0.0004976790326087264,0.00014363956345516565,-0.0003013734205598069,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39131,Pike County,2,143,0.0055945488838610264,0.0020875890508044357,0.004475753741589223,-0.0014829846454827414,0.0055924663711314606,0.0020786759219356323,0.00447242225604979,-0.0014740715166139376,-2.0825127295658746e-06,-0.037223961624022195,3.3314855394329587e-06,3
20260917,osi_target_t01h,C1_component_osi,39133,Portage County,4,143,0.006980336918456061,0.004148952163525307,0.006967689799807976,-0.0036729319387474937,0.006980336918456061,0.004148952163525307,0.006967689799807976,-0.0036729319387474937,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39135,Preble County,1,143,0.005438152204614881,0.002652420964554897,0.00422901041427975,-0.00258622251166843,0.005438152204614881,0.002652420964554897,0.00422901041427975,-0.00258622251166843,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39137,Putnam County,2,143,0.01337202813711231,0.00604029158318799,0.025569992519460436,-0.002680177243937037,0.01337202813711231,0.00604029158318799,0.025569992519460436,-0.002680177243937037,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39139,Richland County,0,143,0.013473454683188665,0.00957624078580402,0.025959359297291214,-0.008940818951587014,0.013473454683188665,0.00957624078580402,0.025959359297291214,-0.008940818951587014,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39141,Ross County,0,143,0.0030839057148564766,0.0019112644208280072,0.0013599978475117944,0.00177895160815874,0.0030805052580103534,0.0019018551210955813,0.0013570003081820091,0.001788360907891166,-3.4004568461231885e-06,-0.11026461768081086,2.9975393297852846e-06,1
20260917,osi_target_t01h,C1_component_osi,39143,Sandusky County,1,143,0.001913872602033116,0.001008535711149113,0.0005237958921642604,0.0006069264569363515,0.001913872602033116,0.001008535711149113,0.0005237958921642604,0.0006069264569363515,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39145,Scioto County,4,143,0.0024239268317657998,0.0014134535705533026,0.0008401852438628487,0.0012154268460022291,0.0024239268317657998,0.0014134535705533026,0.0008401852438628487,0.0012154268460022291,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39147,Seneca County,0,143,0.001982014980649219,0.001208815396319134,0.0005617588238430633,0.000802530013012231,0.001982014980649219,0.001208815396319134,0.0005617588238430633,0.000802530013012231,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39149,Shelby County,1,143,0.047865956315423404,0.021525552085501932,0.32763441768057316,0.020852392213629594,0.047865956315423404,0.021525552085501932,0.32763441768057316,0.020852392213629594,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39151,Stark County,4,143,0.0037312894751641485,0.002051658643613973,0.0019909205240883168,-0.0009884659426571166,0.0037312894751641485,0.002051658643613973,0.0019909205240883168,-0.0009884659426571166,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39153,Summit County,4,143,0.004990675324349568,0.002383512918816311,0.003561678147609248,0.0019290027765021976,0.004990675324349568,0.002383512918816311,0.003561678147609248,0.0019290027765021976,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39155,Trumbull County,3,143,0.005346313148217814,0.003027575105593049,0.004087378191869354,0.00226993365771625,0.005346313148217814,0.003027575105593049,0.004087378191869354,0.00226993365771625,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39157,Tuscarawas County,3,143,0.01794472848269471,0.012654916397261047,0.046047899085421784,-0.01258543856312179,0.01794472848269471,0.012654916397261047,0.046047899085421784,-0.01258543856312179,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39159,Union County,3,143,0.0023762275974156437,0.0015419578622562953,0.0008074434360449201,0.0010287413815787247,0.0023762275974156437,0.0015419578622562953,0.0008074434360449201,0.0010287413815787247,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,39161,Van Wert County,4,143,0.0067509108862297456,0.003683768188817587,0.006517196084515587,-0.0008213532222134428,0.006709390818281631,0.0036693197063710444,0.006437277296799184,-0.0008069047397669004,-4.152006794811477e-05,-0.6150291219634618,7.991878771640253e-05,1
20260917,osi_target_t01h,C1_component_osi,39163,Vinton County,4,143,0.0032734494129999653,0.0020735641171993504,0.0015323123615041839,0.0008051148596534763,0.0032742951350698264,0.0020748420318448444,0.0015331042343104963,0.0008063927742989701,8.457220698611205e-07,0.025835806916774118,-7.918728063124533e-07,1
20260917,osi_target_t01h,C1_component_osi,39165,Warren County,0,143,0.000974252118992872,0.0005743475914510886,0.00013573090836478048,0.00031141052851402565,0.0009803233517793456,0.0005785572560394087,0.00013742784398827637,0.00031562019310234576,6.071232786473654e-06,0.6231685482757543,-1.6969356234958937e-06,1
20260917,osi_target_t01h,C1_component_osi,39167,Washington County,1,143,0.0030531514639420944,0.0011455625550361804,0.0013330079422333608,-0.0005720632276834598,0.0030531514639420944,0.0011455625550361804,0.0013330079422333608,-0.0005720632276834598,0.0,0.0,0.0,0
