case,reference,pair,horizon,fipsCode,countyName,stateAbbr,fold,n,rmse,sse,mae,bias,baseline_rmse,rmse_delta,rmse_change_pct,sse_reduction
R_only,B0,R_only_minus_B0,24,39115,Morgan County,OH,2,120,0.03451116753766287,0.14292248217751624,0.007066114566536833,-0.0065750859865224606,0.03451116753766287,0.0,0.0,0.0
R_only,B0,R_only_minus_B0,24,39117,Morrow County,OH,4,120,0.011330229924000883,0.01540489321568701,0.007581132172894789,-0.004280596054620325,0.011330229924000883,0.0,0.0,0.0
R_only,B0,R_only_minus_B0,24,39119,Muskingum County,OH,1,120,0.02607074080881269,0.08156202315843494,0.015412205291621704,0.01537053862495504,0.02607074080881269,0.0,0.0,0.0
R_only,B0,R_only_minus_B0,24,42053,Forest County,PA,3,120,0.009420788088410027,0.01065014978480739,0.0059551520910854005,0.0001813638859353032,0.009420788088410027,0.0,0.0,0.0
R_only,B0,R_only_minus_B0,24,54007,Braxton County,WV,4,120,0.024531206107337403,0.07221360876968014,0.013903152169714706,-0.012622676239722082,0.024531206107337403,0.0,0.0,0.0
R_only,B0,R_only_minus_B0,24,54013,Calhoun County,WV,2,120,0.046786156192012304,0.26267332934680454,0.02572349032745772,-0.023933260089335464,0.046786156192012304,0.0,0.0,0.0
R_only,B0,R_only_minus_B0,24,54015,Clay County,WV,2,120,0.05244663794168919,0.3300779797663958,0.028600955178801037,-0.026018137753872222,0.05244663794168919,0.0,0.0,0.0
R_only,B0,R_only_minus_B0,24,54041,Lewis County,WV,4,120,0.0159750068985108,0.030624101448896122,0.004154973810196466,-0.003773404273699783,0.0159750068985108,0.0,0.0,0.0
R_only,B0,R_only_minus_B0,24,54087,Roane County,WV,0,120,0.010599423318769768,0.013481732962857639,0.005640835161364835,-0.001517705813311446,0.010599423318769768,0.0,0.0,0.0
R_only,B0,R_only_minus_B0,24,54109,Wyoming County,WV,3,120,0.01076216016428548,0.013898890968207993,0.007269331133586036,0.007269331133586036,0.01076216016428548,0.0,0.0,0.0
NR_both,B0,NR_both_minus_B0,24,18013,Brown County,IN,1,120,0.030400863198123913,0.1109054979829254,0.01403860742882846,-0.010705458345168712,0.030400863198123913,0.0,0.0,0.0
NR_both,B0,NR_both_minus_B0,24,39115,Morgan County,OH,2,120,0.03451116753766287,0.14292248217751624,0.007066114566536833,-0.0065750859865224606,0.03451116753766287,0.0,0.0,0.0
NR_both,B0,NR_both_minus_B0,24,39117,Morrow County,OH,4,120,0.011330229924000883,0.01540489321568701,0.007581132172894789,-0.004280596054620325,0.011330229924000883,0.0,0.0,0.0
NR_both,B0,NR_both_minus_B0,24,39119,Muskingum County,OH,1,120,0.02607074080881269,0.08156202315843494,0.015412205291621704,0.01537053862495504,0.02607074080881269,0.0,0.0,0.0
NR_both,B0,NR_both_minus_B0,24,42053,Forest County,PA,3,120,0.009420788088410027,0.01065014978480739,0.0059551520910854005,0.0001813638859353032,0.009420788088410027,0.0,0.0,0.0
NR_both,B0,NR_both_minus_B0,24,54007,Braxton County,WV,4,120,0.024531206107337403,0.07221360876968014,0.013903152169714706,-0.012622676239722082,0.024531206107337403,0.0,0.0,0.0
NR_both,B0,NR_both_minus_B0,24,54013,Calhoun County,WV,2,120,0.046786156192012304,0.26267332934680454,0.02572349032745772,-0.023933260089335464,0.046786156192012304,0.0,0.0,0.0
NR_both,B0,NR_both_minus_B0,24,54015,Clay County,WV,2,120,0.05244663794168919,0.3300779797663958,0.028600955178801037,-0.026018137753872222,0.05244663794168919,0.0,0.0,0.0
NR_both,B0,NR_both_minus_B0,24,54041,Lewis County,WV,4,120,0.0159750068985108,0.030624101448896122,0.004154973810196466,-0.003773404273699783,0.0159750068985108,0.0,0.0,0.0
NR_both,B0,NR_both_minus_B0,24,54087,Roane County,WV,0,120,0.010599423318769768,0.013481732962857639,0.005640835161364835,-0.001517705813311446,0.010599423318769768,0.0,0.0,0.0
NR_both,B0,NR_both_minus_B0,24,54109,Wyoming County,WV,3,120,0.01076216016428548,0.013898890968207993,0.007269331133586036,0.007269331133586036,0.01076216016428548,0.0,0.0,0.0
NR_both,N_only,NR_both_minus_N_only,24,18013,Brown County,IN,1,120,0.030400863198123913,0.1109054979829254,0.01403860742882846,-0.010705458345168712,0.030400863198123913,0.0,0.0,0.0
NR_both,N_only,NR_both_minus_N_only,24,39115,Morgan County,OH,2,120,0.03451116753766287,0.14292248217751624,0.007066114566536833,-0.0065750859865224606,0.03451116753766287,0.0,0.0,0.0
NR_both,N_only,NR_both_minus_N_only,24,39117,Morrow County,OH,4,120,0.011330229924000883,0.01540489321568701,0.007581132172894789,-0.004280596054620325,0.011330229924000883,0.0,0.0,0.0
NR_both,N_only,NR_both_minus_N_only,24,39119,Muskingum County,OH,1,120,0.02607074080881269,0.08156202315843494,0.015412205291621704,0.01537053862495504,0.02607074080881269,0.0,0.0,0.0
NR_both,N_only,NR_both_minus_N_only,24,42053,Forest County,PA,3,120,0.009420788088410027,0.01065014978480739,0.0059551520910854005,0.0001813638859353032,0.009420788088410027,0.0,0.0,0.0
NR_both,N_only,NR_both_minus_N_only,24,54007,Braxton County,WV,4,120,0.024531206107337403,0.07221360876968014,0.013903152169714706,-0.012622676239722082,0.024531206107337403,0.0,0.0,0.0
NR_both,N_only,NR_both_minus_N_only,24,54013,Calhoun County,WV,2,120,0.046786156192012304,0.26267332934680454,0.02572349032745772,-0.023933260089335464,0.046786156192012304,0.0,0.0,0.0
NR_both,N_only,NR_both_minus_N_only,24,54015,Clay County,WV,2,120,0.05244663794168919,0.3300779797663958,0.028600955178801037,-0.026018137753872222,0.05244663794168919,0.0,0.0,0.0
NR_both,N_only,NR_both_minus_N_only,24,54041,Lewis County,WV,4,120,0.0159750068985108,0.030624101448896122,0.004154973810196466,-0.003773404273699783,0.0159750068985108,0.0,0.0,0.0
NR_both,N_only,NR_both_minus_N_only,24,54087,Roane County,WV,0,120,0.010599423318769768,0.013481732962857639,0.005640835161364835,-0.001517705813311446,0.010599423318769768,0.0,0.0,0.0
NR_both,N_only,NR_both_minus_N_only,24,54109,Wyoming County,WV,3,120,0.01076216016428548,0.013898890968207993,0.007269331133586036,0.007269331133586036,0.01076216016428548,0.0,0.0,0.0
NR_both,R_only,NR_both_minus_R_only,24,18013,Brown County,IN,1,120,0.030400863198123913,0.1109054979829254,0.01403860742882846,-0.010705458345168712,0.030400863198123913,0.0,0.0,0.0
NR_both,R_only,NR_both_minus_R_only,24,39115,Morgan County,OH,2,120,0.03451116753766287,0.14292248217751624,0.007066114566536833,-0.0065750859865224606,0.03451116753766287,0.0,0.0,0.0
NR_both,R_only,NR_both_minus_R_only,24,39117,Morrow County,OH,4,120,0.011330229924000883,0.01540489321568701,0.007581132172894789,-0.004280596054620325,0.011330229924000883,0.0,0.0,0.0
NR_both,R_only,NR_both_minus_R_only,24,39119,Muskingum County,OH,1,120,0.02607074080881269,0.08156202315843494,0.015412205291621704,0.01537053862495504,0.02607074080881269,0.0,0.0,0.0
NR_both,R_only,NR_both_minus_R_only,24,42053,Forest County,PA,3,120,0.009420788088410027,0.01065014978480739,0.0059551520910854005,0.0001813638859353032,0.009420788088410027,0.0,0.0,0.0
NR_both,R_only,NR_both_minus_R_only,24,54007,Braxton County,WV,4,120,0.024531206107337403,0.07221360876968014,0.013903152169714706,-0.012622676239722082,0.024531206107337403,0.0,0.0,0.0
NR_both,R_only,NR_both_minus_R_only,24,54013,Calhoun County,WV,2,120,0.046786156192012304,0.26267332934680454,0.02572349032745772,-0.023933260089335464,0.046786156192012304,0.0,0.0,0.0
NR_both,R_only,NR_both_minus_R_only,24,54015,Clay County,WV,2,120,0.05244663794168919,0.3300779797663958,0.028600955178801037,-0.026018137753872222,0.05244663794168919,0.0,0.0,0.0
NR_both,R_only,NR_both_minus_R_only,24,54041,Lewis County,WV,4,120,0.0159750068985108,0.030624101448896122,0.004154973810196466,-0.003773404273699783,0.0159750068985108,0.0,0.0,0.0
NR_both,R_only,NR_both_minus_R_only,24,54087,Roane County,WV,0,120,0.010599423318769768,0.013481732962857639,0.005640835161364835,-0.001517705813311446,0.010599423318769768,0.0,0.0,0.0
NR_both,R_only,NR_both_minus_R_only,24,54109,Wyoming County,WV,3,120,0.01076216016428548,0.013898890968207993,0.007269331133586036,0.007269331133586036,0.01076216016428548,0.0,0.0,0.0
N_only,B0,N_only_minus_B0,48,18013,Brown County,IN,1,96,0.017277270414225405,0.028656391004761774,0.008466917789019224,-0.002513611277888898,0.017277270414225405,0.0,0.0,0.0
N_only,B0,N_only_minus_B0,48,39115,Morgan County,OH,2,96,0.03857661169085658,0.1428628770765247,0.008499269791595614,-0.0074716802501162425,0.03857661169085658,0.0,0.0,0.0
N_only,B0,N_only_minus_B0,48,39117,Morrow County,OH,4,96,0.006628136061367782,0.004217490014208386,0.0051148377071732485,-0.00483437980586649,0.006628136061367782,0.0,0.0,0.0
N_only,B0,N_only_minus_B0,48,39119,Muskingum County,OH,1,96,0.013181015617519984,0.016678960580093348,0.007722300068009076,0.00762021673467574,0.013181015617519984,0.0,0.0,0.0
N_only,B0,N_only_minus_B0,48,42053,Forest County,PA,3,96,0.007001260076209866,0.004705693694854097,0.005266083301553576,0.0012026366714988385,0.007001260076209866,0.0,0.0,0.0
N_only,B0,N_only_minus_B0,48,54007,Braxton County,WV,4,96,0.029397763865082516,0.08296593794564652,0.017104824953474648,-0.01641818917286276,0.029397763865082516,0.0,0.0,0.0
N_only,B0,N_only_minus_B0,48,54013,Calhoun County,WV,2,96,0.04949285046696422,0.23515605574514695,0.03043259025806112,-0.028462201201676196,0.04949285046696422,0.0,0.0,0.0
N_only,B0,N_only_minus_B0,48,54015,Clay County,WV,2,96,0.05714943168179572,0.3135415239890147,0.03392082663725176,-0.02974719498064284,0.05714943168179572,0.0,0.0,0.0
N_only,B0,N_only_minus_B0,48,54041,Lewis County,WV,4,96,0.017567719752645664,0.029627978621519675,0.005081478371005987,-0.0016478820491907728,0.017567719752645664,0.0,0.0,0.0
N_only,B0,N_only_minus_B0,48,54087,Roane County,WV,0,96,0.011249179132386822,0.012148226990642604,0.006067371753508297,-0.0027458862348689016,0.011249179132386822,0.0,0.0,0.0
N_only,B0,N_only_minus_B0,48,54109,Wyoming County,WV,3,96,0.009341167004440404,0.008376710496465226,0.005853276019426857,0.0058345260194268556,0.009341167004440404,0.0,0.0,0.0
R_only,B0,R_only_minus_B0,48,18013,Brown County,IN,1,96,0.017277270414225405,0.028656391004761774,0.008466917789019224,-0.002513611277888898,0.017277270414225405,0.0,0.0,0.0
R_only,B0,R_only_minus_B0,48,39115,Morgan County,OH,2,96,0.03857661169085658,0.1428628770765247,0.008499269791595614,-0.0074716802501162425,0.03857661169085658,0.0,0.0,0.0
R_only,B0,R_only_minus_B0,48,39117,Morrow County,OH,4,96,0.006628136061367782,0.004217490014208386,0.0051148377071732485,-0.00483437980586649,0.006628136061367782,0.0,0.0,0.0
R_only,B0,R_only_minus_B0,48,39119,Muskingum County,OH,1,96,0.013181015617519984,0.016678960580093348,0.007722300068009076,0.00762021673467574,0.013181015617519984,0.0,0.0,0.0
R_only,B0,R_only_minus_B0,48,42053,Forest County,PA,3,96,0.007001260076209866,0.004705693694854097,0.005266083301553576,0.0012026366714988385,0.007001260076209866,0.0,0.0,0.0
R_only,B0,R_only_minus_B0,48,54007,Braxton County,WV,4,96,0.029397763865082516,0.08296593794564652,0.017104824953474648,-0.01641818917286276,0.029397763865082516,0.0,0.0,0.0
R_only,B0,R_only_minus_B0,48,54013,Calhoun County,WV,2,96,0.04949285046696422,0.23515605574514695,0.03043259025806112,-0.028462201201676196,0.04949285046696422,0.0,0.0,0.0
R_only,B0,R_only_minus_B0,48,54015,Clay County,WV,2,96,0.05714943168179572,0.3135415239890147,0.03392082663725176,-0.02974719498064284,0.05714943168179572,0.0,0.0,0.0
R_only,B0,R_only_minus_B0,48,54041,Lewis County,WV,4,96,0.017567719752645664,0.029627978621519675,0.005081478371005987,-0.0016478820491907728,0.017567719752645664,0.0,0.0,0.0
R_only,B0,R_only_minus_B0,48,54087,Roane County,WV,0,96,0.011249179132386822,0.012148226990642604,0.006067371753508297,-0.0027458862348689016,0.011249179132386822,0.0,0.0,0.0
R_only,B0,R_only_minus_B0,48,54109,Wyoming County,WV,3,96,0.009341167004440404,0.008376710496465226,0.005853276019426857,0.0058345260194268556,0.009341167004440404,0.0,0.0,0.0
NR_both,B0,NR_both_minus_B0,48,18013,Brown County,IN,1,96,0.017277270414225405,0.028656391004761774,0.008466917789019224,-0.002513611277888898,0.017277270414225405,0.0,0.0,0.0
NR_both,B0,NR_both_minus_B0,48,39115,Morgan County,OH,2,96,0.03857661169085658,0.1428628770765247,0.008499269791595614,-0.0074716802501162425,0.03857661169085658,0.0,0.0,0.0
NR_both,B0,NR_both_minus_B0,48,39117,Morrow County,OH,4,96,0.006628136061367782,0.004217490014208386,0.0051148377071732485,-0.00483437980586649,0.006628136061367782,0.0,0.0,0.0
NR_both,B0,NR_both_minus_B0,48,39119,Muskingum County,OH,1,96,0.013181015617519984,0.016678960580093348,0.007722300068009076,0.00762021673467574,0.013181015617519984,0.0,0.0,0.0
NR_both,B0,NR_both_minus_B0,48,42053,Forest County,PA,3,96,0.007001260076209866,0.004705693694854097,0.005266083301553576,0.0012026366714988385,0.007001260076209866,0.0,0.0,0.0
NR_both,B0,NR_both_minus_B0,48,54007,Braxton County,WV,4,96,0.029397763865082516,0.08296593794564652,0.017104824953474648,-0.01641818917286276,0.029397763865082516,0.0,0.0,0.0
NR_both,B0,NR_both_minus_B0,48,54013,Calhoun County,WV,2,96,0.04949285046696422,0.23515605574514695,0.03043259025806112,-0.028462201201676196,0.04949285046696422,0.0,0.0,0.0
NR_both,B0,NR_both_minus_B0,48,54015,Clay County,WV,2,96,0.05714943168179572,0.3135415239890147,0.03392082663725176,-0.02974719498064284,0.05714943168179572,0.0,0.0,0.0
NR_both,B0,NR_both_minus_B0,48,54041,Lewis County,WV,4,96,0.017567719752645664,0.029627978621519675,0.005081478371005987,-0.0016478820491907728,0.017567719752645664,0.0,0.0,0.0
NR_both,B0,NR_both_minus_B0,48,54087,Roane County,WV,0,96,0.011249179132386822,0.012148226990642604,0.006067371753508297,-0.0027458862348689016,0.011249179132386822,0.0,0.0,0.0
NR_both,B0,NR_both_minus_B0,48,54109,Wyoming County,WV,3,96,0.009341167004440404,0.008376710496465226,0.005853276019426857,0.0058345260194268556,0.009341167004440404,0.0,0.0,0.0
NR_both,N_only,NR_both_minus_N_only,48,18013,Brown County,IN,1,96,0.017277270414225405,0.028656391004761774,0.008466917789019224,-0.002513611277888898,0.017277270414225405,0.0,0.0,0.0
NR_both,N_only,NR_both_minus_N_only,48,39115,Morgan County,OH,2,96,0.03857661169085658,0.1428628770765247,0.008499269791595614,-0.0074716802501162425,0.03857661169085658,0.0,0.0,0.0
NR_both,N_only,NR_both_minus_N_only,48,39117,Morrow County,OH,4,96,0.006628136061367782,0.004217490014208386,0.0051148377071732485,-0.00483437980586649,0.006628136061367782,0.0,0.0,0.0
NR_both,N_only,NR_both_minus_N_only,48,39119,Muskingum County,OH,1,96,0.013181015617519984,0.016678960580093348,0.007722300068009076,0.00762021673467574,0.013181015617519984,0.0,0.0,0.0
NR_both,N_only,NR_both_minus_N_only,48,42053,Forest County,PA,3,96,0.007001260076209866,0.004705693694854097,0.005266083301553576,0.0012026366714988385,0.007001260076209866,0.0,0.0,0.0
NR_both,N_only,NR_both_minus_N_only,48,54007,Braxton County,WV,4,96,0.029397763865082516,0.08296593794564652,0.017104824953474648,-0.01641818917286276,0.029397763865082516,0.0,0.0,0.0
NR_both,N_only,NR_both_minus_N_only,48,54013,Calhoun County,WV,2,96,0.04949285046696422,0.23515605574514695,0.03043259025806112,-0.028462201201676196,0.04949285046696422,0.0,0.0,0.0
NR_both,N_only,NR_both_minus_N_only,48,54015,Clay County,WV,2,96,0.05714943168179572,0.3135415239890147,0.03392082663725176,-0.02974719498064284,0.05714943168179572,0.0,0.0,0.0
NR_both,N_only,NR_both_minus_N_only,48,54041,Lewis County,WV,4,96,0.017567719752645664,0.029627978621519675,0.005081478371005987,-0.0016478820491907728,0.017567719752645664,0.0,0.0,0.0
NR_both,N_only,NR_both_minus_N_only,48,54087,Roane County,WV,0,96,0.011249179132386822,0.012148226990642604,0.006067371753508297,-0.0027458862348689016,0.011249179132386822,0.0,0.0,0.0
NR_both,N_only,NR_both_minus_N_only,48,54109,Wyoming County,WV,3,96,0.009341167004440404,0.008376710496465226,0.005853276019426857,0.0058345260194268556,0.009341167004440404,0.0,0.0,0.0
NR_both,R_only,NR_both_minus_R_only,48,18013,Brown County,IN,1,96,0.017277270414225405,0.028656391004761774,0.008466917789019224,-0.002513611277888898,0.017277270414225405,0.0,0.0,0.0
NR_both,R_only,NR_both_minus_R_only,48,39115,Morgan County,OH,2,96,0.03857661169085658,0.1428628770765247,0.008499269791595614,-0.0074716802501162425,0.03857661169085658,0.0,0.0,0.0
NR_both,R_only,NR_both_minus_R_only,48,39117,Morrow County,OH,4,96,0.006628136061367782,0.004217490014208386,0.0051148377071732485,-0.00483437980586649,0.006628136061367782,0.0,0.0,0.0
NR_both,R_only,NR_both_minus_R_only,48,39119,Muskingum County,OH,1,96,0.013181015617519984,0.016678960580093348,0.007722300068009076,0.00762021673467574,0.013181015617519984,0.0,0.0,0.0
NR_both,R_only,NR_both_minus_R_only,48,42053,Forest County,PA,3,96,0.007001260076209866,0.004705693694854097,0.005266083301553576,0.0012026366714988385,0.007001260076209866,0.0,0.0,0.0
NR_both,R_only,NR_both_minus_R_only,48,54007,Braxton County,WV,4,96,0.029397763865082516,0.08296593794564652,0.017104824953474648,-0.01641818917286276,0.029397763865082516,0.0,0.0,0.0
NR_both,R_only,NR_both_minus_R_only,48,54013,Calhoun County,WV,2,96,0.04949285046696422,0.23515605574514695,0.03043259025806112,-0.028462201201676196,0.04949285046696422,0.0,0.0,0.0
NR_both,R_only,NR_both_minus_R_only,48,54015,Clay County,WV,2,96,0.05714943168179572,0.3135415239890147,0.03392082663725176,-0.02974719498064284,0.05714943168179572,0.0,0.0,0.0
NR_both,R_only,NR_both_minus_R_only,48,54041,Lewis County,WV,4,96,0.017567719752645664,0.029627978621519675,0.005081478371005987,-0.0016478820491907728,0.017567719752645664,0.0,0.0,0.0
NR_both,R_only,NR_both_minus_R_only,48,54087,Roane County,WV,0,96,0.011249179132386822,0.012148226990642604,0.006067371753508297,-0.0027458862348689016,0.011249179132386822,0.0,0.0,0.0
NR_both,R_only,NR_both_minus_R_only,48,54109,Wyoming County,WV,3,96,0.009341167004440404,0.008376710496465226,0.005853276019426857,0.0058345260194268556,0.009341167004440404,0.0,0.0,0.0
