split_seed,comparison,horizon,model,fold,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions
42,C_minus_B,osi_target_t06h,v18_rule,0,6624,0.006459790086522191,0.00257303134736504,0.2764121538598268,0.0001573992034966857,0.006384927691824942,0.002558577888587442,0.2700426059960137,0.0001707013026038602,-7.486239469724904e-05,-1.1588982566700268,0.0063695478638131076,3292
42,C_minus_B,osi_target_t06h,v18_rule,1,6486,0.010090386368988492,0.0034969457196327093,0.6603779084314906,-0.0003327814583249401,0.010039804207649205,0.003488253043428323,0.6537736780721584,-0.0003367340082323581,-5.058216133928782e-05,-0.5012906294128205,0.006604230359332219,3095
42,C_minus_B,osi_target_t06h,v18_rule,2,6624,0.012886051329684825,0.003926086668463528,1.0999173122033061,-0.0006500596973092481,0.012903726124554258,0.003926064348423584,1.102936723673067,-0.0006818229725913873,1.7674794869432936e-05,0.13716222617177198,-0.003019411469760813,3294
42,C_minus_B,osi_target_t06h,v18_rule,3,6624,0.012527549470890902,0.0035308859280746186,1.0395672198189796,0.0006412054990872205,0.012563485706622905,0.0035451498110504976,1.0455399306178315,0.0006514148957942492,3.593623573200366e-05,0.2868576637075293,-0.005972710798851866,3187
42,C_minus_B,osi_target_t06h,v18_rule,4,6624,0.008774183489798587,0.0029235104502660604,0.5099572241254208,-0.00024448003893651774,0.008798980513094653,0.002921255640931371,0.512843712654484,-0.0002884429434648832,2.4797023296066478e-05,0.28261345713702646,-0.002886488529063258,3371
42,C_minus_A,osi_target_t06h,v18_rule,0,6624,0.006459790086522191,0.00257303134736504,0.2764121538598268,0.0001573992034966857,0.006384927691824942,0.002558577888587442,0.2700426059960137,0.0001707013026038602,-7.486239469724904e-05,-1.1588982566700268,0.0063695478638131076,3292
42,C_minus_A,osi_target_t06h,v18_rule,1,6486,0.010090386368988492,0.0034969457196327093,0.6603779084314906,-0.0003327814583249401,0.010039804207649205,0.003488253043428323,0.6537736780721584,-0.0003367340082323581,-5.058216133928782e-05,-0.5012906294128205,0.006604230359332219,3095
42,C_minus_A,osi_target_t06h,v18_rule,2,6624,0.012886051329684825,0.003926086668463528,1.0999173122033061,-0.0006500596973092481,0.012903726124554258,0.003926064348423584,1.102936723673067,-0.0006818229725913873,1.7674794869432936e-05,0.13716222617177198,-0.003019411469760813,3294
42,C_minus_A,osi_target_t06h,v18_rule,3,6624,0.012527549470890902,0.0035308859280746186,1.0395672198189796,0.0006412054990872205,0.012563485706622905,0.0035451498110504976,1.0455399306178315,0.0006514148957942492,3.593623573200366e-05,0.2868576637075293,-0.005972710798851866,3187
42,C_minus_A,osi_target_t06h,v18_rule,4,6624,0.008774183489798587,0.0029235104502660604,0.5099572241254208,-0.00024448003893651774,0.008798980513094653,0.002921255640931371,0.512843712654484,-0.0002884429434648832,2.4797023296066478e-05,0.28261345713702646,-0.002886488529063258,3371
42,C_minus_B,osi_target_t24h,v18_rule,0,5760,0.004722006437624519,0.0021059088433387193,0.12843270603053222,0.0004342643061164664,0.004722006437624519,0.0021059088433387193,0.12843270603053222,0.0004342643061164664,0.0,0.0,0.0,0
42,C_minus_B,osi_target_t24h,v18_rule,1,5640,0.008926834627565224,0.0029095390774955274,0.4494424432789421,-0.0005011371074237945,0.008926834627565224,0.0029095390774955274,0.4494424432789421,-0.0005011371074237945,0.0,0.0,0.0,0
