split_seed,horizon,space,fipsCode,countyName,stateAbbr,fold,n,rmse,mae,sse,bias,weighted_N_sse
42,1,model_raw,39139,Richland County,OH,2,143,0.004280195116012498,0.0013661540497608067,0.0026197700430526244,-0.0004917622441116435,0.00032092183027394644
42,1,model_raw,39141,Ross County,OH,3,143,0.0007448190321173649,0.00035800528135303717,7.933002085640749e-05,0.00012906500557075123,9.717927554909916e-06
42,1,model_raw,39143,Sandusky County,OH,4,143,0.0005234600632455273,0.0002884547374349411,3.918349260726063e-05,0.00015119954197921452,4.799977844389426e-06
42,1,model_raw,39145,Scioto County,OH,3,143,0.0010301211088248835,0.0005723444906168937,0.00015174437833506484,0.00021268718079304205,1.858868634604544e-05
42,1,model_raw,39147,Seneca County,OH,4,143,0.0006518357695896644,0.0003129532748952939,6.0759251483866635e-05,0.00015379778389908383,7.443008306773662e-06
42,1,model_raw,39149,Shelby County,OH,3,143,0.004838517564047358,0.0015712966374599416,0.0033478090671160534,-0.0003523265108703376,0.0004101066107217165
42,1,model_raw,39151,Stark County,OH,4,143,0.0008793335047887669,0.0004871198580378443,0.0001105715200081058,0.00014312445132765587,1.3545011200992958e-05
42,1,model_raw,39153,Summit County,OH,0,143,0.0012799635107054892,0.0005228602185868679,0.00023427784218946554,0.00011408847160103887,2.8699035668209523e-05
42,1,model_raw,39155,Trumbull County,OH,1,143,0.004154282945250117,0.0010323235103228026,0.0024679035508550265,-0.00039748169538692,0.0003023181849797407
42,1,model_raw,39157,Tuscarawas County,OH,2,143,0.0024616628240176235,0.0010309365381380262,0.0008665490918585106,-0.0004597704030366458,0.00010615226375266753
42,1,model_raw,39159,Union County,OH,3,143,0.0011094929644940548,0.0006789262312291198,0.0001760293732714383,0.00043934585985589975,2.156359822575119e-05
42,1,model_raw,39161,Van Wert County,OH,3,143,0.0017802532748104585,0.0006595180833671486,0.0004532101463136907,1.368380932561479e-05,5.551824292342711e-05
42,1,model_raw,39163,Vinton County,OH,2,143,0.0015247356160434868,0.0009029164623311603,0.00033244907393290625,0.0004384797437847992,4.072501155678101e-05
42,1,model_raw,39165,Warren County,OH,2,143,0.0005169845139652862,0.00024933961705260124,3.822003723822901e-05,6.0146472917857784e-05,4.681954561683053e-06
42,1,model_raw,39167,Washington County,OH,4,143,0.0018334661654606165,0.0007429937908966339,0.00048070853972410644,-2.09987130489719e-05,5.888679611620303e-05
42,1,model_raw,39169,Wayne County,OH,4,143,0.0006199307813602141,0.0003468681202961386,5.4956926835937636e-05,0.00010609221996609967,6.732223537402359e-06
42,1,model_raw,39171,Williams County,OH,3,143,0.0018533507736848132,0.0010887054880589964,0.0004911919999154876,0.0010568898573514076,6.017101998964723e-05
42,1,model_raw,39173,Wood County,OH,1,143,0.0018890883545531498,0.0015129901681854515,0.0005103176380170907,0.0014407356978625061,6.25139106570936e-05
42,1,model_raw,39175,Wyandot County,OH,2,143,0.0015035571221525452,0.0007384715836172307,0.00032327781479931706,0.0002442330034744085,3.960153231291634e-05
42,1,model_raw,42005,Armstrong County,PA,3,143,0.0022217716993857676,0.0009573499037999576,0.0007058865362393877,-0.00014132799823411878,8.647110068932498e-05
42,1,model_raw,42007,Beaver County,PA,0,143,0.0012313872466894903,0.0006281544305576234,0.0002168329808372619,-3.6055490631083415e-05,2.6562040152564576e-05
42,1,model_raw,42009,Bedford County,PA,0,143,0.0008205664935961994,0.000445705553972772,9.628609996902489e-05,0.00015344272192403466,1.1795047246205547e-05
42,1,model_raw,42013,Blair County,PA,0,143,0.0007328673972835389,0.00037828720781596186,7.680453094616421e-05,0.0002421666652537817,9.408555040905115e-06
