horizon,model,rmse,mae,n,fipsCode
osi_target_t48h,weighted_alignment_plus_tail,0.00557842757960724,0.0017286229923788338,96,18093
osi_target_t48h,v1.12,0.0009723786336831558,0.000443172649825483,96,18095
osi_target_t48h,weighted_alignment,0.0009225531076202647,0.00040263623699067134,96,18095
osi_target_t48h,weighted_alignment_plus_tail,0.0009723786336831558,0.000443172649825483,96,18095
osi_target_t48h,v1.12,0.0006132544173542116,0.0002414606287099293,96,18097
osi_target_t48h,weighted_alignment,0.0014903905328568778,0.0014666121262707167,96,18097
osi_target_t48h,weighted_alignment_plus_tail,0.0006132544173542116,0.0002414606287099293,96,18097
osi_target_t48h,v1.12,0.009849971131022298,0.0027215933149107824,96,18099
osi_target_t48h,weighted_alignment,0.009868678511064346,0.0027959785310254955,96,18099
osi_target_t48h,weighted_alignment_plus_tail,0.009849971131022298,0.0027215933149107824,96,18099
osi_target_t48h,v1.12,0.001731361736460242,0.0005155585462899584,96,18101
osi_target_t48h,weighted_alignment,0.0015980215279014808,0.000745859249053542,96,18101
osi_target_t48h,weighted_alignment_plus_tail,0.001731361736460242,0.0005155585462899584,96,18101
osi_target_t48h,v1.12,0.0017851907741093553,0.0006696258827175658,96,18103
osi_target_t48h,weighted_alignment,0.002543884907015827,0.0009300620054982266,96,18103
osi_target_t48h,weighted_alignment_plus_tail,0.0017851907741093553,0.0006696258827175658,96,18103
osi_target_t48h,v1.12,0.002519090677217927,0.0008390055833499389,96,18105
osi_target_t48h,weighted_alignment,0.002300376624428041,0.0007399498476082558,96,18105
osi_target_t48h,weighted_alignment_plus_tail,0.002519090677217927,0.0008390055833499389,96,18105
osi_target_t48h,v1.12,0.0006070140422224736,0.0002374778656574235,96,18107
osi_target_t48h,weighted_alignment,0.0014623380663936559,0.0014099660709502781,96,18107
osi_target_t48h,weighted_alignment_plus_tail,0.0006070140422224736,0.0002374778656574235,96,18107
osi_target_t48h,v1.12,0.0017898308099870317,0.0007756364949798453,96,18109
osi_target_t48h,weighted_alignment,0.0015494044985273642,0.0006350592190252623,96,18109
osi_target_t48h,weighted_alignment_plus_tail,0.0017898308099870317,0.0007756364949798453,96,18109
osi_target_t48h,v1.12,0.002778168868291813,0.001551795217393749,96,18111
osi_target_t48h,weighted_alignment,0.002731686685793059,0.0016861704865846628,96,18111
osi_target_t48h,weighted_alignment_plus_tail,0.002778168868291813,0.001551795217393749,96,18111
osi_target_t48h,v1.12,0.0006357591618839401,0.0002627227671772293,96,18113
osi_target_t48h,weighted_alignment,0.0015693202619499898,0.001531466070420172,96,18113
osi_target_t48h,weighted_alignment_plus_tail,0.0006357591618839401,0.0002627227671772293,96,18113
osi_target_t48h,v1.12,0.004776067620528838,0.002397546350991028,96,18117
osi_target_t48h,weighted_alignment,0.004531840468737249,0.0022964127781681123,96,18117
osi_target_t48h,weighted_alignment_plus_tail,0.004776067620528838,0.002397546350991028,96,18117
osi_target_t48h,v1.12,0.006300325891483529,0.0015141003139716735,96,18121
osi_target_t48h,weighted_alignment,0.006227931910445893,0.002695979693610582,96,18121
osi_target_t48h,weighted_alignment_plus_tail,0.006300325891483529,0.0015141003139716735,96,18121
osi_target_t48h,v1.12,0.0016916416223895453,0.0006622107200155635,96,18123
osi_target_t48h,weighted_alignment,0.0019814910459424106,0.0009029087069692436,96,18123
osi_target_t48h,weighted_alignment_plus_tail,0.0016916416223895453,0.0006622107200155635,96,18123
osi_target_t48h,v1.12,0.001677331181761633,0.0007654708980981388,96,18125
osi_target_t48h,weighted_alignment,0.0016179742763434944,0.0005462319446477425,96,18125
osi_target_t48h,weighted_alignment_plus_tail,0.001677331181761633,0.0007654708980981388,96,18125
osi_target_t48h,v1.12,0.0011243563600998414,0.0006152758456705055,96,18127
osi_target_t48h,weighted_alignment,0.0019505747743168193,0.00120643651818854,96,18127
osi_target_t48h,weighted_alignment_plus_tail,0.0011243563600998414,0.0006152758456705055,96,18127
osi_target_t48h,v1.12,0.0006497548638775139,0.00038474917261105613,96,18129
osi_target_t48h,weighted_alignment,0.0009650342122256861,0.0006428022145043774,96,18129
osi_target_t48h,weighted_alignment_plus_tail,0.0006497548638775139,0.00038474917261105613,96,18129
osi_target_t48h,v1.12,0.01616082091868775,0.0034672015711525264,96,18131
osi_target_t48h,weighted_alignment,0.015815837968387796,0.0038254743588057925,96,18131
osi_target_t48h,weighted_alignment_plus_tail,0.01616082091868775,0.0034672015711525264,96,18131
osi_target_t48h,v1.12,0.000807344562928533,0.00026393605518163394,96,18133
osi_target_t48h,weighted_alignment,0.0007392377762094386,0.0002624614354357243,96,18133
osi_target_t48h,weighted_alignment_plus_tail,0.000807344562928533,0.00026393605518163394,96,18133
osi_target_t48h,v1.12,0.0009820978288572868,0.00038350752094519605,96,18135
osi_target_t48h,weighted_alignment,0.0011672620647986023,0.0005221287125084246,96,18135
osi_target_t48h,weighted_alignment_plus_tail,0.0009820978288572868,0.00038350752094519605,96,18135
osi_target_t48h,v1.12,0.002434447088588109,0.0009294112516151592,96,18137
