model,horizon,fipsCode,rmse,mae,n,r2,prediction_mean,prediction_max,prediction_zero_pct,sse_contribution_pct
E1_best_subset,osi_target_t48h,54045,0.012129446961470794,0.007703456116556678,96,-0.780612558307817,0.008346736963277914,0.026661164919884642,31.25,1.0677454662301213
E1_best_subset,osi_target_t48h,54047,0.007027750028346951,0.004487484761854018,96,0.4692559619211444,0.00513340356800088,0.014497109288228265,35.41666666666667,0.35844155078346823
E1_best_subset,osi_target_t48h,54053,0.00169736913671651,0.0016036543829206593,96,-4.0736569160327285,0.00195180931126848,0.0036188948089157084,0.0,0.02090924438905426
E1_best_subset,osi_target_t48h,54055,0.0015208846692835332,0.0008789294833872908,96,-1.3634782198657653,0.0010889824835118077,0.004782622503652873,62.5,0.016787201400262658
E1_best_subset,osi_target_t48h,54057,0.0009873817747080974,0.0003772056637470807,96,-0.38169743130886347,0.00012616399708041407,0.002580400251514129,91.66666666666666,0.007075480685630378
E1_best_subset,osi_target_t48h,54059,0.017172205208770223,0.009646353809917534,96,-0.11160466530731905,0.00389392266149928,0.007418219816799202,0.0,2.140118768992235
E1_best_subset,osi_target_t48h,54063,0.0016687724807810007,0.0008932273419101194,96,-7.22295000096503,0.0009447728666501254,0.005536371268714656,61.458333333333336,0.020210636686154866
E1_best_subset,osi_target_t48h,54067,0.006088651373378864,0.002807901476268864,96,0.07968229077686828,0.0015513048231781217,0.005004389540814192,45.83333333333333,0.2690468749393224
E1_best_subset,osi_target_t48h,54069,0.004066590176378006,0.002292547343894186,96,-0.03028056579116223,0.0021412271950822606,0.007317417267583874,29.166666666666668,0.1200180457401987
E1_best_subset,osi_target_t48h,54071,0.009539182919224518,0.00668089680698182,96,-27521.784221311813,0.006692355140315153,0.023088817500518357,20.833333333333336,0.6604015590800838
E1_best_subset,osi_target_t48h,54073,0.005458807658736731,0.0032515904394834635,96,-3.900726444124195,0.004270740391295962,0.01984190121066134,46.875,0.21626255064812114
E1_best_subset,osi_target_t48h,54075,0.002919813611376975,0.001665947464614903,96,-2.144966026929982,0.001524708536809804,0.007672711479677836,54.166666666666664,0.06187226204152609
E1_best_subset,osi_target_t48h,54077,0.0006017385278688661,0.0002604076115788612,96,-6.3645272390872565,0.000290931291931042,0.002381608655614467,81.25,0.0026278548600410555
E1_best_subset,osi_target_t48h,54079,0.001331817270587074,0.0008014725310881357,96,0.4394143231626526,0.0008877918037075022,0.005964714857096021,68.75,0.01287285926386954
E1_best_subset,osi_target_t48h,54081,0.0014055633018397922,0.0013042735946993261,96,-0.11743697139342157,0.0018179187702582328,0.0033184183297210305,0.0,0.014337933294400803
E1_best_subset,osi_target_t48h,54083,0.00454657046344756,0.0034758852621513854,96,-17.92591320568095,0.0035748833241464307,0.011771381036090022,18.75,0.1500215295223392
E1_best_subset,osi_target_t48h,54085,0.015785308645420805,0.008997558695560797,96,0.4741648496063221,0.007831694410079937,0.029114460787872748,0.0,1.8083891485736439
E1_best_subset,osi_target_t48h,54087,0.010490494079075046,0.005896209853753228,96,0.7673210108755445,0.013162451449839041,0.05932703489780576,22.916666666666664,0.7986888515992708
E1_best_subset,osi_target_t48h,54089,0.0016214559272797915,0.0015709200842808889,96,-12.817348234766875,0.0017495115307480308,0.002572356457983257,0.0,0.01908077602552406
E1_best_subset,osi_target_t48h,54091,0.001687908005138276,0.0015456576261789182,96,-1.4372774173478597,0.002083375747017696,0.0035384648532767135,0.0,0.020676797869622135
E1_best_subset,osi_target_t48h,54093,0.0033461357468163025,0.0021942445978069326,96,-103.82439968234078,0.0022640362644735994,0.009231409567641428,45.83333333333333,0.08125925710116248
E1_best_subset,osi_target_t48h,54095,0.015621993152636009,0.007384444525746904,96,0.10804359673601549,0.0027019054880335638,0.01004143583414373,36.45833333333333,1.771163373417448
E1_best_subset,osi_target_t48h,54097,0.0011907113427455861,0.0006964946832432346,96,0.16777533831213187,0.0011557797164144258,0.0038536725091630666,47.91666666666667,0.01028960534773423
E1_best_subset,osi_target_t48h,54099,0.003446444396058091,0.0031421849641415367,96,-0.013578623472367157,0.004516106595521587,0.00931589481926301,0.0,0.0862041727743978
E1_best_subset,osi_target_t48h,54101,0.006858077613039078,0.004844549758227131,96,-0.26105631624255654,0.0059027524367307365,0.014408869318501655,0.0,0.3413426280893388
E1_best_subset,osi_target_t48h,54103,0.009622293265776774,0.006732256403789903,96,-3.155465472653841,0.007816631403789904,0.026162875263266428,26.041666666666668,0.6719592158614971
E1_best_subset,osi_target_t48h,54105,0.007644004102421405,0.0044234267462179636,96,-4.274240242315841,0.00487237618929396,0.021557501386116396,55.208333333333336,0.4240602444716276
E1_best_subset,osi_target_t48h,54107,0.001441933951317099,0.0009273508874782878,96,-8.316250077771317,0.0011252675541449546,0.004180656911040054,52.083333333333336,0.015089556373023625
E1_best_subset,osi_target_t48h,54109,0.006407973768937422,0.004523397011765753,96,-10.417723471195446,0.005600480345099086,0.016415871156678585,29.166666666666668,0.2980074951122818
E3_best_subset,osi_target_t01h,18009,0.00682648370736163,0.003945819199279105,143,0.7820227833526838,0.007767966092333649,0.05671264408394272,42.65734265734265,0.13906357528232696
E3_best_subset,osi_target_t01h,18013,0.028240549210512486,0.012992708332557914,143,0.08467110465662953,0.005478579694025282,0.021737355478245513,39.16083916083916,2.379937497031639
E3_best_subset,osi_target_t01h,18023,0.0026701285299197326,0.0010398644065003075,143,-52.052258507438246,0.0010879819872356218,0.014926368594132128,75.52447552447552,0.021275687808674358
E3_best_subset,osi_target_t01h,18025,0.011686092299387043,0.0022794268675629947,143,0.24794484778006698,0.00189100251132803,0.021536134019667124,60.13986013986013,0.40752841835579423
E3_best_subset,osi_target_t01h,18027,0.004027791222517701,0.001790020244704894,143,-4.424460327508145,0.0023361740908587406,0.02330545507769433,67.13286713286713,0.048412016983850954
E3_best_subset,osi_target_t01h,18029,0.0013162047518454657,0.0004680131423490377,143,0.7336209917466414,0.0008033790791316366,0.009844654861731212,82.51748251748252,0.0051697100221471835
E3_best_subset,osi_target_t01h,18033,0.003380171434181409,0.0013825842809759771,143,0.1112871613171712,0.0006901944885341927,0.009657849589637814,77.62237762237763,0.03409547373823155
E3_best_subset,osi_target_t01h,18035,0.002036491214904061,0.0010510615100259761,143,0.7067205460553942,0.0018036737322572349,0.010552922498264955,63.63636363636363,0.012376115580629392
E3_best_subset,osi_target_t01h,18037,0.00379499086290525,0.0015844612515906733,143,-3.330525153731866,0.001853576934593576,0.020068408661351192,74.12587412587412,0.042977459910238304
E3_best_subset,osi_target_t01h,18039,0.0022202978764368883,0.0016120007725353316,143,-2.3442687664660014,0.002249063709598269,0.007117348759046266,37.76223776223776,0.014710985309854634
E3_best_subset,osi_target_t01h,18041,0.0048385249221269645,0.0021171768116602864,143,0.3885203849582989,0.0013147795635895013,0.008983875565714769,54.54545454545454,0.06986267964580496
E3_best_subset,osi_target_t01h,18043,0.00204253374775882,0.0008519438172251649,143,0.10800605256693441,0.0011329836303589583,0.011169691023120815,67.13286713286713,0.01244966760973253
E3_best_subset,osi_target_t01h,18045,0.001745745326732056,0.0007759896303302496,143,0.5049575063682279,0.001295047154589272,0.016259651128676993,74.12587412587412,0.009094546565522672
E3_best_subset,osi_target_t01h,18047,0.003292355220161339,0.0013251697361538273,143,0.5289055914412272,0.0018384556130415098,0.018134985366554682,69.93006993006993,0.03234689859004861
E3_best_subset,osi_target_t01h,18051,0.0010854936264762618,0.00032912466534654926,143,0.7598893531915669,0.0004581343809584789,0.010260245240438174,86.7132867132867,0.0035162021109893466
E3_best_subset,osi_target_t01h,18059,0.0012014928642325416,0.000392362280988951,143,0.10390574434148903,0.0005336237185467732,0.005329900911930781,78.32167832167832,0.004307860848376106
E3_best_subset,osi_target_t01h,18061,0.00383449304633146,0.0015710868754045695,143,0.43461052505934483,0.0017484435542884644,0.024683316261101623,80.41958041958041,0.04387682398869705
E3_best_subset,osi_target_t01h,18065,0.002395079734345294,0.0011479153866150711,143,0.22278160078806775,0.0012176200024893592,0.009366427357265332,64.33566433566433,0.017118244565434957
E3_best_subset,osi_target_t01h,18067,0.0017028911620689648,0.0006915813226928341,143,0.13240635579882432,0.0007151186915976348,0.006648457945006475,72.02797202797203,0.008653525100384026
E3_best_subset,osi_target_t01h,18069,0.0011323920329184987,0.0005809406195215758,143,0.20869702384871858,0.0008342639931724558,0.00775207203650252,70.62937062937063,0.0038265983951935993
E3_best_subset,osi_target_t01h,18071,0.003204256990395233,0.001228355148002315,143,-3.7865770877068927,0.0016993668897973156,0.02023745617630093,76.22377622377621,0.030638955480267967
E3_best_subset,osi_target_t01h,18073,0.002918131455040624,0.0018935538864488805,143,-10.833886924848803,0.0019737800243454407,0.013119187529473601,38.46153846153847,0.02541142259375472
E3_best_subset,osi_target_t01h,18077,0.005115269909358753,0.0016995102629447424,143,0.46041996244710304,0.0015870104399634273,0.01721176719331297,61.53846153846154,0.07808298069006336
E3_best_subset,osi_target_t01h,18083,0.0036451362150580193,0.0017964076190759822,143,-4.651205520299803,0.0022663376890060525,0.019644593218386654,67.83216783216784,0.039650329333681
E3_best_subset,osi_target_t01h,18085,0.004025687764506808,0.002734967244719287,143,-6.115141396316268,0.0033182209556743983,0.013145131866361227,37.06293706293706,0.04836146518065076
E3_best_subset,osi_target_t01h,18087,0.002540210292914849,0.002197210545967334,143,-5.197244515770954,0.0031635647694806496,0.009866622433609336,0.0,0.019255669251520648
E3_best_subset,osi_target_t01h,18089,0.0025181482920031708,0.0014482807864324512,143,0.510242540439971,0.001683282175730013,0.007740907835611254,44.05594405594406,0.018922646591098675
E3_best_subset,osi_target_t01h,18091,0.0014789075704256958,0.0008075201890435244,143,-0.24327816415311987,0.0006754476285306899,0.004849421922028687,67.13286713286713,0.006526815539044807
E3_best_subset,osi_target_t01h,18093,0.006890987647659379,0.002390487874940826,143,0.5430579738895548,0.00246970574554219,0.03054505628027581,67.13286713286713,0.14170403521353722
E3_best_subset,osi_target_t01h,18095,0.0013809578611127203,0.0006004129387438785,143,0.5842908100552009,0.001022641729903222,0.0076145396529712075,68.53146853146853,0.00569088917136993
E3_best_subset,osi_target_t01h,18097,0.0008689470176456457,0.00039065855665409077,143,-0.35175823197013867,0.0004566000528458623,0.005696455278218548,81.81818181818183,0.00225323178364768
E3_best_subset,osi_target_t01h,18099,0.008894099157711641,0.003134512346592651,143,-0.0820705025420978,0.0015732220254367777,0.011306982887998966,39.86013986013986,0.23606043800607862
E3_best_subset,osi_target_t01h,18101,0.0029831649513021893,0.0016311377162018306,143,0.7920957576724528,0.003081758365177388,0.023284729771863976,41.25874125874126,0.02655668183816567
E3_best_subset,osi_target_t01h,18103,0.004695250592107156,0.0027690081404036994,143,-10.70872203191796,0.0031057372428419674,0.017588742806989587,44.05594405594406,0.06578650688347804
E3_best_subset,osi_target_t01h,18105,0.002025981277929496,0.0006323712133390123,143,0.7592717530179377,0.001379404508232097,0.01788746032424403,76.92307692307693,0.012248703731186781
E3_best_subset,osi_target_t01h,18107,0.0016772809224708796,0.0008196623650426272,143,0.18110991064724857,0.0012178980658565115,0.016597028410955936,67.83216783216784,0.008395196954414217
E3_best_subset,osi_target_t01h,18109,0.002385868447902423,0.0011405294532140528,143,-1.0835352377668017,0.0018084404878927695,0.01735845566648365,59.44055944055944,0.016986826945028434
E3_best_subset,osi_target_t01h,18111,0.006443796838700092,0.0039120836679721795,143,-3.466237270215042,0.005634389880399091,0.02379393689543025,34.96503496503497,0.12390902896681405
E3_best_subset,osi_target_t01h,18113,0.0012881601629258755,0.0007466986194502326,143,-0.702276038070043,0.0006802263168978291,0.005112839129463458,71.32867132867133,0.00495175333951893
E3_best_subset,osi_target_t01h,18117,0.012813263375831085,0.0036209240175899804,143,0.26191962781195144,0.0018053340756357175,0.02329644506716779,73.42657342657343,0.4899353556328693
E3_best_subset,osi_target_t01h,18121,0.02463597801974639,0.009100808619788986,143,0.10159555531373166,0.00348378333600368,0.021533495250505467,32.16783216783217,1.811168642979456
E3_best_subset,osi_target_t01h,18123,0.006522183124020156,0.0024691241220578452,143,-93.88481409868837,0.0026292639821977057,0.03780546190905705,67.83216783216784,0.12694197515390296
E3_best_subset,osi_target_t01h,18125,0.0027426037815120666,0.0008873751559725655,143,0.14157466375994388,0.0015962804940643535,0.023236193360458606,76.22377622377621,0.02244633372851118
E3_best_subset,osi_target_t01h,18127,0.003804408561705958,0.0030341464189711158,143,-0.23384228494634973,0.004220843590278089,0.016101518554731707,27.972027972027973,0.043191031432389136
E3_best_subset,osi_target_t01h,18129,0.00120520643752521,0.0005596058896135918,143,0.4940943086541276,0.0008560557228427435,0.011146652183523242,79.02097902097903,0.0043345314680542394
E3_best_subset,osi_target_t01h,18131,0.017613410067402954,0.0044986671472908085,143,0.056854257918077744,0.0011400268825002987,0.007661818369563308,58.74125874125874,0.9257765315492521
E3_best_subset,osi_target_t01h,18133,0.001188448391100009,0.0004930975615358796,143,0.8646211090222535,0.000913569801527699,0.012656357331493706,83.21678321678321,0.00421482870144375
E3_best_subset,osi_target_t01h,18135,0.0043442542978102015,0.002738940368967032,143,-0.01984590177723833,0.003562177229314432,0.017546933895213012,47.55244755244755,0.05631832809682414
E3_best_subset,osi_target_t01h,18137,0.0036099632965037863,0.001311584120276256,143,0.5613219767540634,0.0013164716782988614,0.014246386991561628,72.02797202797203,0.038888827322412625
E3_best_subset,osi_target_t01h,18139,0.002897832199670013,0.0009407106086371626,143,0.41210861508148977,0.0011404176969070695,0.009772471726181491,67.83216783216784,0.025059115761334638
E3_best_subset,osi_target_t01h,18141,0.0019778244714519846,0.0014161907497736756,143,0.15778992654379054,0.0018765890547683848,0.008315230374879428,40.55944055944056,0.011673330102944737
E3_best_subset,osi_target_t01h,18143,0.0038579926795969405,0.0016854090935616325,143,0.5232565407629226,0.001378935180580593,0.01628746968368152,69.93006993006993,0.044416268847603885
E3_best_subset,osi_target_t01h,18145,0.00167090542031855,0.0007526636208234179,143,0.2543740395798604,0.0008335440065421604,0.007754471975045319,69.93006993006993,0.008331496388300488
E3_best_subset,osi_target_t01h,18147,0.0017731743913710805,0.0006294913215926983,143,-2.5583530066345928,0.0008134074055087822,0.0117313363854071,81.81818181818183,0.009382577830286478
E3_best_subset,osi_target_t01h,18149,0.006644414156085471,0.004391715082071056,143,-13.671038610938322,0.005129033582399902,0.022443602212830985,34.26573426573427,0.13174455181140834
E3_best_subset,osi_target_t01h,18151,0.010806223037597604,0.008090357934480841,143,-0.6599946002937696,0.002056594902410669,0.009845623962875348,41.95804195804196,0.34847139082681855
E3_best_subset,osi_target_t01h,18153,0.002592606159734746,0.0009616838943558577,143,-0.30635483164494826,0.0012499022384814115,0.013696084224184668,77.62237762237763,0.02005821913979138
E3_best_subset,osi_target_t01h,18155,0.004279859669151885,0.0016278406032623762,143,-43.20635440393158,0.001785183260605034,0.024340720222590102,71.32867132867133,0.05466109573728702
E3_best_subset,osi_target_t01h,18157,0.001510116062788166,0.0005788643954939039,143,-24.377914356522542,0.000615927332556841,0.012829503216659852,77.62237762237763,0.006805184887275165
E3_best_subset,osi_target_t01h,18159,0.004029193725617371,0.0012734281697669326,143,-0.2046445275509401,0.0009313656944634586,0.008571571499221017,69.93006993006993,0.04844573761205273
E3_best_subset,osi_target_t01h,18161,0.0025688344492520716,0.0012511984148668544,143,-1.6916013585812997,0.0015092656935011479,0.01095744511483346,67.83216783216784,0.01969207621920161
E3_best_subset,osi_target_t01h,18163,0.0007100133040009374,0.0003361537701905489,143,0.3985243519999965,0.0005486905934721699,0.005798192580180509,81.11888111888112,0.0015043616292163466
E3_best_subset,osi_target_t01h,18165,0.013848865103483512,0.0032615833916368863,143,0.03952793968096813,0.0009587876838465713,0.0153626509401239,83.91608391608392,0.5723314939243336
E3_best_subset,osi_target_t01h,18167,0.0017672152859642687,0.0007233058241801631,143,0.47885906841798365,0.0009497424143435054,0.010127249606431327,82.51748251748252,0.009319619760020355
E3_best_subset,osi_target_t01h,18169,0.0017808196489445328,0.0006662349531817505,143,-0.8594064177370977,0.0006043944408740483,0.00792995408375228,81.81818181818183,0.009463660509666998
E3_best_subset,osi_target_t01h,18171,0.0043535935654107315,0.001839664921625469,143,-1.5518569686918275,0.0017264524735385043,0.02140126080946362,64.33566433566433,0.056560734396007964
E3_best_subset,osi_target_t01h,18173,0.0015201518224547544,0.0006698205852413989,143,0.5702089117125433,0.0010407867506049824,0.014231794018863533,71.32867132867133,0.006895935705689058
E3_best_subset,osi_target_t01h,18175,0.004359687116673125,0.0013135431963241177,143,0.6006992943418983,0.0016985266065979547,0.018252194366690927,74.82517482517483,0.05671917680903574
E3_best_subset,osi_target_t01h,18177,0.0021784662632352964,0.001296347466007244,143,-15.02801307952333,0.0014340386642028471,0.008600303184123487,53.14685314685315,0.014161881365117722
E3_best_subset,osi_target_t01h,18179,0.004916949648131653,0.0015103052397001835,143,0.1517430891883529,0.0011163926153647766,0.009771038302788554,74.82517482517483,0.07214575731342031
E3_best_subset,osi_target_t01h,18181,0.0021560434495871026,0.0012416764488212824,143,-3.87218297826689,0.0012389316807452475,0.00986578144719757,48.95104895104895,0.013871847064225966
E3_best_subset,osi_target_t01h,18183,0.002819551045914789,0.0010231146173210659,143,0.12033551385523178,0.0008881371011789912,0.006412313257440538,66.43356643356644,0.02372352379746376
E3_best_subset,osi_target_t01h,39017,0.0009011956313079188,0.0003797322454479463,143,0.4725126484423021,0.0005807664809881029,0.005527468267512188,77.62237762237763,0.0024235803920183395
E3_best_subset,osi_target_t01h,39023,0.0035398951914358016,0.0020632821328877074,143,0.9201984822653688,0.007982387018911111,0.057315310506360545,51.74825174825175,0.03739384143341143
E3_best_subset,osi_target_t01h,39025,0.0019869238951555836,0.0006611171095082875,143,0.30508744483387007,0.0004578278203362774,0.005954907459585031,83.91608391608392,0.011780988718693266
E3_best_subset,osi_target_t01h,39027,0.0010591062264349658,0.0005402424991669527,143,0.5160747610526635,0.0007245832160650528,0.004945607774250848,70.62937062937063,0.003347328360868154
E3_best_subset,osi_target_t01h,39029,0.00650984374589235,0.003872370095383154,143,0.9084507506498009,0.015086063084799541,0.10024963612069543,36.36363636363637,0.12646210414358422
E3_best_subset,osi_target_t01h,39031,0.009884274785708412,0.0066929995268451385,143,0.9846724167216775,0.05685674408077249,0.28441276668246857,0.0,0.2915472138760234
E3_best_subset,osi_target_t01h,39033,0.0054685398569324735,0.002940095599547158,143,0.898905021889071,0.008952436164082337,0.06205058313170193,25.874125874125873,0.08924050890625378
E3_best_subset,osi_target_t01h,39035,0.006116911108072707,0.004441934980176767,143,0.8788194839625905,0.00999758868752044,0.059945570720488645,6.293706293706294,0.11165639793997255
E3_best_subset,osi_target_t01h,39037,0.0015688468325112776,0.0008303752254534525,143,0.24963760730153695,0.001002079379288758,0.006468485874023245,65.73426573426573,0.007344806608226681
E3_best_subset,osi_target_t01h,39039,0.00998166961999653,0.005446457745009267,143,0.20978133038649993,0.002141602759536092,0.018784805024105664,54.54545454545454,0.2973210494698137
E3_best_subset,osi_target_t01h,39045,0.004580826958659049,0.002820520083816405,143,0.8061146570329931,0.0065236920381218306,0.04875782221488662,38.46153846153847,0.06261913264658915
E3_best_subset,osi_target_t01h,39049,0.005478963424436601,0.003241019781046827,143,0.9164202500810003,0.009087767974896774,0.06004474972916468,19.58041958041958,0.08958103527088758
E3_best_subset,osi_target_t01h,39051,0.0035224793698065684,0.002053299845316423,143,0.7788987192135679,0.003319235771494987,0.021637657793960433,37.76223776223776,0.03702680093166499
E3_best_subset,osi_target_t01h,39053,0.002623330296890422,0.0009953129926004358,143,0.11147124115554585,0.0006203429387158871,0.005056153864377784,69.23076923076923,0.02053644302320086
E3_best_subset,osi_target_t01h,39055,0.01152318350672543,0.00527405765864488,143,0.9185560863102634,0.025269661828494206,0.16364881399311515,18.181818181818183,0.39624539754315563
E3_best_subset,osi_target_t01h,39059,0.01542456262746561,0.009458545601068121,143,0.9657286843271958,0.05155896148712155,0.2556360521082559,6.993006993006993,0.7099781628270783
E3_best_subset,osi_target_t01h,39061,0.001447933313980531,0.0008621185969991651,143,-15.11773037354476,0.0009691116039921723,0.006452042991943541,60.13986013986013,0.006256283144021645
E3_best_subset,osi_target_t01h,39063,0.0024927819901707994,0.0015608657449239826,143,-0.9058214330121392,0.002387439171497409,0.0137489035264297,47.55244755244755,0.018543336155780746
E3_best_subset,osi_target_t01h,39065,0.0030113552764691152,0.0016850522581432525,143,0.5817513730730617,0.0020821513226331094,0.011450719747032462,41.95804195804196,0.02706096421375664
E3_best_subset,osi_target_t01h,39069,0.002263783987354935,0.0009866325412012731,143,0.7049754015615183,0.002585969753045607,0.014934467543657313,55.24475524475524,0.015292878636598001
E3_best_subset,osi_target_t01h,39073,0.0046691386216811785,0.003505972048454721,143,0.7993692834646742,0.008585261263284408,0.05307211923887606,28.671328671328673,0.06505681691469246
E3_best_subset,osi_target_t01h,39075,0.01396278438995294,0.007501918510521142,143,0.9765128647332735,0.05518359691600929,0.27927076868336836,23.076923076923077,0.5817860965043586
E3_best_subset,osi_target_t01h,39077,0.00491757782592322,0.003077008853604408,143,0.8649637380161035,0.00971735511541857,0.0612346340194394,35.66433566433567,0.07216419283168035
E3_best_subset,osi_target_t01h,39081,0.010406976720930942,0.00655069673680607,143,0.9229455240913447,0.024330475075827206,0.15033212260926063,20.97902097902098,0.32319783349920467
E3_best_subset,osi_target_t01h,39085,0.0026198599409748805,0.001354351088187866,143,0.545779053322032,0.002715679343648785,0.015878172471510122,41.95804195804196,0.02048214438872319
E3_best_subset,osi_target_t01h,39087,0.0036580150781849517,0.0012399415043022556,143,-0.031138323744682506,0.0008947102180783318,0.00573837051634457,65.03496503496503,0.039931006510793725
E3_best_subset,osi_target_t01h,39089,0.025139299960624334,0.011548032263087754,143,0.7523482210263523,0.017181021470579077,0.12300411373338176,46.15384615384615,1.8859302850066924
E3_best_subset,osi_target_t01h,39091,0.013498542756502223,0.009325017888631456,143,0.5278679498582034,0.0164968634677626,0.09587446210190287,14.685314685314685,0.5437422095735412
E3_best_subset,osi_target_t01h,39093,0.0034717178357122256,0.001673710688917773,143,0.8103036279040561,0.0054561849979491974,0.052030605477386055,48.95104895104895,0.03596732306906782
E3_best_subset,osi_target_t01h,39095,0.0026578414867069085,0.0017770738709255458,143,0.552911266252504,0.0014698480295162039,0.013318589869009613,62.93706293706294,0.021080331053781615
E3_best_subset,osi_target_t01h,39097,0.010095456350844799,0.003881326743783225,143,0.5978024568714124,0.01080445488563056,0.09757700277496,44.05594405594406,0.30413834998552375
E3_best_subset,osi_target_t01h,39099,0.0025141664056181957,0.0016347267436676517,143,0.18492973663338053,0.002249298850724855,0.0083919770531999,39.16083916083916,0.018862850068211395
E3_best_subset,osi_target_t01h,39101,0.0072141401259541065,0.005459481850375317,143,0.6789106384962351,0.0059574720999771,0.05173053376314418,45.45454545454545,0.15530606715174042
E3_best_subset,osi_target_t01h,39103,0.006569827879039254,0.004622273007503337,143,0.6280839122141086,0.009776997654554738,0.06615056587442633,19.58041958041958,0.12880337954697493
E3_best_subset,osi_target_t01h,39105,0.0037985715882577083,0.0020358347055818133,143,0.1498905206185831,0.0016406153551071039,0.006950420589739383,30.76923076923077,0.04305860006933331
E3_best_subset,osi_target_t01h,39107,0.025086384593126117,0.0136792955826932,143,-1.3120150703912508,0.019888951485354307,0.15179825134371044,33.56643356643357,1.8779993031557878
E3_best_subset,osi_target_t01h,39109,0.0020899008346529024,0.001249105688145513,143,0.7011110776229914,0.0025790954535318167,0.017902069503272285,54.54545454545454,0.013033787423601936
E3_best_subset,osi_target_t01h,39111,0.023616629555188992,0.012791686546407324,143,-1.4622942219142847,0.018568271057812752,0.1283397867618117,34.26573426573427,1.6643900448766868
E3_best_subset,osi_target_t01h,39113,0.0014973603793997563,0.000809353215152115,143,0.6887815474761126,0.001259196373848782,0.009708589722245217,58.74125874125874,0.006690706042077915
E3_best_subset,osi_target_t01h,39115,0.031586941137104786,0.006594900706438912,143,-0.006115453127165438,0.007535989621646525,0.047397680841342105,34.26573426573427,2.9773810291836136
E3_best_subset,osi_target_t01h,39117,0.053374958314438344,0.021848897456060605,143,0.7743614163690766,0.05373658866750162,0.2359548050689636,0.0,8.501476768662126
E3_best_subset,osi_target_t01h,39119,0.02483716415372964,0.017163424163027397,143,0.7551342446114191,0.043443843743446973,0.20534382284575625,18.181818181818183,1.8408707196230076
E3_best_subset,osi_target_t01h,39121,0.0064445037334449305,0.003792045481457315,143,0.9467304870447432,0.013993355587254192,0.10929705795574339,27.972027972027973,0.12393621649243709
E3_best_subset,osi_target_t01h,39123,0.0016516761602919225,0.0007094795005679199,143,0.30056019687541125,0.001186735959780961,0.012767884612750583,60.13986013986013,0.008140837305240097
E3_best_subset,osi_target_t01h,39125,0.02503688372430071,0.015182921094276478,143,0.5786786922302549,0.02340855356049605,0.15242461923999923,0.0,1.8705952167560005
E3_best_subset,osi_target_t01h,39127,0.011466708968794665,0.007235158723555494,143,0.9211429954404106,0.02171645252030685,0.15335926332258246,41.25874125874126,0.3923709578887911
E3_best_subset,osi_target_t01h,39129,0.001419901016402449,0.000923331710677475,143,0.473409333263052,0.0011628640506594528,0.0047381924550107,52.44755244755245,0.006016382160312887
E3_best_subset,osi_target_t01h,39131,0.005583516748318886,0.002169563635481965,143,0.04433492982150333,0.0009519931240740205,0.005530563547108742,62.23776223776224,0.09303254915046012
E3_best_subset,osi_target_t01h,39133,0.005520201659855311,0.0035818147544754366,143,0.859023603868853,0.008844466807797808,0.05958064200251767,35.66433566433567,0.09093460012314189
E3_best_subset,osi_target_t01h,39135,0.005286540369753527,0.0026068389622740575,143,0.10308652108552308,0.001061213254603478,0.00683964295064725,70.62937062937063,0.08339929523112963
E3_best_subset,osi_target_t01h,39137,0.012463607813843584,0.006180075460561117,143,0.8352665041440125,0.010325149672685918,0.08926698968148016,32.86713286713287,0.46356092876326066
E3_best_subset,osi_target_t01h,39139,0.012142901848502169,0.00871427119828773,143,0.8294898503902539,0.015928590958256276,0.11055587868171571,35.66433566433567,0.4400117195541415
E3_best_subset,osi_target_t01h,39141,0.0025182364513491196,0.0014912839297968551,143,-8.183604379319926,0.0017939660751956916,0.009849624295334952,50.349650349650354,0.018923971562589858
E3_best_subset,osi_target_t01h,39143,0.0016506151858592141,0.0010665635625426834,143,0.6843483857939797,0.0026207143916844107,0.01601246041405354,48.25174825174825,0.00813038193107279
E3_best_subset,osi_target_t01h,39145,0.001967837113285577,0.0010508342891954047,143,-4.984558238768233,0.0013160208272761222,0.007475805563888729,60.83916083916085,0.011555734865588247
E3_best_subset,osi_target_t01h,39147,0.002156740712313656,0.0012939388783458114,143,0.5842143990327731,0.0024794610184870206,0.015035546327402328,41.95804195804196,0.01388082080352493
E3_best_subset,osi_target_t01h,39149,0.01545079469869034,0.008793586830906735,143,-1.149990209090253,0.013101726004551393,0.09122358254402861,38.46153846153847,0.7123950915894384
E3_best_subset,osi_target_t01h,39151,0.002691414311030704,0.0014195832897652258,143,0.9611672474500114,0.007827606948306233,0.058635334829851074,36.36363636363637,0.021616251737295117
E3_best_subset,osi_target_t01h,39153,0.005967399385182772,0.0026709682866503603,143,0.4407184484878315,0.007432610817209853,0.051917766925381345,39.16083916083916,0.1062648136865977
E3_best_subset,osi_target_t01h,39155,0.00428146704890353,0.0018032898931030984,143,0.3776542013855212,0.0032946746196069426,0.02288741336968476,25.174825174825177,0.05470216140028287
E3_best_subset,osi_target_t01h,39157,0.02202968846557636,0.01561972206445095,143,0.8664992206458455,0.031438600793027405,0.18508809618360436,32.86713286713287,1.4482248187382714
E3_best_subset,osi_target_t01h,39159,0.006721307463702403,0.00427217152574599,143,-3.1700562777984604,0.006824479038390417,0.035041430222673295,20.97902097902098,0.13481145614297096
