feature_set,component,candidate,horizon,stage,feature,gain,gain_fraction
profile,P_t,l2,osi_target_t24h,regression,min_t2m_next_24h,0.5379357437777799,0.008003673323088536
profile,P_t,l2,osi_target_t24h,regression,gust_gt30_next_24h,0.09772158123087138,0.0014539498849711159
profile,P_t,l2,osi_target_t24h,regression,gust_gt40_next_24h,0.07245844745193608,0.0010780725200202402
profile,P_t,l2,osi_target_t24h,regression,gust_peak4h_mean_next_24h,0.396186399331782,0.0058946566610977935
profile,P_t,l2,osi_target_t24h,regression,gust_max_next_48h,0.08839588606497273,0.0013151975925609052
profile,P_t,l2,osi_target_t24h,regression,gust_mean_next_48h,0.08396031364100054,0.0012492029582704595
profile,P_t,l2,osi_target_t24h,regression,wind_speed_max_next_48h,0.7965407704468817,0.011851326462165154
profile,P_t,l2,osi_target_t24h,regression,total_tp_next_48h,0.8724469732842408,0.012980696387353259
profile,P_t,l2,osi_target_t24h,regression,min_t2m_next_48h,0.6016682906920323,0.008951917591015098
profile,P_t,l2,osi_target_t24h,regression,gust_gt30_next_48h,0.24103205571009312,0.003586193809595569
profile,P_t,l2,osi_target_t24h,regression,gust_gt40_next_48h,0.02052042871946469,0.0003053130598218179
profile,P_t,l2,osi_target_t24h,regression,gust_peak4h_mean_next_48h,0.22380397818051279,0.0033298659746700573
profile,P_t,l2,osi_target_t24h,regression,gust_change_1h,0.031779398035723716,0.0004728295585939097
profile,P_t,l2,osi_target_t24h,regression,gust_change_3h,0.04786086705280468,0.0007120975865263609
profile,P_t,l2,osi_target_t24h,regression,pressure_change_3h,0.11853646306553856,0.0017636439634746372
profile,P_t,l2,osi_target_t24h,regression,pressure_change_6h,0.2776468849333469,0.0041309672983873055
profile,P_t,l2,osi_target_t24h,regression,temp_change_6h,0.271743917837739,0.004043140042406146
profile,P_t,l2,osi_target_t24h,regression,wind_change_1h,0.02549524835194461,0.0003793308800544606
profile,P_t,l2,osi_target_t24h,regression,cumul_gust_since_onset,4.654008300436544,0.0692446310000626
profile,P_t,l2,osi_target_t24h,regression,cumul_tp_since_onset,0.7246147083642427,0.010781175034258857
profile,P_t,l2,osi_target_t24h,regression,gust_gt30_since_onset,0.15857673920982052,0.002359382941097721
profile,P_t,l2,osi_target_t24h,regression,gust_at_t1h,0.022512698138598353,0.00033495502689086666
profile,P_t,l2,osi_target_t24h,regression,wind_speed_at_t1h,0.047620740660931915,0.0007085248676300395
profile,P_t,l2,osi_target_t24h,regression,t2m_at_t1h,0.0686512956453953,0.0010214278376331437
profile,P_t,l2,osi_target_t24h,regression,tp_at_t1h,0.0009802939603105187,1.4585297053923338e-05
profile,P_t,l2,osi_target_t24h,regression,gust_at_t6h,0.13316399508039467,0.0019812795995596236
profile,P_t,l2,osi_target_t24h,regression,wind_speed_at_t6h,0.10880592186003923,0.0016188681720041957
profile,P_t,l2,osi_target_t24h,regression,t2m_at_t6h,0.18829857651144266,0.002801599096234719
profile,P_t,l2,osi_target_t24h,regression,tp_at_t6h,0.11100034057744779,0.001651517816039496
profile,P_t,l2,osi_target_t24h,regression,gust_at_t24h,0.2011196737003047,0.002992357703986969
profile,P_t,l2,osi_target_t24h,regression,wind_speed_at_t24h,0.1869981589843519,0.0027822508428590282
profile,P_t,l2,osi_target_t24h,regression,t2m_at_t24h,1.3234941717673792,0.019691599077330695
profile,P_t,l2,osi_target_t24h,regression,tp_at_t24h,0.05092785604938399,0.0007577297615548124
profile,P_t,l2,osi_target_t24h,regression,gust_at_t48h,0.38989694839983713,0.005801079107973388
profile,P_t,l2,osi_target_t24h,regression,wind_speed_at_t48h,0.29268673376645893,0.004354737587462183
profile,P_t,l2,osi_target_t24h,regression,t2m_at_t48h,0.7496694271685556,0.011153951498420349
profile,P_t,l2,osi_target_t24h,regression,tp_at_t48h,0.023425773106282577,0.00034854020661793277
profile,P_t,l2,osi_target_t24h,regression,hour_of_day,0.05204534545191564,0.0007743563200672942
profile,P_t,l2,osi_target_t24h,regression,hour_sin,0.057152098102960736,0.0008503371048237461
profile,P_t,l2,osi_target_t24h,regression,hour_cos,0.12386466559837572,0.001842919588798576
profile,P_t,l2,osi_target_t24h,regression,days_since_onset,0.0,0.0
profile,P_t,l2,osi_target_t24h,regression,hours_since_obs,10.204352002197993,0.15182538220240638
profile,P_t,l2,osi_target_t24h,regression,storm_phase,0.0,0.0
profile,P_t,l2,osi_target_t24h,regression,log_customers,1.121078025767929,0.016679951819015316
profile,P_t,l2,osi_target_t24h,regression,rural_urban_code,0.11030318198027089,0.0016411451465697172
profile,P_t,l2,osi_target_t24h,regression,is_metro,0.0038532878970727324,5.733111789783035e-05
profile,P_t,l2,osi_target_t24h,regression,pop_density,0.895717041566968,0.013326919940807721
profile,P_t,l2,osi_target_t24h,regression,n_utilities,0.13207446230808273,0.0019650689935806574
profile,P_t,l2,osi_target_t24h,regression,pct_forest,5.339911340226536,0.07944983473543717
profile,P_t,l2,osi_target_t24h,regression,pct_developed,0.26887056781561114,0.004000388923548537
profile,P_t,l2,osi_target_t24h,regression,pct_agriculture,0.04031370396842249,0.0005998071716540197
profile,P_t,l2,osi_target_t24h,regression,pct_water,0.14482275074988138,0.002154744316882489
profile,P_t,l2,osi_target_t24h,regression,pct_wetland,0.41058117788634263,0.006108829276399031
profile,P_t,l2,osi_target_t24h,regression,pct_unmapped,0.3470535452797776,0.005163633824612553
profile,P_t,l2,osi_target_t24h,regression,pct_forest_classified,0.47265801415778697,0.007032439064732298
profile,P_t,l2,osi_target_t24h,regression,tree_canopy_pct,0.1237865334842354,0.0018417571006671316
profile,P_t,l2,osi_target_t24h,regression,tree_canopy_std,0.3507552062510513,0.005218708962321081
profile,P_t,l2,osi_target_t24h,regression,forest_x_customers,0.1912012864195276,0.0028447870459568357
profile,P_t,l2,osi_target_t24h,regression,window_len_next_1h,0.0,0.0
profile,P_t,l2,osi_target_t24h,regression,is_full_next_1h,0.0,0.0
profile,P_t,l2,osi_target_t24h,regression,tp_rate_next_1h,0.0,0.0
profile,P_t,l2,osi_target_t24h,regression,gust_gt30_frac_next_1h,0.0,0.0
profile,P_t,l2,osi_target_t24h,regression,has_weather_at_t1h,0.0,0.0
profile,P_t,l2,osi_target_t24h,regression,window_len_next_6h,0.0,0.0
profile,P_t,l2,osi_target_t24h,regression,is_full_next_6h,0.0,0.0
profile,P_t,l2,osi_target_t24h,regression,tp_rate_next_6h,0.007123386894818395,0.00010598526370400206
profile,P_t,l2,osi_target_t24h,regression,gust_gt30_frac_next_6h,0.0,0.0
profile,P_t,l2,osi_target_t24h,regression,has_weather_at_t6h,0.0,0.0
profile,P_t,l2,osi_target_t24h,regression,window_len_next_24h,0.0,0.0
profile,P_t,l2,osi_target_t24h,regression,is_full_next_24h,0.0,0.0
profile,P_t,l2,osi_target_t24h,regression,tp_rate_next_24h,1.017436540540075,0.015137922682490564
profile,P_t,l2,osi_target_t24h,regression,gust_gt30_frac_next_24h,0.03278428010526113,0.00048778068966455495
profile,P_t,l2,osi_target_t24h,regression,has_weather_at_t24h,0.0,0.0
profile,P_t,l2,osi_target_t24h,regression,window_len_next_48h,0.0,0.0
profile,P_t,l2,osi_target_t24h,regression,is_full_next_48h,0.0,0.0
profile,P_t,l2,osi_target_t24h,regression,tp_rate_next_48h,0.03951446706196293,0.0005879157307504372
profile,P_t,l2,osi_target_t24h,regression,gust_gt30_frac_next_48h,0.12971192185068503,0.001929917951374764
profile,P_t,l2,osi_target_t24h,regression,has_weather_at_t48h,0.0,0.0
profile,P_t,l2,osi_target_t24h,regression,N_nonzero_frac_obs,0.12084722540748771,0.0017980246253402599
profile,P_t,l2,osi_target_t24h,regression,R_nonzero_frac_obs,0.05746421217918396,0.0008549808919944685
profile,P_t,l2,osi_target_t24h,regression,P_mean_last24_obs,0.035721838648896664,0.0005314871345748582
profile,P_t,l2,osi_target_t24h,regression,D_mean_last24_obs,0.2827359110233374,0.004206684338625079
profile,P_t,l2,osi_target_t24h,regression,N_mean_last24_obs,0.01364560284127947,0.00020302600952155003
profile,P_t,l2,osi_target_t24h,regression,R_mean_last24_obs,0.1755953421961749,0.002612594110449554
profile,P_t,l2,osi_target_t24h,regression,flow_balance_last24_obs,0.5392736610810971,0.008023579516631017
profile,P_t,l2,osi_target_t24h,regression,restoration_ratio_obs,0.21837704777135514,0.0032491214273064673
profile,P_t,l2,osi_target_t24h,regression,P_D_gap_last_obs,0.1813742740196176,0.0026985759084732644
profile,P_t,l2,osi_target_t24h,regression,hours_since_P_peak_obs,0.11236472995369695,0.0016718178741399333
profile,P_t,l2,osi_target_t24h,regression,hours_since_N_peak_obs,0.05112509697210044,0.0007606644092885372
profile,P_t,l2,osi_target_t24h,regression,hours_since_R_peak_obs,0.17282327479915693,0.0025713499244441685
profile,P_t,l2,osi_target_t24h,regression,first_material_N_hour_obs,0.10800785181345418,0.0016069940922173588
profile,P_t,l2,osi_target_t24h,regression,first_material_R_hour_obs,0.05729456729022786,0.0008524568316622791
profile,P_t,l2,osi_target_t24h,regression,P_trend_last24_obs,1.0557153346017003,0.015707453460868423
profile,P_t,l2,osi_target_t24h,regression,D_trend_last24_obs,0.06515961355762556,0.0009694768693217069
profile,P_t,l2,osi_target_t24h,regression,P_post_peak_slope_obs,0.16024269103945699,0.0023841697941199293
profile,P_t,l2,osi_target_t24h,regression,P_active_frac_obs,0.4920673605520278,0.0073212208936979965
profile,P_t,l2,osi_target_t24h,regression,has_material_P_obs,0.0,0.0
profile,P_t,l2,osi_target_t24h,regression,has_material_N_obs,0.0,0.0
profile,P_t,l2,osi_target_t24h,regression,has_material_R_obs,0.0,0.0
profile,P_t,l2,osi_target_t24h,regression,gust_excess30_sum_obs,0.03318974099238403,0.0004938133367294838
profile,P_t,l2,osi_target_t24h,regression,N_per_gust_excess_obs,0.16873545954877045,0.002510529392907323
profile,P_t,l2,osi_target_t24h,regression,P_change_per_gust_excess_obs,0.17260519048431888,0.002568105158441829
profile,P_t,l2,osi_target_t24h,regression,gust_to_N_best_corr_obs,0.09825752991309855,0.001461923993812372
profile,P_t,l2,osi_target_t24h,regression,gust_to_N_best_lag_obs,0.04310360172530636,0.0006413166465479955
profile,P_t,l2,osi_target_t24h,regression,gust_at_first_material_N_obs,0.10722234300919808,0.0015953069047894997
profile,P_t,l2,osi_target_t48h,regression,last_osi,1.2039676780987065,0.034152672733717124
profile,P_t,l2,osi_target_t48h,regression,last_P_t,0.11924222355446545,0.0033825165834414682
profile,P_t,l2,osi_target_t48h,regression,last_N_t,0.13345910342468414,0.0037858035273807913
profile,P_t,l2,osi_target_t48h,regression,last_D_t,0.17052758383943,0.004837316540039282
profile,P_t,l2,osi_target_t48h,regression,last_R_t,0.06656322453636676,0.0018881835991489864
profile,P_t,l2,osi_target_t48h,regression,last_outage_pct,0.0,0.0
profile,P_t,l2,osi_target_t48h,regression,osi_mean_72h,0.10879301006207243,0.0030861061604523696
profile,P_t,l2,osi_target_t48h,regression,osi_max_72h,0.00680399508564733,0.00019300735532111336
profile,P_t,l2,osi_target_t48h,regression,osi_std_72h,0.01020468509523198,0.00028947394248861704
profile,P_t,l2,osi_target_t48h,regression,outage_pct_mean_72h,0.018074807449011132,0.0005127238835064645
profile,P_t,l2,osi_target_t48h,regression,outage_pct_max_72h,0.04220344213536009,0.0011971752844407771
profile,P_t,l2,osi_target_t48h,regression,N_t_mean_72h,0.07251719435589621,0.0020570784842956847
profile,P_t,l2,osi_target_t48h,regression,N_t_max_72h,0.012743398852762766,0.000361489048627061
profile,P_t,l2,osi_target_t48h,regression,R_t_mean_72h,0.014192021961207502,0.00040258180538224435
profile,P_t,l2,osi_target_t48h,regression,R_t_max_72h,0.04601630112301791,0.0013053337737043184
profile,P_t,l2,osi_target_t48h,regression,pre_event_mean_osi,0.05131693570729112,0.0014556956493018325
profile,P_t,l2,osi_target_t48h,regression,pre_event_max_outage_pct,0.028800638843677007,0.0008169810625675623
profile,P_t,l2,osi_target_t48h,regression,storm_onset_max_osi,0.01639461536251474,0.00046506226309609653
profile,P_t,l2,osi_target_t48h,regression,storm_onset_mean_osi,0.07661794358864427,0.002173403489573446
profile,P_t,l2,osi_target_t48h,regression,osi_trend_last6h,0.333983882504981,0.009474043568629506
profile,P_t,l2,osi_target_t48h,regression,is_worsening,0.0,0.0
profile,P_t,l2,osi_target_t48h,regression,frac_zero_72h,0.1161560045366059,0.003294970522181766
profile,P_t,l2,osi_target_t48h,regression,hours_since_peak,0.04151913220266579,0.0011777636228115815
profile,P_t,l2,osi_target_t48h,regression,gust_mean_obs,0.0660491046946845,0.001873599680478833
profile,P_t,l2,osi_target_t48h,regression,gust_max_obs,0.026853328410652466,0.0007617421577864427
profile,P_t,l2,osi_target_t48h,regression,gust_gt30_obs,0.046518439427018166,0.0013195778148655118
profile,P_t,l2,osi_target_t48h,regression,gust_gt40_obs,0.00940493686357513,0.0002667876693253054
profile,P_t,l2,osi_target_t48h,regression,cumul_gust_obs,0.00834116820624331,0.0002366119897957584
profile,P_t,l2,osi_target_t48h,regression,gust_last_obs,0.1540117485128576,0.004368815658252197
profile,P_t,l2,osi_target_t48h,regression,gust_max_last6h_obs,0.020051332787261344,0.0005687915207488197
profile,P_t,l2,osi_target_t48h,regression,gust_trend_last6h_obs,0.0758384875007323,0.0021512928389596357
profile,P_t,l2,osi_target_t48h,regression,gust_t,0.011873465206008404,0.00033681184202250376
profile,P_t,l2,osi_target_t48h,regression,wind_speed_t,0.027072115197370294,0.0007679484319756597
profile,P_t,l2,osi_target_t48h,regression,wind_sin_t,0.10036889821640216,0.00284714132761587
profile,P_t,l2,osi_target_t48h,regression,wind_cos_t,0.029211829969426617,0.0008286452261528441
profile,P_t,l2,osi_target_t48h,regression,t2m_t,0.02300973619276192,0.0006527118660872699
profile,P_t,l2,osi_target_t48h,regression,d2m_t,0.054474046744871885,0.0015452526880927542
profile,P_t,l2,osi_target_t48h,regression,tp_t,0.0,0.0
profile,P_t,l2,osi_target_t48h,regression,rain_t,0.0,0.0
profile,P_t,l2,osi_target_t48h,regression,csnow_t,0.0,0.0
profile,P_t,l2,osi_target_t48h,regression,sdwe_t,0.0,0.0
profile,P_t,l2,osi_target_t48h,regression,r2_t,0.06281103916990105,0.0017817462244683682
profile,P_t,l2,osi_target_t48h,regression,vpd_t,0.08396807089593494,0.0023819028513449134
profile,P_t,l2,osi_target_t48h,regression,soil_moist_t,0.17502273344871355,0.004964829409601857
profile,P_t,l2,osi_target_t48h,regression,blh_t,0.4998734014079673,0.01417979319306667
profile,P_t,l2,osi_target_t48h,regression,tcc_t,0.025707821361720562,0.0007292478242025721
profile,P_t,l2,osi_target_t48h,regression,lcc_t,0.03321505003259517,0.000942203644028608
profile,P_t,l2,osi_target_t48h,regression,mcc_t,0.026906559432973154,0.0007632521498881165
profile,P_t,l2,osi_target_t48h,regression,hcc_t,0.03248445883218665,0.0009214791323796828
profile,P_t,l2,osi_target_t48h,regression,sp_t,0.27037231440044707,0.007669588924977024
profile,P_t,l2,osi_target_t48h,regression,mslma_t,0.28007527836598456,0.007944830660191518
profile,P_t,l2,osi_target_t48h,regression,sdswrf_t,0.029999772719747853,0.000850996615956865
profile,P_t,l2,osi_target_t48h,regression,direct_rad_t,0.020833147777011618,0.0005909690857856333
profile,P_t,l2,osi_target_t48h,regression,diffuse_rad_t,0.022786551882745698,0.0006463808483714773
profile,P_t,l2,osi_target_t48h,regression,et0_t,0.011086252074164804,0.0003144811491371298
profile,P_t,l2,osi_target_t48h,regression,temp_c_t,0.011278145007963758,0.0003199245316192061
profile,P_t,l2,osi_target_t48h,regression,dewpoint_c_t,0.011018979697837494,0.00031257284919310283
profile,P_t,l2,osi_target_t48h,regression,icing_risk_t,0.0,0.0
profile,P_t,l2,osi_target_t48h,regression,gust_exceed_30,0.0001663979928707704,4.720173387907931e-06
profile,P_t,l2,osi_target_t48h,regression,soil_moist_x_gust,0.03668542648665607,0.0010406470104531197
profile,P_t,l2,osi_target_t48h,regression,is_snowing,0.0,0.0
profile,P_t,l2,osi_target_t48h,regression,gust_x_hso,0.14172990219958592,0.0040204193637890595
profile,P_t,l2,osi_target_t48h,regression,gust_x_phase,0.0002686099905986339,7.619597493189408e-06
profile,P_t,l2,osi_target_t48h,regression,soil_gust_x_phase,0.006160924938740209,0.00017476553315955387
profile,P_t,l2,osi_target_t48h,regression,gust_exceed30_x_hso,0.0013636760122608393,3.868308211987282e-05
profile,P_t,l2,osi_target_t48h,regression,gust_max_next_1h,0.00677509703382384,0.00019218761096707207
profile,P_t,l2,osi_target_t48h,regression,gust_mean_next_1h,0.009498061044723727,0.00026942930143903943
profile,P_t,l2,osi_target_t48h,regression,wind_speed_max_next_1h,0.018386460724286735,0.0005215644799032775
profile,P_t,l2,osi_target_t48h,regression,total_tp_next_1h,0.00518308999016881,0.0001470275152761434
profile,P_t,l2,osi_target_t48h,regression,min_t2m_next_1h,0.014230921035050415,0.0004036852464153954
profile,P_t,l2,osi_target_t48h,regression,gust_gt30_next_1h,0.0,0.0
profile,P_t,l2,osi_target_t48h,regression,gust_gt40_next_1h,0.0,0.0
profile,P_t,l2,osi_target_t48h,regression,gust_peak4h_mean_next_1h,0.0017693110276013613,5.018963680590767e-05
profile,P_t,l2,osi_target_t48h,regression,gust_max_next_6h,0.016515540206455626,0.0004684925101829708
profile,P_t,l2,osi_target_t48h,regression,gust_mean_next_6h,0.010885713112656958,0.0003087925067862382
profile,P_t,l2,osi_target_t48h,regression,wind_speed_max_next_6h,0.15075706533389166,0.004276490813088003
profile,P_t,l2,osi_target_t48h,regression,total_tp_next_6h,0.029554340319009498,0.0008383611380415153
profile,P_t,l2,osi_target_t48h,regression,min_t2m_next_6h,0.23857576914451784,0.006767623677950229
profile,P_t,l2,osi_target_t48h,regression,gust_gt30_next_6h,0.0003137199964839965,8.899222599447896e-06
profile,P_t,l2,osi_target_t48h,regression,gust_gt40_next_6h,0.0007981850067153573,2.264192952285759e-05
profile,P_t,l2,osi_target_t48h,regression,gust_peak4h_mean_next_6h,0.002439517957100179,6.920124180446477e-05
profile,P_t,l2,osi_target_t48h,regression,gust_max_next_24h,0.45579901835299097,0.012929545360172863
profile,P_t,l2,osi_target_t48h,regression,gust_mean_next_24h,0.9108265013783239,0.025837204756106538
profile,P_t,l2,osi_target_t48h,regression,wind_speed_max_next_24h,0.7408099758686149,0.02101438528953551
profile,P_t,l2,osi_target_t48h,regression,total_tp_next_24h,0.03776507898874115,0.0010712732633339943
profile,P_t,l2,osi_target_t48h,regression,min_t2m_next_24h,0.9516136922684382,0.02699420556895022
profile,P_t,l2,osi_target_t48h,regression,gust_gt30_next_24h,0.8900963033374865,0.02524915602168211
profile,P_t,l2,osi_target_t48h,regression,gust_gt40_next_24h,0.000638666984741576,1.8116918678543375e-05
profile,P_t,l2,osi_target_t48h,regression,gust_peak4h_mean_next_24h,0.3308419813911314,0.009384917986228107
profile,P_t,l2,osi_target_t48h,regression,gust_max_next_48h,0.06147581999539398,0.0017438703708850419
profile,P_t,l2,osi_target_t48h,regression,gust_mean_next_48h,8.704332092725963,0.24691377578999169
profile,P_t,l2,osi_target_t48h,regression,wind_speed_max_next_48h,0.10326426290703239,0.002929273468305902
profile,P_t,l2,osi_target_t48h,regression,total_tp_next_48h,0.47610352373158094,0.013505518569279337
profile,P_t,l2,osi_target_t48h,regression,min_t2m_next_48h,0.15675962569366675,0.004446764054854361
profile,P_t,l2,osi_target_t48h,regression,gust_gt30_next_48h,0.4532315313554136,0.012856714050187195
profile,P_t,l2,osi_target_t48h,regression,gust_gt40_next_48h,0.016846908547449857,0.000477892359290351
profile,P_t,l2,osi_target_t48h,regression,gust_peak4h_mean_next_48h,0.08411075174808502,0.002385950246086062
profile,P_t,l2,osi_target_t48h,regression,gust_change_1h,0.0010934590100077912,3.101789889866856e-05
profile,P_t,l2,osi_target_t48h,regression,gust_change_3h,0.011118335809442215,0.0003153912610370896
profile,P_t,l2,osi_target_t48h,regression,pressure_change_3h,0.17373775695159566,0.004928378778430521
profile,P_t,l2,osi_target_t48h,regression,pressure_change_6h,0.4066522877619718,0.011535411417592362
profile,P_t,l2,osi_target_t48h,regression,temp_change_6h,0.1245157291778014,0.0035321088980770476
profile,P_t,l2,osi_target_t48h,regression,wind_change_1h,0.005697810905985534,0.00016162848447728382
profile,P_t,l2,osi_target_t48h,regression,cumul_gust_since_onset,0.9897322244869429,0.02807550515832467
profile,P_t,l2,osi_target_t48h,regression,cumul_tp_since_onset,0.09209180853213184,0.0026123470384361775
profile,P_t,l2,osi_target_t48h,regression,gust_gt30_since_onset,0.07614402302715462,0.002159959894589322
profile,P_t,l2,osi_target_t48h,regression,gust_at_t1h,0.0027226369857089594,7.723241382399372e-05
profile,P_t,l2,osi_target_t48h,regression,wind_speed_at_t1h,0.0062010231486056,0.00017590298980698087
profile,P_t,l2,osi_target_t48h,regression,t2m_at_t1h,0.036012628421303816,0.001021561903302951
profile,P_t,l2,osi_target_t48h,regression,tp_at_t1h,0.0,0.0
profile,P_t,l2,osi_target_t48h,regression,gust_at_t6h,0.03455648433737224,0.0009802558007751918
profile,P_t,l2,osi_target_t48h,regression,wind_speed_at_t6h,0.034431335152476095,0.0009767057227852251
profile,P_t,l2,osi_target_t48h,regression,t2m_at_t6h,0.08616068981064018,0.002444100365103706
profile,P_t,l2,osi_target_t48h,regression,tp_at_t6h,0.05324828833545325,0.0015104818827223097
profile,P_t,l2,osi_target_t48h,regression,gust_at_t24h,0.0672276536206482,0.001907031305348261
profile,P_t,l2,osi_target_t48h,regression,wind_speed_at_t24h,0.037143815017770976,0.0010536500119230421
profile,P_t,l2,osi_target_t48h,regression,t2m_at_t24h,0.14987607666262193,0.004251500011159249
profile,P_t,l2,osi_target_t48h,regression,tp_at_t24h,0.006227180012501776,0.0001766449755169272
profile,P_t,l2,osi_target_t48h,regression,gust_at_t48h,0.05813456407486228,0.001649089736778884
profile,P_t,l2,osi_target_t48h,regression,wind_speed_at_t48h,0.27437291928799823,0.0077830731587707515
profile,P_t,l2,osi_target_t48h,regression,t2m_at_t48h,0.436097941310436,0.012370689463145231
profile,P_t,l2,osi_target_t48h,regression,tp_at_t48h,0.03408757117722416,0.000966954249587073
profile,P_t,l2,osi_target_t48h,regression,hour_of_day,0.03739834309089929,0.001060870150919483
profile,P_t,l2,osi_target_t48h,regression,hour_sin,0.04151590522087645,0.0011776720837653315
profile,P_t,l2,osi_target_t48h,regression,hour_cos,0.12648376471770462,0.0035879357071727717
profile,P_t,l2,osi_target_t48h,regression,days_since_onset,0.0,0.0
profile,P_t,l2,osi_target_t48h,regression,hours_since_obs,0.4198123903333908,0.011908721004253022
profile,P_t,l2,osi_target_t48h,regression,storm_phase,0.0,0.0
profile,P_t,l2,osi_target_t48h,regression,log_customers,0.31319503106351476,0.008884331026751738
profile,P_t,l2,osi_target_t48h,regression,rural_urban_code,0.03458037788368529,0.0009809335834785997
profile,P_t,l2,osi_target_t48h,regression,is_metro,0.0,0.0
profile,P_t,l2,osi_target_t48h,regression,pop_density,0.3051653602378792,0.008656555211124798
profile,P_t,l2,osi_target_t48h,regression,n_utilities,0.04983212322986219,0.001413576317084666
profile,P_t,l2,osi_target_t48h,regression,pct_forest,6.873375057984958,0.19497544095383007
profile,P_t,l2,osi_target_t48h,regression,pct_developed,0.1316383682715241,0.003734155154295852
profile,P_t,l2,osi_target_t48h,regression,pct_agriculture,0.0661244790899218,0.0018757378085198673
profile,P_t,l2,osi_target_t48h,regression,pct_water,0.11262281336530577,0.0031947453051978437
profile,P_t,l2,osi_target_t48h,regression,pct_wetland,0.5735685569743509,0.016270286630642762
profile,P_t,l2,osi_target_t48h,regression,pct_unmapped,0.11308258105418645,0.003207787428917208
profile,P_t,l2,osi_target_t48h,regression,pct_forest_classified,0.10930540296976687,0.003100641091585406
profile,P_t,l2,osi_target_t48h,regression,tree_canopy_pct,0.20746377708564978,0.005885076993176675
profile,P_t,l2,osi_target_t48h,regression,tree_canopy_std,0.0694387595212902,0.001969753235162415
profile,P_t,l2,osi_target_t48h,regression,forest_x_customers,0.22935810018680058,0.006506148194008831
profile,P_t,l2,osi_target_t48h,regression,window_len_next_1h,0.0,0.0
profile,P_t,l2,osi_target_t48h,regression,is_full_next_1h,0.0,0.0
profile,P_t,l2,osi_target_t48h,regression,tp_rate_next_1h,0.0,0.0
profile,P_t,l2,osi_target_t48h,regression,gust_gt30_frac_next_1h,0.0,0.0
profile,P_t,l2,osi_target_t48h,regression,has_weather_at_t1h,0.0,0.0
profile,P_t,l2,osi_target_t48h,regression,window_len_next_6h,0.0,0.0
profile,P_t,l2,osi_target_t48h,regression,is_full_next_6h,0.0,0.0
profile,P_t,l2,osi_target_t48h,regression,tp_rate_next_6h,0.014173598872730508,0.0004020592018913494
profile,P_t,l2,osi_target_t48h,regression,gust_gt30_frac_next_6h,0.0025715800002217293,7.294741524526587e-05
profile,P_t,l2,osi_target_t48h,regression,has_weather_at_t6h,0.0,0.0
profile,P_t,l2,osi_target_t48h,regression,window_len_next_24h,0.0,0.0
profile,P_t,l2,osi_target_t48h,regression,is_full_next_24h,0.0,0.0
profile,P_t,l2,osi_target_t48h,regression,tp_rate_next_24h,0.012432180112227798,0.00035266077857675903
profile,P_t,l2,osi_target_t48h,regression,gust_gt30_frac_next_24h,0.02745458041317761,0.00077879773431584
profile,P_t,l2,osi_target_t48h,regression,has_weather_at_t24h,0.0,0.0
profile,P_t,l2,osi_target_t48h,regression,window_len_next_48h,0.0,0.0
profile,P_t,l2,osi_target_t48h,regression,is_full_next_48h,0.0,0.0
profile,P_t,l2,osi_target_t48h,regression,tp_rate_next_48h,0.27062837140692864,0.007676852434872365
profile,P_t,l2,osi_target_t48h,regression,gust_gt30_frac_next_48h,0.0865786892536562,0.002455957658650611
profile,P_t,l2,osi_target_t48h,regression,has_weather_at_t48h,0.0,0.0
profile,P_t,l2,osi_target_t48h,regression,N_nonzero_frac_obs,0.09762973207398318,0.002769440035025485
profile,P_t,l2,osi_target_t48h,regression,R_nonzero_frac_obs,0.07301376124087255,0.002071164482301694
profile,P_t,l2,osi_target_t48h,regression,P_mean_last24_obs,0.01776191579119768,0.0005038481581985489
profile,P_t,l2,osi_target_t48h,regression,D_mean_last24_obs,0.2867412042833166,0.008133921439340474
profile,P_t,l2,osi_target_t48h,regression,N_mean_last24_obs,0.020591706765117124,0.0005841201844291185
profile,P_t,l2,osi_target_t48h,regression,R_mean_last24_obs,0.019183411270205397,0.000544171391762157
profile,P_t,l2,osi_target_t48h,regression,flow_balance_last24_obs,0.022476344689494,0.0006375812726490619
profile,P_t,l2,osi_target_t48h,regression,restoration_ratio_obs,0.04782612546114251,0.0013566726422220314
profile,P_t,l2,osi_target_t48h,regression,P_D_gap_last_obs,0.07775159504672047,0.002205561518352856
profile,P_t,l2,osi_target_t48h,regression,hours_since_P_peak_obs,0.04414661228656769,0.0012522967428049443
profile,P_t,l2,osi_target_t48h,regression,hours_since_N_peak_obs,0.014845538098597899,0.0004211199465404386
profile,P_t,l2,osi_target_t48h,regression,hours_since_R_peak_obs,0.09883118234574795,0.002803521297075822
profile,P_t,l2,osi_target_t48h,regression,first_material_N_hour_obs,0.07084306516480865,0.0020095888486374685
profile,P_t,l2,osi_target_t48h,regression,first_material_R_hour_obs,0.025459384800342377,0.0007222004817114197
profile,P_t,l2,osi_target_t48h,regression,P_trend_last24_obs,0.32262567275756737,0.009151847859059526
profile,P_t,l2,osi_target_t48h,regression,D_trend_last24_obs,0.0125031171774026,0.0003546730339019446
profile,P_t,l2,osi_target_t48h,regression,P_post_peak_slope_obs,0.02585048394394107,0.0007332947006848531
profile,P_t,l2,osi_target_t48h,regression,P_active_frac_obs,0.3219490083574783,0.009132653076485883
profile,P_t,l2,osi_target_t48h,regression,has_material_P_obs,0.0,0.0
