horizon,model,rmse,mae,n,fipsCode,component
osi_target_t06h,safe_convex,0.0056495691252105365,0.0031104136202386376,138,18083,D_t
osi_target_t06h,lightgbm,0.011439182986856013,0.009781956894955304,138,18085,D_t
osi_target_t06h,xgboost,0.005687641299977983,0.003038275652311611,138,18085,D_t
osi_target_t06h,catboost,0.0022474265827303764,0.0013749314332007823,138,18085,D_t
osi_target_t06h,simple_average,0.005480225668820324,0.004573537543360128,138,18085,D_t
osi_target_t06h,static_convex,0.0046680386819116055,0.003893152341587015,138,18085,D_t
osi_target_t06h,safe_convex,0.004668038681911694,0.0038931523415871028,138,18085,D_t
osi_target_t06h,lightgbm,0.002706037384196298,0.00235773087153804,138,18087,D_t
osi_target_t06h,xgboost,0.0013896111406074298,0.0010041769535587438,138,18087,D_t
osi_target_t06h,catboost,0.0059032363467533475,0.004701007699224174,138,18087,D_t
osi_target_t06h,simple_average,0.0030780508471428777,0.0025822473826590518,138,18087,D_t
osi_target_t06h,static_convex,0.0023557723271237056,0.0020018415714838757,138,18087,D_t
osi_target_t06h,safe_convex,0.002355772327123708,0.0020018415714838787,138,18087,D_t
osi_target_t06h,lightgbm,0.0042968462617119065,0.0031475744559268768,138,18089,D_t
osi_target_t06h,xgboost,0.003913149463177318,0.0024200407373887772,138,18089,D_t
osi_target_t06h,catboost,0.003117528125960909,0.0020864498206543585,138,18089,D_t
osi_target_t06h,simple_average,0.0037037636662123844,0.0025188263415716846,138,18089,D_t
osi_target_t06h,static_convex,0.003793170973923488,0.002645949613866872,138,18089,D_t
osi_target_t06h,safe_convex,0.0037931709739234968,0.0026459496138668812,138,18089,D_t
osi_target_t06h,lightgbm,0.001802048205938618,0.0010557665975433471,138,18091,D_t
osi_target_t06h,xgboost,0.001560513721720984,0.0009383844325781966,138,18091,D_t
osi_target_t06h,catboost,0.0018745846253877753,0.0010909501782819765,138,18091,D_t
osi_target_t06h,simple_average,0.0016709370141791855,0.0009982379872200263,138,18091,D_t
osi_target_t06h,static_convex,0.00165632089912471,0.0009895057158979894,138,18091,D_t
osi_target_t06h,safe_convex,0.0016563208991247145,0.000989505715897991,138,18091,D_t
osi_target_t06h,lightgbm,0.007698057867842073,0.0034202642230898054,138,18093,D_t
osi_target_t06h,xgboost,0.008124721838156912,0.003295513282694359,138,18093,D_t
osi_target_t06h,catboost,0.00846151814153607,0.003505525810832464,138,18093,D_t
osi_target_t06h,simple_average,0.008052777811804792,0.0033889889899482457,138,18093,D_t
osi_target_t06h,static_convex,0.00780106108900629,0.0033979590829411417,138,18093,D_t
osi_target_t06h,safe_convex,0.007801061089006271,0.0033979590829411456,138,18093,D_t
osi_target_t06h,lightgbm,0.0020713025846405843,0.0011841008708124658,138,18095,D_t
osi_target_t06h,xgboost,0.0016962755696571083,0.0009794452693620765,138,18095,D_t
osi_target_t06h,catboost,0.0015174245022815476,0.0008433936372544093,138,18095,D_t
osi_target_t06h,simple_average,0.0016072893373590676,0.000919901703014205,138,18095,D_t
osi_target_t06h,static_convex,0.0017721371280298235,0.001030973944106753,138,18095,D_t
osi_target_t06h,safe_convex,0.0017721371280298337,0.0010309739441067593,138,18095,D_t
osi_target_t06h,lightgbm,0.0009211654461633979,0.000411492098973117,138,18097,D_t
osi_target_t06h,xgboost,0.0008517857913315247,0.00041425681104924485,138,18097,D_t
osi_target_t06h,catboost,0.0007464274732434879,0.00042780417526117623,138,18097,D_t
osi_target_t06h,simple_average,0.0007722178519081782,0.0003710382722236586,138,18097,D_t
osi_target_t06h,static_convex,0.0008616883832113077,0.000392192654650275,138,18097,D_t
osi_target_t06h,safe_convex,0.0008616883832113173,0.00039219265465027797,138,18097,D_t
osi_target_t06h,lightgbm,0.008583232142528619,0.0037243916587177584,138,18099,D_t
osi_target_t06h,xgboost,0.00875771251553738,0.004307412344188788,138,18099,D_t
osi_target_t06h,catboost,0.008204015616425194,0.003919534245287654,138,18099,D_t
osi_target_t06h,simple_average,0.008461480678874018,0.003925725448177735,138,18099,D_t
osi_target_t06h,static_convex,0.008387290291657815,0.003906108886067554,138,18099,D_t
osi_target_t06h,safe_convex,0.008387290291657816,0.0039061088860675493,138,18099,D_t
osi_target_t06h,lightgbm,0.005679807043876297,0.0034421745152275604,138,18101,D_t
osi_target_t06h,xgboost,0.004711211241654548,0.0029683073572489304,138,18101,D_t
osi_target_t06h,catboost,0.005162774671398171,0.0027466302979519026,138,18101,D_t
osi_target_t06h,simple_average,0.0048246889217509895,0.0029561917130657926,138,18101,D_t
osi_target_t06h,static_convex,0.004968801434160217,0.003041872360820139,138,18101,D_t
osi_target_t06h,safe_convex,0.004968801434160226,0.003041872360820146,138,18101,D_t
osi_target_t06h,lightgbm,0.003916685020862777,0.0018834814890826067,138,18103,D_t
osi_target_t06h,xgboost,0.002856637601621096,0.0015870482405292317,138,18103,D_t
osi_target_t06h,catboost,0.0019492243670789235,0.0012525361856233193,138,18103,D_t
osi_target_t06h,simple_average,0.002766670955986633,0.0015174081634728466,138,18103,D_t
osi_target_t06h,static_convex,0.003285210579042957,0.001688061137152639,138,18103,D_t
osi_target_t06h,safe_convex,0.003285210579042984,0.0016880611371526476,138,18103,D_t
osi_target_t06h,lightgbm,0.0023547267718871164,0.0010739233611447088,138,18105,D_t
osi_target_t06h,xgboost,0.0026694130721237647,0.0011581156205669513,138,18105,D_t
osi_target_t06h,catboost,0.00264082482632282,0.0013361624449237672,138,18105,D_t
osi_target_t06h,simple_average,0.002472632685765301,0.0011441440447950855,138,18105,D_t
osi_target_t06h,static_convex,0.002493987207720622,0.0011882778036813538,138,18105,D_t
osi_target_t06h,safe_convex,0.0024939872077206194,0.0011882778036813517,138,18105,D_t
osi_target_t06h,lightgbm,0.0015504609290347745,0.0010738495838997157,138,18107,D_t
osi_target_t06h,xgboost,0.0016374597124559692,0.000982224776174896,138,18107,D_t
osi_target_t06h,catboost,0.0011515921410028998,0.0006967783373601049,138,18107,D_t
osi_target_t06h,simple_average,0.0013712427062336947,0.0008800792203844564,138,18107,D_t
osi_target_t06h,static_convex,0.0014733622792770962,0.0010095997190633073,138,18107,D_t
osi_target_t06h,safe_convex,0.0014733622792771081,0.0010095997190633186,138,18107,D_t
osi_target_t06h,lightgbm,0.003499822313018239,0.0012158118581366536,138,18109,D_t
osi_target_t06h,xgboost,0.004004408821321211,0.0019601517562925145,138,18109,D_t
osi_target_t06h,catboost,0.0052634384248833165,0.0016988331027640567,138,18109,D_t
osi_target_t06h,simple_average,0.003896138228540978,0.001597106243070512,138,18109,D_t
osi_target_t06h,static_convex,0.0035665561662039827,0.0014912470734784165,138,18109,D_t
osi_target_t06h,safe_convex,0.003566556166203981,0.0014912470734784141,138,18109,D_t
osi_target_t06h,lightgbm,0.007884911477693208,0.0051282598150839236,138,18111,D_t
osi_target_t06h,xgboost,0.0059220364907773965,0.003540889224186006,138,18111,D_t
osi_target_t06h,catboost,0.0067278412445839885,0.0036431870732329986,138,18111,D_t
osi_target_t06h,simple_average,0.006025546697919141,0.003668871860501844,138,18111,D_t
osi_target_t06h,static_convex,0.006482044988471607,0.003930868643409114,138,18111,D_t
osi_target_t06h,safe_convex,0.0064820449884716155,0.00393086864340912,138,18111,D_t
osi_target_t06h,lightgbm,0.0013346110747839168,0.0008915350549550761,138,18113,D_t
osi_target_t06h,xgboost,0.001129583116752697,0.0007062987229251834,138,18113,D_t
osi_target_t06h,catboost,0.0014953852975728562,0.0009405731720890396,138,18113,D_t
osi_target_t06h,simple_average,0.001260606620797652,0.0008011622160199147,138,18113,D_t
osi_target_t06h,static_convex,0.0012994194715425745,0.0008589133853975354,138,18113,D_t
osi_target_t06h,safe_convex,0.0012994194715425797,0.0008589133853975409,138,18113,D_t
osi_target_t06h,lightgbm,0.014203803111982426,0.005540779192454627,138,18117,D_t
osi_target_t06h,xgboost,0.01381550215408047,0.005437063925777319,138,18117,D_t
osi_target_t06h,catboost,0.014799937854006578,0.005457517952683291,138,18117,D_t
osi_target_t06h,simple_average,0.014258725103729076,0.005431388717135973,138,18117,D_t
osi_target_t06h,static_convex,0.01427949409699638,0.005450334834243922,138,18117,D_t
osi_target_t06h,safe_convex,0.014279494096996376,0.005450334834243923,138,18117,D_t
osi_target_t06h,lightgbm,0.035839436799190744,0.012788425970421131,138,18121,D_t
osi_target_t06h,xgboost,0.03678632207283577,0.013200929513193488,138,18121,D_t
osi_target_t06h,catboost,0.03768206295445416,0.013078108623373526,138,18121,D_t
osi_target_t06h,simple_average,0.03674833921418193,0.01297242272607364,138,18121,D_t
osi_target_t06h,static_convex,0.03612788588805414,0.012843698807409131,138,18121,D_t
osi_target_t06h,safe_convex,0.0361278858880541,0.012843698807409121,138,18121,D_t
osi_target_t06h,lightgbm,0.0059712531091562875,0.003018682155906463,138,18123,D_t
osi_target_t06h,xgboost,0.00658104331069463,0.0036842732170505646,138,18123,D_t
osi_target_t06h,catboost,0.006890468006219767,0.003136280498922621,138,18123,D_t
osi_target_t06h,simple_average,0.00639142370097915,0.0032708825072480215,138,18123,D_t
osi_target_t06h,static_convex,0.006482171998494012,0.003219925156663221,138,18123,D_t
osi_target_t06h,safe_convex,0.006482171998494003,0.003219925156663218,138,18123,D_t
osi_target_t06h,lightgbm,0.0035053898328600507,0.0015505883132304588,138,18125,D_t
osi_target_t06h,xgboost,0.003848940270618428,0.0014871949607747966,138,18125,D_t
osi_target_t06h,catboost,0.004678660231394206,0.002086200358272093,138,18125,D_t
osi_target_t06h,simple_average,0.0038912454327876254,0.0016550404879383865,138,18125,D_t
osi_target_t06h,static_convex,0.003648623300888664,0.0015516813098487767,138,18125,D_t
osi_target_t06h,safe_convex,0.0036486233008886557,0.0015516813098487765,138,18125,D_t
osi_target_t06h,lightgbm,0.004937125956394128,0.0036198073168702033,138,18127,D_t
osi_target_t06h,xgboost,0.002699620807793971,0.001827208846576847,138,18127,D_t
osi_target_t06h,catboost,0.0022329468479810864,0.0014020475178805726,138,18127,D_t
osi_target_t06h,simple_average,0.0030059421483001197,0.002200256922162977,138,18127,D_t
osi_target_t06h,static_convex,0.003757421976751821,0.002739535208546467,138,18127,D_t
osi_target_t06h,safe_convex,0.003757421976751831,0.002739535208546474,138,18127,D_t
osi_target_t06h,lightgbm,0.00165206201050311,0.0009665941479233887,138,18129,D_t
osi_target_t06h,xgboost,0.0010494613839811776,0.0007201054831439731,138,18129,D_t
osi_target_t06h,catboost,0.0012905951006820819,0.0007804787942970699,138,18129,D_t
osi_target_t06h,simple_average,0.00123702120005056,0.0007811277020601879,138,18129,D_t
osi_target_t06h,static_convex,0.0013261784193467317,0.0008125745213959834,138,18129,D_t
osi_target_t06h,safe_convex,0.0013261784193467371,0.0008125745213959857,138,18129,D_t
osi_target_t06h,lightgbm,0.023232756626003236,0.008407896701783716,138,18131,D_t
osi_target_t06h,xgboost,0.023324491382543444,0.0065701030248488165,138,18131,D_t
osi_target_t06h,catboost,0.023734872638015197,0.0068182820817662875,138,18131,D_t
osi_target_t06h,simple_average,0.023333064904699677,0.007231052994784048,138,18131,D_t
osi_target_t06h,static_convex,0.023295568808351395,0.007503859433546954,138,18131,D_t
osi_target_t06h,safe_convex,0.023295568808351392,0.0075038594335469725,138,18131,D_t
osi_target_t06h,lightgbm,0.0015994035471998999,0.0007475588770165603,138,18133,D_t
osi_target_t06h,xgboost,0.0014327532770332708,0.0007337961231838666,138,18133,D_t
osi_target_t06h,catboost,0.001607720620303193,0.0007501739674877156,138,18133,D_t
osi_target_t06h,simple_average,0.0013598754948293344,0.0006563016724013528,138,18133,D_t
osi_target_t06h,static_convex,0.0013990098311555635,0.000663801555242269,138,18133,D_t
osi_target_t06h,safe_convex,0.0013990098311555661,0.0006638015552422697,138,18133,D_t
osi_target_t06h,lightgbm,0.005713664047287193,0.0035636029630447858,138,18135,D_t
osi_target_t06h,xgboost,0.005269930231650965,0.00340698641131056,138,18135,D_t
osi_target_t06h,catboost,0.005303963982160901,0.003147200338790867,138,18135,D_t
osi_target_t06h,simple_average,0.005298219117950982,0.0033545369208629163,138,18135,D_t
osi_target_t06h,static_convex,0.005449827868680057,0.003460685990053422,138,18135,D_t
osi_target_t06h,safe_convex,0.005449827868680067,0.003460685990053426,138,18135,D_t
osi_target_t06h,lightgbm,0.004914572759295003,0.002222687693143842,138,18137,D_t
osi_target_t06h,xgboost,0.004236754745513529,0.0018912842275386932,138,18137,D_t
osi_target_t06h,catboost,0.004832448615064264,0.0024332042995664736,138,18137,D_t
osi_target_t06h,simple_average,0.0045469907851799374,0.002172681222554072,138,18137,D_t
osi_target_t06h,static_convex,0.0045514862945308845,0.002123140689224377,138,18137,D_t
osi_target_t06h,safe_convex,0.0045514862945308975,0.0021231406892243815,138,18137,D_t
osi_target_t06h,lightgbm,0.0026473346681397582,0.0013206740016541165,138,18139,D_t
osi_target_t06h,xgboost,0.002201254154129335,0.0014183328047779548,138,18139,D_t
osi_target_t06h,catboost,0.002695355219663676,0.0019444254239384038,138,18139,D_t
osi_target_t06h,simple_average,0.0022595609729556885,0.0015100134607762903,138,18139,D_t
osi_target_t06h,static_convex,0.0022615312125877814,0.0013492307195573875,138,18139,D_t
osi_target_t06h,safe_convex,0.002261531212587783,0.0013492307195573864,138,18139,D_t
osi_target_t06h,lightgbm,0.0019929623104383305,0.0013592387004306814,138,18141,D_t
osi_target_t06h,xgboost,0.002654038192241324,0.002161328032322047,138,18141,D_t
osi_target_t06h,catboost,0.002667904970186999,0.0019348164096639282,138,18141,D_t
osi_target_t06h,simple_average,0.0023357290923741282,0.0017965551682689962,138,18141,D_t
osi_target_t06h,static_convex,0.0022354750417547704,0.0016853560909275307,138,18141,D_t
osi_target_t06h,safe_convex,0.0022354750417547644,0.0016853560909275242,138,18141,D_t
osi_target_t06h,lightgbm,0.006826680051221196,0.002968997717855739,138,18143,D_t
osi_target_t06h,xgboost,0.00670338889895224,0.0028774519274047702,138,18143,D_t
osi_target_t06h,catboost,0.005984864164146993,0.0025397848192320566,138,18143,D_t
osi_target_t06h,simple_average,0.006467840156377135,0.002782344902373212,138,18143,D_t
osi_target_t06h,static_convex,0.006684243383466656,0.002888311066932782,138,18143,D_t
osi_target_t06h,safe_convex,0.006684243383466658,0.002888311066932783,138,18143,D_t
osi_target_t06h,lightgbm,0.001972985524395141,0.0009144894451215248,138,18145,D_t
osi_target_t06h,xgboost,0.0019037352059020174,0.0010208744380100893,138,18145,D_t
osi_target_t06h,catboost,0.0017645298334485774,0.0008714101707373706,138,18145,D_t
osi_target_t06h,simple_average,0.0018022611573110618,0.0008985881365067929,138,18145,D_t
osi_target_t06h,static_convex,0.0018276829164033987,0.0008962286505131379,138,18145,D_t
osi_target_t06h,safe_convex,0.0018276829164034006,0.0008962286505131381,138,18145,D_t
osi_target_t06h,lightgbm,0.0024961922014641287,0.0010991930324856774,138,18147,D_t
osi_target_t06h,xgboost,0.0021556874367960645,0.001098381064770916,138,18147,D_t
osi_target_t06h,catboost,0.001932798828592045,0.001313681501493364,138,18147,D_t
osi_target_t06h,simple_average,0.002126762949254778,0.0011688296440277638,138,18147,D_t
osi_target_t06h,static_convex,0.002270419665053118,0.0011171278806742235,138,18147,D_t
osi_target_t06h,safe_convex,0.0022704196650531264,0.0011171278806742224,138,18147,D_t
osi_target_t06h,lightgbm,0.011559558165137245,0.007777570403219872,138,18149,D_t
osi_target_t06h,xgboost,0.011511834547611099,0.007287552908838921,138,18149,D_t
osi_target_t06h,catboost,0.00408173595700957,0.002124952199076465,138,18149,D_t
osi_target_t06h,simple_average,0.00829170646023121,0.005609484192616387,138,18149,D_t
osi_target_t06h,static_convex,0.00705726270124521,0.00466938659833451,138,18149,D_t
osi_target_t06h,safe_convex,0.0070572627012452606,0.0046693865983345574,138,18149,D_t
osi_target_t06h,lightgbm,0.015760996621201482,0.012355107753180987,138,18151,D_t
osi_target_t06h,xgboost,0.016273758982939236,0.012656336056152346,138,18151,D_t
osi_target_t06h,catboost,0.016712523454140246,0.013143513740894988,138,18151,D_t
osi_target_t06h,simple_average,0.016203462073223894,0.012612397531182745,138,18151,D_t
osi_target_t06h,static_convex,0.01588701380247338,0.012391836039235287,138,18151,D_t
osi_target_t06h,safe_convex,0.015887013802473357,0.01239183603923528,138,18151,D_t
osi_target_t06h,lightgbm,0.003692282431886363,0.0015644961562172929,138,18153,D_t
osi_target_t06h,xgboost,0.0027448214331689666,0.0013299260503205471,138,18153,D_t
osi_target_t06h,catboost,0.002587221206691155,0.0013983357608676403,138,18153,D_t
osi_target_t06h,simple_average,0.0029035244915198272,0.001419532141854015,138,18153,D_t
osi_target_t06h,static_convex,0.0028331944677416443,0.0014158430578159954,138,18153,D_t
osi_target_t06h,safe_convex,0.0028331944677416556,0.0014158430578159978,138,18153,D_t
osi_target_t06h,lightgbm,0.004968948642377238,0.001996084706352049,138,18155,D_t
osi_target_t06h,xgboost,0.005744974415610577,0.0022072460281937468,138,18155,D_t
osi_target_t06h,catboost,0.002817548802829484,0.0011845338333513777,138,18155,D_t
osi_target_t06h,simple_average,0.004453918906693071,0.0017748886625276793,138,18155,D_t
osi_target_t06h,static_convex,0.004460933765301607,0.0017885338969015738,138,18155,D_t
osi_target_t06h,safe_convex,0.004460933765301617,0.0017885338969015777,138,18155,D_t
osi_target_t06h,lightgbm,0.0012080573896768578,0.0006505648427902293,138,18157,D_t
osi_target_t06h,xgboost,0.0013012400772933698,0.0006645196111911148,138,18157,D_t
osi_target_t06h,catboost,0.0012569873548478594,0.0005875053152316248,138,18157,D_t
osi_target_t06h,simple_average,0.0012250460419748561,0.0006322330338648629,138,18157,D_t
osi_target_t06h,static_convex,0.0012052914687579691,0.000644561327914566,138,18157,D_t
osi_target_t06h,safe_convex,0.0012052914687579687,0.000644561327914567,138,18157,D_t
osi_target_t06h,lightgbm,0.004290352640301831,0.0023179178838982246,138,18159,D_t
osi_target_t06h,xgboost,0.00288103792374448,0.0014129563050867772,138,18159,D_t
osi_target_t06h,catboost,0.0037788072349865726,0.00264354801420322,138,18159,D_t
osi_target_t06h,simple_average,0.003199797823513131,0.0021019549659499885,138,18159,D_t
osi_target_t06h,static_convex,0.00350614440741134,0.0020287328644694818,138,18159,D_t
osi_target_t06h,safe_convex,0.003506144407411371,0.002028732864469494,138,18159,D_t
osi_target_t06h,lightgbm,0.0036905071180112926,0.0020611622857437525,138,18161,D_t
osi_target_t06h,xgboost,0.002745043777721142,0.0011550326122569375,138,18161,D_t
osi_target_t06h,catboost,0.0030621485145423256,0.0016108478081297516,138,18161,D_t
osi_target_t06h,simple_average,0.0030958588556202612,0.0015862084037051739,138,18161,D_t
osi_target_t06h,static_convex,0.0032472180772776887,0.0016967091564952235,138,18161,D_t
osi_target_t06h,safe_convex,0.0032472180772777064,0.0016967091564952393,138,18161,D_t
osi_target_t06h,lightgbm,0.0008209184964518062,0.000452183517127845,138,18163,D_t
osi_target_t06h,xgboost,0.0006388867892437577,0.0003760161645514115,138,18163,D_t
osi_target_t06h,catboost,0.0007743217067254616,0.0004473726817180906,138,18163,D_t
osi_target_t06h,simple_average,0.0005935680007251473,0.0003593105213326706,138,18163,D_t
osi_target_t06h,static_convex,0.0006415311523625842,0.0003756284763741827,138,18163,D_t
osi_target_t06h,safe_convex,0.0006415311523625868,0.0003756284763741834,138,18163,D_t
osi_target_t06h,lightgbm,0.014931615369112285,0.0048358672054176,138,18165,D_t
osi_target_t06h,xgboost,0.014345657015660472,0.004562195616842182,138,18165,D_t
osi_target_t06h,catboost,0.015026167914536138,0.004420334149890438,138,18165,D_t
osi_target_t06h,simple_average,0.014705394177066329,0.004568494400052443,138,18165,D_t
osi_target_t06h,static_convex,0.01476820154445411,0.004619262168813434,138,18165,D_t
osi_target_t06h,safe_convex,0.014768201544454115,0.004619262168813439,138,18165,D_t
osi_target_t06h,lightgbm,0.002187145550073383,0.0011325523724135679,138,18167,D_t
osi_target_t06h,xgboost,0.0021347795165863634,0.0010804309760635233,138,18167,D_t
osi_target_t06h,catboost,0.0021062523197348513,0.001105856197738044,138,18167,D_t
osi_target_t06h,simple_average,0.002022804454731823,0.0010601879758157014,138,18167,D_t
osi_target_t06h,static_convex,0.0020230261528557778,0.001052871687364898,138,18167,D_t
osi_target_t06h,safe_convex,0.0020230261528557778,0.001052871687364898,138,18167,D_t
osi_target_t06h,lightgbm,0.00235925521896481,0.0010436575126512207,138,18169,D_t
osi_target_t06h,xgboost,0.001476154859214485,0.0005840762078576321,138,18169,D_t
osi_target_t06h,catboost,0.0012549715377195485,0.0006246896975325813,138,18169,D_t
osi_target_t06h,simple_average,0.0016028949382565596,0.00072040400924052,138,18169,D_t
osi_target_t06h,static_convex,0.0015161602217538695,0.0007075110319080829,138,18169,D_t
osi_target_t06h,safe_convex,0.0015161602217538808,0.0007075110319080878,138,18169,D_t
osi_target_t06h,lightgbm,0.004841792066682383,0.002539216327373926,138,18171,D_t
osi_target_t06h,xgboost,0.0033225556916181907,0.0022027383814290564,138,18171,D_t
osi_target_t06h,catboost,0.00422772942319797,0.0024325574148241014,138,18171,D_t
osi_target_t06h,simple_average,0.003959463730792314,0.002383522864148999,138,18171,D_t
osi_target_t06h,static_convex,0.004153562789898564,0.002411320297565962,138,18171,D_t
osi_target_t06h,safe_convex,0.004153562789898592,0.0024113202975659677,138,18171,D_t
osi_target_t06h,lightgbm,0.0021307538725937095,0.0015974061128363251,138,18173,D_t
osi_target_t06h,xgboost,0.001857920966814092,0.0010077906808807205,138,18173,D_t
osi_target_t06h,catboost,0.0014297961586330792,0.00070195460296147,138,18173,D_t
osi_target_t06h,simple_average,0.0016407108697435854,0.001044759055850319,138,18173,D_t
osi_target_t06h,static_convex,0.001576760464462303,0.0009724113712330653,138,18173,D_t
osi_target_t06h,safe_convex,0.0015767604644623089,0.0009724113712330746,138,18173,D_t
osi_target_t06h,lightgbm,0.005947360249813674,0.00200867658400364,138,18175,D_t
osi_target_t06h,xgboost,0.005861689816667547,0.0022511170754281706,138,18175,D_t
osi_target_t06h,catboost,0.0061467357277805905,0.0022785769773623317,138,18175,D_t
osi_target_t06h,simple_average,0.005898198945512326,0.0021707924639882007,138,18175,D_t
osi_target_t06h,static_convex,0.005896350540774807,0.002132586877960513,138,18175,D_t
osi_target_t06h,safe_convex,0.005896350540774806,0.00213258687796051,138,18175,D_t
osi_target_t06h,lightgbm,0.0024382264303636062,0.0013508332176122328,138,18177,D_t
osi_target_t06h,xgboost,0.0033385178355849823,0.0019126908108513417,138,18177,D_t
osi_target_t06h,catboost,0.0023349938407550785,0.0014619605569239926,138,18177,D_t
osi_target_t06h,simple_average,0.002641077267778941,0.0015615911877483821,138,18177,D_t
osi_target_t06h,static_convex,0.00248043636509745,0.0014179918315371806,138,18177,D_t
osi_target_t06h,safe_convex,0.0024804363650974414,0.001417991831537169,138,18177,D_t
osi_target_t06h,lightgbm,0.005515842984206406,0.0022305257346609537,138,18179,D_t
osi_target_t06h,xgboost,0.0057364559063203,0.0022047781396099335,138,18179,D_t
osi_target_t06h,catboost,0.005466220960676096,0.002239441893704188,138,18179,D_t
osi_target_t06h,simple_average,0.0055069092687684085,0.002111431554954659,138,18179,D_t
osi_target_t06h,static_convex,0.005543573572717863,0.002164617125079902,138,18179,D_t
osi_target_t06h,safe_convex,0.0055435735727178605,0.002164617125079905,138,18179,D_t
osi_target_t06h,lightgbm,0.0027729271654190705,0.001249350025056532,138,18181,D_t
osi_target_t06h,xgboost,0.0021847546586455805,0.0009619931178012118,138,18181,D_t
osi_target_t06h,catboost,0.0013246303379768683,0.0007475086389220445,138,18181,D_t
osi_target_t06h,simple_average,0.00201039294899065,0.0009468010642701087,138,18181,D_t
osi_target_t06h,static_convex,0.0023739761563492875,0.001072106737167648,138,18181,D_t
osi_target_t06h,safe_convex,0.002373976156349291,0.0010721067371676494,138,18181,D_t
osi_target_t06h,lightgbm,0.0023617507276604767,0.0010754253812080214,138,18183,D_t
osi_target_t06h,xgboost,0.0026683058436067606,0.0012822807938557208,138,18183,D_t
osi_target_t06h,catboost,0.0026148742706014164,0.0013087223963247775,138,18183,D_t
osi_target_t06h,simple_average,0.002528941311287581,0.0012112792394074433,138,18183,D_t
osi_target_t06h,static_convex,0.0024114055000324596,0.00111856740569351,138,18183,D_t
osi_target_t06h,safe_convex,0.002411405500032451,0.0011185674056935024,138,18183,D_t
osi_target_t06h,lightgbm,0.0011082491759259495,0.000533309203083879,138,39017,D_t
osi_target_t06h,xgboost,0.001090479314348713,0.0005142326701411059,138,39017,D_t
osi_target_t06h,catboost,0.0013809907776303363,0.0006550618986737846,138,39017,D_t
osi_target_t06h,simple_average,0.0011488599391253297,0.000544922874608542,138,39017,D_t
osi_target_t06h,static_convex,0.001106370555197573,0.0005316643398435647,138,39017,D_t
osi_target_t06h,safe_convex,0.001106370555197572,0.0005316643398435637,138,39017,D_t
osi_target_t06h,lightgbm,0.0038196850369064095,0.002335362511527291,138,39023,D_t
osi_target_t06h,xgboost,0.006727675158168109,0.0030492119283254196,138,39023,D_t
osi_target_t06h,catboost,0.0037214463934769604,0.0019683354431922844,138,39023,D_t
osi_target_t06h,simple_average,0.0026147289404951524,0.0014332610356046706,138,39023,D_t
osi_target_t06h,static_convex,0.0033332895011778,0.0019859761944874986,138,39023,D_t
osi_target_t06h,safe_convex,0.0033332895011778775,0.0019859761944875584,138,39023,D_t
osi_target_t06h,lightgbm,0.0017572827490580855,0.0008501630685742671,138,39025,D_t
osi_target_t06h,xgboost,0.0017347028152962355,0.0007201164001724627,138,39025,D_t
osi_target_t06h,catboost,0.0016059033620785766,0.0007044387632219694,138,39025,D_t
osi_target_t06h,simple_average,0.0016615517282363406,0.0007242350729607352,138,39025,D_t
osi_target_t06h,static_convex,0.001719079276315544,0.0008076058031624104,138,39025,D_t
osi_target_t06h,safe_convex,0.00171907927631555,0.0008076058031624174,138,39025,D_t
osi_target_t06h,lightgbm,0.001661535506420263,0.0009573675771866228,138,39027,D_t
osi_target_t06h,xgboost,0.0022355810736542445,0.0012088569586271058,138,39027,D_t
osi_target_t06h,catboost,0.0017520756846328583,0.000989324717085472,138,39027,D_t
osi_target_t06h,simple_average,0.001743702219064727,0.0009465246494265621,138,39027,D_t
osi_target_t06h,static_convex,0.0017077708292812285,0.0009446082304941078,138,39027,D_t
osi_target_t06h,safe_convex,0.0017077708292812213,0.0009446082304941071,138,39027,D_t
osi_target_t06h,lightgbm,0.016366264523405526,0.008989825498027926,138,39029,D_t
osi_target_t06h,xgboost,0.01092994762095386,0.006361989919943354,138,39029,D_t
osi_target_t06h,catboost,0.016059247441252,0.008825184609967335,138,39029,D_t
osi_target_t06h,simple_average,0.014206190527535136,0.007995619758929224,138,39029,D_t
osi_target_t06h,static_convex,0.014271979147195744,0.008049353210727993,138,39029,D_t
osi_target_t06h,safe_convex,0.014271979147195761,0.008049353210728003,138,39029,D_t
osi_target_t06h,lightgbm,0.01718768739664495,0.009509409097661743,138,39031,D_t
osi_target_t06h,xgboost,0.022333826133189218,0.013771294593522894,138,39031,D_t
osi_target_t06h,catboost,0.015656516802304715,0.009517801774766854,138,39031,D_t
osi_target_t06h,simple_average,0.01470313334929848,0.009985388817351585,138,39031,D_t
osi_target_t06h,static_convex,0.014291842260965713,0.009824935799211494,138,39031,D_t
osi_target_t06h,safe_convex,0.014291842260965706,0.00982493579921148,138,39031,D_t
osi_target_t06h,lightgbm,0.00801845844742529,0.003895407793438946,138,39033,D_t
osi_target_t06h,xgboost,0.0106210185027032,0.004984759043441014,138,39033,D_t
osi_target_t06h,catboost,0.011097073881135448,0.005326645928271362,138,39033,D_t
osi_target_t06h,simple_average,0.009742151314585576,0.00461804716111363,138,39033,D_t
osi_target_t06h,static_convex,0.009321764407525588,0.004427849115386958,138,39033,D_t
osi_target_t06h,safe_convex,0.009321764407525558,0.004427849115386947,138,39033,D_t
