horizon,model,rmse,mae,n,fipsCode
osi_target_t01h,xgboost,0.0023913213877049164,0.0010901398464346465,143,18043
osi_target_t01h,catboost,0.0016483427523214169,0.0006697278947210212,143,18043
osi_target_t01h,simple_average,0.001965865702698898,0.0008451019908858161,143,18043
osi_target_t01h,static_convex,0.001863949983354536,0.0007904566540370609,143,18043
osi_target_t01h,safe_convex,0.0018639499833545408,0.0007904566540370621,143,18043
osi_target_t01h,v1.8_rule,0.002086815302590899,0.0008812290598355806,143,18043
osi_target_t01h,lightgbm,0.001899970857682955,0.0008528417621834535,143,18045
osi_target_t01h,xgboost,0.0014176883277965714,0.0005199268997714933,143,18045
osi_target_t01h,catboost,0.0022283033896777654,0.0007806539928818221,143,18045
osi_target_t01h,simple_average,0.0015801008457516472,0.000617451485124274,143,18045
osi_target_t01h,static_convex,0.0015486886705069127,0.0006280049325208606,143,18045
osi_target_t01h,safe_convex,0.0015486886705069144,0.0006280049325208643,143,18045
osi_target_t01h,v1.8_rule,0.002003561084968036,0.0008105828053118236,143,18045
osi_target_t01h,lightgbm,0.003450143246740602,0.001583415374447872,143,18047
osi_target_t01h,xgboost,0.003341588566024952,0.0012963082841031298,143,18047
osi_target_t01h,catboost,0.003347921658689465,0.0011869159209197055,143,18047
osi_target_t01h,simple_average,0.003177894873732812,0.0013221695710974573,143,18047
osi_target_t01h,static_convex,0.0032374823357470585,0.0013022988860229242,143,18047
osi_target_t01h,safe_convex,0.003237482335747063,0.0013022988860229266,143,18047
osi_target_t01h,v1.8_rule,0.0031219754274265364,0.0013415685778660465,143,18047
osi_target_t01h,lightgbm,0.0010867954007359251,0.0003464787663188274,143,18051
osi_target_t01h,xgboost,0.0012325240727464454,0.0003285731674705206,143,18051
osi_target_t01h,catboost,0.0012965866338058723,0.00035422242730048396,143,18051
osi_target_t01h,simple_average,0.0011851717567981901,0.00034267954264313456,143,18051
osi_target_t01h,static_convex,0.0011288527248968566,0.0003443754434857081,143,18051
osi_target_t01h,safe_convex,0.0011288527248968566,0.0003443754434857081,143,18051
osi_target_t01h,v1.8_rule,0.001591388191045934,0.0008765010444269012,143,18051
osi_target_t01h,lightgbm,0.0012341775391478548,0.0003954618541310956,143,18059
osi_target_t01h,xgboost,0.0010524954378736255,0.00030721031075590835,143,18059
osi_target_t01h,catboost,0.0010626259288292847,0.0003790907745230001,143,18059
osi_target_t01h,simple_average,0.0010957122007056784,0.000337959111057707,143,18059
osi_target_t01h,static_convex,0.0011187685937818364,0.0003490357070098238,143,18059
osi_target_t01h,safe_convex,0.0011187685937818401,0.0003490357070098253,143,18059
osi_target_t01h,v1.8_rule,0.0012541190201709597,0.0004325859049687198,143,18059
osi_target_t01h,lightgbm,0.003843585631781531,0.001547462640105272,143,18061
osi_target_t01h,xgboost,0.003994399760182644,0.001521451806291098,143,18061
osi_target_t01h,catboost,0.004087006994319794,0.0015083318459653719,143,18061
osi_target_t01h,simple_average,0.0038667454887416804,0.0014918729319439246,143,18061
