split_seed,case,horizon,space,P71_group,n,rmse,mae,sse,bias,baseline_rmse,rmse_delta,rmse_change_pct,sse_reduction
20260918,NB_P24,osi_target_t24h,component_clipped,.5<=p<=1,240,0.021728049899155857,0.012519951535715364,0.11330595658084963,-0.007021465305538107,0.020568600011086194,0.0011594498880696628,5.636989816733928,-0.011769803040996424
20260918,NB_P24,osi_target_t24h,aligned,p=0,6360,0.013912390852777193,0.004434622277079782,1.231007378369189,0.0004928863483555567,0.013940350958595736,-2.796010581854365e-05,-0.20056959757748238,0.004952949269313001
20260918,NB_P24,osi_target_t24h,aligned,0<p<.01,10440,0.011376729162339387,0.003422135549778633,1.351248849562853,0.00018766094946865206,0.011388313911043012,-1.1584748703625386e-05,-0.10172488038279193,0.0027533130457455535
20260918,NB_P24,osi_target_t24h,aligned,.01<=p<.1,7320,0.012424727377379166,0.003917293001164711,1.13001658494407,0.0006513505498905669,0.012420793322302236,3.9340550769297045e-06,0.03167313854153253,-0.0007154834949236744
20260918,NB_P24,osi_target_t24h,aligned,.1<=p<.5,4320,0.01234150539135219,0.005866127385901613,0.6579911030030287,0.0002679766380205548,0.01255142328764721,-0.00020991789629502128,-1.6724628871501501,0.02257403567436389
20260918,NB_P24,osi_target_t24h,aligned,.5<=p<=1,240,0.02598380330751001,0.012882910495473361,0.16203792823760835,-0.005530500094070223,0.026280740601257714,-0.00029693729374770383,-1.1298665370697125,0.0037246301345345845
20260918,NB_P24,osi_target_t48h,component_clipped,p=0,5088,0.01421723199984027,0.004172947597254124,1.0284358410312917,0.0001829548521428432,0.01421723199984027,0.0,0.0,0.0
20260918,NB_P24,osi_target_t48h,component_clipped,0<p<.01,8352,0.011813976252433533,0.0034704929184062572,1.1656889314268661,0.00036963399874297197,0.011813976252433533,0.0,0.0,0.0
20260918,NB_P24,osi_target_t48h,component_clipped,.01<=p<.1,5856,0.011854469452776574,0.0031580780565818685,0.8229345798158965,0.0003735648453651614,0.011854469452776574,0.0,0.0,0.0
20260918,NB_P24,osi_target_t48h,component_clipped,.1<=p<.5,3456,0.008569854821157387,0.003470187598372662,0.2538169746821493,0.00018675468092636905,0.008569854821157387,0.0,0.0,0.0
20260918,NB_P24,osi_target_t48h,component_clipped,.5<=p<=1,192,0.008159678453555943,0.005526689378618892,0.01278342767336162,-0.003246338083150356,0.008159678453555943,0.0,0.0,0.0
20260918,NB_P24,osi_target_t48h,aligned,p=0,5088,0.01322641470991046,0.0040377173370400804,0.8900847784475904,0.0002898895875922925,0.013279962806136062,-5.354809622560089e-05,-0.40322474548541987,0.007221734481842934
20260918,NB_P24,osi_target_t48h,aligned,0<p<.01,8352,0.010179107769006712,0.0030841676101282978,0.8653860904949369,0.00027966396180680893,0.01018518706516069,-6.07929615397719e-06,-0.05968762394921168,0.0010339824380114493
20260918,NB_P24,osi_target_t48h,aligned,.01<=p<.1,5856,0.01187680735277481,0.003325025870027642,0.8260388857526855,0.0006653615773919262,0.011841187212203157,3.562014057165337e-05,0.3008156186817601,-0.004947373087623941
