horizon,fipsCode,countyName,stateAbbr,fold,n,rmse,mae,bias,sse,sse_share,historical_sse,sse_change,actual_peak,actual_peak_time,prediction_at_actual_peak,prediction_peak,prediction_peak_time,actual_sum,prediction_sum,hours_actual_ge005
1,18117,Orange County,IN,4,143,0.01315142370047658,0.003729245610560204,-0.0036032084130309026,0.024733272184972368,0.005211825188541728,0.024810187886658445,-7.691570168607761e-05,0.1209,2026-03-15 12:00:00,0.016792278955905324,0.017857828383043735,2026-03-15 13:00:00,0.7263,0.211041196936581,2
1,18121,Parke County,IN,1,143,0.023976366948325653,0.008517743282229559,-0.005884603781551461,0.08220586260182908,0.01732251932335624,0.09003032398532228,-0.0078244613834932,0.1293,2026-03-15 17:00:00,0.011530095449360638,0.01961205052394344,2026-03-15 23:00:00,1.3057,0.464201659238141,11
1,18123,Perry County,IN,3,143,0.005387580051752917,0.002083350942662588,0.002035798495110141,0.004150720690408573,0.0008746449108345864,0.0022476348425698764,0.001903085847838697,0.0043,2026-03-15 13:00:00,0.02560106178936205,0.03336197584549684,2026-03-15 12:00:00,0.0287,0.3198191848007501,0
1,18125,Pike County,IN,0,143,0.0031038536765017923,0.0010357412618606074,0.0009549612532443203,0.0013776487932541182,0.00029029982882768123,0.0011058853924614763,0.00027176340079264187,0.0167,2026-03-15 15:00:00,0.018367635242814817,0.02197923958439145,2026-03-15 12:00:00,0.1229,0.25945945921393776,0
1,18127,Porter County,IN,2,143,0.0029522070935958204,0.0021613925125495955,0.0019613251662489437,0.0012463203214572798,0.0002626261335655022,0.0012132945865135996,3.3025734943680244e-05,0.0206,2026-03-14 01:00:00,0.015033191783206922,0.015033191783206922,2026-03-14 01:00:00,0.1874,0.4678694987735989,0
1,18129,Posey County,IN,4,143,0.0011171851717835647,0.0005802096305885361,0.0002847957701842768,0.0001784786872515894,3.760924599377809e-05,0.00018560424991648122,-7.125562664891808e-06,0.0109,2026-03-15 12:00:00,0.007857590200596145,0.00827240069926017,2026-03-15 14:00:00,0.0812,0.12192579513635157,0
1,18131,Pulaski County,IN,4,143,0.017574032594450655,0.004470425342214035,-0.003023015588847329,0.044165066893206414,0.009306516597003224,0.04429360161453457,-0.00012853472132815652,0.1129,2026-03-16 01:00:00,0.005486829702657553,0.005713619884878682,2026-03-16 00:00:00,0.5902999999999999,0.15800877079483197,4
1,18133,Putnam County,IN,4,143,0.0010509507888348923,0.0004152617055474653,-0.0002449475831680604,0.00015794315115903358,3.3281972858749115e-05,0.00016145295355912988,-3.509802400096301e-06,0.0178,2026-03-15 14:00:00,0.013139154567172313,0.013277177024630552,2026-03-15 15:00:00,0.19590000000000002,0.16087249560696734,0
1,18135,Randolph County,IN,0,143,0.003999304984220535,0.0024621810731705975,0.001852886915429396,0.002287204971024004,0.00048196261255651864,0.002192902351735993,9.430261928801116e-05,0.0231,2026-03-14 02:00:00,0.016868837473997488,0.01767038200104394,2026-03-14 01:00:00,0.2044,0.4693628289064036,0
1,18137,Ripley County,IN,0,143,0.003663335927987237,0.0012468098970218745,-0.00015364052117061407,0.001919064307343342,0.0004043875642754783,0.002048124518305847,-0.00012906021096250513,0.0308,2026-03-15 13:00:00,0.009773077353065164,0.01349559286484601,2026-03-15 14:00:00,0.20190000000000002,0.17992940547260217,0
1,18139,Rush County,IN,2,143,0.002818015432870795,0.000836744172788814,-0.0002825255148966842,0.0011355931701254101,0.00023929357360129565,0.001123979523438491,1.1613646686919237e-05,0.0345,2026-03-15 20:00:00,0.005246286234188445,0.010047512156775015,2026-03-15 17:00:00,0.2019,0.16149885136977418,0
1,18141,St. Joseph County,IN,4,143,0.0016490173949076639,0.0011658729715753786,0.0008167777607282057,0.0003888539467252523,8.19397764699284e-05,0.0003747464372460813,1.4107509479171002e-05,0.0115,2026-03-14 01:00:00,0.008905852973016094,0.008905852973016094,2026-03-14 01:00:00,0.12359999999999999,0.24039921978413342,0
1,18143,Scott County,IN,2,143,0.003950799903066207,0.0017378314434960342,-0.0012725265092607975,0.002232061241991718,0.00047034265892437416,0.0023785136722533472,-0.00014645243026162932,0.0249,2026-03-15 16:00:00,0.011789764456104034,0.016884222817950816,2026-03-15 14:00:00,0.35850000000000004,0.17652870917570596,0
1,18145,Shelby County,IN,4,143,0.0013336107922280165,0.0005010223454951894,-0.00028354720964137597,0.0002543280375560264,5.359231331680611e-05,0.0002540077049173791,3.203326386473095e-07,0.0122,2026-03-16 10:00:00,0.001594446323042188,0.005324170809301969,2026-03-16 00:00:00,0.1226,0.08205274902128323,0
1,18147,Spencer County,IN,0,143,0.0018151288177174726,0.0007264730429850888,0.0007222772387892848,0.0004711410453619055,9.927941394931943e-05,0.0004146056585915593,5.653538677034619e-05,0.0084,2026-03-15 13:00:00,0.01015474715641904,0.01015474715641904,2026-03-15 13:00:00,0.027100000000000003,0.1303856451468677,0
1,18149,Starke County,IN,3,143,0.005505395798792347,0.0035683095180867133,0.0034420509168312206,0.004334241754894541,0.000913316692690329,0.003444301868528111,0.0008899398863664301,0.0121,2026-03-16 08:00:00,0.010176872589549192,0.018305344005997072,2026-03-16 01:00:00,0.1114,0.6036132811068645,0
1,18151,Steuben County,IN,1,143,0.011085901731296957,0.008324869982503189,-0.008237814484799402,0.017574302059024122,0.003703278298854212,0.017326145950168004,0.00024815610885611794,0.0377,2026-03-16 00:00:00,0.0033895039528272193,0.00630824977503291,2026-03-15 14:00:00,1.4273,0.24929252867368557,0
1,18153,Sullivan County,IN,3,143,0.0020168468147815357,0.0007954059525761572,0.00045542461760929065,0.0005816769636241029,0.00012257167704856018,0.0005789787755525049,2.6981880715979886e-06,0.017,2026-03-15 13:00:00,0.012610856299349967,0.012610856299349967,2026-03-15 13:00:00,0.0858,0.15092572031812856,0
1,18155,Switzerland County,IN,4,143,0.0032318534906286625,0.0011212325032938987,0.0010429108249722203,0.0014936174088390796,0.00031473687651250985,0.0015058679032933558,-1.2250494454276242e-05,0.0042,2026-03-16 01:00:00,0.005511159430217334,0.016336337451623995,2026-03-15 13:00:00,0.030899999999999997,0.18003624797102752,0
1,18157,Tippecanoe County,IN,1,143,0.0010165714960748196,0.0004033585120540013,0.0003488130575085468,0.00014777871774834697,3.1140111091293266e-05,0.00023881014038979855,-9.103142264145158e-05,0.0033,2026-03-15 22:00:00,0.004035555836518847,0.006484478568637951,2026-03-16 00:00:00,0.0131,0.0629802672237222,0
1,18159,Tipton County,IN,0,143,0.004325140722928542,0.0018871108814392773,0.001059016279057176,0.00267507844505828,0.0005636957826288265,0.0026150055324675645,6.007291259071566e-05,0.0417,2026-03-17 00:00:00,0.0022734935058964355,0.011015815610831618,2026-03-16 00:00:00,0.09010000000000001,0.24153932790517615,0
1,18161,Union County,IN,0,143,0.0030476475064214756,0.0016327286747289595,0.0015141283286322874,0.0013282062112457767,0.00027988122782857117,0.0011722450303704045,0.00015596118087537222,0.0125,2026-03-16 04:00:00,0.009152853384615627,0.011242560029230398,2026-03-16 02:00:00,0.052700000000000004,0.2692203509944171,0
1,18163,Vanderburgh County,IN,4,143,0.0005955853730856585,0.0002669367402041601,0.0001176469496120593,5.072523693860238e-05,1.0688883605622703e-05,5.398878501171135e-05,-3.2635480731089703e-06,0.0074,2026-03-15 14:00:00,0.004365428754087173,0.004410486215435068,2026-03-15 13:00:00,0.0508,0.06762351379452448,0
1,18165,Vermillion County,IN,4,143,0.013855789254341857,0.003475407209759836,-0.0015696760837097428,0.027453554108085143,0.005785046303030091,0.027585548736382214,-0.00013199462829707048,0.1147,2026-03-16 00:00:00,0.0069031310465329995,0.017733178941758982,2026-03-15 15:00:00,0.42010000000000003,0.19563632002950682,2
1,18167,Vigo County,IN,3,143,0.0014384992094931453,0.0006045678380955801,-2.9312385129343205e-05,0.0002959070365268738,6.235389053675353e-05,0.0003158295561536271,-1.9922519626753318e-05,0.0155,2026-03-15 12:00:00,0.0060401920989946595,0.009349544673403985,2026-03-15 13:00:00,0.1375,0.13330832892650393,0
1,18169,Wabash County,IN,3,143,0.0016831344411932657,0.0005960865382165822,0.00025908959456684877,0.00040511064123972823,8.53654069048877e-05,0.00042233044850786415,-1.7219807268135923e-05,0.0108,2026-03-15 12:00:00,0.0,0.00692759560475126,2026-03-15 23:00:00,0.041400000000000006,0.07844981202305937,0
1,18171,Warren County,IN,0,143,0.0045883246071451046,0.002252512647351638,0.0016265715830644752,0.0030105393461762582,0.0006343845116066229,0.0026862338257337345,0.0003243055204425237,0.0283,2026-03-16 16:00:00,0.001990381783630798,0.021393007748021317,2026-03-15 23:00:00,0.09019999999999999,0.32279973637821996,0
1,18173,Warrick County,IN,3,143,0.001302050701914294,0.0005479459109171918,0.0002993917804943003,0.00024243305234083733,5.1085787568889875e-05,0.0002998649927235947,-5.7431940382757354e-05,0.0161,2026-03-15 15:00:00,0.00855789421321654,0.012646324240291445,2026-03-15 13:00:00,0.0998,0.14261302461068492,0
1,18175,Washington County,IN,4,143,0.003939195051290296,0.0012343207592928616,-0.00012003301366974647,0.0022189678442517246,0.0004675836022320553,0.002261435614204011,-4.2467769952286415e-05,0.0447,2026-03-15 13:00:00,0.02130460097528788,0.02130460097528788,2026-03-15 13:00:00,0.2928,0.2756352790452263,0
1,18177,Wayne County,IN,1,143,0.0019057416954028302,0.0010458482143670686,0.0008947992633181178,0.0005193547515723501,0.00010943906474607982,0.00047391246959238174,4.5442281979968377e-05,0.004,2026-03-16 04:00:00,0.004759411904587478,0.0074737860896676766,2026-03-15 16:00:00,0.0373,0.16525629465449085,0
1,18179,Wells County,IN,0,143,0.004647570952138405,0.0014123321625214215,-0.0008898741643614266,0.0030887879529879762,0.0006508731531781734,0.003078076155791125,1.071179719685112e-05,0.0362,2026-03-16 08:00:00,0.003450584155038787,0.010381619744097377,2026-03-14 01:00:00,0.32460000000000006,0.197347994496316,0
1,18181,White County,IN,2,143,0.001856453178784769,0.0007638121989182578,0.00027654923298300855,0.0004928378319178705,0.0001038513871939877,0.0005382700757032289,-4.543224378535842e-05,0.0058,2026-03-14 02:00:00,0.0010687563254263889,0.010180595728438588,2026-03-15 23:00:00,0.0476,0.08714654031657022,0
1,18183,Whitley County,IN,1,143,0.002737055545446444,0.0007141225724101569,-9.878320805616055e-06,0.001071280647416856,0.00022574156061715202,0.0012326402932686588,-0.00016135964585180284,0.0253,2026-03-16 00:00:00,0.004227711482876181,0.004227711482876181,2026-03-16 00:00:00,0.0729,0.0714874001247969,0
1,39017,Butler County,OH,1,143,0.0008202703653224183,0.00029433474473248135,-5.382686502197101e-05,9.62166165283428e-05,2.0274882426732067e-05,0.00016531546330607598,-6.909884677773319e-05,0.007,2026-03-16 02:00:00,0.003457053475808518,0.004503404102065767,2026-03-15 16:00:00,0.0735,0.06580275830185815,0
1,39023,Clark County,OH,1,143,0.002949874417945844,0.0017698076640799217,0.0007753641655579912,0.0012443515486761404,0.00026221127137118685,0.0011830104662379677,6.134108243817274e-05,0.0643,2026-03-14 01:00:00,0.05610161489642817,0.05610161489642817,2026-03-14 01:00:00,0.9702999999999999,1.0811770756747925,4
1,39025,Clermont County,OH,1,143,0.0017823925425573951,0.0006043485225858509,-0.0002922242584671055,0.00045430001413428287,9.573065137165812e-05,0.0005013434653032864,-4.70434511690035e-05,0.0154,2026-03-15 17:00:00,0.004157459212070682,0.0060140305810067775,2026-03-15 16:00:00,0.1213,0.07951193103920391,0
1,39027,Clinton County,OH,0,143,0.001070243443605987,0.0005309756702519751,0.00012538443520138272,0.000163795207087169,3.451512519956808e-05,0.000167967798438843,-4.172591351673995e-06,0.0076,2026-03-15 15:00:00,0.004805720662161581,0.00578989736820384,2026-03-15 16:00:00,0.08230000000000001,0.10022997423379773,0
1,39029,Columbiana County,OH,2,143,0.010089912176557142,0.00533037018693782,0.0047058966069235125,0.014558304865480957,0.003067743703014119,0.014095588466254989,0.0004627163992259684,0.086,2026-03-14 01:00:00,0.11122446534612954,0.11122446534612954,2026-03-14 01:00:00,1.7283,2.401243214790062,14
1,39031,Coshocton County,OH,2,143,0.012216788676034743,0.008103305647778732,0.005529510293708279,0.021342739354349372,0.0044973679878501345,0.02048403732090475,0.0008587020334446215,0.2711,2026-03-14 01:00:00,0.29258302659171403,0.29258302659171403,2026-03-14 01:00:00,7.5432999999999995,8.334019972000286,42
1,39033,Crawford County,OH,4,143,0.005579044467658285,0.002931075319116207,-0.0005060208384522549,0.0044509804156115185,0.0009379160052216907,0.00436559560155497,8.538481405654871e-05,0.0689,2026-03-14 01:00:00,0.06377456775731011,0.06377456775731011,2026-03-14 01:00:00,1.2919,1.2195390201013276,12
1,39035,Cuyahoga County,OH,4,143,0.0060185464882701045,0.004121197374898593,-0.00397800821411176,0.0051798749618999825,0.0010915095502943503,0.005152910789828068,2.6964172071914858e-05,0.0665,2026-03-14 01:00:00,0.06288197489234122,0.06288197489234122,2026-03-14 01:00:00,1.9194,1.350544825382018,12
1,39037,Darke County,OH,0,143,0.002032242463387343,0.0011153471061475992,0.00042344611977866085,0.0005905913484892359,0.00012445012706653572,0.0004540783610993169,0.00013651298738991894,0.0075,2026-03-14 01:00:00,0.0020113431915645495,0.006350928978432562,2026-03-14 10:00:00,0.11380000000000001,0.17435279512834848,0
1,39039,Defiance County,OH,1,143,0.009243399891516691,0.004980240771613128,-0.004853045590668527,0.012217983142292181,0.002574588263855624,0.012593552060194387,-0.00037556891790220537,0.0375,2026-03-14 09:00:00,0.014305954449836109,0.019605495459387147,2026-03-14 03:00:00,1.0505,0.3565144805344006,0
1,39045,Fairfield County,OH,2,143,0.004320988589939077,0.0025772663211067297,0.00232885128439619,0.0026699447623968683,0.0005626140067762572,0.0026879632181402097,-1.8018455743341356e-05,0.0479,2026-03-14 01:00:00,0.05106378424271342,0.05106378424271342,2026-03-14 01:00:00,0.5476,0.8806257336686553,0
1,39049,Franklin County,OH,1,143,0.005681226317545632,0.0029501221008148065,-0.0011316663739368942,0.004615515543377754,0.0009725870474064373,0.00500026945590632,-0.00038475391252856643,0.0736,2026-03-14 01:00:00,0.05870413557032298,0.05870413557032298,2026-03-14 01:00:00,1.3619,1.200071708527024,11
1,39051,Fulton County,OH,2,143,0.003450970689524436,0.0019179709519163248,-0.0009113427033638166,0.001703015414093817,0.00035886147879138347,0.00179925505356659,-9.623963947277304e-05,0.0262,2026-03-14 01:00:00,0.02110885059278687,0.02110885059278687,2026-03-14 01:00:00,0.585,0.4546779934189742,0
1,39053,Gallia County,OH,4,143,0.0027183520695311693,0.0009935896573569978,-0.0004908232921608463,0.0010566896302711879,0.00022266692374268128,0.0010549571160424875,1.7325142287003686e-06,0.0181,2026-03-17 16:00:00,0.0,0.0043288451123754896,2026-03-16 23:00:00,0.1578,0.08761226922099896,0
1,39055,Geauga County,OH,0,143,0.012909731508378937,0.0054660036517594325,-0.0023084255190590607,0.02383254696943576,0.005022023275912446,0.023907400308324354,-7.4853338888594e-05,0.1471,2026-03-14 04:00:00,0.16797001419424018,0.16797001419424018,2026-03-14 04:00:00,3.8747999999999996,3.5446951507745545,22
1,39059,Guernsey County,OH,0,143,0.014947913150611494,0.008707154157409861,-0.007749432265172449,0.03195193538082604,0.006732950674501819,0.03146664335582973,0.00048529202499630886,0.2697,2026-03-14 01:00:00,0.25291535410287713,0.2529579569196819,2026-03-14 02:00:00,8.556,7.4478311860803394,54
