fipsCode,countyName,stateAbbr,horizon,fold,n,sse,sse_share,rmse,bias,truth_peak,truth_peak_time,prediction_at_truth_peak,base_at_truth_peak,average_at_truth_peak,max_candidate_at_truth_peak,protected_at_truth_peak,prediction_peak,prediction_peak_time,actual_sum,prediction_sum,hours_actual_ge005,hours_actual_ge005_protected,largest_6h_sse_share_within_county
18009,Blackford County,IN,6,0,138,0.004611557789730279,0.0013126858050131651,0.005780751286193526,0.0023334047003155597,0.0655,2026-03-14 06:00:00,0.04585793324076629,0.04585793324076629,0.04740776425882592,0.0571355447173118,False,0.04585793324076629,2026-03-14 06:00:00,0.5004000000000001,0.8224098486435472,2,0,0.3474706955269623
18013,Brown County,IN,6,1,138,0.12513368199235597,0.03561946213624367,0.030112552391632488,-0.00943304439153968,0.1379,2026-03-15 13:00:00,0.0104785792420998,0.0104785792420998,0.008866123985640949,0.0108758183196187,False,0.012881096478152198,2026-03-16 23:00:00,1.9177,0.6159398739675241,16,0,0.5417061923721197
18023,Clinton County,IN,6,3,138,0.00034697648984153586,9.87673002607907e-05,0.0015856614992349586,0.0006435894715662648,0.0024,2026-03-15 14:00:00,0.003934355729047675,0.003934355729047675,0.002841542886547381,0.0040625420343997085,False,0.007493498569657146,2026-03-16 00:00:00,0.014899999999999997,0.10371534707614455,0,0,0.5469689940112813
18025,Crawford County,IN,6,2,138,0.02052389680247151,0.005842153394706822,0.012195240459826201,-0.0014672312053596638,0.1505,2026-03-15 11:00:00,0.012972635256708727,0.012972635256708727,0.009460223011811004,0.016843701811493292,False,0.0201175582727614,2026-03-15 13:00:00,0.438,0.23552209366036653,1,0,0.9866360398324113
18027,Daviess County,IN,6,2,138,0.0014738646363802697,0.00041953744806056705,0.0032680542413636143,0.0013059568210567736,0.0097,2026-03-15 23:00:00,0.012701393560630566,0.012701393560630566,0.009377162841317184,0.012701393560630566,False,0.017959872830587233,2026-03-15 14:00:00,0.07930000000000001,0.2595220413058347,0,0,0.7007804147414749
18029,Dearborn County,IN,6,1,138,0.0004107943824397573,0.00011693314476264172,0.0017253321092603065,0.0004467344119970722,0.0171,2026-03-15 16:00:00,0.007388338067364428,0.007388338067364428,0.007805460847537631,0.0108967926353216,False,0.007388338067364428,2026-03-15 16:00:00,0.1001,0.16174934885559597,0,0,0.5911208966659198
18033,DeKalb County,IN,6,1,138,0.0014430258366101326,0.0004107591443836505,0.00323368349733597,-0.0005618249155081837,0.026,2026-03-16 02:00:00,0.002344407920953699,0.002344407920953699,0.0022623549020917354,0.003907567075978713,False,0.005170032879736431,2026-03-15 14:00:00,0.2311,0.15356816165987064,0,0,0.8620690137191591
18035,Delaware County,IN,6,1,138,0.000610172063328482,0.0001736862558527623,0.0021027450370375627,-0.0002778277133571617,0.0168,2026-03-15 15:00:00,0.004178184128016434,0.004178184128016434,0.004678739107133757,0.0056356120854616,False,0.006656602961978631,2026-03-14 06:00:00,0.2524,0.21405977555671166,0,0,0.6517057377497861
18037,Dubois County,IN,6,3,138,0.0011249647729659506,0.0003202226570598028,0.002855156500908628,0.0008473603141776624,0.014,2026-03-19 10:00:00,0.0,0.0,0.0,0.0,False,0.014494599531640399,2026-03-15 14:00:00,0.08839999999999999,0.2053357233565174,0,0,0.44397250703140384
18039,Elkhart County,IN,6,4,138,0.0005958019246658456,0.00016959577755917534,0.002077836675776462,0.0015239663471438194,0.0057,2026-03-15 21:00:00,0.004478923745297331,0.004478923745297331,0.0039774350785776935,0.00558813732779483,False,0.006178130294352421,2026-03-14 09:00:00,0.0722,0.2825073559058471,0,0,0.2146280554844773
18041,Fayette County,IN,6,2,138,0.003809933694405534,0.0010845024841334631,0.0052543520225477565,-0.0016173177129346192,0.0297,2026-03-15 15:00:00,0.005984854367992284,0.005984854367992284,0.006482909157123605,0.007458181050606,False,0.006257363042630042,2026-03-15 14:00:00,0.3635,0.14031015561502258,0,0,0.6849544422608146
18043,Floyd County,IN,6,4,138,0.0006227361293192392,0.00017726263325738771,0.0021242835609308055,0.0005125364547903245,0.0152,2026-03-15 18:00:00,0.006703916629754345,0.006703916629754345,0.00773131586755699,0.0095331894967422,False,0.012210207539198806,2026-03-15 14:00:00,0.1094,0.18013003076106476,0,0,0.3430734302700574
18045,Fountain County,IN,6,3,138,0.000574028754031356,0.00016339801677524386,0.0020395167693356016,0.0008188788290354656,0.0109,2026-03-16 00:00:00,0.01243621209917198,0.01243621209917198,0.010368506429759422,0.020399432023388953,False,0.014467051235237302,2026-03-15 23:00:00,0.11309999999999999,0.22610527840689426,0,0,0.5652853396923673
18047,Franklin County,IN,6,4,138,0.0013826052414129784,0.00039356034491888446,0.0031652612152812303,0.0004884420352308446,0.0319,2026-03-15 16:00:00,0.01619150945927105,0.01619150945927105,0.019327085197097426,0.0268884468823671,False,0.01698339045517206,2026-03-15 15:00:00,0.1966,0.2640050008618566,0,0,0.501961937493909
18051,Gibson County,IN,6,1,138,0.0003621498415678644,0.00010308641417712926,0.0016199611767755075,0.00048377613913028276,0.0173,2026-03-15 13:00:00,0.007038217778895429,0.007038217778895429,0.00684492694557497,0.0086283784772256,False,0.007038217778895429,2026-03-15 13:00:00,0.08,0.14676110719997898,0,0,0.6021718329702052
18059,Hancock County,IN,6,3,138,0.00022152226667980908,6.305659567196575e-05,0.0012669782225911998,0.0002690967308319867,0.0138,2026-03-15 14:00:00,0.003837607749624203,0.003837607749624203,0.003961505447827244,0.0046874417056152,False,0.004334606797232462,2026-03-16 01:00:00,0.04200000000000001,0.07913534885481416,0,0,0.5685329540266902
18061,Harrison County,IN,6,3,138,0.002249575370155087,0.0006403444975331282,0.004037483225751566,-0.0003752899706565538,0.038,2026-03-15 13:00:00,0.019013535956555867,0.019013535956555867,0.015616172943712814,0.021971757873422416,False,0.019013535956555867,2026-03-15 13:00:00,0.2737,0.22190998404939558,0,0,0.31900830335365005
18065,Henry County,IN,6,3,138,0.0006571553471497121,0.0001870601075005459,0.002182199640088141,-1.8722548186323888e-05,0.019,2026-03-16 01:00:00,0.005610398574105186,0.005610398574105186,0.0034325573935579945,0.005610398574105186,False,0.006380435648114658,2026-03-15 18:00:00,0.13419999999999999,0.1316162883502873,0,0,0.72479518522086
18067,Howard County,IN,6,2,138,0.00040692450804131146,0.0001158315800806732,0.0017171861632158403,-8.980973853061892e-05,0.0149,2026-03-16 03:00:00,0.0016980493700207526,0.0016980493700207526,0.0,0.0016980493700207526,False,0.004916466504886443,2026-03-15 23:00:00,0.0648,0.05240625608277459,0,0,0.8828145071359522
18069,Huntington County,IN,6,0,138,0.0001417160225199697,4.033964651146022e-05,0.0010133744122584063,-0.00010464274626392841,0.0062,2026-03-15 13:00:00,0.002229241509997717,0.002229241509997717,0.0026715514850188683,0.0036793368871243935,False,0.005382544075435642,2026-03-16 01:00:00,0.102,0.08755930101557788,0,0,0.41295055691438903
18071,Jackson County,IN,6,0,138,0.00216161893818891,0.0006153075870212989,0.00395776519631913,0.0015987107425827986,0.0101,2026-03-15 14:00:00,0.01982615337631388,0.01982615337631388,0.019329434460045914,0.0221459306776523,False,0.020171539218180976,2026-03-15 13:00:00,0.0757,0.2963220824764262,0,0,0.4022604112508604
18073,Jasper County,IN,6,2,138,0.002083112500431238,0.0005929606294105447,0.003885230767800922,0.0020603723177431473,0.0028,2026-03-14 06:00:00,0.0013245573338327929,0.0013245573338327929,0.0039526415833917436,0.0054516784308361,False,0.01706590510859281,2026-03-15 23:00:00,0.052500000000000005,0.3368313798485544,0,0,0.5677541201379027
18077,Jefferson County,IN,6,2,138,0.0034749834267860822,0.0009891584633627442,0.005018071275354389,-0.0011138800706503179,0.0343,2026-03-15 20:00:00,0.0056813441513516375,0.0056813441513516375,0.004667056768393118,0.0056813441513516375,False,0.01731849305273369,2026-03-15 14:00:00,0.3465,0.19278455025025612,0,0,0.7440571736482969
18083,Knox County,IN,6,2,138,0.0017088029843124156,0.00048641294836776575,0.003518896179358587,0.0015914906342018443,0.0083,2026-03-15 13:00:00,0.017753754037603847,0.017753754037603847,0.01562664771749287,0.017816454755482363,False,0.017753754037603847,2026-03-15 13:00:00,0.0824,0.3020257075198545,0,0,0.3662628862182627
18085,Kosciusko County,IN,6,3,138,0.003605307597146191,0.0010262554046312254,0.005111302903431235,0.004171819283198444,0.0045,2026-03-14 06:00:00,0.012298005684118672,0.012298005684118672,0.016339334857980285,0.028376310319833925,False,0.012793231580915282,2026-03-14 23:00:00,0.0905,0.6662110610813853,0,0,0.1648257121509321
18087,LaGrange County,IN,6,2,138,0.0006421530192331623,0.00018278967572973217,0.002157146899973758,0.0018602934160611034,0.0048,2026-03-15 17:00:00,0.004875821350007557,0.004875821350007557,0.00782755430352504,0.014137295400765,False,0.009276642284361885,2026-03-16 00:00:00,0.1256,0.3823204914164322,0,0,0.23997122723212397
18089,Lake County,IN,6,4,138,0.0007599933779204708,0.0002163330840875264,0.002346742080146016,0.0010241630616541458,0.0135,2026-03-14 06:00:00,0.006267476892473719,0.006267476892473719,0.006513114830283047,0.0092323776334524,False,0.006267476892473719,2026-03-14 06:00:00,0.1341,0.2754345025082721,0,0,0.3127728743679327
18091,LaPorte County,IN,6,0,138,0.0002763505858221042,7.866354662704245e-05,0.0014151114715709747,-0.00012776302418032035,0.0089,2026-03-16 22:00:00,0.0018029297286131696,0.0018029297286131696,0.0,0.0018029297286131696,False,0.0036549221231769956,2026-03-16 00:00:00,0.0863,0.0686687026631158,0,0,0.35507178375702475
18093,Lawrence County,IN,6,1,138,0.009670109307181986,0.0027526089445809422,0.008370976994899988,-0.0017820147509567251,0.0678,2026-03-15 23:00:00,0.010032750823947624,0.010032750823947624,0.007929473750681766,0.010032750823947624,False,0.016190016841543267,2026-03-15 12:00:00,0.5332,0.28728196436797193,2,0,0.5910634501892704
18095,Madison County,IN,6,0,138,0.0002830230527645525,8.056287285022826e-05,0.0014320934629763714,-4.404790760664807e-05,0.0148,2026-03-15 15:00:00,0.005813475062784741,0.005813475062784741,0.004445055487679672,0.005813475062784741,False,0.0066240369025098965,2026-03-16 00:00:00,0.13490000000000002,0.12882138875028257,0,0,0.5888643501480189
18097,Marion County,IN,6,1,138,0.0001641910611489521,4.6737194914971245e-05,0.0010907750905575413,0.0006350373236256094,0.0061,2026-03-15 15:00:00,0.003503835540671602,0.003503835540671602,0.003397051850879884,0.0037387638054518,False,0.004328636312616946,2026-03-15 14:00:00,0.037500000000000006,0.1251351506603341,0,0,0.20749204907192692
18099,Marshall County,IN,6,3,138,0.011172045266751793,0.003180136930580967,0.00899760244504451,-0.0014770404536185223,0.0642,2026-03-17 10:00:00,0.0,0.0,0.0,0.001670539897486362,False,0.00633234551113875,2026-03-16 00:00:00,0.3589,0.15506841740064395,2,0,0.7559358916252794
18101,Martin County,IN,6,4,138,0.0018773577623300806,0.0005343922808535623,0.0036883657296985987,0.0005278846149730224,0.0366,2026-03-15 13:00:00,0.016328099276020306,0.016328099276020306,0.012907691247507154,0.01653004768895721,False,0.017345019199228852,2026-03-15 23:00:00,0.3372,0.4100480768662771,0,0,0.5103239354476234
18103,Miami County,IN,6,0,138,0.001076484548936486,0.00030642269947300685,0.0027929576927430886,0.001397986487166381,0.0079,2026-03-15 16:00:00,0.006120423342672259,0.006120423342672259,0.004902990363077883,0.006120423342672259,False,0.011104241700681533,2026-03-16 00:00:00,0.04000000000000001,0.23292213522896058,0,0,0.5491677196742427
18105,Monroe County,IN,6,3,138,0.0008001038348659935,0.00022775057680164435,0.0024078733097570837,-0.000660562205765626,0.0221,2026-03-16 00:00:00,0.005567243059241343,0.005567243059241343,0.004166380919883777,0.005567243059241343,False,0.012637119176649973,2026-03-15 15:00:00,0.2469,0.15574241560434363,0,0,0.7577855043064473
18107,Montgomery County,IN,6,1,138,0.000209735070220037,5.970135516991638e-05,0.0012328095349325287,0.000567984327698119,0.0069,2026-03-15 15:00:00,0.003676069109532233,0.003676069109532233,0.004485791583742201,0.0052146622911095,False,0.00719365728511978,2026-03-16 00:00:00,0.1098,0.18818183722234041,0,0,0.18093525831991966
18109,Morgan County,IN,6,2,138,0.0013363276155026736,0.0003803873596952254,0.0031118376316368996,0.0009626052073901292,0.0082,2026-03-15 13:00:00,0.015865194233872126,0.015865194233872126,0.018174707082198226,0.0218266962302871,False,0.018424619583256356,2026-03-15 14:00:00,0.1158,0.2486395186198378,0,0,0.5682987846720458
18111,Newton County,IN,6,2,138,0.0029018156428029943,0.0008260055228095569,0.004585591519698298,0.0026370928352967564,0.0172,2026-03-15 22:00:00,0.019242482000119993,0.019242482000119993,0.01506160777138191,0.02198193858316566,False,0.019242482000119993,2026-03-15 22:00:00,0.2566,0.6205188112709524,0,0,0.31801186938654397
18113,Noble County,IN,6,1,138,0.00023995453061516806,6.830336310402192e-05,0.0013186360174387492,0.0006118998957006921,0.0031,2026-03-14 06:00:00,0.0021548996493398758,0.0021548996493398758,0.002954068474071665,0.0039177481085062,False,0.003584681912117377,2026-03-15 14:00:00,0.07650000000000001,0.16094218560669551,0,0,0.18138471028522232
18117,Orange County,IN,6,4,138,0.02481018788665845,0.007062251617241678,0.013408354492374415,-0.0037166451817921085,0.1209,2026-03-15 12:00:00,0.01650105809058675,0.01650105809058675,0.00995455978905842,0.01650105809058675,False,0.01744949348623943,2026-03-15 13:00:00,0.7263,0.213402964912689,2,0,0.9044633550915033
18121,Parke County,IN,6,1,138,0.08965487947185866,0.02552037576000071,0.02548868454140287,-0.006338220033823261,0.1293,2026-03-15 17:00:00,0.008375617650283601,0.008375617650283601,0.009210641301409165,0.0115154530971761,False,0.01281338019466906,2026-03-15 23:00:00,1.2876999999999998,0.4130256353323899,11,0,0.6952313647351103
18123,Perry County,IN,6,3,138,0.002247634842569876,0.0006397921238816442,0.004035741444162341,0.0016981633109077452,0.0043,2026-03-15 13:00:00,0.01914128405236535,0.01914128405236535,0.015176518144471324,0.01914128405236535,False,0.021694112304245894,2026-03-15 12:00:00,0.0287,0.2630465369052688,0,0,0.613702049729711
18125,Pike County,IN,6,0,138,0.0011058853924614763,0.00031479168707121397,0.0028308412643971398,0.0008848972815195484,0.0167,2026-03-15 15:00:00,0.01685692783031444,0.01685692783031444,0.01930260568622301,0.020855581135940424,False,0.02001242937899257,2026-03-15 14:00:00,0.1229,0.2450158248496977,0,0,0.6488572782292371
18127,Porter County,IN,6,2,138,0.0011568262003330684,0.00032929205298614544,0.002895306296946521,0.0020917916206731843,0.0103,2026-03-14 06:00:00,0.012374755172885363,0.012374755172885363,0.012356275833655393,0.0158365199246996,False,0.012374755172885363,2026-03-14 06:00:00,0.105,0.3936672436528994,0,0,0.24180622020251005
18129,Posey County,IN,6,4,138,0.0001856042499164812,5.2832486401461926e-05,0.0011597233862987004,0.00031679699659330164,0.0109,2026-03-15 12:00:00,0.007938421436331878,0.007938421436331878,0.005067005134142862,0.007938421436331878,False,0.008083293918242442,2026-03-15 14:00:00,0.0812,0.12491798552987562,0,0,0.30957459148146
18131,Pulaski County,IN,6,4,138,0.04427533081172941,0.012603029370736457,0.017911887966369663,-0.0031410746062404383,0.1129,2026-03-16 01:00:00,0.005288697316912054,0.005288697316912054,0.004488224172081065,0.006213409446330634,False,0.0054958611887263,2026-03-16 00:00:00,0.5818,0.14833170433881943,4,0,0.9697943920824488
18133,Putnam County,IN,6,4,138,0.00016145295355912988,4.59577890981857e-05,0.0010816417793494638,-0.00022431607350810172,0.0178,2026-03-15 14:00:00,0.012988090289073124,0.012988090289073124,0.012684946541121803,0.01592812287627728,False,0.013608408652882665,2026-03-15 17:00:00,0.1959,0.16494438185588198,0,0,0.5483229153475199
18135,Randolph County,IN,6,0,138,0.002036971256011637,0.0005798264653521137,0.0038419606030575906,0.0020302973391888874,0.0177,2026-03-14 06:00:00,0.016359586477444146,0.016359586477444146,0.016781598830053056,0.0183738590683546,False,0.016359586477444146,2026-03-14 06:00:00,0.0964,0.37658103280806643,0,0,0.32141941136934343
18137,Ripley County,IN,6,0,138,0.002047042375219534,0.0005826932222762583,0.0038514465334652578,-0.0001649438221712008,0.0308,2026-03-15 13:00:00,0.009155906384996372,0.009155906384996372,0.010785584007392287,0.014720477214389545,False,0.012665311630533428,2026-03-15 14:00:00,0.2019,0.17913775254037428,0,0,0.7903124916624048
18139,Rush County,IN,6,2,138,0.001118107121231504,0.00031827061774944676,0.002846440850636162,-0.0003130647531603562,0.0345,2026-03-15 20:00:00,0.005535467635477024,0.005535467635477024,0.005171351860674258,0.0056416116909531,False,0.010197431452199889,2026-03-15 17:00:00,0.20189999999999997,0.15869706406387085,0,0,0.8527858499273909
18141,St. Joseph County,IN,6,4,138,0.0003203160595469628,9.117837478290443e-05,0.0015235258009900388,0.0008943062282975201,0.0051,2026-03-15 21:00:00,0.00417879950863786,0.00417879950863786,0.0044321066326554045,0.0050453404197469,False,0.006240825726759516,2026-03-14 06:00:00,0.0698,0.19321425950505777,0,0,0.30137153382391973
18143,Scott County,IN,6,2,138,0.0023785136722533472,0.0006770469496337632,0.0041515787744756125,-0.0013963150999424226,0.0249,2026-03-15 16:00:00,0.01181524880939653,0.01181524880939653,0.011801606143045906,0.0141450092196464,False,0.01689647835629246,2026-03-15 14:00:00,0.3585,0.16580851620794568,0,0,0.4152545062693889
18145,Shelby County,IN,6,4,138,0.00024317534483202585,6.922017197768913e-05,0.00132745628174423,-0.00032817959305925384,0.0122,2026-03-16 10:00:00,0.0015840168252065881,0.0015840168252065881,0.0013816521675331815,0.002104866640002,False,0.005004503468577427,2026-03-16 00:00:00,0.1221,0.07681121615782298,0,0,0.7368592801525161
18147,Spencer County,IN,6,0,138,0.00041460565859155935,0.00011801802937898486,0.001733317290738663,0.0006897589536408091,0.0084,2026-03-15 13:00:00,0.008720538567676734,0.008720538567676734,0.007653905458798509,0.0093753626570105,False,0.008958317892849302,2026-03-15 14:00:00,0.0271,0.12228673560243165,0,0,0.45065546703080517
18149,Starke County,IN,6,3,138,0.0033788817151990756,0.0009618029886208541,0.00494819665233085,0.003182582004823768,0.0121,2026-03-16 08:00:00,0.009076369446721548,0.009076369446721548,0.008525484415643327,0.014254767600653816,False,0.01321390422089599,2026-03-16 02:00:00,0.1038,0.54299631666568,0,0,0.21112371335641653
18151,Steuben County,IN,6,1,138,0.017310405346516476,0.004927428954267796,0.011199898209461248,-0.008103803155723155,0.0377,2026-03-16 00:00:00,0.0031734648120143806,0.0031734648120143806,0.0037429527338208586,0.0043933110660873,False,0.005587216321221907,2026-03-15 14:00:00,1.4,0.2816751645102048,0,0,0.18864557186567363
18153,Sullivan County,IN,6,3,138,0.0005789787755525049,0.00016480704671297818,0.002048291574353826,0.0004378877839869871,0.017,2026-03-15 13:00:00,0.008600729989581713,0.008600729989581713,0.008783111544023696,0.010795441258233,False,0.008600729989581713,2026-03-15 13:00:00,0.0858,0.14622851419020422,0,0,0.4243156538603426
18155,Switzerland County,IN,6,4,138,0.001505867903293356,0.0004286472187945283,0.0033033447073759887,0.0010909547299959208,0.0042,2026-03-16 01:00:00,0.0054923749257459655,0.0054923749257459655,0.006410225832600237,0.0077101374510675,False,0.016157361799275256,2026-03-15 13:00:00,0.030899999999999997,0.1814517527394371,0,0,0.6480315850963906
18157,Tippecanoe County,IN,6,1,138,0.000237230633379488,6.752800228266248e-05,0.0013111302607753843,0.0008045571075042955,0.0033,2026-03-15 22:00:00,0.0036874843779361424,0.0036874843779361424,0.003432707928363341,0.0042448145641971,False,0.005425251534949369,2026-03-16 00:00:00,0.013,0.12402888083559277,0,0,0.28370121161851003
18159,Tipton County,IN,6,0,138,0.002597678542842061,0.0007394325095024987,0.004338635448712709,0.0010601546027577602,0.0417,2026-03-17 00:00:00,0.0024052473679144776,0.0024052473679144776,0.0020617223989210297,0.0070771902382617,False,0.01029905744413279,2026-03-16 00:00:00,0.0896,0.2359013351805709,0,0,0.6427834197303857
18161,Union County,IN,6,0,138,0.001168054144766426,0.00033248810168577745,0.002909323025949839,0.0014729869244779444,0.0125,2026-03-16 04:00:00,0.008921543741726438,0.008921543741726438,0.006113584175066131,0.008921543741726438,False,0.010565691475560086,2026-03-15 16:00:00,0.052000000000000005,0.25527219557795633,0,0,0.43801876684722235
18163,Vanderburgh County,IN,6,4,138,5.398878501171135e-05,1.536797649432169e-05,0.0006254782808339629,0.00012640628527787112,0.0074,2026-03-15 14:00:00,0.004173277105154909,0.004173277105154909,0.00483069721118452,0.00744826488069,False,0.004377472307102489,2026-03-15 23:00:00,0.050800000000000005,0.06824406736834622,0,0,0.509822307333235
18165,Vermillion County,IN,6,4,138,0.02758554873638221,0.007852261621959572,0.01413843275255153,-0.0016326684267550455,0.1147,2026-03-16 00:00:00,0.006601783562074112,0.006601783562074112,0.00527539851108198,0.0081138569134054,False,0.017753427774175084,2026-03-15 15:00:00,0.4201,0.19479175710780375,2,0,0.9213657095842347
18167,Vigo County,IN,6,3,138,0.0003158295561536271,8.990128587128101e-05,0.0015128185522817112,-0.0001351568631263566,0.0155,2026-03-15 12:00:00,0.004673584180637382,0.004673584180637382,0.004610476554241659,0.005941339285042972,False,0.006618856758790147,2026-03-15 23:00:00,0.1375,0.1188483528885628,0,0,0.6769684226843389
18169,Wabash County,IN,6,3,138,0.00039659657920119686,0.0001128917219672617,0.0016952546283910087,0.000369303184844373,0.0108,2026-03-15 12:00:00,0.0012786130094137114,0.0012786130094137114,0.0,0.0020146072749447873,False,0.00637569634147026,2026-03-15 23:00:00,0.0405,0.09146383950852348,0,0,0.49112375143503706
18171,Warren County,IN,6,0,138,0.0026850141238610064,0.0007642926940005558,0.004410966343778801,0.0016027402776611506,0.0283,2026-03-16 16:00:00,0.0024569749474698966,0.0024569749474698966,0.0014048391248397028,0.00253832303055012,False,0.019594394984368754,2026-03-15 23:00:00,0.09019999999999999,0.3113781583172388,0,0,0.41349999559270545
18173,Warrick County,IN,6,3,138,0.0002998549927235947,8.535410602186349e-05,0.001474063182537643,0.00034587685255441114,0.0161,2026-03-15 15:00:00,0.008436539914213118,0.008436539914213118,0.008351751172864656,0.0108175987268741,False,0.010318853215039898,2026-03-15 14:00:00,0.0997,0.1474310056525087,0,0,0.46155594711269016
18175,Washington County,IN,6,4,138,0.002261435614204011,0.0006437205311245722,0.004048112473200471,-0.00012905607260574624,0.0447,2026-03-15 13:00:00,0.020685455722908412,0.020685455722908412,0.015303578043178742,0.020685455722908412,False,0.020685455722908412,2026-03-15 13:00:00,0.2928,0.274990261980407,0,0,0.8189016047595526
18177,Wayne County,IN,6,1,138,0.0004476902438808742,0.00012743559876752137,0.001801147468153377,0.0013290127639321051,0.004,2026-03-16 04:00:00,0.003953060159512155,0.003953060159512155,0.004729051137447571,0.005924222714384,False,0.005923338303031004,2026-03-15 16:00:00,0.0372,0.22060376142263055,0,0,0.31401437463965254
18179,Wells County,IN,6,0,138,0.003052823679209989,0.0008689901529221434,0.0047033935322183034,-0.0008603055598040266,0.0362,2026-03-16 08:00:00,0.003317690819126004,0.003317690819126004,0.0023258256412544815,0.003317690819126004,False,0.008421154079526228,2026-03-16 01:00:00,0.2788,0.16007783274704435,0,0,0.9065928771167708
18181,White County,IN,6,2,138,0.0004426390507018431,0.0001259977701883676,0.0017909576636291286,0.0004629120221889384,0.0027,2026-03-15 12:00:00,0.0013629806072221688,0.0013629806072221688,0.001939485273771484,0.004233364679366835,False,0.011450310572746834,2026-03-15 23:00:00,0.023700000000000002,0.0875818590620735,0,0,0.793604360550926
18183,Whitley County,IN,6,1,138,0.0011901778460192288,0.000338785641457171,0.0029367460130332815,0.0007250884520822158,0.0253,2026-03-16 00:00:00,0.004051249372916509,0.004051249372916509,0.0029802700688726434,0.004051249372916509,False,0.004069461445953124,2026-03-15 14:00:00,0.07189999999999999,0.1719622063873458,0,0,0.7893041421729747
39017,Butler County,OH,6,1,138,0.000165295463306076,4.705156439721234e-05,0.0010944373953602233,0.000432878723975534,0.007,2026-03-16 02:00:00,0.003656234667513122,0.003656234667513122,0.0028843570503702697,0.0036728312575126996,False,0.004803922030222825,2026-03-15 16:00:00,0.07329999999999999,0.1330372639086237,0,0,0.2835355054362585
39023,Clark County,OH,6,1,138,0.0009588091196127504,0.000272926238468854,0.002635885462440826,0.001381794222853783,0.0427,2026-03-14 06:00:00,0.0433885918817857,0.0433885918817857,0.04397077663541852,0.0513910837471485,False,0.0433885918817857,2026-03-14 06:00:00,0.6917,0.8823876027538221,0,0,0.4531897774943907
39025,Clermont County,OH,6,1,138,0.0005013434653032864,0.00014270805665827417,0.0019060229960884568,0.0001149627227690353,0.0154,2026-03-15 17:00:00,0.00418538873248014,0.00418538873248014,0.0052653769652215784,0.0075020608492195,False,0.005467351374853756,2026-03-15 14:00:00,0.12129999999999999,0.1371648557421269,0,0,0.5339650600229782
39027,Clinton County,OH,6,0,138,0.00016045874221892365,4.5674785572483776e-05,0.0010783063149368921,0.00017754792816471217,0.0076,2026-03-15 15:00:00,0.004845766114125457,0.004845766114125457,0.006245817990085341,0.0078666563029401,False,0.005540933639849379,2026-03-15 16:00:00,0.0718,0.09630161408673027,0,0,0.34357604979676437
39029,Columbiana County,OH,6,2,138,0.009910743024217994,0.002821105638965682,0.008474489862898078,0.0037537264736365403,0.0726,2026-03-14 06:00:00,0.10684784477815641,0.10684784477815641,0.0999626556640334,0.10733214931635943,False,0.10684784477815641,2026-03-14 06:00:00,1.3269000000000002,1.8449142533618423,9,0,0.5942368655176723
39031,Coshocton County,OH,6,2,138,0.01777572030884167,0.005059881451613653,0.011349430270078512,0.005023578143263107,0.2651,2026-03-14 06:00:00,0.2724774255106815,0.2724774255106815,0.24749298946132778,0.2724774255106815,False,0.2724774255106815,2026-03-14 06:00:00,6.2075,6.900753783770308,37,0,0.40015236364803586
39033,Crawford County,OH,6,4,138,0.004200250105052539,0.0011956065481139734,0.005516937099890557,-0.00030823644436635327,0.0633,2026-03-14 12:00:00,0.03178089898064835,0.03178089898064835,0.029883593545476556,0.0346059500283439,False,0.04700647495317074,2026-03-14 06:00:00,0.9795,0.9369633706774433,7,0,0.6756554413542224
39035,Cuyahoga County,OH,6,4,138,0.005019275557642316,0.0014287431875275208,0.0060308840157891315,-0.003948798805214,0.0609,2026-03-14 06:00:00,0.055932518753864846,0.055932518753864846,0.05261647778986706,0.055932518753864846,False,0.055932518753864846,2026-03-14 06:00:00,1.5959,1.0509657648804678,7,0,0.4011456500447663
39037,Darke County,OH,6,0,138,0.0003723465014540315,0.00010598890641541944,0.0016426086125473473,0.0005753286620256981,0.0068,2026-03-14 06:00:00,0.0021581127496421073,0.0021581127496421073,0.007123015506229845,0.0110731862406026,False,0.006262727706672513,2026-03-14 10:00:00,0.07830000000000001,0.15769535535954632,0,0,0.34374199095082847
39039,Defiance County,OH,6,1,138,0.01171699662163532,0.0033352580286123844,0.00921443284312962,-0.004110564413607407,0.0375,2026-03-14 09:00:00,0.012249663641176285,0.012249663641176285,0.010559550385424077,0.0151352605971624,False,0.014623989589148916,2026-03-14 06:00:00,0.9022,0.33494211092217785,0,0,0.31938305892666946
39045,Fairfield County,OH,6,2,138,0.002661939366159949,0.0007577244347984808,0.004391971732241822,0.0023392600042489555,0.0443,2026-03-14 06:00:00,0.037066076010570735,0.037066076010570735,0.028180128901535012,0.037066076010570735,False,0.03771710469171847,2026-03-14 07:00:00,0.31710000000000005,0.6399178805863558,0,0,0.4060691493977918
39049,Franklin County,OH,6,1,138,0.0038051086844156424,0.0010831290388875025,0.0052510238369622006,-0.00023453717584871818,0.0684,2026-03-14 06:00:00,0.04867492619775609,0.04867492619775609,0.051867300399904025,0.0551963783800601,False,0.04867492619775609,2026-03-14 06:00:00,1.0081000000000002,0.9757338697328768,6,0,0.6524650083730162
