horizon,fipsCode,countyName,stateAbbr,splits,oracle_improves_splits,oracle_worsens_splits,mean_N_weighted_sse,mean_OSI_sse,mean_oracle_N_sse_reduction
6,18091,LaPorte County,IN,3,3,0,1.3961515028546812e-05,0.000287882208749065,6.92954262327519e-05
6,18093,Lawrence County,IN,3,3,0,0.0005923177266407511,0.008993006646480171,0.003210744960634297
6,18095,Madison County,IN,3,3,0,1.6461805330905373e-05,0.00030546348317359885,8.568524642146745e-05
6,18097,Marion County,IN,3,3,0,2.623305486012046e-06,6.0285885245361996e-05,1.5636192693251886e-05
6,18099,Marshall County,IN,3,3,0,0.0007183330436523619,0.011068864042506307,0.004215199276990026
6,18101,Martin County,IN,3,3,0,9.233834509737018e-05,0.001935968138580662,0.00036817986397786923
6,18103,Miami County,IN,3,3,0,1.5186601356707853e-05,0.001880850098495971,0.00024083094384832375
6,18105,Monroe County,IN,3,3,0,3.34536846204175e-05,0.0006698486168622806,0.0001588765451748956
6,18107,Montgomery County,IN,3,2,1,6.79992887325587e-06,0.00012290581695431545,2.0751083356077373e-05
6,18109,Morgan County,IN,3,3,0,2.515781521417626e-05,0.0014677602826870817,0.00029652776904167603
6,18111,Newton County,IN,3,3,0,2.6310645331078326e-05,0.0017098197653814902,0.00023051931494078698
6,18113,Noble County,IN,3,3,0,4.341742537097509e-06,0.00015040345220995876,2.574644015919005e-05
6,18117,Orange County,IN,3,3,0,0.0014890561053370532,0.024491105368716983,0.008631952089896611
6,18121,Parke County,IN,3,3,0,0.0007448846822156489,0.07577858928038195,0.006890733698492177
6,18123,Perry County,IN,3,3,0,0.00016805196203219174,0.002604556259067166,0.0010089334607755321
6,18125,Pike County,IN,3,3,0,6.677048777832893e-05,0.0013655922527659318,0.00041413905096243176
6,18127,Porter County,IN,3,3,0,5.8117036428467365e-06,0.0009217103465836334,0.00011023869624592095
6,18129,Posey County,IN,3,3,0,2.2340937889531317e-05,0.00024219962384955558,9.173930142484919e-06
6,18131,Pulaski County,IN,3,3,0,0.0012722433928055133,0.044561933471457295,0.008716779241020836
6,18133,Putnam County,IN,3,3,0,1.4197917067046095e-05,0.00026003847515897286,5.165628225677637e-05
6,18135,Randolph County,IN,3,3,0,1.0543367624054242e-05,0.0015007408281319905,0.00013851751570363553
6,18137,Ripley County,IN,3,3,0,4.977701867967399e-05,0.001963947158463737,0.00015658111083924225
6,18139,Rush County,IN,3,3,0,0.0001547761657755326,0.0012622158410660843,0.0004424940229939065
6,18141,St. Joseph County,IN,3,3,0,5.591459604433273e-06,0.0003438261751101211,4.1058730239772506e-05
6,18143,Scott County,IN,3,3,0,3.8792669143870844e-05,0.0020561175153228023,0.00013857618682137937
6,18145,Shelby County,IN,3,3,0,1.292310943133359e-05,0.00026602234596933915,6.501595884166802e-05
6,18147,Spencer County,IN,3,3,0,2.8361757626495698e-05,0.00046285584695410204,0.00014346988459710164
6,18149,Starke County,IN,3,3,0,2.663299555900828e-05,0.002095638859401373,0.00022390981365082648
6,18151,Steuben County,IN,3,3,0,0.00015066895767191756,0.017259170628886513,0.0020999518191031088
6,18153,Sullivan County,IN,3,3,0,2.0377014369045513e-05,0.0007732423798307965,0.000175644634218776
6,18155,Switzerland County,IN,3,3,0,8.837391020680082e-05,0.0017644108310214048,0.000566150348254708
6,18157,Tippecanoe County,IN,3,3,0,1.9067335883062312e-06,0.00016773713184713786,2.423973731605204e-05
6,18159,Tipton County,IN,3,3,0,0.0002724259406167749,0.002395042600467093,0.0009453150800083444
6,18161,Union County,IN,3,3,0,4.150169200343569e-05,0.0010669703849688107,0.000333589283873337
6,18163,Vanderburgh County,IN,3,3,0,7.1978133241689945e-06,8.150966729631138e-05,2.9028223564428913e-05
6,18165,Vermillion County,IN,3,3,0,0.0015602375351112853,0.02716144995453602,0.009613331086287577
6,18167,Vigo County,IN,3,3,0,1.7343822448069457e-05,0.0002715459186205817,7.751138290006523e-05
6,18169,Wabash County,IN,3,3,0,1.3516664240086998e-05,0.00031990664751595964,0.00011703567248285314
6,18171,Warren County,IN,3,3,0,0.00014739035345193911,0.0023603635224100773,0.0006272947955476642
6,18173,Warrick County,IN,3,3,0,1.7813136961128284e-05,0.000362008605425745,5.788009578648577e-05
6,18175,Washington County,IN,3,3,0,6.208965656863957e-05,0.0017265522379113132,0.0002621259840248289
6,18177,Wayne County,IN,3,3,0,1.0622335424531191e-05,0.000580814881923096,0.00011501729482265086
6,18179,Wells County,IN,3,3,0,0.00012877460118074238,0.0030781379258685453,0.000742567374171113
6,18181,White County,IN,3,3,0,1.6096118118134485e-05,0.0004422358964568547,0.0001194930313537811
6,18183,Whitley County,IN,3,3,0,7.005678117791709e-05,0.0010554986947215689,0.0003856597092872569
6,39017,Butler County,OH,3,3,0,2.99864715485613e-06,9.665642975115157e-05,1.5808447433553795e-05
6,39023,Clark County,OH,3,3,0,3.72678169332604e-06,0.0011071565941617079,2.1353061939910273e-05
6,39025,Clermont County,OH,3,3,0,3.511343264561937e-05,0.0004760418036895977,0.0001773661238537767
6,39027,Clinton County,OH,3,3,0,5.083084180293832e-06,0.00023579416084635118,3.200817129284702e-05
6,39029,Columbiana County,OH,3,3,0,5.104505972706917e-05,0.009657771331016198,0.0003021881106948564
6,39031,Coshocton County,OH,3,3,0,1.4690480231848755e-05,0.011192578256635189,0.00025468833014941533
6,39033,Crawford County,OH,3,3,0,2.4559050968449293e-05,0.0043668623018434235,0.00017611020291246606
6,39035,Cuyahoga County,OH,3,3,0,3.388013050612852e-05,0.004375338293783548,0.00025624745817820726
6,39037,Darke County,OH,3,3,0,5.2819353296483266e-06,0.0003349504075180823,4.7949422057495294e-05
6,39039,Defiance County,OH,3,2,1,1.119498157343787e-05,0.010544844832214476,1.2692052095889883e-05
6,39045,Fairfield County,OH,3,3,0,9.619879989960626e-06,0.0020229465416584,6.201255852999951e-05
6,39049,Franklin County,OH,3,0,3,3.8639482258038015e-06,0.0026820232333755324,-1.898890210510318e-05
6,39051,Fulton County,OH,3,3,0,3.043320522044837e-06,0.0013685752382163487,5.3576243079630755e-05
6,39053,Gallia County,OH,3,3,0,6.749001525498405e-05,0.0010470676350846253,0.0002713908231868944
6,39055,Geauga County,OH,3,3,0,0.0005216140309846157,0.020489266556083446,0.0043372669994643205
6,39059,Guernsey County,OH,3,0,3,1.6673436306431106e-05,0.049541566306452754,-0.0005395739923610522
6,39061,Hamilton County,OH,3,3,0,6.270134440592448e-06,0.0002546224373943556,6.653226093753836e-05
6,39063,Hancock County,OH,3,3,0,3.963631279514595e-06,0.0004802759228631722,6.251561292680146e-05
6,39065,Hardin County,OH,3,3,0,5.8568664253633994e-06,0.0009854861001675067,6.304966345582759e-05
6,39069,Henry County,OH,3,3,0,5.013057850264478e-05,0.0011574762638053228,0.0002441764303645831
6,39073,Hocking County,OH,3,3,0,9.337402567026503e-06,0.0010027656618646003,4.478145338087023e-05
6,39075,Holmes County,OH,3,0,3,2.7599221215982125e-05,0.02196463480838641,-0.00032449832288013414
6,39077,Huron County,OH,3,3,0,1.718109700113339e-05,0.0024379648977562313,0.00012745224009889838
6,39081,Jefferson County,OH,3,0,3,2.0948658935984122e-05,0.01468856612071364,-0.0001626674891498659
6,39085,Lake County,OH,3,3,0,8.569440599896537e-06,0.0008309539173318772,2.5842043848939983e-05
6,39087,Lawrence County,OH,3,3,0,9.260395919589678e-05,0.0019023913255176545,0.0006345296601710733
6,39089,Licking County,OH,3,3,0,0.00018061811823778419,0.061383510968337135,0.003971791024512515
6,39091,Logan County,OH,3,3,0,7.563599493087608e-05,0.04306158940116978,0.0020673883207036683
6,39093,Lorain County,OH,3,3,0,6.005079201759783e-06,0.0006358276536460522,2.3575524793223337e-05
6,39095,Lucas County,OH,3,3,0,3.0587123951772397e-06,0.0003500751699378614,9.919871754780031e-06
6,39097,Madison County,OH,3,0,3,0.00026178854102213274,0.00432379627933219,-0.0006468100058311809
6,39099,Mahoning County,OH,3,3,0,9.27055158476473e-06,0.0002816087046574979,4.476749017657535e-05
6,39101,Marion County,OH,3,3,0,7.43808105308371e-05,0.006098950933754008,0.0003946961708971467
6,39103,Medina County,OH,3,3,0,7.122881419056801e-05,0.006454306568017644,0.0002733453749470272
6,39105,Meigs County,OH,3,3,0,5.639110380861469e-05,0.0017368873213683704,0.0003167789481318046
6,39107,Mercer County,OH,3,0,3,0.00032576784594001533,0.0459794212014931,-0.0023284381423696347
6,39109,Miami County,OH,3,3,0,2.823436794767158e-06,0.0006640946662023827,6.401376016122342e-05
6,39111,Monroe County,OH,3,3,0,5.197849300415904e-05,0.04479393842183905,0.0010373925183034345
6,39113,Montgomery County,OH,3,3,0,8.507428778747208e-06,0.0002769874435483508,4.524124981175606e-05
6,39115,Morgan County,OH,3,3,0,0.015129748052505212,0.143606932729844,0.06402723332045172
6,39117,Morrow County,OH,3,3,0,0.0006404763801122151,0.03436521543249582,0.003251253407305114
6,39119,Muskingum County,OH,3,3,0,2.4891152881815785e-05,0.06707783269508061,0.0004304847398385107
6,39121,Noble County,OH,3,1,2,1.070522097968593e-05,0.0095386569691877,-9.569881304218964e-06
6,39123,Ottawa County,OH,3,3,0,3.01402326136968e-05,0.0003119484547301674,0.00011589863820610727
6,39125,Paulding County,OH,3,3,0,0.0008765026189855124,0.04614400075265351,0.005759911559871124
6,39127,Perry County,OH,3,3,0,8.343559873781631e-06,0.018607281059721884,0.0001717516839171959
6,39129,Pickaway County,OH,3,3,0,3.0267234455198237e-06,0.00013915245839864058,7.802350621717692e-06
6,39131,Pike County,OH,3,3,0,0.00010294035688738965,0.004428027926127146,0.0005187274991326662
6,39133,Portage County,OH,3,3,0,1.8505311939236662e-05,0.0050999557018548336,3.994441192126666e-05
6,39135,Preble County,OH,3,3,0,2.8653622080529038e-05,0.004188869992439261,0.0001497076161425276
6,39137,Putnam County,OH,3,2,1,2.0353369805091127e-05,0.011289311342402748,2.5459284931804538e-05
6,39139,Richland County,OH,3,3,0,0.0002993639195614238,0.021616816584493357,0.0010601307061445472
6,39141,Ross County,OH,3,3,0,8.992809246077738e-06,0.0008719902049780251,0.00012268463584535214
6,39143,Sandusky County,OH,3,3,0,3.9038795659086015e-06,0.0002520855417276573,2.5242140508545676e-05
6,39145,Scioto County,OH,3,3,0,8.488007607714337e-06,0.0002708653796294947,5.049128289095654e-05
6,39147,Seneca County,OH,3,3,0,6.394249089821961e-06,0.0003498080185228649,5.038376068255593e-05
6,39149,Shelby County,OH,3,3,0,0.00039951739849116113,0.040547223292722784,0.0015845446550461185
6,39151,Stark County,OH,3,2,1,7.734660884865568e-06,0.001111894175682968,-5.120567911370544e-06
6,39153,Summit County,OH,3,3,0,2.6397096108669564e-05,0.0012432813675859226,4.2703006826470054e-05
6,39155,Trumbull County,OH,3,3,0,0.00029248626454339224,0.0026299289883400974,0.0009312981628997559
6,39157,Tuscarawas County,OH,3,3,0,0.00011041276108197293,0.07339603024131507,0.0021971288930833937
6,39159,Union County,OH,3,3,0,1.6105491171405e-05,0.0025903474981092884,0.0002162682625511345
6,39161,Van Wert County,OH,3,3,0,5.932504165228489e-05,0.004630859653207613,0.0002791195499168851
6,39163,Vinton County,OH,3,3,0,3.0398603324536058e-05,0.0013417283115283462,0.000228121201203022
6,39165,Warren County,OH,3,3,0,6.984924765878037e-06,0.0001679366989612368,4.8323496423996594e-05
6,39167,Washington County,OH,3,3,0,5.719631706202258e-05,0.0013271891016465337,0.0002839953960492518
6,39169,Wayne County,OH,3,0,3,5.443911829554637e-06,0.00941850402152484,-5.330562309213753e-05
6,39171,Williams County,OH,3,3,0,4.336908945422004e-05,0.013486746432140484,0.000887187460970586
6,39173,Wood County,OH,3,3,0,5.2477571513876696e-05,0.0062661904571567955,0.0008048732682735875
6,39175,Wyandot County,OH,3,3,0,1.874193954525742e-05,0.0007604549332040851,7.801964614696175e-05
6,42005,Armstrong County,PA,3,3,0,5.56642781104934e-05,0.02398879990546493,0.00046251983651477194
6,42007,Beaver County,PA,3,3,0,2.3462773347571077e-05,0.00805663277460999,0.00017628149861553412
6,42009,Bedford County,PA,3,2,1,3.4619520407138215e-06,0.013050732592431238,-1.9472019090047322e-05
6,42013,Blair County,PA,3,3,0,2.9058817318568834e-06,0.0002900836747396233,2.3448682545985222e-05
6,42015,Bradford County,PA,3,3,0,4.48186526877644e-05,0.001947107159979765,0.00027013465845187945
6,42019,Butler County,PA,3,3,0,1.3545302778462275e-05,0.0024173490964824566,5.228741198214505e-05
6,42021,Cambria County,PA,3,3,0,0.00011066283404900719,0.013680906549728235,0.000722493731261252
6,42023,Cameron County,PA,3,3,0,0.00043030937281788385,0.015167284608713997,0.003588106616014303
6,42025,Carbon County,PA,3,3,0,1.5801135132899523e-05,0.0002555298554445188,5.059107991797748e-05
6,42027,Centre County,PA,3,3,0,6.141256076379408e-06,0.0002759279044932563,3.326459691779983e-05
6,42029,Chester County,PA,3,3,0,0.0002854890772812942,0.014507740369974558,0.0015734933468050385
6,42031,Clarion County,PA,3,3,0,6.84034966661416e-05,0.0085050621366472,0.0001705177266630688
6,42033,Clearfield County,PA,3,2,1,4.154070059704033e-05,0.003880953843559676,0.00013147041117444954
6,42035,Clinton County,PA,3,3,0,1.9633565478141803e-05,0.004322020030008612,0.00031167772771396705
6,42039,Crawford County,PA,3,3,0,0.0003897152521949517,0.019731923603047485,0.002639445894112529
6,42041,Cumberland County,PA,3,3,0,6.477673908253243e-06,0.0007962210054062026,5.817309133608779e-05
6,42043,Dauphin County,PA,3,3,0,9.311618517024955e-06,0.0002786458749286958,5.0253424276913815e-05
6,42045,Delaware County,PA,3,3,0,1.0004184688958506e-05,0.0008515086481408666,8.492893359482831e-05
6,42047,Elk County,PA,3,3,0,0.0004893245132540903,0.026861848494255252,0.0022201595653498322
6,42049,Erie County,PA,3,3,0,7.410452182151873e-05,0.008866724725352467,0.0008592009412769053
6,42051,Fayette County,PA,3,3,0,1.2965808025987078e-05,0.0015804005521583141,0.0001807035479868664
6,42053,Forest County,PA,3,3,0,0.0011020537370028715,0.6880345369059078,0.00919254539463855
6,42055,Franklin County,PA,3,3,0,3.324345916611834e-06,0.0001401985846993264,2.4795232255544033e-05
6,42057,Fulton County,PA,3,3,0,5.19761319767784e-06,0.001129935642235211,7.340675162540224e-05
6,42059,Greene County,PA,3,3,0,0.00010509185845113453,0.018474332335169198,0.000989599616609611
6,42061,Huntingdon County,PA,3,3,0,7.018006568626732e-06,0.0006523496276033424,8.193714851182346e-05
6,42063,Indiana County,PA,3,0,3,5.651759412412876e-05,0.008462192861793137,-0.00011345120285842481
6,42065,Jefferson County,PA,3,3,0,9.517721480953912e-05,0.010468430642781001,0.0003363133096245187
6,42067,Juniata County,PA,3,3,0,2.121998094971241e-05,0.0005947089929664052,0.00013658099820011837
6,42069,Lackawanna County,PA,3,3,0,5.4444295245883706e-05,0.0008040134248681391,0.00032514431866438343
6,42075,Lebanon County,PA,3,3,0,5.033051974087701e-05,0.004813786882285506,0.0005417591657416613
6,42077,Lehigh County,PA,3,3,0,7.766319469671664e-05,0.0017634494465809565,0.00034618862985766823
6,42079,Luzerne County,PA,3,3,0,6.017391842969731e-06,0.00017655840081048587,2.842285701765276e-05
6,42081,Lycoming County,PA,3,3,0,3.353310182429536e-05,0.001164324918963438,0.00029764468506413136
6,42083,McKean County,PA,3,3,0,9.844216508231943e-05,0.0021981336160886585,0.00045990630228997294
6,42085,Mercer County,PA,3,3,0,3.515460341338321e-05,0.002202061231070971,0.0003094953818857975
6,42089,Monroe County,PA,3,3,0,1.821671425411298e-05,0.0029064917235683226,0.0001470428286849104
6,42091,Montgomery County,PA,3,3,0,2.65780769272087e-05,0.0010537237866469322,0.0001063128190528234
6,42095,Northampton County,PA,3,3,0,8.79958516562421e-05,0.0014620313549050237,0.00036420685404185146
6,42097,Northumberland County,PA,3,3,0,1.530851952663562e-05,0.001047397601108502,0.0001863830056305127
6,42101,Philadelphia County,PA,3,3,0,3.095459890777646e-05,0.002616322442463226,0.0003113140185932814
6,42103,Pike County,PA,3,3,0,4.7379775218222306e-05,0.00110474719046003,0.00014536943485771292
6,42109,Snyder County,PA,3,3,0,0.00025374286747555997,0.005258385794481272,0.001468544508598119
6,42113,Sullivan County,PA,3,3,0,9.16147415104202e-05,0.0029768818814030853,0.0006496360104745506
6,42115,Susquehanna County,PA,3,3,0,0.00020334890102574003,0.002762986423621957,0.0009079499939176405
6,42119,Union County,PA,3,3,0,1.8175821938881592e-05,0.0012559121909658628,0.00020732530855466105
6,42121,Venango County,PA,3,3,0,5.369020734033859e-05,0.02375383366421367,0.00040091718405204025
6,42125,Washington County,PA,3,3,0,3.214783012532523e-05,0.015748637216333145,0.0003553459173250438
6,42127,Wayne County,PA,3,3,0,4.023629243192371e-05,0.0008924585052369288,0.0001562021181632741
6,42129,Westmoreland County,PA,3,3,0,1.308225595625836e-05,0.0030457206214096273,9.260254596824809e-05
6,42131,Wyoming County,PA,3,3,0,0.0033035649056180863,0.03609374387311915,0.01587555355167822
6,42133,York County,PA,3,3,0,1.7266932035147554e-05,0.0007694146602095301,0.00014608157042673598
6,54007,Braxton County,WV,3,3,0,0.000995217182283349,0.08724129402979529,0.008089920132662402
6,54009,Brooke County,WV,3,0,3,2.6231709265259155e-05,0.06462527552345888,-0.00036580247962101606
6,54013,Calhoun County,WV,3,3,0,0.0025191356903957393,0.23987171188458647,0.017902523726547118
6,54015,Clay County,WV,3,3,0,0.004209044746358616,0.3081917010850955,0.03096532515634313
6,54019,Fayette County,WV,3,3,0,6.756217253017396e-05,0.004630067528839463,0.0005170247563670218
6,54023,Grant County,WV,3,3,0,4.984929812701162e-06,0.0002029348805159322,4.488100089217892e-05
6,54025,Greenbrier County,WV,3,3,0,2.771274041310295e-06,0.00035582215380085356,4.0066870004280476e-05
6,54027,Hampshire County,WV,3,3,0,2.962228196763281e-06,0.00038342910659221446,4.3581493768329685e-05
6,54029,Hancock County,WV,3,0,3,7.071106151854987e-05,0.023476412570815147,-0.0009465774590229491
6,54031,Hardy County,WV,3,3,0,8.12808878840481e-06,0.001128264104415178,7.184241780327307e-05
6,54033,Harrison County,WV,3,3,0,3.1223753882167524e-05,0.0024831199477005216,0.00026145274218656504
6,54035,Jackson County,WV,3,3,0,4.0576027328945834e-05,0.001231404569814022,0.00021807217593341216
6,54037,Jefferson County,WV,3,3,0,4.657404782588211e-05,0.0013528271555614498,0.0003194483605861156
6,54039,Kanawha County,WV,3,3,0,2.605909710685218e-05,0.0010947421619878954,0.00016465885246555922
6,54041,Lewis County,WV,3,3,0,0.0017968775787397175,0.029676084597103403,0.01084984694681531
6,54043,Lincoln County,WV,3,3,0,0.00034871280464618594,0.008491455431377594,0.0017711932618912918
6,54045,Logan County,WV,3,3,0,0.0001964577795024513,0.009682152584044727,0.0014877857477504852
6,54047,McDowell County,WV,3,3,0,6.884277933626305e-05,0.003316035481690573,0.0002718820234653967
6,54053,Mason County,WV,3,3,0,9.868643610581886e-06,0.00040342809547986403,9.030366064643764e-05
6,54055,Mercer County,WV,3,3,0,1.5107781435741538e-05,0.0006161423183407956,0.0001146305571232128
6,54057,Mineral County,WV,3,3,0,1.0599128671975184e-05,0.00030908004017283656,6.818232634933104e-05
6,54059,Mingo County,WV,3,3,0,0.0007696115240679707,0.02643256250101113,0.0055580828809141045
6,54063,Monroe County,WV,3,3,0,1.4094166481203012e-05,0.0005578269026079194,9.738997480107002e-05
6,54067,Nicholas County,WV,3,3,0,0.0002666160163321133,0.0036250499444939817,0.0012752967171086992
6,54069,Ohio County,WV,3,3,0,0.00021755563201557312,0.008048838379996768,0.0007706524083367141
6,54071,Pendleton County,WV,3,3,0,1.4679881820192467e-05,0.008444329038984852,0.000557240933064132
6,54073,Pleasants County,WV,3,3,0,0.00010506131429900001,0.00366258780558436,0.0005222775875224956
6,54075,Pocahontas County,WV,3,3,0,3.977828484865148e-05,0.007296627623279171,0.0006353964254317856
6,54077,Preston County,WV,3,3,0,4.9684271412825924e-05,0.002578114497158808,0.00028998244211388683
6,54079,Putnam County,WV,3,3,0,7.91113500197298e-06,0.00018912192759435915,4.9842014725828035e-05
6,54081,Raleigh County,WV,3,3,0,1.0645173293356643e-05,0.0002758305184010847,7.464639636761853e-05
6,54083,Randolph County,WV,3,3,0,8.09511948821902e-05,0.009859653112332152,0.0011768950699401377
6,54085,Ritchie County,WV,3,3,0,6.764001993944975e-05,0.017715657850136325,0.0005399506935034348
6,54087,Roane County,WV,3,3,0,0.0003192635435577657,0.020614215356515184,0.001910276983896949
6,54089,Summers County,WV,3,3,0,2.6963387637077374e-05,0.0007412769627662246,0.00023430244508000685
6,54091,Taylor County,WV,3,3,0,2.440578083201501e-05,0.005779616359223101,0.0004217581030468499
6,54093,Tucker County,WV,3,3,0,4.541287418406416e-05,0.0020759112161582026,0.00038432663978443387
6,54095,Tyler County,WV,3,3,0,0.00015744600479489674,0.02217714118803495,0.002251204331712114
6,54097,Upshur County,WV,3,3,0,1.5097222501105637e-05,0.0005194767837672119,8.01454327375593e-05
6,54099,Wayne County,WV,3,3,0,0.00010376735500529263,0.013328854628530626,0.0016443210287234824
6,54101,Webster County,WV,3,3,0,0.0002331052142069971,0.005740221491095825,0.0013721381474454117
6,54103,Wetzel County,WV,3,3,0,9.449323142892238e-05,0.01627335820763348,0.0012018493764713587
6,54105,Wirt County,WV,3,3,0,4.9835646195444274e-05,0.0038180862730868522,0.00021796848141119964
6,54107,Wood County,WV,3,3,0,8.945763599509444e-06,0.00020745243190609577,5.478045984466261e-05
6,54109,Wyoming County,WV,3,3,0,0.00012268165312243087,0.012246623570147316,0.0019936473112146962
24,18009,Blackford County,IN,3,2,1,1.3346164173987548e-05,0.0010497253653387378,3.262277319965181e-05
24,18013,Brown County,IN,3,3,0,0.001953132543691067,0.11237532090182774,0.016450362261270234
24,18023,Clinton County,IN,3,3,0,1.25925213639852e-05,0.00028742532406813296,8.937527669335505e-05
24,18025,Crawford County,IN,3,3,0,0.0026808945861209344,0.02143306247598264,0.008903581122728285
24,18027,Daviess County,IN,3,3,0,1.5389174563451243e-05,0.0013714243180963466,0.00018213172785276998
24,18029,Dearborn County,IN,3,3,0,1.3188303770930939e-05,0.00038203583611657894,8.211710085310205e-05
24,18033,DeKalb County,IN,3,3,0,6.0008432153783914e-05,0.0018654826165826544,0.00043901484490672346
24,18035,Delaware County,IN,3,3,0,1.9922064599617173e-05,0.0004107800166529997,0.00010318799420141226
24,18037,Dubois County,IN,3,3,0,7.107116367578843e-05,0.0013563029173446327,0.00039163044536732154
24,18039,Elkhart County,IN,3,3,0,8.23906615261292e-06,0.00023078122801101274,6.132762124507378e-05
24,18041,Fayette County,IN,3,3,0,5.9375181222548944e-05,0.0041102785008898185,0.0002656997855453201
24,18043,Floyd County,IN,3,3,0,2.9663039348601106e-05,0.0007941114373816873,0.00022287512386915146
24,18045,Fountain County,IN,3,3,0,5.6923411360784205e-05,0.0018648822105408434,0.0004598943738836274
24,18047,Franklin County,IN,3,3,0,0.00018334957140109015,0.0016368913020237692,0.0002895556942574498
24,18051,Gibson County,IN,3,3,0,8.953230779588074e-06,0.00035233109213127673,5.8003423515967644e-05
24,18059,Hancock County,IN,3,3,0,2.3082985161429367e-05,0.0002153066445367446,5.11231803238125e-05
24,18061,Harrison County,IN,3,3,0,0.0001252140627982447,0.002461828608871709,0.0005437362175073065
24,18065,Henry County,IN,3,3,0,3.795466327423647e-05,0.0008581959079412586,0.0002176507405342816
24,18067,Howard County,IN,3,3,0,2.7492212080780004e-05,0.0004473307063147357,0.00015218268573079946
24,18069,Huntington County,IN,3,3,0,7.065008490200337e-06,0.000135674399831589,4.3252764728669554e-05
24,18071,Jackson County,IN,3,3,0,0.00013003646536287076,0.0061954357988392396,0.0014587194644316152
24,18073,Jasper County,IN,3,3,0,2.739147971074064e-05,0.00226516274943169,0.0004169624723453083
24,18077,Jefferson County,IN,3,3,0,0.0001228416265768034,0.003468257708290156,0.0007760581113099418
24,18083,Knox County,IN,3,3,0,1.2919548768273393e-05,0.001014686624604266,7.92234701637268e-05
24,18085,Kosciusko County,IN,3,3,0,7.104215196833651e-06,0.0006797270679955706,7.315975604187804e-05
24,18087,LaGrange County,IN,3,3,0,9.529272416250512e-06,0.00039377255279025473,6.522825814939209e-05
24,18089,Lake County,IN,3,3,0,5.007959592237791e-06,0.00045953795577434366,6.331906675550654e-05
24,18091,LaPorte County,IN,3,3,0,1.4463878195855288e-05,0.0002377137202947467,6.142709040463059e-05
24,18093,Lawrence County,IN,3,3,0,0.0006071380378012733,0.009486503169577531,0.0033863351828423197
24,18095,Madison County,IN,3,3,0,1.717853635761707e-05,0.000259428181787262,6.627348697859438e-05
24,18097,Marion County,IN,3,3,0,3.3772394806504587e-06,7.175483300200627e-05,2.0268088643108112e-05
24,18099,Marshall County,IN,3,3,0,0.0007178951688372419,0.011117501126086305,0.00422561960031378
24,18101,Martin County,IN,3,3,0,0.00010305710114300048,0.0019295647257992418,0.0004145978684535347
24,18103,Miami County,IN,3,3,0,1.7417036601371178e-05,0.0011692337084734277,0.00020128508204090203
24,18105,Monroe County,IN,3,3,0,4.099939600838399e-05,0.0007596960228942479,0.00017069585775534278
24,18107,Montgomery County,IN,3,2,1,9.038734701009692e-06,0.0003365310085523923,3.142210603132728e-05
24,18109,Morgan County,IN,3,3,0,2.1446057970084307e-05,0.0018045716076894168,0.0002510695702981785
24,18111,Newton County,IN,3,3,0,2.98083471654714e-05,0.001891921152209696,0.00022405612194425521
24,18113,Noble County,IN,3,3,0,4.025543825821013e-06,8.062305649315754e-05,1.7655826554505093e-05
24,18117,Orange County,IN,3,3,0,0.0014238117502386363,0.025491978035042284,0.008588162275707308
24,18121,Parke County,IN,3,3,0,0.0007027100714149822,0.07134753388493192,0.006186022574686989
24,18123,Perry County,IN,3,3,0,0.0002325410337272534,0.0030355448592455556,0.0013031092103165498
24,18125,Pike County,IN,3,3,0,8.40842658820618e-05,0.001567335945974214,0.0004784991563513893
24,18127,Porter County,IN,3,3,0,9.90252834005763e-06,0.0015347007616151806,0.00017158063558139064
24,18129,Posey County,IN,3,2,1,1.8576985238687777e-05,0.0009085553730360758,1.921590173306141e-05
24,18131,Pulaski County,IN,3,3,0,0.001266943086403487,0.04612546257185202,0.009104253507201588
24,18133,Putnam County,IN,3,3,0,1.535343615995233e-05,0.0008123156377606971,0.0001041158654201636
24,18135,Randolph County,IN,3,3,0,9.824004819566471e-06,0.0003352671521182615,7.763206813314481e-05
24,18137,Ripley County,IN,3,3,0,5.133105097685355e-05,0.0019755810571512036,0.00013355806406075828
24,18139,Rush County,IN,3,3,0,0.00016206960093473845,0.0014553840970896903,0.0005250470968420417
24,18141,St. Joseph County,IN,3,3,0,6.646010813864185e-06,0.00020957763002501747,4.147165868980779e-05
24,18143,Scott County,IN,3,2,1,4.564002721981036e-05,0.0019322975939106025,6.080145122834966e-05
24,18145,Shelby County,IN,3,3,0,1.497648740614415e-05,0.00025367101983772713,5.3666577130930676e-05
24,18147,Spencer County,IN,3,3,0,3.556131661484386e-05,0.00039465890026801805,0.00016928702381577052
24,18149,Starke County,IN,3,3,0,2.796011981917621e-05,0.0012055438087974775,0.0001319114848113987
24,18151,Steuben County,IN,3,3,0,0.00014665604944062014,0.014405881129597514,0.0019399561840162062
24,18153,Sullivan County,IN,3,3,0,1.9241727701200518e-05,0.0004792902037085776,0.00011661318558187901
24,18155,Switzerland County,IN,3,3,0,8.240630026187913e-05,0.0016531020152343642,0.0005040577994625386
24,18157,Tippecanoe County,IN,3,3,0,1.659157880540188e-06,0.0002026549986626604,2.055187602544136e-05
24,18159,Tipton County,IN,3,3,0,0.0002825157583661534,0.002770767510732406,0.001068572683966229
24,18161,Union County,IN,3,3,0,4.816639219846059e-05,0.001288481516858484,0.0003577320734423248
