split_seed,horizon,fipsCode,countyName,stateAbbr,fold,N_sse,N_weighted_sse,N_signed_allocation,OSI_sse,oracle_N_sse_reduction
42,1,39171,Williams County,OH,3,0.0005048713412131525,6.184673929861117e-05,0.0007363285782344206,0.021838933978698342,0.0014114294470471995
42,1,39173,Wood County,OH,1,0.0002605908800257154,3.192238280315013e-05,0.000272366691208548,0.00495348255120721,0.0005244509165821897
42,1,39175,Wyandot County,OH,2,0.0002776871350398951,3.401667404238714e-05,0.00012431571674419034,0.0015355148635682197,0.00021425354021058888
42,1,42005,Armstrong County,PA,3,0.0006667277476211838,8.167414908359499e-05,0.00028037371737763,0.028195183690070416,0.0004792164550346483
42,1,42007,Beaver County,PA,0,0.00019073073485016914,2.3364515019145717e-05,7.563725286321898e-05,0.007818597707633929,0.00012719788025277799
42,1,42009,Bedford County,PA,0,5.970364426441578e-05,7.313696422390933e-06,6.058555195535008e-05,0.011630814056680445,0.00011578454351583712
42,1,42013,Blair County,PA,0,6.589147072257813e-05,8.07170516351582e-06,3.7244874623390026e-06,0.0002931722780967874,-7.864002731824808e-08
42,1,42015,Bradford County,PA,4,0.00036837988453397634,4.51265358554121e-05,0.00016064975443263647,0.002120718644859747,0.0002943316565177085
42,1,42019,Butler County,PA,1,0.00018942696563677223,2.3204803290504596e-05,7.164186573450303e-05,0.0016079774151012618,0.00012010744539638706
42,1,42021,Cambria County,PA,2,0.0010867879936080948,0.00013313152921699158,0.0006481101351183558,0.01989560891725581,0.001163104627895071
42,1,42023,Cameron County,PA,2,0.0035480018832918644,0.0004346302307032534,0.0018750410678398041,0.01236532707495431,0.0033156577783983255
42,1,42025,Carbon County,PA,1,0.00013011330637010995,1.5938880030338466e-05,2.3411694665563824e-05,0.0001222661359717453,3.3596804120008686e-05
42,1,42027,Centre County,PA,0,0.0001266991352994268,1.552064407417978e-05,2.111066582326074e-05,0.00022067684646314315,2.8240803268505616e-05
42,1,42029,Chester County,PA,1,0.0024748206122619043,0.0003031655250020832,0.0010304655687443402,0.01672664626337925,0.0017612353771473863
42,1,42031,Clarion County,PA,4,0.004868812068511344,0.0005964294783926395,0.0015148383763199966,0.01919526749001617,0.0024380357222335758
42,1,42033,Clearfield County,PA,2,0.0016703437367113106,0.0002046171077471355,0.0002866149701034144,0.0032919411313674122,0.0003689353785727653
42,1,42035,Clinton County,PA,3,0.00016504802016014964,2.021838246961833e-05,0.0001570721321704628,0.0033442982382983688,0.000298051332263645
42,1,42039,Crawford County,PA,1,0.003698300090432593,0.0004530417610779925,0.0018170309688825092,0.022452153214708823,0.0031831650682444383
42,1,42041,Cumberland County,PA,3,7.163242931776815e-05,8.774972591426596e-06,3.9159370095579795e-05,0.0006953430023803807,7.297104391100946e-05
42,1,42043,Dauphin County,PA,0,7.457468418073965e-05,9.135398812140606e-06,3.3651909499687084e-05,0.00032277929286627353,6.318364658340397e-05
42,1,42045,Delaware County,PA,2,9.31907790241925e-05,1.1415870430463582e-05,4.12203079928297e-05,0.0005675856175007113,7.256332524290786e-05
42,1,42047,Elk County,PA,4,0.004072707142541145,0.0004989066249612902,0.001309509207970002,0.025703788825558606,0.002121132657374961
42,1,42049,Erie County,PA,0,0.0006317889074275841,7.739414115987904e-05,0.0004742823239558501,0.00917677961457442,0.0008808007952853227
42,1,42051,Fayette County,PA,4,0.00011420342150154323,1.3989919133939045e-05,0.00010685019415121985,0.0016616046918477905,0.0001961017085036381
42,1,42053,Forest County,PA,3,0.15647757743283194,0.019168503235521914,0.08357976340359706,1.2671224889918937,0.147991023571672
42,1,42055,Franklin County,PA,1,2.6672799909295687e-05,3.2674179888887212e-06,1.5352871551365947e-05,0.00016190914971173464,2.885999246077564e-05
42,1,42057,Fulton County,PA,4,5.303388774228042e-05,6.49665124842935e-06,4.716049193467659e-05,0.0012624966397104672,9.648735406962697e-05
42,1,42059,Greene County,PA,3,0.0008823677522959505,0.00010809004965625393,0.0004813730891812174,0.01853674122657721,0.001083177029539008
42,1,42061,Huntingdon County,PA,2,0.00013456298551809743,1.648396572596693e-05,9.380155090661109e-05,0.0009877696328467627,0.00017312138969293603
