fipsCode,elevation_mean_m,elevation_std_m,elevation_min_m,elevation_max_m,slope_mean_deg,slope_std_deg,terrain_ruggedness
39143,198.52701120967677,14.861765670647467,145.57357788085938,247.234619140625,0.6836157857835169,1.7462951161870892,0.2626679038341256
39145,240.736282152059,51.92087896284887,147.3162384033203,407.274658203125,11.426626879010021,7.992898169495822,4.478069268915256
39147,248.0104219732314,22.975516174560365,159.1414031982422,305.5888671875,0.9525580989285609,1.6245397476235115,0.35358763578719626
39149,306.7558245463546,12.876866624770585,240.396240234375,351.1749572753906,1.1781650740800982,1.7685357035544855,0.44519118187192463
39151,336.6476540535308,24.8212626937952,270.1229553222656,411.506591796875,3.3479133924288043,3.3739272122374606,1.2673166805742455
39153,316.13826579881425,30.182412136453404,185.09230041503906,402.0727233886719,3.08340179024981,3.685096930853749,1.1567067896349683
39155,296.35545509995416,28.72426060296805,240.50808715820312,389.06884765625,1.3892215294540373,2.0920395437064205,0.5064772744405209
39157,309.71156833332566,32.856828461852224,237.55050659179688,417.8645935058594,8.410464397930486,6.1056746921628395,3.209121453296004
39159,304.2703242462188,13.181878017288565,270.45263671875,347.9749450683594,0.9399987217161925,1.3509860158826308,0.3524384538355334
39161,239.754450964105,8.665615223805567,189.74195861816406,262.4607849121094,0.4379320314684742,0.9101392794784068,0.1619409451725222
39163,255.06539604103048,29.757930583075638,175.31253051757812,348.87255859375,10.549581318953154,6.438165890785819,4.139099774204486
39165,257.66790654345533,28.13696423646815,171.94996643066406,328.5505065917969,2.5898951620207065,3.4337929147021717,0.9860113146291772
39167,249.78888960998668,34.6804518465832,176.92630004882812,370.52691650390625,10.689869334357773,6.6248976199066085,4.133623351269295
39169,327.4521947008952,27.525137816532204,254.12139892578125,403.1950988769531,2.6476522277834547,2.788703971209024,0.994524684427862
39171,255.94514422445062,22.95699438357452,206.81053161621094,332.0632629394531,1.2160548569321867,1.9552590415021969,0.44905533437248046
39173,205.6121236073416,9.48411096089844,158.33473205566406,244.11390686035156,0.4891954115988091,1.4273648825259886,0.20411451505048916
39175,263.19388008550675,12.619180906462228,186.451171875,299.3876647949219,1.1224462113108116,1.8083673995366143,0.42422598292348906
42001,225.50551222468545,98.4332610837119,61.60092544555664,628.7158813476562,4.427064864346842,5.025908564237357,1.6206888064998861
42003,320.68128425830434,42.114402184728895,208.1260528564453,427.6219482421875,9.08897050816572,6.485704931501609,3.457775624853289
42005,371.39147762042865,51.46608812049297,227.6999969482422,531.4711303710938,9.82742167814889,6.972801540302784,3.686329775113689
42007,324.0627471921655,41.788501630434936,202.4143524169922,422.0237731933594,8.741324226552182,6.414071317650418,3.3417027069231975
42009,443.55847821715986,108.15736553558357,218.44509887695312,959.9168701171875,10.159083951571745,7.4345480650933,3.7679693219444688
42011,168.38456422239233,72.5384585479301,11.685196876525879,514.740234375,5.958053079785695,5.347422845974486,2.2854667280483176
