comparison,horizon,model,fold,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions
C_minus_B,osi_target_t06h,v18_rule,0,6624,0.010723390356987775,0.0034077458746063116,0.7617010513569935,-0.001713791123410591,0.010692919607645205,0.003395669922302875,0.7573784209683714,-0.001736504725343492,-3.047074934257009e-05,-0.2841521974691008,0.0043226303886221285,2768
C_minus_B,osi_target_t06h,v18_rule,1,6624,0.010196129731409403,0.003506812852592925,0.6886380713742167,0.0013793012784902295,0.010347688191518002,0.003526380075774886,0.7092624876204284,0.0013962291915926965,0.00015155846010859834,1.486431264617183,-0.020624416246211696,3195
C_minus_B,osi_target_t06h,v18_rule,2,6624,0.007951117331852454,0.0029690987184223428,0.4187710474480349,0.0007314835930202467,0.0079904036132412,0.0029817991150617395,0.42291954655414676,0.000735833991834206,3.9286281388745126e-05,0.4940976185996204,-0.004148499106111869,3465
C_minus_B,osi_target_t06h,v18_rule,3,6486,0.012282956146469072,0.0030081051084324736,0.9785493818607902,-0.00016122717960783577,0.012362791454672095,0.003034789799026206,0.991311241010413,-0.00015182304959151887,7.983530820302245e-05,0.6499681937395252,-0.0127618591496228,3305
C_minus_B,osi_target_t06h,v18_rule,4,6624,0.012589313935653487,0.0038415687803896427,1.0498432272537885,-0.0011160598051309929,0.012628052950369797,0.003857200563488358,1.0563141860060823,-0.0010938770092557709,3.873901471631094e-05,0.30771346964826307,-0.006470958752293754,3153
C_minus_A,osi_target_t06h,v18_rule,0,6624,0.010723390356987775,0.0034077458746063116,0.7617010513569935,-0.001713791123410591,0.010692919607645205,0.003395669922302875,0.7573784209683714,-0.001736504725343492,-3.047074934257009e-05,-0.2841521974691008,0.0043226303886221285,2768
C_minus_A,osi_target_t06h,v18_rule,1,6624,0.010196129731409403,0.003506812852592925,0.6886380713742167,0.0013793012784902295,0.010347688191518002,0.003526380075774886,0.7092624876204284,0.0013962291915926965,0.00015155846010859834,1.486431264617183,-0.020624416246211696,3195
C_minus_A,osi_target_t06h,v18_rule,2,6624,0.007951117331852454,0.0029690987184223428,0.4187710474480349,0.0007314835930202467,0.0079904036132412,0.0029817991150617395,0.42291954655414676,0.000735833991834206,3.9286281388745126e-05,0.4940976185996204,-0.004148499106111869,3465
C_minus_A,osi_target_t06h,v18_rule,3,6486,0.012282956146469072,0.0030081051084324736,0.9785493818607902,-0.00016122717960783577,0.012362791454672095,0.003034789799026206,0.991311241010413,-0.00015182304959151887,7.983530820302245e-05,0.6499681937395252,-0.0127618591496228,3305
C_minus_A,osi_target_t06h,v18_rule,4,6624,0.012589313935653487,0.0038415687803896427,1.0498432272537885,-0.0011160598051309929,0.012628052950369797,0.003857200563488358,1.0563141860060823,-0.0010938770092557709,3.873901471631094e-05,0.30771346964826307,-0.006470958752293754,3153
