domain,mode,horizon,comparison,slice_type,slice_value,counties,countyName,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions
P,aligned,osi_target_t01h,F2_minus_F0,p_bin,0.01<=p<0.1,61,,8723,0.014103575081999232,0.005433556930321368,1.7350991709063825,0.001221772878619838,0.013683402443192647,0.005263757226410906,1.633255287630338,0.0011719565695925004,-0.00042017263880658566,-2.9791924130135095,0.10184388327604466,8722
P,aligned,osi_target_t01h,F2_minus_F0,p_bin,0.1<=p<0.5,36,,5148,0.032497282717440304,0.011639847684564041,5.436665780920773,-0.0009902674166485383,0.03189354025390013,0.011369480123221956,5.236534840304957,-0.0007933256798790315,-0.0006037424635401759,-1.8578244488612783,0.20013094061581604,5146
P,aligned,osi_target_t01h,F2_minus_F0,p_bin,0.5<=p<=1,2,,286,0.021482106245786375,0.012379255785520479,0.13198353418400263,-0.0011956666527597898,0.022318165738020267,0.012617931588854906,0.14245674926618612,-0.0016816982330072384,0.0008360594922338926,3.891887893431689,-0.01047321508218349,286
P,aligned,osi_target_t01h,F2_minus_F0,p_bin,0<p<0.01,87,,12441,0.011589436459813559,0.003196768424765506,1.6710133809907903,-0.00010314676390316015,0.011615384395314989,0.0031965639663364123,1.678504321012182,-7.585323414901869e-05,2.5947935501429917e-05,0.22389298730274287,-0.007490940021391612,12422
P,aligned,osi_target_t01h,F2_minus_F0,p_bin,p=0,53,,7579,0.01534838975482385,0.0038544217367704665,1.7854082828720754,-0.000361940177618007,0.015258361457521616,0.0038217537399332755,1.7645245477179607,-0.00033839216051643784,-9.002829730223386e-05,-0.586565097318692,0.02088373515411468,6052
P,aligned,osi_target_t01h,F2_minus_F1,p_bin,0.01<=p<0.1,61,,8723,0.014216705440929948,0.005478816567289945,1.7630466466819206,0.0012980753291323534,0.013683402443192647,0.005263757226410906,1.633255287630338,0.0011719565695925004,-0.0005333029977373019,-3.751241804602079,0.12979135905158268,8639
P,aligned,osi_target_t01h,F2_minus_F1,p_bin,0.1<=p<0.5,36,,5148,0.031748291617848,0.01160136884104627,5.188947298316071,-0.0005971496816196589,0.03189354025390013,0.011369480123221956,5.236534840304957,-0.0007933256798790315,0.00014524863605212823,0.4575006359412326,-0.04758754198888582,5102
P,aligned,osi_target_t01h,F2_minus_F1,p_bin,0.5<=p<=1,2,,286,0.02269450677601357,0.013076868630072212,0.1473016224126664,-0.0005553320781759292,0.022318165738020267,0.012617931588854906,0.14245674926618612,-0.0016816982330072384,-0.00037634103799330174,-1.658291328856143,0.004844873146480272,286
P,aligned,osi_target_t01h,F2_minus_F1,p_bin,0<p<0.01,87,,12441,0.011664314548566574,0.003208731160833262,1.6926756057993868,-0.0001004400432027636,0.011615384395314989,0.0031965639663364123,1.678504321012182,-7.585323414901869e-05,-4.893015325158588e-05,-0.4194858861860773,0.014171284787204863,12277
P,aligned,osi_target_t01h,F2_minus_F1,p_bin,p=0,53,,7579,0.015341941859506292,0.0038678140236762175,1.7839084893751527,-0.00032497865923418733,0.015258361457521616,0.0038217537399332755,1.7645245477179607,-0.00033839216051643784,-8.358040198467621e-05,-0.5447837226217112,0.019383941657191928,6210
OSI,v18_rule,osi_target_t06h,F1_minus_F0,p_bin,0.01<=p<0.1,61,,8418,0.008141488284072386,0.003248692286453104,0.5579772933960129,0.0007107852328718079,0.008173535810505795,0.003263016763028642,0.5623786966008344,0.0007313391811982022,3.204752643340934e-05,0.3936322858328678,-0.004401403204821519,5287
OSI,v18_rule,osi_target_t06h,F1_minus_F0,p_bin,0.1<=p<0.5,36,,4968,0.017185072927965877,0.006871702601572178,1.4671832022882643,-0.0003437672030438749,0.017028461872800525,0.006849691962215577,1.4405635763269964,-0.00021787046005172604,-0.0001566110551653524,-0.9113202825604128,0.02661962596126788,3313
OSI,v18_rule,osi_target_t06h,F1_minus_F0,p_bin,0.5<=p<=1,2,,276,0.01338545644592579,0.007105155455585471,0.04945104261735425,-0.003454813612203925,0.013725850665217667,0.007606992547756762,0.051998117509544334,-0.003267875922161442,0.00034039421929187713,2.543015403822735,-0.002547074892190082,249
OSI,v18_rule,osi_target_t06h,F1_minus_F0,p_bin,0<p<0.01,87,,12006,0.007339756380890704,0.0020305858399056378,0.6467875169122945,-0.0002579833116675859,0.007366962586084072,0.0020341379670378266,0.6515912857636189,-0.00025657878819389127,2.7206205193368478e-05,0.37066904923712674,-0.004803768851324386,4980
OSI,v18_rule,osi_target_t06h,F1_minus_F0,p_bin,p=0,53,,7314,0.009602136485732615,0.0024628516838512,0.6743582975129225,-0.00046179231088720914,0.009600589508688251,0.002470395983015642,0.6741410265394456,-0.00044541598218776694,-1.5469770443636566e-06,-0.016110758753140608,0.00021727097347690183,2625
OSI,v18_rule,osi_target_t06h,F2_minus_F0,p_bin,0.01<=p<0.1,61,,8418,0.008141488284072386,0.003248692286453104,0.5579772933960129,0.0007107852328718079,0.008076528453883456,0.0031980472774093107,0.5491087652912633,0.0006803392902192785,-6.49598301889296e-05,-0.7978864296349086,0.008868528104749585,5289
OSI,v18_rule,osi_target_t06h,F2_minus_F0,p_bin,0.1<=p<0.5,36,,4968,0.017185072927965877,0.006871702601572178,1.4671832022882643,-0.0003437672030438749,0.01699787797941016,0.006770186878863224,1.4353935876288904,-0.0002566219496173703,-0.00018719494855571825,-1.0892880661046767,0.03178961465937391,3305
OSI,v18_rule,osi_target_t06h,F2_minus_F0,p_bin,0.5<=p<=1,2,,276,0.01338545644592579,0.007105155455585471,0.04945104261735425,-0.003454813612203925,0.013619506827442224,0.007139808510136267,0.051195506677477715,-0.0037558946853371088,0.0002340503815164343,1.7485424009404893,-0.0017444640601234629,249
