candidate,kind,outer_fold,feature,group,gain,gain_fraction,split_count
F1,b,4,tree_canopy_pct,original_163,0.09037674554565456,0.0016555553148360086,35
F1,b,4,tree_canopy_std,original_163,0.14287406238145195,0.002617220966518828,41
F1,b,4,forest_x_customers,original_163,0.269944184270571,0.004944939389883825,39
F1,b,4,window_len_next_1h,original_163,0.0,0.0,0
F1,b,4,is_full_next_1h,original_163,0.0,0.0,0
F1,b,4,tp_rate_next_1h,original_163,0.004358959035016596,7.984905579421083e-05,3
F1,b,4,gust_gt30_frac_next_1h,original_163,0.0,0.0,0
F1,b,4,has_weather_at_t1h,original_163,0.0,0.0,0
F1,b,4,window_len_next_6h,original_163,0.0,0.0,0
F1,b,4,is_full_next_6h,original_163,0.0,0.0,0
F1,b,4,tp_rate_next_6h,original_163,0.5917892123688944,0.010840618013900655,9
F1,b,4,gust_gt30_frac_next_6h,original_163,0.0004405509971547872,8.070179340851246e-06,1
F1,b,4,has_weather_at_t6h,original_163,0.0,0.0,0
F1,b,4,window_len_next_24h,original_163,0.0,0.0,0
F1,b,4,is_full_next_24h,original_163,0.0,0.0,0
F1,b,4,tp_rate_next_24h,original_163,0.058591905937646516,0.001073308633717517,12
F1,b,4,gust_gt30_frac_next_24h,original_163,0.0,0.0,0
F1,b,4,has_weather_at_t24h,original_163,0.0,0.0,0
F1,b,4,window_len_next_48h,original_163,0.0,0.0,0
F1,b,4,is_full_next_48h,original_163,0.0,0.0,0
F1,b,4,tp_rate_next_48h,original_163,0.1369246662070509,0.0025082376832956115,13
F1,b,4,gust_gt30_frac_next_48h,original_163,0.006289831915637478,0.00011521951354287796,5
F1,b,4,has_weather_at_t48h,original_163,0.0,0.0,0
F1,b,4,dem_elevation_mean_m,DEM,0.04205798983457498,0.0007704341219808099,25
F1,b,4,dem_elevation_std_m,DEM,0.21360720033408143,0.003912937267935645,22
F1,b,4,dem_elevation_min_m,DEM,0.08835416102374438,0.0016185048486487535,29
F1,b,4,dem_elevation_max_m,DEM,0.009591833164449781,0.00017570681792699992,15
F1,b,4,dem_slope_mean_deg,DEM,0.07756818959023803,0.0014209233554825684,23
F1,b,4,dem_slope_std_deg,DEM,0.015615747164702043,0.00028605514679213667,16
F1,b,4,dem_terrain_ruggedness,DEM,0.06614752615860198,0.0012117153348900696,24
F2,a,0,last_osi,original_163,10.231275519356132,0.0010591302373126948,29
F2,a,0,last_P_t,original_163,2.845527603290975,0.00029456584568089667,26
F2,a,0,last_N_t,original_163,4.654600001871586,0.00048183900387115797,39
F2,a,0,last_D_t,original_163,8.675704848952591,0.0008980992954536635,37
F2,a,0,last_R_t,original_163,3.5316637437790632,0.00036559389413185834,29
F2,a,0,last_outage_pct,original_163,0.07819760218262672,8.094928613766939e-06,2
F2,a,0,osi_mean_72h,original_163,1.4810177814215422,0.00015331330989315714,16
F2,a,0,osi_max_72h,original_163,3.0028628073632717,0.00031085301063031834,11
F2,a,0,osi_std_72h,original_163,2.8241578303277493,0.00029235367060389476,15
F2,a,0,outage_pct_mean_72h,original_163,1.7401627004146576,0.00018013970304739312,4
F2,a,0,outage_pct_max_72h,original_163,7.377968769520521,0.0007637591030526448,19
F2,a,0,N_t_mean_72h,original_163,2.8246536208316684,0.0002924049942842198,11
F2,a,0,N_t_max_72h,original_163,2.703354511409998,0.0002798482456848353,23
F2,a,0,R_t_mean_72h,original_163,8.336236899718642,0.0008629579517422165,27
F2,a,0,R_t_max_72h,original_163,2.5208443999290466,0.00026095500238207343,17
F2,a,0,pre_event_mean_osi,original_163,4.9301428915932775,0.000510362896676962,42
F2,a,0,pre_event_max_outage_pct,original_163,2.3730297833681107,0.0002456533980395563,16
F2,a,0,storm_onset_max_osi,original_163,4.007725681178272,0.00041487529524155065,38
F2,a,0,storm_onset_mean_osi,original_163,1.555618528276682,0.0001610358960527136,6
F2,a,0,osi_trend_last6h,original_163,8.564421375282109,0.000886579354303157,40
F2,a,0,is_worsening,original_163,0.0,0.0,0
F2,a,0,frac_zero_72h,original_163,33.271355143748224,0.003444213598045166,64
F2,a,0,hours_since_peak,original_163,1.562310617417097,0.0001617286536610877,13
F2,a,0,gust_mean_obs,original_163,1.8238267749547958,0.00018880051478632087,11
F2,a,0,gust_max_obs,original_163,5.881567378528416,0.0006088532990443236,33
F2,a,0,gust_gt30_obs,original_163,2.248356968164444,0.00023274740717817337,14
F2,a,0,gust_gt40_obs,original_163,0.36353059485554695,3.763228196439097e-05,3
F2,a,0,cumul_gust_obs,original_163,0.846038700081408,8.75809831821767e-05,9
F2,a,0,gust_last_obs,original_163,33.18469981383532,0.0034352431348842996,64
F2,a,0,gust_max_last6h_obs,original_163,3.2887360909953713,0.00034044629429879285,25
F2,a,0,gust_trend_last6h_obs,original_163,5.799062027595937,0.0006003124370816714,41
F2,a,0,gust_t,original_163,2.25553928129375,0.0002334909122274416,23
F2,a,0,wind_speed_t,original_163,3.697017145343125,0.00038271109394801846,19
F2,a,0,wind_sin_t,original_163,2.7075375970453024,0.0002802812740470603,24
F2,a,0,wind_cos_t,original_163,5.106657148338854,0.000528635455780891,42
F2,a,0,t2m_t,original_163,2.3788141515105963,0.00024625218938203016,16
F2,a,0,d2m_t,original_163,3.2639945782721043,0.0003378850804801938,38
F2,a,0,tp_t,original_163,0.07340269908308983,7.598565589616508e-06,2
F2,a,0,rain_t,original_163,0.0,0.0,0
F2,a,0,csnow_t,original_163,0.007372269872575998,7.631691595933123e-07,1
F2,a,0,sdwe_t,original_163,0.7740869810804725,8.01326214333072e-05,11
F2,a,0,r2_t,original_163,2.8114533349871635,0.0002910385154075015,50
F2,a,0,vpd_t,original_163,2.9752598982304335,0.0003079955882449007,32
F2,a,0,soil_moist_t,original_163,8.330331577919424,0.0008623466394120206,75
F2,a,0,blh_t,original_163,4.340130510739982,0.0004492854726775441,44
F2,a,0,tcc_t,original_163,2.4473415231332183,0.0002533460665072989,17
F2,a,0,lcc_t,original_163,1.9656142722815275,0.00020347819846393576,12
F2,a,0,mcc_t,original_163,2.4672882594168186,0.0002554109304134361,18
F2,a,0,hcc_t,original_163,11.279897045344114,0.0011676823688206094,20
F2,a,0,sp_t,original_163,16.96262383274734,0.0017559519115124237,74
F2,a,0,mslma_t,original_163,66.43870742525905,0.006877660935719932,59
F2,a,0,sdswrf_t,original_163,0.622376193292439,6.442768978828903e-05,14
F2,a,0,direct_rad_t,original_163,0.38203790225088596,3.954813779649722e-05,9
F2,a,0,diffuse_rad_t,original_163,3.0946406722068787,0.00032035375289729806,21
F2,a,0,et0_t,original_163,1.3168289978057146,0.00013631667002883866,15
F2,a,0,temp_c_t,original_163,2.1677390821278095,0.00022440193347764674,8
F2,a,0,dewpoint_c_t,original_163,12.228665918111801,0.0012658978649694782,18
F2,a,0,icing_risk_t,original_163,0.0,0.0,0
F2,a,0,gust_exceed_30,original_163,1.178910336457193,0.0001220394839392296,12
F2,a,0,soil_moist_x_gust,original_163,1.604246899485588,0.0001660698508358861,18
F2,a,0,is_snowing,original_163,0.0,0.0,0
F2,a,0,gust_x_hso,original_163,866.7595927901566,0.08972598689851968,56
F2,a,0,gust_x_phase,original_163,62.58677939325571,0.006478913639458687,7
F2,a,0,soil_gust_x_phase,original_163,1.978271333500743,0.00020478844333295796,12
F2,a,0,gust_exceed30_x_hso,original_163,2.0873353267088532,0.00021607862633997815,22
F2,a,0,gust_max_next_1h,original_163,8.336874371394515,0.0008630239420995351,11
F2,a,0,gust_mean_next_1h,original_163,0.28971370309591293,2.999083961058494e-05,12
F2,a,0,wind_speed_max_next_1h,original_163,4.7965746549889445,0.0004965360617076025,28
F2,a,0,total_tp_next_1h,original_163,0.09137849882245064,9.459400341629209e-06,5
F2,a,0,min_t2m_next_1h,original_163,0.9200572930276394,9.524330541798991e-05,8
F2,a,0,gust_gt30_next_1h,original_163,0.07228019833564758,7.482365563454276e-06,1
F2,a,0,gust_gt40_next_1h,original_163,0.0,0.0,0
F2,a,0,gust_peak4h_mean_next_1h,original_163,0.1660294011235237,1.718717853704213e-05,3
F2,a,0,gust_max_next_6h,original_163,2.9217049991711974,0.00030245164479009325,33
F2,a,0,gust_mean_next_6h,original_163,2.538537221029401,0.00026278654350080273,24
F2,a,0,wind_speed_max_next_6h,original_163,4.264629129320383,0.0004414696538317812,26
F2,a,0,total_tp_next_6h,original_163,1.3017464596778154,0.00013475534249382523,21
F2,a,0,min_t2m_next_6h,original_163,7.144717033021152,0.0007396131432879211,29
F2,a,0,gust_gt30_next_6h,original_163,0.4589590150862932,4.751092565589879e-05,3
F2,a,0,gust_gt40_next_6h,original_163,0.804669389501214,8.329847826386318e-05,16
F2,a,0,gust_peak4h_mean_next_6h,original_163,0.6056336462497711,6.26945199807736e-05,14
F2,a,0,gust_max_next_24h,original_163,3.8004437759518623,0.0003934177034625258,26
F2,a,0,gust_mean_next_24h,original_163,8.751799461431801,0.000905976524917463,43
F2,a,0,wind_speed_max_next_24h,original_163,5.5177261577919126,0.00057118886143498,23
F2,a,0,total_tp_next_24h,original_163,6.343132105655968,0.0006566339651062359,29
F2,a,0,min_t2m_next_24h,original_163,55.01394422259182,0.005694982183770558,74
F2,a,0,gust_gt30_next_24h,original_163,1.32016421854496,0.00013666192836210946,8
F2,a,0,gust_gt40_next_24h,original_163,0.3562905006110668,3.688279547848651e-05,5
F2,a,0,gust_peak4h_mean_next_24h,original_163,3.1452865609899163,0.0003255965588508872,27
F2,a,0,gust_max_next_48h,original_163,4.475285114720464,0.00046327652662941335,35
F2,a,0,gust_mean_next_48h,original_163,9.99141683243215,0.001034300333404556,43
F2,a,0,wind_speed_max_next_48h,original_163,3.1485367892310023,0.00032593301885548676,42
F2,a,0,total_tp_next_48h,original_163,26.988792940974236,0.0027938497617700847,74
F2,a,0,min_t2m_next_48h,original_163,6.842323168180883,0.0007083096674677008,41
F2,a,0,gust_gt30_next_48h,original_163,0.9527952736243606,9.86323046774611e-05,22
F2,a,0,gust_gt40_next_48h,original_163,0.9826146103441715,0.00010171916917610653,19
F2,a,0,gust_peak4h_mean_next_48h,original_163,3.9131941301748157,0.00040508949445274266,39
F2,a,0,gust_change_1h,original_163,1.5305780032649636,0.00015844372881531282,20
F2,a,0,gust_change_3h,original_163,1.597411097958684,0.00016536221628145393,29
F2,a,0,pressure_change_3h,original_163,2.49125871155411,0.00025789232489964963,29
F2,a,0,pressure_change_6h,original_163,145.08811225090176,0.015019359655483013,40
F2,a,0,temp_change_6h,original_163,21.1261348715052,0.0021869539333220314,42
F2,a,0,wind_change_1h,original_163,1.8940358590334654,0.00019606848091049262,35
F2,a,0,cumul_gust_since_onset,original_163,211.42885818425566,0.02188687972675523,115
F2,a,0,cumul_tp_since_onset,original_163,9.183041203767061,0.0009506181893936658,60
F2,a,0,gust_gt30_since_onset,original_163,100.8779019229114,0.010442767961930879,64
F2,a,0,gust_at_t1h,original_163,0.3124233726412058,3.234171928822582e-05,10
F2,a,0,wind_speed_at_t1h,original_163,2.554041624069214,0.0002643915420212592,26
F2,a,0,t2m_at_t1h,original_163,1.781646091490984,0.00018443401745150465,23
F2,a,0,tp_at_t1h,original_163,0.07428590022027493,7.689993586863967e-06,3
F2,a,0,gust_at_t6h,original_163,2.508996776305139,0.00025972854959066527,33
F2,a,0,wind_speed_at_t6h,original_163,2.5048767160624266,0.00025930204554682916,33
F2,a,0,t2m_at_t6h,original_163,11.75403240416199,0.0012167643326630529,46
F2,a,0,tp_at_t6h,original_163,0.0,0.0,0
F2,a,0,gust_at_t24h,original_163,7.4068180257454515,0.0007667455458997755,47
F2,a,0,wind_speed_at_t24h,original_163,41.05883400887251,0.004250364729727889,73
F2,a,0,t2m_at_t24h,original_163,47.98465810716152,0.004967318320404767,55
F2,a,0,tp_at_t24h,original_163,4.176768955774605,0.00043237446660103696,13
F2,a,0,gust_at_t48h,original_163,9.138770531862974,0.0009460353387851506,40
F2,a,0,wind_speed_at_t48h,original_163,2.838620857335627,0.00029385086703831133,41
F2,a,0,t2m_at_t48h,original_163,415.1727346358821,0.042978218710733596,83
F2,a,0,tp_at_t48h,original_163,0.27951409853994846,2.8934987916100018e-05,13
F2,a,0,hour_of_day,original_163,22.802829701453447,0.002360523513164195,5
F2,a,0,hour_sin,original_163,0.33647549990564585,3.4831568692561344e-05,9
F2,a,0,hour_cos,original_163,2.2644842844456434,0.00023441688898303816,22
F2,a,0,days_since_onset,original_163,0.11374600231647491,1.1774859371043493e-05,1
F2,a,0,hours_since_obs,original_163,6320.318068291061,0.6542722813882438,125
F2,a,0,storm_phase,original_163,0.0,0.0,0
F2,a,0,log_customers,original_163,6.391592238098383,0.0006616505039998312,38
F2,a,0,rural_urban_code,original_163,13.073147183284163,0.0013533176242258897,21
F2,a,0,is_metro,original_163,0.03057979978621006,3.165586787617032e-06,1
F2,a,0,pop_density,original_163,5.282287210226059,0.0005468164840186629,36
F2,a,0,n_utilities,original_163,3.725975993089378,0.0003857088815872786,20
F2,a,0,pct_forest,original_163,7.304358813911676,0.0007561390824985039,14
F2,a,0,pct_developed,original_163,4.766179579310119,0.0004933895973536763,23
F2,a,0,pct_agriculture,original_163,10.033326744101942,0.001038638800745075,32
F2,a,0,pct_water,original_163,8.288271019235253,0.0008579925772604939,32
F2,a,0,pct_wetland,original_163,37.13982038293034,0.003844672807560101,75
F2,a,0,pct_unmapped,original_163,7.56339300237596,0.0007829540129518227,29
F2,a,0,pct_forest_classified,original_163,1.5347332675009966,0.00015887387713729676,7
F2,a,0,tree_canopy_pct,original_163,6.903057686984539,0.0007145968371555753,8
F2,a,0,tree_canopy_std,original_163,16.94849488697946,0.0017544892987955828,49
F2,a,0,forest_x_customers,original_163,5.940196333453059,0.0006149225031064424,26
F2,a,0,window_len_next_1h,original_163,0.0,0.0,0
F2,a,0,is_full_next_1h,original_163,0.0,0.0,0
F2,a,0,tp_rate_next_1h,original_163,0.0,0.0,0
F2,a,0,gust_gt30_frac_next_1h,original_163,0.0,0.0,0
F2,a,0,has_weather_at_t1h,original_163,0.0,0.0,0
F2,a,0,window_len_next_6h,original_163,0.0,0.0,0
F2,a,0,is_full_next_6h,original_163,0.0,0.0,0
F2,a,0,tp_rate_next_6h,original_163,0.8791814148426056,9.101188007121123e-05,4
F2,a,0,gust_gt30_frac_next_6h,original_163,0.018966499716043472,1.9633909092996892e-06,1
F2,a,0,has_weather_at_t6h,original_163,0.0,0.0,0
F2,a,0,window_len_next_24h,original_163,0.0,0.0,0
F2,a,0,is_full_next_24h,original_163,0.0,0.0,0
F2,a,0,tp_rate_next_24h,original_163,0.35940640419721603,3.7205350344534085e-05,6
F2,a,0,gust_gt30_frac_next_24h,original_163,0.0,0.0,0
F2,a,0,has_weather_at_t24h,original_163,0.0,0.0,0
F2,a,0,window_len_next_48h,original_163,0.0,0.0,0
F2,a,0,is_full_next_48h,original_163,0.0,0.0,0
F2,a,0,tp_rate_next_48h,original_163,6.236410591751337,0.0006455862729456308,16
F2,a,0,gust_gt30_frac_next_48h,original_163,0.2931636031717062,3.034796942094606e-05,3
F2,a,0,has_weather_at_t48h,original_163,0.0,0.0,0
F2,a,0,nbr8_mean_last_P_t,neighbor,110.75483056623489,0.011465216605614953,88
F2,a,0,nbr8_max_last_P_t,neighbor,19.807108782231808,0.002050409822833481,22
F2,a,0,nbr8_mean_last_N_t,neighbor,16.881470089778304,0.0017475509664995562,51
F2,a,0,nbr8_max_last_N_t,neighbor,32.509719342924654,0.003365369908913151,32
F2,a,0,nbr8_mean_last_D_t,neighbor,256.35376443807036,0.026537455945901726,62
F2,a,0,nbr8_max_last_D_t,neighbor,19.689224945381284,0.002038206619443775,16
F2,a,0,nbr8_mean_last_R_t,neighbor,31.48507248610258,0.003259299608433552,74
F2,a,0,nbr8_max_last_R_t,neighbor,25.992595678195357,0.0026907245315540528,40
F2,a,0,nbr8_mean_osi_trend_last6h,neighbor,16.374873232096434,0.0016951086244784285,59
F2,a,0,nbr8_max_osi_trend_last6h,neighbor,1.4270893167704344,0.00014773069534467986,16
F2,a,0,nbr8_mean_gust_t,neighbor,12.878519566729665,0.0013331699903048804,33
F2,a,0,nbr8_max_gust_t,neighbor,6.5657060435041785,0.0006796745710567666,15
F2,a,0,nbr8_mean_gust_at_t1h,neighbor,8.803565682843328,0.000911335306455957,11
F2,a,0,nbr8_max_gust_at_t1h,neighbor,5.591428188607097,0.0005788184135118482,18
F2,a,0,nbr8_mean_gust_max_next_6h,neighbor,1.9077322836965322,0.00019748631952467964,13
F2,a,0,nbr8_max_gust_max_next_6h,neighbor,19.36509387847036,0.002004652932694912,29
F2,a,0,nbr8_mean_gust_mean_next_6h,neighbor,26.514562852680683,0.0027447579916379107,54
F2,a,0,nbr8_max_gust_mean_next_6h,neighbor,52.77345232758671,0.005463048960198912,60
F2,a,0,self_minus_nbr8_mean_last_P_t,neighbor,11.128055714070797,0.001151963923459507,58
F2,a,0,self_minus_nbr8_mean_gust_at_t1h,neighbor,4.880341918207705,0.0005052075554235202,26
F2,b,0,last_osi,original_163,0.2117777123930864,0.0029902798621523514,45
F2,b,0,last_P_t,original_163,0.150023744929058,0.002118320092500387,64
F2,b,0,last_N_t,original_163,4.889652719095466,0.06904140144686435,533
F2,b,0,last_D_t,original_163,0.19683978446119,0.002779357831820272,39
F2,b,0,last_R_t,original_163,0.086699718136515,0.0012241912440563757,41
F2,b,0,last_outage_pct,original_163,0.0100983431620989,0.0001425875832612593,9
F2,b,0,osi_mean_72h,original_163,0.19885412908479339,0.00280780017400695,38
F2,b,0,osi_max_72h,original_163,0.07381313323276117,0.0010422339696379674,29
F2,b,0,osi_std_72h,original_163,0.008301275200210512,0.00011721316554453719,8
F2,b,0,outage_pct_mean_72h,original_163,0.15391299154725857,0.002173235861067018,16
F2,b,0,outage_pct_max_72h,original_163,0.01160992673248984,0.0001639309902677085,15
F2,b,0,N_t_mean_72h,original_163,0.09004987563821487,0.0012714951288663942,47
F2,b,0,N_t_max_72h,original_163,0.03814307127322536,0.0005385763054105553,22
F2,b,0,R_t_mean_72h,original_163,0.2393243408878334,0.003379235468137654,71
F2,b,0,R_t_max_72h,original_163,0.65757133239822,0.009284840651925367,69
F2,b,0,pre_event_mean_osi,original_163,0.4485840078195906,0.0063339607832608984,102
F2,b,0,pre_event_max_outage_pct,original_163,0.309899266307184,0.0043757462712323315,81
F2,b,0,storm_onset_max_osi,original_163,0.030472449856461026,0.00043026790745142365,27
F2,b,0,storm_onset_mean_osi,original_163,0.7853076975006843,0.011088465197276291,29
F2,b,0,osi_trend_last6h,original_163,0.9063768601772608,0.012797949519249886,166
F2,b,0,is_worsening,original_163,0.0,0.0,0
F2,b,0,frac_zero_72h,original_163,0.15782250050688162,0.0022284377318435135,78
F2,b,0,hours_since_peak,original_163,0.11113055388705106,0.001569152171884231,60
F2,b,0,gust_mean_obs,original_163,0.14493078803207027,0.0020464080566408023,89
F2,b,0,gust_max_obs,original_163,0.09373955143382773,0.0013235929776193032,62
F2,b,0,gust_gt30_obs,original_163,0.0786261302564526,0.0011101930004250688,56
F2,b,0,gust_gt40_obs,original_163,0.0248221468355041,0.000350486200737806,24
F2,b,0,cumul_gust_obs,original_163,0.04241185227147071,0.0005988510610056979,22
F2,b,0,gust_last_obs,original_163,0.20303856069222093,0.0028668839247418688,94
F2,b,0,gust_max_last6h_obs,original_163,0.45295396673463983,0.006395664160799749,139
F2,b,0,gust_trend_last6h_obs,original_163,0.08812121553637553,0.0012442626434537546,54
F2,b,0,gust_t,original_163,0.3368536371126538,0.004756339258595316,81
F2,b,0,wind_speed_t,original_163,0.12312274443684146,0.0017384806885582197,62
F2,b,0,wind_sin_t,original_163,0.9779357277584495,0.013808353486071848,119
F2,b,0,wind_cos_t,original_163,0.21090187483059708,0.002977913124425167,107
F2,b,0,t2m_t,original_163,0.18687920704542194,0.0026387154869521013,43
F2,b,0,d2m_t,original_163,0.5675314624313614,0.008013486802125717,130
F2,b,0,tp_t,original_163,0.0207657160499366,0.0002932098086508863,27
F2,b,0,rain_t,original_163,0.04576090766204288,0.0006461393841181524,59
F2,b,0,csnow_t,original_163,0.03915129900269676,0.0005528123788945577,28
F2,b,0,sdwe_t,original_163,0.10621723151416518,0.001499776557321766,26
F2,b,0,r2_t,original_163,0.06864130393660162,0.0009692082634858013,54
F2,b,0,vpd_t,original_163,0.11220160234370269,0.001584275267677097,41
F2,b,0,soil_moist_t,original_163,0.6805521731366753,0.009609327796955915,118
F2,b,0,blh_t,original_163,0.33640744275180623,0.004750039039385412,102
F2,b,0,tcc_t,original_163,0.0070850090705789626,0.00010003961090860595,5
F2,b,0,lcc_t,original_163,0.11172457998327445,0.0015775397602336258,65
F2,b,0,mcc_t,original_163,0.9426135650137439,0.013309608123542333,66
F2,b,0,hcc_t,original_163,0.15526994374522474,0.0021923958887471264,22
F2,b,0,sp_t,original_163,0.5045834796692361,0.007124667657326788,134
F2,b,0,mslma_t,original_163,0.3792493552900851,0.005354962507826323,203
F2,b,0,sdswrf_t,original_163,0.0793721781737986,0.0011207271215005654,38
F2,b,0,direct_rad_t,original_163,0.10652022676367778,0.0015040548195747062,36
F2,b,0,diffuse_rad_t,original_163,0.06539655545930145,0.0009233927434304579,34
F2,b,0,et0_t,original_163,0.06702537207456771,0.0009463914691638315,20
F2,b,0,temp_c_t,original_163,0.01461443588777911,0.00020635435541407397,14
F2,b,0,dewpoint_c_t,original_163,0.04776610268163495,0.0006744525348223437,30
F2,b,0,icing_risk_t,original_163,0.0009085949859581888,1.2829269230750585e-05,4
F2,b,0,gust_exceed_30,original_163,0.03171490213571815,0.0004478112078694196,58
F2,b,0,soil_moist_x_gust,original_163,1.0486454267665977,0.01480676727859812,256
F2,b,0,is_snowing,original_163,0.0,0.0,0
F2,b,0,gust_x_hso,original_163,0.33907471260317834,0.004787700619696941,74
F2,b,0,gust_x_phase,original_163,0.08060897064569872,0.001138190506011585,58
F2,b,0,soil_gust_x_phase,original_163,0.12886919995071366,0.0018196200587389287,56
F2,b,0,gust_exceed30_x_hso,original_163,0.0890798537293449,0.0012577985177019647,58
F2,b,0,gust_max_next_1h,original_163,0.04013421487616142,0.0005666910515338946,27
F2,b,0,gust_mean_next_1h,original_163,0.1832305952484603,0.0025871974577035143,45
F2,b,0,wind_speed_max_next_1h,original_163,0.10880010321125155,0.0015362464442378399,74
F2,b,0,total_tp_next_1h,original_163,0.05181366443139268,0.0007316036970213826,74
F2,b,0,min_t2m_next_1h,original_163,0.12948752430384047,0.0018283507360162504,47
F2,b,0,gust_gt30_next_1h,original_163,0.0,0.0,0
F2,b,0,gust_gt40_next_1h,original_163,0.0008546769968234003,1.2067952681923936e-05,2
F2,b,0,gust_peak4h_mean_next_1h,original_163,0.003953413950512186,5.582180480364227e-05,7
F2,b,0,gust_max_next_6h,original_163,0.15994923365360592,0.002258466988600322,63
F2,b,0,gust_mean_next_6h,original_163,0.07624962236150168,0.0010766369495063236,40
F2,b,0,wind_speed_max_next_6h,original_163,0.06154053524369374,0.000868946128305152,48
F2,b,0,total_tp_next_6h,original_163,3.5268622389412485,0.04979893781323071,120
F2,b,0,min_t2m_next_6h,original_163,0.8700887598242844,0.012285565215466974,137
F2,b,0,gust_gt30_next_6h,original_163,0.013126557067153044,0.00018534565707483194,14
F2,b,0,gust_gt40_next_6h,original_163,0.0014584749878849834,2.0593519197290827e-05,4
F2,b,0,gust_peak4h_mean_next_6h,original_163,0.12060252605442656,0.0017028954601033322,52
F2,b,0,gust_max_next_24h,original_163,0.08451584309659665,0.0011933551495517578,50
F2,b,0,gust_mean_next_24h,original_163,0.16785147897462593,0.002370045892641809,61
F2,b,0,wind_speed_max_next_24h,original_163,0.3933647004014347,0.005554269751996826,77
F2,b,0,total_tp_next_24h,original_163,0.18981351757247467,0.0026801476545735034,80
F2,b,0,min_t2m_next_24h,original_163,0.5912036215813714,0.00834773529314989,164
F2,b,0,gust_gt30_next_24h,original_163,0.07830226857186062,0.0011056201062209774,30
F2,b,0,gust_gt40_next_24h,original_163,0.0,0.0,0
F2,b,0,gust_peak4h_mean_next_24h,original_163,0.07045468058640836,0.0009948129582251115,45
F2,b,0,gust_max_next_48h,original_163,0.033728829061146826,0.0004762476522001516,25
F2,b,0,gust_mean_next_48h,original_163,2.3030412449734285,0.032518709257599594,96
F2,b,0,wind_speed_max_next_48h,original_163,0.2310917665163288,0.00326299235134032,72
F2,b,0,total_tp_next_48h,original_163,0.6293475528655108,0.008886323741827499,88
F2,b,0,min_t2m_next_48h,original_163,2.1583055663868436,0.030475056126579424,206
F2,b,0,gust_gt30_next_48h,original_163,0.16832907521165907,0.0023767895031648516,73
F2,b,0,gust_gt40_next_48h,original_163,0.01131013392296154,0.00015969794614318516,7
F2,b,0,gust_peak4h_mean_next_48h,original_163,0.12021446990547702,0.001697416146560487,53
F2,b,0,gust_change_1h,original_163,0.16349573147454066,0.0023085431788437225,167
F2,b,0,gust_change_3h,original_163,0.3794757539071725,0.005358159233382783,317
F2,b,0,pressure_change_3h,original_163,1.4028281323990086,0.01980779123058698,105
F2,b,0,pressure_change_6h,original_163,0.892846807706519,0.012606906547919515,109
F2,b,0,temp_change_6h,original_163,0.45584208484069677,0.0064364440961124396,117
F2,b,0,wind_change_1h,original_163,0.29155600967351347,0.004116741344329797,258
F2,b,0,cumul_gust_since_onset,original_163,0.762748337299854,0.01076992931477336,306
F2,b,0,cumul_tp_since_onset,original_163,0.3996045533713186,0.005642375844313104,124
F2,b,0,gust_gt30_since_onset,original_163,0.24641650952980854,0.0034793761714696585,143
F2,b,0,gust_at_t1h,original_163,0.027501438198669348,0.00038831752357899706,34
F2,b,0,wind_speed_at_t1h,original_163,0.3253741895678104,0.004594250621249641,67
F2,b,0,t2m_at_t1h,original_163,2.2200240457241307,0.03134651480747403,41
F2,b,0,tp_at_t1h,original_163,0.02567290601291461,0.0003624988342061945,39
F2,b,0,gust_at_t6h,original_163,0.2684944581706077,0.003791114571475016,104
F2,b,0,wind_speed_at_t6h,original_163,0.09019100224395515,0.0012734878222541467,81
F2,b,0,t2m_at_t6h,original_163,4.393457132944604,0.062035169996966795,104
F2,b,0,tp_at_t6h,original_163,0.041436826446442865,0.0005850837950516322,30
F2,b,0,gust_at_t24h,original_163,0.5092947568264208,0.007191190413895234,90
F2,b,0,wind_speed_at_t24h,original_163,0.47204387823148863,0.006665211778791496,138
F2,b,0,t2m_at_t24h,original_163,1.2539942469302332,0.017706271833224284,225
F2,b,0,tp_at_t24h,original_163,0.10154057800536975,0.0014337426831638562,64
F2,b,0,gust_at_t48h,original_163,0.3722897318075411,0.005256693328728829,107
F2,b,0,wind_speed_at_t48h,original_163,1.0112780685376492,0.014279143962852524,174
F2,b,0,t2m_at_t48h,original_163,4.102794818485563,0.05793104753860257,234
F2,b,0,tp_at_t48h,original_163,0.27142559402273037,0.003832501913007757,16
F2,b,0,hour_of_day,original_163,0.09768880064075347,0.001379355976665074,46
F2,b,0,hour_sin,original_163,0.5204897704243194,0.00734926287270139,33
F2,b,0,hour_cos,original_163,0.06471375627734233,0.0009137516880963787,23
F2,b,0,days_since_onset,original_163,0.035254838003311306,0.0004977947439958595,5
F2,b,0,hours_since_obs,original_163,0.4728144438849995,0.0066760920878198736,146
F2,b,0,storm_phase,original_163,0.0,0.0,0
F2,b,0,log_customers,original_163,1.7591438431918505,0.024838932999531306,262
F2,b,0,rural_urban_code,original_163,0.04408061051071854,0.0006224137584266684,41
F2,b,0,is_metro,original_163,0.0,0.0,0
F2,b,0,pop_density,original_163,0.7711150093673496,0.010888065877464275,285
F2,b,0,n_utilities,original_163,0.07733407829073258,0.0010919493574548605,25
F2,b,0,pct_forest,original_163,5.569454883494473,0.07864013919636276,375
F2,b,0,pct_developed,original_163,0.7160362423528568,0.010110359262473964,167
