horizon,rank,feature,importance,importance_fraction
osi_target_t01h,89,pct_developed,0.0010596666252240539,0.0010596667416393757
osi_target_t01h,90,t2m_at_t6h,0.0010567910503596067,0.0010567911667749286
osi_target_t01h,91,gust_mean_next_6h,0.0010479658376425505,0.0010479659540578723
osi_target_t01h,92,tp_at_t48h,0.0010447403183206916,0.0010447404347360134
osi_target_t01h,93,wind_speed_max_next_1h,0.0010386602953076363,0.001038660411722958
osi_target_t01h,94,gust_trend_last6h_obs,0.000978791736997664,0.0009787918534129858
osi_target_t01h,95,n_utilities,0.0009680958464741707,0.0009680959628894925
osi_target_t01h,96,total_tp_next_6h,0.0009613582515157759,0.0009613583679310977
osi_target_t01h,97,gust_max_next_6h,0.0009561534388922155,0.0009561535553075373
osi_target_t01h,98,blh_t,0.000931466231122613,0.0009314663475379348
osi_target_t01h,99,gust_gt30_next_24h,0.0009308690787293017,0.0009308691951446235
osi_target_t01h,100,lcc_t,0.0009206184768117964,0.0009206185932271183
osi_target_t01h,101,wind_speed_at_t6h,0.0009145840303972363,0.0009145841468125582
osi_target_t01h,102,temp_change_6h,0.0009129518875852227,0.0009129520040005445
osi_target_t01h,103,tp_at_t6h,0.0008556951652280986,0.0008556952816434205
osi_target_t01h,104,R_t_max_72h,0.0008520680712535977,0.0008520681876689196
osi_target_t01h,105,rural_urban_code,0.0008250095415860415,0.0008250096580013633
osi_target_t01h,106,gust_max_next_24h,0.0008138137636706233,0.0008138138800859451
osi_target_t01h,107,gust_at_t24h,0.000753438682295382,0.0007534387987107038
osi_target_t01h,108,is_worsening,0.0007347270147874951,0.000734727131202817
osi_target_t01h,109,gust_peak4h_mean_next_6h,0.0007149333250708878,0.0007149333832785487
osi_target_t01h,110,gust_gt40_next_24h,0.0006976491422392428,0.0006976492004469037
osi_target_t01h,111,gust_t,0.0006960754981264472,0.0006960755563341081
osi_target_t01h,112,hour_of_day,0.0006635080208070576,0.0006635080790147185
osi_target_t01h,113,wind_speed_at_t24h,0.0006378546240739524,0.0006378546822816133
osi_target_t01h,114,wind_speed_t,0.0006067694048397243,0.0006067694630473852
osi_target_t01h,115,gust_at_t6h,0.0005988355842418969,0.0005988356424495578
osi_target_t01h,116,gust_peak4h_mean_next_1h,0.000591264630202204,0.0005912646884098649
osi_target_t01h,117,is_metro,0.0005648068618029356,0.0005648069200105965
osi_target_t01h,118,hour_sin,0.0005623195320367813,0.0005623195902444422
osi_target_t01h,119,gust_gt30_next_6h,0.0005556177347898483,0.0005556177929975092
osi_target_t01h,120,mcc_t,0.0005510419723577797,0.0005510420305654407
osi_target_t01h,121,vpd_t,0.0005376195767894387,0.0005376196349970996
osi_target_t01h,122,direct_rad_t,0.0005133637459948659,0.0005133638042025268
osi_target_t01h,123,gust_change_1h,0.0005006732535548508,0.0005006733117625117
osi_target_t01h,124,gust_change_3h,0.0004614123608916998,0.0004614124190993607
osi_target_t01h,125,sdswrf_t,0.0004570328164845705,0.0004570328746922314
osi_target_t01h,126,et0_t,0.00044999076635576785,0.00044999082456342876
osi_target_t01h,127,wind_speed_at_t1h,0.00043562924838624895,0.00043562930659390986
osi_target_t01h,128,r2_t,0.0004341494641266763,0.00043414952233433723
osi_target_t01h,129,tp_at_t24h,0.0004255551320966333,0.00042555519030429423
osi_target_t01h,130,diffuse_rad_t,0.00041934323962777853,0.00041934329783543944
osi_target_t01h,131,tp_t,0.0004034148878417909,0.00040341494604945183
osi_target_t01h,132,tp_at_t1h,0.00038717291317880154,0.00038717297138646245
osi_target_t01h,133,hour_cos,0.0003672977036330849,0.0003672977618407458
osi_target_t01h,134,tcc_t,0.00035946397110819817,0.0003594640002120286
osi_target_t01h,135,gust_at_t1h,0.00029686192283406854,0.000296861951937899
osi_target_t01h,136,gust_gt30_next_1h,0.00029425270622596145,0.0002942527353297919
osi_target_t01h,137,is_snowing,0.00024132599355652928,0.00024132602266035974
osi_target_t01h,138,wind_change_1h,0.00020558250253088772,0.00020558253163471818
osi_target_t01h,139,rain_t,0.00017976408707909286,0.0001797641016310081
osi_target_t01h,140,icing_risk_t,0.0,0.0
osi_target_t01h,141,gust_gt40_next_1h,0.0,0.0
osi_target_t06h,1,hours_since_obs,0.0814523845911026,0.0814523845911026
osi_target_t06h,2,last_osi,0.07757759839296341,0.07757759839296341
osi_target_t06h,3,days_since_onset,0.05458454787731171,0.05458454787731171
osi_target_t06h,4,last_P_t,0.04980428144335747,0.04980428144335747
osi_target_t06h,5,last_outage_pct,0.045942600816488266,0.045942600816488266
osi_target_t06h,6,gust_x_hso,0.037352267652750015,0.037352267652750015
osi_target_t06h,7,t2m_at_t48h,0.03545549139380455,0.03545549139380455
osi_target_t06h,8,gust_mean_next_24h,0.020592067390680313,0.020592067390680313
osi_target_t06h,9,gust_mean_next_48h,0.019773755222558975,0.019773755222558975
osi_target_t06h,10,cumul_gust_since_onset,0.018656060099601746,0.018656060099601746
osi_target_t06h,11,total_tp_next_24h,0.015985554084181786,0.015985554084181786
osi_target_t06h,12,cumul_tp_since_onset,0.01564735360443592,0.01564735360443592
osi_target_t06h,13,gust_last_obs,0.014570810832083225,0.014570810832083225
osi_target_t06h,14,gust_x_phase,0.01344314869493246,0.01344314869493246
osi_target_t06h,15,gust_gt30_next_48h,0.012724942527711391,0.012724942527711391
osi_target_t06h,16,osi_mean_72h,0.011408361606299877,0.011408361606299877
osi_target_t06h,17,pressure_change_6h,0.011073182336986065,0.011073182336986065
osi_target_t06h,18,gust_peak4h_mean_next_48h,0.01079580094665289,0.01079580094665289
osi_target_t06h,19,last_D_t,0.010684784501791,0.010684784501791
osi_target_t06h,20,storm_onset_max_osi,0.01042628102004528,0.01042628102004528
osi_target_t06h,21,gust_gt30_since_onset,0.01026600506156683,0.01026600506156683
osi_target_t06h,22,t2m_at_t24h,0.010215404443442822,0.010215404443442822
osi_target_t06h,23,d2m_t,0.009269936010241508,0.009269936010241508
osi_target_t06h,24,wind_cos_t,0.009180585853755474,0.009180585853755474
osi_target_t06h,25,gust_at_t48h,0.009139269590377808,0.009139269590377808
osi_target_t06h,26,storm_onset_mean_osi,0.008412904106080532,0.008412904106080532
osi_target_t06h,27,pct_wetland,0.008234146982431412,0.008234146982431412
osi_target_t06h,28,storm_phase,0.008113679476082325,0.008113679476082325
osi_target_t06h,29,pct_forest,0.00811105314642191,0.00811105314642191
osi_target_t06h,30,tree_canopy_std,0.007839923724532127,0.007839923724532127
osi_target_t06h,31,outage_pct_mean_72h,0.007674306631088257,0.007674306631088257
osi_target_t06h,32,gust_gt40_next_6h,0.007576058153063059,0.007576058153063059
osi_target_t06h,33,mslma_t,0.007499211467802525,0.007499211467802525
osi_target_t06h,34,log_customers,0.007430905010551214,0.007430905010551214
osi_target_t06h,35,sdwe_t,0.007417387794703245,0.007417387794703245
osi_target_t06h,36,gust_max_last6h_obs,0.006844514515250921,0.006844514515250921
osi_target_t06h,37,osi_std_72h,0.006658439990133047,0.006658439990133047
osi_target_t06h,38,osi_max_72h,0.006544303148984909,0.006544303148984909
osi_target_t06h,39,N_t_mean_72h,0.006482345052063465,0.006482345052063465
osi_target_t06h,40,last_N_t,0.006440107244998217,0.006440107244998217
osi_target_t06h,41,forest_x_customers,0.0063924966380000114,0.0063924966380000114
osi_target_t06h,42,pop_density,0.006030916236341,0.006030916236341
osi_target_t06h,43,temp_c_t,0.005995762534439564,0.005995762534439564
osi_target_t06h,44,csnow_t,0.005874546244740486,0.005874546244740486
osi_target_t06h,45,wind_speed_max_next_48h,0.005841267295181751,0.005841267295181751
osi_target_t06h,46,gust_max_next_6h,0.005782075691968203,0.005782075691968203
osi_target_t06h,47,pressure_change_3h,0.005756476428359747,0.005756476428359747
osi_target_t06h,48,gust_max_obs,0.0056754304096102715,0.0056754304096102715
osi_target_t06h,49,gust_max_next_48h,0.005583432037383318,0.005583432037383318
osi_target_t06h,50,min_t2m_next_48h,0.00548601197078824,0.00548601197078824
osi_target_t06h,51,tree_canopy_pct,0.005138521548360586,0.005138521548360586
osi_target_t06h,52,cumul_gust_obs,0.005109415855258703,0.005109415855258703
osi_target_t06h,53,wind_speed_at_t48h,0.004960575141012669,0.004960575141012669
osi_target_t06h,54,outage_pct_max_72h,0.004850467666983604,0.004850467666983604
osi_target_t06h,55,gust_at_t6h,0.004753441549837589,0.004753441549837589
osi_target_t06h,56,is_snowing,0.0047326721251010895,0.0047326721251010895
osi_target_t06h,57,frac_zero_72h,0.0046611689031124115,0.0046611689031124115
osi_target_t06h,58,total_tp_next_48h,0.004631523974239826,0.004631523974239826
osi_target_t06h,59,N_t_max_72h,0.004401817452162504,0.004401817452162504
osi_target_t06h,60,osi_trend_last6h,0.004132877569645643,0.004132877569645643
osi_target_t06h,61,gust_gt30_obs,0.00413165520876646,0.00413165520876646
osi_target_t06h,62,pre_event_mean_osi,0.004082243423908949,0.004082243423908949
osi_target_t06h,63,hours_since_peak,0.004079212434589863,0.004079212434589863
osi_target_t06h,64,gust_mean_next_6h,0.003950734622776508,0.003950734622776508
osi_target_t06h,65,soil_gust_x_phase,0.0038358450401574373,0.0038358450401574373
osi_target_t06h,66,last_R_t,0.0038099295925348997,0.0038099295925348997
osi_target_t06h,67,gust_gt40_next_48h,0.0037718096282333136,0.0037718096282333136
osi_target_t06h,68,min_t2m_next_24h,0.0037647546268999577,0.0037647546268999577
osi_target_t06h,69,gust_mean_obs,0.003685078350827098,0.003685078350827098
osi_target_t06h,70,gust_peak4h_mean_next_24h,0.003656981512904167,0.003656981512904167
osi_target_t06h,71,wind_sin_t,0.003569389693439007,0.003569389693439007
osi_target_t06h,72,soil_moist_t,0.0034525259397923946,0.0034525259397923946
osi_target_t06h,73,wind_speed_max_next_24h,0.003252647817134857,0.003252647817134857
osi_target_t06h,74,t2m_at_t6h,0.0032344635110348463,0.0032344635110348463
osi_target_t06h,75,gust_gt40_obs,0.0031985703390091658,0.0031985703390091658
osi_target_t06h,76,sp_t,0.003192438744008541,0.003192438744008541
osi_target_t06h,77,blh_t,0.00318519352003932,0.00318519352003932
osi_target_t06h,78,total_tp_next_1h,0.003023895900696516,0.003023895900696516
osi_target_t06h,79,total_tp_next_6h,0.0029417751356959343,0.0029417751356959343
osi_target_t06h,80,gust_peak4h_mean_next_6h,0.0029278541915118694,0.0029278541915118694
osi_target_t06h,81,is_metro,0.002902241423726082,0.002902241423726082
osi_target_t06h,82,pct_agriculture,0.002879759296774864,0.002879759296774864
osi_target_t06h,83,wind_speed_max_next_6h,0.0028341319411993027,0.0028341319411993027
osi_target_t06h,84,lcc_t,0.002723250538110733,0.002723250538110733
osi_target_t06h,85,R_t_mean_72h,0.00270700640976429,0.00270700640976429
osi_target_t06h,86,n_utilities,0.002678029704838991,0.002678029704838991
osi_target_t06h,87,pct_developed,0.0026730364188551903,0.0026730364188551903
osi_target_t06h,88,min_t2m_next_6h,0.0025969899725168943,0.0025969899725168943
osi_target_t06h,89,t2m_at_t1h,0.002412712899968028,0.002412712899968028
osi_target_t06h,90,pct_water,0.002408561995252967,0.002408561995252967
osi_target_t06h,91,min_t2m_next_1h,0.002385264029726386,0.002385264029726386
osi_target_t06h,92,pre_event_max_outage_pct,0.0023670869413763285,0.0023670869413763285
osi_target_t06h,93,vpd_t,0.0023482399992644787,0.0023482399992644787
osi_target_t06h,94,soil_moist_x_gust,0.0023303814232349396,0.0023303814232349396
osi_target_t06h,95,R_t_max_72h,0.0022346246987581253,0.0022346246987581253
osi_target_t06h,96,gust_at_t1h,0.002223915420472622,0.002223915420472622
osi_target_t06h,97,gust_trend_last6h_obs,0.002121090656146407,0.002121090656146407
osi_target_t06h,98,temp_change_6h,0.0019297981634736061,0.0019297981634736061
osi_target_t06h,99,icing_risk_t,0.0018740836530923843,0.0018740836530923843
osi_target_t06h,100,dewpoint_c_t,0.0018323026597499847,0.0018323026597499847
osi_target_t06h,101,t2m_t,0.0018191083800047636,0.0018191083800047636
osi_target_t06h,102,rural_urban_code,0.001815945957787335,0.001815945957787335
osi_target_t06h,103,r2_t,0.0018101289169862866,0.0018101289169862866
osi_target_t06h,104,wind_speed_max_next_1h,0.0017357929609715939,0.0017357929609715939
osi_target_t06h,105,hour_of_day,0.001729012350551784,0.001729012350551784
osi_target_t06h,106,wind_speed_at_t24h,0.0017234585247933865,0.0017234585247933865
osi_target_t06h,107,gust_mean_next_1h,0.0017062004189938307,0.0017062004189938307
osi_target_t06h,108,wind_speed_at_t1h,0.0016816140851005912,0.0016816140851005912
osi_target_t06h,109,gust_gt30_next_24h,0.001648048753850162,0.001648048753850162
osi_target_t06h,110,gust_max_next_24h,0.001629916951060295,0.001629916951060295
osi_target_t06h,111,gust_gt40_next_24h,0.001540890196338296,0.001540890196338296
osi_target_t06h,112,wind_speed_at_t6h,0.0015302799874916673,0.0015302799874916673
osi_target_t06h,113,gust_at_t24h,0.0015298061771318316,0.0015298061771318316
osi_target_t06h,114,gust_t,0.0014193137176334858,0.0014193137176334858
osi_target_t06h,115,diffuse_rad_t,0.0013641142286360264,0.0013641142286360264
osi_target_t06h,116,tp_at_t48h,0.0013400226598605514,0.0013400226598605514
osi_target_t06h,117,sdswrf_t,0.0012299444060772657,0.0012299444060772657
osi_target_t06h,118,gust_max_next_1h,0.0011698174057528377,0.0011698174057528377
osi_target_t06h,119,wind_speed_t,0.001149047864601016,0.001149047864601016
osi_target_t06h,120,gust_gt40_next_1h,0.0010913644218817353,0.0010913644218817353
osi_target_t06h,121,hcc_t,0.0010794104309752584,0.0010794104309752584
osi_target_t06h,122,gust_gt30_next_1h,0.0010752399684861302,0.0010752399684861302
osi_target_t06h,123,tp_at_t24h,0.0010238749673590064,0.0010238749673590064
osi_target_t06h,124,gust_gt30_next_6h,0.0010139398509636521,0.0010139398509636521
osi_target_t06h,125,hour_sin,0.000984993064776063,0.000984993064776063
osi_target_t06h,126,hour_cos,0.000951562833506614,0.000951562833506614
osi_target_t06h,127,is_worsening,0.0009451555088162422,0.0009451555088162422
osi_target_t06h,128,mcc_t,0.0009419202106073499,0.0009419202106073499
osi_target_t06h,129,tp_t,0.0008601870504207909,0.0008601870504207909
osi_target_t06h,130,rain_t,0.0008504485012963414,0.0008504485012963414
osi_target_t06h,131,tp_at_t6h,0.00084874959429726,0.00084874959429726
osi_target_t06h,132,et0_t,0.000847902032546699,0.000847902032546699
osi_target_t06h,133,gust_exceed30_x_hso,0.000789456651546061,0.000789456651546061
osi_target_t06h,134,direct_rad_t,0.0007821781910024583,0.0007821781910024583
osi_target_t06h,135,tcc_t,0.000697050360031426,0.000697050360031426
osi_target_t06h,136,tp_at_t1h,0.0006715440540574491,0.0006715440540574491
osi_target_t06h,137,gust_exceed_30,0.0006412843940779567,0.0006412843940779567
osi_target_t06h,138,gust_change_3h,0.0006189725245349109,0.0006189725245349109
osi_target_t06h,139,gust_peak4h_mean_next_1h,0.0005573353846557438,0.0005573353846557438
osi_target_t06h,140,gust_change_1h,0.0004625764850061387,0.0004625764850061387
osi_target_t06h,141,wind_change_1h,0.00039020489202812314,0.00039020489202812314
osi_target_t24h,1,last_osi,0.08484292030334473,0.08484292775392532
osi_target_t24h,2,storm_phase,0.04836944118142128,0.04836944863200188
osi_target_t24h,3,last_P_t,0.040368326008319855,0.04036832973361015
osi_target_t24h,4,last_outage_pct,0.033243775367736816,0.033243779093027115
osi_target_t24h,5,cumul_gust_since_onset,0.025347132235765457,0.025347135961055756
osi_target_t24h,6,last_D_t,0.02364359050989151,0.02364359423518181
osi_target_t24h,7,gust_at_t48h,0.02334633097052574,0.02334633283317089
osi_target_t24h,8,outage_pct_max_72h,0.023177091032266617,0.023177092894911766
osi_target_t24h,9,hours_since_obs,0.01982206664979458,0.019822068512439728
osi_target_t24h,10,cumul_tp_since_onset,0.01603260077536106,0.01603260263800621
osi_target_t24h,11,N_t_max_72h,0.015768665820360184,0.015768667683005333
osi_target_t24h,12,mslma_t,0.015109259635210037,0.015109261497855186
osi_target_t24h,13,wind_sin_t,0.014797358773648739,0.014797360636293888
osi_target_t24h,14,min_t2m_next_48h,0.01405435148626566,0.014054353348910809
osi_target_t24h,15,total_tp_next_1h,0.013915269635617733,0.013915271498262882
osi_target_t24h,16,gust_x_phase,0.013272671960294247,0.013272673822939396
osi_target_t24h,17,osi_mean_72h,0.01271183229982853,0.012711834162473679
osi_target_t24h,18,total_tp_next_24h,0.012403964065015316,0.012403965927660465
osi_target_t24h,19,gust_x_hso,0.01174344401806593,0.011743445880711079
osi_target_t24h,20,gust_gt40_next_24h,0.01164475828409195,0.011644759215414524
osi_target_t24h,21,log_customers,0.011501161381602287,0.011501162312924862
osi_target_t24h,22,pop_density,0.011386952362954617,0.011386953294277191
osi_target_t24h,23,is_worsening,0.011351934634149075,0.01135193556547165
osi_target_t24h,24,pct_forest,0.011190706863999367,0.011190707795321941
osi_target_t24h,25,storm_onset_mean_osi,0.01107831485569477,0.011078315787017345
osi_target_t24h,26,storm_onset_max_osi,0.011043178848922253,0.011043179780244827
osi_target_t24h,27,d2m_t,0.010891593061387539,0.010891593992710114
osi_target_t24h,28,gust_peak4h_mean_next_48h,0.010872450657188892,0.010872451588511467
osi_target_t24h,29,soil_gust_x_phase,0.009985875338315964,0.009985876269638538
osi_target_t24h,30,frac_zero_72h,0.009609428234398365,0.00960942916572094
osi_target_t24h,31,wind_speed_max_next_48h,0.00953609962016344,0.009536100551486015
osi_target_t24h,32,wind_speed_at_t48h,0.009375805966556072,0.009375806897878647
osi_target_t24h,33,pressure_change_3h,0.009346436709165573,0.009346437640488148
osi_target_t24h,34,tree_canopy_pct,0.009089512750506401,0.009089513681828976
osi_target_t24h,35,gust_gt30_next_48h,0.008743129670619965,0.00874313060194254
osi_target_t24h,36,gust_last_obs,0.008663905784487724,0.008663906715810299
osi_target_t24h,37,gust_max_next_24h,0.008358838967978954,0.008358839899301529
osi_target_t24h,38,tree_canopy_std,0.00791661161929369,0.007916612550616264
osi_target_t24h,39,pre_event_mean_osi,0.007904254831373692,0.007904255762696266
osi_target_t24h,40,pct_wetland,0.007858436554670334,0.007858437485992908
osi_target_t24h,41,last_N_t,0.007614763919264078,0.007614764850586653
osi_target_t24h,42,gust_max_last6h_obs,0.007448399905115366,0.007448400836437941
osi_target_t24h,43,gust_max_obs,0.007084195502102375,0.00708419643342495
osi_target_t24h,44,osi_max_72h,0.006726777646690607,0.006726778578013182
osi_target_t24h,45,gust_mean_obs,0.006726046558469534,0.0067260474897921085
osi_target_t24h,46,min_t2m_next_6h,0.0066388980485498905,0.006638898979872465
osi_target_t24h,47,gust_gt40_obs,0.006566142197698355,0.006566143129020929
osi_target_t24h,48,cumul_gust_obs,0.006529784295707941,0.006529785227030516
osi_target_t24h,49,gust_gt30_since_onset,0.006333163473755121,0.006333164405077696
osi_target_t24h,50,N_t_mean_72h,0.006290857680141926,0.0062908586114645
osi_target_t24h,51,gust_peak4h_mean_next_24h,0.006256123539060354,0.006256124470382929
osi_target_t24h,52,forest_x_customers,0.006244604475796223,0.006244605407118797
osi_target_t24h,53,t2m_at_t24h,0.006051174830645323,0.006051175761967897
osi_target_t24h,54,t2m_at_t48h,0.005696591921150684,0.005696592386811972
osi_target_t24h,55,gust_mean_next_48h,0.005397130735218525,0.005397131200879812
osi_target_t24h,56,gust_mean_next_24h,0.005366326775401831,0.005366327241063118
osi_target_t24h,57,osi_trend_last6h,0.005328148137778044,0.005328148603439331
osi_target_t24h,58,sp_t,0.005217193625867367,0.005217194091528654
osi_target_t24h,59,total_tp_next_48h,0.005203691776841879,0.005203692242503166
osi_target_t24h,60,gust_mean_next_6h,0.005015717353671789,0.0050157178193330765
osi_target_t24h,61,rural_urban_code,0.004951234441250563,0.00495123490691185
osi_target_t24h,62,total_tp_next_6h,0.0048747374676167965,0.004874737933278084
osi_target_t24h,63,wind_speed_max_next_24h,0.004769955296069384,0.004769955761730671
osi_target_t24h,64,wind_speed_max_next_6h,0.004675151314586401,0.004675151780247688
osi_target_t24h,65,gust_max_next_48h,0.004591734614223242,0.004591735079884529
osi_target_t24h,66,pct_agriculture,0.004586910828948021,0.004586911294609308
osi_target_t24h,67,t2m_at_t6h,0.004470297135412693,0.00447029760107398
osi_target_t24h,68,lcc_t,0.004429215099662542,0.00442921556532383
osi_target_t24h,69,days_since_onset,0.004323422908782959,0.004323423374444246
osi_target_t24h,70,pressure_change_6h,0.004198687616735697,0.004198688082396984
osi_target_t24h,71,gust_trend_last6h_obs,0.004157367628067732,0.004157368093729019
osi_target_t24h,72,pct_water,0.0041477372869849205,0.004147737752646208
osi_target_t24h,73,hcc_t,0.004004200920462608,0.004004201386123896
osi_target_t24h,74,gust_gt30_next_24h,0.0039815460331737995,0.003981546498835087
osi_target_t24h,75,hours_since_peak,0.003894043853506446,0.003894044319167733
osi_target_t24h,76,R_t_mean_72h,0.0038773382548242807,0.003877338720485568
osi_target_t24h,77,pct_developed,0.00387151213362813,0.0038715125992894173
