target_kind,target,rank,feature,importance_gain,importance_fraction
component,D_t_target_t06h,32,last_R_t,0.942184224317316,0.0037388472158257496
component,D_t_target_t06h,33,pop_density,0.923262369557051,0.0036637600702731517
component,D_t_target_t06h,34,min_t2m_next_6h,0.908882435382111,0.003606696519996996
component,D_t_target_t06h,35,wind_speed_max_next_24h,0.87283445202047,0.0034636481662363916
component,D_t_target_t06h,36,gust_mean_next_48h,0.846494637458818,0.0033591245074895515
component,D_t_target_t06h,37,gust_mean_next_24h,0.8370854962995509,0.003321786436740036
component,D_t_target_t06h,38,t2m_at_t24h,0.8006119403289631,0.003177049293331902
component,D_t_target_t06h,39,R_t_max_72h,0.7648539062647615,0.0030351515384621323
component,D_t_target_t06h,40,wind_speed_max_next_6h,0.7605949408025481,0.003018250787261132
component,D_t_target_t06h,41,soil_moist_x_gust,0.7455345142807346,0.00295848685541327
component,D_t_target_t06h,42,gust_gt30_since_onset,0.7437037082854658,0.0029512217115895264
component,D_t_target_t06h,43,tree_canopy_std,0.6961959860636853,0.0027626979490654514
component,D_t_target_t06h,44,gust_max_last6h_obs,0.689123044066946,0.0027346305618075437
component,D_t_target_t06h,45,mslma_t,0.5936767310340656,0.0023558732311990955
component,D_t_target_t06h,46,gust_max_next_6h,0.5869759740307927,0.0023292827767858256
component,D_t_target_t06h,47,sp_t,0.5755601931014098,0.0022839818052319597
component,D_t_target_t06h,48,gust_trend_last6h_obs,0.5748015732096974,0.00228097139198496
component,D_t_target_t06h,49,soil_moist_t,0.5706235983670922,0.0022643920339306656
component,D_t_target_t06h,50,pct_developed,0.5662399193824967,0.0022469963850293008
component,D_t_target_t06h,51,wind_speed_max_next_48h,0.5344742788147414,0.002120941550178156
component,D_t_target_t06h,52,osi_max_72h,0.490099017333705,0.0019448482570006682
component,D_t_target_t06h,53,N_t_max_72h,0.48630235926248133,0.001929782069207806
component,D_t_target_t06h,54,tp_rate_next_6h,0.4684458374977112,0.0018589224592064633
component,D_t_target_t06h,55,sdwe_t,0.4546902129368391,0.0018043363419016165
component,D_t_target_t06h,56,soil_gust_x_phase,0.4421687132125953,0.0017546475727908057
component,D_t_target_t06h,57,gust_mean_obs,0.426487547083525,0.0016924203747446303
component,D_t_target_t06h,58,gust_max_obs,0.41908047240576707,0.0016630270567272172
component,D_t_target_t06h,59,temp_change_6h,0.4094645504228538,0.0016248684225604615
component,D_t_target_t06h,60,osi_mean_72h,0.39750072368769906,0.0015773926538892487
component,D_t_target_t06h,61,frac_zero_72h,0.3928304864530219,0.0015588598627095083
component,D_t_target_t06h,62,tp_rate_next_48h,0.37281355091545265,0.001479427134191652
component,D_t_target_t06h,63,gust_peak4h_mean_next_6h,0.371471774764359,0.00147410259585053
component,D_t_target_t06h,64,gust_max_next_48h,0.37048223431338556,0.001470175826048425
component,D_t_target_t06h,65,gust_gt30_next_24h,0.36803269654046744,0.0014604553836487756
component,D_t_target_t06h,66,pre_event_mean_osi,0.3618513306719251,0.0014359260167042742
component,D_t_target_t06h,67,gust_at_t48h,0.3543237593548838,0.001406054534743257
component,D_t_target_t06h,68,d2m_t,0.353193055401789,0.0014015675891780044
component,D_t_target_t06h,69,gust_at_t1h,0.32246948475949466,0.0012796479755913933
component,D_t_target_t06h,70,R_t_mean_72h,0.31624952238053083,0.0012549654470339021
component,D_t_target_t06h,71,gust_gt30_next_48h,0.3080136948847212,0.001222283408948367
component,D_t_target_t06h,72,outage_pct_max_72h,0.29788295860635117,0.001182081849475119
component,D_t_target_t06h,73,wind_speed_at_t48h,0.29220622903085314,0.0011595550187125626
component,D_t_target_t06h,74,pre_event_max_outage_pct,0.29165388352703303,0.0011573631592058636
component,D_t_target_t06h,75,hours_since_peak,0.28658755087235477,0.0011372585520053812
component,D_t_target_t06h,76,gust_mean_next_6h,0.2723932942462852,0.0010809318215238243
component,D_t_target_t06h,77,storm_onset_mean_osi,0.2689740145287942,0.0010673631752634457
component,D_t_target_t06h,78,osi_std_72h,0.2684096079610754,0.0010651234541241554
component,D_t_target_t06h,79,pct_water,0.2550594112544786,0.0010121461865166955
component,D_t_target_t06h,80,outage_pct_mean_72h,0.2434358780446928,0.0009660207965368805
component,D_t_target_t06h,81,wind_cos_t,0.24001834387308918,0.0009524590770846705
component,D_t_target_t06h,82,forest_x_customers,0.2295177059568232,0.0009107896457523081
component,D_t_target_t06h,83,pct_forest_classified,0.2195153529610252,0.0008710975466013775
component,D_t_target_t06h,84,rural_urban_code,0.21660283682285808,0.0008595398781824184
component,D_t_target_t06h,85,cumul_gust_obs,0.19835322383733,0.0007871203736526341
component,D_t_target_t06h,86,gust_at_t6h,0.18638444930547848,0.0007396249707576392
component,D_t_target_t06h,87,wind_speed_at_t6h,0.18032808224961627,0.0007155916336241965
component,D_t_target_t06h,88,pct_agriculture,0.1725161715730792,0.0006845918145554649
component,D_t_target_t06h,89,dewpoint_c_t,0.17193586833309382,0.0006822890110302561
component,D_t_target_t06h,90,blh_t,0.165061742416583,0.0006550105808879932
component,D_t_target_t06h,91,t2m_t,0.16197413980262354,0.0006427581209774664
component,D_t_target_t06h,92,gust_max_next_24h,0.15586919461202342,0.0006185320123890078
component,D_t_target_t06h,93,wind_speed_at_t24h,0.13611289428081363,0.0005401335563525756
component,D_t_target_t06h,94,gust_gt30_obs,0.12050450805691071,0.0004781951690705588
component,D_t_target_t06h,95,vpd_t,0.1072067881032126,0.00042542614371170266
component,D_t_target_t06h,96,gust_peak4h_mean_next_24h,0.1052496537740808,0.00041765969416965743
component,D_t_target_t06h,97,gust_peak4h_mean_next_1h,0.10491425346117467,0.00041632873309672627
component,D_t_target_t06h,98,tp_rate_next_24h,0.10399235889781266,0.0004126704008591977
component,D_t_target_t06h,99,sdswrf_t,0.10383033109246753,0.0004120274297785261
component,D_t_target_t06h,100,min_t2m_next_1h,0.09929536349955015,0.00039403142589624425
component,D_t_target_t06h,101,wind_speed_at_t1h,0.09519208798883483,0.000377748495421453
component,D_t_target_t06h,102,storm_onset_max_osi,0.09467384952586144,0.0003756919820725633
component,D_t_target_t06h,103,hcc_t,0.0905820035841316,0.00035945440728414054
component,D_t_target_t06h,104,hour_of_day,0.08983712061308324,0.0003564985059322174
component,D_t_target_t06h,105,et0_t,0.08051029790658504,0.00031948709753811243
component,D_t_target_t06h,106,n_utilities,0.07605773175600916,0.0003018180853367853
component,D_t_target_t06h,107,mcc_t,0.07540442945901304,0.00029922560139237803
component,D_t_target_t06h,108,wind_speed_t,0.07034233282320201,0.00027913780388467025
component,D_t_target_t06h,109,gust_exceed_30,0.06649054863373749,0.0002638528604298211
component,D_t_target_t06h,110,gust_gt30_frac_next_48h,0.06077856286719907,0.00024118612336411328
component,D_t_target_t06h,111,wind_speed_max_next_1h,0.060103725947556086,0.00023850818408958148
component,D_t_target_t06h,112,total_tp_next_1h,0.05413589350064285,0.0002148261767360584
component,D_t_target_t06h,113,gust_at_t24h,0.05278563351021148,0.0002094679721773659
component,D_t_target_t06h,114,gust_gt40_next_48h,0.05232900375267491,0.0002076559391868264
component,D_t_target_t06h,115,tree_canopy_pct,0.05156707458081655,0.00020463239380224608
component,D_t_target_t06h,116,csnow_t,0.05123967255349271,0.00020333317213548296
component,D_t_target_t06h,117,icing_risk_t,0.050646603689529,0.00020097971108870062
component,D_t_target_t06h,118,lcc_t,0.03944049947313033,0.00015651079464075904
component,D_t_target_t06h,119,days_since_onset,0.03769343066960573,0.00014957794312050893
component,D_t_target_t06h,120,gust_change_3h,0.03622158386860974,0.00014373724851748346
component,D_t_target_t06h,121,gust_gt40_obs,0.03563220993964933,0.0001413984499932664
component,D_t_target_t06h,122,gust_gt40_next_24h,0.02429895510431379,9.642496477275056e-05
component,D_t_target_t06h,123,is_snowing,0.023719100281596184,9.412394069110483e-05
component,D_t_target_t06h,124,hour_sin,0.023101887010852806,9.167466796998528e-05
component,D_t_target_t06h,125,gust_exceed30_x_hso,0.021195547611569054,8.41097867381907e-05
component,D_t_target_t06h,126,temp_c_t,0.020457750419154763,8.118200371284768e-05
component,D_t_target_t06h,127,tp_rate_next_1h,0.019152622000547126,7.600289369565128e-05
component,D_t_target_t06h,128,gust_gt40_next_6h,0.018774611642584205,7.450284419583395e-05
component,D_t_target_t06h,129,gust_change_1h,0.016859172086697072,6.69018510293434e-05
component,D_t_target_t06h,130,tp_at_t24h,0.016742487845476717,6.643881573416685e-05
component,D_t_target_t06h,131,r2_t,0.015912384173134342,6.314473510313863e-05
component,D_t_target_t06h,132,t2m_at_t1h,0.014740426384378225,5.849408292444073e-05
component,D_t_target_t06h,133,tp_t,0.01160574983805418,4.6054820649347966e-05
component,D_t_target_t06h,134,wind_change_1h,0.010519691117224284,4.174503969590401e-05
component,D_t_target_t06h,135,tp_at_t6h,0.010407997950096615,4.130181036116894e-05
component,D_t_target_t06h,136,hour_cos,0.008626341994386166,3.423170746871813e-05
component,D_t_target_t06h,137,tp_at_t48h,0.008250239072367549,3.2739227201526086e-05
component,D_t_target_t06h,138,direct_rad_t,0.004745085956528783,1.8829811579870503e-05
component,D_t_target_t06h,139,diffuse_rad_t,0.004446912003913894,1.7646574985802382e-05
component,D_t_target_t06h,140,gust_gt30_next_6h,0.0038485350378323346,1.5272049923817452e-05
component,D_t_target_t06h,141,tcc_t,0.0028986899415031075,1.1502802252058272e-05
component,D_t_target_t06h,142,tp_at_t1h,0.0020180139981675893,8.008036882609915e-06
component,D_t_target_t06h,143,rain_t,0.0017879109946079552,7.094924614321358e-06
component,D_t_target_t06h,144,gust_gt30_frac_next_6h,0.0009393499931320548,3.7276002037207675e-06
component,D_t_target_t06h,145,gust_gt30_frac_next_24h,0.00029716099379584193,1.1792168937137841e-06
component,D_t_target_t06h,146,gust_gt40_next_1h,0.0,0.0
component,D_t_target_t06h,147,gust_gt30_next_1h,0.0,0.0
component,D_t_target_t06h,148,is_worsening,0.0,0.0
component,D_t_target_t06h,149,storm_phase,0.0,0.0
component,D_t_target_t06h,150,gust_gt30_frac_next_1h,0.0,0.0
component,D_t_target_t06h,151,window_len_next_1h,0.0,0.0
component,D_t_target_t06h,152,is_metro,0.0,0.0
component,D_t_target_t06h,153,window_len_next_6h,0.0,0.0
component,D_t_target_t06h,154,is_full_next_6h,0.0,0.0
component,D_t_target_t06h,155,window_len_next_24h,0.0,0.0
component,D_t_target_t06h,156,has_weather_at_t6h,0.0,0.0
component,D_t_target_t06h,157,is_full_next_24h,0.0,0.0
component,D_t_target_t06h,158,has_weather_at_t24h,0.0,0.0
component,D_t_target_t06h,159,has_weather_at_t1h,0.0,0.0
component,D_t_target_t06h,160,is_full_next_1h,0.0,0.0
component,D_t_target_t06h,161,is_full_next_48h,0.0,0.0
component,D_t_target_t06h,162,window_len_next_48h,0.0,0.0
component,D_t_target_t06h,163,has_weather_at_t48h,0.0,0.0
component,R_t_target_t06h,1,hours_since_obs,0.2358105505554704,0.09087494235857542
component,R_t_target_t06h,2,gust_x_hso,0.10630616051639663,0.040967489310943815
component,R_t_target_t06h,3,last_P_t,0.09603354744467651,0.0370087049454202
component,R_t_target_t06h,4,N_t_mean_72h,0.09533991657372098,0.036741398562106425
component,R_t_target_t06h,5,cumul_gust_since_onset,0.0857534667593427,0.03304704276567197
component,R_t_target_t06h,6,t2m_at_t48h,0.06608534599399718,0.02546748647931389
component,R_t_target_t06h,7,gust_max_next_6h,0.06043131158003234,0.023288576119908273
component,R_t_target_t06h,8,blh_t,0.057594732905272394,0.022195436211803365
component,R_t_target_t06h,9,pop_density,0.055945522522961255,0.021559875597247938
component,R_t_target_t06h,10,last_osi,0.05417953515279805,0.020879312322655174
component,R_t_target_t06h,11,last_N_t,0.05168844204672496,0.019919313111886248
component,R_t_target_t06h,12,min_t2m_next_48h,0.050128552749811206,0.019318174402829843
component,R_t_target_t06h,13,osi_trend_last6h,0.04775376449470059,0.018402995903442753
component,R_t_target_t06h,14,gust_gt30_since_onset,0.03976704074375448,0.015325130817290202
component,R_t_target_t06h,15,total_tp_next_48h,0.03919146977204946,0.015103321493009527
component,R_t_target_t06h,16,log_customers,0.0390932899172185,0.015065485659848032
component,R_t_target_t06h,17,pct_unmapped,0.03658932672078663,0.01410052666794655
component,R_t_target_t06h,18,min_t2m_next_24h,0.03387147867761087,0.013053142300787517
component,R_t_target_t06h,19,sp_t,0.033144565642942325,0.012773009881056526
component,R_t_target_t06h,20,pct_forest,0.031238419225701364,0.01203843313974558
component,R_t_target_t06h,21,hour_of_day,0.030842213942378294,0.011885746450370004
component,R_t_target_t06h,22,pct_wetland,0.030832566721073817,0.011882028674901944
component,R_t_target_t06h,23,wind_sin_t,0.030174484494637,0.011628421767773414
component,R_t_target_t06h,24,last_outage_pct,0.029029942947090603,0.011187346731413635
component,R_t_target_t06h,25,mslma_t,0.028225586836924776,0.01087736986661728
component,R_t_target_t06h,26,pct_developed,0.026671646402974147,0.010278523686786556
component,R_t_target_t06h,27,soil_moist_t,0.026416879754833644,0.010180343582418368
component,R_t_target_t06h,28,gust_max_next_48h,0.02563458710210398,0.009878869371205658
component,R_t_target_t06h,29,gust_peak4h_mean_next_6h,0.02558757469887496,0.009860752075675362
component,R_t_target_t06h,30,wind_speed_at_t24h,0.025461793680733535,0.009812279508411176
component,R_t_target_t06h,31,gust_mean_next_48h,0.025308438402134925,0.009753180574668795
component,R_t_target_t06h,32,min_t2m_next_6h,0.024783322598523227,0.009550815293419158
component,R_t_target_t06h,33,wind_speed_at_t6h,0.024469331514410442,0.009429811709810866
component,R_t_target_t06h,34,wind_speed_at_t48h,0.02384052843990503,0.009187488187746349
component,R_t_target_t06h,35,tree_canopy_std,0.023833394418034004,0.009184738930663546
component,R_t_target_t06h,36,temp_change_6h,0.023686483546043746,0.009128123495126355
component,R_t_target_t06h,37,min_t2m_next_1h,0.023428329646776547,0.009028638036734917
component,R_t_target_t06h,38,soil_moist_x_gust,0.023355469062153134,0.009000559558429905
component,R_t_target_t06h,39,vpd_t,0.022413614937249804,0.008637594716063183
component,R_t_target_t06h,40,t2m_at_t24h,0.02227078124997206,0.008582550516099897
component,R_t_target_t06h,41,total_tp_next_6h,0.022117587719549192,0.008523513915684471
component,R_t_target_t06h,42,cumul_tp_since_onset,0.020906158457364654,0.008056662181895676
component,R_t_target_t06h,43,wind_speed_max_next_6h,0.020263590129616205,0.00780903390738448
component,R_t_target_t06h,44,hour_sin,0.020147965111391386,0.00776447518496244
component,R_t_target_t06h,45,gust_gt30_next_48h,0.019767184800002724,0.007617732858263257
component,R_t_target_t06h,46,wind_speed_max_next_24h,0.019438650328083895,0.0074911246504112275
component,R_t_target_t06h,47,t2m_t,0.017806900270443293,0.006862292767858075
component,R_t_target_t06h,48,t2m_at_t6h,0.017415313961464562,0.006711386104975412
component,R_t_target_t06h,49,gust_max_last6h_obs,0.017410624326657853,0.006709578847871187
component,R_t_target_t06h,50,gust_mean_next_24h,0.016470034614030737,0.00634710127544403
component,R_t_target_t06h,51,pressure_change_6h,0.016118185691084363,0.006211508315263238
component,R_t_target_t06h,52,gust_max_next_24h,0.015690720625570975,0.006046774960045123
component,R_t_target_t06h,53,frac_zero_72h,0.015635676245437935,0.006025562360100079
component,R_t_target_t06h,54,gust_mean_next_1h,0.015353304022937664,0.005916743821731336
component,R_t_target_t06h,55,pre_event_mean_osi,0.01497514747097739,0.005771012620218265
component,R_t_target_t06h,56,soil_gust_x_phase,0.014132689389953157,0.005446352297038263
component,R_t_target_t06h,57,gust_mean_next_6h,0.014034124667887227,0.005408368146561402
component,R_t_target_t06h,58,forest_x_customers,0.013684779762115795,0.005273740166174354
component,R_t_target_t06h,59,tp_rate_next_48h,0.013312180321008782,0.005130150523328953
component,R_t_target_t06h,60,gust_at_t48h,0.013077145371426013,0.005039574476390966
component,R_t_target_t06h,61,temp_c_t,0.012120142879211926,0.004670771867211228
component,R_t_target_t06h,62,R_t_max_72h,0.012022955503198318,0.004633318508265186
component,R_t_target_t06h,63,hour_cos,0.011379390973161208,0.004385306324614443
component,R_t_target_t06h,64,d2m_t,0.011321180954837473,0.004362873774215827
component,R_t_target_t06h,65,pct_water,0.011236171387281502,0.004330113409875136
component,R_t_target_t06h,66,dewpoint_c_t,0.01118410681374371,0.004310049145964867
component,R_t_target_t06h,67,tcc_t,0.011069238802519976,0.004265782153354858
component,R_t_target_t06h,68,wind_speed_t,0.011050299817725318,0.004258483586147028
component,R_t_target_t06h,69,gust_last_obs,0.011041209749237169,0.004254980522149467
component,R_t_target_t06h,70,sdswrf_t,0.01103717759178835,0.004253426638852562
component,R_t_target_t06h,71,gust_at_t6h,0.01051010344781389,0.004050306666741274
component,R_t_target_t06h,72,gust_peak4h_mean_next_24h,0.01049608605535468,0.004044904746730709
component,R_t_target_t06h,73,last_D_t,0.01030403007825953,0.003970891621333945
component,R_t_target_t06h,74,wind_cos_t,0.010272260631609242,0.003958648544735769
component,R_t_target_t06h,75,t2m_at_t1h,0.009802004646189744,0.0037774247383025646
component,R_t_target_t06h,76,gust_peak4h_mean_next_48h,0.009194192140057567,0.003543190407694911
component,R_t_target_t06h,77,rural_urban_code,0.009189889151457464,0.0035415321534731097
component,R_t_target_t06h,78,gust_trend_last6h_obs,0.009055746464582626,0.0034898372275723798
component,R_t_target_t06h,79,gust_at_t24h,0.008906712184398202,0.0034324034885420073
component,R_t_target_t06h,80,r2_t,0.008871113686836907,0.003418684800356452
component,R_t_target_t06h,81,total_tp_next_24h,0.008858947761837044,0.0034139963853109974
component,R_t_target_t06h,82,outage_pct_max_72h,0.008767341802013107,0.0033786939516451038
component,R_t_target_t06h,83,gust_change_3h,0.008326459381351015,0.003208789914399102
component,R_t_target_t06h,84,wind_speed_max_next_48h,0.008279456153104547,0.0031906761546563636
component,R_t_target_t06h,85,last_R_t,0.008079529048700351,0.003113629711883336
component,R_t_target_t06h,86,storm_onset_mean_osi,0.008070728745224187,0.003110238315403193
component,R_t_target_t06h,87,R_t_mean_72h,0.007749270214844728,0.0029863569820612655
component,R_t_target_t06h,88,gust_gt30_obs,0.007679200134589337,0.0029593538878855807
component,R_t_target_t06h,89,pressure_change_3h,0.007472529949154705,0.002879708845946754
component,R_t_target_t06h,90,n_utilities,0.007262039165652823,0.0027985914499155475
component,R_t_target_t06h,91,hours_since_peak,0.007089127851941157,0.0027319561546343177
component,R_t_target_t06h,92,wind_speed_max_next_1h,0.006881774756038794,0.002652047937662631
component,R_t_target_t06h,93,gust_gt30_next_24h,0.006427868711398332,0.0024771249516225813
component,R_t_target_t06h,94,gust_t,0.006357069330988452,0.002449840805096418
component,R_t_target_t06h,95,N_t_max_72h,0.006301146873738617,0.002428289818225145
component,R_t_target_t06h,96,gust_mean_obs,0.005498883801919874,0.002119119553212799
component,R_t_target_t06h,97,pct_forest_classified,0.005098255587654421,0.0019647283871142836
component,R_t_target_t06h,98,gust_max_obs,0.0050495154810050735,0.0019459452818975033
component,R_t_target_t06h,99,osi_max_72h,0.0049568296562938485,0.0019102266978127413
component,R_t_target_t06h,100,pre_event_max_outage_pct,0.004752731154439971,0.0018315727124513877
component,R_t_target_t06h,101,outage_pct_mean_72h,0.0047090129264688585,0.0018147249020479283
component,R_t_target_t06h,102,gust_x_phase,0.004342429150710814,0.0016734535322422551
component,R_t_target_t06h,103,et0_t,0.004254194180248305,0.001639450185759652
component,R_t_target_t06h,104,tree_canopy_pct,0.00406401016516611,0.0015661584633689211
component,R_t_target_t06h,105,gust_at_t1h,0.003788161546253832,0.0014598539435571618
component,R_t_target_t06h,106,direct_rad_t,0.0037676747924706433,0.0014519589084759233
component,R_t_target_t06h,107,wind_change_1h,0.0037348719943111064,0.0014393176064437367
component,R_t_target_t06h,108,tp_rate_next_24h,0.003542124235536903,0.001365037887291688
component,R_t_target_t06h,109,osi_mean_72h,0.003479325441730907,0.0013408369482163793
component,R_t_target_t06h,110,gust_gt30_frac_next_48h,0.003447366070759017,0.001328520679974583
component,R_t_target_t06h,111,tp_at_t48h,0.0033554261735844193,0.0012930895559790112
component,R_t_target_t06h,112,osi_std_72h,0.002881257327317144,0.0011103578398990106
component,R_t_target_t06h,113,mcc_t,0.002649496862431988,0.001021043689883993
component,R_t_target_t06h,114,lcc_t,0.0026391879946459085,0.0010170709339422618
component,R_t_target_t06h,115,gust_max_next_1h,0.002363645482546417,0.0009108843793313893
component,R_t_target_t06h,116,gust_exceed_30,0.0023263011753442697,0.0008964929038167355
component,R_t_target_t06h,117,tp_rate_next_6h,0.0020966920274076983,0.0008080078125662096
component,R_t_target_t06h,118,cumul_gust_obs,0.002035261208220618,0.0007843340535273713
component,R_t_target_t06h,119,wind_speed_at_t1h,0.002023476790782297,0.0007797926610709516
component,R_t_target_t06h,120,total_tp_next_1h,0.0019464286488073412,0.0007501004125930261
component,R_t_target_t06h,121,gust_gt40_next_48h,0.0017383639933541417,0.0006699179800147237
component,R_t_target_t06h,122,pct_agriculture,0.001671197791438317,0.0006440339611989107
component,R_t_target_t06h,123,gust_gt30_next_6h,0.001517429274827009,0.000584775776818695
component,R_t_target_t06h,124,diffuse_rad_t,0.0014179909703671,0.0005464549715589531
component,R_t_target_t06h,125,storm_onset_max_osi,0.0011245028144912794,0.00043335265622439825
component,R_t_target_t06h,126,tp_at_t24h,0.0008809144856058992,0.0003394803706352363
component,R_t_target_t06h,127,gust_exceed30_x_hso,0.0008447716936643701,0.00032555192626908047
component,R_t_target_t06h,128,hcc_t,0.0007547346140199807,0.0002908540961527233
component,R_t_target_t06h,129,rain_t,0.0006061619278625585,0.00023359824284670914
component,R_t_target_t06h,130,tp_at_t6h,0.0003976674015575554,0.00015325014978889365
component,R_t_target_t06h,131,gust_gt40_obs,0.0003921000097761862,0.0001511046291324694
component,R_t_target_t06h,132,tp_rate_next_1h,0.00036713409645017236,0.000141483448362201
component,R_t_target_t06h,133,tp_at_t1h,0.0002691489935386926,0.00010372266726862902
component,R_t_target_t06h,134,tp_t,0.00024319799376826268,9.372186110143222e-05
component,R_t_target_t06h,135,gust_gt40_next_24h,0.00014607800403609872,5.629447098684222e-05
component,R_t_target_t06h,136,csnow_t,4.4368298404151574e-05,1.7098329784344816e-05
component,R_t_target_t06h,137,gust_change_1h,3.4586701076477766e-05,1.332876946894216e-05
component,R_t_target_t06h,138,sdwe_t,0.0,0.0
component,R_t_target_t06h,139,is_worsening,0.0,0.0
component,R_t_target_t06h,140,gust_gt40_next_1h,0.0,0.0
component,R_t_target_t06h,141,gust_gt40_next_6h,0.0,0.0
component,R_t_target_t06h,142,gust_peak4h_mean_next_1h,0.0,0.0
component,R_t_target_t06h,143,icing_risk_t,0.0,0.0
component,R_t_target_t06h,144,is_snowing,0.0,0.0
component,R_t_target_t06h,145,storm_phase,0.0,0.0
component,R_t_target_t06h,146,days_since_onset,0.0,0.0
component,R_t_target_t06h,147,gust_gt30_next_1h,0.0,0.0
component,R_t_target_t06h,148,is_metro,0.0,0.0
component,R_t_target_t06h,149,has_weather_at_t1h,0.0,0.0
component,R_t_target_t06h,150,window_len_next_6h,0.0,0.0
component,R_t_target_t06h,151,window_len_next_1h,0.0,0.0
component,R_t_target_t06h,152,gust_gt30_frac_next_1h,0.0,0.0
component,R_t_target_t06h,153,gust_gt30_frac_next_6h,0.0,0.0
component,R_t_target_t06h,154,has_weather_at_t6h,0.0,0.0
component,R_t_target_t06h,155,window_len_next_24h,0.0,0.0
component,R_t_target_t06h,156,is_full_next_24h,0.0,0.0
component,R_t_target_t06h,157,gust_gt30_frac_next_24h,0.0,0.0
component,R_t_target_t06h,158,has_weather_at_t24h,0.0,0.0
component,R_t_target_t06h,159,is_full_next_6h,0.0,0.0
component,R_t_target_t06h,160,is_full_next_1h,0.0,0.0
component,R_t_target_t06h,161,is_full_next_48h,0.0,0.0
component,R_t_target_t06h,162,window_len_next_48h,0.0,0.0
component,R_t_target_t06h,163,has_weather_at_t48h,0.0,0.0
component,P_t_target_t24h,1,hours_since_obs,9.166577358177165,0.139965984850371
component,P_t_target_t24h,2,last_osi,5.9016363801201805,0.09011306138549414
component,P_t_target_t24h,3,pct_forest,5.452481609478127,0.08325484295055378
component,P_t_target_t24h,4,mslma_t,5.0225330334506,0.07668988707582648
component,P_t_target_t24h,5,cumul_gust_since_onset,4.685393646010198,0.07154205004231778
component,P_t_target_t24h,6,total_tp_next_24h,3.2526250918454025,0.04966487016258608
component,P_t_target_t24h,7,gust_x_hso,1.8746533373487182,0.02862439167449798
component,P_t_target_t24h,8,tp_rate_next_24h,1.6323917921981774,0.024925260097528344
component,P_t_target_t24h,9,last_P_t,1.3690790542168543,0.020904694377616894
component,P_t_target_t24h,10,min_t2m_next_48h,1.140100235119462,0.017408378940290497
component,P_t_target_t24h,11,t2m_at_t24h,1.1089493646868505,0.016932731150643324
component,P_t_target_t24h,12,d2m_t,1.0556358805624768,0.01611867874921828
component,P_t_target_t24h,13,last_D_t,0.9752587375114672,0.014891386866217046
component,P_t_target_t24h,14,log_customers,0.9296237748058047,0.014194579077537873
component,P_t_target_t24h,15,pop_density,0.9290617324295454,0.014185997159593264
component,P_t_target_t24h,16,dewpoint_c_t,0.7868819361901842,0.012015030349531393
component,P_t_target_t24h,17,cumul_tp_since_onset,0.6969763013767079,0.01064224635081888
component,P_t_target_t24h,18,t2m_at_t48h,0.652559973357711,0.00996404609660183
component,P_t_target_t24h,19,pct_wetland,0.6482382680696901,0.009898057264212681
component,P_t_target_t24h,20,sp_t,0.6068799370259512,0.009266550071275435
component,P_t_target_t24h,21,pct_unmapped,0.6015257765247952,0.009184796509579613
component,P_t_target_t24h,22,wind_speed_at_t48h,0.5617044696846278,0.008576758393265589
component,P_t_target_t24h,23,gust_max_next_24h,0.5575086167664267,0.008512691221513697
component,P_t_target_t24h,24,last_N_t,0.5066241105814697,0.007735727285737938
component,P_t_target_t24h,25,wind_speed_max_next_48h,0.5052564369107131,0.007714844050392675
component,P_t_target_t24h,26,forest_x_customers,0.49653467020834796,0.007581669952969854
component,P_t_target_t24h,27,pct_forest_classified,0.475151082908269,0.007255160423933969
component,P_t_target_t24h,28,gust_last_obs,0.4731004209606908,0.007223848527696938
component,P_t_target_t24h,29,total_tp_next_48h,0.45185246132314205,0.0068994099198584884
component,P_t_target_t24h,30,min_t2m_next_24h,0.44536960165714845,0.006800422064049024
component,P_t_target_t24h,31,tree_canopy_std,0.428002377419034,0.006535239046481789
component,P_t_target_t24h,32,wind_speed_max_next_6h,0.4264282029180322,0.006511202715826431
component,P_t_target_t24h,33,gust_gt30_next_48h,0.370219668810023,0.0056529453176706115
component,P_t_target_t24h,34,gust_max_last6h_obs,0.3686629024450667,0.005629174794721971
component,P_t_target_t24h,35,wind_sin_t,0.349179859389551,0.00533168498990242
component,P_t_target_t24h,36,soil_moist_t,0.34169323203968816,0.005217370439412481
component,P_t_target_t24h,37,gust_mean_next_24h,0.33987462415825576,0.0051896018150682744
component,P_t_target_t24h,38,storm_onset_mean_osi,0.332782762037823,0.005081315000118315
component,P_t_target_t24h,39,gust_peak4h_mean_next_24h,0.3324297766375821,0.005075925207696126
component,P_t_target_t24h,40,tree_canopy_pct,0.31823644749238156,0.004859204918924297
component,P_t_target_t24h,41,gust_at_t48h,0.31501784149440937,0.004810059491929169
component,P_t_target_t24h,42,wind_speed_max_next_24h,0.2782724108255934,0.0042489874372954
component,P_t_target_t24h,43,t2m_at_t6h,0.26037866572733037,0.003975764885684498
component,P_t_target_t24h,44,pct_developed,0.2570024911838118,0.003924213518522491
component,P_t_target_t24h,45,gust_at_t24h,0.23641652328660712,0.003609882971989761
component,P_t_target_t24h,46,N_t_max_72h,0.23415700037730858,0.0035753819432050287
component,P_t_target_t24h,47,osi_trend_last6h,0.22989246089127846,0.003510265984895569
component,P_t_target_t24h,48,osi_mean_72h,0.21830546605633572,0.0033333422455151134
