model,horizon,fipsCode,rmse,mae,n
C0_direct_osi,osi_target_t06h,42115,0.004290814889623056,0.00220823697172191,138
C0_direct_osi,osi_target_t06h,42119,0.003377617889242977,0.0016170710608011815,138
C0_direct_osi,osi_target_t06h,42121,0.015182269814846213,0.006744956968784525,138
C0_direct_osi,osi_target_t06h,42125,0.016493154427395147,0.008295258376603146,138
C0_direct_osi,osi_target_t06h,42127,0.0028062036006862474,0.0012761421546873912,138
C0_direct_osi,osi_target_t06h,42129,0.006177151461250578,0.0034300863404851376,138
C0_direct_osi,osi_target_t06h,42131,0.015928994454995436,0.0036995358669032947,138
C0_direct_osi,osi_target_t06h,42133,0.002956183415581029,0.0010980608588803773,138
C0_direct_osi,osi_target_t06h,54007,0.022545055348734026,0.012057178681971448,138
C0_direct_osi,osi_target_t06h,54009,0.02352730595225141,0.013726470656359048,138
C0_direct_osi,osi_target_t06h,54013,0.04521207654844861,0.02332919096829796,138
C0_direct_osi,osi_target_t06h,54015,0.05275420791762528,0.027855487360787145,138
C0_direct_osi,osi_target_t06h,54019,0.005623866347667448,0.0029479346291735138,138
C0_direct_osi,osi_target_t06h,54023,0.0016468872583719526,0.0006990487196847338,138
C0_direct_osi,osi_target_t06h,54025,0.002334584246206351,0.0011076577885003082,138
C0_direct_osi,osi_target_t06h,54027,0.002119051334092747,0.001227699399498493,138
C0_direct_osi,osi_target_t06h,54029,0.012991179783687766,0.007995981753786552,138
C0_direct_osi,osi_target_t06h,54031,0.0017201201905852966,0.0010401079120572513,138
C0_direct_osi,osi_target_t06h,54033,0.003283626471586634,0.0019764980921160246,138
C0_direct_osi,osi_target_t06h,54035,0.003261532428121998,0.0019501440847614006,138
C0_direct_osi,osi_target_t06h,54037,0.003106898694727822,0.002060896902308617,138
C0_direct_osi,osi_target_t06h,54039,0.0020669431648962264,0.0010735990969304742,138
C0_direct_osi,osi_target_t06h,54041,0.014315708771185884,0.0035155248453578717,138
C0_direct_osi,osi_target_t06h,54043,0.008591179693166027,0.0038428198767848105,138
C0_direct_osi,osi_target_t06h,54045,0.008677152516608362,0.00427309551255682,138
C0_direct_osi,osi_target_t06h,54047,0.004666442979862746,0.0026225552191853495,138
C0_direct_osi,osi_target_t06h,54053,0.0017463880479387892,0.001602189081616094,138
C0_direct_osi,osi_target_t06h,54055,0.0026015339968569087,0.0012417974586170087,138
C0_direct_osi,osi_target_t06h,54057,0.002174209192674525,0.0015090016460882893,138
C0_direct_osi,osi_target_t06h,54059,0.01457927891110587,0.008884343459035613,138
C0_direct_osi,osi_target_t06h,54063,0.0031232310329610785,0.0017592717789284046,138
C0_direct_osi,osi_target_t06h,54067,0.005348783843329152,0.0024607070228638925,138
C0_direct_osi,osi_target_t06h,54069,0.007393289860595156,0.004972958143414997,138
C0_direct_osi,osi_target_t06h,54071,0.007026937316793188,0.004266514940979049,138
C0_direct_osi,osi_target_t06h,54073,0.008699606564198333,0.004853520498264794,138
C0_direct_osi,osi_target_t06h,54075,0.003785103719982849,0.0020380121789697766,138
C0_direct_osi,osi_target_t06h,54077,0.0043090010556264425,0.0016349054890226968,138
C0_direct_osi,osi_target_t06h,54079,0.0014890364646705156,0.0008537137423782808,138
C0_direct_osi,osi_target_t06h,54081,0.002253910598249793,0.0019757692628503223,138
C0_direct_osi,osi_target_t06h,54083,0.007824089276628983,0.005213269895011373,138
C0_direct_osi,osi_target_t06h,54085,0.009241607596102243,0.004753910095567561,138
C0_direct_osi,osi_target_t06h,54087,0.009122500598407624,0.004318093158688011,138
C0_direct_osi,osi_target_t06h,54089,0.002601785257550458,0.002245649729582097,138
C0_direct_osi,osi_target_t06h,54091,0.006787479172687211,0.005230562620805957,138
C0_direct_osi,osi_target_t06h,54093,0.00611348316395532,0.0041336008202214084,138
C0_direct_osi,osi_target_t06h,54095,0.011637285735323353,0.005630991093933701,138
C0_direct_osi,osi_target_t06h,54097,0.002121411289879051,0.0011354916837715064,138
C0_direct_osi,osi_target_t06h,54099,0.006248792034562452,0.005126727028539485,138
C0_direct_osi,osi_target_t06h,54101,0.005137301687421602,0.003180558716491225,138
C0_direct_osi,osi_target_t06h,54103,0.010088029761418399,0.006959267463682213,138
C0_direct_osi,osi_target_t06h,54105,0.007878011350742151,0.003892919794571295,138
C0_direct_osi,osi_target_t06h,54107,0.0017804183823857305,0.0010852105516670702,138
C0_direct_osi,osi_target_t06h,54109,0.010665499309132711,0.0067270512711607895,138
C0_direct_osi,osi_target_t24h,18009,0.0025680875293857476,0.0015000947925130714,120
C0_direct_osi,osi_target_t24h,18013,0.03395596429428196,0.0159956122978728,120
C0_direct_osi,osi_target_t24h,18023,0.0019430891728865476,0.0011040995758131126,120
C0_direct_osi,osi_target_t24h,18025,0.013256168957262945,0.002745709657452305,120
C0_direct_osi,osi_target_t24h,18027,0.003140453699893623,0.0013441471619018042,120
C0_direct_osi,osi_target_t24h,18029,0.0027105221369769553,0.002279484913023157,120
C0_direct_osi,osi_target_t24h,18033,0.0036909724290021284,0.002107136838927587,120
C0_direct_osi,osi_target_t24h,18035,0.002608266652111917,0.002010762458482404,120
C0_direct_osi,osi_target_t24h,18037,0.003570917531997674,0.0017420420473482935,120
C0_direct_osi,osi_target_t24h,18039,0.001940561887601533,0.001236373626528609,120
C0_direct_osi,osi_target_t24h,18041,0.006210215523378914,0.0028809437064119324,120
C0_direct_osi,osi_target_t24h,18043,0.00246698294989577,0.0011561325000111742,120
C0_direct_osi,osi_target_t24h,18045,0.0025903631171642974,0.0010843256355393997,120
C0_direct_osi,osi_target_t24h,18047,0.003475474063104464,0.0015090511541633069,120
C0_direct_osi,osi_target_t24h,18051,0.002579255255424128,0.0021296630865157346,120
C0_direct_osi,osi_target_t24h,18059,0.0013794169433371535,0.000578210447461841,120
C0_direct_osi,osi_target_t24h,18061,0.004497736039230805,0.0019827434946046527,120
C0_direct_osi,osi_target_t24h,18065,0.00242986393636623,0.000901660180077414,120
C0_direct_osi,osi_target_t24h,18067,0.0021249876107632707,0.0006696629526650698,120
C0_direct_osi,osi_target_t24h,18069,0.0009616677677856024,0.00040317852994207137,120
C0_direct_osi,osi_target_t24h,18071,0.006998452712767794,0.0029536497496470957,120
C0_direct_osi,osi_target_t24h,18073,0.005757250592986278,0.0031710920948649574,120
C0_direct_osi,osi_target_t24h,18077,0.0052378039752079796,0.0018517826312423088,120
C0_direct_osi,osi_target_t24h,18083,0.0036128349166059557,0.0018053445574369572,120
