comparison,horizon,model,fold,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions
G_minus_A,osi_target_t01h,C2_equal_blend,3,6864,0.01607346133207062,0.0038969147534841765,1.773356676704661,0.0004025728793492058,0.016042996206199096,0.0038845240439738652,1.7666407199958216,0.0004085512445796424,-3.046512587152536e-05,-0.18953681003817113,0.006715956708839288,112
G_minus_A,osi_target_t01h,C2_equal_blend,4,6864,0.011070584665003623,0.00329372372003986,0.8412370468788919,-0.00032953617120668144,0.010689413486202871,0.00327273440060241,0.7843050805007646,-0.00031702137790761765,-0.0003811711788007516,-3.4430988997872114,0.05693196637812725,133
G_minus_C,osi_target_t01h,C2_equal_blend,0,6864,0.006740892540691615,0.0027279162228382764,0.3118976357307223,0.00015811388382961275,0.006834865966163066,0.0027406919786190586,0.32065445601044296,0.0001466607266728756,9.397342547145127e-05,1.3940798626320916,-0.008756820279720634,3226
G_minus_C,osi_target_t01h,C2_equal_blend,1,6721,0.010429954582938529,0.0037169936506095532,0.7311369454391201,-0.0003829553683387633,0.01048905180137036,0.003736263160063109,0.7394458158967948,-0.00037327743879994135,5.9097218431830925e-05,0.5666105059412452,-0.0083088704576747,3202
G_minus_C,osi_target_t01h,C2_equal_blend,2,6864,0.013238673030030571,0.004040522314238557,1.2030015501233478,-0.0005321912767782188,0.013224545899227572,0.00404666415926158,1.2004354481486919,-0.000488246055006339,-1.4127130802999571e-05,-0.1067110787535408,0.002566101974655899,3315
G_minus_C,osi_target_t01h,C2_equal_blend,3,6864,0.01606322824823509,0.003888665098449127,1.7710993992456179,0.0004093919520985295,0.016042996206199096,0.0038845240439738652,1.7666407199958216,0.0004085512445796424,-2.0232042035994713e-05,-0.12595252786884448,0.00445867924979626,3079
G_minus_C,osi_target_t01h,C2_equal_blend,4,6864,0.010708337864375736,0.003263758960306926,0.787084582748165,-0.00037506287205464676,0.010689413486202871,0.00327273440060241,0.7843050805007646,-0.00031702137790761765,-1.8924378172864575e-05,-0.1767256357853797,0.0027795022474003117,3329
G_minus_B,osi_target_t01h,C3_aligned_component,0,6864,0.006620343232609534,0.0026738201764924204,0.300841875168524,0.00017144239388025188,0.006613629391056501,0.002666556465825112,0.3002320033094992,0.0001817120635496489,-6.713841553033194e-06,-0.10141228811163527,0.0006098718590248353,136
G_minus_B,osi_target_t01h,C3_aligned_component,1,6721,0.010543316288098507,0.0036747096345607915,0.7471165648362865,-0.000411349559126646,0.010499168837400048,0.0036567516701321973,0.7408729435225571,-0.00040536324629899726,-4.4147450698459045e-05,-0.4187245216981106,0.006243621313729464,124
G_minus_B,osi_target_t01h,C3_aligned_component,2,6864,0.012954814732213871,0.004018496888837247,1.1519660706564447,-0.0004614993310006978,0.012953471738703173,0.004019953835882285,1.1517272401060608,-0.00046603191407301324,-1.34299351069872e-06,-0.01036675196410819,0.00023883055038398382,107
G_minus_B,osi_target_t01h,C3_aligned_component,3,6864,0.01590148973819583,0.003907665063001949,1.735613028136054,0.0004932590319072748,0.015842786994115662,0.0038837293617479066,1.7228221278216778,0.0005045469238415974,-5.870274408016629e-05,-0.36916505966834157,0.012790900314376241,108
G_minus_B,osi_target_t01h,C3_aligned_component,4,6864,0.010708809281040742,0.003184415100577655,0.7871538844383227,-0.00034958675723454887,0.010142330739740373,0.003150634477129997,0.7060782151345151,-0.0003317938394618829,-0.0005664785413003696,-5.289836866394504,0.08107566930380761,132
G_minus_A,osi_target_t01h,C3_aligned_component,0,6864,0.0066210477909235945,0.002674924165033607,0.3009059117043011,0.00016947644075714517,0.006613629391056501,0.002666556465825112,0.3002320033094992,0.0001817120635496489,-7.418399867093785e-06,-0.11204268722033728,0.0006739083948019142,141
G_minus_A,osi_target_t01h,C3_aligned_component,1,6721,0.010542975641947719,0.0036740989781378092,0.7470682881340304,-0.0004122859955544898,0.010499168837400048,0.0036567516701321973,0.7408729435225571,-0.00040536324629899726,-4.3806804547670206e-05,-0.41550702605605006,0.006195344611473308,125
G_minus_A,osi_target_t01h,C3_aligned_component,2,6864,0.012954966983834245,0.004019172851147257,1.1519931478065435,-0.0004639014855132105,0.012953471738703173,0.004019953835882285,1.1517272401060608,-0.00046603191407301324,-1.4952451310723536e-06,-0.011541867555031615,0.00026590770048273704,118
G_minus_A,osi_target_t01h,C3_aligned_component,3,6864,0.015901577595244742,0.003908416331296008,1.7356322070007346,0.0004924769715197644,0.015842786994115662,0.0038837293617479066,1.7228221278216778,0.0005045469238415974,-5.879060112908008e-05,-0.36971552524864837,0.012810079179056855,109
G_minus_A,osi_target_t01h,C3_aligned_component,4,6864,0.010863149830558083,0.0031919389879833462,0.8100070783912817,-0.0003580847558184917,0.010142330739740373,0.003150634477129997,0.7060782151345151,-0.0003317938394618829,-0.0007208190908177103,-6.6354519827209195,0.10392886325676665,135
G_minus_C,osi_target_t01h,C3_aligned_component,0,6864,0.006542650868638455,0.0026527175446121013,0.29382230858937897,0.00019210591643446106,0.006613629391056501,0.002666556465825112,0.3002320033094992,0.0001817120635496489,7.097852241804564e-05,1.0848587803802046,-0.006409694720120207,3337
G_minus_C,osi_target_t01h,C3_aligned_component,1,6721,0.010444591182606594,0.0036447322561947142,0.7331904284953564,-0.00041002894242758345,0.010499168837400048,0.0036567516701321973,0.7408729435225571,-0.00040536324629899726,5.457765479345393e-05,0.5225446725415361,-0.0076825150272006315,3134
G_minus_C,osi_target_t01h,C3_aligned_component,2,6864,0.012961300993899295,0.0040180221795205725,1.1531199001913781,-0.0005046200221376689,0.012953471738703173,0.004019953835882285,1.1517272401060608,-0.00046603191407301324,-7.829255196122042e-06,-0.0604048559616599,0.0013926600853173543,3330
G_minus_C,osi_target_t01h,C3_aligned_component,3,6864,0.015885224114551722,0.0038999956812229754,1.7320641292436922,0.0005150536062287482,0.015842786994115662,0.0038837293617479066,1.7228221278216778,0.0005045469238415974,-4.2437120436059766e-05,-0.2671483897868643,0.009242001422014479,3222
G_minus_C,osi_target_t01h,C3_aligned_component,4,6864,0.01018216288234614,0.0031488771959007323,0.7116350907674749,-0.00038163083950428796,0.010142330739740373,0.003150634477129997,0.7060782151345151,-0.0003317938394618829,-3.9832142605767534e-05,-0.3911952997219137,0.005556875632959812,3414
G_minus_B,osi_target_t01h,v18_rule,0,6864,0.006620343232609534,0.0026738201764924204,0.300841875168524,0.00017144239388025188,0.006613629391056501,0.002666556465825112,0.3002320033094992,0.0001817120635496489,-6.713841553033194e-06,-0.10141228811163527,0.0006098718590248353,136
G_minus_B,osi_target_t01h,v18_rule,1,6721,0.010543316288098507,0.0036747096345607915,0.7471165648362865,-0.000411349559126646,0.010499168837400048,0.0036567516701321973,0.7408729435225571,-0.00040536324629899726,-4.4147450698459045e-05,-0.4187245216981106,0.006243621313729464,124
G_minus_B,osi_target_t01h,v18_rule,2,6864,0.012954814732213871,0.004018496888837247,1.1519660706564447,-0.0004614993310006978,0.012953471738703173,0.004019953835882285,1.1517272401060608,-0.00046603191407301324,-1.34299351069872e-06,-0.01036675196410819,0.00023883055038398382,107
G_minus_B,osi_target_t01h,v18_rule,3,6864,0.01590148973819583,0.003907665063001949,1.735613028136054,0.0004932590319072748,0.015842786994115662,0.0038837293617479066,1.7228221278216778,0.0005045469238415974,-5.870274408016629e-05,-0.36916505966834157,0.012790900314376241,108
G_minus_B,osi_target_t01h,v18_rule,4,6864,0.010708809281040742,0.003184415100577655,0.7871538844383227,-0.00034958675723454887,0.010142330739740373,0.003150634477129997,0.7060782151345151,-0.0003317938394618829,-0.0005664785413003696,-5.289836866394504,0.08107566930380761,132
G_minus_A,osi_target_t01h,v18_rule,0,6864,0.0066210477909235945,0.002674924165033607,0.3009059117043011,0.00016947644075714517,0.006613629391056501,0.002666556465825112,0.3002320033094992,0.0001817120635496489,-7.418399867093785e-06,-0.11204268722033728,0.0006739083948019142,141
G_minus_A,osi_target_t01h,v18_rule,1,6721,0.010542975641947719,0.0036740989781378092,0.7470682881340304,-0.0004122859955544898,0.010499168837400048,0.0036567516701321973,0.7408729435225571,-0.00040536324629899726,-4.3806804547670206e-05,-0.41550702605605006,0.006195344611473308,125
G_minus_A,osi_target_t01h,v18_rule,2,6864,0.012954966983834245,0.004019172851147257,1.1519931478065435,-0.0004639014855132105,0.012953471738703173,0.004019953835882285,1.1517272401060608,-0.00046603191407301324,-1.4952451310723536e-06,-0.011541867555031615,0.00026590770048273704,118
G_minus_A,osi_target_t01h,v18_rule,3,6864,0.015901577595244742,0.003908416331296008,1.7356322070007346,0.0004924769715197644,0.015842786994115662,0.0038837293617479066,1.7228221278216778,0.0005045469238415974,-5.879060112908008e-05,-0.36971552524864837,0.012810079179056855,109
G_minus_A,osi_target_t01h,v18_rule,4,6864,0.010863149830558083,0.0031919389879833462,0.8100070783912817,-0.0003580847558184917,0.010142330739740373,0.003150634477129997,0.7060782151345151,-0.0003317938394618829,-0.0007208190908177103,-6.6354519827209195,0.10392886325676665,135
G_minus_C,osi_target_t01h,v18_rule,0,6864,0.006542650868638455,0.0026527175446121013,0.29382230858937897,0.00019210591643446106,0.006613629391056501,0.002666556465825112,0.3002320033094992,0.0001817120635496489,7.097852241804564e-05,1.0848587803802046,-0.006409694720120207,3337
G_minus_C,osi_target_t01h,v18_rule,1,6721,0.010444591182606594,0.0036447322561947142,0.7331904284953564,-0.00041002894242758345,0.010499168837400048,0.0036567516701321973,0.7408729435225571,-0.00040536324629899726,5.457765479345393e-05,0.5225446725415361,-0.0076825150272006315,3134
G_minus_C,osi_target_t01h,v18_rule,2,6864,0.012961300993899295,0.0040180221795205725,1.1531199001913781,-0.0005046200221376689,0.012953471738703173,0.004019953835882285,1.1517272401060608,-0.00046603191407301324,-7.829255196122042e-06,-0.0604048559616599,0.0013926600853173543,3330
G_minus_C,osi_target_t01h,v18_rule,3,6864,0.015885224114551722,0.0038999956812229754,1.7320641292436922,0.0005150536062287482,0.015842786994115662,0.0038837293617479066,1.7228221278216778,0.0005045469238415974,-4.2437120436059766e-05,-0.2671483897868643,0.009242001422014479,3222
G_minus_C,osi_target_t01h,v18_rule,4,6864,0.01018216288234614,0.0031488771959007323,0.7116350907674749,-0.00038163083950428796,0.010142330739740373,0.003150634477129997,0.7060782151345151,-0.0003317938394618829,-3.9832142605767534e-05,-0.3911952997219137,0.005556875632959812,3414
G_minus_B,osi_target_t06h,C0_direct_osi,0,6624,0.006549642305735746,0.0026627597399873507,0.28415512214234484,0.0002341666248279838,0.006549642305735746,0.0026627597399873507,0.28415512214234484,0.0002341666248279838,0.0,0.0,0.0,0
G_minus_B,osi_target_t06h,C0_direct_osi,1,6486,0.01015859240875467,0.003586040948066081,0.6693357402306712,-0.00028709684206618266,0.01015859240875467,0.003586040948066081,0.6693357402306712,-0.00028709684206618266,0.0,0.0,0.0,0
G_minus_B,osi_target_t06h,C0_direct_osi,2,6624,0.013319143054359375,0.004066878128343197,1.175094762957291,-0.0006789286902081252,0.013319143054359375,0.004066878128343197,1.175094762957291,-0.0006789286902081252,0.0,0.0,0.0,0
G_minus_B,osi_target_t06h,C0_direct_osi,3,6624,0.012941367765997313,0.00389417929940696,1.1093808937133574,0.0009849727780628884,0.012941367765997313,0.00389417929940696,1.1093808937133574,0.0009849727780628884,0.0,0.0,0.0,0
G_minus_B,osi_target_t06h,C0_direct_osi,4,6624,0.009212106366155532,0.0030982021780243804,0.5621318741178305,-0.0002088387195278378,0.009212106366155532,0.0030982021780243804,0.5621318741178305,-0.0002088387195278378,0.0,0.0,0.0,0
G_minus_A,osi_target_t06h,C0_direct_osi,0,6624,0.006549642305735746,0.0026627597399873507,0.28415512214234484,0.0002341666248279838,0.006549642305735746,0.0026627597399873507,0.28415512214234484,0.0002341666248279838,0.0,0.0,0.0,0
G_minus_A,osi_target_t06h,C0_direct_osi,1,6486,0.01015859240875467,0.003586040948066081,0.6693357402306712,-0.00028709684206618266,0.01015859240875467,0.003586040948066081,0.6693357402306712,-0.00028709684206618266,0.0,0.0,0.0,0
G_minus_A,osi_target_t06h,C0_direct_osi,2,6624,0.013319143054359375,0.004066878128343197,1.175094762957291,-0.0006789286902081252,0.013319143054359375,0.004066878128343197,1.175094762957291,-0.0006789286902081252,0.0,0.0,0.0,0
G_minus_A,osi_target_t06h,C0_direct_osi,3,6624,0.012941367765997313,0.00389417929940696,1.1093808937133574,0.0009849727780628884,0.012941367765997313,0.00389417929940696,1.1093808937133574,0.0009849727780628884,0.0,0.0,0.0,0
G_minus_A,osi_target_t06h,C0_direct_osi,4,6624,0.009212106366155532,0.0030982021780243804,0.5621318741178305,-0.0002088387195278378,0.009212106366155532,0.0030982021780243804,0.5621318741178305,-0.0002088387195278378,0.0,0.0,0.0,0
G_minus_C,osi_target_t06h,C0_direct_osi,0,6624,0.006549642305735746,0.0026627597399873507,0.28415512214234484,0.0002341666248279838,0.006549642305735746,0.0026627597399873507,0.28415512214234484,0.0002341666248279838,0.0,0.0,0.0,0
G_minus_C,osi_target_t06h,C0_direct_osi,1,6486,0.01015859240875467,0.003586040948066081,0.6693357402306712,-0.00028709684206618266,0.01015859240875467,0.003586040948066081,0.6693357402306712,-0.00028709684206618266,0.0,0.0,0.0,0
G_minus_C,osi_target_t06h,C0_direct_osi,2,6624,0.013319143054359375,0.004066878128343197,1.175094762957291,-0.0006789286902081252,0.013319143054359375,0.004066878128343197,1.175094762957291,-0.0006789286902081252,0.0,0.0,0.0,0
G_minus_C,osi_target_t06h,C0_direct_osi,3,6624,0.012941367765997313,0.00389417929940696,1.1093808937133574,0.0009849727780628884,0.012941367765997313,0.00389417929940696,1.1093808937133574,0.0009849727780628884,0.0,0.0,0.0,0
G_minus_C,osi_target_t06h,C0_direct_osi,4,6624,0.009212106366155532,0.0030982021780243804,0.5621318741178305,-0.0002088387195278378,0.009212106366155532,0.0030982021780243804,0.5621318741178305,-0.0002088387195278378,0.0,0.0,0.0,0
G_minus_B,osi_target_t06h,C1_component_osi,0,6624,0.006530534914668293,0.0026782617608748778,0.2824995986637514,0.00024333422589068184,0.006530534914668293,0.0026782617608748778,0.2824995986637514,0.00024333422589068184,0.0,0.0,0.0,0
G_minus_B,osi_target_t06h,C1_component_osi,1,6486,0.010209303335858393,0.0035918139018297547,0.6760349666787505,-0.0002361527232554754,0.010209303335858393,0.0035918139018297547,0.6760349666787505,-0.0002361527232554754,0.0,0.0,0.0,0
G_minus_B,osi_target_t06h,C1_component_osi,2,6624,0.013324565829920625,0.0040280463714782895,1.1760518173782042,-0.0007053273137449844,0.013324565829920625,0.0040280463714782895,1.1760518173782042,-0.0007053273137449844,0.0,0.0,0.0,0
G_minus_B,osi_target_t06h,C1_component_osi,3,6624,0.012654955799690976,0.0038302112364708364,1.060819731279084,0.0009231513658977844,0.012654955799690976,0.0038302112364708364,1.060819731279084,0.0009231513658977844,0.0,0.0,0.0,0
G_minus_B,osi_target_t06h,C1_component_osi,4,6624,0.00890716228550112,0.0030241859160549476,0.5255318648291996,-0.00023122261568550838,0.00890716228550112,0.0030241859160549476,0.5255318648291996,-0.00023122261568550838,0.0,0.0,0.0,0
G_minus_A,osi_target_t06h,C1_component_osi,0,6624,0.006530534914668293,0.0026782617608748778,0.2824995986637514,0.00024333422589068184,0.006530534914668293,0.0026782617608748778,0.2824995986637514,0.00024333422589068184,0.0,0.0,0.0,0
G_minus_A,osi_target_t06h,C1_component_osi,1,6486,0.010209303335858393,0.0035918139018297547,0.6760349666787505,-0.0002361527232554754,0.010209303335858393,0.0035918139018297547,0.6760349666787505,-0.0002361527232554754,0.0,0.0,0.0,0
G_minus_A,osi_target_t06h,C1_component_osi,2,6624,0.013324565829920625,0.0040280463714782895,1.1760518173782042,-0.0007053273137449844,0.013324565829920625,0.0040280463714782895,1.1760518173782042,-0.0007053273137449844,0.0,0.0,0.0,0
G_minus_A,osi_target_t06h,C1_component_osi,3,6624,0.012654955799690976,0.0038302112364708364,1.060819731279084,0.0009231513658977844,0.012654955799690976,0.0038302112364708364,1.060819731279084,0.0009231513658977844,0.0,0.0,0.0,0
G_minus_A,osi_target_t06h,C1_component_osi,4,6624,0.00890716228550112,0.0030241859160549476,0.5255318648291996,-0.00023122261568550838,0.00890716228550112,0.0030241859160549476,0.5255318648291996,-0.00023122261568550838,0.0,0.0,0.0,0
G_minus_C,osi_target_t06h,C1_component_osi,0,6624,0.006530534914668293,0.0026782617608748778,0.2824995986637514,0.00024333422589068184,0.006530534914668293,0.0026782617608748778,0.2824995986637514,0.00024333422589068184,0.0,0.0,0.0,0
G_minus_C,osi_target_t06h,C1_component_osi,1,6486,0.010209303335858393,0.0035918139018297547,0.6760349666787505,-0.0002361527232554754,0.010209303335858393,0.0035918139018297547,0.6760349666787505,-0.0002361527232554754,0.0,0.0,0.0,0
G_minus_C,osi_target_t06h,C1_component_osi,2,6624,0.013324565829920625,0.0040280463714782895,1.1760518173782042,-0.0007053273137449844,0.013324565829920625,0.0040280463714782895,1.1760518173782042,-0.0007053273137449844,0.0,0.0,0.0,0
G_minus_C,osi_target_t06h,C1_component_osi,3,6624,0.012654955799690976,0.0038302112364708364,1.060819731279084,0.0009231513658977844,0.012654955799690976,0.0038302112364708364,1.060819731279084,0.0009231513658977844,0.0,0.0,0.0,0
