horizon,model,fipsCode,countyName,fold,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions,fraction_of_total_sse_reduction
osi_target_t01h,v18_rule,18133,Putnam County,2,143,0.001248832925910392,0.0004943980227479729,0.00022302046578782123,1.9383454598010952e-05,0.001248832925910392,0.0004943980227479729,0.00022302046578782123,1.9383454598010952e-05,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18027,Daviess County,1,143,0.003123515669264862,0.0014316738947133488,0.001395158069468466,0.00142328228632174,0.003123515669264862,0.0014316738947133488,0.001395158069468466,0.00142328228632174,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18033,DeKalb County,2,143,0.0034302261341225496,0.0014184002215984768,0.0016826025403640784,-0.000980879430543797,0.0034302261341225496,0.0014184002215984768,0.0016826025403640784,-0.000980879430543797,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18035,Delaware County,2,143,0.0018573107948867207,0.0009496426026606719,0.0004932932845987921,-0.00047224960558959865,0.0018573107948867207,0.0009496426026606719,0.0004932932845987921,-0.00047224960558959865,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54095,Tyler County,3,143,0.012840592730161988,0.005415911714090575,0.023577957497650112,-0.0035968988375338603,0.012840592730161988,0.005415911714090575,0.023577957497650112,-0.0035968988375338603,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54081,Raleigh County,3,143,0.0011028585097075808,0.0005972980349144716,0.0001739304556181229,0.00013933750778663876,0.0011028585097075808,0.0005972980349144716,0.0001739304556181229,0.00013933750778663876,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54083,Randolph County,4,143,0.010049924818041034,0.007479285270106695,0.014443141405303627,0.007479285270106695,0.010049924818041034,0.007479285270106695,0.014443141405303627,0.007479285270106695,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54085,Ritchie County,3,143,0.011641899183803149,0.005498920956379045,0.019381335774634606,-0.002537369854675665,0.011641899183803149,0.005498920956379045,0.019381335774634606,-0.002537369854675665,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54087,Roane County,2,143,0.009370130427875505,0.004293298820259714,0.01255530622566197,-0.002736267007234827,0.009370130427875505,0.004293298820259714,0.01255530622566197,-0.002736267007234827,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54053,Mason County,3,143,0.0022377119806132055,0.0013008778892154415,0.0007160517518697222,0.0012910876794252318,0.0022377119806132055,0.0013008778892154415,0.0007160517518697222,0.0012910876794252318,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42101,Philadelphia County,1,143,0.004498238516688234,0.0021160372095191905,0.002893483414681511,0.0020069463004282824,0.004498238516688234,0.0021160372095191905,0.002893483414681511,0.0020069463004282824,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39101,Marion County,0,143,0.0073451494370825,0.0054472588406497295,0.007715024496189491,-0.004249943062386172,0.0073451494370825,0.0054472588406497295,0.007715024496189491,-0.004249943062386172,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39091,Logan County,4,143,0.013642343864134003,0.006767397541344957,0.02661423709334028,0.006709569521865562,0.013642343864134003,0.006767397541344957,0.02661423709334028,0.006709569521865562,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39129,Pickaway County,4,143,0.0010784419618201952,0.0005186143936831738,0.00016631430029708658,-0.00029806840186146925,0.0010784419618201952,0.0005186143936831738,0.00016631430029708658,-0.00029806840186146925,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39125,Paulding County,3,143,0.021677196503313404,0.011616283567082528,0.0671958212987866,0.002896481642374092,0.021677196503313404,0.011616283567082528,0.0671958212987866,0.002896481642374092,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39127,Perry County,4,143,0.011064605559428682,0.007001136927519855,0.017506845954560833,0.004928269041018154,0.011064605559428682,0.007001136927519855,0.017506845954560833,0.004928269041018154,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39137,Putnam County,0,143,0.00890066423151256,0.004540290808401634,0.01132872079798417,-0.0009015093714742434,0.00890066423151256,0.004540290808401634,0.01132872079798417,-0.0009015093714742434,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39123,Ottawa County,4,143,0.0017835606944145055,0.0007400512628256533,0.0004548956913444305,0.00012486473038589413,0.0017835606944145055,0.0007400512628256533,0.0004548956913444305,0.00012486473038589413,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39119,Muskingum County,1,143,0.0285034641477874,0.019773959044195773,0.11617998798466085,0.01976277023300696,0.0285034641477874,0.019773959044195773,0.11617998798466085,0.01976277023300696,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39133,Portage County,1,143,0.006920739204199294,0.00391313442717426,0.006849218251953375,-0.0037188962837708135,0.006920739204199294,0.00391313442717426,0.006849218251953375,-0.0037188962837708135,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39145,Scioto County,3,143,0.001467509425023196,0.0008301450900362967,0.00030796249949206333,0.0005999170852904047,0.001467509425023196,0.0008301450900362967,0.00030796249949206333,0.0005999170852904047,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39147,Seneca County,2,143,0.00178973147485188,0.0010044552474867934,0.0004580488415467944,0.0004302612506158567,0.00178973147485188,0.0010044552474867934,0.0004580488415467944,0.0004302612506158567,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39151,Stark County,1,143,0.004050542991600323,0.0023075000721893744,0.002346186489332757,-0.002234025984001044,0.004050542991600323,0.0023075000721893744,0.002346186489332757,-0.002234025984001044,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39149,Shelby County,0,143,0.01468038834296797,0.006503405194392366,0.030818473671750033,0.004402193514790868,0.01468038834296797,0.006503405194392366,0.030818473671750033,0.004402193514790868,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39157,Tuscarawas County,4,143,0.027052284353077775,0.01947624627117286,0.10465113068692806,-0.019444881600080722,0.027052284353077775,0.01947624627117286,0.10465113068692806,-0.019444881600080722,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39159,Union County,2,143,0.0030689335847468315,0.0016876495129951666,0.0013468245287049465,0.0004518574517263189,0.0030689335847468315,0.0016876495129951666,0.0013468245287049465,0.0004518574517263189,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39161,Van Wert County,4,143,0.006355093866426415,0.003396372956711981,0.005775372181305961,-0.0013129302284775708,0.006355093866426415,0.003396372956711981,0.005775372181305961,-0.0013129302284775708,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39153,Summit County,0,143,0.005877160236275655,0.00281859275297526,0.004939364779328938,0.0026090231237567113,0.005877160236275655,0.00281859275297526,0.004939364779328938,0.0026090231237567113,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39175,Wyandot County,4,143,0.002365770056790104,0.0014243265860560694,0.0008003521185094653,0.0001705321289143235,0.002365770056790104,0.0014243265860560694,0.0008003521185094653,0.0001705321289143235,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39167,Washington County,0,143,0.0031380742082958266,0.0015906725843511092,0.0014081938923583214,-1.176442088147159e-05,0.0031380742082958266,0.0015906725843511092,0.0014081938923583214,-1.176442088147159e-05,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39169,Wayne County,3,143,0.010003331188828735,0.004843533158803996,0.014309528786895299,-0.004635100772532628,0.010003331188828735,0.004843533158803996,0.014309528786895299,-0.004635100772532628,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39171,Williams County,1,143,0.009125087243899644,0.005013408852835006,0.011907212060855541,0.004950471789897943,0.009125087243899644,0.005013408852835006,0.011907212060855541,0.004950471789897943,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42005,Armstrong County,3,143,0.012634521697474687,0.00771449937834832,0.022827252808926085,-0.007350793456056684,0.012634521697474687,0.00771449937834832,0.022827252808926085,-0.007350793456056684,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39139,Richland County,3,143,0.015210890453644705,0.010671373195003124,0.03308607994016748,-0.010599642110016464,0.015210890453644705,0.010671373195003124,0.03308607994016748,-0.010599642110016464,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39143,Sandusky County,0,143,0.0016609162083625476,0.00086306038142641,0.00039448589912180335,0.0006079603253616898,0.0016609162083625476,0.00086306038142641,0.00039448589912180335,0.0006079603253616898,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39115,Morgan County,2,143,0.031695161655421314,0.006849822931956215,0.1436554079479504,-0.0064430882466016024,0.031695161655421314,0.006849822931956215,0.1436554079479504,-0.0064430882466016024,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42069,Lackawanna County,2,143,0.0021792521369755243,0.0009290719169040105,0.0006791270023412717,0.0008787222665543601,0.0021792521369755243,0.0009290719169040105,0.0006791270023412717,0.0008787222665543601,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42063,Indiana County,1,143,0.011154565885059699,0.005673453115216241,0.017792680632031686,0.0023160703835835013,0.011154565885059699,0.005673453115216241,0.017792680632031686,0.0023160703835835013,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39173,Wood County,1,143,0.008706243121585659,0.006071798766678357,0.010839209708778535,0.006071798766678357,0.008706243121585659,0.006071798766678357,0.010839209708778535,0.006071798766678357,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42007,Beaver County,0,143,0.006247326245935759,0.003956487839254927,0.005581159186911563,-0.002197124293304893,0.006247326245935759,0.003956487839254927,0.005581159186911563,-0.002197124293304893,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42019,Butler County,1,143,0.004371621483952242,0.002673676500153914,0.0027328836390502504,-0.0007529584130414199,0.004371621483952242,0.002673676500153914,0.0027328836390502504,-0.0007529584130414199,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42021,Cambria County,3,143,0.009282938000586423,0.0039027060975662066,0.012322730122950596,0.002774818123791929,0.009282938000586423,0.0039027060975662066,0.012322730122950596,0.002774818123791929,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42009,Bedford County,2,143,0.010300178413878883,0.005648399455386215,0.015171395576156318,0.0001856792102274709,0.010300178413878883,0.005648399455386215,0.015171395576156318,0.0001856792102274709,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42015,Bradford County,0,143,0.00372508922088549,0.0025309201805485946,0.001984309427608689,7.915192034970396e-05,0.00372508922088549,0.0025309201805485946,0.001984309427608689,7.915192034970396e-05,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42027,Centre County,2,143,0.0015801767007775878,0.0010082791529976204,0.00035706505201228895,0.00034022367766488326,0.0015801767007775878,0.0010082791529976204,0.00035706505201228895,0.00034022367766488326,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42029,Chester County,4,143,0.009771634761091646,0.004528753516050499,0.013654332964296965,-0.003873552130797477,0.009771634761091646,0.004528753516050499,0.013654332964296965,-0.003873552130797477,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42031,Clarion County,4,143,0.010872836808253818,0.005473080430605124,0.01690525697702543,0.001386761858982434,0.010872836808253818,0.005473080430605124,0.01690525697702543,0.001386761858982434,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42033,Clearfield County,3,143,0.004276180374415193,0.0027650422691411223,0.0026148577590183143,-0.000361115643434381,0.004276180374415193,0.0027650422691411223,0.0026148577590183143,-0.000361115643434381,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42035,Clinton County,4,143,0.006509448304162876,0.0042182388914824365,0.006059327163113358,0.002451275164886938,0.006509448304162876,0.0042182388914824365,0.006059327163113358,0.002451275164886938,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42039,Crawford County,3,143,0.012733177023875566,0.006953922703545661,0.023185132988353428,-0.004226612432519328,0.012733177023875566,0.006953922703545661,0.023185132988353428,-0.004226612432519328,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42023,Cameron County,2,143,0.0105048801464422,0.005474127805323652,0.01578040848542952,0.0011307951011605463,0.0105048801464422,0.005474127805323652,0.01578040848542952,0.0011307951011605463,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42025,Carbon County,2,143,0.0014521038119265958,0.0007271582900457515,0.00030153058372748025,0.0005452152656629993,0.0014521038119265958,0.0007271582900457515,0.00030153058372748025,0.0005452152656629993,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42079,Luzerne County,3,143,0.0011696705179922772,0.0005499875849487248,0.00019564246425442602,0.00046442657704325887,0.0011696705179922772,0.0005499875849487248,0.00019564246425442602,0.00046442657704325887,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42075,Lebanon County,2,143,0.0056007772639734945,0.0021367496948861715,0.004485724952371866,-0.0016082492772517749,0.0056007772639734945,0.0021367496948861715,0.004485724952371866,-0.0016082492772517749,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42045,Delaware County,4,143,0.0025139484154486453,0.0010687756674855765,0.0009037509388817561,0.0009666777653876742,0.0025139484154486453,0.0010687756674855765,0.0009037509388817561,0.0009666777653876742,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42053,Forest County,2,143,0.09794362810702269,0.03559066246564284,1.3717924630076475,-0.03104579184728525,0.09794362810702269,0.03559066246564284,1.3717924630076475,-0.03104579184728525,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42057,Fulton County,3,143,0.0033509943059118496,0.0024110794728019525,0.0016057702858702705,0.0017977825233028322,0.0033509943059118496,0.0024110794728019525,0.0016057702858702705,0.0017977825233028322,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42055,Franklin County,1,143,0.001014245266359311,0.0005403701832408642,0.00014710316482751453,0.0003243023813295076,0.001014245266359311,0.0005403701832408642,0.00014710316482751453,0.0003243023813295076,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42059,Greene County,4,143,0.011189672785255326,0.005367515478594204,0.017904855116874965,-0.0044961271633531365,0.011189672785255326,0.005367515478594204,0.017904855116874965,-0.0044961271633531365,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42061,Huntingdon County,4,143,0.002941948748276033,0.0014643583522640363,0.001237673928560057,0.001299855224458766,0.002941948748276033,0.0014643583522640363,0.001237673928560057,0.001299855224458766,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42065,Jefferson County,0,143,0.012136411691289668,0.005861027452835622,0.021062825889887574,0.004464903488525152,0.012136411691289668,0.005861027452835622,0.021062825889887574,0.004464903488525152,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42067,Juniata County,0,143,0.0024586762656991054,0.0012687642948263917,0.00086444772407023,0.0009122226344582115,0.0024586762656991054,0.0012687642948263917,0.00086444772407023,0.0009122226344582115,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42095,Northampton County,1,143,0.0032033696759275563,0.0016049745502162472,0.001467405551133267,-0.0009542104068230814,0.0032033696759275563,0.0016049745502162472,0.001467405551133267,-0.0009542104068230814,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42097,Northumberland County,4,143,0.0023152318393444343,0.0012443777192431738,0.0007665226811977325,0.0009447686598557079,0.0023152318393444343,0.0012443777192431738,0.0007665226811977325,0.0009447686598557079,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42085,Mercer County,1,143,0.004926597619198783,0.0031542327467703204,0.003470805066513802,-0.0006132851117197705,0.004926597619198783,0.0031542327467703204,0.003470805066513802,-0.0006132851117197705,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42089,Monroe County,0,143,0.0044665680930623996,0.002074031178411559,0.00285288296578472,-0.0019062635325603852,0.0044665680930623996,0.002074031178411559,0.00285288296578472,-0.0019062635325603852,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42081,Lycoming County,2,143,0.0031480905422379022,0.001986688805606526,0.0014171977908842654,0.001962146562977244,0.0031480905422379022,0.001986688805606526,0.0014171977908842654,0.001962146562977244,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39121,Noble County,0,143,0.009915205567146748,0.005621335230532738,0.014058516105745234,-0.0018193345016851855,0.009915205567146748,0.005621335230532738,0.014058516105745234,-0.0018193345016851855,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54103,Wetzel County,1,143,0.010343663774509756,0.006147119550209237,0.015299767380055071,0.004101265194132293,0.010343663774509756,0.006147119550209237,0.015299767380055071,0.004101265194132293,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54097,Upshur County,0,143,0.002094669932125115,0.0012874261358941205,0.0006274328238105118,0.0007599096349358519,0.002094669932125115,0.0012874261358941205,0.0006274328238105118,0.0007599096349358519,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54099,Wayne County,4,143,0.011814098228492565,0.008821604473029807,0.019958927124203378,0.008757652410936267,0.011814098228492565,0.008821604473029807,0.019958927124203378,0.008757652410936267,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54101,Webster County,1,143,0.0065729308766287195,0.00457959916959953,0.006178089104178304,0.003947542729252079,0.0065729308766287195,0.00457959916959953,0.006178089104178304,0.003947542729252079,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54107,Wood County,0,143,0.0013335617078299696,0.0008315867894886322,0.00025430931648842513,0.0005478229980528242,0.0013335617078299696,0.0008315867894886322,0.00025430931648842513,0.0005478229980528242,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54089,Summers County,4,143,0.002427451439880739,0.0018291504766465615,0.0008426304304960076,0.0018207588682549532,0.002427451439880739,0.0018291504766465615,0.0008426304304960076,0.0018207588682549532,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54055,Mercer County,0,143,0.002059224985981201,0.0009492050114661139,0.0006063782786331665,-2.6929076917350967e-05,0.002059224985981201,0.0009492050114661139,0.0006063782786331665,-2.6929076917350967e-05,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42091,Montgomery County,3,143,0.002440781182548781,0.0011580766277010839,0.0008519100276950443,-0.0009459647881177829,0.002440781182548781,0.0011580766277010839,0.0008519100276950443,-0.0009459647881177829,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42125,Washington County,4,143,0.010357921844813267,0.005651672180834237,0.015341975926886159,0.00511835034873937,0.010357921844813267,0.005651672180834237,0.015341975926886159,0.00511835034873937,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42109,Snyder County,2,143,0.006135579056943448,0.001252350084468668,0.005383282242052435,-0.0009196832293516226,0.006135579056943448,0.001252350084468668,0.005383282242052435,-0.0009196832293516226,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42115,Susquehanna County,3,143,0.004315930332689829,0.002211688486286621,0.0026636974130383947,-0.0007294756062009632,0.004315930332689829,0.002211688486286621,0.0026636974130383947,-0.0007294756062009632,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42119,Union County,3,143,0.003367894182198526,0.001648866989826527,0.001622007704815595,0.0015905997139756295,0.003367894182198526,0.001648866989826527,0.001622007704815595,0.0015905997139756295,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42127,Wayne County,4,143,0.0025896947770501413,0.001327520330485707,0.0009590322224741518,0.0002388747089624697,0.0025896947770501413,0.001327520330485707,0.0009590322224741518,0.0002388747089624697,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42121,Venango County,3,143,0.024797255004486665,0.00942855636354387,0.08793125137332808,-0.007052552793888895,0.024797255004486665,0.00942855636354387,0.08793125137332808,-0.007052552793888895,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42129,Westmoreland County,0,143,0.005391533057780552,0.002669549773047643,0.004156813905979092,-0.002293271782773798,0.005391533057780552,0.002669549773047643,0.004156813905979092,-0.002293271782773798,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42103,Pike County,1,143,0.0027621694818219717,0.0015188214995041265,0.0010910299752221382,-0.00041408612496086965,0.0027621694818219717,0.0015188214995041265,0.0010910299752221382,-0.00041408612496086965,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54025,Greenbrier County,4,143,0.0013599006436460935,0.000753217453989611,0.0002644541557642355,0.0005607754781532972,0.0013599006436460935,0.000753217453989611,0.0002644541557642355,0.0005607754781532972,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54027,Hampshire County,1,143,0.0016890475697014476,0.001049267770780253,0.0004079620820581544,0.00093582677030619,0.0016890475697014476,0.001049267770780253,0.0004079620820581544,0.00093582677030619,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42131,Wyoming County,1,143,0.01605685395280613,0.0038297786383165115,0.036868625917229655,-0.003348114843863059,0.01605685395280613,0.0038297786383165115,0.036868625917229655,-0.003348114843863059,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54007,Braxton County,1,143,0.02293800162267182,0.01183234558422844,0.0752397243371624,-0.010259597029541892,0.02293800162267182,0.01183234558422844,0.0752397243371624,-0.010259597029541892,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54009,Brooke County,4,143,0.019465776457420078,0.010097104553066507,0.054185052791905705,-0.00121120537002124,0.019465776457420078,0.010097104553066507,0.054185052791905705,-0.00121120537002124,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54013,Calhoun County,0,143,0.03435952365314834,0.026653901333148558,0.1688224917909902,0.004228898264925538,0.03435952365314834,0.026653901333148558,0.1688224917909902,0.004228898264925538,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54015,Clay County,3,143,0.03671653203340829,0.025836823302788928,0.19277883261212253,-0.004749237894958788,0.03671653203340829,0.025836823302788928,0.19277883261212253,-0.004749237894958788,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54019,Fayette County,0,143,0.006009980343880239,0.0029982674648741277,0.005165140513937238,-0.0020562781198252803,0.006009980343880239,0.0029982674648741277,0.005165140513937238,-0.0020562781198252803,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54033,Harrison County,2,143,0.005038760495343944,0.0030099584514968803,0.0036306423481097397,0.002076404529584538,0.005038760495343944,0.0030099584514968803,0.0036306423481097397,0.002076404529584538,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54031,Hardy County,1,143,0.0016855970168653134,0.0010839463244403677,0.0004062969343669299,0.0006110195642630354,0.0016855970168653134,0.0010839463244403677,0.0004062969343669299,0.0006110195642630354,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54029,Hancock County,0,143,0.012663241198460542,0.007363657653313351,0.02293114790400554,0.0025921110090818436,0.012663241198460542,0.007363657653313351,0.02293114790400554,0.0025921110090818436,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54047,McDowell County,2,143,0.005210586562396808,0.0027988238074632813,0.0038824803623649156,-0.001060890816837837,0.005210586562396808,0.0027988238074632813,0.0038824803623649156,-0.001060890816837837,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54045,Logan County,3,143,0.008713515393210419,0.0043172870625324405,0.010857325122603234,0.0015815110678757249,0.008713515393210419,0.0043172870625324405,0.010857325122603234,0.0015815110678757249,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54043,Lincoln County,2,143,0.007793576095766174,0.003450716728728062,0.0086857954555512,-0.0017645061014674437,0.007793576095766174,0.003450716728728062,0.0086857954555512,-0.0017645061014674437,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54041,Lewis County,3,143,0.014287810863263759,0.0031987054413982158,0.029192240114808896,-0.0026362621993617327,0.014287810863263759,0.0031987054413982158,0.029192240114808896,-0.0026362621993617327,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54039,Kanawha County,3,143,0.0023008121128014355,0.0013182784614751072,0.0007570043021131742,0.0005225888282376,0.0023008121128014355,0.0013182784614751072,0.0007570043021131742,0.0005225888282376,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54109,Wyoming County,1,143,0.008920145594024261,0.005908368860465836,0.011378366630858434,0.005899977252074228,0.008920145594024261,0.005908368860465836,0.011378366630858434,0.005899977252074228,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54105,Wirt County,2,143,0.005793881674541308,0.0027140182341394464,0.00480037627477774,0.0016683151581886177,0.005793881674541308,0.0027140182341394464,0.00480037627477774,0.0016683151581886177,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54091,Taylor County,4,143,0.0073486261108619555,0.004897394398582766,0.007722329717565622,0.004849065493800795,0.0073486261108619555,0.004897394398582766,0.007722329717565622,0.004849065493800795,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54093,Tucker County,2,143,0.004117187098808503,0.003022603547132578,0.00242402583374311,0.0028696386085964136,0.004117187098808503,0.003022603547132578,0.00242402583374311,0.0028696386085964136,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54075,Pocahontas County,4,143,0.007438133904544787,0.005415088464502796,0.00791159454541723,0.005257846977325594,0.007438133904544787,0.005415088464502796,0.00791159454541723,0.005257846977325594,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54073,Pleasants County,4,143,0.004241456651496735,0.0029419095063475524,0.0025725634972932035,0.0019343875936880433,0.004241456651496735,0.0029419095063475524,0.0025725634972932035,0.0019343875936880433,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54077,Preston County,3,143,0.004259211854767544,0.001520526720261017,0.0025941466442023107,-0.0006399300065355307,0.004259211854767544,0.001520526720261017,0.0025941466442023107,-0.0006399300065355307,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54057,Mineral County,0,143,0.001614407083077793,0.001051219981834477,0.00037270236287451997,0.0004691054836809628,0.001614407083077793,0.001051219981834477,0.00037270236287451997,0.0004691054836809628,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54059,Mingo County,0,143,0.014793192706249108,0.007983681981071121,0.03129391271352372,-0.0012949880976467038,0.014793192706249108,0.007983681981071121,0.03129391271352372,-0.0012949880976467038,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54063,Monroe County,1,143,0.0021562370539599885,0.0014136245714816917,0.0006648582273004171,0.0010458011401203757,0.0021562370539599885,0.0014136245714816917,0.0006648582273004171,0.0010458011401203757,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54069,Ohio County,2,143,0.008709871537615616,0.005620901560196733,0.010848246294852626,0.004174928653702251,0.008709871537615616,0.005620901560196733,0.010848246294852626,0.004174928653702251,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54071,Pendleton County,2,143,0.007756111139635462,0.005237097001349548,0.008602488181483953,0.005231502595755143,0.007756111139635462,0.005237097001349548,0.008602488181483953,0.005231502595755143,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54079,Putnam County,2,143,0.0011918496208738,0.0006875447324727901,0.00020313228918511403,0.0001419078582323366,0.0011918496208738,0.0006875447324727901,0.00020313228918511403,0.0001419078582323366,0.0,0.0,0.0,0,0.0
