cv_seed,horizon,target_day,fipsCode,variant,low_loss_controls,high_loss_controls,control_max_osi_peak,control_mean_osi_peak,control_max_osi_mean,query_osi_peak,query_osi_mean,query_P_mean,control_mean_P_mean,control_max_P_mean
20260917,48,7,39133,source_cache_rank,5,0,0.002,0.00041999999999999996,0.00037499999999999995,0.0039,0.00030833333333333337,0.00035752033333333327,0.00011144257499999999,0.0005067874583333333
20260917,48,7,39135,context,5,0,0.0011,0.00035999999999999997,0.00042500000000000003,0.0017,0.00018333333333333334,0.00025788741666666666,0.00015404248333333333,0.0006180247083333333
20260917,48,7,39135,source_cache_rank,5,0,0.0006,0.00033999999999999997,9.583333333333334e-05,0.0017,0.00018333333333333334,0.00025788741666666666,7.426006666666666e-05,0.00013822304166666668
20260917,48,7,39137,context,5,0,0.0069,0.0015400000000000001,0.001725,0.0002,4.1666666666666665e-05,6.681841666666667e-05,0.0005922285166666666,0.0025556486666666665
20260917,48,7,39137,source_cache_rank,5,0,0.0003,0.00012000000000000002,0.00015416666666666668,0.0002,4.1666666666666665e-05,6.681841666666667e-05,7.592474166666667e-05,0.000216775
20260917,48,7,39139,context,5,0,0.0014,0.0004,0.0006791666666666668,0.0069,0.001725,0.0025556486666666665,0.00023797080833333337,0.000978733
20260917,48,7,39139,source_cache_rank,5,0,0.0016,0.00044,0.000275,0.0069,0.001725,0.0025556486666666665,0.00012034337499999999,0.00039059583333333326
20260917,48,7,39141,context,5,0,0.0011,0.00038,0.00036666666666666667,0.0002,2.0833333333333333e-05,2.7923166666666667e-05,0.00012982500833333332,0.0005225713333333334
20260917,48,7,39141,source_cache_rank,5,0,0.0011,0.00028000000000000003,0.00036666666666666667,0.0002,2.0833333333333333e-05,2.7923166666666667e-05,0.00011737118333333334,0.0005225713333333334
20260917,48,7,39143,context,5,0,0.0005,0.00024000000000000003,4.1666666666666665e-05,0.0019,0.00017916666666666667,0.00023967795833333336,5.921399166666666e-05,7.134699999999999e-05
20260917,48,7,39143,source_cache_rank,5,0,0.0003,0.0001,3.3333333333333335e-05,0.0019,0.00017916666666666667,0.00023967795833333336,2.9316241666666664e-05,5.7205875e-05
20260917,48,7,39145,context,5,0,0.0099,0.0022600000000000003,0.0009208333333333334,0.0001,3.7500000000000003e-05,3.899575e-05,0.00033050927500000003,0.0010696102083333334
20260917,48,7,39145,source_cache_rank,5,0,0.0011,0.00036,0.00036666666666666667,0.0001,3.7500000000000003e-05,3.899575e-05,0.00012580748333333334,0.0005225713333333334
20260917,48,7,39147,context,5,0,0.0019,0.00078,0.00018333333333333334,0.0003,3.3333333333333335e-05,5.7205875e-05,0.00012415788333333336,0.00025788741666666666
20260917,48,7,39147,source_cache_rank,5,0,0.0019,0.0005,0.00017916666666666667,0.0003,3.3333333333333335e-05,5.7205875e-05,7.389740000000002e-05,0.00023967795833333336
20260917,48,7,39149,context,5,0,0.0069,0.0018599999999999999,0.001725,0.0,0.0,2.216666666666667e-05,0.0006084514333333333,0.0025556486666666665
20260917,48,7,39149,source_cache_rank,5,0,0.0004,0.0002,0.0002375,0.0,0.0,2.216666666666667e-05,0.00011270134166666667,0.0003334858333333334
20260917,48,7,39151,context,5,0,0.0005,0.00028,0.00018333333333333334,0.0001,5.4166666666666664e-05,7.0916875e-05,0.00014304765833333334,0.00022607366666666664
20260917,48,7,39151,source_cache_rank,5,0,0.0069,0.0018,0.001725,0.0001,5.4166666666666664e-05,7.0916875e-05,0.000621831225,0.0025556486666666665
20260917,48,7,39153,context,5,0,0.0005,0.00026000000000000003,0.00018333333333333334,0.0016,0.000275,0.00039059583333333326,0.00013942115833333332,0.00022607366666666664
20260917,48,7,39153,source_cache_rank,5,0,0.0069,0.0016,0.001725,0.0016,0.000275,0.00039059583333333326,0.00069876865,0.0025556486666666665
20260917,48,7,39155,context,5,0,0.0039,0.00126,0.00030833333333333337,0.0,0.0,1.97875e-05,0.0002423223583333333,0.00039059583333333326
20260917,48,7,39155,source_cache_rank,5,0,0.0039,0.0015400000000000001,0.00037499999999999995,0.0,0.0,1.97875e-05,0.00026967059999999995,0.0005067874583333333
20260917,48,7,39157,context,5,0,0.0069,0.0019,0.001725,0.0014,0.0006791666666666668,0.000978733,0.0006580334416666667,0.0025556486666666665
20260917,48,7,39157,source_cache_rank,5,0,0.002,0.00058,0.00037499999999999995,0.0014,0.0006791666666666668,0.000978733,0.00021348350833333331,0.0005067874583333333
20260917,48,7,39159,context,5,0,0.0069,0.0015,0.001725,0.001,0.0004833333333333334,0.0007025350833333334,0.0005801703833333333,0.0025556486666666665
20260917,48,7,39159,source_cache_rank,5,0,0.0085,0.0031600000000000005,0.004662499999999999,0.001,0.0004833333333333334,0.0007025350833333334,0.0018804297416666668,0.0067211140833333335
20260917,48,7,39161,context,5,0,0.0005,0.00016,6.666666666666667e-05,0.0002,0.00015416666666666668,0.000216775,3.918158333333334e-05,0.00010841250000000001
20260917,48,7,39161,source_cache_rank,5,0,0.0005,0.00016,4.5833333333333334e-05,0.0002,0.00015416666666666668,0.000216775,3.2213825e-05,6.681841666666667e-05
20260917,48,7,39163,context,4,1,0.3277,0.0663,0.030245833333333333,0.0003,2.9166666666666663e-05,3.7652e-05,0.0074050787583333335,0.03670680425
20260917,48,7,39163,source_cache_rank,5,0,0.0011,0.00054,0.00036666666666666667,0.0003,2.9166666666666663e-05,3.7652e-05,0.00021549390000000001,0.0005225713333333334
20260917,48,7,39165,context,5,0,0.0005,0.0002,0.00010416666666666669,0.0001,4.1666666666666665e-05,5.2225e-05,9.2556325e-05,0.00015980875
20260917,48,7,39165,source_cache_rank,5,0,0.0005,0.00026,0.00010416666666666669,0.0001,4.1666666666666665e-05,5.2225e-05,0.00010171666666666667,0.00015980875
20260917,48,7,39167,context,5,0,0.0005,0.00016,0.00010833333333333334,0.0099,0.0009208333333333334,0.0010696102083333334,2.5575558333333334e-05,6.003204166666666e-05
20260917,48,7,39167,source_cache_rank,5,0,0.0029,0.0007199999999999999,0.0010750000000000002,0.0099,0.0009208333333333334,0.0010696102083333334,0.0003032266583333333,0.001422764125
20260917,48,7,39169,context,5,0,0.0069,0.0019200000000000003,0.001725,0.0005,6.666666666666667e-05,0.00010841250000000001,0.0006741549916666667,0.0025556486666666665
20260917,48,7,39169,source_cache_rank,5,0,0.0069,0.00146,0.001725,0.0005,6.666666666666667e-05,0.00010841250000000001,0.0005461705333333333,0.0025556486666666665
20260917,48,7,39171,context,5,0,0.0019,0.00052,0.00017916666666666667,0.0001,3.3333333333333335e-05,7.134699999999999e-05,7.563793333333333e-05,0.00023967795833333336
20260917,48,7,39171,source_cache_rank,5,0,0.0003,0.0001,6.25e-05,0.0001,3.3333333333333335e-05,7.134699999999999e-05,3.686810833333333e-05,8.254229166666667e-05
20260917,48,7,39173,context,5,0,0.0019,0.0006399999999999999,0.0005041666666666667,0.0001,4.166666666666667e-06,1.5595833333333334e-05,0.00022786749166666667,0.0007441450833333335
20260917,48,7,39173,source_cache_rank,5,0,0.0019,0.00058,0.0005041666666666667,0.0001,4.166666666666667e-06,1.5595833333333334e-05,0.00021178589166666672,0.0007441450833333335
20260917,48,7,39175,context,5,0,0.0005,0.0002,6.25e-05,0.0004,0.0002375,0.0003334858333333334,4.42108e-05,8.254229166666667e-05
20260917,48,7,39175,source_cache_rank,5,0,0.0005,0.0002,6.25e-05,0.0004,0.0002375,0.0003334858333333334,4.0701966666666664e-05,8.254229166666667e-05
20260917,48,7,42005,context,5,0,0.0022,0.0009600000000000001,0.0005958333333333333,0.0005,0.0003041666666666666,0.0004727047916666667,0.000326955175,0.0007926461666666667
20260917,48,7,42005,source_cache_rank,5,0,0.0098,0.00286,0.0007333333333333333,0.0005,0.0003041666666666666,0.0004727047916666667,0.00051457525,0.000829575875
20260917,48,7,42007,context,5,0,0.0039,0.00122,0.00037499999999999995,0.0005,0.0002666666666666666,0.00037674933333333333,0.00022347962499999998,0.0005067874583333333
20260917,48,7,42007,source_cache_rank,5,0,0.002,0.0009000000000000001,0.00037499999999999995,0.0005,0.0002666666666666666,0.00037674933333333333,0.00031945673333333327,0.0005067874583333333
20260917,48,7,42009,context,4,1,0.3277,0.06576,0.030245833333333333,0.0004,8.333333333333333e-05,0.00010865458333333333,0.007475199058333333,0.03670680425
20260917,48,7,42009,source_cache_rank,4,1,0.3277,0.06676000000000001,0.030245833333333333,0.0004,8.333333333333333e-05,0.00010865458333333333,0.007464543908333334,0.03670680425
20260917,48,7,42013,context,5,0,0.0058,0.00248,0.0004874999999999999,0.0003,3.333333333333333e-05,5.7598750000000005e-05,0.00036507433333333333,0.00058611925
20260917,48,7,42013,source_cache_rank,5,0,0.0034,0.00122,0.00045000000000000004,0.0003,3.333333333333333e-05,5.7598750000000005e-05,0.00019863950833333335,0.000579648625
20260917,48,7,42015,context,4,0,0.0337,0.007000000000000001,0.0025958333333333337,0.0118,0.0018041666666666666,0.00246717875,0.0007408955916666665,0.0031965569999999996
20260917,48,7,42015,source_cache_rank,4,0,0.0337,0.006900000000000001,0.0025958333333333337,0.0118,0.0018041666666666666,0.00246717875,0.0006502974999999999,0.0031965569999999996
20260917,48,7,42019,context,5,0,0.0098,0.0028799999999999997,0.0007333333333333333,0.0015,0.00030833333333333337,0.00043237024999999993,0.0005000429083333334,0.000829575875
20260917,48,7,42019,source_cache_rank,5,0,0.0098,0.0026000000000000003,0.0007333333333333333,0.0015,0.00030833333333333337,0.00043237024999999993,0.0004957810666666666,0.000829575875
20260917,48,7,42021,context,5,0,0.0058,0.00138,0.0004874999999999999,0.0,0.0,1.5383333333333332e-05,0.00028108347500000006,0.00058611925
20260917,48,7,42021,source_cache_rank,5,0,0.0098,0.0025399999999999997,0.0007333333333333333,0.0,0.0,1.5383333333333332e-05,0.000363452425,0.000829575875
20260917,48,7,42023,context,5,0,0.0029,0.0006399999999999999,0.0010750000000000002,0.0,0.0,0.0,0.00030721364166666666,0.001422764125
20260917,48,7,42023,source_cache_rank,5,0,0.0008,0.00032,0.00012916666666666667,0.0,0.0,0.0,8.355202500000001e-05,0.00015972520833333332
20260917,48,7,42025,context,5,0,0.0001,4e-05,2.916666666666667e-05,0.0005,0.00017916666666666667,0.0002491532083333333,1.1439516666666666e-05,3.297258333333333e-05
20260917,48,7,42025,source_cache_rank,5,0,0.0007,0.00021999999999999998,0.00034583333333333335,0.0005,0.00017916666666666667,0.0002491532083333333,0.00012513734999999998,0.0004821600416666666
20260917,48,7,42027,context,5,0,0.0099,0.0021000000000000003,0.0009208333333333334,0.0001,2.916666666666667e-05,3.297258333333333e-05,0.00026830133333333335,0.0010696102083333334
20260917,48,7,42027,source_cache_rank,5,0,0.0005,0.00021999999999999998,0.00017916666666666667,0.0001,2.916666666666667e-05,3.297258333333333e-05,8.754119166666666e-05,0.0002491532083333333
20260917,48,7,42029,context,5,0,0.0033,0.0012400000000000002,0.001625,0.0051,0.004179166666666667,0.006211106708333333,0.0007884338916666668,0.0022497986666666667
20260917,48,7,42029,source_cache_rank,5,0,0.0034,0.00148,0.001625,0.0051,0.004179166666666667,0.006211106708333333,0.0006101951,0.0022497986666666667
20260917,48,7,42031,context,5,0,0.0058,0.0020399999999999997,0.0005958333333333333,0.0016,0.00022083333333333333,0.0002637530833333333,0.00039329636666666666,0.0007926461666666667
20260917,48,7,42031,source_cache_rank,4,1,0.3277,0.06604,0.030245833333333333,0.0016,0.00022083333333333333,0.0002637530833333333,0.007477541533333335,0.03670680425
20260917,48,7,42033,context,5,0,0.0005,0.0002,0.0003041666666666666,0.0003,7.916666666666666e-05,9.3187e-05,0.000151615075,0.0004727047916666667
20260917,48,7,42033,source_cache_rank,5,0,0.0069,0.00194,0.0019708333333333336,0.0003,7.916666666666666e-05,9.3187e-05,0.0007471696083333334,0.002844044
20260917,48,7,42035,context,5,0,0.0005,0.0001,0.00017916666666666667,0.0001,4.166666666666667e-06,5.45e-06,5.541730833333332e-05,0.0002491532083333333
20260917,48,7,42035,source_cache_rank,4,0,0.0337,0.00678,0.0025958333333333337,0.0001,4.166666666666667e-06,5.45e-06,0.0006570860833333333,0.0031965569999999996
20260917,48,7,42039,context,5,0,0.0047,0.00152,0.0013416666666666666,0.0058,0.0004874999999999999,0.00058611925,0.00047641753333333336,0.0019271817500000003
20260917,48,7,42039,source_cache_rank,5,0,0.002,0.0007,0.0005083333333333333,0.0058,0.0004874999999999999,0.00058611925,0.00025446719999999993,0.0007348264583333333
20260917,48,7,42041,context,5,0,0.0033,0.00124,0.001625,0.0002,5.4166666666666664e-05,7.986441666666667e-05,0.0007967800166666667,0.0022497986666666667
20260917,48,7,42041,source_cache_rank,5,0,0.0033,0.00114,0.001625,0.0002,5.4166666666666664e-05,7.986441666666667e-05,0.0007412862833333333,0.0022497986666666667
20260917,48,7,42043,context,5,0,0.0034,0.00086,0.00045000000000000004,0.0,0.0,3.0983333333333326e-06,0.00018205725,0.000579648625
20260917,48,7,42043,source_cache_rank,5,0,0.0051,0.00182,0.004179166666666667,0.0,0.0,3.0983333333333326e-06,0.0014011544583333333,0.006211106708333333
20260917,48,7,42045,context,5,0,0.0034,0.00146,0.001625,0.0002,1.6666666666666667e-05,3.282729166666667e-05,0.0006365249333333333,0.0022497986666666667
20260917,48,7,42045,source_cache_rank,5,0,0.0051,0.00216,0.004179166666666667,0.0002,1.6666666666666667e-05,3.282729166666667e-05,0.0021038522083333335,0.006211106708333333
20260917,48,7,42047,context,5,0,0.0047,0.00112,0.0013416666666666666,0.0,0.0,1.26e-05,0.00042067988333333343,0.0019271817500000003
20260917,48,7,42047,source_cache_rank,5,0,0.0047,0.00106,0.0013416666666666666,0.0,0.0,1.26e-05,0.0004020796750000001,0.0019271817500000003
20260917,48,7,42049,context,5,0,0.0058,0.0015799999999999998,0.0004874999999999999,0.0015,0.0005083333333333333,0.0007348264583333333,0.00025599816666666664,0.00058611925
20260917,48,7,42049,source_cache_rank,5,0,0.0058,0.00118,0.0004874999999999999,0.0015,0.0005083333333333333,0.0007348264583333333,0.00013755164166666666,0.00058611925
20260917,48,7,42051,context,5,0,0.0016,0.00088,0.00030833333333333337,0.0022,0.0005958333333333333,0.0007926461666666667,0.00029708011666666664,0.0004727047916666667
20260917,48,7,42051,source_cache_rank,5,0,0.0098,0.00294,0.0007333333333333333,0.0022,0.0005958333333333333,0.0007926461666666667,0.00045073270833333336,0.000829575875
20260917,48,7,42053,context,4,0,0.0205,0.00446,0.003770833333333333,0.0024,0.0010916666666666668,0.0016875484583333334,0.0012543305916666665,0.005250190124999999
20260917,48,7,42053,source_cache_rank,5,0,0.0047,0.00142,0.0013416666666666666,0.0024,0.0010916666666666668,0.0016875484583333334,0.0007039758500000001,0.0019271817500000003
20260917,48,7,42055,context,5,0,0.0005,0.00026,0.00017916666666666667,0.0,0.0,0.0,0.00010479269166666666,0.0002491532083333333
20260917,48,7,42055,source_cache_rank,5,0,0.0005,0.0002,0.00012083333333333335,0.0,0.0,0.0,6.729315e-05,0.00018560258333333334
20260917,48,7,42057,context,5,0,0.0011,0.00032,0.00036666666666666667,0.0001,4.5833333333333334e-05,7.163704166666665e-05,0.00013895634166666667,0.0005225713333333334
20260917,48,7,42057,source_cache_rank,5,0,0.0004,0.00012000000000000002,4.1666666666666665e-05,0.0001,4.5833333333333334e-05,7.163704166666665e-05,2.940440833333333e-05,5.7653999999999994e-05
20260917,48,7,42059,context,5,0,0.0002,8e-05,5.833333333333334e-05,0.0035,0.00025416666666666665,0.00027721466666666666,2.2089825e-05,6.907425e-05
20260917,48,7,42059,source_cache_rank,4,1,0.3277,0.06662,0.030245833333333333,0.0035,0.00025416666666666665,0.00027721466666666666,0.007699533808333334,0.03670680425
20260917,48,7,42061,context,5,0,0.0047,0.00172,0.0013416666666666666,0.0001,8.333333333333334e-06,1.8148833333333335e-05,0.000573166925,0.0019271817500000003
20260917,48,7,42061,source_cache_rank,5,0,0.0004,0.00017999999999999998,0.00010416666666666665,0.0001,8.333333333333334e-06,1.8148833333333335e-05,6.0809841666666674e-05,0.00014357204166666669
20260917,48,7,42063,context,5,0,0.0016,0.0008200000000000001,0.00030833333333333337,0.0069,0.0019708333333333336,0.002844044,0.00018690251666666664,0.00043237024999999993
20260917,48,7,42063,source_cache_rank,5,0,0.002,0.0009,0.0006791666666666668,0.0069,0.0019708333333333336,0.002844044,0.000438589375,0.000978733
20260917,48,7,42065,context,5,0,0.0047,0.0021000000000000003,0.0013416666666666666,0.0003,2.0833333333333333e-05,3.050416666666667e-05,0.0006646749333333333,0.0019271817500000003
20260917,48,7,42065,source_cache_rank,5,0,0.002,0.00086,0.00037499999999999995,0.0003,2.0833333333333333e-05,3.050416666666667e-05,0.0001991597416666667,0.0005067874583333333
20260917,48,7,42067,context,5,0,0.0008,0.00028000000000000003,0.00017916666666666667,0.0,0.0,1.34e-05,8.382917499999999e-05,0.0002491532083333333
20260917,48,7,42067,source_cache_rank,4,0,0.0118,0.00242,0.0018041666666666666,0.0,0.0,1.34e-05,0.0005020411,0.00246717875
20260917,48,7,42069,context,5,0,0.002,0.00056,0.0004666666666666666,0.0001,1.25e-05,2.597270833333333e-05,0.00019005423333333333,0.0005789572916666667
20260917,48,7,42069,source_cache_rank,5,0,0.002,0.00056,0.0004666666666666666,0.0001,1.25e-05,2.597270833333333e-05,0.00019005423333333333,0.0005789572916666667
20260917,48,7,42075,context,5,0,0.0033,0.0015,0.001625,0.0034,0.00045000000000000004,0.000579648625,0.0008518202833333333,0.0022497986666666667
20260917,48,7,42075,source_cache_rank,5,0,0.0051,0.00182,0.004179166666666667,0.0034,0.00045000000000000004,0.000579648625,0.0017334618416666666,0.006211106708333333
20260917,48,7,42077,context,5,0,0.0034,0.0016,0.0012916666666666667,0.0033,0.001625,0.0022497986666666667,0.0007962265666666666,0.0018649870416666667
20260917,48,7,42077,source_cache_rank,5,0,0.0051,0.00194,0.004179166666666667,0.0033,0.001625,0.0022497986666666667,0.0019225181833333333,0.006211106708333333
20260917,48,7,42079,context,5,0,0.002,0.00041999999999999996,0.0004666666666666666,0.0003,7.083333333333334e-05,0.00011562066666666669,0.00012268066666666668,0.0005789572916666667
20260917,48,7,42079,source_cache_rank,5,0,0.002,0.00052,0.0004666666666666666,0.0003,7.083333333333334e-05,0.00011562066666666669,0.00017212464166666664,0.0005789572916666667
20260917,48,7,42081,context,5,0,0.002,0.00064,0.0004666666666666666,0.0,0.0,1.9333333333333336e-06,0.00026274244166666667,0.0005789572916666667
20260917,48,7,42081,source_cache_rank,5,0,0.0006,0.00030000000000000003,0.00017916666666666667,0.0,0.0,1.9333333333333336e-06,8.287980833333332e-05,0.0002491532083333333
20260917,48,7,42083,context,5,0,0.0058,0.0012,0.0004874999999999999,0.0047,0.0013416666666666666,0.0019271817500000003,0.00012714361666666668,0.00058611925
20260917,48,7,42083,source_cache_rank,5,0,0.0024,0.0006399999999999999,0.0010916666666666668,0.0047,0.0013416666666666666,0.0019271817500000003,0.0004032761666666666,0.0016875484583333334
20260917,48,7,42085,context,5,0,0.0058,0.0024599999999999995,0.0004874999999999999,0.0,0.0,7.229166666666668e-06,0.000369941775,0.00058611925
20260917,48,7,42085,source_cache_rank,5,0,0.0058,0.00224,0.0005083333333333333,0.0,0.0,7.229166666666668e-06,0.0004769890833333333,0.0007348264583333333
20260917,48,7,42089,context,5,0,0.0034,0.0007599999999999999,0.00045000000000000004,0.002,0.0004666666666666666,0.0005789572916666667,0.00014532340000000002,0.000579648625
20260917,48,7,42089,source_cache_rank,5,0,0.0022,0.0006600000000000001,0.001,0.002,0.0004666666666666666,0.0005789572916666667,0.00040989844166666663,0.0014238054583333333
20260917,48,7,42091,context,5,0,0.0033,0.00124,0.001625,0.002,0.0012916666666666667,0.0018649870416666667,0.0007884338916666668,0.0022497986666666667
20260917,48,7,42091,source_cache_rank,5,0,0.0051,0.0021999999999999997,0.004179166666666667,0.002,0.0012916666666666667,0.0018649870416666667,0.001999480508333333,0.006211106708333333
20260917,48,7,42095,context,5,0,0.0051,0.0024000000000000002,0.004179166666666667,0.0022,0.001,0.0014238054583333333,0.00182470335,0.006211106708333333
20260917,48,7,42095,source_cache_rank,5,0,0.0051,0.00222,0.004179166666666667,0.0022,0.001,0.0014238054583333333,0.0021182718833333333,0.006211106708333333
20260917,48,7,42097,context,5,0,0.0034,0.00116,0.0004666666666666666,0.0,0.0,3.4416666666666666e-06,0.000260659525,0.000579648625
20260917,48,7,42097,source_cache_rank,4,0,0.0118,0.00248,0.0018041666666666666,0.0,0.0,3.4416666666666666e-06,0.000525914675,0.00246717875
20260917,48,7,42101,context,5,0,0.0033,0.0015800000000000002,0.001625,0.0002,7.083333333333334e-05,0.00011350420833333333,0.0011462454416666667,0.0022497986666666667
20260917,48,7,42101,source_cache_rank,5,0,0.0033,0.0015400000000000001,0.001625,0.0002,7.083333333333334e-05,0.00011350420833333333,0.0011149033583333335,0.0022497986666666667
20260917,48,7,42103,context,3,0,0.0337,0.00922,0.0025958333333333337,0.0007,0.00034583333333333335,0.0004821600416666666,0.0011364643333333332,0.0031965569999999996
20260917,48,7,42103,source_cache_rank,4,0,0.0337,0.00736,0.0025958333333333337,0.0007,0.00034583333333333335,0.0004821600416666666,0.0008082640166666665,0.0031965569999999996
20260917,48,7,42109,context,5,0,0.0004,0.0001,4.1666666666666665e-05,0.0002,8.333333333333334e-06,1.7702916666666666e-05,1.7018966666666664e-05,5.7653999999999994e-05
20260917,48,7,42109,source_cache_rank,3,0,0.0337,0.0091,0.0025958333333333337,0.0002,8.333333333333334e-06,1.7702916666666666e-05,0.0011375504833333332,0.0031965569999999996
20260917,48,7,42113,context,4,0,0.0337,0.00682,0.0025958333333333337,0.0001,3.75e-05,5.539125000000001e-05,0.0006748664416666667,0.0031965569999999996
20260917,48,7,42113,source_cache_rank,5,0,0.0004,0.00012000000000000002,6.666666666666667e-05,0.0001,3.75e-05,5.539125000000001e-05,1.6739716666666665e-05,3.297258333333333e-05
20260917,48,7,42115,context,4,0,0.0118,0.00268,0.0018041666666666666,0.0337,0.0025958333333333337,0.0031965569999999996,0.0006251433166666666,0.00246717875
20260917,48,7,42115,source_cache_rank,4,0,0.0118,0.00262,0.0018041666666666666,0.0337,0.0025958333333333337,0.0031965569999999996,0.000594633275,0.00246717875
20260917,48,7,42119,context,4,0,0.0337,0.00676,0.0025958333333333337,0.0,0.0,7.175000000000001e-06,0.0006445720666666666,0.0031965569999999996
20260917,48,7,42119,source_cache_rank,3,0,0.0337,0.009139999999999999,0.0025958333333333337,0.0,0.0,7.175000000000001e-06,0.0011393544,0.0031965569999999996
20260917,48,7,42121,context,4,1,0.3277,0.06686,0.030245833333333333,0.0004,7.916666666666668e-05,0.000124842,0.00779963105,0.03670680425
20260917,48,7,42121,source_cache_rank,5,0,0.0016,0.0005,0.0003041666666666666,0.0004,7.916666666666668e-05,0.000124842,0.00015950128333333335,0.0004727047916666667
20260917,48,7,42125,context,5,0,0.0022,0.00092,0.0005958333333333333,0.0098,0.0007333333333333333,0.000829575875,0.000312617775,0.0007926461666666667
20260917,48,7,42125,source_cache_rank,5,0,0.0015,0.00062,0.00030833333333333337,0.0098,0.0007333333333333333,0.000829575875,0.0002935649333333333,0.0004727047916666667
20260917,48,7,42127,context,3,0,0.0337,0.00924,0.0025958333333333337,0.0006,4.9999999999999996e-05,1.6652583333333334e-05,0.0012298674916666667,0.0031965569999999996
20260917,48,7,42127,source_cache_rank,3,0,0.0337,0.00924,0.0025958333333333337,0.0006,4.9999999999999996e-05,1.6652583333333334e-05,0.001229565825,0.0031965569999999996
20260917,48,7,42129,context,5,0,0.0098,0.0029000000000000002,0.0007333333333333333,0.0003,0.00010833333333333333,0.000141534625,0.0005404669833333334,0.000829575875
20260917,48,7,42129,source_cache_rank,5,0,0.0098,0.00354,0.0019708333333333336,0.0003,0.00010833333333333333,0.000141534625,0.0008673491666666667,0.002844044
20260917,48,7,42131,context,4,0,0.0337,0.007000000000000001,0.0025958333333333337,0.0,0.0,0.0,0.0007408955916666665,0.0031965569999999996
20260917,48,7,42131,source_cache_rank,4,0,0.0337,0.0071,0.0025958333333333337,0.0,0.0,0.0,0.0007892912333333331,0.0031965569999999996
20260917,48,7,42133,context,5,0,0.002,0.00056,0.0012916666666666667,0.0005,0.00012083333333333335,0.00018560258333333334,0.00043347056666666664,0.0018649870416666667
20260917,48,7,42133,source_cache_rank,5,0,0.0051,0.0021000000000000003,0.004179166666666667,0.0005,0.00012083333333333335,0.00018560258333333334,0.0017317681416666667,0.006211106708333333
20260917,48,7,54007,context,4,0,0.0473,0.00998,0.0199,0.016,0.0064375,0.008795655708333334,0.005662821716666667,0.027690669791666667
20260917,48,7,54007,source_cache_rank,4,0,0.0473,0.0109,0.0199,0.016,0.0064375,0.008795655708333334,0.006082880425,0.027690669791666667
20260917,48,7,54009,context,5,0,0.0098,0.00216,0.0007333333333333333,0.0001,1.25e-05,2.1499999999999997e-05,0.00032849817500000004,0.000829575875
20260917,48,7,54009,source_cache_rank,5,0,0.0098,0.0022199999999999998,0.0007333333333333333,0.0001,1.25e-05,2.1499999999999997e-05,0.0003871181,0.000829575875
20260917,48,7,54013,context,3,0,0.016,0.00674,0.0064375,0.0473,0.0199,0.027690669791666667,0.003940779066666667,0.008795655708333334
20260917,48,7,54013,source_cache_rank,3,0,0.016,0.00636,0.0064375,0.0473,0.0199,0.027690669791666667,0.003627254825,0.008795655708333334
20260917,48,7,54015,context,3,0,0.016,0.0060999999999999995,0.0064375,0.0061,0.0018625000000000002,0.0023172098333333335,0.0034068043416666674,0.008795655708333334
20260917,48,7,54015,source_cache_rank,3,0,0.016,0.00592,0.0064375,0.0061,0.0018625000000000002,0.0023172098333333335,0.003379285291666667,0.008795655708333334
20260917,48,7,54019,context,5,0,0.0014,0.00056,0.00032083333333333334,0.0014,0.00029583333333333333,0.00033089750000000003,0.000165373275,0.0003141405
20260917,48,7,54019,source_cache_rank,5,0,0.0005,0.00038,0.00021666666666666666,0.0014,0.00029583333333333333,0.00033089750000000003,0.00012808665,0.000313700375
20260917,48,7,54023,context,4,0,0.016,0.00398,0.0064375,0.0002,3.3333333333333335e-05,2.5203541666666672e-05,0.002073371591666667,0.008795655708333334
20260917,48,7,54023,source_cache_rank,5,0,0.0049,0.00114,0.0009750000000000001,0.0002,3.3333333333333335e-05,2.5203541666666672e-05,0.00029792004166666667,0.0013796631666666665
20260917,48,7,54025,context,5,0,0.0014,0.00064,0.00029583333333333333,0.0004,6.666666666666667e-05,3.2676e-05,0.00013767889166666668,0.00033089750000000003
20260917,48,7,54025,source_cache_rank,5,0,0.0014,0.00064,0.00029583333333333333,0.0004,6.666666666666667e-05,3.2676e-05,0.00013499889166666666,0.00033089750000000003
20260917,48,7,54027,context,5,0,0.0099,0.0036199999999999995,0.0009208333333333334,0.0001,2.0833333333333333e-05,4.2330208333333335e-05,0.0004185290083333334,0.0010696102083333334
20260917,48,7,54027,source_cache_rank,5,0,0.0042,0.0009599999999999999,0.0002125,0.0001,2.0833333333333333e-05,4.2330208333333335e-05,0.00010343159166666666,0.00033141633333333333
20260917,48,7,54029,context,5,0,0.0098,0.00214,0.0007333333333333333,0.0,0.0,1.0383333333333333e-05,0.00025753484166666666,0.000829575875
20260917,48,7,54029,source_cache_rank,5,0,0.0098,0.00224,0.0007333333333333333,0.0,0.0,1.0383333333333333e-05,0.00032980804166666666,0.000829575875
20260917,48,7,54031,context,5,0,0.0029,0.00104,0.0011458333333333336,0.0,0.0,0.0,0.000632754225,0.0016476552083333335
20260917,48,7,54031,source_cache_rank,5,0,0.0049,0.0015400000000000001,0.0009791666666666666,0.0,0.0,0.0,0.0005566899583333333,0.0013796631666666665
20260917,48,7,54033,context,5,0,0.0099,0.00298,0.0009208333333333334,0.0026,0.00039999999999999996,0.00037747800000000005,0.0003064114666666667,0.0010696102083333334
