cv_seed,horizon,fipsCode,target_day,n,T_sse,e_P_squared,e_N_squared,e_D_squared,e_R_squared,e_remainder_squared,e_P_x_e_N,e_P_x_e_D,e_P_x_e_R,e_P_x_e_remainder,e_N_x_e_D,e_N_x_e_R,e_N_x_e_remainder,e_D_x_e_R,e_D_x_e_remainder,e_R_x_e_remainder
42,6,42089,8,24,1e-08,5.3900244919682286e-08,8.310803257893543e-08,3.4053573451980177e-08,1.462456641513185e-09,3.778186465713388e-07,7.967410203199807e-08,6.988148454690772e-08,-1.245530201505589e-08,-2.419797620643009e-07,7.785947177925242e-08,-1.5214930773772212e-08,-3.1522785180677123e-07,-1.2551386814708749e-08,-2.0847021727943424e-07,3.814143823243513e-08
42,6,42091,3,18,1.1635070441846459e-05,4.561583166283095e-06,1.2831581827362556e-06,9.15273903234773e-07,6.019357923633789e-09,3.1317853400413886e-06,3.5274136388678886e-06,2.8141031311168375e-06,-1.6734315679168033e-07,-1.7976674490459195e-06,1.2195806820445382e-06,-1.3791311839562553e-07,-1.3222947941640762e-06,-8.424227140427122e-08,-2.4639745898682194e-06,1.4958841926784178e-07
42,6,42091,4,24,1e-08,6.600863001206933e-07,1.0123432622716387e-07,2.613508390253727e-07,6.25018212601354e-09,2.0244440494972736e-06,3.876792369610104e-07,5.684626517746597e-07,-9.689184786907631e-08,-2.2104063740178738e-06,1.885847257726259e-07,-3.164937905657991e-08,-7.525147367729473e-07,-6.436541310214415e-08,-1.213573642495887e-06,1.81309081809695e-07
42,6,42091,5,24,0.00026573584083488725,0.00012793474479481692,2.295929867636932e-05,2.7955085650646873e-06,2.1003374992476567e-08,7.565562294560939e-06,8.41714178607012e-05,2.8386882774732016e-05,-1.2267264034864428e-06,-6.701978312924163e-06,6.064222460663909e-06,2.7996574895678133e-07,-2.240699153593415e-06,-3.256397817279869e-07,-4.248252809287226e-06,3.005307450481686e-07
42,6,42091,6,24,0.001073423948429322,0.00041383509274985574,5.0325875040065555e-06,0.00017868266548602641,3.3029592214660787e-07,8.788587530883889e-07,1.640907556930094e-05,0.00048681219280759773,-1.654566993604591e-05,2.0655176489905657e-06,-2.169374272189736e-06,5.36416182113715e-08,6.513131264108326e-08,-1.314239833187681e-05,1.1105412598160324e-06,5.790337753333675e-09
42,6,42091,7,24,4.5159999999999995e-05,9.929094873253648e-06,5.030648866621635e-08,3.4004026145492234e-06,5.517313177731698e-09,4.1187413314846495e-06,-3.8938965733860057e-07,1.1399622634251632e-05,6.6780811701465005e-09,1.0823340433020828e-05,-2.573616357760525e-07,1.5398541779668838e-09,-3.5121115366727046e-07,-2.7875465544157863e-08,6.458439218968216e-06,-7.844930394177839e-09
42,6,42091,8,24,6.9e-07,2.9108557850726726e-08,2.545020821831627e-08,1.2297205433369748e-08,2.3643855695787995e-09,5.715900825181894e-07,-1.896181517357595e-08,2.0413298723538887e-08,7.757049700411033e-09,9.171111065152384e-08,-2.0262896469516028e-08,-1.181030655218578e-08,-1.998410714679553e-07,7.507002256550507e-09,1.0759822683112112e-07,6.507896190990676e-08
42,6,42095,3,18,2.6002001793291945e-05,1.6821872396507533e-05,2.2957415041246423e-06,2.1511190932828397e-06,1.130634597512583e-07,3.59077231487105e-06,1.1890938574587103e-06,6.5345984468605556e-06,-1.0243861437306336e-06,-2.6949257812680644e-06,1.2254870353216462e-06,-6.338365036960046e-07,-5.311757577852908e-07,-6.416184002991219e-07,-2.6067446412637788e-06,2.129409131565989e-07
42,6,42095,4,24,1.1070308948140893e-06,2.6228274180622678e-06,2.1793284996480192e-07,5.768319786976322e-07,9.140395426536839e-09,6.648973789161035e-06,1.1515879340036208e-06,2.2006279333288116e-06,-2.1214165640250997e-07,-7.232870570363575e-06,6.166490057369264e-07,-7.631043921947529e-08,-2.10626522027641e-06,-1.1308188468775363e-07,-3.572184427861485e-06,3.7531378924366435e-07
42,6,42095,5,24,0.00039284208483450554,0.0002503152579952665,4.614172004456397e-05,8.409264763087631e-06,5.5039423245573546e-08,2.8937885745067108e-06,5.705903227645349e-05,4.2587413931969014e-05,-2.8902259758970115e-06,-3.92960961610489e-06,-5.040381988019054e-06,1.8439002646880702e-07,-2.9898962957825985e-07,-1.315193429147971e-06,-1.4536567788299492e-06,1.242352165208579e-07
42,6,42095,6,24,0.0008870072263957218,0.0003347993181890227,3.379691825334415e-05,0.00011647797066288116,3.484809583485842e-06,2.730800477645477e-08,0.00015510806490333422,0.0002854768796722866,-4.537376647323971e-05,-7.862455612698196e-07,3.7797686768257325e-05,-8.390681756591559e-06,-1.8750224694393982e-07,-2.601983570771884e-05,7.772595891520553e-07,1.9042514945147663e-08
42,6,42095,7,24,4.203464604652817e-06,1.595457372066388e-06,3.783056576704376e-08,3.0081703667282433e-07,4.1689672510333515e-09,5.305338905848187e-06,1.2451551409577384e-07,-2.6509430237241237e-08,5.367095666339885e-09,-2.1236103818182514e-06,2.944772745214884e-08,-1.7280076637039436e-09,-5.966922252194122e-07,-1.1274532137452033e-08,-4.6511862658150793e-07,2.54546234906471e-08
42,6,42095,8,24,0.0001246,4.452402386432151e-05,5.234332011613351e-06,8.016994665111763e-06,3.200851043424388e-07,2.697586325689836e-06,2.381561115101526e-05,2.4388238087988158e-05,-4.363658782681595e-06,9.903587475425369e-06,5.404980340215763e-06,-8.684346379176869e-07,3.592107268973881e-06,-2.356993613768913e-06,5.196159172366404e-06,-9.046184326955585e-07
42,6,42097,3,18,1.601236927932537e-05,9.78929140001909e-06,2.552182304409749e-07,1.7254768659370339e-06,2.0817639406639252e-08,3.359290996623607e-06,1.0074290652113019e-06,6.311493790569256e-06,-3.3659102367343114e-07,-3.114972912106776e-06,1.7288328001289024e-07,-6.612517536645172e-08,-5.187822739790513e-07,-1.5512105696289395e-07,-2.5511785116351188e-06,1.1323896482829892e-07
42,6,42097,4,24,5.6460000000000005e-05,2.4881387615294365e-05,2.2861049855637637e-06,1.4880622518844089e-06,5.106716179497711e-09,6.189226322379989e-06,8.91661176735971e-06,7.074818637364945e-06,1.5214296021288085e-07,6.175509530861012e-06,5.101784953090938e-07,2.7023912353325192e-08,1.8724790742139844e-06,-8.636627946074532e-08,-3.308082297546655e-06,2.7579630803041353e-07
42,6,42097,5,24,0.0002978897088172936,0.00012047008079793669,1.1385748858207031e-05,1.4206689256113412e-05,2.3857249813604705e-07,4.471773286741464e-06,6.826607883870038e-05,7.088069023979868e-05,-6.396595408200514e-06,-2.7241026289568094e-06,1.9504566444111643e-05,-1.6897265825397236e-06,-2.0837744550631544e-07,-3.021590365530966e-06,3.0755036726358827e-06,-5.696026443532263e-07
42,6,42097,6,24,0.0006669624141114852,0.0002187392577257993,4.053565915825726e-06,0.00010428560877746246,2.6317017353859854e-07,4.692959099324083e-06,5.2704525427037554e-05,0.0002887868971317179,-1.4859577413830477e-05,-4.9875487154328e-06,3.0275713259874947e-05,-1.7608339136453754e-06,-7.208910888005547e-07,-1.0043397321807315e-05,-4.840065103429308e-06,3.730301578504834e-07
42,6,42097,7,24,1.5121287138335484e-06,1.2967036427033572e-06,3.6303940298634726e-07,3.650188184463907e-07,5.673431937807061e-09,3.128145404834921e-06,1.1943904826494137e-06,1.1721574808808612e-06,-1.4789464424250074e-07,-3.3884047006956395e-06,5.185976427412263e-07,-7.004464656749256e-08,-1.5921599534509685e-06,-6.80165773426677e-08,-1.51805049786463e-06,2.5297342681712285e-07
42,6,42097,8,24,1.37e-06,1.1728248570545994e-06,1.8804851768409524e-07,2.513584009989539e-08,1.3085008917039589e-08,1.171462646620645e-06,4.869266009713689e-07,1.832187151503686e-07,-1.287938004836697e-07,-1.4889470929211792e-06,5.478481717167141e-08,-5.820967293804585e-08,-1.536777399433217e-07,-2.515544662711742e-08,-8.972582777959999e-08,1.9022577023250557e-08
42,6,42101,3,18,9.23457691770052e-05,4.9568928200806686e-05,8.560845537479899e-06,7.168007357964003e-07,2.5866162156867735e-07,2.6149314312482572e-06,3.445797718013473e-05,6.649035491754901e-06,-4.829038236697962e-06,-3.3828731872904663e-06,2.4741723874344964e-06,-2.2317227237618415e-06,-1.33015751728328e-06,-7.49043245965441e-07,-1.41085169358928e-06,9.781031953694252e-07
42,6,42101,4,24,2.3000000000000002e-07,2.293800414135425e-06,1.6704947332083699e-06,2.7405647242700255e-08,2.7669032840122487e-08,6.972404126206371e-06,2.5892509547970712e-06,1.5731661476986918e-07,-3.9143227706521366e-07,-7.3265375288911336e-06,1.4458480650177475e-07,-3.7946933517088897e-07,-5.977925555153421e-06,-2.3266062559945104e-08,-3.3473098246013534e-07,7.804354115990324e-07
42,6,42101,5,24,0.0002721613014956535,0.00011188208028135305,1.3412227169392479e-05,9.146808726299724e-06,1.5320849083710864e-07,3.7911443584510647e-06,7.32132930065486e-05,5.884971828529212e-05,-7.3333011198351254e-06,-1.6668229415719859e-06,2.0064155883211585e-05,-2.701006765553086e-06,-3.563600363379607e-06,-2.2749861478091317e-06,-1.26964644565241e-06,4.580290780690856e-07
42,6,42101,6,24,0.00207223132121507,0.0007537712932281994,8.661866841495135e-06,0.0003110744374908601,5.164801918921231e-07,2.4538586837207454e-08,0.00011733835127700651,0.0009021430272027971,-3.876865477834304e-05,-2.7885256589993906e-06,4.852897919173103e-05,-2.9590352332560095e-06,-1.7633577404521192e-07,-2.3265392094362503e-05,-1.946216937466542e-06,7.65076807241271e-08
42,6,42101,7,24,1.2274255701800752e-05,3.506756886374656e-06,5.85719987349793e-07,4.567647008103646e-06,1.2115031548483545e-08,9.516538093422181e-06,2.236207541508349e-06,7.492101092693167e-06,-3.5732254270379807e-07,-6.2861037980740386e-06,2.127480283127912e-06,-1.2638151264814387e-07,-3.3137555367346224e-06,-4.091354528642727e-07,-7.654554548362078e-06,3.7694316905951703e-07
42,6,42101,8,24,1.35e-06,3.5368991818725395e-07,2.106117260064098e-07,3.077069407402566e-07,4.1957550296369165e-09,3.471649077386149e-06,2.559300694244384e-07,2.0530818357854664e-07,-4.127458109106505e-08,-5.092109624397406e-07,4.3995538107585953e-07,-3.547003056998006e-08,-1.4895267082177468e-06,-4.151014343508488e-08,-1.922158229279771e-06,1.4010360360483765e-07
42,6,42103,3,18,0.00021426407112757159,5.6860301337248605e-05,2.5423558747117476e-05,1.55607642703669e-05,8.668989005143485e-07,6.315573460343374e-07,6.901636319503505e-05,4.447475642350994e-05,-1.1888090850197066e-05,-1.2228729949106215e-06,3.091162700166232e-05,-8.89401120799997e-06,-7.202738034011166e-07,-6.347655104660872e-06,-5.912339453355702e-07,1.8238181258783264e-07
42,6,42103,4,24,5.393754570983705e-06,2.7254515688998794e-06,5.27818406709511e-07,2.453115905563968e-07,5.741592591434224e-08,6.438615259189799e-06,1.1780229811733273e-06,1.156479808190549e-07,-1.6389702083203604e-08,-2.151967905185987e-06,1.8946304875395466e-07,-1.9469514823994907e-07,-2.629060364407039e-06,-1.4932574271580344e-07,-1.9410565227316776e-06,9.985031943310999e-07
42,6,42103,5,24,0.00022730131207333425,0.00013464818988790083,1.824978430021188e-05,6.576822449166979e-06,8.04661588987182e-08,1.9900374251352594e-06,3.32413207099505e-05,3.90256314196036e-05,-3.0316734667057527e-06,-1.9589936743283294e-06,-2.647982858356251e-07,6.103601968100518e-07,3.282781525821934e-08,-1.2551949113211683e-06,-7.468207530466544e-07,1.0335280163569102e-07
42,6,42103,6,24,0.0006751808239079565,0.0002978191380296658,6.876163884016258e-06,9.42805204282333e-05,6.51462504088764e-07,1.8837327160138004e-08,8.940040071792417e-06,0.00028892811762700117,-9.76043273947821e-06,-3.524274336136882e-07,-3.7517843024193942e-06,4.407316130218396e-07,-1.0297074473672439e-07,-9.33579459044564e-06,5.850065282955066e-07,-5.5784294625091726e-08
42,6,42103,7,24,4.7603282401433145e-06,3.666667566246146e-07,2.5725393465806824e-07,9.154427059127673e-07,8.856193933412191e-09,8.085554133920361e-06,3.9589696452493267e-07,2.4025608936150637e-07,-5.34489546729133e-08,-1.2163107941543826e-06,2.602564022722834e-07,-7.58456758523515e-08,-2.259916449921649e-06,-8.850667106056988e-08,-2.5163417922598836e-06,4.4051539685711905e-07
42,6,42103,8,24,0.0,4.82365264125431e-07,1.2126330950021634e-07,1.1377435828088474e-07,7.687251325269688e-09,1.4440110229818463e-06,3.6428145746378666e-07,4.0722675940664143e-07,-1.08849872448565e-07,-1.627388872672725e-06,1.5549060524625603e-07,-4.833329173764874e-08,-7.139653899728266e-07,-5.089481818042573e-08,-7.393712630342412e-07,1.927034797161001e-07
42,6,42109,3,18,2.8612474946019684e-05,1.046718333213236e-05,8.280539511328313e-07,4.126539614314715e-06,1.2691847047992972e-07,2.299748685919685e-06,4.333628033122464e-06,1.2416220551020473e-05,-2.1592210093697696e-06,-2.7312895493658705e-06,2.419136558034925e-06,-4.792288194958299e-07,2.439181440014353e-08,-1.3839241690456598e-06,-1.8889570479346324e-06,2.1327453067391815e-07
42,6,42109,4,24,0.0,5.580139934425298e-07,1.9567862196330577e-08,2.5819986748811413e-07,3.720808114624966e-09,1.6464722642646614e-06,1.5228421567228563e-07,7.181363650037928e-07,-8.330360655681339e-08,-1.9031449610043245e-06,8.831353893411356e-08,-9.295602905016913e-09,-2.704378760940435e-07,-5.9165177125299725e-08,-1.2636844617888347e-06,1.443227703578801e-07
42,6,42109,5,24,0.0017794695921693516,0.0009218710287694402,0.00016514571684003108,8.691760238907871e-06,4.030810524888445e-08,2.743360685077251e-06,0.0005009304374351811,0.00015386769989928544,1.6294388720478726e-06,-3.94687981699663e-06,2.9602459451952214e-05,9.979867579636852e-07,1.1988002706801289e-07,-3.6670786937387455e-07,-2.056487608910329e-06,1.995903824290008e-07
42,6,42109,6,24,0.003283693249429529,0.001752166821234254,8.306492626442142e-05,0.00035675056025972606,2.0602580258929207e-05,2.746748200226885e-06,0.0005505858688568283,0.000699245551091091,-0.0001326437870486753,-7.154966282992915e-06,9.708476668254748e-05,-6.391178635774935e-07,-1.2138630378360878e-06,-0.00013365400070969451,-3.4865120812208025e-06,2.3767360550126942e-07
42,6,42109,7,24,4e-08,1.7642509106852103e-07,3.575776801598506e-08,4.878135098947157e-08,3.951650044255763e-09,6.178415203397632e-07,1.3837506744636855e-07,1.6427590028849462e-07,-4.601922921491905e-08,-6.148891175052056e-07,7.386536604236929e-08,-2.1481391677836827e-08,-2.6459596537640466e-07,-2.476335631028155e-08,-3.3323706092987204e-07,8.571240677929065e-08
42,6,42109,8,24,1.0999999999999999e-07,7.912381808802602e-08,1.7506665910291467e-08,7.332157591499144e-09,1.315237328682043e-09,2.245621131678213e-07,5.285826903242075e-08,3.773958247749174e-08,-1.4304803720777634e-08,-1.7560441427587242e-07,1.1742424275219685e-08,-7.851159936290367e-09,-1.069063087174317e-07,-4.7664909405624404e-09,-4.153952666160321e-08,2.879243638108562e-08
42,6,42113,3,18,0.0015834120453330001,0.000778475062707832,1.9561769276963763e-05,9.007869939246922e-05,8.251231561120894e-07,6.177852022500334e-10,0.0002281604569452454,0.0004701854286587074,-4.8107004631278514e-05,6.766886684283766e-07,6.709038322165303e-05,-7.392254619030542e-06,1.229064578093846e-07,-1.634627644071402e-05,9.588204172106893e-08,-1.5437288120886604e-08
42,6,42113,4,24,0.0008926614137253287,0.00028549444009307,1.698054051758285e-05,0.00010089877839396685,3.029067890950754e-07,2.965283999999431e-10,0.00011749030499034989,0.0003357580776933672,-1.788453285762626e-05,1.8315032888097241e-07,6.72800581153999e-05,-3.255467037270057e-06,3.1780110551340296e-08,-1.0728988089113174e-05,1.1830582905270164e-07,-8.237680378642473e-09
42,6,42113,5,24,0.0009198255817605952,0.0004037764563106746,5.801324071742256e-05,9.746294261092381e-05,5.639022680078883e-06,1.6260824923997232e-08,0.00017160716311647012,0.0002281318081019125,-3.96787021314195e-05,-1.1416416338902337e-06,3.30088982983893e-05,-1.8905692292157468e-05,-6.598637090596754e-07,-1.7120691636674872e-05,-3.2901435061727543e-07,5.3948536184764316e-09
42,6,42113,6,24,0.000891024029293946,0.00026623684451554733,2.8552812650744632e-06,0.0001609415660013949,4.2167450103433073e-07,6.55137311737251e-09,5.047583248287062e-05,0.0004086561275739014,-1.9551341995137765e-05,2.273958282536046e-07,3.790276542134314e-05,-2.0211453126180694e-06,5.314952444682742e-08,-1.5171354626480426e-05,3.1901599806683412e-09,-1.2507418782392025e-08
42,6,42113,7,24,4.1030895785816785e-05,1.862251806065146e-05,6.048378467255095e-08,6.318345926982131e-06,7.773755425789105e-09,5.39571587539103e-06,1.6942004499924385e-06,1.9897161759504733e-05,-6.884880658298124e-07,-6.09653751846044e-06,9.623937915450724e-07,-3.563282640454707e-08,-5.228706419715676e-07,-4.2731140041679905e-07,-4.346723675287762e-06,1.8986651002250798e-07
42,6,42113,8,24,1.0836174386004232e-05,6.644226643234145e-06,9.057380553235917e-08,2.148837743973045e-06,5.011116408258462e-09,7.883042624711343e-06,6.558873257169145e-07,7.154751518705271e-06,-1.5978959372095501e-07,-9.226672179546063e-06,3.2108202153875095e-07,-2.8493558213434503e-08,-7.34169302676714e-08,-7.077841684231257e-08,-4.556091637217299e-06,4.800390199187899e-08
42,6,42115,3,18,1.7471163872232525e-05,6.530485594475876e-06,2.6251418742265103e-06,8.50357143372112e-07,7.754468663701279e-08,2.7684472204168057e-06,5.715303912302537e-06,3.982853065197624e-06,-1.2398912757209724e-06,-3.2291986604991334e-06,1.641978809445983e-06,-4.1313233688756305e-07,-2.0188168762492112e-07,-4.125616520455346e-07,-1.7117416236685855e-06,4.874588026047719e-07
42,6,42115,4,24,0.0001081753556420036,4.1370704493092855e-05,4.081730040330379e-06,5.682852323110113e-06,2.414680731804211e-07,5.0146771128386274e-06,1.3410828295485423e-05,1.605478759471695e-05,-5.882971355218526e-07,8.981668227787202e-06,3.251642234700986e-06,3.5319507044064885e-07,5.7401922998782154e-06,-1.5340470577051598e-06,6.830991318333833e-06,-7.17037248665051e-07
42,6,42115,5,24,0.00015830610310057765,6.526948219430358e-05,4.3960501514210815e-06,1.4844613124323248e-05,2.458680338359867e-07,1.8476932070707325e-08,2.387777670870454e-05,5.07478901370558e-05,-5.258363268985142e-06,-1.0343371866726186e-07,8.305996742608571e-06,-1.1012889518649974e-06,-2.314068663463689e-08,-3.0795324616327703e-06,1.9088094428285335e-07,-2.5172780243905813e-08
42,6,42115,6,24,0.0009315616293166213,0.0003536877201048799,1.37803940171049e-05,0.00012628382690057244,1.0874364032094505e-06,1.819007522065393e-06,6.388845149014643e-05,0.0003660796541897646,-1.4972340818335391e-05,3.9143289066658894e-06,2.3558820938180682e-05,-2.1668491046706133e-06,1.2251576005790153e-06,-1.4200413922618569e-05,8.754974017979583e-06,-1.1785389289023476e-06
42,6,42115,7,24,0.0013448211014040724,0.0006581557167033508,0.00016181055526158717,3.811213451645495e-05,1.2032902501478045e-05,3.8239036226263205e-06,0.00042357768379160186,0.000161785298360218,-0.00011523192824113212,4.043035738747458e-06,8.294375784579303e-05,-5.627202367285368e-05,4.1467011123342285e-06,-3.671327094972682e-05,4.276553671090405e-06,-1.6699188574971194e-06
42,6,42115,8,24,5.7390000000000004e-05,1.483335836031311e-05,4.2942301803027254e-06,1.9713520690837353e-05,3.233728103433472e-08,1.5681972684380237e-06,1.3178132271316124e-05,-1.1820928396339741e-06,1.0463296250461815e-07,2.160026051293385e-07,-3.2629821413252745e-08,2.34964239821715e-08,-2.2797766382284174e-07,-9.120238458410906e-07,5.850298302431979e-06,-6.948217557860997e-08
42,6,42119,3,18,0.00012231092717726637,2.4288963317635617e-05,1.088934378941226e-06,3.5531245701488305e-05,1.5046916441705304e-07,5.524962131216356e-07,8.516357740019204e-06,5.3117648885314736e-05,-3.2001789606163505e-06,-4.613023186859041e-07,9.069196726561098e-06,-6.418281458968833e-07,-8.651342982916162e-08,-4.280779971323219e-06,-1.515064711581451e-06,1.812825877004848e-07
42,6,42119,4,24,5.3e-07,1.1141784496920271e-06,5.851694909656154e-08,8.657592633381891e-07,2.390661871729578e-09,5.128633799357712e-06,2.330927815279404e-07,1.3303717577057404e-06,-6.422553974883256e-08,-3.996496900901829e-06,1.6493657075091306e-08,-5.223067166522413e-09,-3.0982995965668127e-07,-5.880327507771974e-08,-3.928272176653345e-06,1.4341359953993953e-07
42,6,42119,5,24,0.00036230762662142177,0.0001648927234190432,1.2411320062832713e-05,1.1293018592188917e-05,1.4796650213341217e-07,6.763134887222921e-06,8.217959826848666e-05,8.463039645056154e-05,-8.554097604804078e-06,-4.273347512069028e-06,2.1375941772224592e-05,-2.291903062915133e-06,-1.264029499372598e-06,-2.301956818582119e-06,-3.2753427304935576e-06,5.742038949642907e-07
42,6,42119,6,24,0.0007880784201824356,0.00025365863111177154,3.805224108823953e-06,0.0001383360151088512,4.843339540101989e-07,7.784452418076393e-07,5.114092292799155e-05,0.00035229506996333355,-2.098812870696975e-05,-1.2507810631231692e-06,2.834764318698898e-05,-1.939237906087374e-06,-9.528681825879054e-08,-1.5397727096074418e-05,-1.2324931742374967e-06,1.3578934360798347e-07
42,6,42119,7,24,0.0,9.330312231444818e-07,5.0804750878824314e-08,1.0990212724000231e-07,4.639286950990059e-09,1.8217916493308373e-06,3.116977713447882e-07,4.621334613188801e-07,-9.629829114633037e-08,-2.5435953878063017e-06,1.0762443101492528e-07,-2.3949229577251245e-08,-4.969824745401109e-07,-3.7793881838473e-08,-7.517682649753371e-07,1.4876282866007452e-07
42,6,42119,8,24,3.5999999999999994e-07,2.607129773424712e-07,1.2477072443750596e-08,2.7876109927700123e-08,1.4452924261687074e-09,2.0837160862641045e-07,6.155745774558127e-08,9.194560076706233e-08,7.913516885643737e-09,-2.476790266440802e-07,3.6832849617718584e-09,3.1015382552916697e-10,-4.606647748422917e-08,-3.555460795293056e-09,-3.356547318093259e-08,1.4573363152445632e-08
42,6,42121,3,18,0.019224671402984072,0.0043359956202713105,8.81676778984782e-06,0.00603151870167151,4.029601092296743e-05,2.043443863223964e-08,0.0001257633922303311,0.009890995668091438,-0.0005640688818152306,5.724590816939703e-06,0.00012229381034480042,5.4073551830203485e-08,-1.7459729597520345e-07,-0.0007790656448640886,7.259291341625243e-06,-7.578345118705732e-07
42,6,42121,4,24,0.00026256385964649754,0.00012066633332597044,2.485315327244568e-05,3.7814988938940315e-05,4.188613277594015e-07,2.283217065173467e-08,2.6378352689139386e-05,7.606861855637312e-05,-5.518592799050809e-06,-9.6818706832312e-08,-1.6932953128550403e-05,-2.7126205900773896e-06,-4.619524287549627e-07,1.6434560326288997e-06,3.7772601558372463e-07,4.24749702707167e-08
42,6,42121,5,24,0.0009265391297747117,0.0003582572765043849,1.3148819750738583e-05,0.00016582216728471924,1.1553163195953259e-06,2.2655252597052465e-08,5.061582005476034e-06,0.00041688914940048085,-6.886962748062356e-06,2.8477237246126953e-07,-2.1037850269025247e-05,-1.2320922581354807e-06,1.3102801520074062e-08,-5.2517841081971145e-06,2.201281224857065e-07,7.284934367273275e-08
42,6,42121,6,24,0.00021690161260964,0.0001229442489077099,5.566003251443272e-06,1.8113801204387822e-05,7.999245872102731e-07,1.0189246517984368e-06,3.334540883607816e-05,4.0039285977424596e-05,-9.962621526576893e-07,2.777683200267499e-07,9.180445068939667e-07,5.399733613090719e-07,2.1648036751623622e-07,-4.617087101437006e-06,-1.4834260808258256e-06,2.185239727620318e-07
42,6,42121,7,24,6.311297091865449e-05,1.5215336148425743e-05,3.4846819207330697e-06,1.038036877831033e-05,1.777977011787205e-07,7.106121288301288e-06,1.3780049556210869e-05,2.3323725369448043e-05,-3.1948539072849125e-06,-5.840756184535399e-06,1.0554182827868317e-05,-1.5263843511793685e-06,-1.7070081607810506e-06,-2.43942898558337e-06,-6.697662573916124e-06,4.968014914583368e-07
42,6,42121,8,24,5.552034577691201e-06,2.281962215263978e-06,1.296678442398968e-07,2.9821881608585664e-06,3.29465459863646e-08,6.831287956575071e-06,7.726654689334755e-07,4.823171941650675e-06,-4.852755753271212e-07,-5.5105472505039356e-06,8.067691430424832e-07,-1.0460289128709623e-07,-3.9428630713383646e-07,-5.371381395040652e-07,-6.505610154919463e-06,4.2883561981620593e-07
42,6,42125,3,18,0.017656100672633603,0.004266134826230868,6.787232506916847e-07,0.004573137183593746,2.140077440267226e-06,1.704032179868449e-08,8.941216427577196e-05,0.008591014301238827,2.2088899545564423e-05,-6.184338719343023e-06,0.00010092497901059517,4.778272492663548e-07,-2.3976742530309475e-08,2.120439651480886e-05,-4.872634441115322e-06,-4.8796135615114806e-08
42,6,42125,4,24,0.0013886847438979869,0.00028903190884743446,1.2194584759664751e-05,0.0004873277132228395,5.689044559370426e-07,1.288212485598746e-08,4.091272791257662e-05,0.0005847497829549341,-6.036213786453827e-06,1.0923154593275324e-06,-1.151359554661422e-05,2.090398481855568e-06,1.2372803796179896e-07,-1.2827869836968224e-05,9.183814946921965e-07,3.909531594354159e-08
42,6,42125,5,24,0.0001332846596690658,5.477309751779884e-05,5.5519669617794036e-06,1.7282019664740852e-05,3.233769183747277e-07,2.1072506328574884e-08,1.785221856636917e-05,3.886314679958525e-05,-1.2469047629639519e-06,-4.984617794245574e-07,2.312162750391176e-06,-9.879845399877861e-07,6.082617574898013e-08,-3.199165893116022e-07,-6.555290108305876e-07,-4.6431509532681624e-08
42,6,42125,6,24,0.00018737421628816858,5.559060593479565e-05,1.6884480426059726e-07,3.950315887536802e-05,7.779574061045487e-08,2.0318572475177675e-06,5.602213386359188e-06,9.056892413772873e-05,-3.818941494967617e-06,-1.787039502072437e-06,4.547537762214239e-06,-1.9385326547519815e-07,-8.255338583443106e-08,-3.371637362475882e-06,-1.5884729628522001e-06,1.257763729916848e-07
42,6,42125,7,24,0.00010826147959205547,5.4172743802384995e-05,1.3761321520793572e-05,2.0041025483863956e-06,1.058325299530853e-06,4.837545110629788e-06,2.8645287183359556e-05,8.64499555221646e-06,-8.545619666832914e-06,1.1647029725877147e-06,3.7082008233234425e-06,-5.036471248340305e-06,5.900667336527887e-06,-1.6532776186778405e-06,1.184671156821738e-06,-1.5857151806558728e-06
42,6,42125,8,24,5.0000000000000004e-08,8.784971586131803e-07,4.0680005262194585e-08,8.679153892791194e-07,3.075967818612481e-08,3.670684814708474e-06,2.9871536277913365e-07,1.3570763877876836e-06,-2.547301893398454e-07,-3.4499322975315703e-06,2.1583995666829995e-07,-4.005989659227294e-08,-6.091670102045631e-07,-2.90215911563167e-07,-3.2201399860998905e-06,5.540765380470992e-07
42,6,42127,3,18,2.437243729190952e-05,2.7579124201167158e-05,1.7516688075701994e-06,7.116275173166811e-06,6.98414838727756e-08,2.5273070521737986e-06,1.489320549465948e-06,-1.0499725796558974e-05,-1.444183283315322e-06,1.5448000224320155e-07,-3.5042638883350735e-06,-1.995167708016184e-07,-3.3863156720362844e-07,3.887070599159682e-08,-4.044266361010672e-07,3.6297258573715374e-08
42,6,42127,4,24,1.6651606759109797e-05,1.287692227274758e-05,1.265729500064868e-07,2.5356814254642427e-06,2.3524108177963145e-08,6.782949609122131e-06,1.3858309751023688e-06,7.066320136102737e-06,-8.257672534483591e-07,-5.892309764833968e-06,7.204484222006743e-07,-7.281472995797017e-08,-1.086634241575788e-06,-4.0904619129813545e-07,-7.146529660899778e-06,5.664587021996135e-07
42,6,42127,5,24,0.0003131205979477473,0.00016070144519394176,2.2375747419978917e-05,9.722575666176416e-06,9.701463043695897e-08,9.861986914239904e-09,6.309086200444477e-05,5.7017790354653265e-05,-5.92535221288098e-06,1.278472899515151e-06,6.0891484979780324e-06,-3.0117384568055e-07,1.7701476222291113e-07,-1.4830232358936824e-06,3.0390849523769875e-07,-3.369466929760737e-08
