cv_seed,horizon,target_day,fipsCode,excluded_fold,variant,rank,matched_fips,matched_fold,distance,control_osi_peak,control_osi_mean,control_P_peak,control_P_mean,control_N_peak,control_R_mean,control_D_mean,control_P_hours_gt05,control_T_rmse,control_S_rmse,query_osi_peak,query_osi_mean,query_P_peak,query_P_mean,query_N_peak,query_R_mean,query_D_mean,query_P_hours_gt05,query_T_rmse,query_S_rmse,control_low_loss,control_high_loss,control_countyName,control_stateAbbr
42,24,7,39115,2,context,1,54103,3,0.6056358557701114,0.0015,0.0009125,0.002326218,0.0013113483333333335,0.000228061,0.00012163174999999997,0.00156316525,0,0.002815159695394243,0.0029810220671786223,0.3277,0.030245833333333333,0.612899491,0.03670680425,0.20429983,0.025537044791666668,0.03670680495833333,3,0.07709028527209724,0.07709028527209724,True,False,Wetzel County,WV
42,24,7,39115,2,context,2,42059,3,0.7372919207290655,0.0035,0.00025416666666666665,0.006653152,0.00027721466666666666,0.002217717,0.000277214625,0.00027865891666666666,0,0.0006103213301831288,0.0007585622365150185,0.3277,0.030245833333333333,0.612899491,0.03670680425,0.20429983,0.025537044791666668,0.03670680495833333,3,0.07709028527209724,0.07709028527209724,True,False,Greene County,PA
42,24,7,39115,2,context,3,39121,1,0.7401183690241213,0.0001,4.166666666666667e-06,0.00013587,5.66125e-06,4.53e-05,5.6624999999999996e-06,5.649999999999999e-06,0,0.0025564446596346873,0.00036597641082800894,0.3277,0.030245833333333333,0.612899491,0.03670680425,0.20429983,0.025537044791666668,0.03670680495833333,3,0.07709028527209724,0.07709028527209724,True,False,Noble County,OH
42,24,7,39115,2,context,4,18121,1,0.7747580712139375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029460194025908294,0.0006925069359192576,0.3277,0.030245833333333333,0.612899491,0.03670680425,0.20429983,0.025537044791666668,0.03670680495833333,3,0.07709028527209724,0.07709028527209724,True,False,Parke County,IN
42,24,7,39115,2,context,5,42121,1,0.7872662593067205,0.0004,7.916666666666668e-05,0.000774176,0.000124842,0.000246839,3.366154166666667e-05,0.00013255025,0,0.0011642456180984615,0.0002506599510564846,0.3277,0.030245833333333333,0.612899491,0.03670680425,0.20429983,0.025537044791666668,0.03670680495833333,3,0.07709028527209724,0.07709028527209724,True,False,Venango County,PA
42,24,7,39115,2,source_cache_rank,1,54095,4,0.18144365578774305,0.0029,0.0010750000000000002,0.005226481,0.001422764125,0.00203252,0.00047183500000000004,0.0016719896666666668,0,0.002167713049577409,0.001263871404801703,0.3277,0.030245833333333333,0.612899491,0.03670680425,0.20429983,0.025537044791666668,0.03670680495833333,3,0.07709028527209724,0.07709028527209724,True,False,Tyler County,WV
42,24,7,39115,2,source_cache_rank,2,54103,3,0.18780918897021978,0.0015,0.0009125,0.002326218,0.0013113483333333335,0.000228061,0.00012163174999999997,0.00156316525,0,0.002815159695394243,0.0029810220671786223,0.3277,0.030245833333333333,0.612899491,0.03670680425,0.20429983,0.025537044791666668,0.03670680495833333,3,0.07709028527209724,0.07709028527209724,True,False,Wetzel County,WV
42,24,7,39115,2,source_cache_rank,3,39121,1,0.19998130587993299,0.0001,4.166666666666667e-06,0.00013587,5.66125e-06,4.53e-05,5.6624999999999996e-06,5.649999999999999e-06,0,0.0025564446596346873,0.00036597641082800894,0.3277,0.030245833333333333,0.612899491,0.03670680425,0.20429983,0.025537044791666668,0.03670680495833333,3,0.07709028527209724,0.07709028527209724,True,False,Noble County,OH
42,24,7,39115,2,source_cache_rank,4,42059,3,0.20248027597642754,0.0035,0.00025416666666666665,0.006653152,0.00027721466666666666,0.002217717,0.000277214625,0.00027865891666666666,0,0.0006103213301831288,0.0007585622365150185,0.3277,0.030245833333333333,0.612899491,0.03670680425,0.20429983,0.025537044791666668,0.03670680495833333,3,0.07709028527209724,0.07709028527209724,True,False,Greene County,PA
42,24,7,39115,2,source_cache_rank,5,39167,4,0.20651944024320537,0.0099,0.0009208333333333334,0.018788635,0.0010696102083333334,0.006212126,0.0008983034166666666,0.0010696070416666666,0,0.0018510934098989649,0.0022644903768103473,0.3277,0.030245833333333333,0.612899491,0.03670680425,0.20429983,0.025537044791666668,0.03670680495833333,3,0.07709028527209724,0.07709028527209724,True,False,Washington County,OH
42,48,5,54041,4,context,1,54077,0,0.38759089567797816,0.0014,0.0002416666666666667,0.002182012,0.000301576375,0.000159659,0.00011530045833333333,0.0005292392083333334,0,0.001027080331788075,0.0005568228271879055,0.1199,0.016379166666666667,0.211634404,0.022001598875,0.070544801,0.009106363958333334,0.020253357625,2,0.03488114374170564,0.034523561307877544,True,False,Preston County,WV
42,48,5,54041,4,context,2,54019,2,0.41694446925273676,0.0355,0.007941666666666666,0.06122631,0.012556670125,0.014091416,0.0016152655000000002,0.007800074333333333,1,0.0115162499242095,0.01097695135774192,0.1199,0.016379166666666667,0.211634404,0.022001598875,0.070544801,0.009106363958333334,0.020253357625,2,0.03488114374170564,0.034523561307877544,False,False,Fayette County,WV
42,48,5,54041,4,context,3,54047,3,0.4231100301510469,0.0267,0.005666666666666666,0.044986769,0.008575909,0.010977164,0.0011216745,0.0053102573749999995,0,0.008965623306072656,0.008154391987965297,0.1199,0.016379166666666667,0.211634404,0.022001598875,0.070544801,0.009106363958333334,0.020253357625,2,0.03488114374170564,0.034523561307877544,False,False,McDowell County,WV
42,48,5,54041,4,context,4,54043,2,0.44718216764146534,0.0522,0.007170833333333334,0.094330941,0.010683312083333334,0.032732069,0.00154791625,0.005748865833333334,1,0.010682708320785071,0.010737446791500748,0.1199,0.016379166666666667,0.211634404,0.022001598875,0.070544801,0.009106363958333334,0.020253357625,2,0.03488114374170564,0.034523561307877544,False,True,Lincoln County,WV
42,48,5,54041,4,context,5,54053,1,0.44884561945276946,0.0029,0.0012291666666666666,0.004499284,0.0018235666666666667,0.001272525,0.00021871174999999997,0.0017937451666666666,0,0.0035037697311112895,0.0028793521768021206,0.1199,0.016379166666666667,0.211634404,0.022001598875,0.070544801,0.009106363958333334,0.020253357625,2,0.03488114374170564,0.034523561307877544,True,False,Mason County,WV
42,48,5,54041,4,source_cache_rank,1,54013,2,0.16899586506101658,0.191,0.03852083333333333,0.332868757,0.06334688345833334,0.106233062,0.0033262356666666666,0.03332365466666667,6,0.0542930006009934,0.0542539564249929,0.1199,0.016379166666666667,0.211634404,0.022001598875,0.070544801,0.009106363958333334,0.020253357625,2,0.03488114374170564,0.034523561307877544,False,True,Calhoun County,WV
42,48,5,54041,4,source_cache_rank,2,54085,3,0.17463468384670205,0.0483,0.006758333333333332,0.083359253,0.011061430833333335,0.024675998,0.00012311741666666667,0.004534949,2,0.007070910563067041,0.006752243543956069,0.1199,0.016379166666666667,0.211634404,0.022001598875,0.070544801,0.009106363958333334,0.020253357625,2,0.03488114374170564,0.034523561307877544,False,False,Ritchie County,WV
42,48,5,54041,4,source_cache_rank,3,39105,1,0.1959526751040676,0.0202,0.007141666666666667,0.030410286,0.010738707666666666,0.010016373,0.001883086125,0.007792684541666667,0,0.0075367385445548486,0.007404367265168608,0.1199,0.016379166666666667,0.211634404,0.022001598875,0.070544801,0.009106363958333334,0.020253357625,2,0.03488114374170564,0.034523561307877544,False,False,Meigs County,OH
42,48,5,54041,4,source_cache_rank,4,54097,3,0.20103162773989572,0.0057,0.0015125,0.009661485,0.0021550662083333334,0.003220495,0.000497399875,0.0020420673333333334,0,0.0031409198620436472,0.0029665072991744983,0.1199,0.016379166666666667,0.211634404,0.022001598875,0.070544801,0.009106363958333334,0.020253357625,2,0.03488114374170564,0.034523561307877544,True,False,Upshur County,WV
42,48,5,54041,4,source_cache_rank,5,54103,3,0.2014165053578073,0.0129,0.0029958333333333334,0.02244116,0.004652435666666666,0.006750593,0.0007335943749999999,0.0031215768333333334,0,0.010297463091544754,0.01036434475624802,0.1199,0.016379166666666667,0.211634404,0.022001598875,0.070544801,0.009106363958333334,0.020253357625,2,0.03488114374170564,0.034523561307877544,False,False,Wetzel County,WV
42,48,6,54007,4,context,1,54047,3,0.4291261981065825,0.0285,0.019391666666666668,0.044202685,0.028668275208333333,0.004831062,0.0025228686250000003,0.03171646958333333,0,0.009663287345934945,0.010133357734172283,0.1154,0.06405,0.186941754,0.09357571183333334,0.039501824,0.009835269291666667,0.102380977375,19,0.05494476756097549,0.05465315115507784,False,False,McDowell County,WV
42,48,6,54007,4,context,2,54013,2,0.4594093115771782,0.1752,0.11581666666666668,0.277119628,0.16915408429166667,0.032442896,0.012924248208333334,0.19150212924999999,24,0.07938562085014507,0.07954416772080161,0.1154,0.06405,0.186941754,0.09357571183333334,0.039501824,0.009835269291666667,0.102380977375,19,0.05494476756097549,0.05465315115507784,False,True,Calhoun County,WV
42,48,6,54007,4,context,3,54087,0,0.54172164259897,0.0846,0.036387499999999996,0.132484228,0.05172196666666667,0.005515216,0.006032963499999999,0.06380427475,13,0.013784493497055149,0.013591548777162194,0.1154,0.06405,0.186941754,0.09357571183333334,0.039501824,0.009835269291666667,0.102380977375,19,0.05494476756097549,0.05465315115507784,False,True,Roane County,WV
42,48,6,54007,4,context,4,54105,2,0.5432323326169455,0.0054,0.0015333333333333334,0.009885932,0.001975073958333333,0.002619349,0.00041543437499999997,0.0024503592083333333,0,0.01335069938415331,0.013606061928339736,0.1154,0.06405,0.186941754,0.09357571183333334,0.039501824,0.009835269291666667,0.102380977375,19,0.05494476756097549,0.05465315115507784,True,False,Wirt County,WV
42,48,6,54007,4,context,5,54101,1,0.5782601065110297,0.0383,0.008141666666666667,0.06389311,0.011250422125,0.021276596,0.0032453096249999997,0.011694565708333332,2,0.01584595021082625,0.017194960706587804,0.1154,0.06405,0.186941754,0.09357571183333334,0.039501824,0.009835269291666667,0.102380977375,19,0.05494476756097549,0.05465315115507784,False,False,Webster County,WV
42,48,6,54007,4,source_cache_rank,1,54087,0,0.15025730122448863,0.0846,0.036387499999999996,0.132484228,0.05172196666666667,0.005515216,0.006032963499999999,0.06380427475,13,0.013784493497055149,0.013591548777162194,0.1154,0.06405,0.186941754,0.09357571183333334,0.039501824,0.009835269291666667,0.102380977375,19,0.05494476756097549,0.05465315115507784,False,True,Roane County,WV
42,48,6,54007,4,source_cache_rank,2,54013,2,0.1817951294005015,0.1752,0.11581666666666668,0.277119628,0.16915408429166667,0.032442896,0.012924248208333334,0.19150212924999999,24,0.07938562085014507,0.07954416772080161,0.1154,0.06405,0.186941754,0.09357571183333334,0.039501824,0.009835269291666667,0.102380977375,19,0.05494476756097549,0.05465315115507784,False,True,Calhoun County,WV
42,48,6,54007,4,source_cache_rank,3,54015,2,0.18704610231912333,0.1817,0.11174583333333332,0.291515779,0.16081436458333334,0.044145542,0.017858682458333334,0.18763112883333333,20,0.08958317159203981,0.08957904961119527,0.1154,0.06405,0.186941754,0.09357571183333334,0.039501824,0.009835269291666667,0.102380977375,19,0.05494476756097549,0.05465315115507784,False,True,Clay County,WV
42,48,6,54007,4,source_cache_rank,4,54043,2,0.20960380695272052,0.0507,0.016395833333333335,0.082551077,0.023264506458333334,0.01162648,0.004149208666666667,0.02856391125,2,0.016546295621339822,0.015805055658320594,0.1154,0.06405,0.186941754,0.09357571183333334,0.039501824,0.009835269291666667,0.102380977375,19,0.05494476756097549,0.05465315115507784,False,True,Lincoln County,WV
42,48,6,54007,4,source_cache_rank,5,54035,0,0.23491903282423668,0.0187,0.005079166666666667,0.031432255,0.006686668666666666,0.009924898,0.0019398549583333335,0.008551402375000001,0,0.0049681143360299435,0.005504172845701229,0.1154,0.06405,0.186941754,0.09357571183333334,0.039501824,0.009835269291666667,0.102380977375,19,0.05494476756097549,0.05465315115507784,False,False,Jackson County,WV
20260917,1,3,42053,3,context,1,54059,4,1.7760904330366598,0.0376,0.0049652173913043475,0.065360478,0.005876519869565217,5.1e-05,0.0028506329565217395,0.011568357217391302,2,0.008536094546860159,,0.5447,0.2354739130434782,0.969405594,0.34292971521739135,0.243055556,0.04483168013043478,0.35730628286956523,15,0.23685953609043728,,False,False,Mingo County,WV
20260917,1,3,42053,3,context,2,42121,4,1.7853681591075543,0.1714,0.06694782608695653,0.29344643,0.09759010217391306,0.076508802,0.013465884826086955,0.10203783460869564,14,0.053828965772666715,,0.5447,0.2354739130434782,0.969405594,0.34292971521739135,0.243055556,0.04483168013043478,0.35730628286956523,15,0.23685953609043728,,False,True,Venango County,PA
20260917,1,3,42053,3,context,3,54083,1,1.8889488312076446,0.0249,0.0034869565217391313,0.04347565,0.004234691608695652,0.001841178,0.0019424515217391304,0.007672332304347826,0,0.017152230447867324,,0.5447,0.2354739130434782,0.969405594,0.34292971521739135,0.243055556,0.04483168013043478,0.35730628286956523,15,0.23685953609043728,,False,False,Randolph County,WV
20260917,1,3,42053,3,context,4,42063,0,1.9513239879620248,0.1,0.05021739130434784,0.117516579,0.07137135334782609,0.021062584,0.00536470452173913,0.08568992665217393,18,0.017040298981295596,,0.5447,0.2354739130434782,0.969405594,0.34292971521739135,0.243055556,0.04483168013043478,0.35730628286956523,15,0.23685953609043728,,False,True,Indiana County,PA
20260917,1,3,42053,3,context,5,39101,0,2.002768816552764,0.065,0.032230434782608695,0.108093257,0.047619941608695655,0.007130335,0.004271373347826087,0.052647865608695665,9,0.008372474854665229,,0.5447,0.2354739130434782,0.969405594,0.34292971521739135,0.243055556,0.04483168013043478,0.35730628286956523,15,0.23685953609043728,,False,True,Marion County,OH
20260917,1,3,42053,3,source_cache_rank,1,42083,2,0.21458186920519717,0.0195,0.0062782608695652175,0.034410699,0.008788932347826087,0.007368193,0.0017727266956521733,0.009476757695652172,0,0.00592362947648572,,0.5447,0.2354739130434782,0.969405594,0.34292971521739135,0.243055556,0.04483168013043478,0.35730628286956523,15,0.23685953609043728,,False,False,McKean County,PA
20260917,1,3,42053,3,source_cache_rank,2,42121,4,0.22329074436403246,0.1714,0.06694782608695653,0.29344643,0.09759010217391306,0.076508802,0.013465884826086955,0.10203783460869564,14,0.053828965772666715,,0.5447,0.2354739130434782,0.969405594,0.34292971521739135,0.243055556,0.04483168013043478,0.35730628286956523,15,0.23685953609043728,,False,True,Venango County,PA
20260917,1,3,42053,3,source_cache_rank,3,42033,1,0.22949189649555748,0.071,0.05046956521739131,0.110743571,0.07449581904347824,0.003059386,0.004539113695652174,0.08384803317391305,19,0.012962892354797702,,0.5447,0.2354739130434782,0.969405594,0.34292971521739135,0.243055556,0.04483168013043478,0.35730628286956523,15,0.23685953609043728,,False,True,Clearfield County,PA
20260917,1,3,42053,3,source_cache_rank,4,42065,0,0.26115107497367845,0.0414,0.0171,0.06124939,0.02333811595652175,0.008039257,0.0033185392608695657,0.030085525130434783,2,0.025058053900184573,,0.5447,0.2354739130434782,0.969405594,0.34292971521739135,0.243055556,0.04483168013043478,0.35730628286956523,15,0.23685953609043728,,False,False,Jefferson County,PA
20260917,1,3,42053,3,source_cache_rank,5,54103,4,0.2747991836972288,0.0413,0.017995652173913045,0.068144499,0.0256150177826087,0.006887429,0.002933054086956522,0.030854927826086957,1,0.0058004576594110156,,0.5447,0.2354739130434782,0.969405594,0.34292971521739135,0.243055556,0.04483168013043478,0.35730628286956523,15,0.23685953609043728,,False,False,Wetzel County,WV
20260917,1,3,39117,4,context,1,39075,0,0.8674989276330115,0.3293,0.24178695652173915,0.50347252,0.3613806573913043,0.002543657,0.013494922739130433,0.3932962780869565,23,0.015788429330468343,,0.5087,0.29458260869565217,0.7618563,0.4307427500434784,0.012755275,0.02832768439130435,0.49583255900000006,23,0.02054740644676647,,False,True,Holmes County,OH
20260917,1,3,39117,4,context,2,39125,2,0.9007739833375104,0.1808,0.06725652173913042,0.270187602,0.093206965,0.000101958,0.01219797047826087,0.1247443297826087,10,0.03362082020844378,,0.5087,0.29458260869565217,0.7618563,0.4307427500434784,0.012755275,0.02832768439130435,0.49583255900000006,23,0.02054740644676647,,False,True,Paulding County,OH
20260917,1,3,39117,4,context,3,39157,3,0.9235904886899431,0.2157,0.16290000000000002,0.328316832,0.24311235473913043,0.002764026,0.009249174869565219,0.2654239250434783,23,0.013006554026462615,,0.5087,0.29458260869565217,0.7618563,0.4307427500434784,0.012755275,0.02832768439130435,0.49583255900000006,23,0.02054740644676647,,False,True,Tuscarawas County,OH
20260917,1,3,39117,4,context,4,39031,2,0.9235935410707661,0.2711,0.21376521739130433,0.41200073,0.319622310826087,0.004529151,0.011728611260869567,0.3468101008260869,23,0.015528441206773498,,0.5087,0.29458260869565217,0.7618563,0.4307427500434784,0.012755275,0.02832768439130435,0.49583255900000006,23,0.02054740644676647,,False,True,Coshocton County,OH
20260917,1,3,39117,4,context,5,39137,2,0.9377685739938988,0.116,0.07330869565217392,0.172173591,0.10679538795652173,0.000863026,0.007127554956521737,0.12503110313043478,18,0.022263316877981762,,0.5087,0.29458260869565217,0.7618563,0.4307427500434784,0.012755275,0.02832768439130435,0.49583255900000006,23,0.02054740644676647,,False,True,Putnam County,OH
20260917,1,3,39117,4,source_cache_rank,1,39033,2,0.19531491175213359,0.0689,0.04313913043478261,0.101613904,0.06287480095652175,0.010448996,0.0039358070869565205,0.07211426878260871,12,0.014492221180008664,,0.5087,0.29458260869565217,0.7618563,0.4307427500434784,0.012755275,0.02832768439130435,0.49583255900000006,23,0.02054740644676647,,False,True,Crawford County,OH
20260917,1,3,39117,4,source_cache_rank,2,39139,0,0.20968556699544053,0.1101,0.08189130434782607,0.165574536,0.12223182717391307,0.00477924,0.005004078695652173,0.1327922056956522,23,0.0153776044980714,,0.5087,0.29458260869565217,0.7618563,0.4307427500434784,0.012755275,0.02832768439130435,0.49583255900000006,23,0.02054740644676647,,False,True,Richland County,OH
20260917,1,3,39117,4,source_cache_rank,3,39077,3,0.21751226549422611,0.0533,0.03270434782608696,0.077133271,0.047400342565217385,0.000899312,0.00341177,0.055939542521739126,12,0.007044845168925519,,0.5087,0.29458260869565217,0.7618563,0.4307427500434784,0.012755275,0.02832768439130435,0.49583255900000006,23,0.02054740644676647,,False,True,Huron County,OH
20260917,1,3,39117,4,source_cache_rank,4,39159,3,0.22095772995636453,0.0152,0.008530434782608697,0.019612662,0.011963788043478264,0.002424957,0.0009638594347826086,0.01474301704347826,0,0.003897284046606455,,0.5087,0.29458260869565217,0.7618563,0.4307427500434784,0.012755275,0.02832768439130435,0.49583255900000006,23,0.02054740644676647,,False,False,Union County,OH
20260917,1,3,39117,4,source_cache_rank,5,39075,0,0.22353003932589413,0.3293,0.24178695652173915,0.50347252,0.3613806573913043,0.002543657,0.013494922739130433,0.3932962780869565,23,0.015788429330468343,,0.5087,0.29458260869565217,0.7618563,0.4307427500434784,0.012755275,0.02832768439130435,0.49583255900000006,23,0.02054740644676647,,False,True,Holmes County,OH
20260917,6,3,42131,2,context,1,42067,1,0.42283488532861263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00235377124879082,,0.1648,0.021305555555555557,0.306100161,0.02588393661111111,0.101808033,0.017918531,0.025883937055555556,2,0.04435394264162349,,True,False,Juniata County,PA
20260917,6,3,42131,2,context,2,42081,1,0.48633420616767076,0.001,0.0004111111111111111,0.001730666,0.0006065695555555555,0.000348456,0.00012582816666666666,0.0006137786666666666,0,0.004103523383356189,,0.1648,0.021305555555555557,0.306100161,0.02588393661111111,0.101808033,0.017918531,0.025883937055555556,2,0.04435394264162349,,True,False,Lycoming County,PA
20260917,6,3,42131,2,context,3,42035,4,0.4999939610644725,0.0172,0.0107,0.027666045,0.015720664611111112,0.005319555,0.0015739434444444445,0.016931857166666665,0,0.00768449459452597,,0.1648,0.021305555555555557,0.306100161,0.02588393661111111,0.101808033,0.017918531,0.025883937055555556,2,0.04435394264162349,,False,False,Clinton County,PA
20260917,6,3,42131,2,context,4,42127,3,0.5074796484510045,0.006,0.0022944444444444444,0.010840158,0.003277468111111111,0.003050497,0.0006284547222222222,0.003385910055555555,0,0.0021603830994070014,,0.1648,0.021305555555555557,0.306100161,0.02588393661111111,0.101808033,0.017918531,0.025883937055555556,2,0.04435394264162349,,True,False,Wayne County,PA
20260917,6,3,42131,2,context,5,42119,3,0.5223086415235529,0.0008,8.333333333333333e-05,0.001463373,8.12985e-05,0.000487791,8.12985e-05,8.129833333333333e-05,0,0.0011743756333478072,,0.1648,0.021305555555555557,0.306100161,0.02588393661111111,0.101808033,0.017918531,0.025883937055555556,2,0.04435394264162349,,True,False,Union County,PA
20260917,6,3,42131,2,source_cache_rank,1,42127,3,0.16451195800408694,0.006,0.0022944444444444444,0.010840158,0.003277468111111111,0.003050497,0.0006284547222222222,0.003385910055555555,0,0.0021603830994070014,,0.1648,0.021305555555555557,0.306100161,0.02588393661111111,0.101808033,0.017918531,0.025883937055555556,2,0.04435394264162349,,True,False,Wayne County,PA
20260917,6,3,42131,2,source_cache_rank,2,42115,1,0.164888138196896,0.0002,6.666666666666667e-05,0.000387106,9.384622222222223e-05,0.000105574,4.105972222222222e-05,0.00010361672222222223,0,0.004550017286997053,,0.1648,0.021305555555555557,0.306100161,0.02588393661111111,0.101808033,0.017918531,0.025883937055555556,2,0.04435394264162349,,True,False,Susquehanna County,PA
20260917,6,3,42131,2,source_cache_rank,3,42081,1,0.17805755339887278,0.001,0.0004111111111111111,0.001730666,0.0006065695555555555,0.000348456,0.00012582816666666666,0.0006137786666666666,0,0.004103523383356189,,0.1648,0.021305555555555557,0.306100161,0.02588393661111111,0.101808033,0.017918531,0.025883937055555556,2,0.04435394264162349,,True,False,Lycoming County,PA
20260917,6,3,42131,2,source_cache_rank,4,42025,3,0.18019218484549043,0.0033,0.0008055555555555555,0.005505524,0.0010674789444444445,0.001835175,0.00047398433333333337,0.0010668127777777776,0,0.0016315942620319923,,0.1648,0.021305555555555557,0.306100161,0.02588393661111111,0.101808033,0.017918531,0.025883937055555556,2,0.04435394264162349,,True,False,Carbon County,PA
20260917,6,3,42131,2,source_cache_rank,5,42069,1,0.18422584410479578,0.0003,7.222222222222222e-05,0.000469296,0.00010700994444444444,0.000105066,2.9190555555555556e-05,0.00010700611111111111,0,0.005897295419552105,,0.1648,0.021305555555555557,0.306100161,0.02588393661111111,0.101808033,0.017918531,0.025883937055555556,2,0.04435394264162349,,True,False,Lackawanna County,PA
20260917,24,4,18013,0,context,1,54015,4,0.9958027469935935,0.0227,0.0051916666666666665,0.038541128,0.007813847208333334,0.012329712,0.0014082887916666668,0.006385798333333334,0,0.0045622131932516055,0.003910007643497999,0.1379,0.0486625,0.242625714,0.07171395579166667,0.080875238,0.011951025291666667,0.06412897583333334,13,0.05615790098199961,0.05877663642846756,False,False,Clay County,WV
20260917,24,4,18013,0,context,2,54035,2,1.0798738279199926,0.001,0.00015416666666666668,0.001718951,0.00021998633333333338,0.00055252,5.031229166666667e-05,0.00010444870833333333,0,0.001679358418215315,0.002545375523680718,0.1379,0.0486625,0.242625714,0.07171395579166667,0.080875238,0.011951025291666667,0.06412897583333334,13,0.05615790098199961,0.05877663642846756,True,False,Jackson County,WV
20260917,24,4,18013,0,context,3,18149,4,1.1104332486271107,0.0088,0.0012,0.015650865,0.0016741910833333335,0.005066466,0.000624961625,0.001208095,0,0.002385545806129247,0.0017788330927684236,0.1379,0.0486625,0.242625714,0.07171395579166667,0.080875238,0.011951025291666667,0.06412897583333334,13,0.05615790098199961,0.05877663642846756,True,False,Starke County,IN
20260917,24,4,18013,0,context,4,18121,2,1.1299445936238874,0.1293,0.04573749999999999,0.216277518,0.06989659770833333,0.049544141,0.0066247868333333335,0.060610777166666664,12,0.051919100168557636,0.050240163196671475,0.1379,0.0486625,0.242625714,0.07171395579166667,0.080875238,0.011951025291666667,0.06412897583333334,13,0.05615790098199961,0.05877663642846756,False,True,Parke County,IN
20260917,24,4,18013,0,context,5,18103,3,1.1328807626441235,0.0079,0.0012583333333333333,0.013557134,0.001651603208333333,0.004432968,0.0007567598749999999,0.0016273940416666665,0,0.004382787039886888,0.0028708326686775905,0.1379,0.0486625,0.242625714,0.07171395579166667,0.080875238,0.011951025291666667,0.06412897583333334,13,0.05615790098199961,0.05877663642846756,True,False,Miami County,IN
20260917,24,4,18013,0,source_cache_rank,1,54015,4,0.23952927559983705,0.0227,0.0051916666666666665,0.038541128,0.007813847208333334,0.012329712,0.0014082887916666668,0.006385798333333334,0,0.0045622131932516055,0.003910007643497999,0.1379,0.0486625,0.242625714,0.07171395579166667,0.080875238,0.011951025291666667,0.06412897583333334,13,0.05615790098199961,0.05877663642846756,False,False,Clay County,WV
20260917,24,4,18013,0,source_cache_rank,2,18047,4,0.2515913763301918,0.0319,0.006945833333333334,0.060608658,0.00982640375,0.028861266,0.0037719673749999996,0.008030910208333334,1,0.008883883998254164,0.008057827817739236,0.1379,0.0486625,0.242625714,0.07171395579166667,0.080875238,0.011951025291666667,0.06412897583333334,13,0.05615790098199961,0.05877663642846756,False,False,Franklin County,IN
20260917,24,4,18013,0,source_cache_rank,3,54035,2,0.2672112751352007,0.001,0.00015416666666666668,0.001718951,0.00021998633333333338,0.00055252,5.031229166666667e-05,0.00010444870833333333,0,0.001679358418215315,0.002545375523680718,0.1379,0.0486625,0.242625714,0.07171395579166667,0.080875238,0.011951025291666667,0.06412897583333334,13,0.05615790098199961,0.05877663642846756,True,False,Jackson County,WV
20260917,24,4,18013,0,source_cache_rank,4,18025,1,0.28180975936366376,0.1505,0.013379166666666666,0.285952748,0.016087784500000004,0.096087999,0.011836229416666668,0.015088205416666667,1,0.029145309494633488,0.03020930360441573,0.1379,0.0486625,0.242625714,0.07171395579166667,0.080875238,0.011951025291666667,0.06412897583333334,13,0.05615790098199961,0.05877663642846756,False,True,Crawford County,IN
20260917,24,4,18013,0,source_cache_rank,5,18153,1,0.2878132244651118,0.017,0.0030833333333333338,0.029633114,0.00427249925,0.009877705,0.0012791359166666667,0.00407521175,0,0.0031588687470659477,0.0032732295393154537,0.1379,0.0486625,0.242625714,0.07171395579166667,0.080875238,0.011951025291666667,0.06412897583333334,13,0.05615790098199961,0.05877663642846756,False,False,Sullivan County,IN
20260917,24,4,39119,3,context,1,39031,2,0.5271786385748753,0.1096,0.07925416666666667,0.16391574,0.11807683408333335,0.000911162,0.004574748375,0.12985090316666667,24,0.022893933787527077,0.0220397341754196,0.0411,0.024829166666666663,0.055827838,0.03597437879166667,0.004834254,0.0025833850833333334,0.04184361645833334,3,0.005372937250624311,0.004545021248640379,False,True,Coshocton County,OH
20260917,24,4,39119,3,context,2,39075,0,0.6653954194450135,0.1398,0.10177083333333332,0.20998028,0.15121826516666667,0.001629503,0.006431508916666668,0.16750210433333335,24,0.016185402826959128,0.01667166608674999,0.0411,0.024829166666666663,0.055827838,0.03597437879166667,0.004834254,0.0025833850833333334,0.04184361645833334,3,0.005372937250624311,0.004545021248640379,False,True,Holmes County,OH
20260917,24,4,39119,3,context,3,39089,0,0.7050419335624982,0.0505,0.03238333333333334,0.068483055,0.04722989508333333,0.010087053,0.003964066291666666,0.05318139879166667,12,0.016474341844826695,0.016664990232279013,0.0411,0.024829166666666663,0.055827838,0.03597437879166667,0.004834254,0.0025833850833333334,0.04184361645833334,3,0.005372937250624311,0.004545021248640379,False,True,Licking County,OH
20260917,24,4,39119,3,context,4,39059,1,0.773020318959976,0.1423,0.10457500000000002,0.214180929,0.155908214375,0.003850996,0.006026467000000001,0.17072339275,24,0.02697515465967577,0.027139825777346055,0.0411,0.024829166666666663,0.055827838,0.03597437879166667,0.004834254,0.0025833850833333334,0.04184361645833334,3,0.005372937250624311,0.004545021248640379,False,True,Guernsey County,OH
20260917,24,4,39119,3,context,5,39111,4,0.8298836215238707,0.0036,0.0025,0.005717999,0.0037740957916666666,0.0004765,0.00019312158333333333,0.003820121416666667,0,0.01598986621936613,0.017728881571235016,0.0411,0.024829166666666663,0.055827838,0.03597437879166667,0.004834254,0.0025833850833333334,0.04184361645833334,3,0.005372937250624311,0.004545021248640379,True,False,Monroe County,OH
