cv_seed,horizon,fipsCode,target_day,n,T_sse,T_rmse,T_bias,truth_mean,truth_max,S_sse,S_rmse,S_bias,common_score,under_common_score,over_common_score,both_under_n,both_under_T_sse,both_under_S_sse,both_over_n,both_over_T_sse,both_over_S_sse,opposite_n,opposite_T_sse,opposite_S_sse,zero_error_n,zero_error_T_sse,zero_error_S_sse,countyName,stateAbbr
42,6,54019,6,24,0.0011101883565424679,0.006801312240242282,-0.0063390372330793905,0.012029166666666667,0.0164,,,,,,,,,,,,,,,,,,,Fayette County,WV
42,6,54019,7,24,6.7936564022676945e-06,0.0005320423073038027,-0.00011655272727847473,0.00029583333333333333,0.0014,,,,,,,,,,,,,,,,,,,Fayette County,WV
42,6,54019,8,24,9.37e-06,0.0006248333111051832,-0.0005125,0.0005125,0.0011,,,,,,,,,,,,,,,,,,,Fayette County,WV
42,6,54023,3,18,1.5897627833669778e-05,0.0009397880326515057,0.0005588683623612012,0.00010555555555555555,0.0003,,,,,,,,,,,,,,,,,,,Grant County,WV
42,6,54023,4,24,4.453382719583764e-05,0.0013621953359044736,0.0011895002499162557,2.5e-05,0.0001,,,,,,,,,,,,,,,,,,,Grant County,WV
42,6,54023,5,24,0.00010431927819095347,0.002084858890018633,0.0018164230635766734,8.333333333333334e-06,0.0001,,,,,,,,,,,,,,,,,,,Grant County,WV
42,6,54023,6,24,7.773362691708116e-05,0.0017996947300987045,0.0006122575837012692,0.000325,0.0017,,,,,,,,,,,,,,,,,,,Grant County,WV
42,6,54023,7,24,1.3122068690010448e-06,0.00023382747103019538,1.254177772089655e-05,3.3333333333333335e-05,0.0002,,,,,,,,,,,,,,,,,,,Grant County,WV
42,6,54023,8,24,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Grant County,WV
42,6,54025,3,18,9.599017405990324e-07,0.00023092828860432846,4.8590501509350155e-05,1.1111111111111112e-05,0.0001,,,,,,,,,,,,,,,,,,,Greenbrier County,WV
42,6,54025,4,24,3.1499162258019234e-05,0.0011456286894470367,0.0007444189300672157,5.4166666666666664e-05,0.0003,,,,,,,,,,,,,,,,,,,Greenbrier County,WV
42,6,54025,5,24,5.6452344421911904e-05,0.0015336821761954666,0.0009943752364614921,0.0003416666666666667,0.0014,,,,,,,,,,,,,,,,,,,Greenbrier County,WV
42,6,54025,6,24,0.0002253901853306646,0.003064515903386867,0.0023644303860611976,0.0002625,0.0012,,,,,,,,,,,,,,,,,,,Greenbrier County,WV
42,6,54025,7,24,4.2e-07,0.00013228756555322952,-6.666666666666667e-05,6.666666666666667e-05,0.0004,,,,,,,,,,,,,,,,,,,Greenbrier County,WV
42,6,54025,8,24,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Greenbrier County,WV
42,6,54027,3,18,0.00023888988804825805,0.003643029020900801,0.0033987104851625214,0.0009222222222222223,0.0045,,,,,,,,,,,,,,,,,,,Hampshire County,WV
42,6,54027,4,24,4.388137361254197e-05,0.0013521799315140159,-0.0001754957692686866,0.0005583333333333333,0.0036,,,,,,,,,,,,,,,,,,,Hampshire County,WV
42,6,54027,5,24,8.617620522915337e-05,0.0018949077069560381,0.001808108974626838,2.0833333333333333e-05,0.0002,,,,,,,,,,,,,,,,,,,Hampshire County,WV
42,6,54027,6,24,4.9284650360620865e-05,0.0014330132931550923,0.0011789417961187321,2.0833333333333333e-05,0.0002,,,,,,,,,,,,,,,,,,,Hampshire County,WV
42,6,54027,7,24,2.9843297226737677e-06,0.00035262880168538936,7.977464749157117e-05,2.0833333333333333e-05,0.0001,,,,,,,,,,,,,,,,,,,Hampshire County,WV
42,6,54027,8,24,2.66624245070813e-06,0.00033330681878139263,9.186060529546358e-05,8.333333333333334e-06,0.0001,,,,,,,,,,,,,,,,,,,Hampshire County,WV
42,6,54029,3,18,0.028466592629610227,0.039767793103360406,0.028132402229211026,0.08958333333333333,0.1836,,,,,,,,,,,,,,,,,,,Hancock County,WV
42,6,54029,4,24,0.0016218775051500443,0.008220597872493938,0.007422725620151419,0.017670833333333334,0.031,,,,,,,,,,,,,,,,,,,Hancock County,WV
42,6,54029,5,24,0.001394572541584301,0.007622807175357331,0.00748913590976795,0.0,0.0,,,,,,,,,,,,,,,,,,,Hancock County,WV
42,6,54029,6,24,0.00028482444860220127,0.0034449507047888297,0.0031220145191733495,4.1666666666666665e-05,0.0001,,,,,,,,,,,,,,,,,,,Hancock County,WV
42,6,54029,7,24,2.5569608319356597e-05,0.001032182322382949,0.0005545243934895447,0.0,0.0,,,,,,,,,,,,,,,,,,,Hancock County,WV
42,6,54029,8,24,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Hancock County,WV
42,6,54031,3,18,0.00012233384337073967,0.0026069761471305716,0.0008266083656083289,0.0031166666666666665,0.0089,,,,,,,,,,,,,,,,,,,Hardy County,WV
42,6,54031,4,24,1.9493689193083325e-05,0.0009012419484865344,0.0005668519809748903,7.916666666666668e-05,0.0002,,,,,,,,,,,,,,,,,,,Hardy County,WV
42,6,54031,5,24,0.00012773009551299774,0.0023069649570467195,0.00211281368024416,0.00021666666666666666,0.0016,,,,,,,,,,,,,,,,,,,Hardy County,WV
42,6,54031,6,24,0.000372812932838705,0.003941303363306701,0.003770035787716016,0.0001375,0.0007,,,,,,,,,,,,,,,,,,,Hardy County,WV
42,6,54031,7,24,1.6822577115015366e-05,0.0008372220214050991,0.0005063894655648859,0.0,0.0,,,,,,,,,,,,,,,,,,,Hardy County,WV
42,6,54031,8,24,2e-08,2.886751345948129e-05,-8.333333333333334e-06,8.333333333333334e-06,0.0001,,,,,,,,,,,,,,,,,,,Hardy County,WV
42,6,54033,3,18,5.429991032352701e-05,0.0017368539618057672,0.0016447316824416624,0.0018,0.0048,,,,,,,,,,,,,,,,,,,Harrison County,WV
42,6,54033,4,24,0.00041707655460787476,0.004168715602596094,-0.0016114274478733163,0.0025875,0.0138,,,,,,,,,,,,,,,,,,,Harrison County,WV
42,6,54033,5,24,0.0002654221697048345,0.0033255461312444263,0.0021608929837596213,0.0015833333333333333,0.0034,,,,,,,,,,,,,,,,,,,Harrison County,WV
42,6,54033,6,24,0.0008811468633078622,0.006059245220143148,0.0038334888322284198,0.0028791666666666666,0.0065,,,,,,,,,,,,,,,,,,,Harrison County,WV
42,6,54033,7,24,1.7781289827019397e-05,0.0008607479748020371,0.0004603849297961647,0.00039999999999999996,0.0026,,,,,,,,,,,,,,,,,,,Harrison County,WV
42,6,54033,8,24,9.5e-07,0.00019895560643855536,-7.083333333333334e-05,7.083333333333334e-05,0.0009,,,,,,,,,,,,,,,,,,,Harrison County,WV
42,6,54035,3,18,5.862668567430224e-06,0.0005707046603118631,-0.00021737529463505898,0.0006722222222222222,0.0024,,,,,,,,,,,,,,,,,,,Jackson County,WV
42,6,54035,4,24,5.679369171173671e-05,0.0015383120038933464,0.0010301809299946574,0.00015416666666666668,0.001,,,,,,,,,,,,,,,,,,,Jackson County,WV
42,6,54035,5,24,0.0003405630763014749,0.0037669786539384744,0.0027927737439786063,0.0022791666666666668,0.0132,,,,,,,,,,,,,,,,,,,Jackson County,WV
42,6,54035,6,24,0.0006328607845068578,0.005135094872974832,-0.0012961329542558611,0.005079166666666667,0.0187,,,,,,,,,,,,,,,,,,,Jackson County,WV
42,6,54035,7,24,1.4185711026580194e-05,0.0007688116107175898,0.0002484448172835389,0.00019166666666666667,0.0006,,,,,,,,,,,,,,,,,,,Jackson County,WV
42,6,54035,8,24,6e-08,4.9999999999999996e-05,-1.6666666666666667e-05,1.6666666666666667e-05,0.0002,,,,,,,,,,,,,,,,,,,Jackson County,WV
42,6,54037,3,18,6.517286188810262e-06,0.0006017237363889707,-0.00010210715188286711,0.00022222222222222223,0.0014,,,,,,,,,,,,,,,,,,,Jefferson County,WV
42,6,54037,4,24,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Jefferson County,WV
42,6,54037,5,24,0.00012933525936211139,0.002321415331233938,0.0010246073486973447,0.0003666666666666666,0.005,,,,,,,,,,,,,,,,,,,Jefferson County,WV
42,6,54037,6,24,0.00024871188990616003,0.003219160668987596,0.002585270569284128,0.00036666666666666667,0.0017,,,,,,,,,,,,,,,,,,,Jefferson County,WV
42,6,54037,7,24,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Jefferson County,WV
42,6,54037,8,24,0.00101311,0.006497146809690132,-0.0028125000000000003,0.0028125000000000003,0.0195,,,,,,,,,,,,,,,,,,,Jefferson County,WV
42,6,54039,3,18,1.7490251015134055e-06,0.0003117179192718782,-2.4115191464741355e-06,7.222222222222223e-05,0.0002,,,,,,,,,,,,,,,,,,,Kanawha County,WV
42,6,54039,4,24,2.9924972896134525e-05,0.0011166350660230368,0.0006951558294642558,0.0009041666666666667,0.0045,,,,,,,,,,,,,,,,,,,Kanawha County,WV
42,6,54039,5,24,0.0005569348603216147,0.004817221105582271,5.602404838403709e-05,0.006408333333333333,0.015,,,,,,,,,,,,,,,,,,,Kanawha County,WV
42,6,54039,6,24,0.0007250918316510403,0.005496558891900157,0.0050344510699373325,0.0067625,0.0127,,,,,,,,,,,,,,,,,,,Kanawha County,WV
42,6,54039,7,24,1.4262702636440916e-05,0.0007708951138244239,0.0003982573829545201,0.00021666666666666666,0.0005,,,,,,,,,,,,,,,,,,,Kanawha County,WV
42,6,54039,8,24,3.8999999999999997e-07,0.00012747548783981962,-0.00010416666666666667,0.00010416666666666667,0.0003,,,,,,,,,,,,,,,,,,,Kanawha County,WV
42,6,54041,3,18,1.8729837720239795e-05,0.001020071830810616,0.0004011286946460333,0.0008055555555555555,0.0042,,,,,,,,,,,,,,,,,,,Lewis County,WV
42,6,54041,4,24,0.00013840981070273062,0.0024014735988444904,-0.0008102218569446448,0.0021,0.0103,,,,,,,,,,,,,,,,,,,Lewis County,WV
42,6,54041,5,24,0.028929431448063078,0.03471876980831303,-0.013050321930603759,0.016379166666666667,0.1199,,,,,,,,,,,,,,,,,,,Lewis County,WV
42,6,54041,6,24,0.00020885022877643932,0.002949930993376789,-0.00231482584087418,0.009933333333333334,0.0174,,,,,,,,,,,,,,,,,,,Lewis County,WV
42,6,54041,7,24,8.516662206649992e-06,0.0005957020440430626,-0.00010701508684620246,0.0009791666666666666,0.0025,,,,,,,,,,,,,,,,,,,Lewis County,WV
42,6,54041,8,24,2.054e-05,0.0009251126057585278,-0.0004166666666666667,0.0004166666666666667,0.0039,,,,,,,,,,,,,,,,,,,Lewis County,WV
42,6,54043,3,18,4e-08,4.714045207910317e-05,-1.1111111111111112e-05,1.1111111111111112e-05,0.0002,,,,,,,,,,,,,,,,,,,Lincoln County,WV
42,6,54043,4,24,0.001270586534387791,0.007276063880938051,-0.0026058764477810124,0.0038583333333333334,0.0246,,,,,,,,,,,,,,,,,,,Lincoln County,WV
42,6,54043,5,24,0.00258591862701501,0.010380106428113286,-0.0007990204542352573,0.007170833333333334,0.0522,,,,,,,,,,,,,,,,,,,Lincoln County,WV
42,6,54043,6,24,0.005915912774141111,0.015700202724462285,-0.008501047940992495,0.016395833333333335,0.0507,,,,,,,,,,,,,,,,,,,Lincoln County,WV
42,6,54043,7,24,3.729372110211543e-05,0.0012465572774331215,0.0009755316284165384,0.000125,0.0005,,,,,,,,,,,,,,,,,,,Lincoln County,WV
42,6,54043,8,24,1.9610000000000004e-05,0.0009039266194406123,-0.00032083333333333334,0.00032083333333333334,0.0041,,,,,,,,,,,,,,,,,,,Lincoln County,WV
42,6,54045,3,18,7e-08,6.236095644623236e-05,-2.777777777777778e-05,2.777777777777778e-05,0.0002,,,,,,,,,,,,,,,,,,,Logan County,WV
42,6,54045,4,24,1.8711079549625023e-05,0.0008829656361193845,-0.00014973483240788017,0.001025,0.0044,,,,,,,,,,,,,,,,,,,Logan County,WV
42,6,54045,5,24,0.007411297469748712,0.01757282166413606,-0.003641531461827692,0.013683333333333334,0.0444,,,,,,,,,,,,,,,,,,,Logan County,WV
42,6,54045,6,24,0.003111394082423384,0.011386018623776018,0.010073438858786976,0.0027375000000000003,0.0052,,,,,,,,,,,,,,,,,,,Logan County,WV
42,6,54045,7,24,1.862785046446017e-05,0.0008809996799200178,0.0005610533506233934,6.25e-05,0.0003,,,,,,,,,,,,,,,,,,,Logan County,WV
42,6,54045,8,24,4e-08,4.0824829046386304e-05,-1.6666666666666667e-05,1.6666666666666667e-05,0.0001,,,,,,,,,,,,,,,,,,,Logan County,WV
42,6,54047,3,18,7.674521941895677e-06,0.0006529642640338868,-0.0001591787705330709,0.0002833333333333333,0.0014,,,,,,,,,,,,,,,,,,,McDowell County,WV
42,6,54047,4,24,5.077414988122918e-05,0.0014545066443246483,0.0010211339909319689,0.0003041666666666666,0.0015,,,,,,,,,,,,,,,,,,,McDowell County,WV
42,6,54047,5,24,0.0009716879817655643,0.006362939512539141,0.00432030036493277,0.005666666666666666,0.0267,,,,,,,,,,,,,,,,,,,McDowell County,WV
42,6,54047,6,24,0.001616108611735164,0.00820596483189506,-0.006670354538430991,0.019391666666666668,0.0285,,,,,,,,,,,,,,,,,,,McDowell County,WV
42,6,54047,7,24,7.765250388301796e-05,0.0017987554016946684,0.0016881255589016094,0.00032083333333333334,0.0014,,,,,,,,,,,,,,,,,,,McDowell County,WV
42,6,54047,8,24,1.3963270152458196e-05,0.0007627600691037067,0.0005383182540015139,1.6666666666666667e-05,0.0002,,,,,,,,,,,,,,,,,,,McDowell County,WV
42,6,54053,3,18,8.944238514991779e-06,0.0007049128596654805,0.0003058315820915106,2.2222222222222223e-05,0.0002,,,,,,,,,,,,,,,,,,,Mason County,WV
42,6,54053,4,24,3.1082770627938644e-05,0.0011380313892115528,0.0007202709242401009,0.00026666666666666673,0.0011,,,,,,,,,,,,,,,,,,,Mason County,WV
42,6,54053,5,24,0.0001282507845549091,0.002311662321747681,0.0016319983037252645,0.0012291666666666666,0.0029,,,,,,,,,,,,,,,,,,,Mason County,WV
42,6,54053,6,24,0.00011698592787865677,0.0022078074330907347,0.0019586371871637134,0.00020416666666666665,0.0006,,,,,,,,,,,,,,,,,,,Mason County,WV
42,6,54053,7,24,9.811244355906254e-06,0.0006393761398134595,0.00022063228817048242,0.0,0.0,,,,,,,,,,,,,,,,,,,Mason County,WV
42,6,54053,8,24,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Mason County,WV
42,6,54055,3,18,0.0004482081915823895,0.004990035579824108,-0.0032254568410055354,0.003283333333333333,0.0105,,,,,,,,,,,,,,,,,,,Mercer County,WV
42,6,54055,4,24,1.1770695881768629e-05,0.0007003182574661035,0.00039812429207682277,1.25e-05,0.0001,,,,,,,,,,,,,,,,,,,Mercer County,WV
42,6,54055,5,24,6.443284508346892e-05,0.0016385059897595345,0.001349228599034492,0.0003416666666666666,0.0034,,,,,,,,,,,,,,,,,,,Mercer County,WV
42,6,54055,6,24,0.0001345554198774064,0.0023677997863470776,0.0014776255061915683,0.0010875,0.0051,,,,,,,,,,,,,,,,,,,Mercer County,WV
42,6,54055,7,24,1.4099999999999998e-06,0.00024238399287081645,-0.00010416666666666667,0.00010416666666666667,0.0009,,,,,,,,,,,,,,,,,,,Mercer County,WV
42,6,54055,8,24,8e-08,5.773502691896258e-05,-3.3333333333333335e-05,3.3333333333333335e-05,0.0001,,,,,,,,,,,,,,,,,,,Mercer County,WV
42,6,54057,3,18,8.615832891382802e-05,0.002187823993959752,-0.0010723825605384748,0.0022833333333333334,0.0081,,,,,,,,,,,,,,,,,,,Mineral County,WV
42,6,54057,4,24,8.260413145309371e-06,0.0005866718682999528,0.00026997786824715773,2.0833333333333333e-05,0.0003,,,,,,,,,,,,,,,,,,,Mineral County,WV
42,6,54057,5,24,4.3158100647689905e-05,0.0013409900050536344,0.0009195696893791707,1.6666666666666667e-05,0.0002,,,,,,,,,,,,,,,,,,,Mineral County,WV
42,6,54057,6,24,5.388533434665091e-05,0.0014984065751470084,0.0009795023171374295,0.00010833333333333333,0.0006,,,,,,,,,,,,,,,,,,,Mineral County,WV
42,6,54057,7,24,2.059717779895501e-05,0.0009263993424129388,-0.00012616080565225349,0.0002125,0.0042,,,,,,,,,,,,,,,,,,,Mineral County,WV
42,6,54057,8,24,5.452e-05,0.0015072049186048548,-0.0006833333333333332,0.0006833333333333332,0.0045,,,,,,,,,,,,,,,,,,,Mineral County,WV
42,6,54059,3,18,0.005398306420942811,0.017317791784017978,0.015031146027712439,0.0005944444444444444,0.0056,,,,,,,,,,,,,,,,,,,Mingo County,WV
42,6,54059,4,24,0.0005844289628370489,0.0049346941936534465,0.004863109418912519,0.0005708333333333333,0.0034,,,,,,,,,,,,,,,,,,,Mingo County,WV
42,6,54059,5,24,0.012789129167367307,0.02308420199993142,-0.013200079316045006,0.024795833333333336,0.0647,,,,,,,,,,,,,,,,,,,Mingo County,WV
42,6,54059,6,24,0.006359355333596677,0.016277995543059396,-0.003531244339536226,0.015066666666666666,0.0652,,,,,,,,,,,,,,,,,,,Mingo County,WV
42,6,54059,7,24,0.0005581201190935967,0.004822344342976059,-0.0005329134127242622,0.003770833333333333,0.0205,,,,,,,,,,,,,,,,,,,Mingo County,WV
42,6,54059,8,24,0.00011257150423598337,0.002165751449997431,0.002106749957344478,3.75e-05,0.0002,,,,,,,,,,,,,,,,,,,Mingo County,WV
42,6,54063,3,18,2.1999999999999998e-07,0.00011055415967851333,-5.555555555555556e-05,5.555555555555556e-05,0.0003,,,,,,,,,,,,,,,,,,,Monroe County,WV
42,6,54063,4,24,0.00015783786090642335,0.0025644838735635754,-0.0007856063283463825,0.0017499999999999998,0.0064,,,,,,,,,,,,,,,,,,,Monroe County,WV
42,6,54063,5,24,0.00011289676813915676,0.0021688780523114247,0.0017288705774099113,0.0009624999999999999,0.0022,,,,,,,,,,,,,,,,,,,Monroe County,WV
42,6,54063,6,24,0.0002187600128432028,0.0030191059165145975,0.002591338903037394,2.5e-05,0.0001,,,,,,,,,,,,,,,,,,,Monroe County,WV
42,6,54063,7,24,8e-08,5.773502691896258e-05,-3.3333333333333335e-05,3.3333333333333335e-05,0.0001,,,,,,,,,,,,,,,,,,,Monroe County,WV
42,6,54063,8,24,4e-08,4.0824829046386304e-05,-1.6666666666666667e-05,1.6666666666666667e-05,0.0001,,,,,,,,,,,,,,,,,,,Monroe County,WV
42,6,54067,3,18,1.183670428262314e-05,0.0008109221185588368,-0.00040499136827079466,0.0006000000000000001,0.0026,,,,,,,,,,,,,,,,,,,Nicholas County,WV
42,6,54067,4,24,0.000980409682501706,0.0063914320333999545,0.0015256897371990832,0.0016458333333333331,0.0314,,,,,,,,,,,,,,,,,,,Nicholas County,WV
42,6,54067,5,24,0.002125522269646263,0.009410814412256127,-0.003969555288568891,0.009395833333333332,0.0341,,,,,,,,,,,,,,,,,,,Nicholas County,WV
42,6,54067,6,24,0.0005178832274763952,0.0046452629432053106,-0.00047851519590465995,0.007149999999999999,0.0207,,,,,,,,,,,,,,,,,,,Nicholas County,WV
42,6,54067,7,24,5.046020007559754e-06,0.00045853116976746856,9.932670500725196e-05,0.00012083333333333335,0.0003,,,,,,,,,,,,,,,,,,,Nicholas County,WV
42,6,54067,8,24,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Nicholas County,WV
42,6,54069,3,18,0.0011831610407910926,0.008107476113615043,0.004605655722312692,0.04601666666666667,0.0673,,,,,,,,,,,,,,,,,,,Ohio County,WV
42,6,54069,4,24,0.005496590882875366,0.015133559400214045,0.01012770648263314,0.005095833333333333,0.0378,,,,,,,,,,,,,,,,,,,Ohio County,WV
42,6,54069,5,24,0.0013338266276416968,0.007454938597002037,0.0015817069631325045,0.003466666666666667,0.0234,,,,,,,,,,,,,,,,,,,Ohio County,WV
42,6,54069,6,24,0.00018655546147085074,0.002788035908655431,0.0015046492860541557,0.0019249999999999998,0.0098,,,,,,,,,,,,,,,,,,,Ohio County,WV
42,6,54069,7,24,9.986077507014706e-05,0.002039819998902549,0.0016578003673307837,0.00012083333333333332,0.0005,,,,,,,,,,,,,,,,,,,Ohio County,WV
42,6,54069,8,24,7.105289563122206e-06,0.0005441081986119659,0.0002467459381468975,6.666666666666667e-05,0.0004,,,,,,,,,,,,,,,,,,,Ohio County,WV
42,6,54071,3,18,0.00013139593448866478,0.0027018094193075786,0.0013891868077429614,0.00038333333333333334,0.0011,,,,,,,,,,,,,,,,,,,Pendleton County,WV
42,6,54071,4,24,3.152121839174669e-05,0.0011460297115066921,0.0007034411248520727,3.75e-05,0.0002,,,,,,,,,,,,,,,,,,,Pendleton County,WV
42,6,54071,5,24,0.001266127955945164,0.0072632865493325515,0.006752681919171055,0.0,0.0,,,,,,,,,,,,,,,,,,,Pendleton County,WV
42,6,54071,6,24,0.0053122151007004995,0.014877576948633833,0.014308169317467602,0.0,0.0,,,,,,,,,,,,,,,,,,,Pendleton County,WV
42,6,54071,7,24,0.000412436547105334,0.004145462112887888,0.003804288225623067,4.5833333333333334e-05,0.0005,,,,,,,,,,,,,,,,,,,Pendleton County,WV
42,6,54071,8,24,3.071493756913426e-05,0.0011312776252452774,0.0009532088576443037,0.0,0.0,,,,,,,,,,,,,,,,,,,Pendleton County,WV
42,6,54073,3,18,9.943379722462354e-05,0.002350340368077019,0.0018128399173257105,0.004833333333333334,0.0119,,,,,,,,,,,,,,,,,,,Pleasants County,WV
42,6,54073,4,24,0.0006401801588387592,0.005164704568990205,-0.0009232926208184768,0.0036416666666666667,0.024,,,,,,,,,,,,,,,,,,,Pleasants County,WV
42,6,54073,5,24,0.0007869982272638964,0.005726394398106224,0.004044880642148962,0.0025791666666666667,0.0099,,,,,,,,,,,,,,,,,,,Pleasants County,WV
42,6,54073,6,24,0.002775017064149372,0.01075293964487032,0.009599445005952272,0.0032625,0.0071,,,,,,,,,,,,,,,,,,,Pleasants County,WV
42,6,54073,7,24,7.126727771398544e-06,0.0005449284269286558,0.00024576192428056343,0.0,0.0,,,,,,,,,,,,,,,,,,,Pleasants County,WV
42,6,54073,8,24,1.5e-07,7.905694150420948e-05,-3.7500000000000003e-05,3.7500000000000003e-05,0.0002,,,,,,,,,,,,,,,,,,,Pleasants County,WV
42,6,54075,3,18,0.000333024101144363,0.004301318280767492,0.0026801818197704635,0.0,0.0,,,,,,,,,,,,,,,,,,,Pocahontas County,WV
42,6,54075,4,24,0.00020018274555510268,0.0028880698972605584,0.002077043328272119,2.9166666666666666e-05,0.0001,,,,,,,,,,,,,,,,,,,Pocahontas County,WV
42,6,54075,5,24,0.0003280097150999931,0.003696900250547709,0.001244138817599278,0.0010833333333333335,0.012,,,,,,,,,,,,,,,,,,,Pocahontas County,WV
42,6,54075,6,24,0.0005254189130347107,0.0046789373483494745,0.0041223983202358224,0.0001708333333333333,0.001,,,,,,,,,,,,,,,,,,,Pocahontas County,WV
42,6,54075,7,24,5.98032357758924e-05,0.0015785441047567164,-0.0005414162127502573,0.0009750000000000001,0.0049,,,,,,,,,,,,,,,,,,,Pocahontas County,WV
42,6,54075,8,24,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Pocahontas County,WV
42,6,54077,3,18,0.0024741815846313076,0.01172410049767218,-0.00791437333334502,0.009177777777777778,0.0219,,,,,,,,,,,,,,,,,,,Preston County,WV
42,6,54077,4,24,3.7177229604982e-05,0.0012446088676933474,0.000827835956711372,0.0003708333333333333,0.0014,,,,,,,,,,,,,,,,,,,Preston County,WV
42,6,54077,5,24,2.9036919200146813e-05,0.0010999416499703294,0.000702131095450035,0.0002416666666666667,0.0014,,,,,,,,,,,,,,,,,,,Preston County,WV
42,6,54077,6,24,3.5937830043251774e-05,0.0012236868819822703,0.0009672239508043867,1.6666666666666667e-05,0.0001,,,,,,,,,,,,,,,,,,,Preston County,WV
42,6,54077,7,24,2.7999999999999997e-07,0.00010801234497346433,-4.1666666666666665e-05,4.1666666666666665e-05,0.0004,,,,,,,,,,,,,,,,,,,Preston County,WV
42,6,54077,8,24,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Preston County,WV
42,6,54079,3,18,5e-08,5.2704627669472985e-05,-2.777777777777778e-05,2.777777777777778e-05,0.0001,,,,,,,,,,,,,,,,,,,Putnam County,WV
42,6,54079,4,24,3.5772421698813634e-05,0.0012208675484195251,0.0005677750904914675,0.0002625,0.0038,,,,,,,,,,,,,,,,,,,Putnam County,WV
42,6,54079,5,24,8.256025029250829e-05,0.0018547265105277684,-0.0007581658192711338,0.002433333333333333,0.0075,,,,,,,,,,,,,,,,,,,Putnam County,WV
42,6,54079,6,24,6.208323568521754e-05,0.001608353657279413,-0.0006300088214452815,0.0020250000000000003,0.0072,,,,,,,,,,,,,,,,,,,Putnam County,WV
42,6,54079,7,24,3.5e-07,0.00012076147288491199,-6.25e-05,6.25e-05,0.0003,,,,,,,,,,,,,,,,,,,Putnam County,WV
42,6,54079,8,24,3.2e-07,0.00011547005383792516,-4.1666666666666665e-05,4.1666666666666665e-05,0.0005,,,,,,,,,,,,,,,,,,,Putnam County,WV
42,6,54081,3,18,4e-08,4.714045207910317e-05,-2.2222222222222223e-05,2.2222222222222223e-05,0.0001,,,,,,,,,,,,,,,,,,,Raleigh County,WV
42,6,54081,4,24,6.729799712270987e-05,0.0016745397019617793,-0.0005096295674159709,0.0010708333333333334,0.0052,,,,,,,,,,,,,,,,,,,Raleigh County,WV
42,6,54081,5,24,9.13605813123732e-05,0.0019510742907474206,0.001571525667528363,0.0013874999999999998,0.0048,,,,,,,,,,,,,,,,,,,Raleigh County,WV
42,6,54081,6,24,0.00012382462337807168,0.0022714223093514892,0.001604101146379833,0.0019375,0.0046,,,,,,,,,,,,,,,,,,,Raleigh County,WV
42,6,54081,7,24,8.6e-07,0.00018929694486000912,-0.00010833333333333334,0.00010833333333333334,0.0005,,,,,,,,,,,,,,,,,,,Raleigh County,WV
42,6,54081,8,24,1.2e-07,7.071067811865475e-05,-4.1666666666666665e-05,4.1666666666666665e-05,0.0002,,,,,,,,,,,,,,,,,,,Raleigh County,WV
42,6,54083,3,18,0.004408733210478817,0.01565022756398062,0.013551918113308404,0.0007,0.0036,,,,,,,,,,,,,,,,,,,Randolph County,WV
42,6,54083,4,24,0.0026803518676367776,0.01056793867403663,0.008881537696935617,0.0024500000000000004,0.0066,,,,,,,,,,,,,,,,,,,Randolph County,WV
42,6,54083,5,24,0.0006697370750354763,0.005282585679363044,0.005122795873502448,0.0013,0.0057,,,,,,,,,,,,,,,,,,,Randolph County,WV
42,6,54083,6,24,0.0008417697175993892,0.005922308522300057,0.005452839356257039,1.6666666666666667e-05,0.0001,,,,,,,,,,,,,,,,,,,Randolph County,WV
42,6,54083,7,24,0.00022033956740193295,0.003029986024458508,0.0026570009683796643,0.0,0.0,,,,,,,,,,,,,,,,,,,Randolph County,WV
42,6,54083,8,24,2.0317729668205288e-05,0.0009200935112848877,0.0005784090418151307,1.6666666666666667e-05,0.0002,,,,,,,,,,,,,,,,,,,Randolph County,WV
42,6,54085,3,18,0.0004937536964057064,0.0052374383921367645,0.0040129627030110705,0.0032111111111111108,0.0079,,,,,,,,,,,,,,,,,,,Ritchie County,WV
42,6,54085,4,24,8.275330376468677e-05,0.0018568937297348536,0.0013491740324902718,0.0004833333333333333,0.002,,,,,,,,,,,,,,,,,,,Ritchie County,WV
42,6,54085,5,24,0.0013871579124552446,0.0076025157909932585,0.005265701282973323,0.006758333333333332,0.0483,,,,,,,,,,,,,,,,,,,Ritchie County,WV
42,6,54085,6,24,0.011099520346940036,0.021505348508123155,-0.016017176362595805,0.040279166666666665,0.0712,,,,,,,,,,,,,,,,,,,Ritchie County,WV
42,6,54085,7,24,9.335554552053908e-05,0.0019722612394632534,0.0014107346514573907,0.000725,0.0022,,,,,,,,,,,,,,,,,,,Ritchie County,WV
