cv_seed,horizon,fipsCode,n,T_sse,T_rmse,T_bias,truth_mean,truth_max,S_sse,S_rmse,S_bias,common_score,under_common_score,over_common_score,both_under_n,both_under_T_sse,both_under_S_sse,both_over_n,both_over_T_sse,both_over_S_sse,opposite_n,opposite_T_sse,opposite_S_sse,zero_error_n,zero_error_T_sse,zero_error_S_sse,countyName,stateAbbr,rank
42,48,42131,96,0.0008053126776047198,0.0028963207220625902,-0.0010872615856185278,0.0016385416666666666,0.0162,0.0008664554055464514,0.0030042598324893383,-0.001116011638936875,0.0007776854050392078,0.0007624904629381036,1.5194942101104218e-05,26.0,0.0007875315677781023,0.0008474259279845632,9.0,1.7411738707962957e-05,1.7435949431774538e-05,4.0,3.6937111865492467e-07,1.5935281301138447e-06,57.0,0.0,0.0,Wyoming County,PA,91
42,48,54007,96,0.08296593794564652,0.029397763865082516,-0.01641818917286276,0.023319791666666662,0.1154,0.0828184186985546,0.02937161659567408,-0.016872044259153864,0.08190691117859462,0.08185219445482274,5.4716723771891605e-05,81.0,0.08285002474357328,0.08275934351921375,6.0,0.00010110466595848095,5.536837752199638e-05,9.0,1.480853611476873e-05,3.7068018188385705e-06,0.0,0.0,0.0,Braxton County,WV,4
42,48,54013,96,0.23515605574514695,0.04949285046696422,-0.028462201201676196,0.04360624999999999,0.191,0.23626737670239878,0.049609661431183484,-0.029139822926185888,0.2349116569877806,0.23465331377565457,0.0002583432121260308,55.0,0.23471455463656107,0.2359968832562615,20.0,0.00041278930403545094,0.000261470491597345,14.0,1.6836833854025304e-05,7.215588700173574e-06,7.0,1.1874970696408856e-05,1.8073658397539844e-06,Calhoun County,WV,2
42,48,54015,96,0.3135415239890147,0.05714943168179572,-0.02974719498064284,0.04472916666666666,0.1817,0.3162733821923665,0.057397860568466755,-0.030743604437227217,0.31326730647510503,0.3118334276543936,0.001433878820711455,40.0,0.3118334276543936,0.31481873783960923,35.0,0.0016353882158658124,0.0014394133570126398,11.0,3.600774169203382e-05,1.5230995744692765e-05,10.0,3.670037706319394e-05,0.0,Clay County,WV,1
42,48,54041,96,0.029627978621519675,0.017567719752645664,-0.0016478820491907728,0.006927083333333334,0.1199,0.02899854354601583,0.01738010822571784,-0.0021170579155590993,0.028925650764314227,0.028354693587396958,0.000570957176917266,25.0,0.02879592996970414,0.02839915176798101,48.0,0.0007978770259652382,0.0005766840166789223,8.0,2.543337612127734e-05,2.2707761355901892e-05,15.0,8.738249729017178e-06,0.0,Lewis County,WV,5
20260917,1,18013,143,0.1102285652109675,0.02776380966923349,-0.010007575407764754,0.013466433566433565,0.1379,,,,,,,,,,,,,,,,,,,Brown County,IN,5
20260917,1,39115,143,0.14413611462033443,0.031748147307911624,-0.006862874617906795,0.012290909090909092,0.3277,,,,,,,,,,,,,,,,,,,Morgan County,OH,4
20260917,1,39117,143,0.025654708992785078,0.013394161391819401,-0.0006589039266338044,0.07156293706293707,0.5087,,,,,,,,,,,,,,,,,,,Morrow County,OH,24
20260917,1,39119,143,0.008432625189485983,0.007679154049729853,0.004766671871413751,0.02633076923076923,0.191,,,,,,,,,,,,,,,,,,,Muskingum County,OH,67
20260917,1,42053,143,1.3022033443347636,0.09542702496279602,-0.028337086067195722,0.045737062937062936,0.5447,,,,,,,,,,,,,,,,,,,Forest County,PA,1
20260917,1,42131,143,0.03635424177119278,0.015944449408224107,-0.0033130071550476078,0.003862937062937063,0.1648,,,,,,,,,,,,,,,,,,,Wyoming County,PA,20
20260917,1,54007,143,0.10660025901696882,0.027303046657141027,-0.013162700535777528,0.015926573426573422,0.1154,,,,,,,,,,,,,,,,,,,Braxton County,WV,6
20260917,1,54013,143,0.3045863925170852,0.04615164973049988,-0.021679575846617016,0.02945524475524477,0.191,,,,,,,,,,,,,,,,,,,Calhoun County,WV,3
20260917,1,54015,143,0.37226459960535346,0.0510220437486503,-0.02453433996035779,0.03324265734265734,0.1817,,,,,,,,,,,,,,,,,,,Clay County,WV,2
20260917,1,54041,143,0.030567593026459467,0.014620512706243337,-0.003916551290620532,0.00526083916083916,0.1199,,,,,,,,,,,,,,,,,,,Lewis County,WV,21
20260917,6,18013,138,0.11010277764731609,0.028246171684595135,-0.01054360326496065,0.013896376811594202,0.1379,,,,,,,,,,,,,,,,,,,Brown County,IN,5
20260917,6,39115,138,0.14400939809585495,0.0323039682239418,-0.006945921721494684,0.011267391304347826,0.3277,,,,,,,,,,,,,,,,,,,Morgan County,OH,4
20260917,6,39117,138,0.020887680917673127,0.012302845469638527,0.00022272184551267417,0.05719855072463768,0.4088,,,,,,,,,,,,,,,,,,,Morrow County,OH,32
20260917,6,39119,138,0.007217323134183631,0.007231835382621113,0.004404176183606449,0.020550000000000002,0.1758,,,,,,,,,,,,,,,,,,,Muskingum County,OH,67
20260917,6,42053,138,0.6734881114669041,0.06985949208102035,-0.01762681683979271,0.032477536231884055,0.4704,,,,,,,,,,,,,,,,,,,Forest County,PA,1
20260917,6,42131,138,0.03634740435553465,0.016229201708142776,-0.003470866350386283,0.004002173913043478,0.1648,,,,,,,,,,,,,,,,,,,Wyoming County,PA,18
20260917,6,54007,138,0.1066001590169688,0.027793253145553462,-0.013635262149392655,0.01649927536231884,0.1154,,,,,,,,,,,,,,,,,,,Braxton County,WV,6
20260917,6,54013,138,0.3045841685921977,0.046980119800456036,-0.022475152204800782,0.030490579710144926,0.191,,,,,,,,,,,,,,,,,,,Calhoun County,WV,3
20260917,6,54015,138,0.37223032139121087,0.05193574077166444,-0.025512512770181708,0.03444710144927536,0.1817,,,,,,,,,,,,,,,,,,,Clay County,WV,2
20260917,6,54041,138,0.03056445044018854,0.014882255371041798,-0.004033332752293776,0.005289130434782609,0.1199,,,,,,,,,,,,,,,,,,,Lewis County,WV,20
