cv_seed,horizon,fipsCode,n,gate_n,common_score,common_score_all6_under,common_score_all6_over,common_score_gate,truth_peak,source_max_at_truth_peak
42,24,54033,120,0,0.0012151612227645709,0.00042984646943095413,0.0007532280397241863,0.0,0.0138,0.0017527805905373259
42,24,54035,120,0,0.0010589275425942873,0.0006541684511841322,0.00039251666930975614,0.0,0.0187,0.006581258028745651
42,24,54037,120,0,0.001713776771581018,0.0010131099999999998,0.0006968042502598916,0.0,0.0195,0.0
42,24,54039,120,4,0.0018457310400775335,0.00016785965882854648,0.0015980661507476238,0.0004637820700045044,0.015,0.011047805659472942
42,24,54041,120,0,0.030403820042828777,0.03034461501330577,6.176584394403812e-06,0.0,0.1199,0.0022020970328733174
42,24,54043,120,0,0.008883091959346332,0.008644098358959348,0.00023446597459872475,0.0,0.0522,0.013951484920124456
42,24,54045,120,5,0.009532274894797622,0.00508555184952682,0.004413342660642244,0.0016474753390145866,0.0444,0.012733869251908603
42,24,54047,120,10,0.0014678529703278966,7.227481177597666e-05,0.0010022982643838178,7.875295638026104e-05,0.0285,0.034632544964551926
42,24,54053,120,0,0.00022820089073191066,9.675900668414421e-07,0.00019515237820078084,0.0,0.0029,0.0066490701151395775
42,24,54055,120,0,0.00018338661514225664,2.1999999999999998e-07,0.00016043981375078647,0.0,0.0051,0.007158501073718071
42,24,54057,120,0,0.000268037733169562,7.297000000000001e-05,0.00019002462764944618,0.0,0.0045,0.0
42,24,54059,120,0,0.019810539209888407,0.019154148950152577,0.0006155774923671663,0.0,0.0652,0.01783224363462068
42,24,54063,120,0,0.00024252893896106948,9.487810563415796e-05,0.00010758404121459961,0.0,0.0064,0.002816026987420628
42,24,54067,120,0,0.0032691570655136526,0.0030808959051286965,0.00017801981908499361,0.0,0.0341,0.004344805033112183
42,24,54069,120,8,0.007929321171350565,0.0015279683329119129,0.006390513289041043,0.0036431264751502932,0.0378,0.011356351569580586
42,24,54071,120,0,0.007240517324392384,0.0,0.007007587395723604,0.0,0.0005,0.005867626585973812
42,24,54073,120,0,0.002270556335079439,0.0006867596956706148,0.0015048397738654832,0.0,0.024,0.003132656757030604
42,24,54075,120,0,0.0013411000117393513,0.00018115621497998534,0.0011152138036725962,0.0,0.012,0.0024970557195271885
42,24,54077,120,0,5.388572937489618e-05,5.4e-07,3.8259081375214334e-05,0.0,0.0014,0.0028426630003568066
42,24,54079,120,0,0.0001415345747719928,0.00010567679508718324,3.401183321630327e-05,0.0,0.0075,0.004566732794046402
42,24,54081,120,0,0.00020519989356834018,5.760970217636747e-05,0.00010384438166640013,0.0,0.0052,0.0
42,24,54083,120,0,0.00161765193427113,1.763808692868614e-06,0.0015887061512200923,0.0,0.0066,0.010094367343073214
42,24,54085,120,22,0.008003800221993589,0.006005524644887595,0.0018871836813394143,0.00744155917749325,0.0712,0.035512900641763864
42,24,54087,120,22,0.012633173072486216,0.011880857415651383,4.150676385208631e-06,0.011324669911729045,0.0846,0.04633717676660098
42,24,54089,120,0,0.00022126114175779977,1.2e-07,0.00013527672887849623,0.0,0.0026,0.008039648107587925
42,24,54091,120,0,0.0011782543479402696,7e-08,0.0011272416209777713,0.0,0.0037,0.011706824414432049
42,24,54093,120,0,0.0015371977646486572,5.231807846775167e-05,0.0014566331400895519,0.0,0.0195,0.017441969364881516
42,24,54095,120,3,0.014498419550956002,0.014430801475536693,4.756890579204246e-05,0.0008935915346790411,0.0641,0.018386174015239412
42,24,54097,120,0,0.0008748203691547624,0.00019329363600993486,0.0006325532910408212,0.0,0.0066,0.001020259162287511
42,24,54099,120,17,0.007776340149450606,2.4044073045865598e-06,0.007644078295348984,0.005338821215652528,0.0175,0.0347731582137254
42,24,54101,120,0,0.0027564834763149073,0.0006034657063535375,0.0021399840242635245,0.0,0.0383,0.023369871079921722
42,24,54103,120,20,0.012614701363336301,0.0018215537544885398,0.010717572186737476,0.009522734638480202,0.0204,0.0023835271053927335
42,24,54105,120,11,0.004924540598773151,0.00020980249192710255,0.0046947435041011796,0.0035574623392834095,0.0191,0.011461927300745859
42,24,54107,120,0,0.00011910625791538095,1.1899999999999998e-06,0.00010054765065737692,0.0,0.0027,0.0061460177165359306
42,24,54109,120,18,0.013719537068160592,0.0,0.013672512295465945,0.010196214030993439,0.0052,0.02642696164548397
42,48,18009,96,0,0.00016486472860397977,5.996044421641339e-05,0.00010264293265045937,0.0,0.0094,0.005378232214627069
42,48,18013,96,4,0.02749670017027193,0.024990224937398754,0.002506056951590106,0.001008488505984253,0.0774,0.008462497355316798
42,48,18023,96,0,0.00014293156589582182,6.999999999999999e-08,0.0001379300631449807,0.0,0.0005,0.0016447824125441198
42,48,18025,96,0,0.00017877895263493967,0.00012108064081916114,4.071665662852767e-05,0.0,0.0127,0.009914144585075176
42,48,18027,96,0,1.6981787906413614e-05,1.1302983902039001e-05,4.41882482678779e-06,0.0,0.0094,0.010365482463299224
42,48,18029,96,0,3.867228389369017e-05,3.2e-07,3.834228389369016e-05,0.0,0.0013,0.00446966933792546
42,48,18033,96,0,0.0014280317304148527,0.00142748470456279,0.0,0.0,0.026,0.003987039439380169
42,48,18035,96,0,6.832599521949263e-05,6.455024637490119e-05,0.0,0.0,0.0057,0.0
42,48,18037,96,0,0.000274248744583855,0.00021852000000000002,4.821424886907431e-05,0.0,0.014,0.0
42,48,18039,96,0,2.8359661479905645e-05,0.0,2.2817092036376914e-05,0.0,0.0018,0.00439110511924943
42,48,18041,96,0,0.0008750217433171629,0.0008675955238562173,0.0,0.0,0.0155,0.005549532361328602
42,48,18043,96,0,0.0003257784466974907,3.879796652342812e-05,0.000283490161888506,0.0,0.0051,0.001388444798067212
42,48,18045,96,1,0.00018661898548758037,5.87e-06,0.0001354611892097048,4.412034957747279e-05,0.0109,0.017542315076648562
42,48,18047,96,0,0.00021406026529421766,6.200000000000001e-07,0.00021211441664738286,0.0,0.007,0.00886289682239294
42,48,18051,96,0,4.2965681553337563e-05,4.1e-07,4.011958879019065e-05,0.0,0.0007,0.004240080199886343
42,48,18059,96,0,6.102040682110957e-05,2e-08,5.679137008310675e-05,0.0,0.0019,0.003958028240315906
42,48,18061,96,0,0.0011859787862640344,0.0011829470964069414,0.0,0.0,0.0219,0.006276712752878666
42,48,18065,96,0,0.0005771889740029797,0.0005762975499617366,0.0,0.0,0.019,0.004635820860736874
42,48,18067,96,0,0.0003596977207831912,0.00034768050610332413,6.757972379092279e-07,0.0,0.0149,0.0020379773148469704
42,48,18069,96,0,4.999469025700124e-05,1.27e-06,4.5787740310384786e-05,0.0,0.0021,0.004258828500685239
42,48,18071,96,0,0.0004081013075818319,0.0,0.00040524166324793404,0.0,0.002,0.005143010683241301
42,48,18073,96,2,0.0014337397548443496,9e-07,0.0014310407191748975,0.0006561466861553732,0.0005,0.020542395588794653
42,48,18077,96,0,4.235051601406143e-05,4.2263328873570695e-05,0.0,0.0,0.01,0.009635750299806258
42,48,18083,96,0,0.0001258754901104628,1.4999999999999997e-05,0.00010705369354977309,0.0,0.0057,0.008680841214899735
42,48,18085,96,0,0.00020502084752954067,4.8049999999999996e-05,0.0001450135614792638,0.0,0.0035,0.0
42,48,18087,96,0,0.00020693815129271614,0.0,0.000107049427675783,0.0,0.0038,0.009507112433908439
42,48,18089,96,0,0.00014262059006509302,1.4e-07,0.00010829933282085317,0.0,0.0006,0.004742921944500075
42,48,18091,96,0,0.0002619013871579112,0.00022132828366900332,3.8013103488907924e-05,0.0,0.0089,0.0012832179217242435
42,48,18093,96,0,0.00218974044843264,0.0021847897394708144,1.3547051974007821e-06,0.0,0.0484,0.01002154486732924
42,48,18095,96,0,6.494686273444745e-05,6e-08,6.201686273444748e-05,0.0,0.0036,0.006418839504565615
42,48,18097,96,0,1.0832011297127044e-05,4.2e-07,1.0202011297127044e-05,0.0,0.0007,0.00297827396755693
42,48,18099,96,0,0.009316848259312794,0.00919332268034724,0.00011352823551267647,0.0,0.0642,0.0
42,48,18101,96,0,0.0001864404132567018,0.00014445247532896617,3.152211277816294e-05,0.0,0.024,0.012086328679187812
42,48,18103,96,0,0.000254109118964938,5.800000000000001e-07,0.0002455661042781242,0.0,0.0006,0.005892054138755496
42,48,18105,96,0,0.0003720841389779014,0.00037087413897790144,0.0,0.0,0.0221,0.006802037206944078
42,48,18107,96,0,4.798829719476732e-05,2.8199999999999993e-06,3.989958798396512e-05,0.0,0.0065,0.008830209616986044
42,48,18109,96,0,0.0001930720538409572,4.531e-05,0.00014591171436330961,0.0,0.0053,0.0
42,48,18111,96,2,0.0005194749263424067,7.239631391738722e-05,0.00040794560608697303,0.0002536832640915291,0.0079,0.015332252328626223
42,48,18113,96,0,2.3958465446810373e-05,9.600000000000001e-07,2.2998465446810375e-05,0.0,0.0009,0.0
42,48,18117,96,0,0.0018123423669161999,0.0018123423669161995,0.0,0.0,0.0233,0.011323507630811603
42,48,18121,96,1,0.0019302844275247105,0.001923243027578857,3.0534506988178833e-06,0.0009805715337461072,0.0485,0.01718592115763092
42,48,18123,96,0,0.000611706933072649,5.459999999999999e-06,0.0005958036450411663,0.0,0.0022,0.0
42,48,18125,96,0,0.00019901287994813734,2.1899999999999998e-06,0.00018700083015416643,0.0,0.0033,0.01108312039385317
42,48,18127,96,0,0.00010332345519334696,1.5000000000000002e-07,9.815145002815546e-05,0.0,0.0025,0.00557076241791833
42,48,18129,96,0,1.9600989567302106e-05,7.28e-06,0.0,0.0,0.0024,0.00377748965066186
42,48,18131,96,0,0.023653137611608158,0.023648802229579866,2.8919875181655757e-06,0.0,0.1129,0.0048609521343630675
42,48,18133,96,0,5.9488633307200976e-05,5.7440000000000006e-05,0.0,0.0,0.0063,0.008411143869869893
42,48,18135,96,0,9.263832883925563e-05,6.296000000000001e-05,2.8907779689013463e-05,0.0,0.0057,0.0
42,48,18137,96,0,0.00042727470208527555,1.8730000000000002e-05,0.00040812470208527555,0.0,0.0024,0.0
42,48,18139,96,0,6.005740609680497e-05,5.907667643492407e-05,0.0,0.0,0.0085,0.012121905482921396
42,48,18141,96,0,4.371449525763824e-05,6.779003694186492e-06,2.741291471804158e-05,0.0,0.0038,0.0019969921762019345
42,48,18143,96,0,0.0005291772719729412,0.0005289072719729412,0.0,0.0,0.0143,0.013794251615029085
42,48,18145,96,0,0.00016403521569025348,0.00016403521569025348,0.0,0.0,0.0122,0.0027340103940293008
42,48,18147,96,0,0.0002504988320087239,5e-08,0.0002473239498446979,0.0,0.0002,0.0
42,48,18149,96,4,0.0014313957921493342,6.113511674314535e-05,0.0013526440596622628,0.0011993376271659786,0.0121,0.007956245285576534
42,48,18151,96,0,0.007305788898180927,0.007303553636034506,6.506306369287364e-07,0.0,0.0377,0.003781092026807209
42,48,18153,96,0,0.00010376608617283012,4.39e-06,9.532798481829876e-05,0.0,0.002,0.0030313311406644063
42,48,18155,96,0,5.9828517395198026e-05,5.71e-06,5.160952443132555e-05,0.0,0.0042,0.0055707987110915945
42,48,18157,96,0,1.6825414415128467e-05,3.7e-07,1.6425414415128468e-05,0.0,0.0004,0.0033558757431692075
42,48,18159,96,0,0.001688390836880367,0.0011931960779347109,0.0003065984559065496,0.0,0.0417,0.007319411330378777
42,48,18161,96,0,0.0003562405923197453,3.2538480369508466e-05,0.00012817420507131057,0.0,0.0125,0.008636572946417682
42,48,18163,96,0,4.924596712682617e-06,1.24e-06,1.3741578750326738e-06,0.0,0.0022,0.004374459926513507
42,48,18165,96,0,0.012577586275715898,0.012574647807797617,0.0,0.0,0.1147,0.00857266474464928
42,48,18167,96,0,3.042388345976641e-05,7.86e-06,2.0764163790205475e-05,0.0,0.0033,0.009052724285152386
42,48,18169,96,0,3.309314739663129e-05,0.0,3.121357847201186e-05,0.0,0.0011,0.004853019622885666
42,48,18171,96,1,0.0012758710843267227,0.0005088317412477338,0.0005094910566443324,0.00029680292750966275,0.0283,0.006031651329126679
42,48,18173,96,0,3.719438830690647e-05,2.0919364802487533e-06,3.451890431609517e-05,0.0,0.0028,0.005594052391450608
42,48,18175,96,0,0.00027453943411194536,3.7999999999999996e-07,0.00027117819527539753,0.0,0.006,0.013400755767759355
42,48,18177,96,0,8.901508302420895e-05,4.29e-06,8.356839915090787e-05,0.0,0.004,0.006028587848413736
42,48,18179,96,0,0.0024909663242530713,0.0024307831817110444,6.002314254202669e-05,0.0,0.0362,0.005881815969030526
42,48,18181,96,0,6.435128302829021e-05,4.99e-06,5.935128302829022e-05,0.0,0.0011,0.0
42,48,18183,96,0,0.0005044183943547371,0.0004941072185125325,7.556063400962972e-06,0.0,0.0253,0.0037389289285916006
42,48,39017,96,0,5.7328696244154226e-05,5.28770036694212e-05,0.0,0.0,0.007,0.0035332710878139676
42,48,39023,96,0,9.852715361558789e-05,9.528743354315621e-05,0.0,0.0,0.0075,0.004823517989193011
42,48,39025,96,0,0.00010369683034198345,7.791333861866856e-05,2.5030226634084264e-05,0.0,0.0098,0.004845253562629846
42,48,39027,96,0,7.926729053956421e-05,6.999999999999999e-08,7.91972905395642e-05,0.0,0.001,0.003217588183302602
42,48,39029,96,0,0.00045052955629858757,0.0003027802404905706,0.00014772931580801693,0.0,0.0171,0.00157010851057305
42,48,39031,96,27,0.003384068142438894,0.0011858982373816665,0.0020204811165607634,0.002806276714016433,0.0488,0.041323846118611195
42,48,39033,96,0,9.885756572505394e-05,1e-08,7.054713715332322e-05,0.0,0.0061,0.009153023989575038
42,48,39035,96,0,0.002598604887604187,0.002593159003536471,0.0,0.0,0.0308,0.008010814868619513
42,48,39037,96,0,5.199813019051298e-05,3.0000000000000004e-08,3.40779644276674e-05,0.0,0.0006,0.00344205114076705
42,48,39039,96,0,3.271123824446128e-05,3.852379790979811e-06,2.2989596147141237e-05,0.0,0.0033,0.0026341092365328223
42,48,39045,96,0,9.78145300561564e-05,3.682241443534181e-05,4.89847401971409e-05,0.0,0.0067,0.0011660835652303183
42,48,39049,96,0,0.0001615984124746684,4.07e-06,0.0001510502572676849,0.0,0.0057,0.007053201324394057
42,48,39051,96,0,4.472694484384405e-05,1.4999999999999998e-06,4.177026354180842e-05,0.0,0.0018,0.0037458023376530035
42,48,39053,96,0,0.0010019535972815726,0.000977328882477271,2.0881440518478183e-05,0.0,0.0181,0.0
42,48,39055,96,5,0.0006840109087115214,0.0005378067591656277,1.4418633853032053e-05,0.00036401993274179107,0.0315,0.0229578737198608
42,48,39059,96,18,0.0015310576378271875,0.0013408361697445814,0.0001336140826211577,0.0013671276272003386,0.0535,0.038941201161884376
42,48,39061,96,0,6.167057734578224e-05,1.5100000000000004e-06,5.4907031006611905e-05,0.0,0.0012,0.005734513786603817
42,48,39063,96,0,0.00017581517246084577,4.2e-07,0.00017000516494633657,0.0,0.0002,0.004074195371071152
42,48,39065,96,0,0.00026056763900941446,7.600000000000001e-07,0.00025529668656075916,0.0,0.0008,0.00879132870157717
42,48,39069,96,0,2.572386570224006e-05,1.1512787011768212e-05,5.420969469171004e-06,0.0,0.005,0.004451335412948637
42,48,39073,96,0,0.0002995957157495355,0.00021446170354345732,6.771964964288644e-05,0.0,0.0112,0.004680716131547402
42,48,39075,96,17,0.00029055493636953307,8.707179389105961e-06,0.00012951221629732353,0.0002534324502349395,0.0421,0.04085305363297803
42,48,39077,96,0,0.00028386433206243337,3.087532082703614e-05,0.00024967200860105573,0.0,0.0086,0.00441381192407862
42,48,39081,96,0,0.00015836691470073975,1.8699999999999999e-06,0.00015591350685652153,0.0,0.0071,0.01224388275295496
42,48,39085,96,0,0.0002459966745269934,0.0002306854357655873,0.0,0.0,0.0147,0.011434870267111076
42,48,39087,96,0,0.0002496056375340893,3.8276468475416985e-06,0.0002318690534413679,0.0,0.0035,0.0050613445055205375
42,48,39089,96,0,0.00014508026022096423,0.00011297235324108897,0.0,0.0,0.0101,0.007285258732736111
42,48,39091,96,0,0.004092763470025438,0.0,0.004079019653261077,0.0,0.0027,0.02435965826737586
42,48,39093,96,0,0.0001309577389888403,2.246125987132099e-05,0.00010660925474924262,0.0,0.009,0.009792245268333498
42,48,39095,96,0,2.535256798020419e-05,1.7759871815867088e-05,4.346280715734205e-06,0.0,0.0048,0.004599405285138993
42,48,39097,96,0,0.0005236978658321781,0.0005220544939268442,0.0,0.0,0.0212,0.0017754502143361608
42,48,39099,96,0,0.00013299612115094184,6e-08,0.00013181249530605532,0.0,0.0019,0.0059157651345377515
42,48,39101,96,0,0.003274717921074929,0.003264663264127692,0.0,0.0,0.0318,0.005143970716744661
42,48,39103,96,0,0.0006035427975716332,7.65933689615867e-05,0.0005051249735375513,0.0,0.0206,0.011848236237101307
42,48,39105,96,0,0.0014838596226803887,0.0013940048863903547,2.9711207917985645e-05,0.0,0.0202,0.010369791717804236
42,48,39107,96,12,0.005070586807140294,6.9e-07,0.005049851479357287,0.0043469265120490265,0.004,0.025209275833121617
42,48,39109,96,0,0.00021249087754374952,1.8799999999999996e-06,0.00021057087754374948,0.0,0.0011,0.005446651895181276
42,48,39111,96,0,0.0006852800953385712,0.00033686560439056754,0.0003440955838892577,0.0,0.0184,0.00942192556685768
42,48,39113,96,0,0.000151815718011441,0.000151765718011441,0.0,0.0,0.0089,0.002484880524076947
42,48,39115,96,0,0.14279891220795093,0.14267109781335394,0.00010721336487388205,0.0,0.3277,0.0
42,48,39117,96,18,0.003941067663082381,0.0038698748364551384,0.0,0.0004570671798692195,0.0406,0.03962786280890337
42,48,39119,96,19,0.015518530548811096,1.73e-06,0.013696258433981978,0.01493755107137355,0.0168,0.0411655250016982
42,48,39121,96,0,0.00033659448903822415,0.000328909696873272,0.0,0.0,0.0093,0.00603199889883399
42,48,39123,96,0,5.204570537873166e-05,8.6e-07,4.940356215408277e-05,0.0,0.0013,0.0029126474857017457
42,48,39125,96,0,0.01469891811888461,0.014679883358977585,1.935128397247669e-06,0.0,0.0901,0.008333894424140453
42,48,39127,96,0,0.0009098982441588857,1.4599999999999998e-06,0.0008830790269111526,0.0,0.0024,0.00522787983743201
42,48,39129,96,0,6.9740275124793464e-06,4.72992470391082e-06,7.140016919533183e-07,0.0,0.0022,0.0023072324693202972
42,48,39131,96,0,0.0002789263569524966,0.00021993856683921712,4.89517729245984e-05,0.0,0.01,0.002187401315660329
42,48,39133,96,0,0.00014761875113291896,0.0001189601401603829,1.7324674334495282e-05,0.0,0.0122,0.00894568147248249
42,48,39135,96,0,0.0023319730998407973,0.002321541238242024,0.0,0.0,0.0153,0.0037590486183804316
42,48,39137,96,0,0.0008034963398101402,3.968542043731525e-05,0.0007628206740406976,0.0,0.0079,0.0016773747456809845
42,48,39139,96,0,0.007387467913554356,0.007387467913554356,0.0,0.0,0.0576,0.008544790714829414
42,48,39141,96,0,0.0002940181888714107,2.93e-06,0.00028741136897961867,0.0,0.0048,0.0062449062327630195
42,48,39143,96,0,2.0887600053671534e-05,1.541734378965752e-05,2.4370461269470247e-06,0.0,0.0044,0.003006278604734725
42,48,39145,96,0,0.00011763919845839569,1.3070874820942187e-05,9.846235175315703e-05,0.0,0.0044,0.003289825972024119
42,48,39147,96,0,7.321556687418332e-05,8.991248720724281e-06,6.05097604410316e-05,0.0,0.0073,0.005265815019256803
42,48,39149,96,16,0.012433057707260347,0.0019902372075995644,0.010441443239701937,0.00858930871671595,0.0494,0.00686548769226647
42,48,39151,96,0,5.853240999540773e-05,5.0431033697723796e-05,1.3301690346536124e-06,0.0,0.0092,0.0064537231239965845
42,48,39153,96,0,7.555155207728326e-05,2.7999999999999994e-06,6.945556821219098e-05,0.0,0.007,0.007871392770903185
42,48,39155,96,0,0.00012806140768454168,7.2615808306866e-05,3.749066750567968e-05,0.0,0.0119,0.006956640498532604
42,48,39157,96,0,0.025154234784370268,0.025148934784370275,0.0,0.0,0.075,0.020568010077355557
42,48,39159,96,0,0.00019204904480560046,9.17001993355621e-06,0.00015438401957205996,0.0,0.0074,0.005790646113014229
42,48,39161,96,0,0.00099843282291079,0.0008049477469524391,0.00018693632295681945,0.0,0.0244,0.007112942015387724
42,48,39163,96,0,0.0009913345992488296,0.0005732699807215823,0.00041045418496581186,0.0,0.02,0.010131677612662315
42,48,39165,96,0,8.831021009099588e-05,3.591e-05,5.145970157648006e-05,0.0,0.0035,0.0
42,48,39167,96,0,0.001308638039277524,0.001208711229961209,8.408264586171665e-05,0.0,0.0236,0.0044872244359432465
42,48,39169,96,0,0.0002835472023605614,0.00022912417366169617,5.0951452716183396e-05,0.0,0.0126,0.005748649625456893
42,48,39171,96,0,0.0005534182588389206,2e-08,0.000541838232318001,0.0,0.001,0.008487574878933524
42,48,39173,96,0,0.00014308065203966173,0.0,0.00013208837486719145,0.0,0.0057,0.007404538531064638
42,48,39175,96,0,0.00032640737237937486,0.0001374638423301245,0.0001824307798092998,0.0,0.0132,0.01124792094426779
42,48,42005,96,0,0.0033362553620281694,0.003336165362028169,0.0,0.0,0.0261,0.005662351740785143
42,48,42007,96,0,0.0009588203875897212,0.0009577369733784223,0.0,0.0,0.0157,0.007218096037818274
42,48,42009,96,0,0.0001348539692029605,2.1899999999999998e-06,0.00012512530153417086,0.0,0.0013,0.0020563823358910964
42,48,42013,96,0,0.0001934361538366318,4.1999999999999995e-07,0.00016998876162026475,0.0,0.0008,0.0011079809459424307
42,48,42015,96,0,0.0011515678269510864,0.0010479560765994612,9.342411119783262e-05,0.0,0.0118,0.0
42,48,42019,96,0,0.00023382026105293652,0.00023160542581849363,0.0,0.0,0.0168,0.007743944408710224
42,48,42021,96,0,0.0001809308939343137,0.00014541292785432658,2.4321281483770022e-05,0.0,0.0147,0.005465316256475002
42,48,42023,96,9,0.004735203312449155,0.0,0.004717091895102156,0.002541107620207222,0.0036,0.013912679688235294
42,48,42025,96,0,6.561705061311029e-05,3.083150586997046e-05,2.128979725398358e-05,0.0,0.0079,0.005228932110079088
42,48,42027,96,0,0.00016949811440574597,0.00010665501867448768,1.5637332010940228e-05,0.0,0.0069,0.003693232669829087
42,48,42029,96,0,0.01670526991260038,0.016703220260089968,9.042063687123939e-07,0.0,0.0571,0.005888969474946873
42,48,42031,96,3,0.002143922880208528,0.00023182873861124373,0.0018943101982810777,0.000665653154266264,0.0161,0.00884860512202416
42,48,42033,96,0,0.0008256757188686211,0.0006037229902229718,0.00021627463460548535,0.0,0.012,0.0
42,48,42035,96,0,0.0009226633017467567,2.88e-06,0.0008880262681979512,0.0,0.001,0.0
42,48,42039,96,0,0.006822944712767639,0.006814003592907736,8.899439198470941e-06,0.0,0.0553,0.00807119150995277
42,48,42041,96,0,0.0002568632380792711,3.79277630522113e-05,0.00021153081585000052,0.0,0.0074,0.004945754615333409
42,48,42043,96,0,0.00010329856129568911,5.952788241718334e-05,3.905923345788581e-05,0.0,0.0105,0.007295267944328866
42,48,42045,96,0,0.000645395969838672,3.8e-07,0.000636284623749015,0.0,0.003,0.016613403962644463
42,48,42047,96,0,0.000416422129983318,6.999999999999999e-08,0.000403766418199426,0.0,0.0088,0.009510299117108559
42,48,42049,96,0,0.0038959782890344206,0.003893566940208227,0.0,0.0,0.0394,0.01470884247631511
42,48,42051,96,0,0.0005303154878381947,2.6800000000000004e-05,0.0005032954878381947,0.0,0.004,0.008899346754955344
42,48,42053,96,8,0.0033033027642870062,0.002668571531570462,0.0002782718346963478,0.00017778627429165892,0.0376,0.01720510898339958
42,48,42055,96,0,3.193650665098419e-05,2.2921431303063498e-05,4.688588244301495e-06,0.0,0.006,0.003445313162302671
42,48,42057,96,0,0.0003796198601388094,8e-08,0.00033849651758463496,0.0,0.0014,0.003485953202471137
42,48,42059,96,0,0.018904911582884813,0.01887690556187605,1.880749586398833e-05,0.0,0.0341,0.0016826769792154712
42,48,42061,96,0,7.841081006173098e-05,3.731971739782971e-06,4.756711428471484e-05,0.0,0.0044,0.003097502369697569
42,48,42063,96,0,0.0005429852749837753,0.00042676161996436923,0.00010467758581299123,0.0,0.0196,0.012459889972058182
42,48,42065,96,0,0.0002548778797816521,0.00020397012651617965,4.339073644109735e-05,0.0,0.012,0.009204064340921381
42,48,42067,96,0,0.00033385074123383517,0.00012700000000000002,0.00020297877845513188,0.0,0.0054,0.0
42,48,42069,96,0,9.065823161582889e-05,5.601229850465573e-07,8.903995850522411e-05,0.0,0.0042,0.005045804968621468
42,48,42075,96,0,0.0055841915372193875,0.005570989698469934,0.0,0.0,0.028,0.005466776334777717
42,48,42077,96,7,0.0015418121944871539,0.001484706304961891,9.742055677477995e-06,0.0008225887051811918,0.0382,0.017868320490924596
42,48,42079,96,0,0.00011615842718146145,9.86070622344173e-06,0.00010565913730031269,0.0,0.0042,0.003715467821459376
42,48,42081,96,0,0.00029786606617710116,3.2999999999999996e-07,0.0002951904127678295,0.0,0.0008,0.0036762174719547876
42,48,42083,96,0,0.001430290682265323,0.0002105476979798226,0.0012175329842855004,0.0,0.0203,0.012807601872794087
42,48,42085,96,0,0.0005489720616890263,0.00020363484511295592,0.00034244552210424626,0.0,0.0149,0.0061732190661132336
42,48,42089,96,0,0.0025987375580103275,0.0025630629319596545,2.4189782185013586e-05,0.0,0.0286,0.01037610787898302
42,48,42091,96,0,0.0010964084218487197,0.0010708548774754339,1.281057119468851e-05,0.0,0.0239,0.012076239667892038
42,48,42095,96,10,0.001250649060345596,0.001112574592912386,3.371505282815935e-05,0.0008654417275156585,0.0386,0.02807791283419434
42,48,42097,96,1,0.0011339368527307986,1.0050140672955115e-05,0.0011161260940878194,0.00027080015262214417,0.0041,0.0015931475852488703
42,48,42101,96,0,0.0017141393149885582,1.4499999999999997e-06,0.0016967980682722822,0.0,0.0009,0.020500956633257825
42,48,42103,96,0,0.0007566795967548601,0.0007040503545397435,4.399955875022861e-05,0.0,0.0243,0.012532108355287591
42,48,42109,96,0,0.004058098327017372,0.003984536813883327,6.499083196204857e-05,0.0,0.0505,0.010082152548896474
42,48,42113,96,0,0.0013709425229945218,0.0004039707505750955,0.0009568021244807348,0.0,0.024,0.005820685364235029
42,48,42115,96,0,0.0027836863756398275,0.0027286665722815358,4.104809802690308e-05,0.0,0.0337,0.0
42,48,42119,96,0,0.0009659315357410042,8.105532280593214e-06,0.000955351327335795,0.0,0.0017,0.0014548839419148865
42,48,42121,96,0,0.0010728346528940226,0.0010503780563984055,1.793374617471409e-05,0.0,0.0161,0.008571117849752157
42,48,42125,96,0,0.0005524097446709975,0.00011562009271540002,0.0004268352055888619,0.0,0.0098,0.0
42,48,42127,96,0,0.0008305581125903403,0.0007628309014344281,5.6588581148266535e-05,0.0,0.0252,0.011950569384884759
42,48,42129,96,0,6.509908343496924e-05,5.131082544468557e-05,3.098677670928876e-08,0.0,0.0089,0.009311795410521913
42,48,42131,96,0,0.0007776854050392078,0.0007602204629381037,4.340568602686955e-06,0.0,0.0162,0.0030003262934603365
42,48,42133,96,0,0.0005304758988355679,1.6857676766669867e-05,0.000512478222068898,0.0,0.0036,0.007362360134720802
42,48,54007,96,18,0.08190691117859462,0.08185067918859018,5.4716723771891605e-05,0.05903547637142104,0.1154,0.023157680672231944
42,48,54009,96,0,0.0018060502764324984,5.900000000000001e-07,0.001791778676485385,0.0,0.002,0.016519183292984962
42,48,54013,96,27,0.2349116569877806,0.2346512452250579,0.00015778513001919725,0.21520432635871986,0.191,0.05435873552562172
42,48,54015,96,33,0.31326730647510503,0.3118334276543936,0.0014111351693925224,0.2693004982977867,0.1817,0.04216958883645158
42,48,54019,96,0,0.004807379237252098,0.004708646320780012,9.32632424612482e-05,0.0,0.0355,0.0074029672152014
42,48,54023,96,0,1.8146391596865813e-05,5.5e-06,5.641447936413819e-06,0.0,0.0017,0.0013855869183316827
42,48,54025,96,0,5.6156776752641796e-05,1.083e-05,1.3168912671454296e-05,0.0,0.0014,0.002148907455755094
42,48,54027,96,0,9.984319414164539e-05,3.0000000000000004e-08,4.317623075007278e-05,0.0,0.0002,0.0015030413983561552
