horizon,fipsCode,outer_fold,n,base_sse,gat_sse,base_rmse,gat_rmse,gat_minus_base_sse,gat_better
osi_target_t01h,18167,3,143,0.0003156433589352501,0.0003811734473502825,0.0014856972155625858,0.0016326507841143212,6.553008841503235e-05,False
osi_target_t01h,18169,3,143,0.000388990089971112,0.00030080107608314766,0.001649306041757686,0.0014503461754193307,-8.818901388796437e-05,True
osi_target_t01h,18171,0,143,0.0032216175127081914,0.0017951033992033324,0.004746450652346675,0.0035430453883346638,-0.001426514113504859,True
osi_target_t01h,18173,3,143,0.000510716301562611,0.00040033259055358405,0.0018898260947161267,0.0016731791910222344,-0.00011038371100902691,True
osi_target_t01h,18175,4,143,0.002372528062588744,0.002617095985815602,0.00407321805613061,0.0042780101133797046,0.00024456792322685803,False
osi_target_t01h,18177,1,143,0.00032634840539056027,0.00032201821985816117,0.0015106808667130424,0.0015006250908683968,-4.330185532399103e-06,True
osi_target_t01h,18179,0,143,0.0030393858719759675,0.002994311280063147,0.004610254511106149,0.004575941402675662,-4.507459191282039e-05,True
osi_target_t01h,18181,2,143,0.0005572217426403764,0.00095928949532943,0.0019739948183669824,0.0025900421133944625,0.00040206775268905365,False
osi_target_t01h,18183,1,143,0.0010962362211205633,0.001200039552762764,0.0027687519860550274,0.0028968750377527494,0.00010380333164220065,False
osi_target_t01h,39017,1,143,9.998415161584076e-05,9.235238149885998e-05,0.0008361757419582596,0.0008036297963878501,-7.631770116980774e-06,True
osi_target_t01h,39023,1,143,0.001050710150979915,0.001129288195052931,0.00271065000201538,0.002810181532414835,7.857804407301601e-05,False
osi_target_t01h,39025,1,143,0.00045777735835198294,0.00044618626339455324,0.0017892010139153411,0.0017664041610293412,-1.15910949574297e-05,True
osi_target_t01h,39027,0,143,0.00017138536237151992,0.00018633074640130254,0.001094759808160254,0.0011414956034065664,1.4945384029782624e-05,False
osi_target_t01h,39029,2,143,0.007292057472863707,0.007335744276012885,0.007140966944409195,0.007162325810871014,4.3686803149178485e-05,False
osi_target_t01h,39031,2,143,0.011620367517446214,0.0093626570004017,0.009014505605456835,0.008091546568915918,-0.0022577105170445144,True
osi_target_t01h,39033,4,143,0.006410661903748069,0.007391690542504457,0.006695506218555381,0.007189585777628453,0.0009810286387563882,False
osi_target_t01h,39035,4,143,0.00398012306362427,0.00442036227079047,0.005275701699011511,0.0055598223237134144,0.0004402392071661994,False
osi_target_t01h,39037,0,143,0.00023625175446175285,0.0001913098112017309,0.0012853443783909465,0.001156646379653069,-4.494194326002196e-05,True
osi_target_t01h,39039,1,143,0.01060748588559163,0.012839641250965539,0.008612678037414683,0.009475637237447572,0.0022321553653739095,False
osi_target_t01h,39045,2,143,0.0027695556763735066,0.0027970434179772426,0.004400854713848453,0.0044226399561414715,2.748774160373597e-05,False
osi_target_t01h,39049,1,143,0.003127058194524559,0.0033761653553833824,0.004676274138868471,0.00485896572736873,0.00024910716085882337,False
osi_target_t01h,39051,2,143,0.0014516348458353857,0.001616804055758111,0.0031861093245868824,0.0033624874822426533,0.0001651692099227252,False
osi_target_t01h,39053,4,143,0.0010551284372302897,0.0009445396859891673,0.002716343229430323,0.0025700530401715207,-0.00011058875124112248,True
osi_target_t01h,39055,0,143,0.016807338658339263,0.02646280228254857,0.010841302355879724,0.013603476078430233,0.009655463624209305,False
osi_target_t01h,39059,0,143,0.04768951785010392,0.05037998060668192,0.018261794320901453,0.018769857663021406,0.0026904627565779993,False
osi_target_t01h,39061,2,143,0.00028615474719628005,0.00023845942200907458,0.0014145961078080678,0.0012913358996240536,-4.7695325187205475e-05,True
osi_target_t01h,39063,0,143,0.00036388038651912424,0.0004786580477580299,0.0015951859100262651,0.0018295516049652654,0.00011477766123890569,False
osi_target_t01h,39065,3,143,0.0014258051784372316,0.001218954830762208,0.0031576360752115095,0.002919616354194464,-0.0002068503476750237,True
osi_target_t01h,39069,0,143,0.0009669750269212069,0.0013981604361476853,0.0026003967246024454,0.0031268747508217325,0.0004311854092264784,False
osi_target_t01h,39073,2,143,0.0013216754077857605,0.0011310918664249217,0.0030401456164353695,0.002812424813509298,-0.00019058354136083878,True
osi_target_t01h,39075,3,143,0.019523918905983012,0.019582819826527355,0.01168464383027744,0.011702256021370485,5.890092054434276e-05,False
osi_target_t01h,39077,1,143,0.003058514992538951,0.0036563885124730167,0.004624739639270692,0.005056594747146962,0.0005978735199340659,False
osi_target_t01h,39081,4,143,0.017589196986563426,0.07330926913933847,0.011090598610012697,0.0226418248324561,0.05572007215277504,False
osi_target_t01h,39085,2,143,0.0009061275236484825,0.0009567956621841757,0.00251725169767148,0.0025866732991494494,5.066813853569325e-05,False
osi_target_t01h,39087,3,143,0.0018784202965553209,0.001931168960687927,0.003624335286589477,0.003674871160567227,5.2748664132606145e-05,False
osi_target_t01h,39089,1,143,0.0573062377604264,0.05286199594862202,0.02001856441909817,0.01922665616619336,-0.004444241811804375,True
osi_target_t01h,39091,3,143,0.023012770263690252,0.017736904955334604,0.012685758289611595,0.0111370687520081,-0.005275865308355648,True
osi_target_t01h,39093,3,143,0.00040333942335151065,0.00038126517408972656,0.0016794509245740175,0.0016328472153264943,-2.2074249261784084e-05,True
osi_target_t01h,39095,1,143,0.00031183596854440077,0.0003192537651470718,0.0014767095546186812,0.0014941699408759653,7.417796602671048e-06,False
osi_target_t01h,39097,4,143,0.011204922747705065,0.01195922791987293,0.008851898278381008,0.009144996690794147,0.0007543051721678653,False
osi_target_t01h,39099,0,143,0.000571497294981507,0.0005961550042576492,0.00199912095189117,0.002041792377713722,2.4657709276142137e-05,False
osi_target_t01h,39101,0,143,0.005611963454053399,0.006241662871746002,0.006264543054261428,0.0066066627059440455,0.0006296994176926028,False
osi_target_t01h,39103,4,143,0.005777646992225911,0.005182978513461424,0.00635634531942386,0.006020349241467701,-0.0005946684787644868,True
osi_target_t01h,39105,1,143,0.0017102363449177926,0.001718283146606657,0.003458279155838181,0.0034664053513959402,8.046801688864434e-06,False
osi_target_t01h,39107,3,143,0.0499690536205466,0.037237861502388385,0.018693152259649088,0.01613705753509071,-0.012731192118158215,True
osi_target_t01h,39109,1,143,0.0003499377501789013,0.0003182387493286989,0.001564326415463918,0.0014917928138657162,-3.169900085020239e-05,True
osi_target_t01h,39111,2,143,0.04929706344384184,0.039529836731889915,0.018567032864663525,0.01662625708626361,-0.009767226711951925,True
osi_target_t01h,39113,4,143,0.0003084856486960124,0.00037770296117071886,0.0014687553569514267,0.0016252013563698147,6.921731247470648e-05,False
osi_target_t01h,39115,2,143,0.14357733251549598,0.14350951049665137,0.031686547466048647,0.03167906265131741,-6.782201884461547e-05,True
osi_target_t01h,39117,4,143,0.034773452057711825,0.052254439464953395,0.015593940919811521,0.01911584841418449,0.01748098740724157,False
osi_target_t01h,39119,1,143,0.06902699660629266,0.05754437810351255,0.021970577370066417,0.020060115614973454,-0.01148261850278011,True
osi_target_t01h,39121,1,143,0.009702486122476192,0.013662489728564294,0.008237084029195605,0.009774552993039443,0.003960003606088102,False
osi_target_t01h,39123,0,143,0.0002877583565107775,0.00026157938001186633,0.0014185542638108935,0.0013524889772746449,-2.6178976498911156e-05,True
osi_target_t01h,39125,1,143,0.04334518814384687,0.043732362597701045,0.017410146576152797,0.01748773048358308,0.00038717445385417354,False
osi_target_t01h,39127,0,143,0.02162908444065727,0.022116240343010598,0.012298468959421535,0.012436198107850183,0.000487155902353327,False
osi_target_t01h,39129,2,143,0.0001538189351949545,0.0001379708261175621,0.0010371387995226128,0.000982258088218704,-1.584810907739241e-05,True
osi_target_t01h,39131,3,143,0.004135774607090829,0.00422704040486111,0.0053778713957184695,0.0054368854237437135,9.126579777028136e-05,False
osi_target_t01h,39133,0,143,0.00398682898048442,0.0035518958860187694,0.005280144215876162,0.004983817088273006,-0.00043493309446565034,True
osi_target_t01h,39135,0,143,0.0040732859279915806,0.0037102499759297273,0.005337088811230529,0.005093702388978042,-0.00036303595206185323,True
osi_target_t01h,39137,0,143,0.014313390928007272,0.017965874500132078,0.010004681047049812,0.011208723656817918,0.0036524835721248056,False
osi_target_t01h,39139,2,143,0.01830620042741941,0.01840834807935687,0.011314388521008616,0.011345911459580912,0.00010214765193745923,False
osi_target_t01h,39141,3,143,0.0004923928867040703,0.0002455122963949984,0.0018556149654571294,0.0013102935570166823,-0.0002468805903090719,True
osi_target_t01h,39143,4,143,0.00033181174038916133,0.00025377605537778167,0.0015232733900725852,0.0013321628015804065,-7.803568501137966e-05,True
osi_target_t01h,39145,3,143,0.00024122372120086527,0.0001952237677096026,0.001298799125822319,0.001168418235391088,-4.599995349126266e-05,True
osi_target_t01h,39147,4,143,0.00045914982336913004,0.00033158184869258036,0.0017918811137065574,0.0015227456079928128,-0.00012756797467654968,True
osi_target_t01h,39149,3,143,0.028419123490812742,0.012547845581795225,0.014097344760854181,0.009367346043606263,-0.015871277909017517,True
osi_target_t01h,39151,4,143,0.0009061340657766849,0.001045975356915086,0.002517260784777417,0.0027045356321224873,0.00013984129113840107,False
osi_target_t01h,39153,0,143,0.0014582540638281027,0.0016429340053062578,0.0031933651319463593,0.0033895499683815914,0.00018467994147815508,False
osi_target_t01h,39155,1,143,0.0026737018970740853,0.0026920932436487895,0.004324027759329852,0.004338873918272213,1.8391346574704245e-05,False
osi_target_t01h,39157,2,143,0.06634174534417914,0.06250856772536453,0.021538994617208432,0.02090748313944855,-0.003833177618814604,True
osi_target_t01h,39159,3,143,0.0037489603028633164,0.004338702248734059,0.005120205622280103,0.005508227951526012,0.0005897419458707428,False
osi_target_t01h,39161,3,143,0.005657479294883648,0.003883239798663633,0.006289896046192943,0.005211096148372034,-0.0017742394962200147,True
osi_target_t01h,39163,2,143,0.0013244588664866946,0.0013714071953250277,0.003043345217896184,0.0030968145096482652,4.694832883833308e-05,False
osi_target_t01h,39165,2,143,9.316192325904742e-05,9.174474030497568e-05,0.0008071443370503813,0.0008009816542994637,-1.4171829540717364e-06,True
osi_target_t01h,39167,4,143,0.0013194929066006403,0.0014943270911348594,0.0030376344617286328,0.0032326211962037665,0.00017483418453421908,False
osi_target_t01h,39169,4,143,0.009869571996301035,0.010552704357576157,0.00830770642163763,0.008590409499416512,0.0006831323612751222,False
osi_target_t01h,39171,3,143,0.01459073579205066,0.013655502478296432,0.01010114436224568,0.009772053229682658,-0.000935233313754228,True
osi_target_t01h,39173,1,143,0.004810173416892071,0.003780440716161464,0.005799791060193685,0.005141658133789671,-0.0010297327007306074,True
osi_target_t01h,39175,2,143,0.001507646897182294,0.0018298295199353186,0.0032469963497024565,0.003577151188993598,0.00032218262275302456,False
osi_target_t01h,42005,3,143,0.022679473274888454,0.028499667932676175,0.012593558480787317,0.014117307716118596,0.005820194657787721,False
osi_target_t01h,42007,0,143,0.009623454158327866,0.008460057582310707,0.008203467695192625,0.007691634535931917,-0.0011633965760171599,True
osi_target_t01h,42009,0,143,0.012104507962647488,0.01634283364586408,0.009200375472213225,0.010690441991380781,0.00423832568321659,False
osi_target_t01h,42013,0,143,0.00029783212152935975,0.0003167313676426893,0.0014431708521851878,0.0014882555791361895,1.889924611332954e-05,False
osi_target_t01h,42015,4,143,0.0021254617546525617,0.0030283010803642514,0.003855303997566765,0.004601839918110782,0.0009028393257116897,False
osi_target_t01h,42019,1,143,0.0016976665738566215,0.0012724386016156174,0.0034455470135776084,0.0029829803953881516,-0.0004252279722410041,True
osi_target_t01h,42021,2,143,0.01968893099785014,0.01945344387033135,0.01173391802224637,0.011663535871394065,-0.00023548712751879017,True
osi_target_t01h,42023,2,143,0.013106409950573817,0.0109738491965568,0.009573568636489694,0.00876014863867765,-0.0021325607540170176,True
osi_target_t01h,42025,1,143,0.0001273682156668689,0.0001412447761256502,0.0009437620583840172,0.0009938439048323327,1.3876560458781287e-05,False
osi_target_t01h,42027,0,143,0.0001984191425667852,0.000295861913197327,0.0011779416163443673,0.0014383895258077125,9.744277063054182e-05,False
osi_target_t01h,42029,1,143,0.016946368929944118,0.016548650000626202,0.010886049624780132,0.01075754735891059,-0.00039771892931791605,True
osi_target_t01h,42031,4,143,0.018900430727820234,0.02393619867722313,0.011496557930549958,0.012937774334707887,0.005035767949402897,False
osi_target_t01h,42033,2,143,0.0032356042004490068,0.0030931009736862485,0.0047567428772577885,0.004650814631767716,-0.0001425032267627583,True
osi_target_t01h,42035,3,143,0.0028601485714414665,0.002435130046170292,0.004472252112876591,0.004126606528583782,-0.0004250185252711743,True
osi_target_t01h,42039,1,143,0.02187060642751734,0.020171438266864298,0.012366943991501393,0.011876826548333141,-0.0016991681606530404,True
osi_target_t01h,42041,3,143,0.0006132904389434888,0.0006114614825364521,0.002070928373526266,0.0020678381037527653,-1.8289564070367347e-06,True
osi_target_t01h,42043,0,143,0.00026253630399332136,0.000544310804164957,0.001354960593428276,0.0019509918656659755,0.0002817745001716356,False
osi_target_t01h,42045,2,143,0.0006453156418382362,0.0006543377503721907,0.0021243108991085983,0.0021391092688643077,9.022108533954416e-06,False
osi_target_t01h,42047,4,143,0.024624774323575082,0.01944231219888149,0.01312254621047225,0.01166019833309037,-0.005182462124693591,True
osi_target_t01h,42049,0,143,0.008988414138409017,0.008121840092193128,0.00792818030357138,0.0075363177056697326,-0.0008665740462158889,True
osi_target_t01h,42051,4,143,0.0018071244607936066,0.0027640627444407958,0.0035548887453144976,0.004396488382901129,0.0009569382836471891,False
osi_target_t01h,42053,3,143,1.2711473419423946,1.1085191779882115,0.09428224780596514,0.08804477476576295,-0.1626281639541831,True
osi_target_t01h,42055,1,143,0.00012303906982562128,0.00012133312154993267,0.0009275845383056173,0.0009211315690399752,-1.7059482756886021e-06,True
osi_target_t01h,42057,4,143,0.0011608074327070497,0.0006927561021115231,0.0028491287254974796,0.002201010737482702,-0.0004680513305955266,True
osi_target_t01h,42059,3,143,0.01844305045480969,0.01983562808898129,0.011356600759156102,0.011777550082123705,0.0013925776341715997,False
osi_target_t01h,42061,2,143,0.0012178007897570217,0.0010902598341004112,0.0029182339588971085,0.0027611944234441042,-0.00012754095565661048,True
osi_target_t01h,42063,2,143,0.008095042957483816,0.007655257270753401,0.0075238748002858435,0.007316643193954873,-0.0004397856867304154,True
osi_target_t01h,42065,0,143,0.012566405486676665,0.010748820237412419,0.009374271248758026,0.008669865920924044,-0.0018175852492642464,True
osi_target_t01h,42067,4,143,0.0005857171948938451,0.0006987707612013975,0.0020238390350561723,0.0022105449146285613,0.0001130535663075524,False
osi_target_t01h,42069,2,143,0.0007983648401938793,0.0009013224668681771,0.0023628311218634964,0.0025105685240127337,0.00010295762667429783,False
osi_target_t01h,42075,1,143,0.005377039389972913,0.0052449931997965386,0.00613202038937858,0.006056259086635191,-0.00013204619017637403,True
osi_target_t01h,42077,4,143,0.0015670986721480723,0.0005740983272807552,0.003310397555137969,0.00200366504619608,-0.000993000344867317,True
osi_target_t01h,42079,1,143,0.0001839942452594907,0.00023654746200840884,0.0011343161128065942,0.0012861485357464973,5.2553216748918127e-05,False
osi_target_t01h,42081,0,143,0.0006101187299901866,0.00035240222034843544,0.0020655663982031467,0.0015698252104128663,-0.0002577165096417511,True
osi_target_t01h,42083,2,143,0.004192824013958115,0.0032416720317061084,0.005414835883944845,0.004761201023560757,-0.0009511519822520071,True
osi_target_t01h,42085,4,143,0.0031977863709577357,0.003390604886467728,0.004728862701987646,0.004869345303179114,0.00019281851550999232,False
osi_target_t01h,42089,1,143,0.0035432844594386562,0.0036848713230005084,0.0049777718914256735,0.005076251661420411,0.0001415868635618522,False
osi_target_t01h,42091,1,143,0.0014148779667212616,0.0013294682775035766,0.003145512917718396,0.0030490951053654385,-8.540968921768493e-05,True
osi_target_t01h,42095,0,143,0.0014637274500629302,0.0007241075207736827,0.003199352480447624,0.002250264197035388,-0.0007396199292892475,True
osi_target_t01h,42097,3,143,0.0010402766281741662,0.0010312554688719242,0.0026971580850005217,0.0026854378982575765,-9.021159302242086e-06,True
osi_target_t01h,42101,0,143,0.00245059267618671,0.0016873393620232984,0.0041396873941863515,0.0034350510852394736,-0.0007632533141634116,True
osi_target_t01h,42103,0,143,0.0011400172613154663,0.0014875429793721991,0.002823499367899298,0.0032252749428766914,0.0003475257180567328,False
osi_target_t01h,42109,2,143,0.005104463907655152,0.005112108670711661,0.005974575449501351,0.0059790477237849785,7.644763056509699e-06,False
osi_target_t01h,42113,2,143,0.004472571040800376,0.004755562642798944,0.005592559393071976,0.005766774038990589,0.000282991601998568,False
osi_target_t01h,42115,3,143,0.0026177253587547924,0.002794375672116465,0.004278524481587549,0.004420530354629301,0.00017665031336167253,False
osi_target_t01h,42119,4,143,0.0012865578749923752,0.0017600697128009389,0.0029994846585255103,0.003508301556280015,0.00047351183780856365,False
osi_target_t01h,42121,1,143,0.05785484010220384,0.04350792028089462,0.020114156741310656,0.01744279767627564,-0.014346919821309222,True
osi_target_t01h,42125,4,143,0.019986010575110152,0.023542119607513602,0.011822111136089738,0.012830830333441,0.0035561090324034497,False
osi_target_t01h,42127,3,143,0.0006785255715879353,0.0005498923219079391,0.0021782869570027954,0.0019609693655187658,-0.00012863324967999626,True
osi_target_t01h,42129,3,143,0.00221340759073076,0.0038389307460740965,0.00393425657022454,0.005181280686564443,0.0016255231553433365,False
osi_target_t01h,42131,3,143,0.03607694700616661,0.036740867831068696,0.015883524253151936,0.016029009503765637,0.0006639208249020895,False
osi_target_t01h,42133,3,143,0.0009711544837329088,0.0013417922181941959,0.002606010379111013,0.0030631947971022635,0.0003706377344612871,False
osi_target_t01h,54007,4,143,0.08165918236391034,0.051417291585531044,0.02389651090251584,0.018962106413030654,-0.0302418907783793,True
osi_target_t01h,54009,0,143,0.061012508797379364,0.05987243085441391,0.02065577160701034,0.02046187497892713,-0.001140077942965452,True
osi_target_t01h,54013,2,143,0.27116742918356,0.2387747456896304,0.04354624815706129,0.04086261697886042,-0.032392683493929625,True
osi_target_t01h,54015,2,143,0.36294132962099285,0.3774390943238105,0.05037907557797045,0.05137542433927561,0.014497764702817661,False
osi_target_t01h,54019,2,143,0.0042984238749272175,0.004428015999028203,0.005482600497599132,0.005564633577006761,0.00012959212410098512,False
osi_target_t01h,54023,4,143,0.00024557736995970585,0.00013137483754182042,0.0013104671935811627,0.0009584910837535776,-0.00011420253241788543,True
osi_target_t01h,54025,0,143,0.00036599113461690494,0.00027218609817019647,0.0015998057893865055,0.001379637375509765,-9.380503644670847e-05,True
osi_target_t01h,54027,4,143,0.0004767650764250372,0.0002791433146244865,0.0018259303145141653,0.0013971582412955898,-0.00019762176180055069,True
osi_target_t01h,54029,4,143,0.032152816747809114,0.04166159299833246,0.014994828187155113,0.017068679245247714,0.009508776250523349,False
osi_target_t01h,54031,4,143,0.0006832608327791976,0.00033252335299979914,0.002185874603373375,0.0015249059423012713,-0.00035073747977939845,True
osi_target_t01h,54033,4,143,0.0016389680865525349,0.0019823258737869994,0.003385456437554199,0.003723226919999798,0.00034335778723446455,False
osi_target_t01h,54035,0,143,0.0010546157816767774,0.0009933937597775184,0.002715683254026736,0.0026356800847093897,-6.122202189925898e-05,True
osi_target_t01h,54037,1,143,0.0014113611589274657,0.0015102077633415783,0.0031416012563720147,0.0032497528290534815,9.88466044141126e-05,False
osi_target_t01h,54039,3,143,0.0013284233890059217,0.0015827160180027543,0.003047896659828292,0.00332685199277597,0.00025429262899683263,False
osi_target_t01h,54041,4,143,0.029338105169242776,0.028979193582142793,0.014323462382053068,0.014235578785972418,-0.00035891158709998316,True
osi_target_t01h,54043,2,143,0.009829361742018702,0.008335355720621001,0.008290765670234094,0.007634736461954892,-0.0014940060213977004,True
osi_target_t01h,54045,4,143,0.010560140521559682,0.009653945981372564,0.008593435664180152,0.00821645372151819,-0.000906194540187118,True
osi_target_t01h,54047,3,143,0.0027378611128709555,0.0034142365656064945,0.004375600748261717,0.004886284905638065,0.0006763754527355391,False
osi_target_t01h,54053,1,143,0.0002957680430167307,0.0003172743475143948,0.0014381613237477884,0.0014895307082668332,2.1506304497664083e-05,False
osi_target_t01h,54055,0,143,0.0006682620036325694,0.0006026695054732597,0.0021617494916301985,0.0020529179394818907,-6.559249815930965e-05,True
osi_target_t01h,54057,0,143,0.00029682648685708214,0.00022766925290707409,0.0014407323479054927,0.0012617815491089758,-6.915723395000805e-05,True
osi_target_t01h,54059,1,143,0.027544722735874418,0.029891652506867428,0.01387877655675775,0.01445795749796834,0.00234692977099301,False
osi_target_t01h,54063,2,143,0.0004916528267935691,0.0006356521552421301,0.00185421995887734,0.002108345314868554,0.000143999328448561,False
osi_target_t01h,54067,3,143,0.003644715204541057,0.0037707006916569037,0.005048516506150547,0.005135030312013069,0.0001259854871158467,False
osi_target_t01h,54069,3,143,0.008576230161378847,0.00818436502386061,0.007744264812889585,0.00756527077143833,-0.0003918651375182363,True
osi_target_t01h,54071,0,143,0.00723933554656539,0.005325275682492681,0.007115105347207156,0.006102433128462892,-0.0019140598640727084,True
osi_target_t01h,54073,2,143,0.004425440070877705,0.005208297297270517,0.005563014772835063,0.006035035991729639,0.0007828572263928121,False
osi_target_t01h,54075,4,143,0.0017783271383215744,0.000470433956376511,0.003526450639685303,0.0018137662326465581,-0.0013078931819450633,True
osi_target_t01h,54077,0,143,0.0025800420580285497,0.0025525855189758545,0.00424761723252529,0.004224955429876928,-2.7456539052695197e-05,True
osi_target_t01h,54079,2,143,0.00018114590823483078,0.00016594524428962878,0.0011255019338236496,0.001077244751100523,-1.5200663945202003e-05,True
osi_target_t01h,54081,1,143,0.00028352320069659437,0.0003723165781621103,0.0014080766048589152,0.0016135713292879468,8.879337746551592e-05,False
osi_target_t01h,54083,0,143,0.010701717753186294,0.007664201483378105,0.008650848922806294,0.007320916238359626,-0.0030375162698081893,True
osi_target_t01h,54085,3,143,0.013497387752914916,0.013260797196998648,0.009715314042451791,0.00962978958915817,-0.00023659055591626794,True
osi_target_t01h,54087,0,143,0.011745548203404066,0.008880745557974969,0.00906293002969268,0.007880553012957576,-0.002864802645429097,True
osi_target_t01h,54089,1,143,0.00038442473917648214,0.0009089395219614093,0.0016395990026058288,0.00252115458337972,0.0005245147827849272,False
osi_target_t01h,54091,1,143,0.004425199897074704,0.004911078337546577,0.0055628638151313066,0.00586030759923644,0.00048587844047187287,False
osi_target_t01h,54093,2,143,0.002885418181887826,0.0023183929846379275,0.0044919649958221055,0.004026479647795501,-0.0005670251972498984,True
osi_target_t01h,54095,4,143,0.02053616188323105,0.021709798823278552,0.011983719107979726,0.012321395009817755,0.0011736369400475004,False
osi_target_t01h,54097,3,143,0.0006998243156329131,0.0006236087525514374,0.0022122107343328064,0.0020882768895653108,-7.621556308147568e-05,True
osi_target_t01h,54099,1,143,0.012729869554319952,0.013433243509705874,0.009435044611098892,0.009692201287743615,0.0007033739553859216,False
osi_target_t01h,54101,1,143,0.0054708098098375825,0.005799522475285402,0.006185257574071227,0.00636836723389693,0.00032871266544781935,False
osi_target_t01h,54103,3,143,0.01618950954527442,0.025093968122179556,0.01064017638309899,0.013246973033893298,0.008904458576905135,False
osi_target_t01h,54105,2,143,0.00487835123574965,0.005750390805672767,0.0058407486083499275,0.006341334490199423,0.0008720395699231172,False
osi_target_t01h,54107,3,143,0.00023692218252980535,0.00018951800253544108,0.0012871668420330784,0.0011512170590427578,-4.740417999436427e-05,True
osi_target_t01h,54109,3,143,0.012363649929455298,0.010681178003755608,0.009298338045896767,0.008642543171648925,-0.0016824719256996901,True
osi_target_t06h,18009,0,138,0.00370443267701297,0.003729158606605759,0.0051810920712547295,0.005198354398621252,2.4725929592788777e-05,False
osi_target_t06h,18013,1,138,0.11766976704160922,0.09759302846191507,0.029200675870876838,0.02659315435257116,-0.02007673857969415,True
osi_target_t06h,18023,3,138,0.0004661616626586257,0.000356247851891332,0.001837929014609559,0.0016067066232282714,-0.00010991381076729369,True
osi_target_t06h,18025,2,138,0.020080064191917484,0.019202836319563515,0.012062657731015745,0.01179622769460322,-0.0008772278723539681,True
osi_target_t06h,18027,2,138,0.002652764287996282,0.002701943496222245,0.004384396152625977,0.004424850358742388,4.917920822596327e-05,False
osi_target_t06h,18029,1,138,0.00025962592645823905,0.00022658055190506396,0.0013716221393575,0.0012813617979646,-3.304537455317509e-05,True
osi_target_t06h,18033,1,138,0.0015666856552927066,0.0019399143494823327,0.003369390835680886,0.003749313318271444,0.0003732286941896261,False
osi_target_t06h,18035,1,138,0.0005076392557724836,0.0004740005880868311,0.0019179534227099114,0.0018533178006468367,-3.363866768565254e-05,True
osi_target_t06h,18037,3,138,0.0008021110182782666,0.0006210592784900343,0.0024108916780261704,0.0021214215880573126,-0.0001810517397882323,True
osi_target_t06h,18039,4,138,0.000353914021622925,0.0003029027338500341,0.001601435093778831,0.0014815354692815754,-5.1011287772890915e-05,True
osi_target_t06h,18041,2,138,0.004023724729537463,0.00414212163077909,0.005399761622179115,0.005478628855478382,0.00011839690124162711,False
osi_target_t06h,18043,4,138,0.0010630094185038064,0.0010417979129015728,0.0027754219140073495,0.002747591716106524,-2.121150560223362e-05,True
osi_target_t06h,18045,3,138,0.0013557131738060877,0.0011344346698777385,0.003134327440750442,0.0028671485985331435,-0.00022127850392834924,True
osi_target_t06h,18047,4,138,0.0013279761583750928,0.001319246354273658,0.003102098586505468,0.0030918855396648865,-8.729804101434814e-06,True
osi_target_t06h,18051,1,138,0.0002480473352777917,0.00030895419316901145,0.0013406880541478403,0.0014962615083015138,6.090685789121976e-05,False
osi_target_t06h,18059,3,138,0.0001857389218384199,0.00018643465838034238,0.0011601440497715936,0.001162314839174309,6.9573654192247e-07,False
osi_target_t06h,18061,3,138,0.0022448460114232816,0.0023379538751088745,0.004033236923709963,0.004116029002226024,9.310786368559292e-05,False
osi_target_t06h,18065,3,138,0.0006208649589802148,0.0006641208792106965,0.0021210896826597443,0.002193734290931321,4.3255920230481624e-05,False
osi_target_t06h,18067,2,138,0.0003957593583594611,0.00044550408238120315,0.0016934643301195922,0.0017967444036472479,4.974472402174203e-05,False
osi_target_t06h,18069,0,138,0.00019234428870739423,0.00014346164851621634,0.0011805927297471564,0.0010195965688256253,-4.8882640191177885e-05,True
osi_target_t06h,18071,0,138,0.0027991777793659744,0.0032939470834510137,0.004503764753173433,0.004885609661458617,0.0004947693040850392,False
osi_target_t06h,18073,2,138,0.001516305397094585,0.001733571771877726,0.003314773034281735,0.003544307307354856,0.00021726637478314097,False
osi_target_t06h,18077,2,138,0.0033843152594546506,0.0035001797110754624,0.004952173625715944,0.005036230842083167,0.00011586445162081174,False
osi_target_t06h,18083,2,138,0.0015246223414779269,0.0013536314317384138,0.0033238513778031816,0.003131920084931016,-0.0001709909097395131,True
osi_target_t06h,18085,3,138,0.0009568444247026455,0.0008327146472396484,0.0026331834823020684,0.002456453563662915,-0.00012412977746299714,True
osi_target_t06h,18087,2,138,0.0010892876872385234,0.0013982945259018173,0.0028095175810021753,0.0031831696511926658,0.0003090068386632939,False
osi_target_t06h,18089,4,138,0.0008128892215477498,0.000531615197638186,0.0024270355591582246,0.0019627236282412307,-0.00028127402390956376,True
osi_target_t06h,18091,0,138,0.00027831412744417294,0.0002765002946136802,0.00142012993752351,0.0014154947273965868,-1.8138328304927523e-06,True
osi_target_t06h,18093,1,138,0.00841330049704712,0.00766396040650068,0.0078080692639586795,0.007452244291127513,-0.0007493400905464404,True
osi_target_t06h,18095,0,138,0.00027696220806209875,0.000310888158063482,0.0014166765764242455,0.0015009372870278255,3.392595000138325e-05,False
osi_target_t06h,18097,1,138,4.954463218749371e-05,3.5471476095622215e-05,0.0005991820039206937,0.0005069908104219788,-1.4073156091871496e-05,True
osi_target_t06h,18099,3,138,0.0111855528617031,0.011197694464104561,0.009003040091097368,0.009007925038986729,1.2141602401462281e-05,False
osi_target_t06h,18101,4,138,0.0014928760004553848,0.001593264355074315,0.003289064005501474,0.0033978513618682774,0.00010038835461893022,False
