split_seed,domain,mode,horizon,comparison,slice_type,slice_value,counties,countyName,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions,fraction_of_net_sse_reduction,focus_name
42,OSI,v18_rule,osi_target_t06h,E2_minus_E0,county,39117,1,Morrow County,138,0.028023372313500664,0.012836759472442632,0.10837269662330844,-0.009953995141097117,0.017069820561840556,0.009385217585454428,0.04021027081385398,-0.004274646708400798,-0.010953551751660108,-39.08720060213123,0.06816242580945446,138,0.35785597588946194,Morrow OH
42,OSI,v18_rule,osi_target_t06h,E2_minus_E0,county,39119,1,Muskingum County,138,0.029000897379464492,0.019642652694094372,0.11606518273636382,0.01961801501293495,0.025857300507084593,0.017512591586528452,0.09226679855288744,0.017485055354644393,-0.0031435968723798995,-10.83965379156121,0.02379838418347638,116,0.12494264832031565,Muskingum OH
42,OSI,v18_rule,osi_target_t06h,E2_minus_E0,county,42053,1,Forest County,138,0.06958637646070116,0.024208584204842377,0.6682324028723986,-0.015777099963316547,0.06964146777760079,0.023962826598750347,0.6692908967221679,-0.01601041026879387,5.5091316899624765e-05,0.07916968766255028,-0.0010584938497693042,138,-0.005557143031280558,Forest PA
42,OSI,v18_rule,osi_target_t06h,E2_minus_E0,county,54013,1,Calhoun County,138,0.04400804701088603,0.022475217038699778,0.2672657318363049,-0.021077681527078267,0.043860031056610724,0.022350367673629266,0.2654709207515863,-0.020911314651320744,-0.00014801595427530595,-0.3363383842929779,0.0017948110847186283,100,0.009422843518725247,Calhoun WV
42,OSI,v18_rule,osi_target_t06h,E2_minus_E0,county,54015,1,Clay County,138,0.05095436736073405,0.027227700333022343,0.3582959623323042,-0.02507126856172618,0.05161442723669263,0.02751103712622733,0.3676387756581136,-0.025306550949082164,0.000660059875958581,1.2953941146705894,-0.009342813325809385,117,-0.049050214110731426,Clay WV
42,OSI,v18_rule,osi_target_t06h,E1_minus_E0,county,18013,1,Brown County,138,0.029482698294174922,0.013613548861376041,0.1199536708213376,-0.008949197070341296,0.029571523414548048,0.013622944949244,0.12067754959388856,-0.009047205975610198,8.882512037312537e-05,0.3012788025262836,-0.0007238787725509649,81,-0.4874910585532032,Brown IN
42,OSI,v18_rule,osi_target_t06h,E1_minus_E0,county,39115,1,Morgan County,138,0.032223765196234995,0.006645222684636415,0.14329520399224782,-0.005799802598504985,0.032225418781643964,0.006637533063177409,0.14330991096002174,-0.0057378679258009895,1.6535854089685942e-06,0.005131571059124873,-1.4706967773919777e-05,89,-0.009904303814505385,Morgan OH
42,OSI,v18_rule,osi_target_t06h,E1_minus_E0,county,39117,1,Morrow County,138,0.028023372313500664,0.012836759472442632,0.10837269662330844,-0.009953995141097117,0.027834619923388267,0.012726867757721225,0.10691771714656866,-0.009762848722806335,-0.0001887523901123976,-0.6735534467472437,0.0014549794767397817,138,0.9798456760784818,Morrow OH
42,OSI,v18_rule,osi_target_t06h,E1_minus_E0,county,39119,1,Muskingum County,138,0.029000897379464492,0.019642652694094372,0.11606518273636382,0.01961801501293495,0.028854386721411635,0.019542405478702323,0.11489543736349109,0.019517767797542905,-0.00014651065805285773,-0.5051935329304702,0.0011697453728727325,116,0.7877567787350633,Muskingum OH
42,OSI,v18_rule,osi_target_t06h,E1_minus_E0,county,42053,1,Forest County,138,0.06958637646070116,0.024208584204842377,0.6682324028723986,-0.015777099963316547,0.06958637646070116,0.024208584204842377,0.6682324028723986,-0.015777099963316547,0.0,0.0,0.0,0,0.0,Forest PA
