split_seed,domain,mode,horizon,comparison,population,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions,counties,replicates,seed,ci_low,ci_high,bootstrap_fraction_delta_lt0,bootstrap_fraction_delta_eq0
20260917,P,raw,osi_target_t01h,E2_minus_E1,all_counties,34177,0.020194894764766512,0.005708382193181658,13.93853491313691,-5.952458971489282e-05,0.018309515327014785,0.005326920307427146,11.457441139563741,-1.2689065306031394e-05,-0.0018853794377517268,-9.335921081604726,2.4810937735731695,33081,239,2000,20260910,-0.0038615155899161305,-0.00030204089518576075,0.9925,0.0
20260917,P,raw,osi_target_t01h,E2_minus_E1,exclude_Morrow,34034,0.019536262016715652,0.005593881615033654,12.989604770057982,5.6640590468593914e-05,0.018051450399713943,0.0052317869079673545,11.090144357425444,-8.793460465016036e-05,-0.0014848116170017092,-7.600285129935669,1.8994604126325374,32938,238,2000,20260910,-0.003302027732322432,-9.233663973872168e-05,0.9845,0.0
20260917,P,raw,osi_target_t01h,E2_minus_E0,all_counties,34177,0.020187707336074216,0.005728440992869132,13.928615138922677,-4.769085912853557e-06,0.018309515327014785,0.005326920307427146,11.457441139563741,-1.2689065306031394e-05,-0.001878192009059431,-9.303641952958252,2.4711739993589354,33042,239,2000,20260910,-0.0038741943385917363,-0.0003061287460485208,0.9905,0.0
20260917,P,raw,osi_target_t01h,E2_minus_E0,exclude_Morrow,34034,0.01953301742904189,0.00561350525197761,12.985290494206673,0.00010765661193087805,0.018051450399713943,0.0052317869079673545,11.090144357425444,-8.793460465016036e-05,-0.001481567029327946,-7.584936811273901,1.8951461367812286,32899,238,2000,20260910,-0.0032821573658791065,-0.0001223805422358366,0.984,0.0
20260917,P,raw,osi_target_t01h,E1_minus_E0,all_counties,34177,0.020187707336074216,0.005728440992869132,13.928615138922677,-4.769085912853557e-06,0.020194894764766512,0.005708382193181658,13.93853491313691,-5.952458971489282e-05,7.1874286922957165e-06,0.0356029962820692,-0.009919774214234067,23962,239,2000,20260910,-7.087523508792249e-05,7.551779065796975e-05,0.3875,0.0
20260917,P,raw,osi_target_t01h,E1_minus_E0,exclude_Morrow,34034,0.01953301742904189,0.00561350525197761,12.985290494206673,0.00010765661193087805,0.019536262016715652,0.005593881615033654,12.989604770057982,5.6640590468593914e-05,3.2445876737632884e-06,0.01661078574035635,-0.004314275851308835,23819,238,2000,20260910,-7.635645355147676e-05,7.683510049517572e-05,0.4385,0.0
20260917,P,aligned,osi_target_t01h,E2_minus_E1,all_counties,34177,0.019880017683937108,0.005634132071147764,13.507266579115289,-4.288830190463736e-05,0.017881301819799876,0.005254049854223768,10.927786611200894,-6.355295312570993e-05,-0.001998715864137232,-10.05389379382785,2.579479967914395,33081,239,2000,20260910,-0.003988803587924529,-0.0005782643192060092,1.0,0.0
20260917,P,aligned,osi_target_t01h,E2_minus_E1,exclude_Morrow,34034,0.019230977480824106,0.005524520691352717,12.586811062336285,7.043892219548643e-05,0.01783665630076743,0.005207428582633915,10.827791446189739,-6.271765714499492e-05,-0.0013943211800566749,-7.250391621783148,1.7590196161465457,32938,238,2000,20260910,-0.002736879682907762,-0.0004185462715147394,1.0,0.0
20260917,P,aligned,osi_target_t01h,E2_minus_E0,all_counties,34177,0.019870410596692263,0.00563440396177144,13.49421486701753,-2.0003753063852065e-05,0.017881301819799876,0.005254049854223768,10.927786611200894,-6.355295312570993e-05,-0.001989108776892387,-10.010406011557226,2.5664282558166356,33042,239,2000,20260910,-0.003959415698511827,-0.0005797527673861167,1.0,0.0
20260917,P,aligned,osi_target_t01h,E2_minus_E0,exclude_Morrow,34034,0.019228702631295336,0.005525760080049162,12.583833428180675,9.208097292940814e-05,0.01783665630076743,0.005207428582633915,10.827791446189739,-6.271765714499492e-05,-0.0013920463305279046,-7.239418889667071,1.7560419819909363,32899,238,2000,20260910,-0.0027333114827357663,-0.00041984153721654534,1.0,0.0
20260917,P,aligned,osi_target_t01h,E1_minus_E0,all_counties,34177,0.019870410596692263,0.00563440396177144,13.49421486701753,-2.0003753063852065e-05,0.019880017683937108,0.005634132071147764,13.507266579115289,-4.288830190463736e-05,9.607087244845047e-06,0.04834871024983478,-0.01305171209775935,23962,239,2000,20260910,-3.5630355211725955e-05,5.284427378832112e-05,0.2955,0.0
20260917,P,aligned,osi_target_t01h,E1_minus_E0,exclude_Morrow,34034,0.019228702631295336,0.005525760080049162,12.583833428180675,9.208097292940814e-05,0.019230977480824106,0.005524520691352717,12.586811062336285,7.043892219548643e-05,2.274849528770273e-06,0.011830488891484414,-0.0029776341556093655,23819,238,2000,20260910,-4.145299369786373e-05,4.4113771186034075e-05,0.4305,0.0
20260917,OSI,v18_rule,osi_target_t06h,E2_minus_E1,all_counties,32982,0.010866399917108627,0.003345800011090789,3.894469940582913,-0.0001834511842665933,0.01043484686574168,0.0032513279861607985,3.5912790121548,-0.00017562574910613557,-0.0004315530513669466,-3.971444587526063,0.3031909284281129,16259,239,2000,20260910,-0.0008150819711642923,-0.00013684635976945285,0.9995,0.0
20260917,OSI,v18_rule,osi_target_t06h,E2_minus_E1,exclude_Morrow,32844,0.01073420180461699,0.003305786024252102,3.784387114826377,-0.0001407444036402569,0.010392187164884206,0.003222309814301264,3.547071665874555,-0.00015789127599915602,-0.00034201463973278397,-3.1862139911108867,0.2373154489518221,16121,238,2000,20260910,-0.0006676548632501961,-9.732698891345248e-05,1.0,0.0
20260917,OSI,v18_rule,osi_target_t06h,E2_minus_E0,all_counties,32982,0.010870630226386284,0.003348082840773493,3.897502779293824,-0.0001761207036780813,0.01043484686574168,0.0032513279861607985,3.5912790121548,-0.00017562574910613557,-0.0004357833606446031,-4.008814131004346,0.306223767139024,16261,239,2000,20260910,-0.0008168956785525476,-0.00013858415898898547,0.9995,0.0
20260917,OSI,v18_rule,osi_target_t06h,E2_minus_E0,exclude_Morrow,32844,0.010737054113727091,0.0033081393719993795,3.7863985687140147,-0.0001336901586613114,0.010392187164884206,0.003222309814301264,3.547071665874555,-0.00015789127599915602,-0.00034486694884288543,-3.211932669706674,0.2393269028394598,16123,238,2000,20260910,-0.0006655876098574355,-0.00010303782442886235,0.9995,0.0
20260917,OSI,v18_rule,osi_target_t06h,E1_minus_E0,all_counties,32982,0.010870630226386284,0.003348082840773493,3.897502779293824,-0.0001761207036780813,0.010866399917108627,0.003345800011090789,3.894469940582913,-0.0001834511842665933,-4.230309277656469e-06,-0.03891503242735572,0.00303283871091109,12568,239,2000,20260910,-1.688762550507571e-05,7.063945040082335e-06,0.746,0.0
20260917,OSI,v18_rule,osi_target_t06h,E1_minus_E0,exclude_Morrow,32844,0.010737054113727091,0.0033081393719993795,3.7863985687140147,-0.0001336901586613114,0.01073420180461699,0.003305786024252102,3.784387114826377,-0.0001407444036402569,-2.852309110101467e-06,-0.026565099513231605,0.002011453887637682,12430,238,2000,20260910,-1.508310447287521e-05,8.313389469294724e-06,0.6765,0.0
20260918,OSI,v18_rule,osi_target_t01h,E2_minus_E1,all_counties,34177,0.011291286096635588,0.0034462652766837523,4.357333104430334,-7.152226020782756e-05,0.010748603143167522,0.003317938574683782,3.9485532111032526,-6.713967255880392e-05,-0.0005426829534680658,-4.806210283076318,0.40877989332708164,17287,239,2000,20260910,-0.0011255428832362632,-0.00021163250562738033,1.0,0.0
20260918,OSI,v18_rule,osi_target_t01h,E2_minus_E1,exclude_Morrow,34034,0.011011429820024446,0.0033874800834343406,4.126676501112167,-1.3140918759563576e-05,0.010696205477856904,0.0032847496817738804,3.8937894948294587,-4.3281749002133795e-05,-0.00031522434216754193,-2.8627012778513317,0.23288700628270798,17144,238,2000,20260910,-0.00044793049983140557,-0.00018086097040669294,1.0,0.0
20260918,OSI,v18_rule,osi_target_t01h,E2_minus_E0,all_counties,34177,0.011304946679319743,0.003449703103433012,4.367882782394664,-7.622197468302384e-05,0.010748603143167522,0.003317938574683782,3.9485532111032526,-6.713967255880392e-05,-0.0005563435361522207,-4.921239807083266,0.4193295712914118,17308,239,2000,20260910,-0.0011249735687407312,-0.00023566251752500916,1.0,0.0
20260918,OSI,v18_rule,osi_target_t01h,E2_minus_E0,exclude_Morrow,34034,0.011029203558779201,0.0033913419864137406,4.140009132052379,-1.824750268746802e-05,0.010696205477856904,0.0032847496817738804,3.8937894948294587,-4.3281749002133795e-05,-0.00033299808092229766,-3.0192395955665585,0.24621963722292017,17165,238,2000,20260910,-0.00046678943598900234,-0.00019842040380092687,1.0,0.0
20260918,OSI,v18_rule,osi_target_t01h,E1_minus_E0,all_counties,34177,0.011304946679319743,0.003449703103433012,4.367882782394664,-7.622197468302384e-05,0.011291286096635588,0.0034462652766837523,4.357333104430334,-7.152226020782756e-05,-1.3660582684154807e-05,-0.12083721464289932,0.01054967796433015,13559,239,2000,20260910,-4.355710921338683e-05,1.1152970021869961e-05,0.8615,0.0
20260918,OSI,v18_rule,osi_target_t01h,E1_minus_E0,exclude_Morrow,34034,0.011029203558779201,0.0033913419864137406,4.140009132052379,-1.824750268746802e-05,0.011011429820024446,0.0033874800834343406,4.126676501112167,-1.3140918759563576e-05,-1.7773738754755727e-05,-0.16115160682302898,0.013332630940212198,13416,238,2000,20260910,-4.8960019843952455e-05,5.960076268692003e-06,0.9285,0.0
20260918,P,raw,osi_target_t01h,E2_minus_E1,all_counties,34177,0.01828522452096153,0.005513267396082944,11.427060666720486,0.0001958682963407103,0.01749443740056527,0.005376209425348297,10.46005335389142,0.0003247895200868648,-0.0007907871203962601,-4.3247328983558875,0.9670073128290664,32909,239,2000,20260910,-0.0014676837041202354,2.4870571004213284e-05,0.972,0.0
20260918,P,raw,osi_target_t01h,E2_minus_E1,exclude_Morrow,34034,0.017800511956999613,0.005425815490565542,10.783952861345394,0.00027045253169413633,0.01719725923020183,0.005281309152135577,10.065410005696954,0.0002634619543205461,-0.0006032527267977837,-3.388962790817762,0.7185428556484403,32766,238,2000,20260910,-0.0012123717018729314,0.00015282528634309294,0.9535,0.0
20260918,P,raw,osi_target_t01h,E2_minus_E0,all_counties,34177,0.018339438170482756,0.005518413559786149,11.49492103556102,0.0001681685180782789,0.01749443740056527,0.005376209425348297,10.46005335389142,0.0003247895200868648,-0.0008450007699174859,-4.607560831811686,1.034867681669601,32947,239,2000,20260910,-0.0015467062084337413,-3.703211497077329e-05,0.9805,0.0
20260918,P,raw,osi_target_t01h,E2_minus_E0,exclude_Morrow,34034,0.01786709892639701,0.005432750581215976,10.864783547169896,0.00024047266954186104,0.01719725923020183,0.005281309152135577,10.065410005696954,0.0002634619543205461,-0.0006698396961951798,-3.7490120749572475,0.7993735414729422,32804,238,2000,20260910,-0.001293544362987079,7.652024282551063e-05,0.9625,0.0
20260918,P,raw,osi_target_t01h,E1_minus_E0,all_counties,34177,0.018339438170482756,0.005518413559786149,11.49492103556102,0.0001681685180782789,0.01828522452096153,0.005513267396082944,11.427060666720486,0.0001958682963407103,-5.421364952122587e-05,-0.2956123792738796,0.06786036884053459,23592,239,2000,20260910,-0.00018791644686838097,5.690779881124199e-05,0.816,0.0
20260918,P,raw,osi_target_t01h,E1_minus_E0,exclude_Morrow,34034,0.01786709892639701,0.005432750581215976,10.864783547169896,0.00024047266954186104,0.017800511956999613,0.005425815490565542,10.783952861345394,0.00027045253169413633,-6.658696939739611e-05,-0.3726792450844951,0.08083068582450181,23449,238,2000,20260910,-0.00020847104884329335,4.543846435998333e-05,0.8645,0.0
20260918,P,aligned,osi_target_t01h,E2_minus_E1,all_counties,34177,0.018367949535882815,0.005493126594545466,11.530689923110119,0.00016484736282549928,0.017211214588919423,0.005231211052178364,10.124112844928087,0.0001813283581560443,-0.0011567349469633927,-6.2975725445218895,1.406577078182032,32909,239,2000,20260910,-0.0023204139297545814,-0.000448279384967251,1.0,0.0
20260918,P,aligned,osi_target_t01h,E2_minus_E1,exclude_Morrow,34034,0.017850507315601102,0.005397740467414128,10.844614569215596,0.00025823659973807324,0.01715092564892632,0.005179652750391308,10.011245765430866,0.00018843226263462497,-0.0006995816666747826,-3.919113638094518,0.8333688037847296,32766,238,2000,20260910,-0.0009991644429690396,-0.00036240909243240955,1.0,0.0
20260918,P,aligned,osi_target_t01h,E2_minus_E0,all_counties,34177,0.018398821872585496,0.005502601930505746,11.569483420565383,0.0001543390560564633,0.017211214588919423,0.005231211052178364,10.124112844928087,0.0001813283581560443,-0.0011876072836660735,-6.454800703493002,1.4453705756372965,32947,239,2000,20260910,-0.002313928705396333,-0.0005009543940337353,1.0,0.0
20260918,P,aligned,osi_target_t01h,E2_minus_E0,exclude_Morrow,34034,0.017893192811907946,0.005408365146957136,10.896541522006022,0.00024671633353650615,0.01715092564892632,0.005179652750391308,10.011245765430866,0.00018843226263462497,-0.000742267162981626,-4.1483214917778515,0.8852957565751556,32804,238,2000,20260910,-0.0010564998345724322,-0.00040443375322001267,1.0,0.0
20260918,P,aligned,osi_target_t01h,E1_minus_E0,all_counties,34177,0.018398821872585496,0.005502601930505746,11.569483420565383,0.0001543390560564633,0.018367949535882815,0.005493126594545466,11.530689923110119,0.00016484736282549928,-3.087233670268086e-05,-0.1677951823028434,0.038793497455264614,23592,239,2000,20260910,-0.00010614719394824081,3.4265788139779905e-05,0.8325,0.0
20260918,P,aligned,osi_target_t01h,E1_minus_E0,exclude_Morrow,34034,0.017893192811907946,0.005408365146957136,10.896541522006022,0.00024671633353650615,0.017850507315601102,0.005397740467414128,10.844614569215596,0.00025823659973807324,-4.2685496306843485e-05,-0.23855718068626075,0.05192695279042603,23449,238,2000,20260910,-0.00012005011658004013,1.7224008429549986e-05,0.9155,0.0
20260918,OSI,v18_rule,osi_target_t06h,E2_minus_E1,all_counties,32982,0.010000027928479375,0.0032459958010621404,3.298218422767861,-5.170087493352425e-05,0.009754537404413665,0.0031814554611128637,3.1382702811459398,-4.4017728955019525e-05,-0.0002454905240657102,-2.4548983844992156,0.15994814162192128,16422,239,2000,20260910,-0.000443068581313349,-9.107171520464553e-05,1.0,0.0
20260918,OSI,v18_rule,osi_target_t06h,E2_minus_E1,exclude_Morrow,32844,0.009888000653412747,0.0032093813282434817,3.211241859542585,-1.677682483288172e-05,0.009710379464229403,0.003153234107842901,3.0969090189808925,-2.6436615818231457e-05,-0.00017762118918334367,-1.796330678053093,0.11433284056169235,16284,238,2000,20260910,-0.0002846882646465255,-6.421371421698628e-05,0.998,0.0
20260918,OSI,v18_rule,osi_target_t06h,E2_minus_E0,all_counties,32982,0.01001049575133449,0.0032462450567294922,3.30512705073366,-5.5944208495866444e-05,0.009754537404413665,0.0031814554611128637,3.1382702811459398,-4.4017728955019525e-05,-0.000255958346920826,-2.556899810748181,0.16685676958772033,16431,239,2000,20260910,-0.0004492220231393057,-0.0001037837221874235,1.0,0.0
20260918,OSI,v18_rule,osi_target_t06h,E2_minus_E0,exclude_Morrow,32844,0.00989864187728785,0.0032098069745493834,3.218157298169984,-2.1190006509769885e-05,0.009710379464229403,0.003153234107842901,3.0969090189808925,-2.6436615818231457e-05,-0.00018826241305844663,-1.9019014466056139,0.12124827918909142,16293,238,2000,20260910,-0.0002953651625995778,-7.441198113667381e-05,0.9985,0.0
20260918,OSI,v18_rule,osi_target_t06h,E1_minus_E0,all_counties,32982,0.01001049575133449,0.0032462450567294922,3.30512705073366,-5.5944208495866444e-05,0.010000027928479375,0.0032459958010621404,3.298218422767861,-5.170087493352425e-05,-1.0467822855115758e-05,-0.10456847607892561,0.006908627965799052,12860,239,2000,20260910,-3.076466367650018e-05,7.510616628011244e-06,0.8685,0.0
20260918,OSI,v18_rule,osi_target_t06h,E1_minus_E0,exclude_Morrow,32844,0.00989864187728785,0.0032098069745493834,3.218157298169984,-2.1190006509769885e-05,0.009888000653412747,0.0032093813282434817,3.211241859542585,-1.677682483288172e-05,-1.0641223875102954e-05,-0.10750185739640816,0.006915438627399073,12722,238,2000,20260910,-3.180352645088735e-05,7.164591342547885e-06,0.8635,0.0
