split_seed,D_reference,domain,mode,horizon,comparison,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions
20260917,B,OSI,C2_equal_blend,osi_target_t06h,E2_minus_E1,32982,0.010939154506346983,0.003405799143069776,3.946794371529492,-0.00016643418141634906,0.010939154506346983,0.003405799143069776,3.946794371529492,-0.00016643418141634906,0.0,0.0,0.0,0
20260917,B,OSI,C2_equal_blend,osi_target_t06h,E2_minus_E0,32982,0.010939154506346983,0.003405799143069776,3.946794371529492,-0.00016643418141634906,0.010939154506346983,0.003405799143069776,3.946794371529492,-0.00016643418141634906,0.0,0.0,0.0,0
20260917,B,OSI,C2_equal_blend,osi_target_t06h,E1_minus_E0,32982,0.010939154506346983,0.003405799143069776,3.946794371529492,-0.00016643418141634906,0.010939154506346983,0.003405799143069776,3.946794371529492,-0.00016643418141634906,0.0,0.0,0.0,0
20260917,B,OSI,C3_aligned_component,osi_target_t06h,E2_minus_E1,32982,0.010866399917108627,0.003345800011090789,3.894469940582913,-0.0001834511842665933,0.01043484686574168,0.0032513279861607985,3.5912790121548,-0.00017562574910613557,-0.0004315530513669466,-3.971444587526063,0.3031909284281129,16259
20260917,B,OSI,C3_aligned_component,osi_target_t06h,E2_minus_E0,32982,0.010870630226386284,0.003348082840773493,3.897502779293824,-0.0001761207036780813,0.01043484686574168,0.0032513279861607985,3.5912790121548,-0.00017562574910613557,-0.0004357833606446031,-4.008814131004346,0.306223767139024,16261
20260917,B,OSI,C3_aligned_component,osi_target_t06h,E1_minus_E0,32982,0.010870630226386284,0.003348082840773493,3.897502779293824,-0.0001761207036780813,0.010866399917108627,0.003345800011090789,3.894469940582913,-0.0001834511842665933,-4.230309277656469e-06,-0.03891503242735572,0.00303283871091109,12568
20260917,B,OSI,v18_rule,osi_target_t06h,E2_minus_E1,32982,0.010866399917108627,0.003345800011090789,3.894469940582913,-0.0001834511842665933,0.01043484686574168,0.0032513279861607985,3.5912790121548,-0.00017562574910613557,-0.0004315530513669466,-3.971444587526063,0.3031909284281129,16259
20260917,B,OSI,v18_rule,osi_target_t06h,E2_minus_E0,32982,0.010870630226386284,0.003348082840773493,3.897502779293824,-0.0001761207036780813,0.01043484686574168,0.0032513279861607985,3.5912790121548,-0.00017562574910613557,-0.0004357833606446031,-4.008814131004346,0.306223767139024,16261
20260917,B,OSI,v18_rule,osi_target_t06h,E1_minus_E0,32982,0.010870630226386284,0.003348082840773493,3.897502779293824,-0.0001761207036780813,0.010866399917108627,0.003345800011090789,3.894469940582913,-0.0001834511842665933,-4.230309277656469e-06,-0.03891503242735572,0.00303283871091109,12568
20260917,B,OSI,C0_direct_osi,osi_target_t24h,E2_minus_E1,28680,0.00865942183518786,0.0029175849835404396,2.150586621385807,-0.00012945774455302454,0.00865942183518786,0.0029175849835404396,2.150586621385807,-0.00012945774455302454,0.0,0.0,0.0,0
20260917,B,OSI,C0_direct_osi,osi_target_t24h,E2_minus_E0,28680,0.00865942183518786,0.0029175849835404396,2.150586621385807,-0.00012945774455302454,0.00865942183518786,0.0029175849835404396,2.150586621385807,-0.00012945774455302454,0.0,0.0,0.0,0
20260917,B,OSI,C0_direct_osi,osi_target_t24h,E1_minus_E0,28680,0.00865942183518786,0.0029175849835404396,2.150586621385807,-0.00012945774455302454,0.00865942183518786,0.0029175849835404396,2.150586621385807,-0.00012945774455302454,0.0,0.0,0.0,0
20260917,B,OSI,C1_component_osi,osi_target_t24h,E2_minus_E1,28680,0.008710411518259539,0.002956278833563109,2.175987989683848,-9.541737739903497e-05,0.008710411518259539,0.002956278833563109,2.175987989683848,-9.541737739903497e-05,0.0,0.0,0.0,0
20260917,B,OSI,C1_component_osi,osi_target_t24h,E2_minus_E0,28680,0.008710411518259539,0.002956278833563109,2.175987989683848,-9.541737739903497e-05,0.008710411518259539,0.002956278833563109,2.175987989683848,-9.541737739903497e-05,0.0,0.0,0.0,0
20260917,B,OSI,C1_component_osi,osi_target_t24h,E1_minus_E0,28680,0.008710411518259539,0.002956278833563109,2.175987989683848,-9.541737739903497e-05,0.008710411518259539,0.002956278833563109,2.175987989683848,-9.541737739903497e-05,0.0,0.0,0.0,0
20260917,B,OSI,C2_equal_blend,osi_target_t24h,E2_minus_E1,28680,0.00866343794071386,0.0029172561365550147,2.1525819014005796,-0.00012246009912659733,0.00866343794071386,0.0029172561365550147,2.1525819014005796,-0.00012246009912659733,0.0,0.0,0.0,0
20260917,B,OSI,C2_equal_blend,osi_target_t24h,E2_minus_E0,28680,0.00866343794071386,0.0029172561365550147,2.1525819014005796,-0.00012246009912659733,0.00866343794071386,0.0029172561365550147,2.1525819014005796,-0.00012246009912659733,0.0,0.0,0.0,0
