horizon,comparison,fipsCode,countyName,improved_splits,worsened_splits,minimum_rmse_change_pct,maximum_rmse_change_pct,mean_sse_reduction_diagnostic_only
osi_target_t06h,E2_minus_E0,39137,Putnam County,3,0,-11.745635315538083,-3.755152780827442,0.0024327828060251074
osi_target_t06h,E2_minus_E0,39139,Richland County,3,0,-4.390957573116494,-0.6231440438218105,0.00176135661040201
osi_target_t06h,E2_minus_E0,39141,Ross County,2,1,-2.509048795392821,0.09839102374069597,2.29751200700596e-05
osi_target_t06h,E2_minus_E0,39143,Sandusky County,3,0,-4.424108367584056,-0.7038071646053301,1.448035664403938e-05
osi_target_t06h,E2_minus_E0,39145,Scioto County,2,1,-12.356586682724735,3.4166793165930853,3.629260129698719e-05
osi_target_t06h,E2_minus_E0,39147,Seneca County,3,0,-9.011912134514223,-5.782233337656317,5.702295567689014e-05
osi_target_t06h,E2_minus_E0,39149,Shelby County,3,0,-26.505335751334513,-5.004153402684775,0.024398420139206376
osi_target_t06h,E2_minus_E0,39151,Stark County,2,1,-12.30523681150546,6.382599356350838,0.00023523574757920514
osi_target_t06h,E2_minus_E0,39153,Summit County,3,0,-20.608273267835,-11.951488018848744,0.0006100288648684001
osi_target_t06h,E2_minus_E0,39155,Trumbull County,1,2,-6.172120831243699,3.4820199839388444,7.406256170375992e-05
osi_target_t06h,E2_minus_E0,39157,Tuscarawas County,3,0,-6.982773925051777,-1.5266354978168084,0.0066523429515658065
osi_target_t06h,E2_minus_E0,39159,Union County,3,0,-17.6366483784146,-16.178977860040135,0.0009685402957616755
osi_target_t06h,E2_minus_E0,39161,Van Wert County,1,2,-4.068204777485008,5.950330471835508,-5.6329051633618316e-05
osi_target_t06h,E2_minus_E0,39163,Vinton County,1,2,-1.8462191782639414,2.2205332813153955,-6.954798116696129e-06
osi_target_t06h,E2_minus_E0,39165,Warren County,3,0,-7.284792933424811,-0.879884293154376,9.749020934509935e-06
osi_target_t06h,E2_minus_E0,39167,Washington County,1,2,-2.5087030694255996,0.8287372264328186,1.428167511342201e-05
osi_target_t06h,E2_minus_E0,39169,Wayne County,3,0,-10.240972493509071,-6.341066537413309,0.001762885245631237
osi_target_t06h,E2_minus_E0,39171,Williams County,2,1,-8.415458380023521,7.211606783438462,0.001468954724818267
osi_target_t06h,E2_minus_E0,39173,Wood County,3,0,-4.043930473086865,-1.9503962104658101,0.0004489419686616242
osi_target_t06h,E2_minus_E0,39175,Wyandot County,3,0,-10.47501843187445,-2.0708448159471926,0.00011871334235474445
osi_target_t06h,E2_minus_E0,42005,Armstrong County,3,0,-16.183104130894677,-4.032700700364044,0.00775954451172884
osi_target_t06h,E2_minus_E0,42007,Beaver County,2,1,-11.224175173375617,0.5400811152521445,0.0010236191635627442
osi_target_t06h,E2_minus_E0,42009,Bedford County,0,3,6.6168896528559396,16.606938443287266,-0.0024761253138503234
osi_target_t06h,E2_minus_E0,42013,Blair County,2,1,-6.243170480744398,5.065240289333217,1.3409351948355078e-05
osi_target_t06h,E2_minus_E0,42015,Bradford County,0,3,2.2306631788724385,3.071480191179221,-9.917461962665024e-05
osi_target_t06h,E2_minus_E0,42019,Butler County,3,0,-21.028292701709006,-0.5388644396185915,0.0008745015894799759
osi_target_t06h,E2_minus_E0,42021,Cambria County,2,1,-6.513771226155041,0.18638057138948838,0.0014438483921883083
osi_target_t06h,E2_minus_E0,42023,Cameron County,1,2,-0.31764230544135685,4.3268239982651835,-0.000818080702406671
osi_target_t06h,E2_minus_E0,42025,Carbon County,1,2,-4.647124487316045,3.8187665555325045,-1.0513825602544459e-05
osi_target_t06h,E2_minus_E0,42027,Centre County,2,1,-4.693168785936219,0.4236414737089689,1.0066067362095936e-05
osi_target_t06h,E2_minus_E0,42029,Chester County,2,1,-0.4469091183111007,1.0324531610157894,-3.1921356577231434e-05
osi_target_t06h,E2_minus_E0,42031,Clarion County,1,2,-0.5423570223252128,7.151319148174129,-0.0006246073952105741
osi_target_t06h,E2_minus_E0,42033,Clearfield County,3,0,-7.380678231289584,-3.131776631974781,0.0004383411911869223
osi_target_t06h,E2_minus_E0,42035,Clinton County,3,0,-6.089619410420665,-4.304344189184384,0.00046713663231023346
osi_target_t06h,E2_minus_E0,42039,Crawford County,2,1,-0.5457712806367421,2.2027988963104317,-0.0001971797390792907
osi_target_t06h,E2_minus_E0,42041,Cumberland County,2,1,-6.616697682839701,1.8418486601381012,5.195067460283161e-05
osi_target_t06h,E2_minus_E0,42043,Dauphin County,2,1,-10.555116749928429,7.091247992543548,2.4022141905448555e-05
osi_target_t06h,E2_minus_E0,42045,Delaware County,0,3,1.1114416543137828,3.280912867688235,-2.807362643006673e-05
osi_target_t06h,E2_minus_E0,42047,Elk County,0,3,0.6563500249325838,0.9966192889458991,-0.0004691942044801403
osi_target_t06h,E2_minus_E0,42049,Erie County,0,3,1.4723189826270522,1.8571433631009215,-0.00030126666035477836
osi_target_t06h,E2_minus_E0,42051,Fayette County,2,1,-8.794553288966245,0.9755874337663117,6.722599435314204e-05
osi_target_t06h,E2_minus_E0,42053,Forest County,2,1,-1.4973562835784882,0.07916968766255028,0.012187608710871952
osi_target_t06h,E2_minus_E0,42055,Franklin County,2,1,-7.886267017006421,16.507334229942305,-8.000272468633001e-06
osi_target_t06h,E2_minus_E0,42057,Fulton County,2,1,-7.339369363068071,1.9723156705282685,7.831024852604077e-05
osi_target_t06h,E2_minus_E0,42059,Greene County,3,0,-0.6432546638200032,-0.24302866261967093,0.00014563232887525313
osi_target_t06h,E2_minus_E0,42061,Huntingdon County,0,3,8.914086307177293,24.926319738555502,-0.00017990900892163515
osi_target_t06h,E2_minus_E0,42063,Indiana County,2,1,-4.496966131509062,5.239239513393668,0.000346228785985504
osi_target_t06h,E2_minus_E0,42065,Jefferson County,3,0,-19.20017172151953,-9.488822785913042,0.0036875475990320455
osi_target_t06h,E2_minus_E0,42067,Juniata County,3,0,-6.408604628690007,-2.939827580122356,5.7788633605439514e-05
osi_target_t06h,E2_minus_E0,42069,Lackawanna County,1,2,-2.050020792047458,13.393666361687352,-7.35194484002346e-05
osi_target_t06h,E2_minus_E0,42075,Lebanon County,2,1,-1.6447555485551657,0.22772458453177435,8.439734355283283e-05
osi_target_t06h,E2_minus_E0,42077,Lehigh County,2,1,-7.8151131340537745,0.3093757043744816,9.598632963043177e-05
osi_target_t06h,E2_minus_E0,42079,Luzerne County,3,0,-9.797647106979179,-2.0311635797942262,2.360729138312107e-05
osi_target_t06h,E2_minus_E0,42081,Lycoming County,3,0,-4.177544951375145,-3.541130426866834,9.729611458240784e-05
osi_target_t06h,E2_minus_E0,42083,McKean County,1,2,-1.6321168808046682,1.8405676946311456,-5.75434221375028e-06
osi_target_t06h,E2_minus_E0,42085,Mercer County,2,1,-5.412640069881958,3.588560663521334,0.00012053384638341749
osi_target_t06h,E2_minus_E0,42089,Monroe County,3,0,-1.2950472382395772,-0.7780787263251709,6.325859195481697e-05
osi_target_t06h,E2_minus_E0,42091,Montgomery County,3,0,-1.9596393857708172,-0.9231403287996875,3.315682169321134e-05
osi_target_t06h,E2_minus_E0,42095,Northampton County,2,1,-2.7103792054420484,1.6499560763744148,1.1080081526199031e-05
osi_target_t06h,E2_minus_E0,42097,Northumberland County,2,1,-4.575266109669629,0.24829927619285375,2.820698863299107e-05
osi_target_t06h,E2_minus_E0,42101,Philadelphia County,2,1,-3.125059563012089,2.1966181938314566,1.6865229799714148e-05
osi_target_t06h,E2_minus_E0,42103,Pike County,1,2,-2.350169976121985,3.2412673669197645,-1.7499483837803836e-05
osi_target_t06h,E2_minus_E0,42109,Snyder County,3,0,-0.8094083691375875,-0.3345826870706614,5.3750747661541455e-05
osi_target_t06h,E2_minus_E0,42113,Sullivan County,2,1,-4.771454239734418,9.555602874089232,-9.186555518956013e-05
osi_target_t06h,E2_minus_E0,42115,Susquehanna County,0,3,0.5927413754904354,2.57856029143102,-9.690004721384759e-05
osi_target_t06h,E2_minus_E0,42119,Union County,2,1,-1.5018281098602038,0.4495703231361725,1.4977156586473101e-05
osi_target_t06h,E2_minus_E0,42121,Venango County,3,0,-4.7053724083765625,-1.3480897441990103,0.0016721897780524176
osi_target_t06h,E2_minus_E0,42125,Washington County,1,2,-13.26892811256062,1.9334181909880677,0.0022256165329261764
osi_target_t06h,E2_minus_E0,42127,Wayne County,2,1,-2.9596827841884554,0.6721769655542609,1.3720548513469362e-05
osi_target_t06h,E2_minus_E0,42129,Westmoreland County,3,0,-18.340037423266164,-2.0398082627774428,0.0008285307027033461
osi_target_t06h,E2_minus_E0,42131,Wyoming County,2,1,-1.1714264480295444,0.1742824785101682,0.00043535123704542544
osi_target_t06h,E2_minus_E0,42133,York County,1,2,-2.7268500689016206,2.2768791770592323,-8.944096374403056e-06
osi_target_t06h,E2_minus_E0,54007,Braxton County,1,2,-0.3990051747964518,0.8401500625265346,-0.0007740883421473813
osi_target_t06h,E2_minus_E0,54009,Brooke County,3,0,-7.149701167004818,-5.829097916131431,0.008252163945092919
osi_target_t06h,E2_minus_E0,54013,Calhoun County,2,1,-2.340520520049383,1.4712145127140586,0.00035387402525951145
osi_target_t06h,E2_minus_E0,54015,Clay County,1,2,-1.634489888775592,1.9058216826553842,-0.0056271923922421125
osi_target_t06h,E2_minus_E0,54019,Fayette County,3,0,-2.4923847836098245,-1.3376337726450194,0.00017620716495709397
osi_target_t06h,E2_minus_E0,54023,Grant County,2,1,-25.839986448662234,7.733271919662221,9.904916330109203e-05
osi_target_t06h,E2_minus_E0,54025,Greenbrier County,3,0,-5.6284440220354615,-2.563836761396354,2.3437891658717452e-05
osi_target_t06h,E2_minus_E0,54027,Hampshire County,3,0,-17.641397086067744,-3.3645679593761746,9.173024755996084e-05
osi_target_t06h,E2_minus_E0,54029,Hancock County,1,2,-2.7798980074673407,12.06809333061929,-0.001970364673178203
osi_target_t06h,E2_minus_E0,54031,Hardy County,2,1,-7.331611217282119,8.999454537352758,7.591914776323656e-05
osi_target_t06h,E2_minus_E0,54033,Harrison County,3,0,-6.210439802974655,-0.6525299675333551,0.00018462069907713652
osi_target_t06h,E2_minus_E0,54035,Jackson County,1,2,-3.867918094953271,4.370672708729906,-2.159952928280917e-05
osi_target_t06h,E2_minus_E0,54037,Jefferson County,3,0,-1.4814770816800826,-0.4214899930080729,2.525744415563692e-05
osi_target_t06h,E2_minus_E0,54039,Kanawha County,1,2,-0.95543079485082,1.6643528935789575,-1.3113073890092358e-05
osi_target_t06h,E2_minus_E0,54041,Lewis County,0,3,0.04377514943980643,0.1897886279393024,-5.938998580304102e-05
osi_target_t06h,E2_minus_E0,54043,Lincoln County,2,1,-2.705315250433249,1.6682649806454508,4.82841300900857e-05
osi_target_t06h,E2_minus_E0,54045,Logan County,2,1,-5.114585130865279,0.8562830699422985,0.0005726587371064242
osi_target_t06h,E2_minus_E0,54047,McDowell County,2,1,-2.8648843347749753,3.5991146504708027,-2.160787894260723e-05
osi_target_t06h,E2_minus_E0,54053,Mason County,3,0,-11.334094757516777,-4.752549181747268,7.684876949485443e-05
osi_target_t06h,E2_minus_E0,54055,Mercer County,1,2,-1.8994266676084615,0.49992500754214575,3.24120304969309e-06
osi_target_t06h,E2_minus_E0,54057,Mineral County,3,0,-5.6509488366180305,-1.0822232856204206,1.9191195062737138e-05
osi_target_t06h,E2_minus_E0,54059,Mingo County,2,1,-3.2670788251151994,0.7500488193531218,0.00055994423001036
osi_target_t06h,E2_minus_E0,54063,Monroe County,2,1,-6.043985421789855,5.0870098238344985,1.2827583100608862e-06
osi_target_t06h,E2_minus_E0,54067,Nicholas County,2,1,-0.5998548198909215,0.23285820157936676,1.0080066721744144e-05
osi_target_t06h,E2_minus_E0,54069,Ohio County,3,0,-4.090900496559047,-0.07597530278643516,0.0004501149779186104
osi_target_t06h,E2_minus_E0,54071,Pendleton County,1,2,-1.8823846725790405,9.249503348495347,-0.0006041304597435692
osi_target_t06h,E2_minus_E0,54073,Pleasants County,1,2,-2.8455287276756502,3.655415147050789,2.0434761811639255e-05
osi_target_t06h,E2_minus_E0,54075,Pocahontas County,0,3,4.946700530827242,17.449101627989517,-0.001418983552766153
osi_target_t06h,E2_minus_E0,54077,Preston County,0,3,0.7017909541559675,3.4809263852195516,-8.68578512407867e-05
osi_target_t06h,E2_minus_E0,54079,Putnam County,2,1,-3.4162602287028387,1.1290032834008867,7.023711351234996e-06
osi_target_t06h,E2_minus_E0,54081,Raleigh County,2,1,-6.664667523923351,6.237760769010481,-2.415566146676673e-06
osi_target_t06h,E2_minus_E0,54083,Randolph County,2,1,-1.0927593640787991,6.925679220554248,-0.0003106274312921874
osi_target_t06h,E2_minus_E0,54085,Ritchie County,0,3,0.35612684522641214,3.81906494324733,-0.0007876268936531349
osi_target_t06h,E2_minus_E0,54087,Roane County,1,2,-0.9601887558651989,1.2570231819009736,-0.000270943277506643
osi_target_t06h,E2_minus_E0,54089,Summers County,2,1,-2.8901442661716903,2.438103426700833,1.371992763610089e-05
osi_target_t06h,E2_minus_E0,54091,Taylor County,3,0,-9.528160481950287,-7.238924088353071,0.0012108896444781695
osi_target_t06h,E2_minus_E0,54093,Tucker County,2,1,-5.938182135779169,8.16809155829108,-4.234030438243333e-05
osi_target_t06h,E2_minus_E0,54095,Tyler County,0,3,0.9695589749519673,3.158230634777759,-0.0007368461923672175
osi_target_t06h,E2_minus_E0,54097,Upshur County,1,2,-2.017951070473789,5.057148931347677,-2.027074191418419e-05
osi_target_t06h,E2_minus_E0,54099,Wayne County,2,1,-4.784602158164519,6.514769248235797,0.0001012464113564927
osi_target_t06h,E2_minus_E0,54101,Webster County,0,3,2.4365165306176495,4.112747565903696,-0.0003763855850973903
osi_target_t06h,E2_minus_E0,54103,Wetzel County,1,2,-2.5034207100274486,11.623800072303991,-0.0017618759685794835
osi_target_t06h,E2_minus_E0,54105,Wirt County,3,0,-7.896061692332945,-1.698324697150333,0.0003575564357849086
osi_target_t06h,E2_minus_E0,54107,Wood County,3,0,-4.0591083017628815,-2.953828265993952,1.6503734351531737e-05
osi_target_t06h,E2_minus_E0,54109,Wyoming County,3,0,-3.7323874736747364,-2.9360027383740217,0.0008581295885163667
osi_target_t06h,E2_minus_E1,18009,Blackford County,2,1,-12.241309130878664,2.559190086695029,0.0006436937507814175
osi_target_t06h,E2_minus_E1,18013,Brown County,2,1,-0.7737786214924935,0.4543819683405115,0.0008843161399526891
osi_target_t06h,E2_minus_E1,18023,Clinton County,2,1,-3.671669078733286,0.8475572732903558,1.7745907638958495e-05
osi_target_t06h,E2_minus_E1,18025,Crawford County,3,0,-0.5041154016744875,-0.2652683186590288,0.00016870480813751046
osi_target_t06h,E2_minus_E1,18027,Daviess County,3,0,-7.69462876689595,-3.828426870233581,0.00012523930997001336
osi_target_t06h,E2_minus_E1,18029,Dearborn County,3,0,-5.742448340811713,-4.530175414799997,3.667590698055079e-05
osi_target_t06h,E2_minus_E1,18033,DeKalb County,2,1,-0.33849567643271516,0.25913750518815615,1.7777493378899583e-06
osi_target_t06h,E2_minus_E1,18035,Delaware County,3,0,-5.915697669779463,-1.7061602823900013,3.987375846199661e-05
osi_target_t06h,E2_minus_E1,18037,Dubois County,3,0,-5.904198784446013,-0.16116877984433398,9.964549003223678e-05
osi_target_t06h,E2_minus_E1,18039,Elkhart County,3,0,-12.252397972238448,-5.0799866977575325,5.392181856024409e-05
osi_target_t06h,E2_minus_E1,18041,Fayette County,0,3,0.48951346016334885,1.8301126908987664,-9.559676035650969e-05
osi_target_t06h,E2_minus_E1,18043,Floyd County,2,1,-2.751718368872458,3.011500554189639,-3.8506560462741035e-06
osi_target_t06h,E2_minus_E1,18045,Fountain County,0,3,1.2207474067372326,2.8162989643923053,-3.459902187292465e-05
osi_target_t06h,E2_minus_E1,18047,Franklin County,3,0,-1.9463454431512095,-0.5087794486186237,3.403797423138581e-05
osi_target_t06h,E2_minus_E1,18051,Gibson County,2,1,-4.831550062330181,5.265440415397871,1.9814265117333594e-06
osi_target_t06h,E2_minus_E1,18059,Hancock County,3,0,-5.8877791242821775,-2.84126847678825,1.9088387156513033e-05
osi_target_t06h,E2_minus_E1,18061,Harrison County,1,2,-0.12738078702767552,1.1615816753463015,-3.071001262193422e-05
osi_target_t06h,E2_minus_E1,18065,Henry County,3,0,-3.0081549963139054,-0.0461842860810191,2.0653256538782547e-05
osi_target_t06h,E2_minus_E1,18067,Howard County,2,1,-2.110868167776281,1.717565396922005,4.463598014235459e-06
osi_target_t06h,E2_minus_E1,18069,Huntington County,3,0,-6.54704365589428,-2.199532584867403,1.166698820684202e-05
osi_target_t06h,E2_minus_E1,18071,Jackson County,2,1,-3.3745109593287803,2.0775339522718816,6.821518481573673e-05
osi_target_t06h,E2_minus_E1,18073,Jasper County,3,0,-6.000297945325261,-3.0370274043663326,0.00017257799484597932
osi_target_t06h,E2_minus_E1,18077,Jefferson County,1,2,-1.9999820802244828,0.5964510688935443,2.369729318715732e-05
osi_target_t06h,E2_minus_E1,18083,Knox County,2,1,-5.178671261260948,1.8686950116635126,8.272545414118807e-05
osi_target_t06h,E2_minus_E1,18085,Kosciusko County,2,1,-11.63641332983013,0.30248648230393194,0.0002706099836178941
osi_target_t06h,E2_minus_E1,18087,LaGrange County,1,2,-1.0842249069754728,15.062592370766282,-5.2705223439655746e-05
osi_target_t06h,E2_minus_E1,18089,Lake County,2,1,-0.34675124275136415,2.3303549045796235,-1.0643639522429511e-05
osi_target_t06h,E2_minus_E1,18091,LaPorte County,2,1,-1.1860948331385957,1.9090398383863727,-9.3048658020087e-07
osi_target_t06h,E2_minus_E1,18093,Lawrence County,1,2,-1.4077183376867808,0.3647264884406143,6.267716706486713e-05
osi_target_t06h,E2_minus_E1,18095,Madison County,2,1,-2.9180322037054895,0.29639486321020314,5.9237750011495e-06
osi_target_t06h,E2_minus_E1,18097,Marion County,2,1,-5.461698726525288,4.394822857451519,3.2056164358627978e-06
osi_target_t06h,E2_minus_E1,18099,Marshall County,1,2,-0.03184725940735822,0.12158460574260843,-1.4387912325494629e-05
osi_target_t06h,E2_minus_E1,18101,Martin County,0,3,4.063690476642168,9.990637448396278,-0.00024349652725766052
osi_target_t06h,E2_minus_E1,18103,Miami County,3,0,-6.933240121106266,-3.096722533817775,0.00022268716710626454
osi_target_t06h,E2_minus_E1,18105,Monroe County,1,2,-1.7393692316430953,3.042125938854512,-8.802872164358847e-06
osi_target_t06h,E2_minus_E1,18107,Montgomery County,1,2,-2.4002798570222805,7.0769345554608565,-7.002157178426558e-07
osi_target_t06h,E2_minus_E1,18109,Morgan County,1,2,-1.5171826690482115,7.8798816828723695,-5.463007183391775e-05
osi_target_t06h,E2_minus_E1,18111,Newton County,2,1,-13.551999307339035,0.24944890767626404,0.00033205170411124054
osi_target_t06h,E2_minus_E1,18113,Noble County,1,2,-1.0301850740855212,3.6702969795239904,-3.617646987912783e-06
osi_target_t06h,E2_minus_E1,18117,Orange County,2,1,-0.513300449892351,0.10711190433105866,0.00011119337134793521
osi_target_t06h,E2_minus_E1,18121,Parke County,1,2,-0.4075917747931257,0.9963089079213061,-0.0007179276429177215
osi_target_t06h,E2_minus_E1,18123,Perry County,1,2,-6.839866040981734,2.192979565509212,-1.932145538234369e-05
osi_target_t06h,E2_minus_E1,18125,Pike County,1,2,-2.498260890442605,5.436785810838285,-7.225010546980323e-05
osi_target_t06h,E2_minus_E1,18127,Porter County,3,0,-11.332774078275975,-5.776091591883592,0.00019585588681897938
osi_target_t06h,E2_minus_E1,18129,Posey County,1,2,-2.00221235735093,0.20004323357574183,1.9911156480172196e-06
osi_target_t06h,E2_minus_E1,18131,Pulaski County,0,3,0.26562622443975226,0.435379695820326,-0.0003229436702267413
osi_target_t06h,E2_minus_E1,18133,Putnam County,0,3,0.2866402630393061,8.164411020958173,-1.5331771092083613e-05
osi_target_t06h,E2_minus_E1,18135,Randolph County,3,0,-0.9034875060291658,-0.5369048485568517,2.1348231712153686e-05
osi_target_t06h,E2_minus_E1,18137,Ripley County,1,2,-1.4464854909427949,1.264190604624016,-1.449974115248761e-06
osi_target_t06h,E2_minus_E1,18139,Rush County,1,2,-0.19361330277734012,1.412178194655267,-2.019476619812238e-05
osi_target_t06h,E2_minus_E1,18141,St. Joseph County,0,3,5.801640758345883,12.167909060467519,-4.8584396644030515e-05
osi_target_t06h,E2_minus_E1,18143,Scott County,2,1,-1.1172395559088,2.186085382365044,-7.796883856065685e-06
osi_target_t06h,E2_minus_E1,18145,Shelby County,0,3,0.39170855683605676,2.1522699767563047,-6.123506358272473e-06
osi_target_t06h,E2_minus_E1,18147,Spencer County,3,0,-4.908357673816388,-2.254565806962472,3.1008746900252575e-05
osi_target_t06h,E2_minus_E1,18149,Starke County,3,0,-12.608605548475948,-4.268178147708435,0.0003067352832670476
osi_target_t06h,E2_minus_E1,18151,Steuben County,0,3,1.7505158622440398,3.32905555523344,-0.0007811499242985261
osi_target_t06h,E2_minus_E1,18153,Sullivan County,2,1,-0.33737802354292246,3.0900246684822497,-1.2065884671843681e-05
osi_target_t06h,E2_minus_E1,18155,Switzerland County,0,3,0.3964467794150828,5.050063551157802,-9.667545384279659e-05
osi_target_t06h,E2_minus_E1,18157,Tippecanoe County,3,0,-8.841353985268107,-3.112114261791321,1.573453061655971e-05
osi_target_t06h,E2_minus_E1,18159,Tipton County,3,0,-1.293282002065932,-0.54319286125043,5.057900990231316e-05
osi_target_t06h,E2_minus_E1,18161,Union County,2,1,-5.557517389827382,1.7086747770903798,4.6947930457843135e-05
osi_target_t06h,E2_minus_E1,18163,Vanderburgh County,0,3,3.1797305046818103,7.329899369314541,-8.176604686763876e-06
osi_target_t06h,E2_minus_E1,18165,Vermillion County,3,0,-0.3042991165463693,-0.08693560359628316,8.918958836429357e-05
osi_target_t06h,E2_minus_E1,18167,Vigo County,0,3,0.1646451422850026,4.576269929793364,-7.470896031485038e-06
osi_target_t06h,E2_minus_E1,18169,Wabash County,2,1,-4.221198299466433,2.3925994918702953,9.572105206002412e-06
osi_target_t06h,E2_minus_E1,18171,Warren County,1,2,-1.4800727517914836,5.461312903894444,-0.00010894045522167669
osi_target_t06h,E2_minus_E1,18173,Warrick County,2,1,-4.309182260645306,1.655424521930704,5.9815380724426495e-06
osi_target_t06h,E2_minus_E1,18175,Washington County,1,2,-0.739508267441169,1.1386772439772708,-1.6338168891670253e-05
osi_target_t06h,E2_minus_E1,18177,Wayne County,3,0,-13.521062980134879,-4.729345917549477,9.834130449108816e-05
osi_target_t06h,E2_minus_E1,18179,Wells County,3,0,-0.5993261271470152,-0.49170506464415453,3.338230862161747e-05
osi_target_t06h,E2_minus_E1,18181,White County,2,1,-8.170904774066534,3.869422180138571,3.3162481645980015e-05
osi_target_t06h,E2_minus_E1,18183,Whitley County,2,1,-2.226783003274291,0.5444879591569807,2.0498127638432968e-05
osi_target_t06h,E2_minus_E1,39017,Butler County,0,3,1.3185249725787385,5.777766450141697,-7.68985695573049e-06
osi_target_t06h,E2_minus_E1,39023,Clark County,1,2,-23.205409007319645,4.627445621521753,9.573362584917515e-05
osi_target_t06h,E2_minus_E1,39025,Clermont County,1,2,-0.16651140501647843,6.811475321108484,-2.524031980701156e-05
osi_target_t06h,E2_minus_E1,39027,Clinton County,2,1,-10.098462544867914,5.725493087454647,8.907457589624035e-06
osi_target_t06h,E2_minus_E1,39029,Columbiana County,2,1,-10.047492987405715,1.0516829707765574,0.0014754875347190155
osi_target_t06h,E2_minus_E1,39031,Coshocton County,3,0,-36.2969890851142,-16.047530859954506,0.00881654425669699
osi_target_t06h,E2_minus_E1,39033,Crawford County,0,3,13.647089595696894,16.132546027927575,-0.0010809964297961688
osi_target_t06h,E2_minus_E1,39035,Cuyahoga County,3,0,-5.255843572773788,-1.3771089066916153,0.0003600664755665812
osi_target_t06h,E2_minus_E1,39037,Darke County,3,0,-21.279715323341797,-12.982762334901421,0.00014463462256438582
osi_target_t06h,E2_minus_E1,39039,Defiance County,3,0,-1.9575950965790678,-0.6657367819785875,0.0002976503895037932
osi_target_t06h,E2_minus_E1,39045,Fairfield County,0,3,1.15953319341211,7.466170373149783,-0.00015069211699853232
osi_target_t06h,E2_minus_E1,39049,Franklin County,2,1,-3.877138358796184,0.5948835194196533,9.389297101383264e-05
osi_target_t06h,E2_minus_E1,39051,Fulton County,3,0,-10.614626296025676,-4.098600491088112,0.00022446387388915654
osi_target_t06h,E2_minus_E1,39053,Gallia County,0,3,0.817016037899343,1.6481446203072014,-2.6450654251643295e-05
osi_target_t06h,E2_minus_E1,39055,Geauga County,3,0,-13.035933727974026,-7.810923544867232,0.004505367972226411
osi_target_t06h,E2_minus_E1,39059,Guernsey County,1,2,-4.118383851704211,24.632477847279866,-0.007115496450251845
osi_target_t06h,E2_minus_E1,39061,Hamilton County,1,2,-4.070770862064288,1.0439596257069583,5.647757178949088e-06
osi_target_t06h,E2_minus_E1,39063,Hancock County,3,0,-16.155809503971163,-13.101163716204445,0.00018854080613467115
osi_target_t06h,E2_minus_E1,39065,Hardin County,2,1,-2.279648616752772,0.2783748493558891,2.7647286523028395e-05
osi_target_t06h,E2_minus_E1,39069,Henry County,1,2,-3.873619206678902,4.603736004743553,2.2868068008114148e-07
osi_target_t06h,E2_minus_E1,39073,Hocking County,2,1,-14.222675800264605,2.163868328372609,0.0002038105203295439
osi_target_t06h,E2_minus_E1,39075,Holmes County,1,2,-15.645450894928814,16.448142725169124,-0.0007092026659783797
osi_target_t06h,E2_minus_E1,39077,Huron County,0,3,8.687158604413403,14.552600004807314,-0.0006186154636077795
osi_target_t06h,E2_minus_E1,39081,Jefferson County,3,0,-10.758685965947324,-3.829744583127559,0.002252030359586245
osi_target_t06h,E2_minus_E1,39085,Lake County,3,0,-3.2931278557399746,-0.19846797349064582,3.0797037291941504e-05
osi_target_t06h,E2_minus_E1,39087,Lawrence County,0,3,0.06608690695377728,0.7019572334654445,-1.6624222420237995e-05
osi_target_t06h,E2_minus_E1,39089,Licking County,3,0,-8.277831182753214,-4.181315956724452,0.010938783487171056
osi_target_t06h,E2_minus_E1,39091,Logan County,3,0,-23.24379455691257,-5.609391708242228,0.026030739080079485
osi_target_t06h,E2_minus_E1,39093,Lorain County,3,0,-26.495099212400632,-16.965234988884724,0.0003729494010280583
osi_target_t06h,E2_minus_E1,39095,Lucas County,3,0,-20.42561120398535,-0.35616674393820213,0.00013217779197463274
osi_target_t06h,E2_minus_E1,39097,Madison County,3,0,-13.784995713141935,-3.901831163816172,0.0010082537531342021
osi_target_t06h,E2_minus_E1,39099,Mahoning County,3,0,-12.496816304993096,-6.601624583993592,6.024441442188059e-05
osi_target_t06h,E2_minus_E1,39101,Marion County,3,0,-6.253900445252625,-2.6582638213938914,0.0007092265108559174
osi_target_t06h,E2_minus_E1,39103,Medina County,2,1,-9.820719171606518,1.5458199965309838,0.0005876357651713711
osi_target_t06h,E2_minus_E1,39105,Meigs County,1,2,-1.402577190985277,2.3153484728863916,-3.192589954523344e-05
osi_target_t06h,E2_minus_E1,39107,Mercer County,3,0,-10.277705246958691,-9.229352099730558,0.011958131275623065
osi_target_t06h,E2_minus_E1,39109,Miami County,1,2,-7.666570393545069,3.885316916790993,3.9247368079262266e-05
osi_target_t06h,E2_minus_E1,39111,Monroe County,2,1,-15.6791821984534,0.26730629783235926,0.009592697156942172
osi_target_t06h,E2_minus_E1,39113,Montgomery County,0,3,2.8912362095517175,8.244266949775025,-2.4707971700529524e-05
osi_target_t06h,E2_minus_E1,39115,Morgan County,1,2,-0.016351875982789643,0.03627986857008825,-2.034840298148488e-05
osi_target_t06h,E2_minus_E1,39117,Morrow County,3,0,-38.67413814586524,-31.040235449207042,0.0593994089564114
osi_target_t06h,E2_minus_E1,39119,Muskingum County,2,1,-10.386934379385126,10.550859889647214,0.01239376829272859
