horizon,fipsCode,countyName,stateAbbr,improves_splits,worsens_splits,split42_sse_reduction,split20260917_sse_reduction,split20260918_sse_reduction
osi_target_t06h,54093,Tucker County,WV,1,2,-5.721988936652645e-05,0.00011065806366779003,-4.3266507035675736e-05
osi_target_t06h,54095,Tyler County,WV,2,1,0.00046759181840616906,6.041615205468545e-05,-4.377522278571633e-05
osi_target_t06h,54097,Upshur County,WV,2,1,-1.6085980337250173e-05,1.2220534865399057e-05,4.748136005229087e-05
osi_target_t06h,54099,Wayne County,WV,2,1,0.0002777809328768036,-0.0002904806234171591,0.00013057762579625834
osi_target_t06h,54101,Webster County,WV,2,1,7.909938206433851e-05,3.788144026846928e-05,-0.0003479891642087646
osi_target_t06h,54103,Wetzel County,WV,3,0,0.00112759851468925,0.0016103039794256278,0.0004417934733714421
osi_target_t06h,54105,Wirt County,WV,2,1,0.00016561044965448385,-6.064611979718728e-05,4.357068675087724e-06
osi_target_t06h,54107,Wood County,WV,3,0,1.8467852881351248e-05,1.5458010086891053e-06,2.3967494370904656e-05
osi_target_t06h,54109,Wyoming County,WV,2,1,0.0013368166517263077,0.0014693252366861104,-8.286588551306706e-05
osi_target_t24h,18009,Blackford County,IN,3,0,0.0003187938315346369,2.8651533852459615e-05,0.00011254631496428506
osi_target_t24h,18013,Brown County,IN,2,1,0.008444460479934496,-0.0003217118298839694,0.008991672589468022
osi_target_t24h,18023,Clinton County,IN,1,2,-8.595501351184683e-05,-0.0001358115421896557,8.747660967765153e-05
osi_target_t24h,18025,Crawford County,IN,1,2,9.030647229240837e-05,-0.00018440681070857473,-5.4858502690196403e-05
osi_target_t24h,18027,Daviess County,IN,0,3,-0.002610376063805166,-0.0006253599217611661,-0.0023643925026148186
osi_target_t24h,18029,Dearborn County,IN,3,0,3.401848869524673e-05,3.327041431088704e-05,1.0921989016145835e-05
osi_target_t24h,18033,DeKalb County,IN,2,1,-1.7449346039312983e-05,7.588514069534831e-05,0.00022495922123111725
osi_target_t24h,18035,Delaware County,IN,1,2,-2.945314045217103e-05,-4.080784281981461e-05,4.504723149802636e-06
osi_target_t24h,18037,Dubois County,IN,3,0,0.0004822633500395691,0.000571617840417509,0.0005106066056378247
osi_target_t24h,18039,Elkhart County,IN,3,0,2.083262299419869e-06,3.1607979144427604e-06,6.158539027956069e-05
osi_target_t24h,18041,Fayette County,IN,0,3,-0.0002784289623397073,-1.7333931333789188e-05,-0.0004184673219481648
osi_target_t24h,18043,Floyd County,IN,0,3,-0.0008256161371421187,-0.00035152386060607725,-0.0010891279630472995
osi_target_t24h,18045,Fountain County,IN,1,2,-5.195344669224264e-05,6.6436914540331064e-06,-6.396003088602936e-05
osi_target_t24h,18047,Franklin County,IN,1,2,-0.00011573664590464614,-0.00010666463342388086,9.923299900047922e-05
osi_target_t24h,18051,Gibson County,IN,1,2,-6.33464574160345e-05,4.9762483543062974e-05,-3.095052051945877e-05
osi_target_t24h,18059,Hancock County,IN,3,0,1.9458993993490574e-05,6.136877348405419e-05,1.7003270333500783e-05
osi_target_t24h,18061,Harrison County,IN,1,2,0.00010974408637929103,-1.2184596377333955e-05,-0.00014843039027837056
osi_target_t24h,18065,Henry County,IN,3,0,8.62923014572799e-05,9.907739957181177e-05,6.156340196480253e-06
osi_target_t24h,18067,Howard County,IN,3,0,4.7138363684099825e-05,4.540261611542181e-05,9.056623937555989e-06
osi_target_t24h,18069,Huntington County,IN,2,1,-3.687386794345304e-05,4.7785389129112536e-05,1.4618364456143272e-05
osi_target_t24h,18071,Jackson County,IN,3,0,0.0011513748772950354,0.0002337651172743451,0.0007995085498552421
osi_target_t24h,18073,Jasper County,IN,3,0,4.9378545524427376e-05,0.0002900896426509805,0.0004876636209937416
osi_target_t24h,18077,Jefferson County,IN,1,2,-0.0001291573350630979,0.0011143403944141807,-1.7267356263307113e-05
osi_target_t24h,18083,Knox County,IN,3,0,0.00020023377722500828,7.612172059246093e-05,0.00034461181613620385
osi_target_t24h,18085,Kosciusko County,IN,2,1,-4.032414390634138e-05,5.782437183348755e-05,0.0007400233947068339
osi_target_t24h,18087,LaGrange County,IN,2,1,-8.815787866160436e-05,3.425866828081397e-05,0.000372812654087634
osi_target_t24h,18089,Lake County,IN,1,2,-0.00014710575135581537,6.098263443446959e-05,-0.00013172575545956845
osi_target_t24h,18091,LaPorte County,IN,1,2,-5.969374771931833e-05,-3.588987107699696e-05,4.602221971618042e-06
osi_target_t24h,18093,Lawrence County,IN,0,3,-0.0004679384461190872,-0.0009040458361861282,-0.0007661467219804534
osi_target_t24h,18095,Madison County,IN,3,0,3.582459016035375e-05,3.2041006106904736e-05,3.518816327423985e-05
osi_target_t24h,18097,Marion County,IN,1,2,-3.354461654194028e-06,1.772961775522304e-05,-4.048012618580199e-05
osi_target_t24h,18099,Marshall County,IN,1,2,9.575705015356026e-05,-8.128780398104773e-05,-0.00011370100540949134
osi_target_t24h,18101,Martin County,IN,2,1,0.0003393130324125964,0.00038397613389467254,-0.0012251261566873367
osi_target_t24h,18103,Miami County,IN,2,1,0.0002689746185469865,0.00037770988772832417,-0.0007370917395250406
osi_target_t24h,18105,Monroe County,IN,1,2,-7.675242706681998e-05,-1.205508834371523e-05,0.0001511566695394695
osi_target_t24h,18107,Montgomery County,IN,0,3,-0.00013880754079763211,-9.77248844549601e-05,-1.1827055114348151e-05
osi_target_t24h,18109,Morgan County,IN,0,3,-0.00017510543503426452,-0.0002623050875352924,-0.0005060002647573408
osi_target_t24h,18111,Newton County,IN,2,1,0.0011853720011492518,-0.0008735980768705279,0.000184420431251047
osi_target_t24h,18113,Noble County,IN,1,2,1.2357894194777906e-05,-1.6917138528517583e-05,-1.140015932488066e-05
osi_target_t24h,18117,Orange County,IN,2,1,-0.00025014475829878563,0.0026347316653123933,0.001432089513795247
osi_target_t24h,18121,Parke County,IN,0,3,-0.004123459066744856,-0.005433968260314927,-6.040138887981883e-05
osi_target_t24h,18123,Perry County,IN,2,1,0.0006653067206698134,0.000815264886310911,-2.6800147762096396e-05
osi_target_t24h,18125,Pike County,IN,3,0,0.0001553260963493197,0.0001975353945610583,0.00027950335497944163
osi_target_t24h,18127,Porter County,IN,3,0,0.00010958330238284165,0.00025358728132493166,0.0005145490831250197
osi_target_t24h,18129,Posey County,IN,3,0,0.00014116894604669243,0.00013205503263560804,9.433673749846571e-05
osi_target_t24h,18131,Pulaski County,IN,1,2,0.0005362397002295488,-0.00031828573860186865,-0.0018946483088278024
osi_target_t24h,18133,Putnam County,IN,2,1,-7.341947526375058e-05,0.0001106632532169409,0.0002740317785919547
osi_target_t24h,18135,Randolph County,IN,1,2,-0.00019351611849900187,-4.201883108386124e-05,1.0350006273695004e-05
osi_target_t24h,18137,Ripley County,IN,0,3,-0.00038745245249679865,-0.00021577136161271071,-0.0003080411740712728
osi_target_t24h,18139,Rush County,IN,2,1,-0.00014673211628048774,0.00011000549330475386,0.00010485021150100798
osi_target_t24h,18141,St. Joseph County,IN,1,2,-3.719292259029319e-05,6.851866250955427e-07,-9.823531564582568e-05
osi_target_t24h,18143,Scott County,IN,1,2,7.016726992464849e-05,-3.624163106497112e-05,-0.00034663816747177844
osi_target_t24h,18145,Shelby County,IN,2,1,-2.451548708508466e-05,1.664353918826093e-06,7.876914151693588e-05
osi_target_t24h,18147,Spencer County,IN,1,2,-9.428677034868237e-06,-0.00011098104572894842,9.6420469722803e-05
osi_target_t24h,18149,Starke County,IN,2,1,-0.0005260423421324417,8.019743257116569e-05,0.0005127028718139152
osi_target_t24h,18151,Steuben County,IN,1,2,-0.0010579752183632763,4.1982539401397984e-05,-0.001042517163315007
osi_target_t24h,18153,Sullivan County,IN,1,2,-6.380361108736601e-05,-0.0002174443149672635,6.895456995705017e-05
osi_target_t24h,18155,Switzerland County,IN,3,0,0.0007143434833910897,0.0014580561387358916,0.0003688096406143297
osi_target_t24h,18157,Tippecanoe County,IN,1,2,-4.129625942143569e-05,7.387530950565748e-05,-3.8139948307946216e-05
osi_target_t24h,18159,Tipton County,IN,1,2,-2.281372364578739e-05,0.0005937841004270117,-0.00040469705712467465
osi_target_t24h,18161,Union County,IN,3,0,0.000157534047317045,6.89098592037056e-05,6.313514830661934e-05
osi_target_t24h,18163,Vanderburgh County,IN,1,2,-2.4688023514178646e-05,1.794549108973564e-05,-1.873704444157122e-05
osi_target_t24h,18165,Vermillion County,IN,1,2,0.00023363130570549367,-0.00017846765552116672,-0.0005862984316443651
osi_target_t24h,18167,Vigo County,IN,0,3,-7.570658585005769e-05,-6.460591903827633e-05,-0.00012855077808068935
osi_target_t24h,18169,Wabash County,IN,1,2,-8.742629889884506e-06,5.377443146602158e-05,-4.239403787183334e-06
osi_target_t24h,18171,Warren County,IN,2,1,-0.000322422650481768,0.0006312893211759293,0.00022554054370468716
osi_target_t24h,18173,Warrick County,IN,1,2,-0.0003255211319142003,9.245549369986232e-05,-0.0008295814758656154
osi_target_t24h,18175,Washington County,IN,0,3,-2.3784244946056278e-05,-0.0002782705862746939,-1.2142974315458967e-05
osi_target_t24h,18177,Wayne County,IN,2,1,0.0001133242085376606,1.88602732303228e-06,-5.715964737919483e-06
osi_target_t24h,18179,Wells County,IN,1,2,-1.813373172460716e-05,3.4556272101656134e-06,-0.00019467401780442952
osi_target_t24h,18181,White County,IN,0,3,-0.0005226189931446944,-0.0003312873701488677,-0.00029002943091079893
osi_target_t24h,18183,Whitley County,IN,1,2,-9.945887575849239e-05,8.196121672672226e-05,-9.197238653819453e-05
osi_target_t24h,39017,Butler County,OH,2,1,-2.587574221280789e-06,8.705414001918595e-06,5.418931117008051e-05
osi_target_t24h,39023,Clark County,OH,1,2,-7.80522392796464e-05,8.292562596945614e-06,-1.7682386741797425e-05
osi_target_t24h,39025,Clermont County,OH,2,1,3.66909084859549e-05,-7.137274878379749e-05,2.9922328929936283e-05
osi_target_t24h,39027,Clinton County,OH,2,1,6.377561393578607e-06,-7.822349588840888e-06,2.9414897877110783e-06
osi_target_t24h,39029,Columbiana County,OH,3,0,3.376033235572484e-05,6.851752224526649e-05,0.00012664193879490513
osi_target_t24h,39031,Coshocton County,OH,1,2,-0.0003525502683691985,-0.000870126762869218,0.0007830084651507495
osi_target_t24h,39033,Crawford County,OH,1,2,-0.0006716202820273834,-0.0002862316092876559,6.502058325105406e-06
osi_target_t24h,39035,Cuyahoga County,OH,3,0,0.00024391503746074277,4.873333120836501e-05,1.984981267151749e-05
osi_target_t24h,39037,Darke County,OH,1,2,1.2258510561401035e-05,-2.2590566228887547e-05,-0.00019672423421960336
osi_target_t24h,39039,Defiance County,OH,2,1,-3.310635387630996e-05,0.00027241291093155033,8.445379421039793e-05
osi_target_t24h,39045,Fairfield County,OH,0,3,-8.654429638230458e-06,-0.00016396020240097347,-2.9451129107046234e-05
osi_target_t24h,39049,Franklin County,OH,0,3,-0.00012845626262263565,-5.6641295984439285e-05,-0.00019607170568771185
osi_target_t24h,39051,Fulton County,OH,2,1,-3.512958057123167e-05,4.552412863641046e-05,0.00012850607131805185
osi_target_t24h,39053,Gallia County,OH,1,2,-5.9434483793527294e-05,0.00014284376966802953,-0.00011770373031780084
osi_target_t24h,39055,Geauga County,OH,0,3,-0.0017525688758237815,-0.0022044172495861714,-0.0027241003139056265
osi_target_t24h,39059,Guernsey County,OH,0,3,-0.0012596475121234053,-2.9477985628668935e-05,-0.0008721010793040496
osi_target_t24h,39061,Hamilton County,OH,1,2,0.00012531205442035378,-7.349277881949276e-05,-2.482873421789933e-05
osi_target_t24h,39063,Hancock County,OH,2,1,0.00010735103306239082,-0.000192856270126025,0.00016785540521474106
osi_target_t24h,39065,Hardin County,OH,0,3,-0.000495456300161844,-5.97036022917853e-05,-0.00018393848658210157
osi_target_t24h,39069,Henry County,OH,3,0,0.00018410971754394614,3.0914592898716826e-05,0.000249443738163785
osi_target_t24h,39073,Hocking County,OH,2,1,-0.0002949699931664596,4.199642248722845e-05,3.217005387518685e-05
osi_target_t24h,39075,Holmes County,OH,0,3,-0.0009444804352278895,-1.693417081908774e-05,-0.0006520089502994805
osi_target_t24h,39077,Huron County,OH,2,1,-0.0002010530435427719,0.0003281138659145578,0.0002964806225120004
osi_target_t24h,39081,Jefferson County,OH,3,0,0.002177962303484344,0.0024544127734460117,0.0016477833544393718
osi_target_t24h,39085,Lake County,OH,1,2,-3.293479780462779e-06,6.931766444229562e-05,-8.416515902728676e-05
osi_target_t24h,39087,Lawrence County,OH,0,3,-5.962686305659962e-05,-6.462644427507151e-05,-4.146341655341182e-06
osi_target_t24h,39089,Licking County,OH,3,0,0.0015621841665711808,0.0005804579701302118,0.0006347093656196602
osi_target_t24h,39091,Logan County,OH,3,0,0.000657457422205885,0.0035360985606845176,0.0007102312882354212
osi_target_t24h,39093,Lorain County,OH,2,1,1.96491600774578e-06,-5.821708761851081e-05,2.0418537084146925e-05
osi_target_t24h,39095,Lucas County,OH,2,1,2.9876607334986254e-06,-3.7764411986576174e-06,4.435513721335715e-06
osi_target_t24h,39097,Madison County,OH,1,2,-2.0386221166929014e-05,8.406814097020076e-05,-0.0002575828212430045
osi_target_t24h,39099,Mahoning County,OH,0,3,-0.0005351321350985787,-0.000898468339875024,-0.0007537019993283842
osi_target_t24h,39101,Marion County,OH,3,0,0.000992418440126647,0.0006953362502542162,0.0016425080099660688
osi_target_t24h,39103,Medina County,OH,2,1,0.0004129065891554371,-0.00018369359844431707,0.00035671991037799665
osi_target_t24h,39105,Meigs County,OH,3,0,5.781632197463882e-05,0.0001417213379568006,0.00010999467733445825
osi_target_t24h,39107,Mercer County,OH,2,1,0.002196335675238,-0.00057854847269374,0.0004122361621602434
osi_target_t24h,39109,Miami County,OH,3,0,1.5921473794209553e-05,0.0007417924478918154,0.000753278898142954
osi_target_t24h,39111,Monroe County,OH,2,1,0.00035899401303080523,-0.00038285503386478476,0.0006026899248529139
osi_target_t24h,39113,Montgomery County,OH,1,2,-2.811950523193339e-05,-3.0225848431903498e-05,4.034782335693207e-05
osi_target_t24h,39115,Morgan County,OH,2,1,-9.543687678814639e-05,0.0004158798654217699,0.00047333489979733967
osi_target_t24h,39117,Morrow County,OH,0,3,-0.002114304189411862,-0.001546813118833975,-0.0018566116193028566
osi_target_t24h,39119,Muskingum County,OH,3,0,0.008606606223275692,8.334553703400935e-05,0.009587678616447104
osi_target_t24h,39121,Noble County,OH,3,0,0.0025633055642549077,0.000850921027635872,0.0020589835771294644
osi_target_t24h,39123,Ottawa County,OH,2,1,5.336410956748109e-05,3.5932313658870924e-05,-3.5192924825133655e-06
osi_target_t24h,39125,Paulding County,OH,0,3,-0.0004389908844894576,-0.0009339298717933424,-0.0010797847689756161
osi_target_t24h,39127,Perry County,OH,3,0,0.0023226512622519565,0.0004191367342294399,0.003341353789140411
osi_target_t24h,39129,Pickaway County,OH,1,2,-8.013225150074297e-06,-1.2844113987656805e-05,7.2505446856433025e-06
osi_target_t24h,39131,Pike County,OH,2,1,-3.649100475190594e-05,0.00016948010459551244,0.00017540572587324173
osi_target_t24h,39133,Portage County,OH,0,3,-0.0006449532379693423,-0.0009406491637926995,-0.0006447870093121717
osi_target_t24h,39135,Preble County,OH,0,3,-0.00012818443691098996,-0.00023780221119769438,-0.00045842905823574066
osi_target_t24h,39137,Putnam County,OH,3,0,0.00034937223627512655,8.98037523911887e-06,0.0005816287463201253
osi_target_t24h,39139,Richland County,OH,3,0,0.005563775457945768,0.003867819166699961,0.002442769996706999
osi_target_t24h,39141,Ross County,OH,3,0,0.00014471560502696214,8.976509497442752e-05,0.00029333648009987234
osi_target_t24h,39143,Sandusky County,OH,3,0,7.723673652525317e-06,4.90381092390202e-06,1.1972432571083831e-05
osi_target_t24h,39145,Scioto County,OH,3,0,7.772278498229055e-05,3.818293690043689e-06,0.00010686783633520434
osi_target_t24h,39147,Seneca County,OH,1,2,-1.6854228229865086e-05,0.00012883601738982603,-8.149325472729435e-06
osi_target_t24h,39149,Shelby County,OH,2,1,0.001606271786487673,0.00017507614428732832,-0.0009573474880431154
osi_target_t24h,39151,Stark County,OH,2,1,4.719795176622634e-05,4.033223056839572e-05,-4.978688161242934e-06
osi_target_t24h,39153,Summit County,OH,1,2,6.204521076130619e-06,-0.0001530534428621565,-1.814479857856113e-05
osi_target_t24h,39155,Trumbull County,OH,2,1,2.8092688751426512e-05,-1.3020307318757987e-05,0.0002455429426109377
osi_target_t24h,39157,Tuscarawas County,OH,3,0,0.0071945928734298,0.00914205700620313,0.0012312827244209817
osi_target_t24h,39159,Union County,OH,0,3,-0.0028209394089564995,-4.277287059660517e-05,-0.000394934646537685
osi_target_t24h,39161,Van Wert County,OH,0,3,-0.0006165575723757017,-0.0004000239515871795,-0.00011920013236221545
osi_target_t24h,39163,Vinton County,OH,2,1,6.157273555028905e-05,-0.00016053941528063487,0.0007321524948002462
osi_target_t24h,39165,Warren County,OH,2,1,8.135288361147232e-06,-1.0965751937144373e-05,1.3553174620916655e-06
osi_target_t24h,39167,Washington County,OH,3,0,2.1573604546862865e-05,1.9704471338874126e-05,5.8505217072537174e-05
osi_target_t24h,39169,Wayne County,OH,3,0,0.0006192587820283834,0.00029932141518266035,0.0003785599472534776
osi_target_t24h,39171,Williams County,OH,0,3,-0.0015277841899216183,-0.00031676351461839766,-0.00011625764659499633
osi_target_t24h,39173,Wood County,OH,3,0,0.0010326199620476154,0.0005343603659917796,0.001417270601546004
osi_target_t24h,39175,Wyandot County,OH,0,3,-0.0001894736672892936,-0.0007504185166905862,-0.00015321071356132307
osi_target_t24h,42005,Armstrong County,PA,3,0,0.0012699355805440102,0.000820779503224886,0.0020181838749796493
osi_target_t24h,42007,Beaver County,PA,2,1,-0.0016215743696867805,0.00016051829240332216,0.00015515626399277473
osi_target_t24h,42009,Bedford County,PA,1,2,0.001351449922934836,-0.00034941251886862505,-0.00024166818021566748
osi_target_t24h,42013,Blair County,PA,0,3,-0.00017515888315860296,-0.0002941420206188215,-0.00030087660488004535
osi_target_t24h,42015,Bradford County,PA,1,2,-0.00011539260660345927,0.00019335465077585396,-0.0002857528294646359
osi_target_t24h,42019,Butler County,PA,1,2,0.000265710941540569,-4.834655053455165e-06,-3.2654272539800857e-05
osi_target_t24h,42021,Cambria County,PA,1,2,6.493535066679455e-05,-0.00032596221439364125,-4.894583681571904e-05
osi_target_t24h,42023,Cameron County,PA,2,1,0.0031121812491031915,0.005219532232009855,-0.000320521521986656
osi_target_t24h,42025,Carbon County,PA,1,2,2.3301464279832745e-05,-4.886553192519295e-05,-0.00019250839863433776
osi_target_t24h,42027,Centre County,PA,0,3,-4.606537208004554e-05,-0.00015451409578926694,-9.527385118622358e-05
osi_target_t24h,42029,Chester County,PA,1,2,-0.00025699726185444277,0.0006177486542370079,-0.0002143649701509768
osi_target_t24h,42031,Clarion County,PA,1,2,-0.001133452174517561,5.864495674677214e-05,-0.0005469365161617126
osi_target_t24h,42033,Clearfield County,PA,1,2,0.00026636719638825396,-4.691244199592432e-05,-5.3335352279034126e-05
osi_target_t24h,42035,Clinton County,PA,1,2,0.0010356019251548873,-0.0011291175438502624,-0.0015620833553803897
osi_target_t24h,42039,Crawford County,PA,3,0,0.0021643558034526705,0.0003886051130869393,0.00014180871041546625
osi_target_t24h,42041,Cumberland County,PA,1,2,-9.786500654039294e-05,0.00022521484768687388,-1.9003922818292777e-05
osi_target_t24h,42043,Dauphin County,PA,3,0,0.0002775131016232067,8.629792476319694e-05,5.7110634336501485e-05
osi_target_t24h,42045,Delaware County,PA,3,0,3.592079949049079e-05,0.00013670054937210186,0.00010179769272095421
osi_target_t24h,42047,Elk County,PA,3,0,0.002712163946613229,0.0024671172172538863,0.0016527360824952382
osi_target_t24h,42049,Erie County,PA,2,1,-0.0001512845361528667,0.00042050761961332644,0.0004762994724079321
osi_target_t24h,42051,Fayette County,PA,0,3,-0.00034261751911765243,-0.0009896071096655665,-0.00013890739435248553
osi_target_t24h,42053,Forest County,PA,3,0,0.00023860337621423033,0.000759804312923244,0.0014121434311957295
osi_target_t24h,42055,Franklin County,PA,3,0,0.0002306306658561198,3.0380310783234214e-05,4.25790448428582e-05
osi_target_t24h,42057,Fulton County,PA,3,0,0.00047446791868364447,0.002195537930199299,0.0011699488727152617
osi_target_t24h,42059,Greene County,PA,2,1,0.0010324282723244461,0.00024611263481910325,-0.0011949686288641181
osi_target_t24h,42061,Huntingdon County,PA,1,2,-5.002612423411925e-05,-0.00010232053647444655,7.028015548384571e-05
osi_target_t24h,42063,Indiana County,PA,2,1,0.00013343975125030237,0.00010922339968875462,-0.0001207057899956978
osi_target_t24h,42065,Jefferson County,PA,1,2,0.0001389372522390274,-7.632555232233492e-06,-0.0002655507891190271
osi_target_t24h,42067,Juniata County,PA,3,0,0.00017055138472215015,6.516024806691313e-05,8.420999961700432e-05
osi_target_t24h,42069,Lackawanna County,PA,0,3,-0.0003012588984871409,-0.000161910354807054,-4.838340358328408e-05
osi_target_t24h,42075,Lebanon County,PA,2,1,0.00033554713394039985,0.0004713892495982856,-0.00018751395391939513
osi_target_t24h,42077,Lehigh County,PA,3,0,0.0004375661418421126,0.0006321948371359994,0.0003165374490832983
osi_target_t24h,42079,Luzerne County,PA,1,2,-0.00034395225201405135,-4.2316730558424986e-05,7.396282282137376e-05
osi_target_t24h,42081,Lycoming County,PA,3,0,0.00011741452295333286,0.00013204659550716748,8.041188098004961e-05
osi_target_t24h,42083,McKean County,PA,0,3,-0.0005919782842872066,-0.00016172162774733857,-0.0003939405671271423
osi_target_t24h,42085,Mercer County,PA,2,1,8.483714300259635e-05,-0.00021764620370092185,7.85688257748748e-05
osi_target_t24h,42089,Monroe County,PA,2,1,0.00036993626668321237,0.0007327178001340176,-0.00035966020427050105
osi_target_t24h,42091,Montgomery County,PA,0,3,-3.66952394380332e-05,-0.00035071696998289353,-0.0005052836895107706
osi_target_t24h,42095,Northampton County,PA,2,1,0.0001983269732782119,-6.582772065749469e-05,0.00038779842967116666
osi_target_t24h,42097,Northumberland County,PA,2,1,8.39352436755803e-05,0.00021368033251576595,-6.355723116965829e-05
osi_target_t24h,42101,Philadelphia County,PA,2,1,0.0013105986498773946,-0.00019001966561298144,0.0009794480785677
osi_target_t24h,42103,Pike County,PA,3,0,0.0002677405693895711,0.00017742055749342227,0.0001643496735811525
osi_target_t24h,42109,Snyder County,PA,0,3,-0.0001343671598502327,-0.0003888555113731613,-0.00022685553744880484
osi_target_t24h,42113,Sullivan County,PA,2,1,-8.056509195450944e-05,0.00031146296983009924,0.0004788545092309984
osi_target_t24h,42115,Susquehanna County,PA,1,2,6.272471408829295e-05,-0.0001596882188459512,-5.758509570379187e-06
osi_target_t24h,42119,Union County,PA,2,1,0.0006504634731059017,-6.617557756333214e-05,0.001092134143388975
osi_target_t24h,42121,Venango County,PA,2,1,0.00043192109448320017,-6.174944197834373e-05,8.518500762456785e-05
osi_target_t24h,42125,Washington County,PA,3,0,0.0005380189853608714,0.0020908763698060267,0.0016286045143059976
osi_target_t24h,42127,Wayne County,PA,1,2,0.00025605354228268274,-2.577234965974698e-05,-9.15242794641421e-06
osi_target_t24h,42129,Westmoreland County,PA,1,2,-8.952167065846378e-05,0.00033522709857915537,-2.7737967984090353e-05
osi_target_t24h,42131,Wyoming County,PA,0,3,-1.586136849594474e-05,-6.740012745137282e-05,-3.4320457070574325e-05
osi_target_t24h,42133,York County,PA,1,2,-5.612036922946861e-05,3.649536946006833e-05,-4.947433970897924e-05
osi_target_t24h,54007,Braxton County,WV,3,0,0.000811445685747425,0.0014048832972250458,0.002250117705114338
osi_target_t24h,54009,Brooke County,WV,3,0,0.0009214811993542554,0.0005003628816050449,0.0011466114862355094
osi_target_t24h,54013,Calhoun County,WV,0,3,-0.0024939872231627414,-0.0021758861054220757,-0.0008133451645688516
osi_target_t24h,54015,Clay County,WV,2,1,-0.02784622804577641,0.017432752783405503,0.0025953956463461436
osi_target_t24h,54019,Fayette County,WV,2,1,5.929379234694866e-05,-0.0004281876999633963,0.0013908509667504166
osi_target_t24h,54023,Grant County,WV,2,1,-0.00011671960931906079,1.370231308864061e-05,5.157376075005238e-05
osi_target_t24h,54025,Greenbrier County,WV,1,2,5.635143353553728e-06,-0.00045332887049187874,-0.00017607483723377376
osi_target_t24h,54027,Hampshire County,WV,3,0,0.00012049432631492722,9.690187770902692e-06,0.00018792269357244292
osi_target_t24h,54029,Hancock County,WV,1,2,-0.00046072679460215996,-0.0013018732720657816,0.00010500755299464298
osi_target_t24h,54031,Hardy County,WV,1,2,2.1265757946250922e-05,-0.0009091362203010218,-0.00018750360272287042
osi_target_t24h,54033,Harrison County,WV,0,3,-0.00011171785818812983,-0.00015954382499711256,-0.0007777265828832558
osi_target_t24h,54035,Jackson County,WV,1,2,-6.316537916903559e-05,0.00011212469077790635,-3.382046339758761e-05
osi_target_t24h,54037,Jefferson County,WV,2,1,3.9429157112137e-05,-0.00013850595357963553,0.0001386333365510058
osi_target_t24h,54039,Kanawha County,WV,0,3,-0.00047695960270053173,-0.000459273010956839,-0.0013728711528573348
osi_target_t24h,54041,Lewis County,WV,3,0,7.93081347931629e-05,0.0001284815449312457,0.00022034413695253344
osi_target_t24h,54043,Lincoln County,WV,3,0,0.0004898899460753694,0.0014076020870288398,0.0004656232878301105
osi_target_t24h,54045,Logan County,WV,2,1,-0.00043465956225457146,0.00013179479880019718,0.0003169900670187166
osi_target_t24h,54047,McDowell County,WV,3,0,4.844176400169067e-05,0.0030196321087042803,0.000828914914823951
osi_target_t24h,54053,Mason County,WV,2,1,-4.254032405042135e-05,0.00015969508514042342,4.759697943991666e-05
osi_target_t24h,54055,Mercer County,WV,3,0,4.617654250825727e-05,5.823718320247068e-05,0.0001471776246320941
osi_target_t24h,54057,Mineral County,WV,2,1,-8.75905653906846e-05,6.989861751531404e-06,8.524690229607664e-05
osi_target_t24h,54059,Mingo County,WV,0,3,-7.301880764534752e-05,-0.00023744728110482866,-0.0008528777748181386
osi_target_t24h,54063,Monroe County,WV,1,2,-0.00022060749666731627,-0.00018658312716014487,7.731165895754309e-05
osi_target_t24h,54067,Nicholas County,WV,2,1,-0.00015596053818637537,0.00032969081842164696,0.00027282334084135097
osi_target_t24h,54069,Ohio County,WV,0,3,-0.0002498567101135076,-0.0016159304593000405,-0.0009977139960491484
osi_target_t24h,54071,Pendleton County,WV,1,2,0.001387167241914759,-0.0006989109209487934,-0.0032528589611506807
osi_target_t24h,54073,Pleasants County,WV,2,1,9.41252890082657e-05,-0.00013323672699173212,0.0001841007243503852
osi_target_t24h,54075,Pocahontas County,WV,1,2,-0.00042745006679534184,0.007829228393536343,-0.0017755043772011668
osi_target_t24h,54077,Preston County,WV,2,1,5.6451959184973695e-05,3.138125143231926e-05,-5.034856075203123e-07
osi_target_t24h,54079,Putnam County,WV,2,1,2.623209336571078e-05,-4.565421272352012e-06,4.402346540421752e-05
osi_target_t24h,54081,Raleigh County,WV,2,1,0.0002935161294254998,8.727241897968775e-05,-0.00015730028041501345
osi_target_t24h,54083,Randolph County,WV,3,0,0.001197587408415635,0.001930106521512983,0.0014389265696060317
osi_target_t24h,54085,Ritchie County,WV,1,2,-0.0007067981902851746,0.0033409045376770335,-0.002476092636203065
osi_target_t24h,54087,Roane County,WV,3,0,0.001452351053490104,0.0016951017259246928,0.001149056575499803
osi_target_t24h,54089,Summers County,WV,2,1,0.0001813550306843554,0.0002641995268069337,-3.184956817902447e-05
osi_target_t24h,54091,Taylor County,WV,3,0,0.0008630714797119043,0.0005829019256791074,0.0010716143831197913
osi_target_t24h,54093,Tucker County,WV,1,2,-0.0003270750670852033,0.000365530025983633,-0.00022567456676577378
osi_target_t24h,54095,Tyler County,WV,2,1,0.0016992244570179504,0.0003022524539773863,-0.0002076476763346602
