split_seed,case,horizon,fipsCode,countyName,stateAbbr,fold,n,rmse,mae,sse,bias,baseline_rmse,rmse_delta,rmse_change_pct,sse_reduction
42,B0,osi_target_t01h,18147,Spencer County,IN,0,143,0.0017865273601729787,0.0007180508125053421,0.0004564102412364683,0.0007138550083095381,0.0017865273601729787,0.0,0.0,0.0
42,B0,osi_target_t01h,18149,Starke County,IN,3,143,0.003944580205173284,0.002207826327460805,0.0022250389582914223,0.0020114384693609476,0.003944580205173284,0.0,0.0,0.0
42,B0,osi_target_t01h,18151,Steuben County,IN,1,143,0.011414875955588634,0.008574803369561918,0.018632813210651,-0.008499486612235926,0.011414875955588634,0.0,0.0,0.0
42,B0,osi_target_t01h,18153,Sullivan County,IN,3,143,0.0021389533741005525,0.0008486861893590848,0.0006542423797303876,0.0005483396803956833,0.0021389533741005525,0.0,0.0,0.0
42,B0,osi_target_t01h,18155,Switzerland County,IN,4,143,0.0033386601479096535,0.0011673974476834653,0.0015939711764033357,0.001090474370760388,0.0033386601479096535,0.0,0.0,0.0
42,B0,osi_target_t01h,18157,Tippecanoe County,IN,1,143,0.0008807239271525205,0.00033050431042678976,0.00011092147292783103,0.00027595885588133524,0.0008807239271525205,0.0,0.0,0.0
42,B0,osi_target_t01h,18159,Tipton County,IN,0,143,0.004140467919641026,0.0017204154117127384,0.0024515168668814372,0.0009196714475409991,0.004140467919641026,0.0,0.0,0.0
42,B0,osi_target_t01h,18161,Union County,IN,0,143,0.002785956749937577,0.001540901592233668,0.001109902366790753,0.0014256904761430357,0.002785956749937577,0.0,0.0,0.0
42,B0,osi_target_t01h,18163,Vanderburgh County,IN,4,143,0.0006750378882920172,0.0002943171182545591,6.516168954005366e-05,0.00015344682463326763,0.0006750378882920172,0.0,0.0,0.0
42,B0,osi_target_t01h,18165,Vermillion County,IN,4,143,0.013794086087508513,0.003522739339152939,0.027209583971512217,-0.001481057978641434,0.013794086087508513,0.0,0.0,0.0
42,B0,osi_target_t01h,18167,Vigo County,IN,3,143,0.0014200728064492681,0.0005642925680347863,0.0002883747689131882,-2.101651614783743e-05,0.0014200728064492681,0.0,0.0,0.0
42,B0,osi_target_t01h,18169,Wabash County,IN,3,143,0.0016517179659218501,0.0004941533354861719,0.000390128630169709,0.00012911837045120688,0.0016517179659218501,0.0,0.0,0.0
42,B0,osi_target_t01h,18171,Warren County,IN,0,143,0.004701420104887264,0.0023249495467344,0.003160779193377259,0.0017324162936187047,0.004701420104887264,0.0,0.0,0.0
42,B0,osi_target_t01h,18173,Warrick County,IN,3,143,0.0017049371783710507,0.0008030248004292157,0.00041567394185343306,0.0006171175059752633,0.0017049371783710507,0.0,0.0,0.0
42,B0,osi_target_t01h,18175,Washington County,IN,4,143,0.003999234541744359,0.00130353465161856,0.0022871243995430134,-6.353672922413456e-06,0.003999234541744359,0.0,0.0,0.0
42,B0,osi_target_t01h,18177,Wayne County,IN,1,143,0.0015842384696630653,0.0007692025289440588,0.0003589030486127331,0.0006069647667062965,0.0015842384696630653,0.0,0.0,0.0
42,B0,osi_target_t01h,18179,Wells County,IN,0,143,0.004616267336371059,0.0014239210905089585,0.0030473191492810287,-0.0008363718554451668,0.004616267336371059,0.0,0.0,0.0
42,B0,osi_target_t01h,18181,White County,IN,2,143,0.0017395236971627442,0.000713573026462558,0.0004327098050976762,0.00025446068419397695,0.0017395236971627442,0.0,0.0,0.0
42,B0,osi_target_t01h,18183,Whitley County,IN,1,143,0.0027616596691506915,0.0006313292211654474,0.0010906272703345315,-0.00011453411844268108,0.0027616596691506915,0.0,0.0,0.0
42,B0,osi_target_t01h,39017,Butler County,OH,1,143,0.0008380070890777927,0.0002926426836075886,0.00010042259103228288,-8.478388165668894e-05,0.0008380070890777927,0.0,0.0,0.0
42,B0,osi_target_t01h,39023,Clark County,OH,1,143,0.0026734949507375098,0.0016375081046379114,0.0010221032609815113,0.000649529661511461,0.0026734949507375098,0.0,0.0,0.0
42,B0,osi_target_t01h,39025,Clermont County,OH,1,143,0.0018167509915862775,0.0006031064095594336,0.00047198353565645033,-0.0003493943295457014,0.0018167509915862775,0.0,0.0,0.0
42,B0,osi_target_t01h,39027,Clinton County,OH,0,143,0.001082950170396156,0.0005468127740948851,0.0001677076932332321,0.0001131385972045925,0.001082950170396156,0.0,0.0,0.0
42,B0,osi_target_t01h,39029,Columbiana County,OH,2,143,0.007145053153787051,0.004116796337406268,0.007300405193573247,0.0033738600306904257,0.007145053153787051,0.0,0.0,0.0
42,B0,osi_target_t01h,39031,Coshocton County,OH,2,143,0.00904033252590348,0.005721992830531405,0.011687048541583903,-0.001610790577219532,0.00904033252590348,0.0,0.0,0.0
